ID	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized
XM_027350635.1	423.391176261087	823.582529331921	616.664750144182	666.222471067187	187.638301272828	409.548944547543	290.194623460089	247.412081112489	183.617282926473	99.3431403782888
XM_027350640.1	79.1289334274361	178.301372329591	195.766587347359	148.049438014931	390.751926361972	107.083898345	134.030567615041	379.662382728173	862.237831860419	413.105638043654
XM_027350641.1	113.555157710801	42.4527076975217	68.5183055715757	38.9603784249817	413.964912086446	296.453318576157	150.015864670046	129.278384725444	156.697462453664	129.910260494685
XM_027350642.1	7.19353940249419	33.9621661580174	13.0511058231573	85.7128325349598	270.818166785525	106.708165368351	28.8964985225089	29.719168902401	22.9019368201509	3899.55539720206
XM_027350643.1	5.65206667338829	42.4527076975217	26.1022116463146	109.089059589949	257.277258446249	98.4420398820699	19.0593926425059	27.1187416234409	25.7144553770116	4010.58596586015
XM_027350644.1	3114.80256127998	10825.440462868	13566.624503172	12101.0935387993	14811.8193076912	7.89039250963156	22.748307347507	15.9740532850406	14.8661695148348	358.71414489536
XM_027350645.1	2895.91343374695	10235.3478258725	13462.2156565867	11917.9797602019	13949.0700049316	5.26026167308771	17.8297544075055	13.7451156173605	6.02682547898708	334.889771863462
XM_027350647.1	395.130842894145	725.941301627621	1269.22004130205	911.672855144572	709.930480073484	651.896714486226	376.884119027616	468.819889435376	544.825023300432	356.01704606156
XM_027350648.1	411.573218671275	857.544695489938	1223.541170921	794.791719869627	820.192162264734	596.663966918805	415.002904312628	513.027153177698	549.646483683622	314.212014137665
XM_027350649.1	362.246091339886	649.526427772082	1089.76733623363	857.128325349598	692.520740780129	571.114124506665	375.654480792616	440.586678978095	446.38687381031	290.387641105767
XM_027350660.1	657.181206842148	9725.91533350222	12323.5066735163	9677.75800076546	3066.04853110755	23.2954445522456	22.748307347507	14.1166052286405	14.8661695148348	121.369447520986
XM_027350661.1	40.5921151997886	0	13.0511058231573	7.79207568499634	23.2129857244736	33.815967898421	25.8224029350079	24.8898039557609	24.1073019159483	24.7234059764972
XM_027350662.1	54.979194004777	8.49054153950434	13.0511058231573	0	19.3441547703947	37.5732976649122	25.8224029350079	30.4621481249611	24.5090902812141	22.9253400872974
XM_027350663.1	49.3271273313887	0	9.78832936736796	0	21.2785702474341	24.4226434821929	29.5113176400091	27.861720846001	25.7144553770116	31.0166365886965
XM_027350667.1	13.3594303189178	8.49054153950434	26.1022116463146	0	27.0818166785525	49.9724858943332	26.4372220525081	62.4102546950422	37.3663179697199	20.2282412534977
XM_027350671.1	1289.18502577557	11203.269561376	8111.26226909225	4534.98804866787	1373.43498869802	4007.19219596288	5237.02924286661	696.543021150024	768.621142753486	2484.02802592952
XM_027350674.1	118.179575898119	12.7358123092565	26.1022116463146	23.376227054989	15.4753238163157	149.54172470635	299.416910222592	85.814100205683	63.0807733467315	117.773315742587
XM_027350677.1	1756.76508693769	8324.975979484	8398.38659720171	7336.23925742406	8296.70798102227	1435.67570377629	2643.10738613331	1961.83663716975	1748.58296563679	2596.85666047681
XM_027350678.1	115.096630439907	1014.61971397077	1089.76733623363	654.534357539693	222.457779859539	107.083898345	257.609210232579	64.6391923627222	50.2235456582257	80.9129650139909
XM_027350680.1	81.1842303995773	63.6790615462825	48.9416468368398	62.3366054799707	44.4915559719077	30.4343711085789	79.9264852750246	52.3800351904818	24.1073019159483	84.9586132646904
XM_027350688.1	102.76484860706	59.4337907765304	97.8832936736796	70.1286811649671	286.293490601841	88.6729824891927	111.897079385034	164.941387408326	161.518922836854	86.3071626815903
XM_027350689.1	141.301666834707	114.622310783309	143.56216405473	155.841513699927	413.964912086446	58.614344357263	55.333720575017	97.7017677666434	104.464974969109	92.1508768214896
XM_027350690.1	1920.16119622291	3065.08549576107	1471.51218156098	3685.65179900327	1441.1395303944	3.3815967898421	20.9038499950064	5.57234416920019	9.64292076637933	2700.2454491058
XM_027350694.1	134.621951675248	25.471624618513	26.1022116463146	31.1683027399854	176.031808410591	32.3130359918245	86.6894955675267	57.209400137122	59.866466424605	174.41239125238
XM_027350697.1	315.488085223674	229.244621566617	169.664375701045	183.113778597414	230.195441767697	451.631037932244	296.957633752591	398.979842514734	433.127857756538	197.337731339678
XM_027350699.1	635.600588634665	1689.61776636136	6231.9030305576	2061.00401868153	1713.89211265697	1825.68653353808	2720.57459493834	1686.19134559998	1427.95585015467	1458.68095261334
XM_027350702.1	214.778533588755	925.469027805973	946.205172178903	853.2322875071	783.438268200984	179.224629861631	439.595669012635	374.090038558973	346.74335922439	209.924192564076
XM_027350703.1	11639.1467532356	43352.7051007092	41287.1732715581	38594.1508677869	12867.7317532665	6368.29822122597	9116.5378742928	9777.60656888994	10286.5857275352	7551.87673463915
XM_027350704.1	10227.1577333746	22134.8417934878	22082.4710527821	21880.1485234697	10393.6143581331	5232.83316579232	5249.32562521661	6008.47297284293	6480.44454337218	3475.21184735091
XM_027350705.1	9690.72522364574	21103.240996438	19224.2788775107	19655.5109154033	9556.01245657496	5087.80023680576	5066.10952820156	4230.89518286807	4760.38855166926	2924.10465231117
XM_027350706.1	5.13824243035299	416.036535435713	841.796325593645	0	0	23377.7300741317	27392.6509611034	22605.1428463888	19675.9780354318	10840.5392459856
XM_027350707.1	6.16589091642359	254.71624618513	388.270398238929	7.79207568499634	0	16007.7277371592	16373.862737265	11591.218851159	10781.5889935426	6118.36870447461
XM_027350712.1	2.0552969721412	157.07501848083	179.452705068413	0	0	10473.5567240943	12266.8710323638	7226.21591861881	2963.99277056585	3893.71168306216
XM_027350715.1	5.65206667338829	140.093935401822	391.533174694719	0	0	14281.9861754098	19776.8865526286	10144.6383048346	13951.2974071246	4323.44943058091
XM_027350716.1	73.4768667540478	84.9054153950434	32.6277645578932	42.8564162674799	50.2948024030261	20.2895807390526	38.7336044025119	35.2915130716012	45.402085275036	33.7137354224962
XM_027350717.1	1120.13684981695	0	3.26277645578932	0	0	247.232298635122	110.667441150034	137.822645784885	206.117431381358	26.0719553933971
XM_027350718.1	1752.65449299341	0	3.26277645578932	0	0	231.827246592508	105.134069092532	138.565625007445	216.563928878269	45.4011637022949
XM_027350719.1	60.6312606781653	0	0	15.5841513699927	156.687653640197	76.6495272364209	49.8003485175153	37.5204507392813	62.2771966161999	67.8769873172924
XM_027350720.1	3.0829454582118	16.9810830790087	0	7.79207568499634	25.1474012015131	115.35002383128	1248.69762764288	262.271665563689	74.7326359394398	307.918783525465
XM_027350721.1	0	0	19.5766587347359	0	0	672.186295225279	756.227514525233	166.798835464726	40.5806248918464	279.149729298269
XM_027350736.1	457.303576301416	4839.60867751747	6483.13681765338	5505.10147144992	1895.72716749868	1.50293190659649	9.83710588000302	4.45787533536015	6.02682547898708	92.6003932937896
XM_027350741.1	425.960297476263	199.527726178352	270.810445830514	370.123595037326	425.571404948683	346.050071493841	587.152257212681	316.509148810571	315.002078368392	519.641041978742
XM_027350743.1	67.8248000806595	420.281806205465	375.219292415772	280.514724659868	284.359075124802	102.199369648561	218.875605830067	130.021363948004	109.688223717565	183.852237170679
XM_027350744.1	683.386243236948	224.999350796865	280.598775197882	436.356238359795	771.831775338747	975.40280738112	419.306638135129	540.145894801139	720.808327286855	376.245287315058
XM_027350745.1	144.898436535954	33.9621661580174	61.9927526599971	116.881135274945	46.4259714489472	84.1641867694033	77.4672088050238	68.3540884755224	83.1701916100217	96.6460415444891
XM_027350746.1	265.64713364925	203.772996948104	143.56216405473	198.697929967407	139.277914346842	171.709970328649	152.475141140047	168.656283521126	218.171082339332	180.25610539228
XM_027350749.1	144.898436535954	513.677763140012	760.226914198912	666.222471067187	611.275290744471	112.719892994737	98.9858779175304	349.571724214492	277.233972033406	164.972545334081
XM_027350750.1	51.3824243035299	72.1696030857869	123.985505319994	50.6484919524762	139.277914346842	45.8394231511929	96.5266014475297	77.2698391462427	63.8843500772631	94.3984591829894
XM_027350751.1	52.9238970326358	76.414873855539	65.2555291157864	66.2326433224689	65.7701262193419	56.3599464973683	97.7562396825301	92.8724028200032	77.1433661310347	116.424766325687
XM_027350752.1	53.9515455187064	101.886498474052	68.5183055715757	101.296983904952	87.048696466776	54.4812816141227	116.200813207536	103.645601547124	90.8041705500721	85.4081297369904
XM_027350753.1	44.702709144071	50.943249237026	137.036611143151	109.089059589949	87.048696466776	43.209292314649	106.978526445033	80.2417560364828	72.7236941131108	75.0692508740916
XM_027350754.1	57.5483152199535	50.943249237026	52.2044232926291	66.2326433224689	156.687653640197	51.4754178009297	108.208164680033	61.2957858612021	59.866466424605	90.3528109322898
XM_027350755.1	4640.34673885179	11950.4372168524	12395.2877555436	12385.5043013017	3712.14330043874	7946.75245612893	5491.56435751169	6331.66893465654	7248.26210939513	5765.49827371915
XM_027350756.1	231.73473360892	250.470975415378	257.759340007356	350.643405824835	841.470732512168	209.283267993561	596.989363092684	936.153820425632	767.415777657689	669.330027254625
XM_027350757.1	594.494649191841	645.28115700233	763.489690654701	424.668124832301	390.751926361972	5027.6829605419	5210.5920208141	3650.25692043741	4297.52835488306	2665.6326807387
XM_027350759.1	1.0276484860706	8.49054153950434	32.6277645578932	0	0	479.811011180929	381.187852850117	219.921849877768	144.242023130424	158.679314721882
XM_027350760.1	434.181485364828	479.715596981995	398.058727606297	377.915670722323	365.604525160459	342.668474703999	460.499519007642	390.435581455293	421.074206798564	235.097115012874
XM_027350761.1	465.010939946946	471.225055442491	541.620891661027	284.410762502367	367.538940637499	362.958055443052	444.514221952637	339.912994321212	390.940079403629	197.787247811978
XM_027350762.1	458.845049030522	411.79126466596	518.781456470502	366.227557194828	390.751926361972	374.230044742525	471.566263122645	412.724958132094	386.922195750971	238.243730318973
XM_027350767.1	1018.39964969596	2029.23942794154	1928.30088537149	1531.14287210178	1897.66158297572	864.937312246278	2124.81487008065	2425.4556720472	1978.00412220356	1518.46664342923
XM_027350768.1	71.4215697819066	348.112203119678	447.000374443137	315.579065242352	234.064272721775	121.361751457666	193.66802201256	206.919713482967	271.207146554419	117.773315742587
XM_027350769.1	155.688745639696	165.565560020335	202.292140258938	218.178119179898	214.720117951381	66.8804698435437	95.2969632125293	161.969470518086	150.670636974677	93.4994262383895
XM_027350771.1	141.301666834707	165.565560020335	169.664375701045	249.346421919883	150.884407209078	72.5164644932805	97.7562396825301	139.680093841285	124.152604867134	93.4994262383895
XM_027350772.1	13.8732545619531	8.49054153950434	16.3138822789466	7.79207568499634	145.08116077796	49.5967529176841	67.0152838075206	27.1187416234409	34.1520110475935	45.4011637022949
XM_027350773.1	318.05720643885	33.9621661580174	84.8321878505223	93.5049082199561	655.766846716379	238.214707195543	386.721224907619	144.137969176645	143.036658034627	267.91181749077
XM_027350774.1	166.479054743437	33.9621661580174	58.7299762042078	101.296983904952	410.096081132367	327.263422661385	197.356936717561	238.124840830488	214.153198686674	240.491312680473
XM_027350775.1	200.391454783767	84.9054153950434	32.6277645578932	66.2326433224689	522.292178800656	304.719444062438	194.89766024756	267.472520121609	250.314151560597	255.774872738671
XM_027350776.1	453.192982357134	38.2074369277695	13.0511058231573	0	42.5571404948683	126.246280154105	118.045270560036	215.835464153687	211.340680129814	251.729224487972
XM_027350777.1	388.964951977722	42.4527076975217	13.0511058231573	46.7524541099781	73.5077881274997	125.119081224158	99.6006970350306	228.094621325928	206.519219746624	240.491312680473
XM_027350778.1	381.771412575227	76.414873855539	26.1022116463146	23.376227054989	77.3766190815787	137.142536476929	158.623332315049	279.73167729385	258.751707231179	375.795770842758
XM_027350779.1	914.093328359798	326.885849270917	564.460326851553	677.910584594682	1406.32005180769	1469.49167167472	1608.98163049799	1438.40777487621	1715.63631968499	1049.62096282038
XM_027350780.1	4385.48991430628	9768.36804119974	10528.9796228321	6631.05640793189	5992.81914786827	415.936405150578	442.054945482636	367.031735944653	396.56511651735	868.016308011202
XM_027350784.1	894.568007124456	131.603393862317	107.671623041048	136.361324487436	394.620757316051	148.038792799754	135.875024967542	87.300058650803	68.304022095187	171.715292418581
XM_027350785.1	895.081831367491	106.131769243804	110.934399496837	167.529627227421	336.588293004867	141.651332196719	126.037919087539	84.6996313718429	57.0539478677444	195.539665450478
XM_027350786.1	885.832994992856	50.943249237026	140.299387598941	120.777173117443	324.98180014263	136.015337546982	111.897079385034	78.3843079800827	76.7415777657689	165.871578278681
XM_027350787.1	878.125631347326	110.377040013556	146.824940510519	136.361324487436	408.161665655327	154.426253402789	156.778874962548	100.673684656883	79.9558846878953	218.015489065475
XM_027350788.1	842.157934334856	93.3959569345477	84.8321878505223	97.4009460624543	230.195441767697	117.228688714526	108.822983797533	68.7255780868024	58.6611013288076	171.265775946281
XM_027350790.1	26.7188606378356	33.9621661580174	6.52555291157864	46.7524541099781	69.6389571734208	21.0410466923508	34.4298705800106	41.2353468520814	34.5537994128593	46.7497131191947
XM_027350797.1	4657.30293887195	8053.27865021986	9298.91289899956	8166.09531787617	3872.69978503301	2109.74066388482	2261.3047141657	2610.45749846465	2581.08845846754	1649.72545334081
XM_027350813.1	9992.34005430747	25480.1151600525	30412.3393444123	23497.0042281065	16214.2705285448	392.640960598332	594.530086622683	413.467937354654	349.555877781251	1062.65694051708
XM_027350814.1	1267.09058332505	1693.86303713112	1422.57053472414	1028.55399041952	357.866863252301	721.783048142963	633.263691025195	792.758830471547	871.478964261532	520.090558451041
XM_027350815.1	265.64713364925	76.414873855539	45.6788703810505	116.881135274945	148.949991732039	154.801986379438	279.127879345086	256.327831783209	264.778532710166	307.918783525465
XM_027350816.1	76.5598122122596	148.584476941326	208.817693170517	198.697929967407	75.4422036045392	95.0604430922278	98.3710588000303	88.043037873363	63.4825617119973	84.0595803200905
XM_027350817.1	22033.2973655967	216755.034962006	216798.444381377	174756.777425255	11680.0006503643	991.559325377032	549.648291045169	559.463354587699	722.415480747918	3635.68922796199
XM_027350818.1	21912.0348442403	219811.629916228	218240.591574836	176264.544070302	11881.1798599764	976.530006311068	491.855294000151	488.880328444497	664.156167784377	3548.4830323358
XM_027350819.1	41207.6766429449	281767.111529991	304606.284359579	221704.033427358	33066.8981645126	57.4871454273156	272.979688170084	67.2396196416823	78.3487312268321	10081.305924271
XM_027350820.1	49091.2820038355	92453.5068236627	94333.3928897809	96208.7584826498	43487.5943393242	13147.6483189061	25974.878076148	15593.6479230898	15105.6353805332	17834.5660385005
XM_027350821.1	34209.9042770472	54547.4841205456	58814.8083920583	62336.6054799707	31163.4333351058	8934.93018471612	19116.5708204334	11444.4804547034	11171.7254962157	13775.8818101043
XM_027350823.1	700.856267500148	114.622310783309	48.9416468368398	85.7128325349598	92.8519428978944	207.780336086964	86.6894955675267	198.746942034807	221.385389261459	174.86190772468
XM_027350824.1	773.819310011161	1180.1852739911	1279.00837066941	985.697574152037	692.520740780129	612.444751938069	482.633007237648	1010.08025307035	1327.91054720349	292.635223467267
XM_027350825.1	881.208576805538	1362.73191709045	1295.32225294836	1005.17776336453	636.422691945985	627.474071004033	501.077580762654	986.676407559714	1384.96449507123	283.644894021268
XM_027350826.1	110.986036495625	8.49054153950434	0	0	50.2948024030261	31.1858370618771	21.5186691125066	26.0042727896009	22.9019368201509	25.6224389210971
XM_027350827.1	73.4768667540478	38.2074369277695	42.4160939252612	85.7128325349598	69.6389571734208	141.651332196719	116.815632325036	95.4728300989633	120.938297945007	71.023602623392
XM_027350831.1	23.6359151796238	237.735163106121	58.7299762042078	136.361324487436	326.91621561967	3.75732976649122	55.333720575017	1516.42059324501	1274.07090625787	39.5574495623955
XM_027350836.1	155.688745639696	997.63863089176	407.847056973665	627.262092642206	1278.64863032309	42.4578263613508	278.513060227586	3526.17939026988	3449.35311580694	522.787657284841
XM_027350837.1	61.6589091642359	568.866283146791	215.343246082095	210.386043494901	195.375963180986	35.6946327816666	114.356355855035	2986.7764746913	1969.16477816771	70.1245696787921
XM_027350838.1	53.4377212756711	437.262889284473	94.6205172178903	128.56924880244	98.6551893290128	21.4167796689999	94.0673249775289	1269.75149135508	795.540963226295	46.7497131191947
XM_027350839.1	2.5691212151765	16.9810830790087	58.7299762042078	0	0	5295.20483991607	670.767657192706	3554.04111111588	6813.52709817753	365.007375507559
XM_027350840.1	385.368182276474	67.9243323160347	78.3066349389437	187.009816439912	485.538284736906	236.336042312298	146.941769082545	458.418180319536	467.681657169398	145.193820552884
XM_027350845.1	361.732267096851	84.9054153950434	48.9416468368398	97.4009460624543	127.671421484605	225.064053012824	141.408397025043	242.954205777128	245.894479542673	202.731929007277
XM_027350855.1	121.262521356331	33.9621661580174	9.78832936736796	50.6484919524762	52.2292178800656	56.3599464973683	74.3931132175229	26.0042727896009	21.2947833590877	26.521471865697
XM_027350857.1	2.5691212151765	0	13.0511058231573	0	0	50.7239518476314	1134.95609090535	36.7774715167213	143.036658034627	520.989591395641
XM_027350868.1	15.414727291059	50.943249237026	45.6788703810505	77.9207568499634	106.392851237171	4.50879571978946	76.2375705700234	93.6153820425632	77.5451544963005	1969.33166514608
XM_027350871.1	745.045152401184	551.885200067782	691.708608627336	377.915670722323	566.783734772564	497.470461083437	482.633007237648	589.55401310138	709.558253059413	409.959022737554
XM_027350877.1	99.1680789058128	93.3959569345477	84.8321878505223	105.193021747451	104.458435760131	348.304469353736	154.319598492547	423.126667247935	435.136799582867	238.693246791273
XM_027350880.1	304.697776119932	577.356824686295	512.255903558923	455.836427572286	158.622069117236	212.664864783403	129.72683379254	179.057992636966	184.822648022271	159.578347666482
XM_027350881.1	3610.12913156601	1884.90022176996	2176.27189601148	1476.59834230681	3298.17838835229	1008.84304230289	778.361002755239	1249.69105234596	961.881346446339	928.251515299396
XM_027350882.1	954.171619316551	301.414224652404	388.270398238929	225.970194864894	653.83243123934	1773.8353827605	1943.4432304181	1435.80734759725	1625.23393750018	1446.09449138894
XM_027350884.1	1782.97012333249	2878.29358189197	3008.27989223775	3237.60744711598	1239.9603207823	1497.6716449234	1347.68350556041	2160.21208959327	2117.02289658553	1557.12506004702
XM_027350885.1	152.091975938449	110.377040013556	61.9927526599971	144.153400172432	307.572060849275	113.471358948035	122.349004382538	204.690775815287	216.162140513003	193.741599561278
XM_027350886.1	53.4377212756711	140.093935401822	107.671623041048	151.945475857429	110.26168219125	102.199369648561	62.0967308675191	160.855001684246	82.3666148794901	120.020898104086
XM_027350887.1	124.859291057578	12.7358123092565	26.1022116463146	7.79207568499634	0	321.251695034999	409.469532255126	303.878502027051	284.064374242925	338.485903641862
XM_027350888.1	89.9192425311774	8.49054153950434	6.52555291157864	0	7.73766190815787	317.494365268508	438.980849895135	283.81806301793	290.492988087177	302.075069385566
XM_027350889.1	437.26443082304	42.4527076975217	166.401599245255	194.801892124909	766.028528907629	174.715834141842	124.808280852538	254.841873338089	225.001484548851	173.51335830778
XM_027350890.1	191.656442652167	517.923033909765	456.788703810505	374.019632879824	309.506476326315	138.269735406877	198.586574952561	210.263119984487	172.367208699031	347.026716615561
XM_027350891.1	120.23487287026	89.1506861647955	182.715481524202	93.5049082199561	197.310378658026	228.069916826017	181.986458780056	105.503049603524	143.438446399893	92.1508768214896
XM_027350892.1	1114.48478314356	2245.7482371989	2146.90690790937	1975.29118614657	510.685685938419	379.490306415613	438.366030777635	506.340340174657	535.182102534053	388.382232067156
XM_027350893.1	157.230218368802	8.49054153950434	6.52555291157864	38.9603784249817	75.4422036045392	81.1583229562103	90.3784102725278	109.960924938884	88.3934403584772	84.9586132646904
XM_027350894.1	49.3271273313887	216.508809257361	140.299387598941	159.737551542425	110.26168219125	105.205233461754	73.7782941000227	192.431618643047	103.661398238578	127.213161660886
XM_027350895.1	4412.72259918715	6601.39604696462	4368.8576743019	5914.18544491222	2300.02000219993	1182.80741049144	1963.7322612956	1710.70965994446	1766.26165370848	2309.61563467714
XM_027350896.1	64.2280303794124	38.2074369277695	52.2044232926291	27.2722648974872	3.86883095407893	1062.19712498707	7090.70888212968	1463.66906844325	1087.64110477454	2496.61448715392
XM_027350900.1	166.479054743437	301.414224652404	313.226539755775	268.826611132374	88.9831119438155	156.680651262684	105.134069092532	116.647737941924	180.001187639081	91.7013603491897
XM_027350901.1	176.755539604143	220.754080027113	296.912657476828	401.291897777312	102.524020283092	124.743348247508	93.4525058600287	81.7277144816028	133.393737268247	84.5090967923905
XM_027350906.1	1046.14615881987	1753.29682790765	1918.51255600412	1336.34097997687	642.225938377103	505.736586569718	339.994971977605	630.417870342182	564.512653198457	327.697508306663
XM_027350907.1	359.163145881674	271.697329264139	407.847056973665	494.796805997268	530.029840708814	967.888147848138	1123.27452767285	534.945040243219	529.958853785598	720.574905096819
XM_027350913.1	49.3271273313887	76.414873855539	35.8905410136825	74.0247190074653	38.6883095407893	81.1583229562103	153.704779375047	72.0689845883225	89.1970170890088	166.321094750981
XM_027350917.1	67.8248000806595	21.2263538487608	26.1022116463146	3.89603784249817	59.9668797882235	1309.05369064554	682.44922042521	134.850728894645	63.8843500772631	626.17644591383
XM_027350919.1	214.778533588755	441.508160054226	267.547669374724	432.460200517297	400.42400374717	271.654942117315	386.721224907619	275.27380195849	294.510871739835	346.127683670961
XM_027350920.1	806.190237322385	1120.75148321457	1243.11782965573	1270.1083366544	268.883751308486	470.041953788051	162.92706613755	417.182833467454	524.333816671876	195.539665450478
XM_027350921.1	29.8018060960474	131.603393862317	120.722728864205	101.296983904952	162.490900071315	480.938210110876	31816.8893306348	408.267082796734	899.202361464873	6357.96098421048
XM_027350922.1	11.3041333467766	42.4527076975217	26.1022116463146	58.4405676374726	29.016232155592	184.10915855807	6927.16699687463	94.7298508764033	325.448575865303	1244.71111179856
XM_027350924.1	26.2050363948003	16.9810830790087	0	0	148.949991732039	12.7749212060701	176.453086722554	50.1510975228017	55.4467944066812	406.812407431454
XM_027350928.1	528.725146083323	1587.73126788731	2577.59340007356	3109.03819831354	1179.99344099407	68.3834017501402	454.35132783264	154.168188681205	107.679281891236	700.796180315621
XM_027350937.1	49.840951574424	8.49054153950434	13.0511058231573	15.5841513699927	77.3766190815787	74.019396399877	126.652738205039	41.9783260746415	43.7949318139728	54.8410096205938
XM_027350938.1	1028.67613455667	4521.21336978606	4430.8504269619	4492.13163240039	3667.65174446683	136.015337546982	416.232542547628	305.735950083451	417.056323145906	1379.11653701624
XM_027350939.1	698.800970528007	1719.33466174963	1341.00112332941	825.960022609612	911.109689685589	2361.85749121638	4108.83616225376	1550.22614787149	1894.43214222827	3127.28609779075
XM_027350942.1	81.1842303995773	25.471624618513	133.773834687362	151.945475857429	497.144777599143	16.9079839492105	33.2002323450102	16.7170325076006	16.0715346106322	71.473119095692
XM_027350946.1	215.806182074826	212.263538487608	440.474821531558	483.108692469773	1439.20511491736	261.13441877114	218.875605830067	127.792426280324	114.91147246602	136.203491106885
XM_027350947.1	1.0276484860706	12.7358123092565	13.0511058231573	15.5841513699927	0	37.5732976649122	68.8597411600212	197.632473200967	194.063780423384	177.55900655848
XM_027350950.1	775.874606983302	543.394658528278	544.883668116817	627.262092642206	959.470076611575	4221.73572562953	2249.62315093319	3018.3530916501	2963.59098220058	1859.64964590489
XM_027350951.1	567914.521099625	710480.025484183	480345.949821304	631504.877852686	62818.2082013796	1951.18134773889	2763.61193316335	2146.46697397591	1960.72722249713	5127.18488305322
XM_027350952.1	103.79249709313	195.2824554086	215.343246082095	155.841513699927	127.671421484605	160.813714005824	90.993229390028	115.161779496804	146.652753322019	112.828634547287
XM_027350955.1	65.7695031085183	127.358123092565	140.299387598941	97.4009460624543	56.0980488341445	40.203428501456	110.667441150034	71.3260053657625	46.6074503708334	80.013932069391
XM_027350956.1	64.2280303794124	114.622310783309	140.299387598941	163.633589384923	48.3603869259867	37.5732976649122	100.215516152531	66.1251508078423	30.937704125467	67.4274708449924
XM_027350957.1	46.7580061162122	97.6412277042999	163.138822789466	120.777173117443	59.9668797882235	33.0645019451227	97.7562396825301	52.7515248017618	25.3126670117458	56.1895590374937
XM_027350959.1	52.4100727896005	16.9810830790087	68.5183055715757	42.8564162674799	23.2129857244736	21.4167796689999	20.2890308775062	24.1468247332008	16.8751113411638	22.4758236149975
XM_027350962.1	945.950431427986	602.828449304808	460.051480266294	362.33151935233	475.866207351709	863.058647363033	707.656804242718	1995.64219179623	1650.9483928772	911.169889351997
XM_027350967.1	11.3041333467766	492.451409291252	1419.30775826835	7.79207568499634	106.392851237171	25094.8297774182	60617.4760708136	22493.3244733935	23107.652463167	18717.8659065699
XM_027350980.1	33.9124000403298	21.2263538487608	42.4160939252612	15.5841513699927	181.83505484171	35.3188998050175	33.8150514625104	19.3174597865607	14.0625927843032	29.2185706994967
