ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027377449.1	12.3768196057306	0.212692920143165	27.0640800612495	3.7741391482402e-13	5.46604454343128e-10	17.8023895383488	0	0	0	0	0	0	163	6087	12377	4243	2344	3780	0	0	0	0	0	0	48.3145422766769	81.9766020426892	149.84207602886	89.9591520496601	78.6892505750081	84.664972310004	Down_hemocytes_Up_gills
XM_027383346.1	10.4475470017058	-0.764300293444352	27.0194283763574	3.85770361237284e-13	5.46604454343128e-10	17.7985890073648	0	0	0	0	0	0	56	1438	2302	958	737	1035	0	0	0	0	0	0	16.5988611502694	19.3662483550825	27.869149149102	20.3113051292893	24.7414580519543	23.1820757515487	Down_hemocytes_Up_gills
XM_027377056.1	11.3992336462006	-0.281052909760831	26.536353634649	4.90012259156188e-13	6.4089834172559e-10	17.6748763794269	0	0	0	0	0	0	124	2010	3433	2628	1705	1979	0	0	0	0	0	0	36.7546211184536	27.0696517341556	41.5615938439909	55.7182775362967	57.2377014634764	44.325920688227	Down_hemocytes_Up_gills
XM_027366562.1	13.4667291060076	0.780902754689883	25.9398352108005	6.62256775076324e-13	7.03771996663921e-10	17.4448577579955	0	0	0	0	0	0	358	16341	31490	9868	5666	5069	0	0	0	0	0	0	106.114148067794	220.072228352158	381.233495527898	209.21916389961	190.210449555459	113.536175830532	Down_hemocytes_Up_gills
XM_027369777.1	12.8002419086149	1.76185658881578	26.0246312581815	6.34241247688953e-13	7.03771996663921e-10	17.4422755962386	0	0	0	2	2	4	521	23984	45715	10528	7918	17045	0	0	0	0.0380022580718026	0.0333678078655531	0.0848045776818014	154.42869034447	323.004242384074	553.448372437532	223.212338623338	265.811214186397	381.776310323814	Down_hemocytes_Up_gills
XR_003477329.1	12.8441309588057	1.35698018926005	26.1501016077678	5.95094618980253e-13	7.03771996663921e-10	17.4971068653174	0	0	0	0	2	4	838	21439	10332	7740	9224	10559	0	0	0	0	0.0333678078655531	0.0848045776818014	248.390100784388	288.729484342568	125.084295833415	164.101776305531	309.654286392438	236.501968947442	Down_hemocytes_Up_gills
XM_027374863.1	11.6913977750494	0.793720821285148	25.7630052550462	7.25042475040215e-13	7.25170423712281e-10	17.4226340572588	0	0	0	2	4	0	397	4621	11386	5353	2269	5087	0	0	0	0.0380022580718026	0.0667356157311063	0	117.674069226017	62.233264011708	137.844540491605	113.493127721384	76.171463120603	113.939342365341	Down_hemocytes_Up_gills
XM_027353933.1	11.6144376756451	0.60713038837005	25.3048318988218	9.19409635942157e-13	8.68484557773583e-10	17.2899454131453	0	0	0	2	2	0	216	12795	5309	3540	2847	3324	0	0	0	0.0380022580718026	0.0333678078655531	0	64.0241787224676	172.316514397274	64.2733765562913	75.0543007909019	95.5752117692184	74.4514200948289	Down_hemocytes_Up_gills
XM_027367923.1	11.2283991368283	0.00701977834942702	24.8309436205433	1.18058933334419e-12	1.02107187919388e-09	17.1570652627232	0	0	0	0	2	0	93	4850	4213	1998	2205	1988	0	0	0	0	0.0333678078655531	0	27.5659658388402	65.3173188610223	51.0046591508109	42.3611562091023	74.0229511595106	44.5275039556317	Down_hemocytes_Up_gills
XM_027382967.1	11.6757655708546	0.638756773407636	24.7073372779452	1.26110153873266e-12	1.02107187919388e-09	17.0990516854504	0	0	0	0	2	2	302	3221	10668	4787	2663	4837	0	0	0	0	0.0333678078655531	0.0424022888409007	89.5152869175241	43.3787802167738	129.152077811738	101.492920306793	89.3982398810779	108.339807159653	Down_hemocytes_Up_gills
XM_027383345.1	10.3680901876797	-0.430053504063008	24.7708175593057	1.21904172572727e-12	1.02107187919388e-09	17.1358158822183	0	0	0	0	2	0	54	1650	2705	1252	1016	1425	0	0	0	0	0.0333678078655531	0	16.0060446806169	22.2213559011725	32.7480662242923	26.5446284153133	34.1076273823414	31.9173506724222	Down_hemocytes_Up_gills
XM_027367438.1	8.77936281424454	3.81045916826953	24.1008481991229	1.75127088045187e-12	1.35349358092378e-09	17.4654511607376	7	12	15	36	44	39	1270	12868	18587	15875	11048	14449	0.253795287549161	0.850199580631883	0.91365583222349	0.684040645292447	0.734091773042169	0.826844632397564	376.438458229323	173.299641052296	225.023403663927	336.578255665415	370.88687728357	323.630736747949	Down_hemocytes_Up_gills
XM_027373392.1	9.6098881359927	-1.17749241024318	23.7576926199259	2.11626230211561e-12	1.41156740022323e-09	16.7531270984298	0	0	0	0	0	0	37	903	1458	437	358	568	0	0	0	0	0	0	10.9671046885708	12.1611420477326	17.6512682273635	9.26517780949835	12.0182387823604	12.7221439873234	Down_hemocytes_Up_gills
XM_027378347.1	13.1226315895992	0.600831282529985	23.8610966259835	1.99837086972895e-12	1.41156740022323e-09	16.796179443289	0	0	0	0	0	0	194	17846	16353	7504	5415	5069	0	0	0	0	0	0	57.5031975562903	240.340798431712	197.977496105675	159.098156252805	181.78425420805	113.536175830532	Down_hemocytes_Up_gills
XR_003476964.1	13.6093340117478	0.84962484397733	23.7593779066516	2.11428218749891e-12	1.41156740022323e-09	16.7452965247595	0	0	0	0	0	0	453	9808	50674	6877	6515	9170	0	0	0	0	0	0	134.272930376286	132.089126471939	613.484476099737	145.804640265263	218.711803539325	205.390951344639	Down_hemocytes_Up_gills
XR_003477328.1	12.9727286755967	2.24504848174302	23.7221521701974	2.15848687912745e-12	1.41156740022323e-09	16.6878851990235	0	0	0	11	5	2	967	45874	21332	17571	20532	23545	0	0	0	0.209012419394914	0.0834195196638829	0.0424022888409007	286.626763076973	617.807564006296	258.255729647543	372.536474349418	689.269493517946	527.364225671705	Down_hemocytes_Up_gills
XM_027353827.1	10.7504300823459	-0.233029812519268	23.5956699280911	2.31624161959117e-12	1.45863171325588e-09	16.7432316616744	0	0	0	2	0	0	74	3887	2473	1343	1344	1757	0	0	0	0.0380022580718026	0	0	21.9342093771417	52.3481275077925	29.9393596202125	28.473990384797	45.1187511829398	39.3535334255759	Down_hemocytes_Up_gills
XM_027377871.1	7.6768476767094	-1.21223727567063	23.483487860275	2.46652988764524e-12	1.49780027427257e-09	16.5775052275826	0	0	0	2	1	1	19	376	442	325	235	294	0	0	0	0.0380022580718026	0.0166839039327766	0.0212011444204503	5.63175646169854	5.06377564778235	5.35107034053131	6.89057846244156	7.88906735713605	6.5850534018892	Down_hemocytes_Up_gills
XM_027377198.1	11.7104990056396	1.62647917886859	23.3063317244148	2.72556704892676e-12	1.59802815630696e-09	16.5923191872	0	0	5	2	2	2	415	14085	14839	8290	6413	9338	0	0	0.304551944074497	0.0380022580718026	0.0333678078655531	0.0424022888409007	123.009417452889	189.689574465464	179.648264215258	175.762755241971	215.287612601334	209.153839002862	Down_hemocytes_Up_gills
XM_027352991.1	11.8772126964737	-0.0685015249918552	23.1388262565228	2.99747243126191e-12	1.64406528221762e-09	16.5744776141366	0	0	0	0	0	0	71	5175	5093	3125	2017	3759	0	0	0	0	0	0	21.044984672663	69.694252599132	61.6583738559411	66.2555621388612	67.7116972738017	84.1946113527262	Down_hemocytes_Up_gills
XM_027372020.1	10.4284779494667	-0.805099832552591	23.1651871103149	2.95282067314681e-12	1.64406528221762e-09	16.577162226939	0	0	0	0	0	0	34	1527	2688	1089	767	823	0	0	0	0	0	0	10.0778799840921	20.5648548249033	32.5422558265796	23.0887382941503	25.7485730337164	18.4336698971252	Down_hemocytes_Up_gills
XM_027365496.1	13.609865503857	0.863155682476686	23.0104554377605	3.22551032388088e-12	1.66923830506482e-09	16.4787601852262	0	0	0	0	0	0	247	15034	34733	12198	6596	9967	0	0	0	0	0	0	73.212834002081	202.470220980744	420.4948555151	258.619311030345	221.431013990082	223.242269580373	Down_hemocytes_Up_gills
XM_027373414.1	17.2447080915758	2.57552921182495	23.0027840859238	3.23971440728925e-12	1.66923830506482e-09	16.2755982196776	0	0	0	0	0	0	30682	117474	324658	70607	23967	80277	0	0	0	0	0	0	9094.39746093866	1582.07973523293	3930.4701235661	1496.99407230034	804.584158929701	1798.05555082809	Down_hemocytes_Up_gills
XM_027357013.1	11.0112926774862	-0.424820292487324	22.7464696880212	3.75506636409226e-12	1.77353870524057e-09	16.4342764407444	0	0	0	0	0	0	248	1981	2632	1141	747	2085	0	0	0	0	0	0	73.5092422369072	26.679094569832	31.8642921635258	24.191230848141	25.077163045875	46.7001236154387	Down_hemocytes_Up_gills
XM_027357851.1	8.31288937260795	-0.186974457327959	22.7735708713483	3.6966339712876e-12	1.77353870524057e-09	16.418552175934	3	0	0	2	2	2	50	1191	1128	959	530	551	0.10876940894964	0	0	0.0380022580718026	0.0333678078655531	0.0424022888409007	14.8204117413119	16.0397787141191	13.6561252129396	20.3325069091737	17.7923646777962	12.3413755933366	Down_hemocytes_Up_gills
XM_027382226.1	9.37358581578918	-1.33691757487762	22.811638308103	3.61619827478958e-12	1.77353870524057e-09	16.3941928685094	0	0	0	0	0	0	18	958	888	585	264	479	0	0	0	0	0	0	5.3353482268723	12.901853911105	10.750566656995	12.4030412323948	8.86261183950603	10.7287094540984	Down_hemocytes_Up_gills
XM_027351560.1	8.97420309832709	3.84376936912035	22.2785576833554	4.93684262257608e-12	1.95211942120142e-09	16.6926144648653	9	6	4	47	72	54	1333	24951	43095	14835	8040	10619	0.326308226848921	0.425099790315941	0.243641555259597	0.893053064687361	1.20124108315991	1.14486179870432	395.112177023376	336.027303691004	521.729358201803	314.528404585602	269.906815112229	237.845857396808	Down_hemocytes_Up_gills
XM_027352034.1	11.7257425762242	-0.131990794781394	22.3021785253857	4.86848507588376e-12	1.95211942120142e-09	16.2615231696902	0	0	0	0	0	0	97	6878	3325	1644	2092	3433	0	0	0	0	0	0	28.7515987781452	92.6293853868271	40.2540924938159	34.8557261300121	70.2294847282069	76.8928174445089	Down_hemocytes_Up_gills
XM_027352808.1	11.8718783563855	2.38574817209833	22.3044597442306	4.86193728574201e-12	1.95211942120142e-09	16.1929559524083	0	2	0	6	10	8	1164	34518	32137	10062	8755	12416	0	0.141699930105314	0	0.114006774215408	0.166839039327766	0.169609155363603	345.019185337742	464.870765452529	389.066397134966	213.332309197191	293.909722177558	278.095316455294	Down_hemocytes_Up_gills
XM_027358787.1	10.343810575115	1.37776864096362	22.3866542340693	4.63220138179307e-12	1.95211942120142e-09	16.2778325656808	2	0	0	10	4	4	374	10973	4887	3369	3019	4310	0.0725129392997601	0	0	0.190011290359013	0.0667356157311063	0.0848045776818014	110.856679825013	147.77875048701	59.164436095422	71.4287964306635	101.349337664654	96.5359869460628	Down_hemocytes_Up_gills
XM_027363473.1	11.1790795199659	0.132424518603143	22.4913195195728	4.35636656464925e-12	1.95211942120142e-09	16.3344232584059	0	0	0	4	0	0	117	3865	5407	2189	1313	3738	0	0	0	0.0760045161436052	0	0	34.6797634746699	52.0518427624435	65.4598129666353	46.4106961670295	44.0780657017857	83.7242503954484	Down_hemocytes_Up_gills
XM_027373391.1	9.81003339880798	-1.11467274575114	22.3700426715519	4.67767508599657e-12	1.95211942120142e-09	16.2548261259104	0	0	0	0	0	0	25	1159	1808	534	439	591	0	0	0	0	0	0	7.41020587065597	15.6088190845206	21.8885411214494	11.3217504582886	14.737449233118	13.2373012262467	Down_hemocytes_Up_gills
XM_027382966.1	11.8100228611722	0.844049772917477	22.3456367822793	4.74535594330966e-12	1.95211942120142e-09	16.2570810985028	0	0	0	0	4	2	288	3649	13401	6050	3535	6510	0	0	0	0	0.0667356157311063	0.0424022888409007	85.3655716299568	49.1428652626537	162.239125867557	128.270768300835	118.671715350961	145.811896756118	Down_hemocytes_Up_gills
XM_027353243.1	11.3782332355789	1.96973217536722	22.1444966356508	5.34482144446844e-12	1.98180261225164e-09	16.1536398683683	0	0	3	4	4	10	611	11817	13832	9002	8775	10957	0	0	0.182731166444698	0.0760045161436052	0.0667356157311063	0.212011444204503	181.105431478832	159.14531071767	167.457024774274	190.858422519689	294.581132165399	245.416428994898	Down_hemocytes_Up_gills
XM_027358623.1	11.5422103303506	-0.243781472671349	22.1263356305065	5.40281282432638e-12	1.98180261225164e-09	16.1949490851276	0	0	0	0	0	0	63	3225	2954	2732	2295	2739	0	0	0	0	0	0	18.673718794053	43.4326501704736	35.7625832260848	57.923262644278	77.0442961047967	61.3485077135188	Down_hemocytes_Up_gills
XM_027366023.1	8.97951385772898	0.560469043663192	22.1767081197506	5.2435995466639e-12	1.98180261225164e-09	16.2154005664731	2	0	0	4	2	10	126	2467	3023	1396	936	1433	0.0725129392997601	0	0	0.0760045161436052	0.0333678078655531	0.212011444204503	37.3474375881061	33.2242939443592	36.5979313109189	29.5976847186721	31.4219874309759	32.0965357990042	Down_hemocytes_Up_gills
XM_027370319.1	13.165199762569	0.627205898939851	22.1030568839646	5.47813461011747e-12	1.98180261225164e-09	16.1497287648704	0	0	0	0	0	0	167	15171	19832	7180	4029	9987	0	0	0	0	0	0	49.5001752159819	204.315266894963	240.095988672889	152.228779570247	135.255542050643	223.690232396828	Down_hemocytes_Up_gills
XR_003475884.1	11.2327377059216	-0.402317025188977	22.0461687117205	5.66698366045932e-12	2.00741089955812e-09	16.1642671023566	0	0	0	0	0	0	51	2625	2427	2051	1818	2271	0	0	0	0	0	0	15.1168199761382	35.3521571155018	29.3824608969898	43.4848505429774	61.0311678947802	50.8661778084707	Down_hemocytes_Up_gills
XM_027370320.1	13.1082102286975	0.59641156175233	21.9294423136753	6.07668924123927e-12	2.06643894337582e-09	16.0829371180399	0	0	0	0	0	0	158	14666	18829	6810	3918	9650	0	0	0	0	0	0	46.8325011025457	197.514185240361	227.953175207837	144.384121013006	131.529216618124	216.142058939561	Down_hemocytes_Up_gills
XM_027379274.1	11.4124260754227	-0.316792265860264	21.9609141036738	5.96318689058316e-12	2.06643894337582e-09	16.1301957642957	0	0	0	0	0	0	47	3695	3867	1973	1844	2292	0	0	0	0	0	0	13.9311870368332	49.7623697302015	46.8158122326574	41.8311117119914	61.9040008789739	51.3365387657485	Down_hemocytes_Up_gills
XM_027373805.1	7.69290652803293	2.52984017367073	21.8582943264528	6.34191058445343e-12	2.07368280129734e-09	16.4237059612262	23	8	2	21	25	14	228	5795	8773	3490	2557	4125	0.833898801947242	0.566799720421255	0.121820777629799	0.399023709753927	0.417097598319414	0.296816021886305	67.5810775403825	78.0440954226029	106.210271713758	73.9942117966802	85.8397669455186	92.3923308938536	Down_hemocytes_Up_gills
XM_027382986.1	5.19444044802185	5.77750559994836	21.8648743126896	6.31686891789161e-12	2.07368280129734e-09	17.3115340250478	308	133	80	498	651	446	938	22868	27614	15651	11726	17513	11.1669926521631	9.42304535200337	4.87283110519194	9.46256225987884	10.8612214602375	9.45571041152086	278.030924267012	307.974525301826	334.308724849393	331.829056971301	393.647675871393	392.258640228863	Down_hemocytes_Up_gills
XM_027357867.1	13.5211891025438	0.775277941168627	21.7294446741489	6.85434904013074e-12	2.19895276847817e-09	15.9930753852092	0	0	0	0	0	0	458	9517	7225	7610	14265	14579	0	0	0	0	0	0	135.754971550417	128.170087340278	87.4694190279157	161.345544920555	478.883173827854	326.542495054907	Down_hemocytes_Up_gills
XR_003476840.1	9.46111953737841	-0.858234324808584	21.6588063995494	7.15397133299465e-12	2.25257360323904e-09	15.9801167164676	0	0	0	0	0	2	45	828	1179	778	391	925	0	0	0	0	0	0.0424022888409007	13.3383705671807	11.1510804158611	14.2735564060779	16.4949847500909	13.1260652622987	20.718280261046	Down_hemocytes_Up_gills
XM_027365794.1	10.6226258224689	-0.626662073963518	21.5927766048744	7.44677019965179e-12	2.3021351582669e-09	15.9780041369623	0	0	0	0	0	0	143	1052	2028	1013	1259	1100	0	0	0	0	0	0	42.3863775801522	14.1677978230506	24.5519697977319	21.4774030229332	42.265258734614	24.6379549050276	Down_hemocytes_Up_gills
XM_027357868.1	13.0659531022791	0.543087338017112	21.4464289169432	8.14253621639304e-12	2.47227755870234e-09	15.8902224046634	0	0	0	0	0	0	445	7445	4784	4852	9524	9863	0	0	0	0	0	0	131.901664497676	100.265451323775	57.9174672151624	102.871035999281	319.725436210058	220.912862934807	Down_hemocytes_Up_gills
XM_027380532.1	8.44740155813261	-1.74401831579244	21.3225556844724	8.78598769228878e-12	2.62084471459625e-09	15.7465135081873	0	0	0	0	0	0	17	336	411	340	199	240	0	0	0	0	0	0	5.03893999204606	4.52507611078422	4.97576902705513	7.2086051607081	6.68052937902159	5.37555379746057	Down_hemocytes_Up_gills
XM_027356272.1	12.5693171679523	1.87552927571013	21.1462630999869	9.7974610561401e-12	2.82349542945e-09	15.7320821460348	0	0	0	2	11	2	370	31047	23414	14858	12083	16925	0	0	0	0.0380022580718026	0.183522943260542	0.0424022888409007	109.671046885708	418.125113129517	283.461450120362	315.016045522944	405.632344154361	379.088533425084	Down_hemocytes_Up_gills
XM_027380344.1	13.6089977756567	0.81977199009195	21.1497427781674	9.77633056696597e-12	2.82349542945e-09	15.7518441919152	0	0	0	0	0	0	1995	11176	24662	7647	3439	4994	0	0	0	0	0	0	591.334428478346	150.512650637275	298.570354611274	162.130010776279	115.448947409323	111.856315268825	Down_hemocytes_Up_gills
XM_027374305.1	15.8981288554808	1.92413711041427	21.0522269973441	1.03874467128247e-11	2.94362927430265e-09	15.6183362302589	0	0	0	0	0	0	10146	57002	156414	24285	8880	36140	0	0	0	0	0	0	3007.35795054702	767.673775199174	1893.625149873	514.885224493518	298.106034601566	809.468809334271	Down_hemocytes_Up_gills
XM_027364731.1	-6.14158108889263	7.63488437805297	-20.8060657387871	1.21198602090483e-11	3.35603848428207e-09	16.7083018526602	42755	32036	32962	70815	81437	61400	164	1078	2171	891	857	996	1550.14535988062	2269.74948042692	2007.72823611671	1345.56495267735	1358.68708457353	1301.75026741565	48.6109505115032	14.5179525220994	26.2831984373156	18.8907858770321	28.7699179790025	22.3085482594614	Up_hemocytes_Down_gills
XM_027371660.1	7.95058032335141	-0.355012763082503	20.7907396158126	1.22375102055807e-11	3.35603848428207e-09	15.6043584301424	1	0	0	1	5	4	43	881	739	600	363	747	0.0362564696498801	0	0	0.0190011290359013	0.0834195196638829	0.0848045776818014	12.7455540975283	11.8648573023836	8.94669905351276	12.7210679306613	12.1860912793208	16.731411194596	Down_hemocytes_Up_gills
XM_027353896.1	7.96439763627436	1.79288706476736	20.662416023275	1.327198798658e-11	3.58196209104474e-09	15.7374234162945	4	6	4	6	11	10	322	5032	3643	2062	1363	2152	0.14502587859952	0.425099790315941	0.243641555259597	0.114006774215408	0.183522943260542	0.212011444204503	95.4434516140489	67.7684017543637	44.1039575804425	43.7180701217062	45.7565906713891	48.2007990505631	Down_hemocytes_Up_gills
XM_027364413.1	6.09098970466164	4.70805938184184	20.6301320035483	1.35467458948518e-11	3.59898938203384e-09	16.5013732943472	51	81	41	186	184	162	639	23465	16521	6864	8544	8860	1.84907995214388	5.73884716926521	2.49732594141087	3.53421000067764	3.06983832363089	3.43458539611296	189.404862053967	316.014615891523	200.011387094837	145.529017126766	286.826346805831	198.447527689586	Down_hemocytes_Up_gills
XM_027380001.1	7.58422513192105	-0.915560845884116	20.5961255199603	1.38427695492147e-11	3.62105554838919e-09	15.4701274657296	0	0	0	4	2	2	15	553	661	426	200	356	0	0	0	0.0760045161436052	0.0333678078655531	0.0424022888409007	4.44612352239358	7.44752109899904	8.00239252283076	9.03195823076956	6.71409987841366	7.97373813289985	Down_hemocytes_Up_gills
XM_027356113.1	8.57880454062846	-1.2765119486069	20.530899613732	1.4430139760535e-11	3.7003662528784e-09	15.4557259161152	0	0	0	0	0	2	34	513	766	383	241	307	0	0	0	0	0	0.0424022888409007	10.0778799840921	6.90882156200091	9.27357439105653	8.12028169573883	8.09049035348846	6.87622923258498	Down_hemocytes_Up_gills
XM_027360440.1	-6.35581800874844	7.81228918873238	-20.5011758425904	1.4706618249682e-11	3.7003662528784e-09	16.523232132737	66190	36009	40480	82586	96114	74251	123	1031	1529	1334	1121	1237	2399.81572612556	2551.23639158112	2465.65253922712	1569.22724255894	1603.55674259489	1574.20617436286	36.4582128836274	13.8849805661266	18.5108293001637	28.2831743658371	37.6325298185086	27.7065001977447	Up_hemocytes_Down_gills
XR_003477195.1	10.87565138629	-0.525481853586894	20.4913928371242	1.47988534491402e-11	3.7003662528784e-09	15.5088180973976	0	0	0	0	0	0	112	4352	3344	742	735	1116	0	0	0	0	0	0	33.1977223005388	58.6105096253957	40.4841158794948	15.7317206742512	24.6743170531702	24.9963251581917	Down_hemocytes_Up_gills
XM_027357114.1	8.31580703944749	-1.84228371681466	20.4238165051892	1.54531539404518e-11	3.75357109213575e-09	15.3463785449222	0	0	0	0	0	0	12	537	376	216	129	246	0	0	0	0	0	0	3.55689881791487	7.23204128419979	4.55204173764655	4.57958445503809	4.33059442157681	5.50994264239709	Down_hemocytes_Up_gills
XM_027370325.1	12.8952611280788	0.883445570240015	20.42412922178	1.54500556427591e-11	3.75357109213575e-09	15.4440476993752	0	0	0	0	2	0	161	15453	21416	8174	4881	11507	0	0	0	0	0.0333678078655531	0	47.7217258070245	208.113098630799	259.272675142123	173.303348775376	163.857607532685	257.735406447412	Down_hemocytes_Up_gills
XM_027358641.1	9.21338343395933	-1.39344407948361	20.2952783260429	1.67848800325407e-11	4.01148108497046e-09	15.361098616959	0	0	0	0	0	0	22	917	898	501	339	231	0	0	0	0	0	0	6.52098116617725	12.3496868856819	10.8716315968261	10.6220917221022	11.3803992939112	5.1739705300558	Down_hemocytes_Up_gills
XM_027369750.1	-6.81399249950763	5.32931251025626	-20.2702386217845	1.70583412866652e-11	4.01148108497046e-09	16.3619948893827	14029	6765	13863	15510	17476	14100	12	181	381	214	171	137	508.642012718168	479.300013581224	844.400720140949	294.707511346829	291.567905129203	298.93613632835	3.55689881791487	2.4376154049165	4.61257420756206	4.53718089526921	5.74055539604368	3.06854529271708	Up_hemocytes_Down_gills
XM_027370516.1	10.3047099034374	-0.895127675150439	20.2453186265038	1.73352418093426e-11	4.01148108497046e-09	15.3843426200179	0	0	0	0	0	0	21	1186	2392	1065	591	1199	0	0	0	0	0	0	6.22457293135102	15.9724412719943	28.9587336075812	22.5798955769239	19.8401651407124	26.8553708464801	Down_hemocytes_Up_gills
XM_027376719.1	7.93154277557875	1.78662299696749	20.2343485658881	1.74586602533561e-11	4.01148108497046e-09	15.5475928800109	4	6	3	19	9	6	130	3554	3231	2662	2297	3105	0.14502587859952	0.425099790315941	0.182731166444698	0.361021451682125	0.150155135394989	0.127206866522702	38.533070527411	47.8634538622831	39.1160820594042	56.4391380523675	77.1114371035809	69.5462272546462	Down_hemocytes_Up_gills
XM_027380334.1	6.72863074817391	3.73190624669698	20.2113109905606	1.77209204560066e-11	4.01745080684641e-09	16.0493378062097	51	25	15	38	77	79	655	6709	8394	5711	4812	7624	1.84907995214388	1.77124912631642	0.91365583222349	0.722042903364249	1.2846606028238	1.67489040921558	194.147393811186	90.35337984301	101.621910494163	121.083364920012	161.541243074633	170.763425632664	Down_hemocytes_Up_gills
XM_027362283.1	12.4497354192433	2.29049877734821	19.97245536148	2.07030959739727e-11	4.63177290586128e-09	15.2039564393117	0	0	0	9	8	6	878	68685	45721	11150	7888	14572	0	0	0	0.171010161323112	0.133471231462213	0.127206866522702	260.246430177438	925.0144424679	553.52101140143	236.399845711457	264.804099204635	326.385708069148	Down_hemocytes_Up_gills
XM_027352033.1	11.6515101506266	0.222173071373876	19.8845917192447	2.1931805830346e-11	4.69574552795694e-09	15.2253724682062	0	0	0	2	0	0	108	10072	4839	1776	2633	4052	0	0	0	0.0380022580718026	0	0	32.0120893612338	135.644543416127	58.5833243842331	37.6543610747576	88.3911248993158	90.7572666137927	Down_hemocytes_Up_gills
