ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027350643.1	11.4950647839547	-0.239967667102471	13.5308396390372	3.11744192859446e-09	1.05244144349646e-07	11.3081667512649	0	0	0	0	0	0	75	4530	21546	1033	1021	1379	0	0	0	0	0	0	22.2306176119679	61.0077225650373	260.846519359927	21.901438620622	34.2754798793017	30.8870361945755	Down_hemocytes_Up_gills
XM_027350665.1	8.99187350738764	4.57368093449014	12.8711917145795	5.84697650560081e-09	1.64869223092422e-07	10.9430652481122	18	39	22	45	50	36	923	224805	16323	12608	32876	21185	0.652616453697841	2.76314863705362	1.34002855392778	0.855050806615558	0.834195196638829	0.763241199136213	273.584800744618	3027.55873537157	197.614301286182	267.312040782964	1103.66373801364	474.504613330009	Down_hemocytes_Up_gills
XM_027350688.1	-2.79944930655679	3.36100955045809	-7.98591495452275	1.78636050715889e-06	1.57201907098582e-05	5.35563659342481	801	735	463	1032	1368	1098	7	144	283	268	196	248	29.0414321895539	52.0747243137028	28.2015100212984	19.6091651650501	22.8235805800383	23.2788565736545	2.07485764378367	1.93931833319324	3.42613779721801	5.68207700902873	6.57981788084539	5.55473892404259	Up_hemocytes_Down_gills
XM_027350704.1	-1.83557359509772	8.71680822152701	-3.34974346376144	0.00498761515152402	0.0143057389374769	-2.69156798273879	22934	28036	49360	17534	20026	15466	512	26909	24914	11344	6967	8114	831.50587495035	1986.34962021629	3006.53679190343	333.165796515493	334.111860157784	327.896899606685	151.761016231034	362.396646027062	301.621191095016	240.512991009037	233.88566926454	181.738514635813	Up_hemocytes_Down_gills
XM_027350705.1	-1.86358030740549	8.50180364161833	-3.41989096664199	0.00434824438124631	0.0127647098091041	-2.56451276962355	19988	23610	42502	15307	17765	13901	420	24844	21105	9275	5924	6914	724.694315361803	1672.76767489323	2588.81334541085	290.850282152541	296.389553365776	294.71710858868	124.49145862702	334.586282429534	255.507555513379	196.64650842814	198.871638398613	154.86074564851	Up_hemocytes_Down_gills
XM_027350717.1	-5.0558375468726	0.153404639229827	-4.27114559710779	0.00084013882038394	0.00311624789768502	-0.625529236692233	689	432	385	96	146	65	0	1	11	12	11	33	24.9807075887674	30.6071849027478	23.4504996937362	1.82410838744652	2.43584997418538	1.37807438732927	0	0.013467488424953	0.133171433814128	0.254421358613227	0.369275493312751	0.739138647150829	Up_hemocytes_Down_gills
XM_027350718.1	-4.84005690553248	0.751529626449892	-4.65491976722838	0.000408985420963818	0.00167727426740178	0.0563445275374521	486	675	595	197	177	126	0	3	53	20	14	26	17.6206442498417	47.8237264105434	36.2416813448651	3.74322242007255	2.95305099610145	2.67134419697674	0	0.0404024652748591	0.641644181104433	0.424035597688712	0.469986991488956	0.582351661391562	Up_hemocytes_Down_gills
XM_027350748.1	8.18759537216255	-1.80002426510221	18.1518720045506	7.19848109756531e-11	9.59048300727886e-09	14.2586272038301	0	0	0	0	0	0	41	295	304	199	121	274	0	0	0	0	0	0	12.1527376278758	3.97290908536115	3.68037417086317	4.21915419700268	4.06203042644026	6.13709058543415	Down_hemocytes_Up_gills
XM_027350776.1	-3.38631755254219	4.6506255417305	-6.39753010298817	1.97699139167518e-05	0.000121660458315791	2.8675508684878	3125	2306	2624	2628	2954	2111	9	544	230	698	472	637	113.301467655875	163.380019411427	159.828860250296	49.9349671063486	49.284252217422	44.7556158715707	2.66767411343615	7.32631370317446	2.78449361611358	14.798842359336	15.8452757130562	14.2676157040933	Up_hemocytes_Down_gills
XM_027350777.1	-3.50785887748623	4.61188144459003	-6.31855731106082	2.24754296334215e-05	0.00013580303129249	2.74124443621265	3250	2350	2786	2672	3004	2302	5	553	227	705	469	624	117.83352636211	166.497417873744	169.696343238309	50.7710167839283	50.1184474140608	48.8050344558767	1.48204117413119	7.44752109899904	2.74817413416427	14.9472548185271	15.74456421488	13.9764398733975	Up_hemocytes_Down_gills
XM_027350778.1	-3.29852826818462	4.9603604608689	-6.20186022260698	2.720847247798e-05	0.000160244425889537	2.53275600321426	3613	2850	2925	3176	3701	2833	9	629	319	926	703	818	130.994624845017	201.922400400072	178.16288728358	60.3475858180225	61.7471284552061	60.0628421431358	2.66767411343615	8.47105021929547	3.8619715806097	19.6328481729873	23.600061072624	18.3216791930115	Up_hemocytes_Down_gills
XM_027350780.1	1.68779456100081	5.0250000480297	8.41370435110641	9.86559900941925e-07	9.54179635706231e-06	5.91298776580271	481	288	328	1005	938	794	234	3145	5117	2494	2226	2442	17.4393619015923	20.4047899351652	19.978607531287	19.0961346810808	15.6495018889444	16.8337086698376	69.3595269493399	42.3552510964773	61.9489297115356	52.8772390317823	74.727931646744	54.6962598891613	Down_hemocytes_Up_gills
XM_027350793.1	12.8503029918156	1.51217705164161	17.4698319424237	1.18323205930975e-10	1.34123298029625e-08	13.9434412043754	14	0	0	0	1	0	1708	15517	26573	9731	5364	7161	0.507590575098321	0	0	0	0.0166839039327766	0	506.265265083216	208.975017889996	321.705864612983	206.314520055443	180.072158739054	160.39308643173	Down_hemocytes_Up_gills
XM_027350794.1	14.2179582165036	1.70679628856496	14.4363298718517	1.37156819963285e-09	6.10491468543386e-08	11.965021657064	0	0	4	0	0	0	459	11758	48174	40647	53020	22907	0	0	0.243641555259597	0	0	0	136.051379785244	158.350728900598	583.218241141981	861.788746962653	1779.90787776746	513.074211826789	Down_hemocytes_Up_gills
XM_027350808.1	16.1379658383639	2.07908958580234	30.1452328873046	9.00960949721402e-14	3.35769439414881e-10	18.3336589637358	0	0	0	0	0	0	6086	117809	128653	53686	26760	19305	0	0	0	0	0	0	1803.94051715249	1586.59134385529	1557.53677040809	1138.23875487581	898.346563731747	432.396108583235	Down_hemocytes_Up_gills
XM_027350824.1	-2.01260064023258	5.96345788796355	-5.66776020956124	6.6840807406479e-05	0.000350661600843061	1.58786150758173	3878	4049	2853	4512	4914	4141	44	2602	2281	1791	1290	1710	140.602589302235	286.871508498208	173.777339288908	85.7330942099866	81.9847039256641	87.7939390450849	13.0419623323545	35.0424048817278	27.6149127754568	37.9723877730241	43.3059442157681	38.3008208069066	Up_hemocytes_Down_gills
XM_027350825.1	-1.82744833173994	5.99789830545146	-5.29380994409992	0.000128397377958178	0.000613758959073066	0.917848877696334	3564	3625	2783	4398	4967	4070	51	2605	2311	2074	1508	1844	129.218057832173	256.831123315881	169.513612071865	83.5669654998939	82.8689508341012	86.2886577912329	15.1168199761382	35.0828073470027	27.9781075949499	43.9724914803194	50.624313083239	41.3021716771554	Up_hemocytes_Down_gills
XM_027350835.1	-6.46501568161732	4.38405945475696	-8.35042168642752	1.07568386329155e-06	1.02235062758783e-05	5.90494261586096	3020	2400	2100	17739	20126	16816	0	89	51	359	316	353	109.494538342638	170.039916126377	127.911816511289	337.061027967853	335.780250551061	356.518444574293	0	1.19860646982082	0.617431193138228	7.61143897851237	10.6082778078936	7.90654371043159	Up_hemocytes_Down_gills
XM_027350836.1	-5.063585997111	9.34167845960219	-9.09753867159547	3.98626030955314e-07	4.51554857050846e-06	6.89474880299111	139016	59593	42722	203271	231142	181249	135	3359	5763	12223	7081	10035	5040.22938484773	4222.16196738298	2602.21363095013	3862.37850025669	3856.35092282984	3842.68622506221	40.0151117015422	45.2372936194173	69.7697248246198	259.149355527456	237.712706195236	224.76534315632	Up_hemocytes_Down_gills
XM_027350844.1	-5.24908676635659	-0.708003726237287	-5.30341136733146	0.00012623294464378	0.000604943280095319	1.2865902960695	159	142	258	80	106	81	0	2	0	8	9	16	5.76477867433093	10.0606950374773	15.714880314244	1.5200903228721	1.76849381687432	1.71729269805648	0	0.0269349768499061	0	0.169614239075485	0.302134494528615	0.358370253164038	Up_hemocytes_Down_gills
XM_027350881.1	2.12053000434123	5.77262491513219	6.81255265054945	1.02176634835005e-05	6.91879459219269e-05	3.52074105818191	540	273	413	1640	2004	1421	207	15854	14312	5857	2210	5048	19.5784936109352	19.3420404593753	25.1559905805534	31.1618516188781	33.4345434812843	30.1268262214599	61.3565046090314	213.513561489206	173.268141886163	124.178824783139	74.1908036564709	113.065814873254	Down_hemocytes_Up_gills
XM_027350902.1	9.16934947965033	1.88402295513969	6.35711798293069	2.11087614572884e-05	0.00012873467398073	3.03047074432355	9	23	12	3	0	4	11	8139	24810	8050	3578	5367	0.326308226848921	1.62954919621111	0.730924665778792	0.0570033871077039	0	0.0848045776818014	3.26049058308863	109.611888290693	300.362115720773	170.674328069706	120.11524682482	120.210821795712	Down_hemocytes_Up_gills
XM_027350911.1	8.94587824958384	-0.522385477715565	14.2120652631651	1.67361948980642e-09	6.89020634023694e-08	11.8295517153852	0	0	0	0	4	2	103	474	737	935	641	1047	0	0	0	0	0.0667356157311063	0.0424022888409007	30.5300481871026	6.38358951342774	8.92248606554656	19.8236641919473	21.5186901103158	23.4508534414217	Down_hemocytes_Up_gills
XM_027350912.1	-6.31878597527528	1.88106685549419	-8.31091062344546	1.13563152822933e-06	1.06997417184715e-05	5.89115395606837	695	243	223	3007	3339	2663	0	5	18	79	34	54	25.1982464066667	17.2165415077956	13.5830167057225	57.1363950109552	55.707555231541	56.4586475916593	0	0.0673374421247652	0.217916891695845	1.67494061087041	1.14139697933032	1.20949960442863	Up_hemocytes_Down_gills
XM_027350921.1	3.34031705090724	3.72567431853585	8.53196571390845	8.40349303632593e-07	8.35094050827877e-06	6.12406401705579	110	220	97	144	116	178	122	2162	4749	2425	1119	1454	3.98821166148681	15.5869923115845	5.90830771504523	2.73616258116979	1.93533285620208	3.77380370684016	36.1618046488011	29.1167099747485	57.4937399257539	51.4143162197563	37.5653888197244	32.566896756282	Down_hemocytes_Up_gills
XM_027350924.1	-5.77744461348454	4.55438234544039	-7.97654708268943	1.81017384182037e-06	1.58815200373951e-05	5.36625263571506	5121	1797	1840	15218	17704	13228	0	69	265	597	248	422	185.669381077036	127.317387199624	112.075115419415	289.159181668346	295.371835225876	280.448738393717	0	0.92925670132176	3.20822090552217	12.657462591008	8.32548384923294	9.45201542720151	Up_hemocytes_Down_gills
XM_027350928.1	8.07004377147697	1.41180898881556	14.4226724160308	1.38818499010249e-09	6.16274396519911e-08	12.0395800434452	6	5	0	16	2	22	205	3455	2959	1808	1250	1970	0.21753881789928	0.354249825263284	0	0.304018064574421	0.0333678078655531	0.466425177249908	60.763688139379	46.5301725082128	35.8231156960004	38.3328180310595	41.9631242400854	44.1243374208222	Down_hemocytes_Up_gills
XM_027350938.1	-2.28029426418468	6.75030977945396	-5.11511912784221	0.000176584569577154	0.000809072335359838	0.612572219338845	6562	3911	3702	13392	15482	11334	42	1640	4201	3968	2615	4405	237.914953842513	277.094213320941	225.490259392757	254.46312004879	258.300200687247	240.293770861384	12.449145862702	22.086681016923	50.8593812230137	84.1286625814404	87.7868559102586	98.6638103242243	Up_hemocytes_Down_gills
XM_027351038.1	6.88930754075312	2.36049016373032	14.2946234849451	1.55487861675234e-09	6.62596519314287e-08	12.0656136008319	3	12	6	37	36	24	294	3673	4675	1426	2835	2128	0.10876940894964	0.850199580631883	0.365462332889396	0.703041774328348	0.600620541579957	0.508827466090808	87.1440210389142	49.4660849848525	56.5978593710043	30.2337381152051	95.1723657765136	47.6632436708171	Down_hemocytes_Up_gills
XM_027351086.1	3.88205674854151	4.6359652723877	10.0890305629184	1.1675471427675e-07	1.65917983719538e-06	8.10201854749882	171	128	133	273	316	282	327	12807	17602	3262	1307	3040	6.19985631012949	9.06879552674008	8.10108171238161	5.18730822680105	5.2721136427574	5.978722726567	96.9254927881801	172.478124258374	213.098507090571	69.1602059830289	43.8766427054333	68.0903481011673	Down_hemocytes_Up_gills
XM_027351090.1	6.18288321714483	-0.541609228538108	9.15809153822778	3.68781352843245e-07	4.23961415983346e-06	6.95688769398306	0	0	0	10	16	13	10	257	412	324	287	448	0	0	0	0.190011290359013	0.266942462924425	0.275614877465855	2.96408234826239	3.46114452521293	4.98787552103824	6.86937668255713	9.6347333255236	10.0343670885931	Down_hemocytes_Up_gills
XM_027351091.1	7.10526532250807	-0.943504774881484	13.7922287526565	2.44772490215432e-09	8.91192002383939e-08	11.4688848417793	0	0	0	5	2	4	12	270	388	375	280	450	0	0	0	0.0950056451795065	0.0333678078655531	0.0848045776818014	3.55689881791487	3.63622187473732	4.69731966544378	7.95066745666334	9.39973982977912	10.0791633702386	Down_hemocytes_Up_gills
XM_027351093.1	6.42373491416439	-0.66716929905412	10.0668963244688	1.19875452658054e-07	1.69001195607261e-06	8.00773884287234	0	4	0	2	4	8	9	273	363	347	291	466	0	0.283399860210628	0	0.0380022580718026	0.0667356157311063	0.169609155363603	2.66767411343615	3.67662434001218	4.39465731586621	7.35701761989915	9.76901532309187	10.4375336234026	Down_hemocytes_Up_gills
XM_027351094.1	6.43933234476743	-0.640876039671889	9.79438166983632	1.66496671593643e-07	2.20461091671858e-06	7.70317542902685	0	0	7	1	8	4	12	277	347	381	270	446	0	0	0.426372721704295	0.0190011290359013	0.133471231462213	0.0848045776818014	3.55689881791487	3.73049429371199	4.20095341213657	8.07787813596996	9.06403483585844	9.98957080694757	Down_hemocytes_Up_gills
XM_027351095.1	6.8661064348346	-0.885738133722775	13.3419115140846	3.72241259495715e-09	1.20118970215984e-07	11.1095170863083	0	0	0	4	5	5	10	283	387	390	264	384	0	0	0	0.0760045161436052	0.0834195196638829	0.106005722102252	2.96408234826239	3.81129922426171	4.68521317146067	8.26869415492988	8.86261183950603	8.60088607593692	Down_hemocytes_Up_gills
XM_027351096.1	5.8977116114482	-0.353169722715962	10.0662375999867	1.1996967776155e-07	1.69001195607261e-06	8.01030231778674	0	2	3	2	11	8	13	299	345	381	284	403	0	0.141699930105314	0.182731166444698	0.0380022580718026	0.183522943260542	0.169609155363603	3.8533070527411	4.02677903906096	4.17674042417037	8.07787813596996	9.5340218273474	9.02645075156921	Down_hemocytes_Up_gills
XM_027351100.1	2.70112052271058	0.926225660161303	6.62770099139867	1.36701292172875e-05	8.86096124309338e-05	3.42912491643022	28	5	12	49	67	34	4	536	460	340	173	184	1.01518115019664	0.354249825263284	0.730924665778792	0.931055322759163	1.11782156349603	0.720838910295312	1.18563293930496	7.21857379577483	5.56898723222716	7.2086051607081	5.80769639482781	4.12125791138644	Down_hemocytes_Up_gills
XM_027351103.1	2.76287664625359	0.542452408407566	7.93683983758716	1.91490990907607e-06	1.6628811636374e-05	5.38458682711302	14	3	12	38	45	26	10	420	365	168	118	118	0.507590575098321	0.212549895157971	0.730924665778792	0.722042903364249	0.750775676974946	0.551229754931709	2.96408234826239	5.65634513848028	4.41887030383242	3.56189902058518	3.96131892826406	2.64298061708478	Down_hemocytes_Up_gills
XM_027351104.1	2.96381644828572	0.532816930894519	8.90887723407915	5.09260132519115e-07	5.50823793461992e-06	6.67230378646926	13	3	9	26	31	43	17	369	381	191	102	131	0.471334105448441	0.212549895157971	0.548193499334094	0.494029354933434	0.517201021916074	0.911649210079365	5.03893999204606	4.96950322880767	4.61257420756206	4.0495399579272	3.42419093799097	2.93415644778056	Down_hemocytes_Up_gills
XM_027351119.1	7.48890452337456	-2.17412535112845	15.8250175713982	4.23830979029248e-10	3.02404090178413e-08	12.8451883849892	0	0	0	0	0	0	13	125	174	172	139	155	0	0	0	0	0	0	3.8533070527411	1.68343605311913	2.10652995305984	3.64670614012292	4.66629941549749	3.47171182752662	Down_hemocytes_Up_gills
XM_027351129.1	-5.46831516287318	9.80086443072332	-5.61050981014061	7.37741238897506e-05	0.000381270950911073	1.63345432602755	204915	225647	144610	184286	206270	163838	201	1311	3437	23207	21545	16551	7429.49447830518	15987.0820642369	8808.25132652259	3501.64206551011	3441.38886421382	3473.55309955774	59.578055200074	17.6558773251134	41.6100198199234	492.029705778096	723.276409402111	370.711628757375	Up_hemocytes_Down_gills
XM_027351135.1	5.07037639558627	4.15686145883349	10.6259680583951	6.24115841642337e-08	9.9848587807164e-07	8.73479804686436	106	105	68	125	131	88	89	8651	14936	6156	3961	4039	3.84318578288729	7.43924633052897	4.14190643941315	2.37514112948766	2.18559141519373	1.86570070899963	26.3803328995353	116.507242364269	180.822594131619	130.518156968585	132.972748091983	90.4660907830969	Down_hemocytes_Up_gills
XM_027351138.1	8.43614628627491	0.197872738190773	15.4270726142709	5.87629946645878e-10	3.70054517882217e-08	12.7037871095138	3	2	0	2	2	2	25	1142	1643	1442	1013	1337	0.10876940894964	0.141699930105314	0	0.0380022580718026	0.0333678078655531	0.0424022888409007	7.41020587065597	15.3798717812964	19.8909696142374	30.5729665933561	34.0069158841652	29.9463142800199	Down_hemocytes_Up_gills
XM_027351140.1	2.62917539491665	3.55258034236046	8.41476125085327	9.85139713389288e-07	9.53920575461263e-06	5.95844558153115	118	155	115	198	221	158	59	2919	1962	1800	876	1053	4.27826341868585	10.9817445831618	7.00469471371342	3.76222354910846	3.68714276914362	3.34978081843116	17.4880858547481	39.3115987124379	23.7529411948471	38.163203791984	29.4077574674518	23.5852422863583	Down_hemocytes_Up_gills
XM_027351144.1	5.41101683519238	1.3868099469621	9.07103230286591	4.1248885943364e-07	4.65089395023222e-06	6.87955749114581	42	9	5	8	16	21	15	777	2928	981	640	849	1.52277172529496	0.637649685473912	0.304551944074497	0.15200903228721	0.266942462924425	0.445224032829457	4.44612352239358	10.4642385061885	35.4478143825242	20.7989460666313	21.4851196109237	19.0160215585168	Down_hemocytes_Up_gills
XM_027351148.1	8.31332506800252	-0.245846634220504	13.8644202361008	2.29118745855962e-09	8.54321499076519e-08	11.56374598283	0	0	0	4	4	2	289	913	999	466	395	517	0	0	0	0.0760045161436052	0.0667356157311063	0.0424022888409007	85.661979864783	12.2958169319821	12.0943874891194	9.88002942614698	13.260347259867	11.579838805363	Down_hemocytes_Up_gills
XM_027351165.1	9.0718747056752	-0.715062661359887	13.5354874373755	3.10395413710631e-09	1.05132534249439e-07	11.302291532501	0	0	0	0	6	0	172	427	1018	502	593	708	0	0	0	0	0.100103423596659	0	50.9822163901131	5.75061755745495	12.3244108747984	10.6432935019867	19.9073061394965	15.8578837025087	Down_hemocytes_Up_gills
XM_027351188.1	-3.53637696978239	6.32413450060467	-3.4876726720489	0.00380885615462991	0.0114521628995884	-2.48891792099556	48322	28140	12910	2577	3038	2501	27	927	1680	2363	2333	1062	1751.9851264215	1993.71801658176	786.35311960035	48.9659095255176	50.6857001477752	53.0240621955463	8.00302234030845	12.4843617699315	20.3389098916122	50.0998058669213	78.3199750816953	23.786825553763	Up_hemocytes_Down_gills
XM_027351212.1	3.64938938074752	5.38703454517237	7.94021430986057	1.90576416945867e-06	1.65853659778918e-05	5.2638246318396	323	169	101	739	829	656	111	11238	21209	10212	6184	9459	11.7108396969113	11.973644093899	6.15194927030483	14.0418343575311	13.8309563602718	13.9079507398154	32.9013140657125	151.347634919622	256.766630887621	216.512576179856	207.59996824055	211.864014042415	Down_hemocytes_Up_gills
XM_027351214.1	-1.55701614257749	9.31911349258625	-2.93717915626553	0.0111749998460555	0.0280538199294967	-3.45789860601135	45080	35208	55374	24530	27777	22191	1835	43151	39863	13540	9989	10031	1634.44165181659	2494.48556957394	3372.85187023623	466.097695250659	463.428799540735	470.474595834214	543.909110906148	581.135593025149	482.601169648416	287.072099635258	335.33571842737	224.675750593029	Up_hemocytes_Down_gills
XM_027351271.1	-6.1805794175417	-1.96026261676029	-7.98597688311611	1.78620419267685e-06	1.57201907098582e-05	5.44499520109818	165	38	74	56	85	63	0	0	0	1	2	1	5.98231749223021	2.69229867200096	4.50736877230255	1.06406322601047	1.41813183428601	1.33567209848837	0	0	0	0.0212017798844356	0.0671409987841366	0.0223981408227524	Up_hemocytes_Down_gills
XM_027351282.1	-4.93962687905576	3.01173543389755	-5.54765591315421	8.22599829437994e-05	0.000418446382314577	1.51806943768665	1100	381	327	3035	3471	2527	9	4	74	279	132	216	39.8821166148681	26.9938366850623	19.9176971424721	57.6684266239604	57.9098305506675	53.575291950478	2.66767411343615	0.0538699536998122	0.895880554749586	5.91529658775753	4.43130591975301	4.83799841771452	Up_hemocytes_Down_gills
XM_027351285.1	7.78576517120382	3.56052248200343	19.0036867094621	3.96282365984083e-11	6.60587163610526e-09	15.2327163044461	30	4	15	50	38	53	354	8841	12632	11151	7660	11998	1.0876940894964	0.283399860210628	0.91365583222349	0.950056451795065	0.63398834944551	1.12366065428387	104.928515128489	119.06606516501	152.929231994551	236.421047491341	257.150025343243	268.732893591383	Down_hemocytes_Up_gills
XM_027351310.1	-3.68827448785954	4.87833028617802	-8.41756855048847	9.8137798701184e-07	9.5133237817345e-06	5.93638465313697	3154	872	1660	6686	7525	5947	18	206	436	833	429	633	114.352905275722	61.7811695259168	101.111245432733	127.041548734036	125.546377094144	126.083205868418	5.3353482268723	2.77430261554033	5.2784313766327	17.6610826437348	14.4017442391973	14.1780231408023	Up_hemocytes_Down_gills
XM_027351325.1	4.90842692792483	2.32409931772537	8.48116975805596	9.0011459125044e-07	8.8182047295412e-06	6.11265679851584	21	9	9	69	76	63	23	1230	1952	1672	2091	2371	0.761385862647482	0.637649685473912	0.548193499334094	1.31107790347719	1.26797669889102	1.33567209848837	6.81738940100349	16.5650107626922	23.6318762550161	35.4493759667763	70.1959142288148	53.1059918907459	Down_hemocytes_Up_gills
XM_027351326.1	4.7002211076109	2.54302220643889	7.48997517649592	3.65451704627552e-06	2.86481112668615e-05	4.70831253495341	15	14	18	89	91	80	19	1283	2165	1934	2375	2776	0.543847044748201	0.991899510737197	1.09638699866819	1.69110048419522	1.51823525788267	1.69609155363603	5.63175646169854	17.2787876492148	26.210559473417	41.0042422964984	79.7299360561622	62.1772389239606	Down_hemocytes_Up_gills
XM_027351329.1	5.00673903627791	2.26621407446371	8.09866487324435	1.52442340345985e-06	1.3831254604604e-05	5.59259866995376	16	4	19	100	56	51	22	1283	1885	1624	2041	2479	0.580103514398081	0.283399860210628	1.15729738748309	1.90011290359013	0.934298620235488	1.08125836544297	6.52098116617725	17.2787876492148	22.8207411581482	34.4316905323234	68.5173892592114	55.5249910996032	Down_hemocytes_Up_gills
XM_027351330.1	5.16678752428163	2.1882723588427	9.11920135064125	3.87664333115112e-07	4.42379641339346e-06	6.94364388594129	17	6	10	71	43	59	25	1279	1947	1579	1954	2286	0.616359984047961	0.425099790315941	0.609103888148993	1.34908016154899	0.717407869109393	1.25086752080657	7.41020587065597	17.224917695515	23.5713437851006	33.4776104375238	65.5967558121014	51.202149920812	Down_hemocytes_Up_gills
XM_027351346.1	3.35538288863929	-0.0147270171134488	6.81300357909112	1.021046791247e-05	6.91667672971024e-05	3.75148870426866	9	14	3	12	8	14	17	100	244	204	116	143	0.326308226848921	0.991899510737197	0.182731166444698	0.228013548430816	0.133471231462213	0.296816021886305	5.03893999204606	1.3467488424953	2.95398453187701	4.32516309642486	3.89417792947992	3.20293413765359	Down_hemocytes_Up_gills
