ID	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized
XM_027350617.1	221.361490461326	130.253492768629	190.086483282927	244.373381776553	197.610908943765	141.960487385033	181.544355187962	154.137441081798	191.598043840204	195.277981583723	203.116091611523	171.10030869647
XM_027350619.1	8204.42984487613	10133.7217373993	10416.7392839044	2248.52431161266	2468.23625690337	2215.59760668784	586.128918178278	1000.09269599101	1050.74545948821	1061.91311153193	1177.71303672757	1036.04186921035
XM_027350620.1	98.3828846494782	54.9959191689766	76.0345933131709	78.083802461147	81.7045104286721	412.361415737478	1073.70518639738	303.052936145638	854.181245615356	200.979528491277	219.779717752601	189.685342227293
XM_027350627.1	2220.64225351679	1997.22022245231	1406.63997629366	2034.51685301544	2196.5212571057	1977.30678857725	6701.58019722421	2284.51134930464	2533.70791085005	2210.48973605867	2360.38012447005	2468.2694532127
XM_027350629.1	0	0	0	2.89199268374618	0	0	57.0567973447882	13.144898596929	36.0447824950216	34.7794361360792	38.7316715711551	24.190043643294
XM_027350634.1	101.896559101245	81.0466177227024	41.819026322244	31.811919521208	30.4016782990408	45.630156659475	124.487557843174	151.616501624853	128.319425682277	41.9063697705217	27.0220964449919	35.9900649327058
XM_027350635.1	600.83833125217	547.064669628241	737.535555137757	144.599634187309	222.312272561736	163.93056281367	1427120.17613257	2064.82948234227	959.59220953413	318.146317441512	332.822154547484	377.600681261175
XM_027350640.1	133.519629167149	173.671323691505	159.672645957659	208.223473229725	172.909545325794	341.381172044961	596.502881331876	999.012293366608	1290.56341235508	1941.94687671288	3083.22120437358	2605.44470070211
XM_027350641.1	35.1367445176708	60.7849632920268	38.0172966565854	283.415283007126	245.113531286016	361.661241671395	3470.09067487848	100.297376965609	132.644799581679	136.837125781295	83.768498979475	123.605223006588
XM_027350642.1	77.3008379388757	11.5780882461003	30.4138373252683	70.8538207517815	148.208181707824	236.600812308389	357.901728799126	784.012171109987	3205.26225849063	243.170975607177	413.438075608377	375.535677535528
XM_027350643.1	98.3828846494782	23.1561764922007	38.0172966565854	52.0558683074313	165.309125751034	224.77077169297	389.023618259919	815.703981425871	3451.64837172327	294.484897775163	459.826007838946	406.805733952469
XM_027350644.1	10913.4728471885	12035.4227318213	9694.41064742928	7928.39794249016	6317.84877151941	12940.3744274667	15.5609447303968	18.5469117189547	34.1223940952871	81.2470434326441	232.390029426931	93.5151687185879
XM_027350645.1	10748.3301479555	11942.7980258525	9165.97022390275	7895.14002662708	6011.93188363531	12186.6318396842	15.5609447303968	16.566173574212	24.6706511299259	82.6724301595326	258.961757597839	83.7801511548232
XM_027350646.1	21.0820467106025	49.2068750459264	7.60345933131708	154.721608580421	115.906398515093	250.120858726011	1805.06958872603	26.8299985060607	43.0935399607147	45.6123752604318	38.7316715711551	61.9501117694116
XM_027350647.1	822.199821713496	1125.96908193326	650.095772827611	659.37433189413	524.428950658453	620.23212940842	145.23548415037	296.750587503275	294.926420325932	436.453415773256	384.164137792969	410.640740871528
XM_027350648.1	716.789588160484	1085.44577307191	767.949392463026	642.022375791653	642.235454067236	716.562460133978	207.479263071957	312.956626869352	298.771197125401	383.714106878382	394.072239822799	444.860802610822
XM_027350649.1	773.008379388757	966.770368549378	581.664638845757	511.882705023075	471.226013635132	605.022077188595	223.040207802354	279.464145512793	292.683633859575	365.46915677421	370.653089570473	380.255686051293
XM_027350661.1	7.02734890353416	11.5780882461003	0	2.89199268374618	0	20.2800696264333	46.6828341911903	14.0452341172667	11.3741313650957	24.2315743571044	13.511048222496	19.1750345952941
XM_027350665.1	10.5410233553012	40.5233088613512	125.457078966732	218.345447622837	1119.16178238344	23.6600812308389	4787.58399538541	40479.9853298991	2614.92882073883	3594.25517052202	14806.3073787592	6249.58627540468
XM_027350668.1	14.0546978070683	0	7.60345933131708	13.0139670768578	34.2018880864209	25.3500870330417	51.8698157679892	19.8073814474273	24.0298549966811	23.9464970117267	30.6250426376575	22.7150409821176
XM_027350671.1	4089.91706185688	7195.78184495136	10032.7645876729	462.718829399389	779.04300641292	1199.90411956397	1473.10276781089	1766.81842511052	1182.26886583671	953.298642943024	1438.92663569582	778.801405101174
XM_027350674.1	21.0820467106025	23.1561764922007	11.4051889969756	4.33798902561928	9.50052446845024	13.5200464176222	88.1786868055817	239.309181305736	119.027881750227	374.876709171674	5578.71181106859	278.185501897881
XM_027350677.1	6616.24899267741	7450.49978636557	7455.1918743564	6702.19304458178	5284.19170935203	7248.43488564772	1120.38802058857	1014.13793010828	1535.34753525461	2028.89546705308	2781.92482901192	2040.22368093929
XM_027350678.1	590.297307896869	966.770368549378	908.613390092392	277.631297639634	429.423705973951	194.35066725332	477.202305065501	129.108113616413	107.333352318509	53.0243862402519	95.9284423797214	61.6551112371763
XM_027350688.1	63.2461401318074	86.8356618457525	53.2242153192196	241.481389092806	209.011538305905	250.120858726011	36.3088710375925	25.9296629857231	45.3363264270716	76.4007285612232	88.272181720307	73.1601319943527
XM_027350689.1	140.546978070683	127.358970707104	102.646700972781	292.091261058365	247.013636179706	361.661241671395	82.9917052287828	25.7495958816555	48.7005061266069	94.0755239746405	105.836544409552	87.6151580738821
XM_027350694.1	28.1093956141366	23.1561764922007	22.8103779939513	104.111736614863	30.4016782990408	153.790528000453	62.2437789215871	41.5955010395974	44.3751322272044	82.1022754687772	67.5552411124798	64.3101160272939
XM_027350697.1	165.142699233053	150.515147199304	205.293401945561	177.85755005039	174.809650219484	201.110690462131	93.3656683823806	276.943206055848	246.546312265948	358.342223139767	417.941758349209	430.110775999057
XM_027350699.1	1858.73378498478	5528.53713751291	1513.0884069321	1231.98888327587	1356.67489409469	1497.34514075166	7733.78953100719	1106.51235449492	2092.51977311099	769.993909865164	1017.83229942803	877.331582867762
XM_027350703.1	34806.4591192047	36627.2821665384	38823.263345705	11063.318011671	16705.7222253229	11241.9185962529	2717.97834624264	6671.12607149353	5418.09150561833	6027.1052359753	6652.84014475701	5030.93907674069
XM_027350704.1	19732.7957211239	19590.1253124018	19822.2184767436	9708.41943933594	12954.9151651788	9080.40117523553	2655.73456732105	4845.42570335293	3991.19871591541	3233.91740596461	3137.71576553765	2393.63431855717
XM_027350705.1	17726.4876091649	17054.5239865058	18898.3981679886	9657.80956737038	12637.5976479325	8348.62866288173	2178.53226225555	4473.5871334535	3381.00059803303	2644.09237837815	2667.98165566887	2039.63367987482
XM_027350736.1	4964.82200034688	5751.41533625034	4333.97181885074	2453.85579215864	1518.18381005835	1656.20568615872	5.18698157679892	12.424630180659	3.68457776615776	9.40755239746405	19.8162040596608	10.6200191604706
XM_027350741.1	333.799072917872	240.245331106582	178.681294285952	508.990712339328	376.22076895063	371.801276484611	2666.10853047465	510.130105823288	426.289627641122	592.675801040235	576.021022552411	512.415924492704
XM_027350742.1	7.02734890353416	11.5780882461003	0	53.5018646493044	24.7013636179706	20.2800696264333	93.3656683823806	41.5955010395974	52.7054819593871	39.0555963167447	33.3272522821567	22.125039917647
XM_027350743.1	252.98456052723	332.870037075385	376.371236900196	199.547495178487	165.309125751034	248.430852923809	259.349078839946	311.696157140879	281.30950249448	283.65195865081	243.198868004927	273.760493914352
XM_027350744.1	393.531538597913	248.928897291157	201.491672279903	809.757951448932	389.52150320646	674.312315078909	373.462673529522	422.07729193427	492.612027431962	376.017018553184	315.257791858239	451.350814319998
XM_027350745.1	105.410233553012	54.9959191689766	30.4138373252683	107.003729298609	58.9032517043915	40.5601392528667	2111.10150175716	185.289050085479	170.772169509747	139.687899235072	99.9817568464702	144.255260263058
XM_027350746.1	179.197397040121	127.358970707104	182.48302395161	193.763509810994	106.405874046643	121.6804177586	77.8047236519838	97.5963704045965	83.7840944217613	198.983987073634	138.713428417625	192.930348081882
XM_027350748.1	0	0	0	0	0	0	212.666244648756	53.1197956999188	48.7005061266069	56.730391730162	54.4945611640671	80.8301458324703
XM_027350749.1	600.83833125217	674.423640335345	460.009289544684	548.032613569902	742.941013432809	534.041833496078	5.18698157679892	227.784886645414	315.271697556455	93.7904466292628	55.3952977122335	100.005180427764
XM_027350750.1	45.677767872972	109.991838337953	64.6294043161952	140.26164516169	57.0031468107015	121.6804177586	57.0567973447882	111.461537417796	106.21195908533	130.850501528364	107.187649231801	101.185182556706
XM_027350751.1	59.7324656800403	57.8904412305017	68.4311339818538	137.369652477944	72.2039859602218	57.4601972748945	82.9917052287828	130.188516240818	112.459721384467	110.895087351925	127.904589839628	89.0901607350585
XM_027350752.1	91.355535745944	60.7849632920268	91.241511975805	130.139670768578	58.9032517043915	76.0502610991251	62.2437789215871	123.345966286252	100.604992919438	96.6412200830398	127.454221565545	95.8751729764703
XM_027350753.1	98.3828846494782	121.569926584054	45.6207559879025	105.557732956736	70.3038810665318	76.0502610991251	72.6177420751849	116.863550539821	105.090565852152	130.280346837608	145.919320802956	109.740197991529
XM_027350754.1	59.7324656800403	46.3123529844014	45.6207559879025	124.355685401086	102.605664259263	136.890469978425	62.2437789215871	124.786503118792	101.405988085994	123.153413203166	131.057167758211	83.1901500903527
XM_027350755.1	11169.9710821675	10996.2893117338	10701.8690088288	4220.86332192756	6547.76146365591	3243.12113442713	752.112328635844	1967.41317904174	1451.40324179954	1723.00747546281	4028.09384340013	1979.15857076658
XM_027350756.1	316.230700659037	228.667242860482	224.302050273854	721.552174594673	655.536188323067	735.152523958209	77.8047236519838	816.604316946209	766.872772460748	780.826848989516	642.675527116725	777.031401907762
XM_027350757.1	382.990515242611	677.31816239687	577.862909180098	532.126653809298	381.9210836317	341.381172044961	1805.06958872603	1190.06349078225	929.634990304935	808.194274145775	795.800740305013	815.676471630585
XM_027350760.1	340.826421821407	353.13169150606	429.595452219415	487.300767211232	376.22076895063	319.411096616325	352.714747222327	339.96669247948	307.101546857584	299.046135301206	310.754109117407	311.225561508234
XM_027350761.1	256.498234978997	480.490662213164	421.991992888098	459.826836715643	294.516258521958	321.101102418528	378.649655106321	286.306695467359	294.285624192687	307.313378317159	283.281644398332	321.550580136469
XM_027350762.1	330.285398466105	460.229007782489	368.767777568879	587.074514800475	368.620349375869	341.381172044961	300.844931454338	329.162666235429	341.384139986182	371.455781027141	352.187990333062	307.390554589175
XM_027350767.1	1380.87405954446	1710.66253836133	1817.22678018478	2154.53454939091	2542.34034775729	1657.89569196093	5612.31406609643	4646.27148625425	2763.59352365163	2132.09346607981	1919.91995241668	2209.25898591011
XM_027350769.1	196.765769298956	179.460367814555	148.267456960683	190.871517127248	106.405874046643	187.590644044508	108.926613112777	84.2714047035999	72.8905601565992	138.832667198939	94.1269692833886	132.160238441411
XM_027350771.1	224.875164913093	150.515147199304	148.267456960683	148.937623212928	76.0041957476019	131.820452571817	160.796428880767	85.1717402239375	72.0895649900432	133.131120291385	100.432125120553	138.060249086117
XM_027350773.1	84.3281868424099	75.2575735996522	30.4138373252683	477.17879281812	210.911643199595	572.911966946742	108.926613112777	47.8978496819606	79.1383224557363	137.407280472051	143.217111158457	182.605329453646
XM_027350774.1	91.355535745944	52.1013971074515	30.4138373252683	357.161096442654	79.804405534982	358.281230066989	15.5609447303968	95.2554980517187	167.407989810211	164.77470562831	190.505779937193	175.820317212235
XM_027350775.1	59.7324656800403	28.9452206152508	76.0345933131709	387.527019621989	112.106188727713	456.30156659475	25.9349078839946	98.6767730290016	193.360233206627	185.015197150126	188.70430684086	164.020295922823
XM_027350776.1	0	11.5780882461003	34.2155669909269	26.0279341537157	45.6025174485612	37.1801276484611	46.6828341911903	97.9565046127315	36.8457776615776	198.983987073634	212.57382536727	187.915339033882
XM_027350777.1	42.1640934212049	11.5780882461003	38.0172966565854	31.811919521208	51.3028321296313	64.2202204837056	25.9349078839946	99.5771085493392	36.365180561644	200.979528491277	211.22272054502	184.080332114823
XM_027350778.1	21.0820467106025	23.1561764922007	68.4311339818538	47.717879281812	30.4016782990408	67.6002320881112	46.6828341911903	113.262208458471	51.1034916262751	263.981621819749	316.608896680489	241.31043536847
XM_027350779.1	611.379354607472	500.75231664384	292.733184255708	1057.02332590923	1005.15548876204	1228.63421820142	534.259102410289	550.105002926277	888.463838743954	1062.1981888773	1470.90278315573	1014.80183088941
XM_027350780.1	5980.27391690757	9340.62269254145	8747.77996068031	3918.65008647608	3874.31387823401	5235.63797522421	1213.75368897095	566.311042292354	819.738453453447	710.98289937198	1002.5197781092	720.391299718586
XM_027350784.1	122.978605811848	95.5192280303278	117.853619635415	164.843582973532	165.309125751034	344.761183649367	82.9917052287828	44.6566418087453	102.527381319173	39.3406736621224	34.6783571044063	34.220061739294
XM_027350785.1	151.088001425984	98.4137500918529	95.0432416414636	147.491626871055	195.710804050075	294.061009583284	72.6177420751849	39.0745615826521	108.614944584998	36.2048228629677	21.1673088819104	28.6150516268234
XM_027350786.1	108.923908004779	124.464448645579	45.6207559879025	128.693674426705	159.608811069964	283.920974770067	82.9917052287828	43.3961720802726	94.5174296536122	34.7794361360792	30.1746743635743	30.6800553524705
XM_027350787.1	122.978605811848	130.253492768629	98.8449713071221	173.519561024771	235.613006817566	356.591224264786	93.3656683823806	52.3995272836487	119.348279816849	50.4586901318526	28.8235695413247	44.5450803675293
XM_027350788.1	87.841861294177	75.2575735996522	83.6380526444879	121.46369271734	210.911643199595	201.110690462131	25.9349078839946	40.5150984151923	97.0806141865915	41.9063697705217	31.0754109117407	32.4500585458822
XM_027350793.1	0	66.5740074150769	19.0086483282927	883.503764884459	910.150244077533	18.5900638242306	8859.36453317256	2794.10125381573	4256.96891217871	2774.08764787038	2415.77542218228	2112.49881133693
XM_027350794.1	7.02734890353416	5.78904412305017	0	0	5.70031468107015	3.38001160440556	2380.82454375071	2117.22900962591	7717.42823073409	11587.5388575673	23878.5258918912	6757.57719191386
XM_027350797.1	7364.66165090379	8249.38787534649	7211.88117575426	3101.66215331778	2899.56006777101	3383.39161600996	316.405876184734	1240.66234702522	1637.23412044054	1472.42448887581	1478.55904381514	1279.7123088367
XM_027350808.1	42.1640934212049	17.3671323691505	7.60345933131708	18.7979524443502	19.0010489369005	0	31567.9698763982	21213.5254630906	20610.0862325867	15304.6623639471	12051.8550144664	5694.98527480233
XM_027350813.1	21190.9706186072	26979.8401354753	22817.9814532826	15511.2027592727	17536.0680638655	14165.6286340637	62.2437789215871	149.63576348011	176.699533742261	132.56096560063	131.057167758211	279.365504026823
XM_027350814.1	927.610055266509	1262.01161882494	1516.89013659776	448.258865980658	1024.15653769894	312.651073407514	793.608181250235	667.328687674234	403.381165877619	371.455781027141	325.616262162153	355.770641875763
XM_027350815.1	105.410233553012	40.5233088613512	68.4311339818538	112.787714666101	191.910594262695	130.130446769614	46.6828341911903	119.204422892699	136.169178314526	123.153413203166	111.691331972633	118.590213958588
XM_027350816.1	179.197397040121	185.249411937605	133.060538298049	76.6378061192739	55.1030419170114	65.9102262859084	4735.71417961742	234.62743659998	216.108495936818	111.46524204268	116.645382987549	118.295213426353
XM_027350817.1	157605.867534012	192329.412900096	194108.713269194	10545.6513212805	14110.1789405423	10204.2550337004	124.487557843174	655.084124597642	296.848808725667	953.298642943024	751.214281170776	685.286236382586
XM_027350818.1	158965.659546846	193608.79165129	196845.958628468	10563.0032773829	13969.5711784092	10380.0156371295	150.422465727169	604.305201250601	304.538362324605	850.95587595243	653.033997420638	613.60110704941
XM_027350820.1	86766.6769119362	83686.4218428133	82794.0686587117	38313.1190742694	63647.8136239356	37993.0204393207	57793.3487286936	13913.4249970892	10709.9461729874	10668.1644187242	9634.72848746187	7595.08370292986
XM_027350821.1	56218.7912282732	52176.6546810512	48848.4244740466	26878.180002737	40838.9544800802	27225.9934734868	10877.1003665473	8529.41858547034	7438.8421118059	7677.98814305756	7070.33153483214	5660.17521199857
XM_027350823.1	77.3008379388757	43.4178309228763	102.646700972781	117.12570369172	93.1051397908124	81.1202785057334	140.048502573571	135.950663570979	125.596042115986	184.730119804749	173.842153796115	252.225455061176
XM_027350824.1	888.959636297071	1134.65264811783	1056.88084705307	2216.71239209145	1037.45727195477	605.022077188595	228.227189379153	468.53460478369	365.413994982863	510.573525571458	580.975073567327	504.450910122351
XM_027350825.1	906.528008555906	1149.12525842546	1220.35522267639	2219.6043847752	1160.96409004462	556.011908924714	264.536060416745	469.074806095893	370.2199659822	591.250414313347	679.155357317464	543.980981441881
XM_027350826.1	0	0	7.60345933131708	7.22998170936546	5.70031468107015	43.9401508572723	342.340784068729	63.563687735835	54.3074722924992	58.7259331478059	40.0827763934047	41.300074512941
XM_027350827.1	77.3008379388757	37.6287867998261	34.2155669909269	157.613601264167	100.705559365573	60.8402088793	62.2437789215871	54.7403996365264	51.4238896928975	56.4453143847843	58.0975073567327	41.8900755774116
XM_027350829.1	28.1093956141366	40.5233088613512	38.0172966565854	572.614551381744	235.613006817566	407.29139833087	67.430760498386	3.78140918541795	4.32537389940259	56.4453143847843	34.6783571044063	53.6900968668233
XM_027350830.1	21.0820467106025	31.8397426767759	19.0086483282927	442.474880613166	201.411118731145	299.131026989892	46.6828341911903	5.76214733016068	3.20398066622414	45.0422205696764	28.3732012672415	37.4650675938822
XM_027350831.1	122.978605811848	52.1013971074515	212.896861276878	37.5959048887004	76.0041957476019	285.61098057227	51.8698157679892	76.1683850205615	32.2000056955526	785.673163860937	992.61167607937	869.071567965173
XM_027350833.1	70.2734890353416	75.2575735996522	129.25880863239	21.6899451280964	41.8023076611811	157.170539604858	41.4958526143914	33.3124142524914	17.3014955976104	376.58717324394	499.458415958268	390.285704147293
XM_027350836.1	565.7015867345	361.815257690636	893.406471429758	416.44694645945	345.819090651589	1117.09383525604	700.242512867855	604.845402562804	923.227028972486	3484.50039255161	3189.05774878313	2960.33034098117
XM_027350837.1	189.738420395422	191.038456060656	509.431775198245	52.0558683074313	148.208181707824	170.690586022481	243.788134109549	92.1943572825709	88.1094683211639	1380.62958366419	2215.36154021526	1245.78724762964
XM_027350838.1	115.951256908314	83.9411397842275	391.57815556283	63.623839042416	140.607762133064	86.1902959123417	337.15380249193	70.4062376904008	73.531356289844	608.640132381386	962.887369989879	523.625944717645
XM_027350840.1	168.65637368482	69.468529476602	60.8276746505367	686.848262389719	279.315419372437	424.191456352898	20.7479263071957	168.002608094997	320.558265655725	202.119837872788	87.3714451721406	168.150303374117
XM_027350845.1	87.841861294177	43.4178309228763	76.0345933131709	118.571700033594	102.605664259263	111.540382945383	36.3088710375925	84.4514718076674	76.575137922757	110.895087351925	89.6232865425566	87.6151580738821
XM_027350868.1	70.2734890353416	40.5233088613512	45.6207559879025	462.718829399389	68.4037761728417	92.9503191211528	243.788134109549	418.295882748852	884.298663877863	132.275888255252	166.636261410784	146.615264520941
XM_027350869.1	56.2187912282732	31.8397426767759	45.6207559879025	345.593125707669	74.1040908539119	42.2501450550695	207.479263071957	362.47508048792	861.069804047738	129.140037456097	134.209745676793	146.320263988705
XM_027350871.1	340.826421821407	613.638677043318	494.224856535611	270.401315930268	744.841118326499	495.171700045414	51.8698157679892	508.689568990747	497.257799397987	406.805371853976	313.005950487823	454.005819110116
XM_027350877.1	94.8692101977111	75.2575735996522	83.6380526444879	458.38084037377	104.505769152953	91.2603133189501	93.3656683823806	360.854476551313	501.262775230767	144.534214106493	139.614164965792	135.110243763764
XM_027350880.1	411.099910856748	454.439963659438	517.035234529562	153.275612238548	271.714999797677	138.580475780628	46.6828341911903	118.664221580496	74.8129485563337	120.872794440144	148.621530447456	114.460206507294
XM_027350881.1	1331.68261721972	1930.64621503723	1687.96797155239	1784.3594858714	1787.99870496234	2881.45989275574	1073.70518639738	2854.78386788648	2292.76856475	1669.69801187718	995.31388572387	1489.16268672376
XM_027350882.1	203.793118202491	344.448125321485	269.922806261757	633.346397740414	370.520454269559	571.221961144539	4051.03261147996	2679.75864273285	3318.84337310828	3115.89538497825	3458.37797668488	2658.8397970367
XM_027350884.1	2919.86346941844	2668.74934072613	2577.57271331649	2109.70866279284	2280.12587242806	1083.29371921198	840.291015441426	994.150481556785	726.502616066324	1064.47880764033	1561.42680624645	1214.81219174494
XM_027350885.1	130.005954715382	54.9959191689766	98.8449713071221	189.425520785375	155.808601282584	268.710922550242	300.844931454338	442.064740485765	224.27864663569	267.972704655037	133.309009128627	233.640421530352
XM_027350886.1	137.033303618916	95.5192280303278	125.457078966732	146.045630529182	72.2039859602218	96.3303307255584	134.861520996772	193.572136872585	246.86671033257	178.743495551817	90.9743913648062	135.110243763764
XM_027350889.1	175.683722588354	147.620625137779	38.0172966565854	454.042851348151	321.117727033618	669.2422976723	82.9917052287828	63.563687735835	76.4149388894458	271.393632799569	261.213598968255	263.435475286117
XM_027350890.1	337.312747369639	405.233088613512	463.811019210342	280.52329032338	290.716048734577	270.400928352445	440.893434027908	346.088974017776	327.927421188041	386.279802986782	334.623627643817	394.415711598587
XM_027350891.1	84.3281868424099	162.093235445405	79.8363229788294	69.4078244099084	66.5036712791517	172.380591824683	119.300576266375	208.877840718325	91.4736480206992	131.135578873741	190.05541166311	183.195330518117
XM_027350892.1	1781.43294704591	1904.59551648351	2011.11499313337	415.000950117577	904.449929396463	446.161531781534	440.893434027908	836.231631289569	478.194114433953	481.780713688311	418.392126623292	442.205797820704
XM_027350893.1	35.1367445176708	5.78904412305017	7.60345933131708	52.0558683074313	45.6025174485612	65.9102262859084	67.430760498386	44.1164404965427	61.9970258914371	77.2559605973563	72.509292127395	82.6001490258821
XM_027350894.1	144.06065252245	124.464448645579	193.888212948586	164.843582973532	119.706608302473	96.3303307255584	82.9917052287828	184.028580357007	275.702536328587	202.689992563544	91.8751279129726	127.735230457882
XM_027350895.1	5333.75781778242	3875.76504038209	5911.68963009903	2698.22917393519	2223.12272561736	2009.4168988191	1260.43652316214	2975.24876050765	2121.67599717363	1982.14278241114	1044.85439587302	1285.31731894917
XM_027350896.1	24.5957211623695	46.3123529844014	34.2155669909269	34.7039122049542	83.6046153223621	3.38001160440556	67.430760498386	91.6541559703683	104.129371652285	77.541037942734	40.5331446674879	65.1951176239998
XM_027350900.1	242.443537171928	277.874117906408	269.922806261757	112.787714666101	148.208181707824	77.7402669013278	31.1218894607935	63.2035535276999	58.3124481252794	67.8484081998922	84.6692355276414	87.0251570094115
XM_027350901.1	361.908468532009	263.401507598783	197.689942614244	150.383619554802	171.009440432104	89.5703075167473	57.0567973447882	86.6122770564777	62.1572249247483	108.614468588903	120.698697454297	122.720221409882
XM_027350902.1	14.0546978070683	11.5780882461003	30.4138373252683	7.22998170936546	62.7034614917716	23.6600812308389	57.0567973447882	1465.56616000556	3974.53801645105	2294.87263029047	1611.41768466969	1583.26785650682
XM_027350903.1	52.7051167765062	11.5780882461003	11.4051889969756	8.67597805123855	87.4048251097422	15.210052219825	98.5526499591795	1130.4612793359	2362.77554230699	1145.15569638221	822.372468475921	784.111414681409
XM_027350905.1	7.02734890353416	11.5780882461003	49.4224856535611	28.9199268374618	19.0010489369005	74.3602552969223	10.3739631535978	20.7077169677649	68.4049872238854	57.0154690755397	71.1581873051454	54.5750984635292
XM_027350906.1	1205.19033695611	1701.97897217675	1570.11435191698	1260.90881011334	735.340593858049	561.081926331323	171.170392034364	493.383865145008	593.2170203514	283.65195865081	202.66572333744	274.350494978823
XM_027350907.1	446.236655374419	361.815257690636	243.310698602147	413.554953775704	353.419510226349	463.061589803561	1167.07085477976	944.812095042284	1024.31261899186	724.096457259354	752.565385993025	819.80647908188
XM_027350909.1	0	5.78904412305017	0	43.3798902561928	5.70031468107015	76.0502610991251	20.7479263071957	42.495836559935	103.168177452417	229.772340374425	261.663967242339	263.435475286117
XM_027350910.1	0	0	3.80172966565854	1.44599634187309	13.3007342558303	5.07001740660834	57.0567973447882	235.527772120318	674.27773120687	248.302367823975	258.511389323756	566.991022956233
XM_027350911.1	52.7051167765062	31.8397426767759	11.4051889969756	26.0279341537157	7.60041957476019	40.5601392528667	534.259102410289	85.3518073280051	118.06668755036	266.547317928148	288.686063687331	308.865557250352
XM_027350913.1	66.7598145835745	31.8397426767759	68.4311339818538	54.9478609911775	49.4027272359413	33.8001160440556	10.3739631535978	82.6508007669922	94.5174296536122	86.9485903401981	118.897224357965	108.855196394823
XM_027350917.1	3.51367445176708	23.1561764922007	19.0086483282927	11.5679707349847	5.70031468107015	52.3901798682861	165.983410457566	35.6532866053692	96.9204151532803	121.157871785522	76.1122383200606	69.9151261397645
XM_027350919.1	390.017864146146	237.350809045057	395.379885228488	307.997220818969	488.326957678343	349.831201055975	191.91831834156	319.258975511715	284.03288606077	353.495908268346	446.765327890533	356.950644004705
XM_027350920.1	1145.45787127607	1102.81290544106	1003.65663173386	290.645264716491	547.230209382734	234.910806506186	108.926613112777	245.971664156234	202.171180038743	253.148682695396	244.549972827177	252.520455593411
