ID	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized
XM_027350663.1	56.9387927748049	53.5506102384724	62.0941044243886	46.6355538736554	57.438043921646	68.5048650151866	132.845177217551	22.4412994978474	28.0559803015281	55.3479671415707	42.6798743274061	49.1696241559394
XM_027350664.1	28.4693963874024	26.2502991365061	33.9447770853324	3.73084430989243	16.7527628104801	24.820603266372	81.7508782877236	70.316071759922	78.1251143781013	51.6082396320051	41.5263642104492	42.6136742684808
XM_027350665.1	93.4152068961642	43.05049058387	70.3733183476404	0.932711077473108	0.598312957517146	1.98564826130976	9432.0075824461	112109.25185808	7045.50409941297	9430.09688812059	37922.7986050758	17360.9747957263
XM_027350666.1	96.9738814445895	38.850442722029	115.908994925525	42.904709563763	41.8819070262002	52.6196789247085	51.0942989298272	39.3969480073322	26.761088902996	49.3644031262658	43.8333844443631	47.5306366840747
XM_027350668.1	33.8074082100404	15.7501794819036	38.0843840469583	7.46168861978487	29.9156478758573	67.5120408845317	102.188597859654	54.8565098836271	64.7445699266033	62.8274221607019	78.4386879530707	63.1010176667889
XM_027350671.1	1701.9361027844	3436.68916295138	1552.35261060971	7295.66604799465	10192.8595442621	5486.34614599886	2902.15617921419	4893.20068161953	3185.43284038888	2501.12975839747	3685.46482367737	2163.46346286133
XM_027350674.1	139.677976025693	557.556353659389	191.249841627117	736.841751203756	582.7568206217	260.119922231578	173.720616361413	662.766378503094	320.701436369775	983.54833501575	14288.5298187454	772.78259298418
XM_027350677.1	3871.83790868673	4092.94664136403	4372.25287286928	3684.20875601878	5144.29480873242	5735.54500279323	2207.27371376854	2808.65330604171	4136.74638784377	5323.12813711566	7125.23199244291	5667.61867770794
XM_027350678.1	111.208579638291	158.551806784497	144.058322264582	156.695461015482	501.386258399368	178.708343517878	940.135100308821	357.564705332369	289.192412338828	139.11786335584	245.697654911824	171.274190809855
XM_027350687.1	36.4764141213594	37.8004307565688	38.0843840469583	42.904709563763	37.095403366063	38.7201410955402	30.6565793578963	64.8304207715593	54.3854387383467	49.3644031262658	38.0658338595784	29.5017744935636
XM_027350688.1	357.646792116743	276.153146916044	367.59709819238	113.790751451719	217.785916536241	190.622233085737	71.5320185017581	71.8121583931118	122.151421928191	200.449394512716	226.087982923557	203.234446511216
XM_027350689.1	231.313845647645	137.551567475292	217.743326181523	70.8860418879562	107.696332353086	203.52894678425	163.501756575447	71.3134628487152	131.215661717916	246.822015631329	271.074877484877	243.3896395719
XM_027350694.1	132.560626928843	138.601579440752	127.499894418078	139.906661620966	168.724254019835	385.215762694093	122.626317431585	115.198670755617	119.561639131127	215.408304550978	173.026517543538	178.649634433246
XM_027350697.1	959.062790800619	1062.61210904577	889.187575357245	567.08833510365	577.970316961563	435.849793357491	183.939476147378	766.993747281986	664.27928744695	940.167495904789	1070.45738853602	1194.82186698933
XM_027350699.1	3161.88233627588	4589.60230102672	3757.935199764	7288.20435937487	5295.06967402674	3221.71430397508	15236.3199408745	3064.48412031717	5637.95714920861	2020.20080066733	2606.93286432264	2437.17437066273
XM_027350703.1	22777.2964471962	23563.3185168933	21790.8910459988	23670.3417241125	17743.5690681285	16679.4453950019	5354.68252784589	18475.6725288056	14598.1739965843	15813.0638014471	17039.6514476877	13975.6461725898
XM_027350704.1	14349.4654478879	13371.9023801362	13390.8005994675	10737.3699238704	10216.7920625628	7675.52335409286	5232.05621041431	13419.3984041684	10753.6414343426	8484.69377370241	8036.50498483888	6649.37217335487
XM_027350705.1	10540.7940124358	10618.7710066994	9429.19673719149	9371.88090644979	9860.19753988256	6458.32096990998	4291.92111010549	12389.5921049894	9109.56098867308	6937.19453024417	6833.39393285281	5665.97969023608
XM_027350741.1	697.50021149136	762.308686924137	705.389026261054	1262.89079889859	1142.77774885775	1147.70469503704	5252.49392998624	1412.8044772756	1148.56867049794	1554.97869847737	1475.3394395879	1423.46061931444
XM_027350742.1	25.8003904760835	4.20004786184097	19.8701134158044	11.1925329296773	40.6852811111659	42.6914376181598	183.939476147378	115.198670755617	142.00642337235	102.468533762097	85.3597486548123	61.4620301949242
XM_027350743.1	242.879537930027	252.002871710458	289.772487313813	322.718032805695	425.998825752208	406.065069437845	510.942989298272	863.241987350531	757.943098607436	744.205774403552	622.895463156738	760.490186945196
XM_027350744.1	1596.06553496875	1099.36252783687	1203.79770444081	815.189481711497	816.098874053387	830.993797358133	735.757904589512	1168.94235606565	1327.26368349537	986.540117023403	807.457081869846	1253.82541597645
XM_027350745.1	184.161407881009	198.452261471986	152.337536187833	141.772083775912	150.774865294321	213.457188090799	4159.07593288794	513.157715184111	460.118076945061	366.493295937428	256.079245964437	400.732436870906
XM_027350746.1	483.090069948735	400.054558840353	375.876312115632	291.00585617161	296.763226928504	398.122476392606	153.282896789482	270.292985062962	225.742733810757	522.065960335356	355.281116022732	535.948903299739
XM_027350748.1	3.5586745484253	0.525005982730122	3.31168556930072	0.932711077473108	4.78650366013716	0.496412065327439	418.973251224583	147.115185597	131.215661717916	148.84115488071	139.574724151788	224.541283645456
XM_027350749.1	613.871359603365	693.007897203761	779.074030177996	272.351634622148	192.656772320521	364.36645595034	10.2188597859654	630.849863661711	849.448757437035	246.074070129416	141.881744385701	277.808376481057
XM_027350750.1	141.457313299906	200.552285402906	172.207649603638	268.620790312255	187.870268660384	208.493067437524	112.40745764562	308.692541981501	286.170999075586	343.306985378121	274.535407835748	281.086351424787
XM_027350751.1	170.816378324415	231.002632401254	206.980348081295	253.697413072685	190.263520490452	257.141449839613	163.501756575447	360.556878598749	303.004587256503	290.950800244203	327.596873215766	247.487108251561
XM_027350752.1	201.06511198603	233.102656332174	230.990068458726	283.544167551825	226.162297941481	188.636584824427	122.626317431585	341.606447911678	271.063932759379	253.553525148547	326.443363098809	266.335464178005
XM_027350753.1	161.030023316245	226.802584539413	178.831020742239	229.446925058385	208.212909215967	165.801629819365	143.064037003516	323.6534083134	283.149585812345	341.811094374295	373.737277894043	304.851669766824
XM_027350754.1	132.560626928843	189.002153782844	136.607029733655	251.831990917739	210.606161046035	199.55765026163	122.626317431585	345.59601226685	273.222085090266	323.112456826467	335.671444034464	231.097233532915
XM_027350755.1	16049.6222133981	17528.8997513933	14111.0922107904	8064.2199758325	10688.2626730863	12733.9622997795	1481.73466896499	5448.74751807736	3910.57202356684	4520.58261356288	10316.9944860627	5497.98347436995
XM_027350756.1	1699.26709687308	1668.46901311633	2086.36190865946	1149.10004744687	1161.9237634983	1478.31513054511	153.282896789482	2261.58429383862	2066.215041591	2048.62272974003	1646.05893689753	2158.54650044574
XM_027350757.1	9515.89574248926	14026.0598346179	8135.15560098723	10416.5173132197	10141.4046299156	5887.44709478343	3556.16320551597	3295.87885291719	2504.75159522719	2120.42549792369	2038.25237666288	2265.90017985287
XM_027350760.1	932.37273168743	904.060302261269	870.145383333765	1234.9094665744	896.272810360684	519.247020332501	694.88246544565	941.537187820799	827.43560366199	784.594831506861	795.921980700277	864.565891408601
XM_027350761.1	865.647583904455	743.408471545852	757.548073977541	1162.15800253149	865.160536569792	436.842617488146	745.976764375477	792.925915590609	792.905166367801	806.285251062341	725.557863565904	893.248172166232
XM_027350762.1	856.750897533392	912.460397984951	919.820666873276	1219.98608933483	917.812076831301	526.196789247085	592.693867585996	911.615455157002	919.804523423944	974.572988992793	902.044911460313	853.91247284148
XM_027350767.1	4379.83870047444	5321.46064095251	5405.49877049111	3432.37676510104	4135.53916235851	3353.75991335218	11056.8062884146	12867.8411320657	7446.05717202555	5593.88440880821	4917.41362858736	6137.18858839717
XM_027350769.1	333.625738914872	395.854510978512	360.973727053779	158.560883170428	185.477016830315	206.507419176215	214.596055505274	233.389514777613	196.391862110697	364.249459431688	241.083614443997	367.133193697681
XM_027350771.1	274.907608865855	303.45345801801	311.298443514268	166.022571790213	190.263520490452	206.507419176215	316.784653364929	235.882992499596	194.23370977981	349.290549393426	257.232756081394	383.523068416327
XM_027350773.1	316.722034809852	351.754008429182	321.23350022217	593.204245272897	752.677700556569	591.723181870307	214.596055505274	132.653014809498	213.225450291613	360.509731922123	366.816217192301	507.266622542108
XM_027350774.1	474.193383577672	436.804977631461	530.697612480441	468.2209608915	384.116918726007	531.16090990036	30.6565793578963	263.809942985807	451.053837155336	432.312500105782	487.934779472778	488.418266615664
XM_027350775.1	554.263560917241	422.104810115018	596.103402474131	522.318203384941	379.33041506587	564.916930342626	51.0942989298272	273.285158329342	520.977972676068	485.416630741614	483.32073900495	455.638517178372
XM_027350776.1	467.965703117927	637.357263034368	481.02232894093	335.775987890319	229.752175686584	555.981513166732	91.969738073689	271.290376151756	99.2750072207917	522.065960335356	544.456775203667	522.01750978889
XM_027350777.1	457.289679472652	645.75735875805	508.343734887661	447.701317187092	193.853398235555	531.16090990036	51.0942989298272	275.778636051325	97.9801158222596	527.301578848748	540.996244852797	511.364091221769
XM_027350778.1	572.946602296474	768.608758716898	623.424808420861	537.24158062451	308.729486078847	830.000973227478	91.969738073689	313.679497425467	137.690118710576	692.597534771547	810.917612220716	670.34587599264
XM_027350779.1	3798.88508044401	3183.63627927546	3205.7116310831	2740.30514561599	3131.57001964474	2318.24434507914	1052.54255795444	1523.51488813164	2393.82256541961	2786.84494012828	3767.36404198131	2819.05845160719
XM_027350780.1	878.102944823944	925.060541570474	817.986335617279	887.940945754399	860.374032909655	1917.14339629457	2391.21318991591	1568.39748712734	2208.65309542953	1865.37608177132	2567.71352034611	2001.20370314673
XM_027350784.1	151.243668308075	197.402249506526	194.561527196418	485.009760286016	264.454327222578	379.258817910163	163.501756575447	123.676495010359	276.243498353507	103.21647926401	88.820279005683	95.0612733681495
XM_027350785.1	126.332946469098	165.901890542718	188.766077450141	421.585407017845	245.30831258203	431.878496834872	143.064037003516	108.216933134064	292.645456068247	94.989078742966	54.2149754969754	79.4908923854353
XM_027350786.1	169.926709687308	231.002632401254	174.691413780613	414.12371839806	217.785916536241	366.35210421165	163.501756575447	120.185626199583	254.661975044639	91.2493512334004	77.2851778361138	85.2273485369616
XM_027350787.1	177.044058784159	242.552764021316	224.366697320124	652.897754231176	305.139608333744	481.519703367616	183.939476147378	145.120403419413	321.56469730213	132.386353838622	73.824647485243	123.743554125781
XM_027350788.1	129.891621017524	199.502273437446	153.165457580159	393.604074693652	211.80278696107	378.265993779509	51.0942989298272	112.206497489237	261.568062503477	109.947988781228	79.5921980700276	90.1443109525555
XM_027350793.1	21.3520472905518	9.45010768914219	24.8376417697554	0.932711077473108	0.598312957517146	6717.4480680109	17453.812514429	7738.25876240219	11469.7163777309	7278.25767911655	6187.42826735693	5868.39464301136
XM_027350794.1	110.318911001184	50.4005743420917	118.392759102501	0.932711077473108	0.598312957517146	0.496412065327439	4690.45664175814	5863.66221101534	20793.3660776279	30401.7408162625	61159.106401056	18772.1430090017
XM_027350797.1	5715.23132477104	6222.3709073174	5817.80362386905	4128.17922889598	4401.19011549612	3643.6645595034	623.350446943892	3436.01230089264	4411.26336433257	3863.13851738125	3786.97371396958	3554.96382647442
XM_027350808.1	136.119301477268	55.6506341693929	120.048601887151	0.932711077473108	0.598312957517146	0.496412065327439	62191.9806573857	58750.8233898202	55530.5543651153	40154.2022157076	30867.9307297672	15820.3265721735
XM_027350813.1	774.011714282504	1172.86336541909	921.476509657927	1305.79550846235	1157.13725983816	2347.03624486813	122.626317431585	414.415997393583	476.088404193623	347.7946583896	335.671444034464	776.06056792791
XM_027350814.1	1929.69127388362	1942.52213610145	1766.78425122194	652.897754231176	1232.52469248532	1148.69751916769	1563.48554725271	1848.16568753384	1086.84551383458	974.572988992793	833.987814559855	988.309445534381
XM_027350815.1	586.291631853069	488.255563939013	571.265760704375	438.374206412361	543.268165425568	680.084529498591	91.969738073689	330.136450390556	366.885896250752	323.112456826467	286.070509005317	329.436481844794
XM_027350816.1	140.5676446628	129.15147175161	196.217369981068	136.175817311074	191.460146405487	185.658112432462	9329.81898458645	649.800294348782	582.269498873252	292.446691248029	298.759120291843	328.616988108861
XM_027350817.1	1599.62420951717	1326.16511237629	1246.84961684172	665.955709315799	1069.78356804066	8029.96156873665	245.252634863171	1814.25439051487	799.811253826639	2501.12975839747	1924.05487508415	1903.68394857079
XM_027350818.1	1470.62225713676	1253.71428675953	1089.54455229994	609.993044667413	957.300732027433	7837.35368738961	296.346933792998	1673.62224699502	820.529516203152	2232.61732321066	1672.58966958754	1704.54697073923
XM_027350820.1	33447.9820806494	42659.8861327188	34752.8283642418	46003.1757631287	50555.0516583687	39390.2973837323	113858.535735227	38533.2073244372	28856.2231858209	27989.6165725927	24677.0419320594	21098.6857253136
XM_027350821.1	24737.2364547414	29781.4893763489	25505.7743333619	34560.6762646886	37206.6895761612	30426.0883080494	21428.9489711695	23622.2105469786	20042.7606969455	20144.416203026	18108.9553261067	15723.6263113335
XM_027350823.1	490.207419045586	400.054558840353	442.937944893972	451.432161496984	168.724254019835	386.208586824748	275.909214221067	376.51513601944	338.398285483046	484.6686852397	445.254905145372	700.667144222136
XM_027350824.1	2940.35484563641	2496.92845386446	2251.11826573217	856.228769120313	939.351343301919	646.328509056326	449.629830582479	1297.60580651998	984.549093350547	1339.57039392639	1488.02805087443	1401.33428844427
XM_027350825.1	3066.68779210551	2394.02728124935	2198.95921801568	766.688505682895	975.250120752947	626.472026443228	521.161849084238	1299.10189315317	997.498007335868	1551.23897096781	1739.49325637104	1511.1464490592
XM_027350826.1	50.7111123150606	29.4003350328868	57.9544974627627	44.7701317187092	41.8819070262002	56.590975447328	674.444745873719	176.039527172003	146.322728034123	154.076773394102	102.662400409166	114.729123030525
XM_027350827.1	267.790259769004	279.303182812425	212.775797827572	236.90861367817	227.358923856515	156.866212643471	122.626317431585	151.603445496569	138.553379642931	148.093209378797	148.802805087443	116.36811050239
XM_027350831.1	2821.13924826416	906.16032619219	3379.57512347139	63.4243532681714	107.696332353086	87.3685234976293	102.188597859654	210.948215279766	86.7577237016484	2061.33780327255	2542.33629777306	2414.22854605662
XM_027350833.1	1459.05656485437	403.204594736733	1650.04733490409	50.3663981835479	21.5392664706172	42.6914376181598	81.7508782877236	92.2586757133728	46.6160903471543	988.036008027229	1279.24271970523	1084.19021263846
XM_027350836.1	7637.80524955781	2635.53003330521	7858.62985595062	244.370302297954	542.071539510534	1154.65446395162	1379.54607110533	1675.11833362821	2487.4863765801	9142.13786988404	8168.00513817197	8223.61964008086
XM_027350837.1	4360.2659904581	1755.62000624953	6656.48799429446	100.732796367096	222.572420196378	154.880564382161	480.286409940376	255.332118731064	237.396756397545	3622.30006576523	5674.1162653111	3460.7220468422
XM_027350838.1	1761.54390147053	754.958603165915	2829.83531896747	44.7701317187092	183.083765000247	103.253709588107	664.225886087754	194.989957859074	198.118383975406	1596.86364658451	2466.2046300539	1454.60138127987
XM_027350840.1	1035.57429359176	907.21033815765	1021.65499812927	221.9852364386	285.993593693196	320.682194201526	40.8754391438618	465.282942922037	863.692562820888	530.293360856401	223.780962689643	467.111429481424
XM_027350845.1	544.477205909072	480.905480180791	541.460590580669	236.90861367817	275.223960457887	447.76368292535	71.5320185017581	233.88821032201	206.319362832776	290.950800244203	229.548513274428	243.3896395719
XM_027350846.1	17.7933727421265	36.7504187911085	9.93505670790218	13.0579550846235	28.719021960823	2.97847239196463	30.6565793578963	79.7912871034575	47.4793512795091	42.6328936090477	53.0614653800184	33.5992431732252
XM_027350866.1	80.9598459766757	52.5005982730122	99.3505670790218	54.0972424934403	7.17975549020575	59.5694478392927	122.626317431585	68.8199851267321	59.565004332475	22.4383650573935	20.7631821052246	16.3898747186465
XM_027350868.1	171.706046961521	85.0509692022797	208.636190865946	91.4056855923646	148.381613464252	4349.56251639902	480.286409940376	1158.46974963332	2382.600173299	347.046712887687	426.798743274061	407.288386758364
XM_027350869.1	154.802342856501	86.1009811677399	158.13298593411	76.4823083527949	90.9435695426061	4457.7803466404	408.754391438618	1003.87413087038	2320.01375570328	338.819312366642	343.746014853163	406.468893022432
XM_027350871.1	1571.15481312977	1187.56353293554	1313.91124962006	964.423254107194	939.351343301919	905.455607157249	102.188597859654	1408.81491292042	1339.78096701451	1067.31823123002	801.689531285061	1261.20085959984
XM_027350877.1	963.511133986151	956.560900534282	943.002465858381	115.656173606665	300.353104673607	527.18961337774	183.939476147378	999.385870970806	1350.57172866894	379.208369469951	357.588136256646	375.328131057004
XM_027350880.1	409.24757306891	446.255085320603	399.058111100737	244.370302297954	252.488068072235	352.452566382482	91.969738073689	328.640363757366	201.571427704825	317.128892811162	380.658338595784	317.963569541741
XM_027350881.1	2129.86671723254	2889.63292894659	2785.12756378191	1492.33772395697	1514.92840843341	2050.18182980232	2115.30397569485	7906.31916086385	6177.49523193031	4380.71680470513	2549.2573584748	4136.80437898637
XM_027350882.1	3598.70963709509	3517.54008429181	3199.91618133683	3585.34138180663	3782.53451742339	3193.91522831674	7980.92949283901	7421.58709171034	8942.08836779626	8175.04433591038	8857.80418811221	7386.09704195803
XM_027350884.1	4687.66404891323	5091.50802051672	4814.36289637093	2031.44472673643	2623.00400575517	3439.1427885885	1655.4552853264	2753.29810061368	1957.44416411431	2792.82850414358	3999.21957548965	3374.67520456931
XM_027350885.1	478.641726763203	338.103852878198	456.184687171175	214.523547818815	238.128557091824	427.907200312252	592.693867585996	1224.29756149368	604.282652648297	703.068771798331	341.438994619249	649.0390388584
XM_027350886.1	182.382070606797	274.053122985123	358.489962876803	197.734748424299	120.859217418463	265.084042884852	265.690354435102	536.097710226355	665.142548379304	468.961829699525	233.009043625298	375.328131057004
XM_027350889.1	498.214436779543	458.855228906126	567.954075135074	231.312347213331	242.915060751961	383.230114432783	163.501756575447	176.039527172003	205.887732366598	712.044117821288	669.035867835015	731.807906187564
XM_027350890.1	381.667845318614	455.705193009746	468.603508056053	596.935089582789	386.510170556076	766.460228865566	868.603081807063	958.492836330284	883.547564265046	1013.46615509227	857.058016898993	1095.66312494152
XM_027350891.1	317.611703446958	271.953099054203	235.129675420351	259.293679537524	354.20127085015	203.52894678425	235.033775077205	578.486831500067	246.46099618727	344.054930880034	486.781269355821	508.905610013972
XM_027350892.1	1185.03862462563	1197.01364062468	1128.45685773922	886.075523599453	853.19427741945	857.800048885815	868.603081807063	2315.94210817786	1288.4169415394	1264.02789823317	1071.61089865298	1228.42111016255
XM_027350893.1	195.727100163392	223.652548643032	245.064732128254	177.215104719891	175.904009510041	187.643760693772	132.845177217551	122.180408377169	167.040990410636	202.693231018455	185.715128830065	229.45824606105
XM_027350894.1	229.534508373432	271.953099054203	428.863281224444	160.426305325375	143.595109804115	280.96922897533	163.501756575447	509.666846373335	742.836032291228	531.789251860227	235.316063859212	354.840787658696
XM_027350895.1	3910.98332871941	3778.99306369142	3812.57801165746	4743.76854002823	3822.02317261953	5101.13038330476	2483.1829279896	8239.94648006518	5716.51389405289	5200.46507480191	2676.14347134006	3570.53420745713
XM_027350896.1	2408.33300064682	5475.81239987517	3262.01028576121	11123.5123099443	13800.6866780905	5514.14522165719	132.845177217551	253.836032097874	280.559803015281	203.441176520368	103.815910526123	181.108115641043
XM_027350900.1	398.571549423634	275.103134950584	259.967317190107	235.043191523223	204.623031470864	202.536122653595	61.3131587157927	175.04213608321	157.113489688557	178.011029455322	216.859901987901	241.750652100035
XM_027350901.1	295.3699875193	234.152668297634	182.14270631154	169.753416100106	181.887139085212	186.650936563117	112.40745764562	239.872556854769	167.472620876814	284.967236228898	309.140711344455	340.909394147846
XM_027350902.1	13.3450295565949	3.15003589638073	7.45129253092663	0.932711077473108	0.598312957517146	3.97129652261951	112.40745764562	4058.88303584401	10708.7518658602	6020.9612904006	4127.25919847187	4398.22288074878
XM_027350903.1	31.1384022987214	15.7501794819036	22.3538775927799	1.86542215494622	10.7696332353086	17.8708343517878	194.158335933343	3130.81062772192	6366.11774564981	3004.49708118499	2106.30947356334	2178.21435010811
XM_027350904.1	29.3590650245088	42.0004786184097	43.0519124009094	63.4243532681714	35.8987774510287	76.4474580604256	71.5320185017581	47.8747722620745	185.169469990085	157.068555401755	194.94320976572	152.425834883412
XM_027350905.1	26.6900591131898	30.4503469983471	23.1817989851051	44.7701317187092	33.5055256209601	65.526392623222	20.4377195719309	57.3499876056101	184.306209057731	149.589100382624	182.254598479194	151.60634114748
XM_027350906.1	1249.98443513439	1471.0667636098	1404.98260277583	682.744508710315	661.734131013963	723.768791247406	337.22237293686	1366.42579164671	1598.32761625475	744.205774403552	519.079552630615	762.12917441706
XM_027350907.1	1173.47293234324	955.510888568821	1192.20680494826	1578.1471430845	2186.23554676765	1591.49708143977	2299.24345184222	2616.65552144901	2759.84520073801	1899.78157485932	1927.51540543502	2277.37309215593
