ID	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized
XM_027350684.1	14.6909320491005	20.9314979562528	22.7920616812973	24.1701580412369	15.2631851834898	16.8295772349223	9.61200279074357	3.67364043229484	0	0
XM_027350685.1	26.933375423351	22.7783948347457	22.4057555511058	16.6169836533504	20.9868796272985	26.366337668045	0	25.7154830260639	4.39173149434454	17.8792124452324
XM_027350687.1	36.027761929937	24.9331078596541	36.6990823681906	27.1914277963916	57.2369444380868	40.9519712716443	62.4780181398332	58.7782469167174	26.3503889660672	0
XM_027350688.1	360.977187492185	421.09248829638	424.164130950245	191.850629452318	476.974536984057	112.197181566149	67.284019535205	110.209212968845	79.0511668982017	330.7654302368
XM_027350689.1	418.691563399365	426.325362785443	440.775294548478	229.112956432559	519.329875868241	154.271124653455	129.762037675038	161.640179020973	175.669259773782	478.268932909968
XM_027350690.1	0	0	0	0	0	2096.40433756349	3469.93300745843	1656.81183496497	4154.57799364993	1665.00165896227
XM_027350694.1	191.681684831121	225.013603029718	189.290003793825	33.2339673067008	214.066172198445	146.978307851655	28.8360083722307	29.3891234583587	35.1338519547563	203.376041564519
XM_027350697.1	412.045665567629	337.9821287642	386.30613019148	252.779569514603	410.198101806289	344.445347408077	259.524075350076	191.029302479332	206.411380234193	265.953285122833
XM_027350699.1	2054.28199819923	2188.8806171605	2071.37347008671	1156.64277126503	2365.41212381133	693.939567986631	1912.78855535797	7016.65322568315	2323.22596050826	1980.12277830949
XM_027350702.1	3.1480568676644	1.84689687849289	0	0	1.14473888876174	234.492109473251	1047.70830419105	1065.3557253655	961.789197261454	905.135130039892
XM_027350703.1	6596.22849004614	6679.91819336238	6673.824705188	21139.3209318577	8684.37078977612	12707.452784182	49078.8862495367	46486.2460302589	43504.492182977	14866.5651482108
XM_027350704.1	6133.11434640307	6164.32614811645	5974.61060954142	11019.0743420081	6009.11600673994	11165.8635094631	25058.4912754685	24863.1984457715	24663.9640722389	12008.1260585292
XM_027350705.1	5354.14516370433	5468.35384107105	5370.04151579176	8129.73336616188	5163.15396794502	10580.1942216878	23890.6329363931	21645.0894270812	22156.2853889682	11040.413684931
XM_027350716.1	19.5879093988007	17.237704199267	19.315306509574	19.1347084493126	20.6052999977112	80.2209848197964	96.1200279074357	36.7364043229484	48.3090464377899	58.1074404470054
XM_027350717.1	33.5792732550869	44.9411573766604	25.1098984624462	17.1205286125428	166.750298129626	1222.94927907102	0	3.67364043229484	0	0
XM_027350718.1	68.9074669922097	54.4834579155404	48.6745724041264	24.1701580412369	128.210755541314	1913.52293161067	0	3.67364043229484	0	0
XM_027350719.1	37.7766824119728	40.3239151804282	33.6086333266587	56.9005803887453	86.2369962867174	66.1963371240278	0	0	17.5669259773782	181.027026007978
XM_027350736.1	5.24676144610734	10.1579328317109	12.7481022963188	19.638253408505	3.43421666628521	499.277457969362	5478.84159072383	7299.52353896985	6205.51660150883	2190.20352454097
XM_027350741.1	649.898851124495	622.712064198521	610.749991832729	1722.12376043813	731.488149918749	465.057317591687	225.882065582474	304.912155880472	417.214491962731	491.678342243892
XM_027350742.1	37.4268983155657	31.3972469343792	37.085388498382	22.6595231636596	67.1580148073552	97.0505620547188	0	14.6945617291794	8.78346298868908	26.8188186678487
XM_027350743.1	254.293038088002	229.938661372365	285.093924081312	447.147923762883	509.027225869385	74.0501398336582	475.794138141807	422.468649713907	316.204667592807	328.530528681146
XM_027350744.1	653.396692088567	650.72333352233	601.478644708134	363.055915577747	580.001036972613	746.11125741489	254.718073954705	315.933077177356	491.873927366588	891.725720705968
XM_027350745.1	102.486740247297	83.4181756785957	85.7599609025085	78.0494686748276	114.855468505761	158.19802600827	38.4480111629743	69.799168213602	131.751944830336	53.6376373356973
XM_027350746.1	310.608277609554	334.596151153629	272.345821784993	506.062683988398	321.671627742048	290.029714348495	230.688066977846	161.640179020973	223.978306211571	160.912912007092
XM_027350749.1	236.803833267644	229.323029079534	227.14800455259	179.7655504317	137.368666651408	158.19802600827	581.526168839986	855.958220724698	750.986085532916	706.228891586681
XM_027350750.1	116.82788819999	107.735651245419	124.776880051848	126.389784757302	119.434424060808	56.0985907830744	81.7020237213203	139.598336427204	57.092509426479	160.912912007092
XM_027350751.1	111.93091085029	121.587377834116	123.231655531082	120.850790206185	103.408079618143	57.7815485065667	86.5080251166921	73.4728086458968	74.6594354038571	75.9866528922379
XM_027350752.1	112.980263139511	105.273122074095	111.256165495146	131.425234349226	98.4475444335093	58.9035203222282	115.344033488923	77.1464490781917	114.185018852958	100.570570004432
XM_027350753.1	142.71191133412	126.204620030348	144.478492691613	134.950049063573	115.618627764935	48.8057739812748	57.6720167444614	154.292898156383	122.968481841647	100.570570004432
XM_027350754.1	136.415797598791	123.126458566193	124.390573921656	130.418144430841	121.342322208744	62.8304216770434	57.6720167444614	58.7782469167174	74.6594354038571	181.027026007978
XM_027350755.1	2228.47447820999	2302.77259133422	2343.71929187171	2459.81712565505	2269.25405715535	5066.26373361945	13528.8939279716	13956.1600022881	13961.3144205213	4288.77608530013
XM_027350756.1	1094.12465356158	1099.21145884969	1056.5472660737	875.161139076454	955.85697211605	253.004644431666	283.554082326935	290.217594151292	395.255834491008	972.182176709514
XM_027350757.1	924.129582707705	940.070511152883	883.095813617722	1454.23784214776	824.21199990845	649.060695360171	730.512212096511	859.631861156993	478.698732883555	451.450114242119
XM_027350760.1	175.591616396392	161.603476868128	185.813248622102	175.233645798968	295.342633300528	474.033092116979	543.078157677012	448.184132739971	425.99795495142	422.396394018616
XM_027350761.1	171.044423143099	147.751750279432	153.363533686017	180.269095390892	255.276772193867	507.692246586824	533.466154886268	609.824311760943	320.596399087151	424.63129557427
XM_027350762.1	185.035786999385	168.683248235684	159.15812563889	232.134226187713	314.040035150303	500.960415692855	466.182135351063	584.10882873488	412.822760468386	451.450114242119
XM_027350767.1	3456.56644069551	3384.43852983823	3520.79407056515	2247.32115287584	1525.55535908981	1111.87406932054	2297.26866698771	2171.12149548625	1725.9504772774	2192.43842609663
XM_027350768.1	107.03393350059	113.276341880898	139.842819129316	146.028038165807	100.355442581446	77.9770411884735	394.092114420486	503.288739224393	355.730251041908	270.423088234141
XM_027350769.1	127.671195188612	138.209449740552	136.366063957592	158.113117186425	227.039879604411	169.978730072716	187.4340544195	227.76570680228	245.936963683294	248.0740726776
XM_027350771.1	122.074649646097	89.5744986069054	125.549492312231	144.517403288229	232.381994418632	154.271124653455	187.4340544195	191.029302479332	281.07081563805	174.322321341016
XM_027350772.1	88.8451604874175	96.6542699744615	60.2637563098708	34.2410572250857	92.3422703601134	15.1466195114301	9.61200279074357	18.3682021614742	8.78346298868908	167.617616674054
XM_027350773.1	329.146834719133	322.899137589841	303.636618330503	195.878989125858	431.566561063175	347.250276947231	38.4480111629743	95.5146512396659	105.401555864269	757.631627366725
XM_027350774.1	459.616302679003	460.492955037562	450.046641673074	143.510313369844	544.132551791412	181.759434137161	38.4480111629743	66.1255277813071	114.185018852958	473.79912979866
XM_027350775.1	518.380030875405	463.878932648132	444.252049720202	166.673381492696	574.658922158392	218.78450405399	96.1200279074357	36.7364043229484	74.6594354038571	603.423420026595
XM_027350776.1	919.232605358005	909.288896511335	815.492240834213	540.303741213484	1008.89654062868	494.789570706717	43.2540125583461	14.6945617291794	0	49.1678342243892
XM_027350777.1	934.62310559992	924.679703832109	889.276711700786	528.218662192866	958.909609152748	424.666332227873	48.0600139537178	14.6945617291794	52.7007779321345	84.9262591148541
XM_027350778.1	1110.91429018913	1139.2275578837	1094.40526683246	703.955852951026	1245.47591097277	416.812529518243	86.5080251166921	29.3891234583587	26.3503889660672	89.3960622261622
XM_027350779.1	2697.53495149198	2731.25266714458	2774.06432090502	2620.95151259663	3061.03178854888	997.993930030894	370.062107443627	635.539794787007	764.16128001595	1624.7734309605
XM_027350780.1	351.533016889191	288.731545337722	306.727067372035	543.828555927831	309.079499965669	4788.0147233354	11058.6092107505	11854.8376750154	7474.7270033744	6923.72501941626
XM_027350784.1	37.0771142191585	41.8629959125056	47.1293478833605	7.04962942869411	34.3421666628521	976.676465533326	148.986043256525	121.23013426573	153.710602302059	455.919917353427
XM_027350785.1	37.0771142191585	33.5519599592876	37.085388498382	14.0992588573882	24.0395166639965	977.237451441157	120.150034884295	124.903774698025	188.844454256815	388.872870683806
XM_027350786.1	39.5256028940086	38.7848344483508	28.972959764361	11.581534061426	38.5395425883118	967.139705100203	57.6720167444614	157.966538588678	136.143676324681	375.463461349881
XM_027350787.1	40.9247392796372	52.6365610370475	45.5841233625946	19.1347084493126	35.4869055516138	958.724916482742	124.956036279666	165.313819453268	153.710602302059	471.564228243006
XM_027350788.1	28.3325118089796	34.475408398534	25.4962045926377	9.56735422465629	27.4737333302817	919.45590293459	105.732030698179	95.5146512396659	109.793287358613	265.953285122833
XM_027350790.1	76.2529330167599	75.7227720182087	83.4421241213596	56.3970354295529	68.3027536961169	29.1712672071987	38.4480111629743	7.34728086458968	52.7007779321345	80.456456003546
XM_027350797.1	1964.73726951899	2002.0362162863	1999.13422374091	3532.36788873494	1707.18726277334	5084.77626857787	9116.98464702027	10469.8752320403	9205.06921214615	4474.27291441942
XM_027350813.1	169.995070853878	175.76301960324	183.495411840953	66.4679346134016	354.105896256964	10909.4929495845	28845.6203750214	34242.0024694202	26486.5326423919	18732.9448394923
XM_027350814.1	943.017923913692	952.075340863087	883.482119747914	466.786177171388	559.395736974902	1383.39124871062	1917.59455675334	1601.70722848055	1159.41711450696	413.456787796
XM_027350815.1	237.153617364052	234.248087422182	264.233393050972	223.070416922249	256.803090712216	290.029714348495	86.5080251166921	51.4309660521278	131.751944830336	172.087419785362
XM_027350816.1	145.510184105377	126.512436176763	147.955247863337	133.439414185996	247.645179602122	83.5869002667809	168.210048838012	235.11298766687	223.978306211571	87.1611606705081
XM_027350817.1	951.412742227463	954.230053887995	953.403529312572	2073.09459699526	1568.29227760358	24055.6367136901	245384.819244893	244098.712164263	196991.116178824	13494.3355930392
XM_027350818.1	914.335628008305	899.43877982604	842.147363817426	1900.88222095145	1341.25239799917	23923.2440394421	248845.14024956	245722.461235337	198690.716267136	13726.7653548272
XM_027350819.1	2.09870457844293	1.84689687849289	3.47675517172332	73.0140190829033	1.14473888876174	44989.94783621	318983.924613616	342963.723478182	249911.480685676	38203.4071923504
XM_027350820.1	13262.4137993737	13341.6752340863	13403.6637992538	36483.3429283696	14514.1443706101	53597.1546200571	104665.098388407	106212.292178508	108449.417521344	50242.8218726588
XM_027350821.1	9555.75172974709	9749.46080541757	9695.51125554576	27833.4476193619	11283.3096468948	37349.8807574631	61752.3119291321	66221.0424325468	70267.7039095126	36004.2640615868
XM_027350823.1	573.645918107735	582.695965164508	576.755052375879	576.55897827534	639.527459188223	765.184778281135	129.762037675038	55.1046064844226	96.6180928755798	107.275274671395
XM_027350824.1	1578.22584298909	1512.60854348568	1599.69368512292	625.906384276198	774.225068432521	844.844777193101	1336.06838791336	1440.06704945958	1111.10806806917	800.094756924152
XM_027350825.1	1538.35045599867	1528.9227992457	1572.26594987932	562.459719417951	699.817040663008	962.090831929727	1542.72644791434	1458.43525162105	1133.06672554089	735.282611810184
XM_027350826.1	80.1005580772386	82.4947272393493	81.1242873402107	56.3970354295529	96.5396462855731	121.172956091441	9.61200279074357	0	0	58.1074404470054
XM_027350827.1	50.7186939790376	47.0958704015688	59.1048379192964	77.0423787564428	74.4080277695128	80.2209848197964	43.2540125583461	47.7573256198329	96.6180928755798	80.456456003546
XM_027350831.1	17303.4694651656	17185.9910866692	16990.5162180817	5451.88127317651	12401.7195412151	25.8053517602142	269.13607814082	66.1255277813071	153.710602302059	377.698362905535
XM_027350833.1	11557.2163293888	11458.1482341699	11734.0487045662	2761.44055621132	7617.47414545018	6.73183089396893	163.404047442641	95.5146512396659	87.8346298868908	207.845844675827
XM_027350834.1	6256.23834833839	6214.80799612859	6508.87198759624	730.140190829033	2192.17497197872	4.48788726264595	48.0600139537178	29.3891234583587	17.5669259773782	84.9262591148541
XM_027350835.1	6204.82008616653	6195.107762758	6496.12388529992	709.998392461335	2164.31965901886	11.7807040644456	52.8660153490896	14.6945617291794	17.5669259773782	71.5168497809298
XM_027350836.1	71100.9630607789	71149.2397147674	70017.5997910755	121679.625209015	140140.84266036	169.978730072716	1129.41032791237	459.205054036855	707.068770589471	1477.26992828733
XM_027350837.1	52414.0974943231	52462.3370981763	52696.4055255499	25921.9909542674	42984.9452730032	67.3183089396893	644.004186979819	242.460268531459	237.153500694605	225.72505712106
XM_027350838.1	41866.3580671653	41685.3859960239	42368.5111348807	11219.9887807259	20977.7217161884	58.3425344143974	495.018143723294	106.53557253655	144.92713931337	113.979979338357
XM_027350840.1	462.764359546667	458.953874305484	434.208090335223	218.538512289517	269.776798118182	420.739430873058	76.8960223259486	88.1673703750762	210.803111728538	560.960290469168
XM_027350845.1	188.18384386705	212.700957173098	175.769289237123	124.375604920532	205.289840717938	394.934079112844	96.1200279074357	55.1046064844226	109.793287358613	147.503502673168
XM_027350846.1	38.12646650838	33.2441438128721	45.1978172324031	17.6240735717353	13.3552870355536	54.9766189674129	9.61200279074357	7.34728086458968	0	22.3490155565406
XM_027350855.1	35.3281937371227	28.6269016166399	30.9044904153184	44.3119564089344	6.10527407339593	132.392674248056	38.4480111629743	11.0209212968845	57.092509426479	60.3423420026595
XM_027350868.1	103.186308440111	105.888754366926	103.143736761125	807.686114544668	414.013898102161	16.8295772349223	57.6720167444614	51.4309660521278	87.8346298868908	122.919585560973
XM_027350869.1	107.733501693404	83.7259918250112	88.8504099440403	711.00548237972	349.908520331504	3.92690135481521	57.6720167444614	40.4100447552432	70.2677039095126	55.8725388913514
XM_027350871.1	858.37017258316	889.280846994329	883.482119747914	704.962942869411	906.633199899295	813.429566354579	624.780181398332	778.811771646506	425.99795495142	654.826155806638
XM_027350877.1	408.897608699965	411.5501877575	417.596926736989	194.36835424828	288.855779597545	108.270280211334	105.732030698179	95.5146512396659	118.576750347303	120.684684005319
XM_027350880.1	144.810615912562	144.365772668861	140.229125259507	227.602321554981	82.421199990845	332.664643343631	653.616189770563	576.76154787029	513.832584838311	183.261927563632
XM_027350881.1	573.645918107735	616.863557416627	548.941011002093	1308.20980398195	653.645905482951	3941.48698841881	2133.86461954507	2450.31816834066	1664.46623635658	3810.50715239016
XM_027350882.1	2235.12037604172	2287.38178401345	2395.09800718717	2400.39882047034	1909.04288682499	1041.75083084169	341.226099071397	437.163211443086	254.720426671983	755.39672581107
XM_027350884.1	1215.49973501487	1129.68525734482	1121.44669594587	899.834842076884	879.159466569013	1946.62110017268	3258.46894606207	3387.09647857584	3649.52887180031	1432.57189717425
XM_027350885.1	368.672437613142	368.763743405748	358.105782687502	294.070256168383	407.145464769591	166.0518287179	124.956036279666	69.799168213602	162.494065290748	355.349347348995
XM_027350886.1	61.2122168712522	64.3335746008358	86.9188792930829	225.084596759019	193.460872200733	58.3425344143974	158.598046047269	121.23013426573	171.277528279437	127.389388672281
XM_027350889.1	316.554607248476	371.841904869903	293.978965075716	77.5459237156352	375.855935143437	477.399007563963	48.0600139537178	187.355662047037	219.586574717227	885.021016039006
XM_027350890.1	684.877260765211	633.793445469478	687.624911740834	872.643414280492	688.751231404978	209.247743620868	586.332170235358	514.309660521278	421.606223457076	357.584248904649
XM_027350891.1	181.537946035314	166.220719064361	146.410023342571	228.105866514174	169.802935166324	131.270702432394	100.926029302807	205.723864208511	105.401555864269	227.959958676714
XM_027350892.1	1122.80694946697	1120.75858909877	1125.69606337797	1224.62134075601	561.303635122838	1216.77843408488	2542.37473815167	2417.25540445	2226.60786763268	590.01401069267
XM_027350893.1	166.847013986213	188.383481606275	182.72279958057	99.7019019201024	145.38183887274	171.661687796208	9.61200279074357	7.34728086458968	43.9173149434454	87.1611606705081
XM_027350894.1	68.2078987993954	52.6365610370475	64.8994298721686	229.616501391751	217.118809235143	53.8546471517515	245.106071163961	157.966538588678	180.060991268126	127.389388672281
XM_027350895.1	484.450973523911	549.451821351636	492.540315994137	1174.77038979595	404.092827732893	4817.74697645043	7473.33216980312	4919.00453884279	6666.64840841501	2657.29794967267
XM_027350896.1	175.591616396392	140.671978911875	145.637411082188	511.601678539515	266.724161081485	70.123238478843	43.2540125583461	58.7782469167174	30.7421204604118	4.46980311130811
XM_027350900.1	114.37939952514	83.4181756785957	86.9188792930829	131.425234349226	109.131774061952	181.759434137161	341.226099071397	352.669481500305	303.029473109773	102.805471560087
XM_027350901.1	117.527456392804	110.198180416743	117.050757448018	191.850629452318	140.802883317694	192.979152293776	249.912072559333	334.30127933883	452.348343917487	118.449782449665
XM_027350903.1	23.7853185556866	20.9314979562528	25.8825107228291	544.332100887024	236.579370344092	9.53676043312265	14.4180041861154	14.6945617291794	65.8759724151681	20.1141140008865
XM_027350904.1	38.4762506047871	42.4786282053366	28.5866536341695	24.1701580412369	64.4869574002445	61.7084498613819	9.61200279074357	25.7154830260639	0	71.5168497809298
XM_027350905.1	27.2831595197581	42.1708120589211	26.6551229832121	21.1488882860823	70.5922314736404	57.7815485065667	62.4780181398332	14.6945617291794	8.78346298868908	98.3356684487784
XM_027350906.1	651.647771606531	642.104481422696	682.216625918153	434.559299783073	220.553025901428	1142.1673083434	1984.87857628855	2160.10057418937	1506.36390256018	741.987316477146
XM_027350907.1	1256.77425839091	1322.37816500091	1320.78065912467	1593.71979584406	2368.46476084803	392.12914957369	307.584089303794	459.205054036855	557.749899781756	612.363026249211
XM_027350910.1	40.2251710868229	32.6285115200411	25.4962045926377	17.6240735717353	83.947518509194	21.878450405399	4.80600139537178	0	0	6.70470466696217
XM_027350912.1	1051.80077789632	1027.7981128813	1028.73322469991	219.04205724871	1109.25198321012	5.60985907830744	0	0	0	42.463129557427
XM_027350913.1	32.8797050622726	15.6986234671896	32.0634088058928	57.9076703071302	41.973759254597	53.8546471517515	86.5080251166921	40.4100447552432	83.4428983925462	44.6980311130811
XM_027350917.1	316.904391344883	353.372936084974	309.044904153184	74.5246539604806	234.671472196156	74.0501398336582	24.0300069768589	29.3891234583587	4.39173149434454	69.2819482252757
XM_027350919.1	434.08206364128	526.67342651689	419.142151257755	373.630359720788	455.224498097584	234.492109473251	499.824145118666	301.238515448177	487.482195872244	462.624622020389
XM_027350920.1	261.638504112552	251.177975475034	278.913025998248	319.751049087197	214.447751828032	880.186889386438	1268.78436837815	1399.65700470433	1431.70446715632	310.651316235914
XM_027350921.1	50.3689098826304	35.706672984196	68.7624911740834	66.4679346134016	25.5658351823454	32.5371826541832	148.986043256525	135.924695994909	114.185018852958	187.731730674941
XM_027350922.1	35.6779778335299	47.4036865479843	48.288266273935	76.0352888380579	59.9080018451975	12.3416899722764	48.0600139537178	29.3891234583587	65.8759724151681	33.5235233348108
XM_027350924.1	5323.0143791241	5449.5770561397	5110.05749017289	1579.62053698667	6552.48539927218	28.610281299368	19.2240055814871	0	0	172.087419785362
XM_027350928.1	5.59654554251449	0.615632292830965	8.49873486421255	8.05671934707898	1.52631851834898	577.254499157836	1797.44452186905	2902.17594151292	3504.60173248694	1363.28994894897
XM_027350937.1	100.737819765261	110.198180416743	101.984818370551	59.4183051847075	128.973914800489	54.4156330595822	9.61200279074357	14.6945617291794	17.5669259773782	89.3960622261622
XM_027350938.1	4684.30861908463	4765.6095788045	4378.39367959023	3913.55142284362	7917.77731393534	1123.09378747715	5118.39148607095	4988.80370705639	5063.66641297925	4237.37334952009
XM_027350939.1	285.423822668239	259.489011428252	302.86400607012	675.253790277057	312.513716631954	762.940834649812	1946.43056512557	1509.86621767318	931.047076801042	1052.63863271306
XM_027350940.1	34.2788414479013	20.6236818098373	28.972959764361	19.1347084493126	21.750038886473	44.8788726264595	14.4180041861154	66.1255277813071	13.1751944830336	8.93960622261622
XM_027350942.1	233.65577639998	209.007163416113	167.270554372911	5.5389945511168	17.5526629610133	88.6357734372576	28.8360083722307	150.619257724088	171.277528279437	574.369699803092
XM_027350946.1	422.189404363437	382.92328614086	382.829375019756	10.0708991838487	27.4737333302817	235.614081288913	240.300069768589	495.941458359803	544.574705298723	1662.76675740662
XM_027350950.1	1638.73849166752	1614.80350409562	1668.84248242719	1231.16742522551	1325.98921281568	847.088720824424	615.168178607588	613.497952193238	707.068770589471	1108.51117160441
XM_027350951.1	6907.88611994492	7044.0646945719	6834.52805534766	6867.84969842564	8839.29211938854	620040.894348087	804322.781526631	540833.344442446	711851.366186812	72576.1931183098
XM_027350952.1	191.681684831121	216.7025670765	202.038106090144	210.481792942438	230.092516641109	113.31915338181	221.076064187102	242.460268531459	175.669259773782	147.503502673168
XM_027350955.1	91.9932173550819	103.426225195602	98.8943693290188	107.255076307989	103.026499988556	71.8061962023353	144.180041861154	157.966538588678	109.793287358613	64.8121451139676
