ID	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized
XM_027350646.1	91.4582639326363	82.0562223405742	77.0104600256635	131.882497060066	121.495444722259	28.4199839123761	30.6774722652664	46.3230063909397	50.3669867974732	198.346660763297
XM_027350647.1	307.52841247349	363.391841793972	333.070239610995	400.019286662851	335.124935025565	1494.20218448402	854.785931754923	1146.26733461502	1313.41604033411	826.7923964449
XM_027350648.1	337.252348251596	380.975318009809	360.023900619977	393.46159343887	431.30882876402	1367.60407432889	941.240626320674	1254.35434952721	1325.03919113353	729.706925650234
XM_027350649.1	280.090933293699	301.849675038541	293.602378847842	283.438073792075	262.227668192209	1309.04168323672	851.997070639899	1077.23697215009	1076.11004484601	674.378646595209
XM_027350651.1	48.0155885646341	70.3339048633493	41.3931222637941	72.1346254637928	49.6106399282558	40.4769467842933	34.8607639378027	34.5151812324649	27.1206851986394	44.8889811201145
XM_027350652.1	56.0181866587397	73.2644842326556	26.9536610089822	123.138906094757	95.1714316991031	40.4769467842933	23.7053194777059	22.70735607399	44.5554113977648	62.6357876094621
XM_027350661.1	210.354007045063	295.988516299929	223.330334074424	228.061997678456	255.140433916744	77.509047033753	58.5660834155086	60.8557142782933	58.1157539970845	57.4161386420069
XM_027350662.1	205.781093848432	331.155468731603	257.985041085973	206.203020265186	260.202744113505	86.1211633708367	58.5660834155086	74.4801279226873	59.0843498970359	53.2404194680428
XM_027350663.1	195.49203915601	348.738944947441	249.321364333086	213.489346069609	249.065661680631	55.9787561910439	66.9326667605812	68.1220682219701	61.9901375968901	72.0311557508814
XM_027350666.1	45.7291319663181	45.9124101191308	51.0194297670021	32.0598335394635	19.236778747691	106.790242579838	48.8050695129238	127.161194014344	105.576953094704	55.3282790550249
XM_027350667.1	36.5833055730545	43.9586905395933	21.1778765070575	8.74359096530822	23.2866269050997	114.541147283213	59.9605139730207	152.593432817213	90.079418695481	46.9768407070966
XM_027350668.1	94.8879488301101	184.626500266292	121.29147454042	231.705160580668	239.953503326462	31.0036188135012	34.8607639378027	41.7815351761417	36.8066441981535	70.9872259573904
XM_027350671.1	379.551795320441	346.785225367903	473.614329157831	942.121926511961	771.496073986346	9184.82207349974	11877.7594888881	1703.05170554925	1852.92395660704	5768.75603883146
XM_027350674.1	538.460528903396	689.663011576731	700.795186233538	1016.44244971708	499.143785400615	342.76223021593	679.087681508397	209.815970123668	152.069556292371	273.509605894651
XM_027350677.1	704.228632281299	881.127530371404	886.582921045451	1533.04294925071	1089.40915434292	3290.68965239967	5994.65696674456	4796.70189706966	4215.32935658853	6030.78241699771
XM_027350678.1	38.8697621713704	38.0975318009809	45.2436452650773	45.1752199874258	34.4237093379734	245.445315606885	584.266403597574	158.043198274971	121.074487493926	187.907362828386
XM_027350680.1	131.471254403165	84.9868017098805	144.394612548119	192.359001236781	287.539219176013	69.7581423303777	181.275972476574	128.069488257304	58.1157539970845	197.302730969806
XM_027350687.1	69.7369262486352	56.657867806587	30.8041840102654	37.1602616025599	24.2990889444518	37.0321002494598	43.2273472828754	41.7815351761417	39.7124318980077	40.7132619461504
XM_027350688.1	98.317633727584	52.750428647512	111.665167037212	77.2350535268893	24.2990889444518	203.245945555175	253.786361467204	403.282643874063	389.375551780466	200.434520350279
XM_027350689.1	101.747318625058	44.9355503293621	83.7488752779091	84.5213793313128	56.697874203721	134.349014858505	125.49875017609	238.881385898375	251.834933987366	214.005607665662
XM_027350694.1	615.056824946979	690.6398713665	497.68009791585	679.085564972272	697.586345113638	74.0642004989196	196.614708609207	139.877313415779	144.32078909276	405.044759874522
XM_027350697.1	1539.92851896576	1899.9922911002	1788.56793409603	1414.27583863861	1821.41920879454	1035.17638371746	673.509959278349	975.508016938612	1044.14638014762	458.285179342564
XM_027350699.1	233.218573028223	329.201749152066	289.751855846559	721.346254637928	450.545607511711	4184.62732818896	6170.35521699108	4122.74756879363	3442.38982842731	3387.55217987841
XM_027350700.1	609.340683451189	934.854818808685	286.863963595597	36.4316290221176	100.233741895864	0	6.97215278756054	107.178720669233	409.716065679446	6.26357876094621
XM_027350702.1	0	0	0	0	0	410.797949278891	997.017848621158	914.652302660319	835.898261658065	487.515213560313
XM_027350703.1	21633.309104966	17130.2132733846	18788.6269847613	12082.9140814755	16372.5236383638	14596.6759797231	20676.6163067896	23906.3044746967	24797.992230556	17538.0205306494
XM_027350704.1	23681.974217057	20265.9331985423	21029.6313715081	10301.407422294	13649.0007525065	11994.0944226564	11905.6481000384	14690.7510856286	15622.4832703163	8070.62123347919
XM_027350705.1	21818.5120894295	17006.152080084	19084.1546251097	5372.20801560146	7085.20935138642	11661.666732045	11490.1077938998	10344.5631330669	11475.9242226243	6790.76330665918
XM_027350706.1	2.28645659831591	0	0	0	0	53583.7266377009	62127.4590593945	55269.7046840918	47433.1098165204	25175.4108998298
XM_027350707.1	0	0	0	0	0	36691.0604425113	37136.4746076625	28340.5969688255	25991.3023792961	14208.9284192065
XM_027350712.1	0	0	0	0	0	24006.2742896207	27821.6784834816	17668.1396140502	7145.33195394154	9042.51987121935
XM_027350715.1	2.28645659831591	1.95371957953748	0	2.91453032176941	0	32735.5154088887	44854.647743492	24803.6991867408	33632.5554340128	10040.5167537968
XM_027350716.1	243.507627720644	292.081077140854	342.696547114203	425.521426978334	376.635878639004	46.5054282202518	87.8491251232629	86.2879530811621	109.451336694509	78.2947345118276
XM_027350717.1	36810.808004587	23897.8978969025	23566.1633986034	14836.4166029672	24517.7807449519	566.677254980106	250.99750035218	336.977164138012	496.889696675073	60.54792802248
XM_027350718.1	65410.9503646215	44035.8624629851	41972.6259754873	24169.4713258533	38679.0872893706	531.367577998063	238.447625334571	338.793752623931	522.073190073809	105.436909142595
XM_027350719.1	145.18999399306	164.112444681148	156.908812302289	161.02780027776	155.919154060233	175.687173276507	112.948875158481	91.7377185389198	150.132364492468	157.633398817146
XM_027350720.1	2.28645659831591	0	3.85052300128317	0	0	264.391971548469	2832.08846230709	641.255735529479	180.158837390962	715.091908541359
XM_027350721.1	0	0	0	0	0	1540.70761270427	1715.14958573989	407.824115088861	97.8281858950922	648.280401757933
XM_027350741.1	451.575178167392	428.841447708477	526.559020425474	864.158240404629	879.829512197027	793.175914645406	1331.68118242406	773.866695001581	759.379185561904	1206.78284127564
XM_027350742.1	176.057158070325	172.904182789067	265.686087088539	87.4359096530822	106.308514131977	67.1745074292526	47.4106389554117	21.7990618310304	28.0892810985908	44.8889811201145
XM_027350743.1	66.3072413511613	41.0281111702871	40.4304915134733	110.752152227237	72.8972668333555	234.249564368676	496.417278474311	317.902985035861	264.426680686734	426.967285537833
XM_027350744.1	2342.47478497465	2026.98406377014	2146.66657321537	2215.77167712519	2222.35417637799	2235.70540110692	951.001640223258	1320.65982926326	1737.66104451283	873.769237151996
XM_027350745.1	290.37998798612	433.725746657321	463.988021654623	1089.30570776132	519.393026187658	192.911405950674	175.698250246526	167.126140704567	200.499351289942	224.444905600573
XM_027350746.1	1754.85543920746	1686.05999714085	1584.49021502803	1417.19036896037	1687.77421960005	393.573716604724	345.818778263003	412.365586303659	525.947573673615	418.615847189905
XM_027350749.1	863.137365864255	565.601818276101	671.916263723914	775.993698171105	856.542885291928	258.36349011251	224.50331975945	854.704882624985	668.331170966472	383.12223421121
XM_027350750.1	275.518020097067	244.214947442185	265.686087088539	265.222259281016	219.704262539419	105.067819312421	218.925597529401	188.925202535597	154.006748092274	219.225256633117
XM_027350751.1	455.004863064866	354.600103686053	417.781745639224	558.132556618842	402.95989166216	129.181745056255	221.714458644425	227.0735607399	185.97041279067	270.377816514178
XM_027350752.1	288.093531387804	221.747172277504	224.292964824745	260.12183121792	237.928579247758	124.875686887713	263.547375369789	253.414093785729	218.902673389018	198.346660763297
XM_027350753.1	265.228965404645	161.181865311842	210.816134320254	241.906016706861	188.317939319502	99.0393378764622	242.630917007107	196.191556479274	175.315857891205	174.336275513003
XM_027350754.1	228.645659831591	217.839733118429	231.031380076991	219.318406713148	188.317939319502	117.985993818046	245.419778122131	149.868550088334	144.32078909276	209.829888491698
XM_027350755.1	12053.0559580223	9262.5845265872	9865.03992928749	6765.35350940724	9039.26108733609	18214.626052932	12455.0537396982	15480.9670770034	17473.4700351234	13389.443531316
XM_027350756.1	639.064619229296	689.663011576731	576.615819442155	1205.88692063209	1151.16933874341	479.69487997556	1353.99207134426	2288.9014922582	1850.01816890719	1554.41146250815
XM_027350757.1	2042.94897059526	2110.01714590048	2171.69497272371	2383.35717062693	1882.16693115567	11523.8728706517	11817.7989749151	8924.89923132105	10360.1017458803	6190.50367540184
XM_027350759.1	0	0	0	0	0	1099.76725624558	864.546945657508	537.710191832084	347.725928082556	368.507217102335
XM_027350760.1	1638.24615269335	1287.5012029152	1256.23312916864	883.102687496131	926.402766007227	785.425009942031	1044.42848757657	954.617249350541	1015.08850314908	545.975281995811
XM_027350761.1	1307.8531742367	1293.36236165381	1163.82057713784	711.874031092178	959.814013305848	831.930438162283	1008.17329308125	831.089232308035	942.44381065272	459.329109136055
XM_027350762.1	1611.95190181271	1423.28471369306	1379.4498652097	882.374054915688	934.502462322044	857.766787173534	1069.52823761179	1009.11490392812	932.757851653206	553.282790550249
XM_027350767.1	1937.77196707273	1795.46829359495	1592.19126103059	1843.44042851915	1743.45963176442	1982.50918079666	4819.15200676185	5930.25311228324	4768.39761546078	3526.39484241272
XM_027350768.1	201.2081806518	210.024854800279	208.890872819612	116.581212870776	146.806995706063	278.171357687803	439.245625616314	505.919893328498	653.802232467201	273.509605894651
XM_027350769.1	857.421224368465	707.246487792568	851.928214033902	564.690249842823	676.324642287243	153.295670800089	216.136736414377	396.016289930386	363.223462481778	217.137397046135
XM_027350771.1	810.548864102989	677.940694099506	794.170369014655	473.611177287529	634.813698673804	166.213845305715	221.714458644425	341.51863535281	299.296133084985	217.137397046135
XM_027350772.1	144.046765693902	235.423209334267	144.394612548119	227.333365098014	147.819457745415	113.679935649504	151.99293076882	66.3054797360509	82.3306514958697	105.436909142595
XM_027350773.1	955.738858096049	1198.60696204625	883.695028794489	1495.88268764815	1314.1757270791	546.008175771105	877.096820675117	352.418166268325	344.820140382701	622.182156920657
XM_027350774.1	230.932116429907	185.603360056061	161.721966053893	385.446635054004	346.262017458439	750.115332959988	447.612208961387	582.216609737105	516.261614674101	558.502439517704
XM_027350775.1	219.499833438327	214.909153749123	179.049319559668	415.320570852141	343.224631340382	698.442634937486	442.034486731339	653.971854930913	603.435245669727	593.996052496399
XM_027350776.1	2427.07367911234	4152.63096630692	4422.32566697373	5011.5348882825	4415.34695361477	289.367108926011	267.730667042325	527.718955159528	509.481443374441	584.60068435498
XM_027350777.1	1649.67843568493	2838.75454906796	3143.95203054771	2762.9747450374	2558.49157344291	286.783474024886	225.897750316962	557.692665177195	497.858292575024	558.502439517704
XM_027350778.1	1669.11331677061	2933.50994867553	3179.56936830958	2562.60078541575	2491.66907884567	314.342246303554	359.763083838124	683.94556494858	623.775759568707	872.725307358505
XM_027350779.1	4783.26720367688	4131.14005093201	3946.78607631525	3675.95136833167	4368.77369980457	3368.19869943342	3649.22476900919	3516.91530873958	4135.90449279251	2437.57606780157
XM_027350780.1	946.593031702786	754.135757701468	922.20025880732	735.918906246775	555.841659604336	953.361278515162	1002.59557085121	897.394712044086	956.00415325204	2015.82843123119
XM_027350782.1	406.989274500231	350.692664526978	623.784726207874	499.113317603011	571.028590194618	0	0	2.7248827288788	1.93719179990282	27.1421746307669
XM_027350783.1	89.1718073343204	133.829791198318	88.562029029513	112.938049968565	119.470520643555	0	0	0	0	0
XM_027350784.1	487.015255441288	603.699350077082	473.614329157831	625.166754019538	671.262332090482	339.317383681097	308.169153210176	213.449147095506	164.661302991739	398.781181113575
XM_027350785.1	511.023049723605	611.514228395232	442.810145147565	606.222306928037	685.436800641412	324.676785908054	285.858264289982	207.091087394789	137.5406177931	454.1094601686
XM_027350786.1	456.148091364024	536.296024583039	431.258576143716	588.006492416978	657.087863539552	311.758611402429	253.786361467204	191.650085264476	185.001816890719	385.210093798192
XM_027350787.1	503.0204516295	550.94892142957	377.351254125751	568.333412745034	595.32767913907	353.957981454139	355.579792165588	246.147739842052	192.75058409033	506.305949843152
XM_027350788.1	481.299113945499	445.448064134546	402.379653634092	507.128275987877	588.240444863605	268.698029717011	246.814208679643	168.034434947526	141.415001392906	397.737251320084
XM_027350790.1	139.47385249727	66.4264657042744	42.3557530141149	144.997883508028	68.8474186759469	48.2278514876686	78.0881112206781	100.820660968516	83.2992473958211	108.568698523068
XM_027350793.1	331.536206755807	276.451320504554	298.415532599446	410.220142789044	1287.85171405595	155.018094067506	0	27.248827288788	23.2463015988338	7063.22898276034
XM_027350797.1	14074.2835909336	9286.02916154165	9487.68867516174	8477.64007344676	13504.2186808791	4835.70332327248	5128.71559052954	6382.58364527712	6222.26006128785	3831.2223421121
XM_027350807.1	555.608953390765	159.228145732305	137.656197295874	152.284209312452	72.8972668333555	6.02848143595857	19.5220278051695	45.4147121479801	41.6496236979106	90.8218920337201
XM_027350813.1	35.4400772738966	21.4909153749123	68.3467832727763	25.5021403154823	43.5358676921429	899.966157225244	1348.41434911421	1010.93149241404	842.678432957725	2467.85003181281
XM_027350814.1	5479.49323786407	5514.37351324454	5330.08646452623	3458.81885935984	4459.89528334627	1654.38754835377	1436.26347423747	1938.29991447579	2100.8845069946	1207.82677106913
XM_027350815.1	2307.03470770075	2509.5527999159	1931.03728514351	1973.13702783789	2286.13928485718	354.819193087847	633.071473110497	626.723027642125	638.304698067978	715.091908541359
XM_027350816.1	213.783691942537	224.67775164681	274.349763841426	242.634649287303	304.751073845	217.886543328217	223.108889201937	215.265735581426	153.038152192323	195.214871382824
XM_027350817.1	1429.03537394744	1187.86150435879	1627.80859879246	1785.14982208376	2025.93654074367	2272.73750135638	1246.62091841583	1367.89112989716	1741.53542811263	8443.30416975549
XM_027350818.1	1313.56931573249	1108.73586138752	1541.17183126359	1479.12413829797	1694.86145387552	2238.28903600805	1115.54444600969	1195.31522373484	1601.08902261968	8240.78178981823
XM_027350819.1	6.85936979494772	9.76859789768741	398.529130632809	0	4.04984815740864	131.76537995738	619.127167535376	164.401257975688	188.876200490525	23412.2134786234
XM_027350820.1	183273.21509461	119093.861269656	118959.020232393	48948.0794889563	74815.8823979279	30135.5174867232	58911.9021937716	38126.5591424722	36415.3314545731	41417.9145567568
XM_027350821.1	139032.566373795	89225.396337687	89197.3653247247	43781.3458610396	66091.4970048303	20479.612649585	43357.029324724	27981.8207428564	26931.8089981489	31992.2724513263
XM_027350823.1	2018.94117631295	1815.00548939032	1927.18676214223	2064.94473297363	2556.4666493642	476.250033440727	196.614708609207	485.937419983387	533.696340873226	406.088689668013
XM_027350824.1	4240.23376157685	3113.25214999298	3193.04619881407	2516.69693284788	3954.67672570954	1403.77496294464	1094.62798764701	2469.65204660716	3201.2094493394	679.598295562664
XM_027350825.1	4107.61927887453	3141.58108389627	3200.74724481664	2679.18199828653	4246.26579304296	1438.22342829297	1136.46090437237	2412.4295093007	3338.7500671325	658.719699692843
XM_027350826.1	257.22636731054	380.975318009809	293.602378847842	451.752199874258	362.461410088073	71.4805655977945	48.8050695129238	63.5805970071721	55.2099662972303	59.503998228989
XM_027350827.1	220.643061737485	168.019883840223	293.602378847842	142.083353186259	206.542256027841	324.676785908054	264.941805927301	233.431620440618	291.547365885374	164.940907371584
XM_027350836.1	20.5781093848432	10.7454576874562	27.916291759303	14.572651608847	33.4112472986213	97.3169146090455	631.677042552985	8621.52895417254	8315.39580108284	1214.09034983007
XM_027350837.1	4.57291319663181	1.95371957953748	0	0	4.04984815740864	81.8151052022949	259.364083697252	7302.6857133952	4747.08850566185	162.853047784601
XM_027350838.1	8.00259809410568	2.93057936930622	3.85052300128317	1.4572651608847	2.02492407870432	49.0890631213769	213.347875299353	3104.54972243592	1917.81988190379	108.568698523068
XM_027350839.1	0	0	0	0	0	12137.055553852	1521.32373824571	8689.65102239451	16425.449271376	847.67099231472
XM_027350840.1	946.593031702786	1172.23174772249	864.442413788073	1444.14977443674	1397.19761430598	541.702117602563	333.268903245394	1120.83509581215	1127.44562754344	337.189323297604
XM_027350845.1	1429.03537394744	1280.66318438682	1217.7278991558	1216.81640933873	1640.1885037505	515.865768591312	320.719028227785	594.024434895579	592.780690770262	470.812336864457
XM_027350846.1	52.5885017612659	144.575248885774	115.515690038495	62.6624019180423	45.5607917708472	45.6442165865435	33.4663333802906	10.8995309155152	19.3719179990282	3.13178938047311
XM_027350855.1	633.348477733506	342.877786208828	383.127038627676	161.02780027776	256.152895956097	129.181745056255	168.726097458965	63.5805970071721	51.3355826974246	61.5918578159711
XM_027350857.1	14.8619678890534	0	1.92526150064159	12.38675386752	6.07477223611296	116.26357055063	2574.11880916735	89.9211300530006	344.820140382701	1209.91463065611
XM_027350868.1	27.4374791797909	6.83801852838119	360.986531370298	4.37179548265411	2.02492407870432	10.3345396045004	172.909389131502	228.89014922582	186.939008690622	4573.45642528422
XM_027350869.1	16.0051961882114	24.4214947442185	283.976071344634	7.28632580442352	4.04984815740864	12.0569628719171	105.97672237092	173.484200405284	168.535686591545	4687.24477277475
XM_027350871.1	2805.48224613362	2659.01234775051	2591.40197986358	2669.70977474078	3416.04692077419	1140.24420302988	1094.62798764701	1441.46296357689	1710.54035931419	952.063971663824
XM_027350877.1	1132.93924446553	973.929210399435	925.088151058283	1345.78437607702	1259.50277695409	798.343184447656	350.002069935539	1034.54714273099	1048.98935964738	554.32672034374
XM_027350880.1	900.863899736467	687.709291997194	715.23464748835	432.079120202315	482.94439277098	487.445784678936	294.224847635055	437.797825106528	445.554113977648	370.595076689317
XM_027350881.1	18154.4653906283	16532.3750820462	15771.7422132559	12271.6299198101	16538.5674128175	2312.35323650697	1765.34908581033	3055.5018333161	2318.81858448367	2155.71502355899
XM_027350882.1	5832.75078230388	4788.56668944637	5122.15822245694	3278.84661199058	3733.96000113077	4065.7801227372	4407.79499229578	3510.55724903886	3917.97041530345	3358.32214566066
XM_027350884.1	5390.32143052975	4965.37831139451	4647.58126254879	3569.57101158708	4041.74846109382	3432.78957196155	3056.59178206654	5281.73102281008	5103.53179684397	3616.17280465295
XM_027350885.1	741.955166153512	890.896128269092	444.735406648207	696.572746902888	803.894859245615	260.085913379927	277.49168094491	500.47012787074	521.104594173858	449.933740994636
XM_027350886.1	234.361801327381	327.248029572528	259.910302586614	398.562021501967	327.025238710748	234.249564368676	140.837486308723	393.291407201507	198.562159490039	278.729254862106
XM_027350887.1	156.62227698464	177.788481737911	137.656197295874	263.764994120131	203.504869909784	736.335946820654	928.690751303065	742.984690740954	684.797301265646	786.079134498749
XM_027350888.1	165.768103377903	175.834762158373	143.431981797798	182.88677769103	183.255629122741	727.72383048357	995.623418063646	693.936801621136	700.294835664868	701.520821225976
XM_027350889.1	559.038638288239	673.056395150663	524.633758924833	1083.47664711778	906.153525220183	400.463409674391	283.069403174958	623.089850670287	542.413703972789	402.95690028754
XM_027350890.1	284.66384649033	347.762085157672	464.950652404943	947.222354575057	627.726464398339	316.925881204679	450.401070076411	514.094541515134	415.527641079154	805.913800575079
XM_027350891.1	420.708014090127	253.006685550104	263.760825587898	185.072675432357	168.068698532459	522.755461660979	412.751445023584	257.955565000527	345.788736282653	214.005607665662
XM_027350892.1	3651.4711875105	2913.97275288015	2794.51706818126	1494.42542248726	1701.94868815098	869.823750045451	994.228987506134	1238.00505315394	1290.16973873528	901.955341576254
XM_027350893.1	617.343281545295	876.243231422561	623.784726207874	1071.8185258307	828.193948190067	186.021712881007	204.98129195428	268.855095916042	213.09109798931	197.302730969806
XM_027350894.1	251.51022581475	397.581934435878	274.349763841426	483.812033413722	461.682689944585	241.139257438343	167.331666901453	470.496417853074	249.897742187463	295.432131557963
XM_027350895.1	34428.3202291418	28196.0809718849	32529.2183148403	26026.7557734008	31641.4636538337	2711.09422291394	4453.81120069368	4182.69498882897	4257.94757618639	5363.71127895694
XM_027350896.1	80.0259809410568	9.76859789768741	38.5052300128318	24.0448751545976	44.548329731495	2434.64528849355	16081.9676197872	3578.67931726083	2621.98910116846	5797.98607304921
XM_027350898.1	174.913929771167	192.441378584442	200.227196066725	243.363281867746	199.455021752376	29.2811955460845	30.6774722652664	37.2400639613437	30.0264728984937	78.2947345118276
XM_027350900.1	705.371860580457	650.588619985981	632.448402960762	347.557740871002	390.810347189934	359.125251256389	238.447625334571	285.204392289315	433.930963178231	212.961677872171
XM_027350901.1	1030.04869754132	869.405212894179	836.52612202877	459.038525678682	575.078438352027	285.922262391178	211.953444741841	199.824733451112	321.573838783868	196.258801176315
XM_027350904.1	77.7395243427409	56.657867806587	111.665167037212	302.382520883576	179.205780965332	55.9787561910439	41.8329167253633	47.2313006338993	31.9636646983965	80.3825940988097
XM_027350905.1	59.4478715562136	40.0512513805184	112.627797787533	278.337645728978	168.068698532459	74.0642004989196	39.0440556103391	25.4322388028688	29.0578769985423	68.8993663704083
XM_027350906.1	4116.76510526779	3407.28694671337	3492.42436216384	2912.34442402808	3485.90680148949	1159.19085897146	771.120098304196	1541.37533030244	1360.87723943173	761.024819454965
XM_027350907.1	915.725867625521	1235.72763405746	1449.72190998312	2007.38275911868	1758.6465623547	2218.48116843275	2547.62462857462	1307.94370986183	1277.57799203591	1673.41945896613
XM_027350913.1	252.653454113908	229.562050595654	192.526150064159	228.790630258898	207.554718067193	186.021712881007	348.607639378027	176.209083134163	215.028289789213	386.254023591683
XM_027350917.1	174.913929771167	281.335619453397	193.48878081448	835.741569767378	561.916431840449	3000.46133183995	1547.81791883844	329.710810194335	154.006748092274	1454.19420233301
XM_027350919.1	1001.46799006237	941.692837337066	1010.76228783683	532.630416303359	596.340141178422	622.656011171149	877.096820675117	673.046034033065	709.980794664382	803.825940988097
XM_027350920.1	2020.0844046121	1422.30785390329	1506.51712425204	1097.32066614618	1323.28788543327	1077.37575376917	369.524097740709	1020.01443484363	1264.01764943659	454.1094601686
XM_027350921.1	69.7369262486352	9.76859789768741	40.4304915134733	2.18589774132706	13.1620065115781	1102.35089114671	72161.7813512516	998.215373012602	2167.71762409125	14765.3429991372
XM_027350922.1	213.783691942537	64.4727461247369	42.3557530141149	30.6025683785788	22.2741648657475	421.9937005171	15711.0490914889	231.615031954698	784.562678960641	2890.64159817668
XM_027350928.1	158.908733582956	173.881042578836	128.992520542986	177.057717047492	151.869305902824	156.740517334923	1030.48418200145	376.942110828235	259.583701186977	1627.48654805252
XM_027350937.1	80.0259809410568	72.2876244428868	45.2436452650773	193.816266397666	131.620065115781	169.658691840548	287.252694847494	102.637249454435	105.576953094704	127.359434805906
XM_027350938.1	177.200386369483	140.667809726699	159.796704553252	271.779952504997	278.427060821844	311.758611402429	944.029487435698	747.526161955752	1005.40254414956	3202.7766064305
XM_027350939.1	495.017853535394	341.900926419059	371.575469623826	418.963733754352	340.187245222326	5413.5763294908	9318.97941585342	3790.31187587042	4566.92966827089	7262.61957331713
