ID	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_wssv_1_normalized	muscle_wssv_2_normalized	muscle_wssv_3_normalized
XM_027350780.1	2751.38539589847	4206.95947210513	4003.04269916186	3894.72828191955	4687.08009059426	2029.21606187327
XM_027350784.1	56.5796056735877	43.0212775269505	53.9306056818852	158.836730330273	182.667426028474	193.056624809689
XM_027350785.1	69.5120869704078	44.3249526035247	43.4924239370042	128.489875348473	144.473327858884	208.437509753318
XM_027350786.1	50.1133650251777	56.058028292693	20.876363489762	169.813252344967	167.721909353417	200.481879610062
XM_027350787.1	56.5796056735877	58.6653784458415	45.2321208944843	160.773763626984	196.782636221584	205.7856330389
XM_027350788.1	40.4140040525627	33.8955519909307	38.2733330645637	125.261486520622	160.249151015889	212.150137153505
XM_027350797.1	3388.31009976685	3715.47396823663	3300.20512833988	1168.67675568209	1671.40694816054	927.096099360816
XM_027350813.1	9749.47433764021	12151.5553887486	10441.661138796	6071.95370742232	7050.96264469911	3864.84512359397
XM_027350814.1	426.771882795062	568.402333386376	694.139086034587	282.161183554185	223.352443643907	489.006066138828
XM_027350815.1	48.4968048630752	18.2514510720396	31.314545234643	53.591254542328	38.1940981695901	104.483942548101
XM_027350816.1	82.4445682672278	83.4352049007524	60.8893935118058	64.5677765570217	31.5516463140092	56.2197863456787
XM_027350817.1	72510.8060711079	86623.994138053	88825.4472550224	15921.768021196	22957.9742258514	18266.1268089168
XM_027350818.1	73136.4148538416	87200.2185218989	90078.0290644081	15934.0358987418	23124.8658287229	18310.678337719
XM_027350819.1	91990.3560244431	121708.497798819	115467.166461874	25928.4820320032	35245.6798521941	32867.8903738496
XM_027350820.1	39919.3366429593	37691.8538139149	37887.1203400031	19678.3212612835	27253.9799634484	15864.0568809962
XM_027350821.1	25864.9625936401	23500.0469303275	22353.3662066627	13596.0367096121	17974.4747212019	10191.6925888544
XM_027350823.1	35.5643235662551	19.5551261486138	46.9718178519645	71.6702319782941	86.3518741225515	63.1146658031676
XM_027350824.1	408.989721011934	511.040630017108	483.635754179486	102.017086960094	97.976164869818	110.318071319822
XM_027350825.1	417.072521822447	517.55900539998	558.442723351134	91.6862427109708	97.976164869818	114.030698720009
XM_027350836.1	260.266186098504	162.959384571782	408.828785007839	161.419441392554	34.042565759852	20.6846383724667
XM_027350837.1	87.2942487535353	86.0425550539009	233.119392302342	166.584863517116	8.3030648194761	4.24300274307009
XM_027350840.1	77.5948877809203	31.2882018377822	27.8351513196827	66.5048098537323	14.945516675057	58.3412877172138
XM_027350845.1	40.4140040525627	19.5551261486138	34.7939391496033	80.0640429307069	60.6123731821755	102.89281651945
XM_027350868.1	32.3312032420501	18.2514510720396	20.876363489762	295.720416631159	152.77639267836	279.507805699742
XM_027350869.1	25.8649625936401	14.3404258423168	20.876363489762	216.947729231593	158.588538051994	257.232041298624
XM_027350871.1	156.806335723943	276.379116233742	226.160604472422	348.020315642347	235.807040873121	451.879792136965
XM_027350880.1	189.137538965993	204.676987022158	236.598786217303	57.4653211357493	108.770149135137	110.848446662706
XM_027350881.1	612.67630143685	869.551276075029	772.425449121194	636.638276852234	611.935877195389	1106.89334059841
XM_027350882.1	93.7604894019454	155.137334112337	123.518483981092	278.932794726334	436.741209504443	361.715983846725
XM_027350884.1	1343.36149470718	1201.98842060146	1179.51453717155	527.518734470867	510.63848639778	713.885211521543
XM_027350885.1	59.8127259977927	24.7698264549109	45.2321208944843	134.946653004175	78.879115785023	116.152200091544
XM_027350886.1	63.0458463219977	43.0212775269505	57.4099995968455	86.520820586409	61.4426796641231	71.0702959464241
XM_027350889.1	80.8280081051253	66.4874289052871	17.3969695748017	83.9381095241282	68.9154380016516	145.853219293034
XM_027350890.1	155.189775561841	182.514510720396	212.24302881258	74.2529430405749	108.770149135137	123.577454891916
XM_027350891.1	38.7974438904601	73.0058042881584	36.5336361070835	34.8665993407917	41.5153240973805	44.0211534593522
XM_027350892.1	819.596002185971	857.818200385861	920.299690507008	266.6649171805	350.389335381891	392.477753733984
XM_027350894.1	66.2789666462027	56.058028292693	88.7245448314885	79.4183651651367	67.2548250377564	78.4955507467967
XM_027350895.1	2453.9383260716	1745.62092753293	2705.22876888166	1235.82724330139	1135.02896082238	1612.34104236664
XM_027350900.1	111.542651185073	125.152807351129	123.518483981092	45.1974435899152	126.206585256037	48.2641562024223
XM_027350901.1	166.505696696558	118.634431968257	90.4642417889687	53.591254542328	136.170263039408	61.5235397745164
XM_027350906.1	554.48013560116	766.560945025663	718.494843439309	317.027782894976	292.267881645559	399.903008534356
XM_027350907.1	205.303140587018	162.959384571782	111.340605278731	270.538983773921	235.807040873121	240.790405669228
XM_027350913.1	30.7146430799476	14.3404258423168	31.314545234643	74.2529430405749	39.8547111334853	33.9440219445608
XM_027350917.1	1.61656016210251	10.429400612594	8.69848478740083	74.2529430405749	44.0062435432233	58.8716630600976
XM_027350919.1	179.438177993378	106.901356279089	180.928483577937	98.7886981322432	165.230989907574	96.5283124048446
XM_027350920.1	526.998612845417	496.700204174792	459.279996774764	100.725731428954	155.267312124203	227.00064675425
XM_027350921.1	42.0305642146652	48.2359778332475	53.9306056818852	67.1504876193025	65.5942120738612	51.9767836026086
XM_027350928.1	1290.0150093578	1029.90331049366	650.646662097582	788.372551761235	579.553924399432	375.505742761703
XM_027350938.1	1863.89386690419	1770.39075398784	1852.77725971638	2168.18593678479	1190.65949511287	2025.50343447309
XM_027350939.1	342.710754365731	535.810456472019	704.577267779468	388.0523371077	321.328608513725	207.907134410435
XM_027350946.1	200.453460100711	175.996135337525	86.9848478740084	87.1664983519793	405.189563190434	183.509868637782
XM_027350950.1	260.266186098504	217.713737787901	222.681210557461	167.230541282686	249.091944584283	444.454537336592
XM_027350951.1	262026.620115033	191927.044773262	291152.203409966	62284.6599779654	67470.7047230628	18042.3084142198
XM_027350952.1	64.6624064841002	86.0425550539009	80.0260600440877	53.591254542328	64.7639055919136	51.9767836026086
XM_027350955.1	40.4140040525627	56.058028292693	52.190908724405	44.551765824345	42.3456305793281	47.2034055166548
XM_027350956.1	67.8955268083053	56.058028292693	46.9718178519645	56.8196433701791	39.0244046515377	60.4627890887488
XM_027350962.1	150.340095075533	183.81818579697	247.036967962184	330.587015971951	97.1458583878704	284.281183785696
XM_027350967.1	3.23312032420501	567.098658309802	201.804847067699	27.1184661539491	78.0488093030753	16.4416356293966
XM_027350998.1	51.7299251872802	24.7698264549109	22.6160604472422	114.284964505928	105.448923207346	72.1310466321916
XM_027351003.1	412.222841336139	237.268863936515	146.134544428334	79.4183651651367	106.279229689294	65.7665425175865
XM_027351009.1	279.664908043734	152.529983959188	97.4230296188893	49.0715101833365	48.988082434909	29.1706438586069
XM_027351010.1	308.762990961579	333.74081960301	349.679088453514	337.043793627653	288.116349235821	412.101641420683
XM_027351014.1	216.619061721736	241.179889166237	233.119392302342	189.183585312074	195.122023257688	185.631370009317
XM_027351018.1	313.612671447886	473.234052796455	474.937269392086	227.924251246287	342.916577044363	299.662068729325
XM_027351020.1	22.6318422694351	65.1837538287128	19.1366665322818	200.160107326767	62.2729861460708	208.437509753318
XM_027351021.1	67.8955268083053	46.9323027566732	41.752726979524	62.630743260311	75.5578898572325	63.6450411460514
XM_027351022.1	33.9477634041526	99.0793058196435	41.752726979524	364.162259781602	327.140753887358	258.292791984392
XM_027351023.1	35.5643235662551	82.1315298241781	40.0130300220438	402.257247950245	328.801366851254	276.855928985324
XM_027351024.1	45.2636845388702	70.3984541350098	53.9306056818852	433.249780697615	325.480140923463	250.867537184019
XM_027351025.1	30.7146430799476	65.1837538287128	36.5336361070835	406.131314543666	294.758801091402	248.2156604696
XM_027351027.1	16147.8194592419	11581.8493802857	9918.01235459443	13843.3312938254	12076.807779928	7801.29091847725
XM_027351031.1	253.799945450093	342.866545139029	356.637876283434	171.104607876107	197.612942703531	131.002709692289
XM_027351034.1	1044.29786471822	651.837538287128	561.922117266094	1452.77497253299	1364.19354983992	757.375989638012
XM_027351037.1	78280.3092896518	91538.849176738	100023.876570322	27136.5451313851	31551.6463140092	23211.8768813078
XM_027351039.1	310.379551123681	422.390724810059	370.555451943276	165.939185751546	200.934168631322	147.97472066457
XM_027351045.1	1216209.33859685	1714881.57290238	1821433.13963346	717768.979451663	463318.489685104	444200.487547351
XM_027351050.1	9814.13674412431	9875.33870504999	8827.22236225437	4765.74758767377	3009.86099706009	5379.59710287
XM_027351058.1	3.23312032420501	2.60735015314851	0.869848478740084	54.2369323078982	85.5215676406038	33.9440219445608
XM_027351069.1	96.9936097261504	105.597681202515	104.38181744881	184.018163187512	220.861524198064	168.128983694152
XM_027351077.1	35.5643235662551	23.4661513783366	59.1496965543257	69.7331986815834	40.6850176154329	80.6170521183318
XM_027351081.1	113.159211347175	174.69246026095	187.887271407858	111.056575678077	94.6549389420276	140.019090521313
XM_027351084.1	48.4968048630752	46.9323027566732	90.4642417889687	50.3628657144769	66.4245185558088	58.3412877172138
XM_027351086.1	386.357878742499	272.46809100402	375.774542815716	216.947729231593	115.412600990718	327.771961902165
XM_027351088.1	103.45985037456	138.189558116871	113.080302236211	153.025630440141	347.898415936049	186.1617453522
XM_027351089.1	56.5796056735877	28.6808516846336	13.9175756598413	37.4493104030726	44.0062435432233	29.1706438586069
XM_027351090.1	35.5643235662551	36.5029021440792	31.314545234643	43.9060880587747	53.9699213265947	35.0047726303283
XM_027351091.1	48.4968048630752	20.8588012251881	40.0130300220438	49.0715101833365	58.1214537363327	51.4464082597249
XM_027351092.1	64.6624064841002	32.5918769143564	24.3557574047223	45.1974435899152	69.7457444835993	42.4300274307009
XM_027351093.1	38.7974438904601	36.5029021440792	12.1778787023612	38.740665934213	47.3274694710138	34.4743972874445
XM_027351095.1	24.2484024315376	39.1102522972277	27.8351513196827	36.1579548719321	55.6305342904899	42.9604027735847
XM_027351097.1	69.5120869704078	95.1682805899207	102.64212049133	43.9060880587747	54.8002278085423	102.362441176566
XM_027351105.1	1448.43790524385	1634.80854602412	1807.54513882189	789.018229526805	900.052226431209	962.100871991144
XM_027351106.1	56.5796056735877	75.6131544413069	81.7657570015678	44.551765824345	56.4608407724375	86.9815562329369
XM_027351112.1	130.941373130303	116.027081815109	88.7245448314885	105.891153553516	46.4971629890662	66.2969178604702
XM_027351113.1	58.1961658356902	56.058028292693	85.2451509165282	61.3393877291706	44.8365500251709	46.673030173771
XM_027351115.1	64.6624064841002	88.6499052070494	100.90242353385	36.8036326375024	86.3518741225515	72.6614219750754
XM_027351120.1	77.5948877809203	56.058028292693	55.6703026393653	100.725731428954	98.8064713517656	109.257320634055
XM_027351121.1	67.8955268083053	87.3462301304752	48.7115148094447	91.6862427109708	107.109536171242	107.13581926252
XM_027351122.1	53.3464853493827	65.1837538287128	67.8481813417265	108.473864615796	84.6912611586562	91.7549343188908
XM_027351123.1	63.0458463219977	134.278532887148	125.258180938572	51.0085434800471	86.3518741225515	84.8600548614019
XM_027351126.1	236.017783666966	203.373311945584	236.598786217303	151.088597143431	72.2366639294421	286.933060500115
XM_027351128.1	137.407613778713	226.839463323921	175.709392705497	165.293507985975	159.418844533941	185.100994666433
XM_027351129.1	373.425397445679	606.208910607029	480.156360264526	623.724721540829	1629.06131758121	547.877729198926
XM_027351130.1	168.122256858661	177.299810414099	200.065150110219	166.584863517116	144.473327858884	136.306463121127
XM_027351131.1	224.701862532248	204.676987022158	231.379695344862	133.655297473035	127.036891737984	131.002709692289
XM_027351132.1	74.3617674567153	83.4352049007524	97.4230296188893	54.2369323078982	63.1032926280184	91.224558976007
XM_027351133.1	176.205057669173	205.980662098732	253.995755792104	173.041641172818	155.267312124203	153.278474093407
XM_027351135.1	66.2789666462027	73.0058042881584	6.95878782992067	61.3393877291706	353.710561309682	41.3692767449334
XM_027351136.1	72.7452072946128	104.29400612594	111.340605278731	69.0875209160132	100.467084315661	132.063460378057
XM_027351137.1	9.69936097261504	20.8588012251881	17.3969695748017	62.630743260311	55.6305342904899	73.7221726608429
XM_027351138.1	4.84968048630752	10.429400612594	5.2190908724405	95.5603093043921	111.26106858098	86.4511808900532
XM_027351139.1	234.401223504863	453.678926647841	327.063028006271	325.421593847389	334.613512224887	362.246359189609
XM_027351140.1	240.867464153273	148.618958729465	109.600908321251	242.129162088831	161.909763979784	108.726945291171
XM_027351141.1	649.857185165208	422.390724810059	403.609694135399	520.416279049595	297.249720537244	239.72965498346
XM_027351149.1	12.93248129682	19.5551261486138	8.69848478740083	63.9220987914515	111.26106858098	64.1754164889352
XM_027351150.1	3.23312032420501	11.7330756891683	3.47939391496033	51.6542212456173	86.3518741225515	40.8389014020497
XM_027351151.1	27.4815227557426	3.91102522972277	1.73969695748017	43.2604102932045	48.988082434909	44.551528802236
XM_027351152.1	14.5490414589226	5.21470030629702	3.47939391496033	57.4653211357493	47.3274694710138	48.7945315453061
XM_027351153.1	5038.81802527351	4989.16451804968	4766.76966349566	1806.60638806547	2622.10786999055	2217.49930859701
XM_027351156.1	310.379551123681	453.678926647841	236.598786217303	657.299965350481	577.063004953589	599.324137458651
XM_027351159.1	1744.2684149086	2076.75439698279	2117.21119725336	932.358693483393	1774.36495192204	1446.33356004402
XM_027351161.1	763.016396512383	595.779509994435	838.53393350544	756.734341248294	719.875719848578	1128.63872965664
XM_027351167.1	8.08280081051253	3.91102522972277	0.869848478740084	40.0320214653534	45.6668565071186	50.3856575739574
XM_027351169.1	8.08280081051253	6.51837538287128	10.438181744881	66.5048098537323	44.0062435432233	79.5563014325643
XM_027351179.1	17.7821617831276	9.12572553601979	34.7939391496033	47.780154652196	51.4790018807518	50.9160329168411
XM_027351204.1	733.918313594538	681.822065048336	895.943933102286	521.061956815165	522.262777145047	648.118669003957
XM_027351207.1	147.106974751328	129.063832580851	182.668180535418	72.3159097438643	55.6305342904899	60.9931644316326
XM_027351208.1	113.159211347175	109.508706432238	97.4230296188893	51.6542212456173	44.0062435432233	54.0982849741437
XM_027351211.1	181.054738155481	113.41973166196	78.2863630866075	163.356474689265	103.788310243451	84.3296795185181
XM_027351212.1	51.7299251872802	49.5396529098217	41.752726979524	89.1035316486899	83.030648194761	105.544693233869
XM_027351213.1	168.122256858661	125.152807351129	69.5878782992067	20.0160107326767	88.8427935683943	33.413646601677
XM_027351214.1	13726.2123364124	13122.7933207965	14957.9144404145	8826.41505534486	12852.3140340671	6542.1798544712
XM_027351226.1	189.137538965993	239.876214089663	198.325453152739	98.7886981322432	71.4063574474945	184.570619323549
XM_027351227.1	202.070020262813	199.462286715861	165.271210960616	121.387419927201	83.030648194761	182.449117952014
XM_027351228.1	92.1439292398428	78.2205045944554	45.2321208944843	50.3628657144769	51.4790018807518	48.7945315453061
XM_027351232.1	33.9477634041526	15.6441009188911	0.869848478740084	61.9850654947408	93.8246324600799	73.7221726608429
XM_027351234.1	25.8649625936401	31.2882018377822	13.9175756598413	48.4258324177663	81.3700352308658	75.3132986894942
XM_027351235.1	64.6624064841002	91.2572553601979	36.5336361070835	63.9220987914515	74.7275833752849	49.8552822310736
XM_027351245.1	103.45985037456	104.29400612594	83.505453959048	105.891153553516	100.467084315661	149.035471350337
XM_027351250.1	32.3312032420501	18.2514510720396	34.7939391496033	47.1344768866258	60.6123731821755	42.4300274307009
XM_027351252.1	344.327314527834	408.050298967742	304.446967559029	337.689471393223	607.784344785651	462.48729899464
XM_027351256.1	53.3464853493827	61.27272859899	41.752726979524	322.838882785108	223.352443643907	268.369923499183
XM_027351263.1	45.2636845388702	50.843327986396	102.64212049133	44.551765824345	24.9091944584283	40.3085260591659
XM_027351270.1	95.3770495640479	65.1837538287128	22.6160604472422	51.6542212456173	39.0244046515377	38.1870246876308
XM_027351272.1	32.3312032420501	88.6499052070494	46.9718178519645	59.4023544324599	17.4364361208998	93.3460603475421
XM_027351279.1	16.1656016210251	22.1624763017624	3.47939391496033	45.1974435899152	48.1577759529614	37.6566493447471
XM_027351283.1	124.475132481893	95.1682805899207	109.600908321251	87.8121761175495	72.2366639294421	142.670967235732
XM_027351285.1	538.314533980135	438.03482572895	469.718178519645	409.359703371517	301.401252946982	557.954860713717
XM_027351287.1	193.987219452301	213.802712558178	194.846059237779	65.2134543225919	127.036891737984	107.666194605404
XM_027351288.1	497.900529927572	649.23018813398	567.141208138534	716.05664201737	727.348478186106	1080.37457345422
XM_027351294.1	181.054738155481	249.001939625683	177.449089662977	88.4578538831197	96.3155519059228	103.953567205217
XM_027351300.1	35.5643235662551	75.6131544413069	80.0260600440877	45.8431213554854	48.1577759529614	40.8389014020497
XM_027351312.1	376.658517769884	464.108327260435	537.566359861372	337.689471393223	434.2502900586	611.522770344977
XM_027351313.1	66.2789666462027	104.29400612594	59.1496965543257	134.946653004175	50.6486953988042	98.6498137763797
XM_027351314.1	96.9936097261504	114.723406738535	45.2321208944843	110.410897912507	86.3518741225515	112.439572691357
XM_027351315.1	80.8280081051253	149.922633806039	52.190908724405	134.300975238605	58.9517602182803	111.909197348474
XM_027351316.1	111.542651185073	99.0793058196435	53.9306056818852	123.970130989482	82.2003417128134	100.240939805031
XM_027351317.1	75.9783276188178	108.205031355663	59.1496965543257	115.576320037069	83.8609546767086	88.5726822615882
XM_027351318.1	66.2789666462027	152.529983959188	71.3275752566868	126.552842051762	85.5215676406038	109.787695976939
XM_027351320.1	328.161712906809	314.185693454396	422.746360667681	322.838882785108	322.158914995673	197.830002895643
XM_027351323.1	22.6318422694351	22.1624763017624	41.752726979524	35.5122771063619	39.8547111334853	35.0047726303283
XM_027351324.1	203.686580424916	99.0793058196435	99.1627265763695	154.962663736852	159.418844533941	157.521476836477
XM_027351331.1	38.7974438904601	99.0793058196435	137.436059640933	34.8665993407917	68.9154380016516	67.3576685462377
XM_027351332.1	54.9630455114852	138.189558116871	102.64212049133	25.8271106228087	78.0488093030753	42.4300274307009
XM_027351333.1	116.39233167138	160.352034418634	132.216968768493	193.703329671065	239.958573282859	159.642978208012
XM_027351334.1	42.0305642146652	19.5551261486138	31.314545234643	53.591254542328	76.3881963391801	66.827293203354
XM_027351335.1	290.980829178451	93.8646055133464	45.2321208944843	196.286040733346	62.2729861460708	162.294854922431
XM_027351337.1	19.3987219452301	24.7698264549109	27.8351513196827	51.0085434800471	53.139614844647	73.7221726608429
XM_027351340.1	85.6776885914328	172.085110107802	153.093332258255	99.4343758978134	61.4426796641231	73.1917973179591
XM_027351346.1	46.8802447009727	20.8588012251881	50.4512117669248	69.0875209160132	65.5942120738612	63.1146658031676
XM_027351347.1	4.84968048630752	5.21470030629702	3.47939391496033	48.4258324177663	65.5942120738612	173.963112465874
XM_027351349.1	56.5796056735877	2.60735015314851	48.7115148094447	49.0715101833365	63.933599109966	76.9044247181454
XM_027351353.1	2869.39428773195	2530.43332363063	3820.37451862645	2070.68859418369	1496.21228046959	1301.54109143675
XM_027351354.1	2419.99056266745	2333.57838706792	3646.40482287843	1629.69068029923	1386.61182485251	953.08449116212
XM_027351355.1	4985.47153992413	3443.00587723261	5401.75905297592	2455.51254246353	2004.35984742153	1391.70489972699
XM_027351356.1	2479.80328866524	2192.7814787979	3630.74755026111	1597.40679202072	1309.39332203138	983.315885706494
XM_027351357.1	2643.0758650376	2349.22248798681	3649.88421679339	1532.19333769812	1262.89615904232	957.857869248074
XM_027351359.1	80.8280081051253	151.226308882614	146.134544428334	284.743894616466	116.242907472665	474.155556538083
XM_027351360.1	98.6101698882529	126.456482427703	114.819999193691	128.489875348473	83.030648194761	169.18973437992
XM_027351361.1	15289.4260131655	15302.5380488286	14919.6411073499	5608.3570717429	8781.32135307792	4924.00468333284
XM_027351372.1	67.8955268083053	62.5764036755643	64.3687874267662	96.2059870699623	200.103862149374	83.7993041756343
XM_027351374.1	1509.86719140374	1457.50873561002	1372.62089945185	702.497408940396	1724.54656300519	554.242233313531
XM_027351379.1	137.407613778713	131.671182734	128.737574853532	69.0875209160132	76.3881963391801	156.46072615071
XM_027351380.1	160.039456048148	116.027081815109	116.559696151171	59.4023544324599	68.085131519704	147.444345321686
XM_027351384.1	46.8802447009727	40.4139273738019	53.9306056818852	147.86020831558	141.152101931094	216.923515239459
XM_027351390.1	33.9477634041526	32.5918769143564	29.5748482771628	70.3788764471536	58.9517602182803	32.3528959159095
XM_027351394.1	51.7299251872802	29.9845267612079	27.8351513196827	70.3788764471536	60.6123731821755	50.3856575739574
XM_027351399.1	43.6471243767677	44.3249526035247	29.5748482771628	56.8196433701791	51.4790018807518	45.0819041451197
XM_027351410.1	95.3770495640479	127.760157504277	81.7657570015678	120.09606439606	74.7275833752849	111.37882200559
XM_027351415.1	1214.03668173898	4290.39467700588	949.874538784171	214.365018169312	1086.04087838747	382.400622219192
XM_027351434.1	95.3770495640479	112.116056585386	88.7245448314885	83.292431758558	123.715665810194	121.986328863265
XM_027351444.1	339.477634041526	238.572539013089	346.199694538553	78.1270096339962	95.4852454239752	75.8436740323779
XM_027351445.1	261.882746260606	289.415866999485	307.92636147399	65.8591320881621	119.564133400456	56.2197863456787
XM_027351446.1	441.320924253984	421.087049733485	455.800602859804	92.331920476541	153.606699160308	119.334452148846
