ID	edgeR_hep_1_normalized	edgeR_hep_2_normalized	edgeR_hep_3_normalized	edgeR_hep_wssv_1_normalized	edgeR_hep_wssv_2_normalized	edgeR_hep_wssv_3_normalized	limma_hep_1_normalized	limma_hep_2_normalized	limma_hep_3_normalized	limma_hep_wssv_1_normalized	limma_hep_wssv_2_normalized	limma_hep_wssv_3_normalized	NOISeq_hep_1_normalized	NOISeq_hep_2_normalized	NOISeq_hep_3_normalized	NOISeq_hep_wssv_1_normalized	NOISeq_hep_wssv_2_normalized	NOISeq_hep_wssv_3_normalized	DESeq2_hep_1_normalized	DESeq2_hep_2_normalized	DESeq2_hep_3_normalized	DESeq2_hep_wssv_1_normalized	DESeq2_hep_wssv_2_normalized	DESeq2_hep_wssv_3_normalized
XM_027350705.1	233.688592379414	236.115278703974	211.708754496049	525.56287869797	599.970128535528	968.756630544694	233.688592379414	236.115278703974	211.708754496049	525.56287869797	599.970128535528	968.756630544694	8605.66371988716	8573.99507351388	7727.14456135676	19354.0358631943	22478.303189843	36272.3260465458	8440.57903987702	8462.89754103274	7613.21986113573	19023.8230414179	22093.8548726501	36510.4313012472
XM_027350717.1	10.1183531305401	9.08225486164798	6.89647448573484	19.3106255344261	23.7463606098374	36.8678867157567	10.1183531305401	9.08225486164798	6.89647448573484	19.3106255344261	23.7463606098374	36.8678867157567	372.611874434682	329.801649717878	251.713990013465	711.12050390602	889.674115520002	1380.4127532517	365.463964167531	325.528245175688	248.002859643635	698.987576702739	874.457944011278	1389.47430419233
XM_027350718.1	10.6311741469028	10.0862059131926	6.93365224576575	19.2042309033825	25.3082017774643	39.4853952892319	10.6311741469028	10.0862059131926	6.93365224576575	19.2042309033825	25.3082017774643	39.4853952892319	391.496686784198	366.257873208543	253.070938746692	707.202484600753	948.189594258902	1478.41788830129	383.986504261792	361.512087187397	249.339802283223	695.136405481236	931.972627577121	1488.12278198242
XM_027350756.1	37.6726208174106	37.0994935094053	46.8439776389536	7.20823625320865	6.18361605142074	7.79683404864945	37.6726208174106	37.0994935094053	46.8439776389536	7.20823625320865	6.18361605142074	7.79683404864945	1387.30736875291	1347.18463085272	1709.75540386505	265.445807931862	231.673528068296	291.930189509423	1360.69429153993	1329.7284873629	1684.54772588129	260.916850256807	227.711196158642	293.846529587502
XM_027350767.1	97.1006870597447	118.326137889028	121.366797620924	22.8748456743891	29.3243647799334	31.7442529123585	97.1006870597447	118.326137889028	121.366797620924	22.8748456743891	29.3243647799334	31.7442529123585	3575.76658448721	4296.74745699282	4429.75913961702	842.374150632476	1098.65796815893	1188.57291443122	3507.17172630947	4241.07235617066	4364.4492469361	828.001812623079	1079.867528175	1196.37515617769
XM_027350776.1	10.3747636387215	14.1720532159906	10.800139288981	1.70231409669872	5.03614090785813	4.6224087574136	10.3747636387215	14.1720532159906	10.800139288981	1.70231409669872	5.03614090785813	4.6224087574136	382.05428060944	514.626224624041	394.193607002219	62.6883088842773	188.68256409686	173.072898066301	374.725234214662	507.957955839699	388.381836800409	61.6187395440431	185.455510273533	174.209013969734
XM_027350777.1	10.1380770157848	14.3588348069756	11.4135723294911	1.62251812341597	5.03614090785813	4.23256705498113	10.1380770157848	14.3588348069756	11.4135723294911	1.62251812341597	5.03614090785813	4.23256705498113	373.338213371202	521.408777831607	416.583261100452	59.7497944053268	188.68256409686	158.476388590829	366.176369555772	514.652624120947	410.441390353617	58.730361127916	185.455510273533	159.516687490358
XM_027350778.1	12.7021820975981	17.0905155751319	13.9974266516397	2.4204778562435	5.9923701941603	4.39964207030933	12.7021820975981	17.0905155751319	13.9974266516397	2.4204778562435	5.9923701941603	4.39964207030933	467.762275118782	620.603618492254	510.891198059675	89.1349391948318	224.50836740639	164.732035508889	458.789070027076	612.5621477342	503.358903805006	87.6141452891862	220.668581844457	165.813398838662
XM_027350794.1	2.44576177034498	1.12068954591029	2.65820984221046	0	0	0	2.44576177034498	1.12068954591029	2.65820984221046	0	0	0	90.0660281284611	40.6953192453937	97.0218344256754	0.489752413158416	0.597096721825505	1.04260781967651	88.3382681418594	40.1680096874885	95.5913987305655	0	0	0
XM_027350808.1	3.01775444244179	1.23742804027595	2.69538760224138	0	0	0	3.01775444244179	1.23742804027595	2.69538760224138	0	0	0	111.129857287537	44.9344150001222	98.3787831589016	0.489752413158416	0.597096721825505	1.04260781967651	108.998024400843	44.3521773632686	96.9283413701538	0	0	0
XM_027350820.1	741.539189660403	948.570309817569	780.286827528856	2065.78475500166	2654.87499048936	3012.47390971104	741.539189660403	948.570309817569	780.286827528856	2065.78475500166	2654.87499048936	3012.47390971104	27307.4386574002	34445.196464622	28479.6400129521	76073.2423358968	99466.7603085799	112793.484363884	26783.5929763012	33998.8728663184	28059.7521196798	74775.3032295016	97765.5719095133	113533.90341748
XM_027350821.1	548.422629229373	662.210783138616	572.667626636208	1504.36688564197	1965.68866954184	2132.65687899273	548.422629229373	662.210783138616	572.667626636208	1504.36688564197	1965.68866954184	2132.65687899273	20195.8541299344	24046.6945782729	20901.7598122502	55398.8339668274	73645.9096699578	79851.2476933845	19808.4318200355	23735.1095576299	20593.5959488988	54453.6354864373	72386.337459296	80375.421457313
XM_027350831.1	62.5444401109995	20.1490641275121	75.8798082230987	3.19183893131011	0.127497238173623	0.44553337420854	62.5444401109995	20.1490641275121	75.8798082230987	3.19183893131011	0.127497238173623	0.44553337420854	2303.22076770444	731.667927266141	2769.53236451473	117.54057915802	4.77677377460404	16.6817251148242	2259.03748611158	722.187340839638	2728.69992739978	115.535136645081	4.69507620945653	16.791230262143
XM_027350833.1	32.3471718013369	8.96551636728233	37.0476378708074	2.60666846056992	0	0.167075015328203	32.3471718013369	8.96551636728233	37.0476378708074	2.60666846056992	0	0.167075015328203	1191.19585589255	325.562553963149	1352.19941265994	95.9914729790496	0.597096721825505	6.25564691805906	1168.34483671491	321.344077499908	1332.26334034977	94.3536949268159	0	6.29671134830362
XM_027350834.1	8.1854123765578	3.29202554111148	10.1309396084245	1.19693959924129	0.0637486190868117	0.22276668710427	8.1854123765578	3.29202554111148	10.1309396084245	1.19693959924129	0.0637486190868117	0.22276668710427	301.430658655737	119.542500283344	369.768529804147	44.0777171842575	2.38838688730202	8.34086255741208	295.648236119933	117.993528456998	364.316869287819	43.3256762419053	2.34753810472826	8.39561513107149
XM_027350835.1	8.75740504865461	2.61494227379068	10.2052951284863	2.10129396311249	0.127497238173623	0.111383343552135	8.75740504865461	2.61494227379068	10.2052951284863	2.10129396311249	0.127497238173623	0.111383343552135	322.494487814812	94.9557449059186	372.4824272706	77.3808812790298	4.77677377460404	4.17043127870604	316.307992378916	93.7253559374732	366.990754566996	76.0606316246782	4.69507620945653	4.19780756553575
XM_027350836.1	169.329554825901	58.602724171559	176.445649106725	9.20313558527747	2.32682459666863	3.34150030656405	169.329554825901	58.602724171559	176.445649106725	9.20313558527747	2.32682459666863	3.34150030656405	6235.61977002289	2128.02606887371	6440.07868789168	338.908669905624	87.1761213865237	125.112938361181	6116.00025804728	2100.45217324159	6345.12976748621	333.126310659983	85.6851408225816	125.934226966072
XM_027350837.1	96.6667615843609	39.0373525158751	149.454595324281	9.20313558527747	0.892480667215364	0.556916717760675	96.6667615843609	39.0373525158751	149.454595324281	9.20313558527747	0.892480667215364	0.556916717760675	3559.78712788377	1417.55362038121	5454.93390756944	338.908669905624	33.4374164222283	20.8521563935302	3491.49880776817	1399.18567078085	5374.50941114508	333.126310659983	32.8655334661957	20.9890378276787
XM_027350838.1	39.0532927845408	16.7869954897812	63.5367918928347	6.33048054709838	0.446240333607682	0.111383343552135	39.0532927845408	16.7869954897812	63.5367918928347	6.33048054709838	0.446240333607682	0.111383343552135	1438.1510943093	609.58196952996	2319.02538508362	233.122148663406	16.7187082111141	4.17043127870604	1410.56266871679	601.683311777172	2284.83497105645	229.14468767941	16.4327667330978	4.19780756553575
XM_027350840.1	22.9586024248513	20.1724118263852	22.9386779390749	5.31973155218351	5.48238124146581	3.73134200899652	22.9586024248513	20.1724118263852	22.9386779390749	5.31973155218351	5.48238124146581	3.73134200899652	845.458522109103	732.515746417086	837.237368400583	195.900965263367	205.401272307974	139.709447836652	829.239871912293	723.024174374794	824.893608625998	192.558561075135	201.888277006631	140.626553445448
XM_027350843.1	22.6627441461805	16.039869125841	9.64762872802259	0.292585235370093	0.764983429041741	1.44798346617776	22.6627441461805	16.039869125841	9.64762872802259	0.292585235370093	0.764983429041741	1.44798346617776	834.563438061305	582.451756699697	352.128196272206	10.7745530894852	28.6606426476242	54.2156066231785	818.553791088681	574.90463865218	346.936614973171	10.5907208591324	28.1704572567392	54.5714983519647
XM_027350844.1	95.2269179614966	68.8056685791173	43.8883457164958	0.265986577609175	0.414366024064276	1.8935168403863	95.2269179614966	68.8056685791173	43.8883457164958	0.265986577609175	0.414366024064276	1.8935168403863	3506.76438551782	2498.52303783698	1601.87797957356	9.79504826316833	15.5245147674631	70.8973317380027	3439.49321442659	2466.14842810476	1578.26078603402	9.62792805375673	15.2589976807337	71.3627286141077
XM_027350855.1	1.04536591797003	1.07399414816403	1.30122160108204	3.40462819339745	3.56992266886146	4.56671708563754	1.04536591797003	1.07399414816403	1.30122160108204	3.40462819339745	3.56992266886146	4.56671708563754	38.4959636355519	38.9996809435023	47.493205662918	125.376617768555	133.749665688913	170.987682426948	37.7574855767625	38.4943426171765	46.7929923855915	123.237479088086	131.462133864783	172.110110186966
XM_027350857.1	7.02170314711946	4.85632136561126	1.84029912153032	31.8385933398183	8.19169755265531	9.077742499499	7.02170314711946	4.85632136561126	1.84029912153032	31.8385933398183	8.19169755265531	9.077742499499	258.576661401066	176.346383396706	67.1689622946983	1172.46727710125	306.90771501831	339.890149214542	253.616318213725	174.06137531245	66.1786606596222	1152.46298803468	301.658646457582	342.121316591163
XM_027350865.1	2.1301796064295	1.44755733013413	1.05956616088109	0.31918389313101	0.0637486190868117	0	2.1301796064295	1.44755733013413	1.05956616088109	0.31918389313101	0.0637486190868117	0	78.4446051441436	52.5647873586335	38.6730388969475	11.754057915802	2.38838688730202	1.04260781967651	76.9397819300066	51.8836791796727	38.1028652282673	11.5535136645081	2.34753810472826	0
XM_027350885.1	10.6114502616581	7.5179590371482	10.2424728885172	2.47367517176533	2.64556769210269	4.23256705498113	10.6114502616581	7.5179590371482	10.2424728885172	2.47367517176533	2.64556769210269	4.23256705498113	390.770347847678	272.997766604516	373.839376003826	91.0939488474654	99.1180558230338	158.476388590829	383.274098873551	269.460398320236	368.327697206584	89.5397308999376	97.4228313462229	159.516687490358
XM_027350889.1	11.0453757370419	10.2029444075583	12.751971690604	2.34068188296074	2.58181907301587	2.72889191702731	11.0453757370419	10.2029444075583	12.751971690604	2.34068188296074	2.58181907301587	2.72889191702731	406.749804451115	370.496968963272	465.433415496596	86.1964247158813	96.7296689357318	102.175566328298	398.947017414849	365.696254863177	458.571325378797	84.7257668730592	95.0752932414947	102.846285355626
XM_027350898.1	0.611440442586246	0.677083267320801	0.762144080633769	1.94170201654698	2.07183012032138	1.78213349683416	0.611440442586246	0.677083267320801	0.762144080633769	1.94170201654698	2.07183012032138	1.78213349683416	22.5165070321153	24.5867553774254	27.8174490311377	71.5038523211288	77.6225738373157	66.7269004592966	22.0845670354648	24.2681725195243	27.4073241115607	70.2838747924241	76.2949884036686	67.164921048572
XM_027350921.1	44.142055177678	67.2180250557443	20.4291791369881	549.34207873623	581.259908833549	286.9234929903	44.142055177678	67.2180250557443	20.4291791369881	549.34207873623	581.259908833549	286.9234929903	1625.54653993142	2440.87133557268	745.643328907813	20229.7131779215	21777.3116384198	10743.0309739468	1594.36325888291	2409.24374771416	734.649980453786	19884.5598094238	21404.8524389123	10813.5522888201
XM_027350922.1	15.9763470482213	18.4213344109004	4.74016440394174	136.158529078137	131.76839565244	107.986151573795	15.9763470482213	18.4213344109004	4.74016440394174	136.158529078137	131.76839565244	107.986151573795	588.334538581077	668.929310096159	173.010963486344	5014.08520591587	4936.79569605328	4043.2331247055	577.048364475049	660.261659238093	170.460186547512	4928.53637071807	4852.36126247332	4069.77443478691
XM_027350923.1	3.49112768831501	2.35811758618624	4.08955360340071	13.5653154580679	4.30303178835979	10.9155676681092	3.49112768831501	2.35811758618624	4.08955360340071	13.5653154580679	4.30303178835979	10.9155676681092	128.561991764013	85.6297342455159	149.264360654885	499.547461421585	161.216114892886	408.702265313192	126.095753718622	84.5201870507571	147.063690354716	491.024330741593	158.458822069158	411.385141422503
XM_027350990.1	1.02564203272532	1.33081883576847	1.58005480131391	1.03734765267578	0.127497238173623	10.692800981005	1.02564203272532	1.33081883576847	1.58005480131391	1.03734765267578	0.127497238173623	10.692800981005	37.7696246990321	48.325691603905	57.6703211621147	38.2006882263565	4.77677377460404	400.36140275578	37.0450801885217	47.6995115038926	56.8200621825039	37.5489194096512	4.69507620945653	402.989526291432
XM_027351012.1	2.14990349167422	2.7083330692832	3.43894280285969	10.5330684733233	15.3315428903782	2.61750857347517	2.14990349167422	2.7083330692832	3.43894280285969	10.5330684733233	15.3315428903782	2.61750857347517	79.1709440806634	98.3470215097014	125.517757823426	387.883911221466	574.407046396136	98.0051350495919	77.6521873182474	97.0726900780973	123.66719416192	381.265950928766	564.582914187147	98.6484777900901
XM_027351031.1	3.9250531636988	4.52945358138743	5.3721863244673	0.558571812979268	1.46621823899667	2.28335854281877	3.9250531636988	4.52945358138743	5.3721863244673	0.558571812979268	1.46621823899667	2.28335854281877	144.54144836745	164.476915283466	196.07909195119	20.5696013526535	54.9328984079465	85.4938412134738	141.768672259919	162.345705820266	193.188211420513	20.2186489128891	53.9933764087501	86.0550550934828
XM_027351038.1	9.5266365731986	8.63864858305849	11.9340609699239	2.23428725191707	1.1156008340192	1.78213349683416	9.5266365731986	8.63864858305849	11.9340609699239	2.23428725191707	1.1156008340192	1.78213349683416	350.821706339086	313.69308584991	435.580543365619	82.2784054106139	41.7967705277853	66.7269004592966	344.091802520307	309.628408007724	429.158587307853	80.8745956515565	41.0819168327446	67.164921048572
XM_027351041.1	2.09073183594007	1.09734184703716	1.89606576157669	0.292585235370093	0.318743095434059	0.111383343552135	2.09073183594007	1.09734184703716	1.89606576157669	0.292585235370093	0.318743095434059	0.111383343552135	76.9919272711039	39.847500094448	69.2043853945377	10.7745530894852	11.9419344365101	4.17043127870604	75.514971153525	39.3311761523325	68.1840746190047	10.5907208591324	11.7376905236413	4.19780756553575
XM_027351045.1	11.5976445238939	8.68534398080476	12.2128941701558	21.624708759626	15.0446741044876	83.6488910076534	11.5976445238939	8.68534398080476	12.2128941701558	21.624708759626	15.0446741044876	83.6488910076534	427.08729467367	315.388724151801	445.757658864816	796.337423795585	563.659305403277	3131.99389030824	418.894368285591	311.302075078036	439.185657104766	782.750550770422	554.01899271587	3152.55348171735
XM_027351058.1	1.91321686873761	2.94181005801451	2.78833200231867	11.7832053880865	11.0285111020184	12.3078594625109	1.91321686873761	2.94181005801451	2.78833200231867	11.7832053880865	11.0285111020184	12.3078594625109	70.4548768424252	106.825213019158	101.771154991967	433.920638058357	413.190931503249	460.832656297017	69.1033226593577	105.441025429657	100.270697969125	426.517212781423	406.12409211799	463.8577359917
XM_027351061.1	12.7613537533323	23.0208310889072	14.8339262523353	65.6720860117054	73.8846495216148	31.9113279276867	12.7613537533323	23.0208310889072	14.8339262523353	65.6720860117054	73.8846495216148	31.9113279276867	469.941291928341	835.949682832462	541.422544557265	2418.39741617626	2768.14040238304	1194.82856134928	460.926286191799	825.117865663827	533.440113195743	2377.13543647254	2720.79666338006	1202.67186752599
XM_027351067.1	28.6982530310641	56.3379973808653	49.1489987608704	624.110905702169	1796.62733172361	583.481645197859	28.6982530310641	56.3379973808653	49.1489987608704	624.110905702169	1796.62733172361	583.481645197859	1056.82315263638	2045.78761123198	1793.88622532507	22983.1012446982	67311.9076448328	21846.8042535016	1036.54983989037	2019.27932033145	1767.43816953577	22590.9703853348	66160.6664055567	21990.214932059
XM_027351069.1	7.17949422907721	12.0707603174088	9.51750656791439	33.540907436517	29.5793592562806	43.717962344213	7.17949422907721	12.0707603174088	9.51750656791439	33.540907436517	29.5793592562806	43.717962344213	264.387372893225	438.322501038928	347.378875705915	1235.15558598553	1108.21151570814	1636.89427689212	259.315561319652	432.642937675658	342.257315734612	1214.08172757872	1089.25768059391	1647.63946947278
XM_027351101.1	5.00986685215827	7.86817452024517	5.07476424421998	15.0016429771575	8.00045169539487	30.8531861639414	5.00986685215827	7.86817452024517	5.07476424421998	15.0016429771575	8.00045169539487	30.8531861639414	184.490089876041	285.715053868701	185.22350208538	552.440722042694	299.742554356404	1155.20946420157	180.950968613164	282.012901347576	182.492670303807	543.01514223188	294.616032143397	1162.7926956534
XM_027351102.1	3.76726208174106	7.56465443489446	5.13053088426635	14.8686496883529	9.08417821987067	29.5722777130918	3.76726208174106	7.56465443489446	5.13053088426635	14.8686496883529	9.08417821987067	29.5722777130918	138.730736875291	274.693404906407	187.25892518522	547.543197911109	340.345131440538	1107.24950449645	136.069429153993	271.134065390548	184.498084263189	538.201178205001	334.524179923778	1114.51790864974
XM_027351103.1	3.94477704894352	7.63469753151386	4.85169768403448	13.4855194847852	8.89293236261024	26.8433857960645	3.94477704894352	7.63469753151386	4.85169768403448	13.4855194847852	8.89293236261024	26.8433857960645	145.26778730397	277.236862359244	177.081809686023	496.608946942634	333.179970778632	1005.07393816816	142.48107764816	273.644565996016	174.471014466277	488.135952325466	327.481565609593	1011.67162329412
XM_027351104.1	3.43195603258086	6.37392179236478	4.8888754440654	14.2834792176127	7.84108014767784	26.2864690783039	3.43195603258086	6.37392179236478	4.8888754440654	14.2834792176127	7.84108014767784	26.2864690783039	126.382974954454	231.454628208177	178.438758419249	525.994091732139	293.771587138148	984.221781774625	123.958537553899	228.455555097591	175.807957105865	517.019736486736	288.747186881576	990.682585466436
XM_027351136.1	56.9034089310103	47.4191764113292	41.6948578746718	8.29878122140627	12.9090953650794	14.7026013488818	56.9034089310103	47.4191764113292	41.6948578746718	8.29878122140627	12.9090953650794	14.7026013488818	2095.48783185976	1721.92069557072	1521.81800431322	305.605505810852	483.648344678659	550.496928789197	2055.28954507471	1699.60890990186	1499.38117029831	300.39135527721	475.376466207473	554.110598650719
XM_027351140.1	44.7337717350195	105.251426520075	57.7184724479964	313.145997819282	583.682356358848	299.119969109259	44.7337717350195	105.251426520075	57.7184724479964	313.145997819282	583.682356358848	299.119969109259	1647.33670802701	3821.96873246322	2106.66290833372	11531.7103202281	21868.0703401373	11199.6931989651	1615.73542053014	3772.4455764833	2075.60344796088	11334.9596976878	21494.058886892	11273.2122172462
XM_027351141.1	97.3965453384155	221.196099124044	135.382813152579	630.78716880016	1154.99748061485	506.738521490438	97.3965453384155	221.196099124044	135.382813152579	630.78716880016	1154.99748061485	506.738521490438	3586.66166853501	8032.23863605958	4941.32881204331	23228.9569561037	43272.793624138	18973.3771024731	3517.85780713308	7928.16091206805	4868.4766220609	22832.6313794841	42532.6953814667	19097.9255194049
XM_027351143.1	66.1341872255381	54.516876868761	85.8620367913995	883.075437662462	393.934591646953	473.490593440126	66.1341872255381	54.516876868761	85.8620367913995	883.075437662462	393.934591646953	473.490593440126	2435.41445415105	1979.65771745821	3133.87309938598	32519.5602337188	14759.0367700828	17728.5033657794	2388.69526677141	1954.00630458929	3087.66902612924	31964.7211384723	14506.6117181683	17844.8799610925
XM_027351144.1	15.1282199826984	7.28448204841689	12.0084164899857	0.957551679393032	0.828732048128552	2.95165860413158	15.1282199826984	7.28448204841689	12.0084164899857	0.957551679393032	0.828732048128552	2.95165860413158	557.101964310723	264.519575095059	438.294440832072	35.262173747406	31.0490295349263	110.51642888571	546.414932780695	261.092062968675	431.83247258703	34.6605409935242	30.5179953614674	111.241900486697
XM_027351153.1	121.87388692711	129.533033348131	123.932063063057	279.525294409482	318.360603719538	457.952617014603	121.87388692711	129.533033348131	123.932063063057	279.525294409482	318.360603719538	457.952617014603	4488.04828875614	4703.70064944675	4523.38860220963	10293.6162197636	11927.6041151863	17146.7282023999	4401.95289393991	4642.75245304555	4456.69828906769	10117.9895916929	11723.6052950129	17259.2858057002
XM_027351163.1	1.3412241966408	0.840517159432718	1.71017696142212	0.398979866413763	0.605611881324711	0.22276668710427	1.3412241966408	0.840517159432718	1.71017696142212	0.398979866413763	0.605611881324711	0.22276668710427	49.3910476833496	30.5214894340453	62.4196417284065	14.6925723947525	22.6896754293692	8.34086255741208	48.4435664003745	30.1260072656164	61.4993614210631	14.4418920806351	22.3016119949185	8.39561513107149
XM_027351203.1	2.01183629496119	8.77873477629728	8.77395136729607	186.376794930749	51.9232502462081	60.8153055794657	2.01183629496119	8.77873477629728	8.77395136729607	186.376794930749	51.9232502462081	60.8153055794657	74.0865715250245	318.780000755584	320.23990104139	6863.39031800205	1945.3411197075	2277.0554781735	72.6653496005618	314.64940921866	315.518462942845	6746.28918726734	1912.06978630117	2292.00293078252
XM_027351212.1	10.1183531305401	5.1831891498351	11.2648612893674	1.01074899491487	0.318743095434059	0.556916717760675	10.1183531305401	5.1831891498351	11.2648612893674	1.01074899491487	0.318743095434059	0.556916717760675	372.611874434682	188.215851509946	411.155466167547	37.2211834000396	11.9419344365101	20.8521563935302	365.463964167531	185.777044804634	405.093619795263	36.5861266042756	11.7376905236413	20.9890378276787
XM_027351214.1	303.550593916204	306.555286204211	279.446633272377	1329.5073095217	1418.18365451476	2421.08404712098	303.550593916204	306.555286204211	279.446633272377	1329.5073095217	1418.18365451476	2421.08404712098	11178.3562330405	11131.8654519171	10199.5051532949	48959.5692386206	53133.2488883644	90650.5794895938	10963.9189250259	10987.6243165984	10049.1293504657	48124.2355838976	52224.5064468373	91245.6441482678
XM_027351260.1	0.355029934404917	0.607040170701408	0.613433040510107	2.26088590967799	1.91245857260435	2.50612522992304	0.355029934404917	0.607040170701408	0.613433040510107	2.26088590967799	1.91245857260435	2.50612522992304	13.0741008573573	22.0432979245882	22.3896540982328	83.2579102369308	71.6516066190606	93.8347037708859	12.8232969883344	21.7576719140563	22.0595535532074	81.8373884569322	70.4261431418479	94.4506702245543
XM_027351310.1	5.32544901607375	3.71228412082784	4.34979792361712	1.67571543893781	0.127497238173623	0.612608389536743	5.32544901607375	3.71228412082784	4.34979792361712	1.67571543893781	0.127497238173623	0.612608389536743	196.111512860359	134.803245000367	158.763001787469	61.7088040579604	4.77677377460404	22.9373720328832	192.349454825016	133.056532089806	156.422288831834	60.6559467386674	4.69507620945653	23.0879416104466
XM_027351314.1	21.4595871462527	16.2733461145724	16.971647454113	7.82000538170976	6.88485086137567	4.4553337420854	21.4595871462527	16.2733461145724	16.971647454113	7.82000538170976	6.88485086137567	4.4553337420854	790.256762933594	590.929948209154	619.447096717773	287.974418937149	257.945783828618	166.817251148242	775.097062405992	583.27297400374	610.314314972072	283.061084780448	253.534115310652	167.91230262143
XM_027351315.1	23.1558412772985	20.6393658038479	19.6298572963234	8.11259061707985	5.92862157507349	6.79438395668024	23.1558412772985	20.6393658038479	19.6298572963234	8.11259061707985	5.92862157507349	6.79438395668024	852.721911474301	749.472129436	716.468931143449	298.748972026634	222.119980519088	254.396308001068	836.363925794701	739.760845077914	705.905713702637	293.65180563958	218.321043739728	256.066261497681
