ID	edgeR_FDR	limma_adj.P.Val	NOISeq_lminusProb	DESeq2_padj
XM_027350840.1	2.40508299746604e-08	0.00480551915002023	0.00753750947765242	1.23547376298311e-12
XM_027350843.1	1.49557061663911e-08	0.00874717180727252	0.00405558666335848	4.93382664870587e-10
XM_027350844.1	1.15257827283601e-10	0.0037103382924789	0	8.02852183643027e-16
XM_027350855.1	4.02505987304939e-05	0.0116053515383264	0.00331703155688845	1.55086728350341e-06
XM_027350857.1	0.0427385469976386	0.105155021913647	0.0142885620617845	0.028108252808382
XM_027350865.1	0.000403629200155721	0.0264132770559917	0.00395716388401324	0.000295420453252154
XM_027350885.1	0.000487397073862546	0.0138639035962152	0.0117938799363245	0.000220827946158862
XM_027350889.1	1.39079513919181e-08	0.00489755446011883	0.0042053212690768	2.10364925912698e-12
XM_027350898.1	0.0007845119595309	0.0223469766835402	0.0123084221821055	0.000146007067707512
XM_027350921.1	1.50211978603536e-06	0.00931856234427204	3.33066907387547e-15	2.07237364515175e-09
XM_027350922.1	1.48109389805283e-06	0.0101110325366412	0	1.62597757898061e-08
XM_027350923.1	0.0161816763840833	0.0823282641355845	0.0152705046371505	0.0108372711686608
XM_027350990.1	0.363758062828053	0.749361545199178	0.0433991022554432	0.2816980020539
XM_027351012.1	0.0255718780181343	0.120129316025448	0.0127066954752559	0.0164050493810674
XM_027351031.1	0.0113123463670953	0.0276483254486425	0.0157788931827736	0.0116335349822693
XM_027351038.1	3.75368355344263e-08	0.00677766779461645	0.00151682352742022	2.06870579558801e-09
XM_027351041.1	1.52595360845099e-05	0.0323448916724545	0.00292935727285859	2.60132485260568e-05
XM_027351045.1	0.0264389522720079	0.120180390309722	0.00734084477553787	0.0168159897804737
XM_027351058.1	3.25206338081688e-08	0.00489755446011883	0.00252300829623409	8.12303261981149e-12
XM_027351061.1	0.00200020778192129	0.0284089648808295	0.00130794729040429	0.000463743199172639
XM_027351067.1	6.26237088616391e-09	0.00489755446011883	0	3.92296007244492e-14
XM_027351069.1	1.5694834009236e-05	0.00874717180727252	0.00193990608776728	4.57240832390847e-07
XM_027351101.1	0.0216885332939258	0.0861839750570272	0.0118381706368411	0.0153401394202098
XM_027351102.1	0.0104939728920416	0.0554623667739085	0.0136359717315653	0.00684087892898561
XM_027351103.1	0.014604511414843	0.0589945146509972	0.0112450013122833	0.0098948150602469
XM_027351104.1	0.00841071246704131	0.0547517114938848	0.0134239601568144	0.00531803360356122
XM_027351136.1	6.09646747948005e-06	0.00804266788603105	0.00135320909643843	3.55629682577446e-07
XM_027351140.1	9.35905092656088e-05	0.0122287607606276	0.000173654097003983	1.51455210002153e-06
XM_027351141.1	0.000469736476092281	0.0169948806029903	3.96108982381183e-06	1.30057792288147e-05
XM_027351143.1	2.47187722200728e-07	0.00569366064372047	0	7.66285165678143e-12
XM_027351144.1	6.43619300486771e-05	0.0112662779501638	0.00295159099756226	2.98230006695019e-05
XM_027351153.1	0.0034785383684342	0.0160791663991412	3.66373598126302e-15	1.24950207298566e-05
XM_027351163.1	0.0142155223953776	0.0907232455028121	0.0180453773567919	0.0174299857191223
XM_027351203.1	2.51947222053415e-05	0.0145703289076545	0.00292533942500162	4.27770274659627e-07
XM_027351212.1	4.43711265284712e-09	0.0128270524163623	0.00344999386566958	5.42426112661524e-10
XM_027351214.1	3.25564158598032e-06	0.00642521665968884	0	2.26776765271735e-11
XM_027351260.1	2.04188180228968e-05	0.0150366000114962	0.00825394080453101	4.27805006365231e-06
XM_027351310.1	0.011254536924475	0.0359737247840673	0.0117617648891457	0.00725965651478606
XM_027351314.1	0.000640790953910507	0.0154023793705647	0.00892964776367411	9.94486715497087e-05
XM_027351315.1	3.00532055625722e-05	0.00799932966606067	0.00319695488076632	8.25918121869219e-08
XM_027351316.1	6.30302919515852e-05	0.00956070447024608	0.00649167718715904	1.06260804136206e-06
XM_027351318.1	1.07161533383956e-05	0.00628561473412672	0.00505444406658295	6.06877833265093e-10
XM_027351335.1	0.0409970096382774	0.0424417513984389	0.0274843808504511	0.0287334126643555
XM_027351342.1	0.000567961363929848	0.0196162547820909	0.00574303549883959	0.000179000283490846
XM_027351343.1	4.75286000236948e-05	0.0105074347134524	0.00346129708199472	2.78529572878572e-06
XM_027351344.1	0.000165256792091254	0.0142302108946022	0.0056272448569874	3.05092703958037e-05
XM_027351345.1	0.000124045348614161	0.0146310720455789	0.00356588910363909	2.02803568799507e-05
XM_027351352.1	5.65389843527748e-05	0.0652896394077832	0.00343753009358949	7.47027974322755e-06
XM_027351355.1	0.0017457591187321	0.0116053515383264	1.66533453693773e-15	1.31989232801017e-08
XM_027351356.1	0.00193278423454884	0.011750431794175	3.33066907387547e-16	1.60420323111744e-08
XM_027351359.1	0.00145947975799031	0.0246507323944157	0.00637416210795294	0.000588106821443643
XM_027351369.1	0.000628465337058456	0.0250423773526869	0.00184513817036092	9.616653756078e-05
XM_027351384.1	7.47550586055271e-10	0.00398159906123057	0.00101148541068485	3.44839136842208e-16
XM_027351405.1	0.0781659928114365	0.234829367063907	0.0135395782936343	0.0509788879387409
XM_027351416.1	0.177206303300694	0.150597228103047	0.022246616987068	0.125399007159529
XM_027351417.1	0.125090162112326	0.175434924586629	0.0293892539549537	0.115349541188711
XM_027351419.1	0.00780831131852924	0.0679529378107423	0.00299941651631142	0.00138811859995848
XM_027351421.1	0.000237220266913008	0.0143960636178743	0.00829762241540311	2.98022181083972e-05
XM_027351422.1	0.000515129345040631	0.0154472833379266	0.00868509827442876	0.000340046606282813
XM_027351448.1	2.27723897403577e-10	0.00931856234427204	0	1.42517412584924e-10
XM_027351455.1	2.97771094744744e-06	0.0105074347134524	0.000131387322018339	1.21323062769064e-07
XM_027351456.1	1.03277889797151e-06	0.00860415839714559	0.00149362665181141	2.24716243260274e-08
XM_027351457.1	4.63775382765731e-06	0.011169124251296	0.000308544911077013	2.52825968191438e-07
XM_027351535.1	0.00750095098535499	0.0256400858167211	2.24265050974282e-14	0.000113560251615332
XM_027351542.1	0.0124542732383721	0.0486389963917539	0.0195327850599701	0.0087908049972655
XM_027351561.1	0.00244687120127972	0.0251514436373793	0.00287428205820328	0.000196887974780772
XM_027351565.1	0.0461519273386675	0.129529893141944	0.0263990786328926	0.0347317659792567
XM_027351569.1	1.60670446299348e-05	0.036640301625382	0.00302313600156723	1.07769510830972e-05
XM_027351570.1	3.95913266890556e-05	0.0495240318717144	0.00323665002523688	2.24585020865777e-05
XM_027351586.1	6.24530635377472e-14	0.010954608025785	0	3.4189030239458e-15
XM_027351598.1	2.03853428969255e-08	0.0259190519814059	0.0112874702708833	2.10364925912698e-12
XM_027351627.1	0.00191271279675367	0.0361869694276008	5.44775749652393e-05	0.000290167052070371
XM_027351643.1	0.0017457591187321	0.0231681228925211	0.0115221196673526	0.000473305606318408
XM_027351660.1	0.0367098586555123	0.117519655066932	0.00610609679577867	0.0299853797474712
XM_027351671.1	0.0134975838738487	0.0522780286242183	0.00105783434753548	0.00550784389441339
XM_027351728.1	0.00159044268738824	0.0183201497971364	0.0107271359925027	0.000793434592054364
XM_027351730.1	9.56898632151753e-05	0.0119461711395504	0.00992178526379361	1.80629617395075e-05
XM_027351740.1	0.020701744906251	0.0446063785893023	0.00816936012990832	0.00824989707401991
XM_027351748.1	1.44134454247658e-11	0.00609040356983418	0.00592472030808044	2.83700510762862e-13
XM_027351757.1	0.000886320939605972	0.0187308185845411	0.0100528204399746	0.000440422009128761
XM_027351780.1	0.000988658642911353	0.0231092928957392	0.0134267258604589	0.000297672290352498
XM_027351782.1	0.00096334390766909	0.0276724992109239	0.0114887105835004	0.000327049396947451
XM_027351794.1	0.00125297273833932	0.0227384893151166	0.0137998154379932	0.000427210609941962
XM_027351800.1	0.0124740342610966	0.0393800244672768	0.0196134551126248	0.00618782708596064
XM_027351808.1	2.33637218402796e-06	0.0105074347134524	0.0030650413929173	4.41388321989442e-07
XM_027351815.1	0.000395862215242204	0.00956279163360535	0.00533277787932684	2.7572010418415e-07
XM_027351846.1	0.00180495602041836	0.0280481951802846	0.0112938923064509	0.000443575949145316
XM_027351948.1	1.71676296468608e-05	0.0187387733110637	6.36986155237995e-05	1.09891743909337e-06
XM_027351966.1	1.4392975938864e-05	0.0116053515383264	0.0061228547666865	5.32370414443089e-06
XM_027351973.1	5.82490998304158e-05	0.0169053825948624	0.00543165440505866	2.83255018832204e-05
XM_027351977.1	0.283312322810127	0.898166466258178	0.0163933500464184	1
XM_027351978.1	0.282651065553701	0.881096950165081	0.0183179703765877	1
XM_027351979.1	0.298394343076348	0.996832009211369	0.0159685729890037	1
XM_027351981.1	0.398644004287642	0.8551105979625	0.0205165781674299	1
XM_027351987.1	0.00182815815403052	0.0192399348413634	1.07048793720477e-05	1.80651456956944e-05
XM_027351997.1	4.59763087221878e-06	0.00956279163360535	0.000117729281833179	1.56963505945719e-07
XM_027351999.1	0.000238387522319433	0.0165036953572967	0.00749061242628246	3.04091895666638e-05
XM_027352069.1	3.63353346808771e-06	0.0111206821996723	0.00378169812281248	1.03596768400495e-07
XM_027352072.1	0.00152130658967287	0.0491915041225777	0.0107426789360429	0.00239289035901132
XM_027352081.1	0.101550731502591	0.269196235821584	0.0203604016904165	0.0571753902096253
XM_027352082.1	0.000710670101698401	0.0430239933676401	0.00985044703401705	0.000704005169864437
XM_027352105.1	0.00298531530637106	0.0353903832278252	0.00446731737995054	0.000381490350234238
XM_027352127.1	0.00053583696410132	0.0309469409090674	0.0110995112395491	0.000258067490787395
XM_027352133.1	1.24455625594058e-09	0.00436835292117595	0	1.59220384089047e-16
XM_027352143.1	0.00636165981818989	0.0729765697801555	0.0124361044546214	0.00681286413172675
XM_027352147.1	0.00473580876084377	0.0419622718087246	0.00431318441482065	0.00230726127434777
XM_027352154.1	0.000548671679258985	0.0157275238140506	0.0117728933428121	0.00032188594465869
XM_027352159.1	1.09780212095542e-08	0.00910705376610473	0.00198831759979778	4.22763175769172e-10
XM_027352166.1	0.000106802043092946	0.0392468206508621	0.00134162310199992	1
XM_027352193.1	0.028123326917574	0.0533104766156601	0.0191131651021296	0.0196961774069696
XM_027352194.1	0.0176403361934175	0.0478544442075278	0.0190460073983012	0.0115625517607765
XM_027352195.1	0.00236330355873396	0.0400535862265109	0.0134145589581235	0.0013699302009219
XM_027352196.1	0.00506392159698087	0.0574813760770202	0.0124370037256459	0.00506398114820695
XM_027352207.1	0.0224886439314194	0.0590044503424639	0.0106899420274031	0.0124581479472657
XM_027352210.1	0.00379766779119153	0.0342858104847279	0.0146628151832749	0.00317031160704946
XM_027352211.1	0.0104868117090522	0.0372283864022385	0.0178855030136108	0.00988647461267596
XM_027352241.1	0.0101312144119185	0.0787756441819101	0.017867606342499	0.0165727726790185
XM_027352254.1	0.0724452595932955	0.105167957799451	0.00541121102601938	0.0591404011156134
XM_027352349.1	0.0176058220108933	0.100700990488596	0.014690788040468	0.00996668752028539
XM_027352350.1	0.0577082570145438	0.199621826545504	0.0160051383453069	0.0369960431927764
XM_027352351.1	0.0240533647047504	0.136373993633093	0.0137838553580426	0.0140595857899147
XM_027352358.1	0.00453657753341717	0.100123101967163	0.00347510165961296	0.000888023936775555
XM_027352366.1	0.000665443592313054	0.0216283981346125	0.011001795103878	0.000199544769633065
XM_027352456.1	0.0014639158092763	0.0325913959790969	0.0056964542919905	0.000592877114477375
XM_027352461.1	0.283477533023021	0.0473924022841114	0.0261213706215174	0.484661369930601
XM_027352490.1	0.0182333484255336	0.085325456188394	0.00568075845763139	0.0122095252322375
XM_027352495.1	0.0287988498965921	0.134434871539865	0.00167202039410952	0.0104117624197959
XM_027352501.1	0.00591630450021206	0.0787259523476626	0.0106862636640471	0.00757623075397767
XM_027352540.1	2.91549404460884e-06	0.00598336426604198	0.00300494796731043	5.76255505342788e-10
XM_027352547.1	0.00378857772999922	0.0237418941130845	0.00467003051322012	0.00364446201942849
XM_027352559.1	0.0142774874065234	0.0961910427141318	0.00205765964766158	0.0033902930998372
XM_027352567.1	1.43753037554487e-06	0.00963022683094416	1.6329186824926e-07	1.12192023783484e-10
XM_027352592.1	1.89375257870032e-07	0.0297164581574203	8.32667268468867e-15	7.29860215754302e-09
XM_027352595.1	0.000167496033922906	0.00931856234427204	8.88178419700125e-16	3.28264847120837e-09
XM_027352597.1	0.207261476115745	0.292490817161716	0.0392283660696712	0.159982658609564
XM_027352598.1	0.00832954975284194	0.0413960682564541	0.0155523983516276	0.00475584911337305
XM_027352606.1	0.0858910789353797	0.563675673715678	0.00584980197675755	0.0391262142092988
XM_027352607.1	2.80697346883603e-17	0.00542983050291476	2.05531536667802e-06	1.66763922717668e-10
XM_027352608.1	5.16778470538319e-21	0.00739000598680812	0	1.11613865720704e-34
XM_027352667.1	6.30753014421387e-05	0.0456747435841285	0.00290416174213692	9.10081577488289e-06
XM_027352678.1	4.89147930026018e-05	0.0101110325366412	0.00421632826308371	2.52825968191438e-07
XM_027352697.1	0.000480865528025532	0.0146310720455789	0.00340080305188262	2.65030710921666e-05
XM_027352699.1	0.000480819784668895	0.0169308635766076	0.00820740990044211	9.00527925864269e-05
XM_027352700.1	1.36455868626738e-06	0.00464073691690943	4.77395900588817e-15	4.90418562556837e-17
XM_027352701.1	1.76618504863347e-06	0.00542828786470759	0.0016387704020332	1.07158989914966e-12
XM_027352702.1	7.36141229281927e-07	0.00609040356983418	0.00149549817343042	1.41837003323422e-10
XM_027352703.1	4.78243192489355e-05	0.0120297016999201	0.00272640252128165	1.68813323663118e-06
XM_027352704.1	4.53076656524591e-07	0.00667713837700612	5.85125439264145e-05	9.11545835594725e-10
XM_027352705.1	1.8546370786506e-06	0.00840851952147739	1.51044322235228e-05	1.17002582772573e-08
XM_027352709.1	0.00022225135498959	0.0198302377287012	2.44249065417534e-15	9.03253384956664e-06
XM_027352719.1	3.77798390777886e-07	0.0100724481799635	0.00113361270654722	4.61744377421102e-08
XM_027352721.1	0.00100108367765096	0.0223113787061383	0.00253117566389793	0.0002046532214879
XM_027352737.1	0.007400545495336	0.0251693174931197	0.0120976311609939	0.00760447437869119
XM_027352738.1	0.0270993307752159	0.0413831020377394	0.0179265116322874	0.0293098171796133
XM_027352739.1	0.0691351362989618	0.0488576595999717	0.0264326912359243	0.0735386274364558
XM_027352761.1	0.0334002127504188	0.0758485562780329	0.00901430880831922	0.0219373014057765
XM_027352775.1	0.00120681235002195	0.0212076998735065	0.00363499681456869	0.0009141694482964
XM_027352782.1	1.35547983255327e-09	0.00591821813026462	0	4.33851211413721e-16
XM_027352783.1	3.48536540711261e-11	0.00502768149557497	0	3.648894705808e-19
XM_027352819.1	0.000735922580510063	0.0139342150213883	0.0105052164498225	0.000293353136843082
XM_027352840.1	0.101090422177629	0.104177616101041	0.00658995526451189	0.0389562936649293
XM_027352873.1	9.11351728991533e-06	0.111197887921097	0.000716117071758227	2.6256376627484e-09
XM_027352874.1	5.51430841363678e-05	0.07843635573964	9.68891633590374e-12	3.30226211297022e-07
XM_027352880.1	0.00408019273578168	0.0417364776904728	0.000172779693886183	0.000572821175618648
XM_027352887.1	0.0251166540197842	0.0625249405916853	0.0095641075091828	0.01999979309219
XM_027352901.1	0.141823242134048	0.0954090600826649	0.0275533925715797	0.0991300326137047
XM_027352913.1	9.33824604997723e-17	0.00552089247351062	0	3.77287146555448e-09
XM_027352914.1	2.73244469490395e-12	0.00837021995546866	0.00247331396174766	1.58553219673901e-07
XM_027352919.1	4.69640578731918e-07	0.0116826014787421	0.00594841602501339	1.43980301663106e-07
XM_027352922.1	0.000172762260712926	0.0215941806773776	0.0101749912434069	0.000103941845017594
XM_027352923.1	3.77640573125035e-08	0.0105074347134524	0.00094980844484216	7.95311022545457e-09
XM_027352929.1	8.34745760196186e-05	0.0321132931469514	0.00625913359643004	0.000318757674876091
XM_027352930.1	1.02982780059389e-11	0.00465503782319277	0.00696947196777886	2.95947365927352e-16
XM_027352954.1	0.000439414293139519	0.0302227907133313	0.00573944051507147	0.000130762561732456
XM_027352955.1	0.0147352253981026	0.0553869879082276	0.0196305902305004	0.00915163027837407
XM_027352956.1	0.0107748506201736	0.0445835506723564	0.0154238519155605	0.00618782708596064
XM_027352971.1	0.00205399290220595	0.0336178178746084	0.0115307339999239	0.00129415679476049
XM_027352997.1	0.0068384195665245	0.0622595873546734	0.0105745409595734	0.0101717059244963
XM_027353011.1	3.79654442717232e-06	0.0260157327393364	0.000532060325998285	1.98836652284452e-05
XM_027353021.1	6.53677232564201e-08	0.00598336426604198	0.00161792271566996	9.8878112904841e-10
XM_027353026.1	0.00249453636112793	0.0507080359201761	0.0107744484776098	0.00292277253144181
XM_027353056.1	0.00353295163346351	0.057059539984781	0.00286188238536034	0.00146001151394104
XM_027353057.1	0.000297789849548888	0.0120297016999201	0.00545608311725632	7.5960086887385e-05
XM_027353059.1	0.00512737560218609	0.0661091091480996	0.010565821772219	0.00828221452262166
XM_027353093.1	0.194163183155601	0.175922115438962	0.0303502699145967	0.163895638861147
XM_027353100.1	0.00144160349875439	0.022675801207827	0.00385869160713603	0.000495091504185582
XM_027353153.1	0.0013107270283561	0.0121644799590252	0	2.88941431129446e-06
XM_027353154.1	0.000720222365034293	0.0117354208494364	0	1.08195115859083e-06
XM_027353156.1	1.3423230417462e-10	0.0207767620668806	3.6162070203849e-06	9.88327552450445e-14
XM_027353163.1	0.0056325801169263	0.156584852139123	0.00377331861731811	0.000601896774613914
XM_027353225.1	0.0284759331000694	0.100818493464903	0.0213580330050597	0.0358099546254309
XM_027353243.1	0.0128449843298212	0.0445292452897322	0.0120211410624862	0.00754527170583699
XM_027353277.1	0.00373817068079555	0.040528920222183	0.00712189031908927	0.00116179573834783
XM_027353278.1	5.86472308417177e-07	0.0157060806352502	0.00104336953357109	5.1149333262269e-09
XM_027353305.1	0.0119556046370384	0.0809091852051263	0.00294312710933542	0.00487262344523564
XM_027353307.1	0.000221415955357084	0.0104207529470161	0.00962965489387357	2.66013227413734e-05
XM_027353324.1	0.0299975938758178	0.067135587610007	0.0133808938954832	0.0207277631351645
XM_027353341.1	0.000323622745151765	0.0302227907133313	0.00334477372594277	0.000235567147969341
XM_027353349.1	0.0002721368400096	0.0143960636178743	0.00412130824020596	0.00018226909540825
XM_027353354.1	9.84228977536238e-05	0.0120760391019569	0.00440366479025978	3.67730677172315e-05
XM_027353363.1	0.0302543096314444	0.166991416892956	0.0040650840813643	1
XM_027353383.1	0.148743458202432	0.400823589628321	0.0134334223438124	0.107395692545719
XM_027353391.1	0.076205815319812	0.275325243920347	0.00566558547735285	0.0483567053463336
XM_027353440.1	1.87044472327166e-05	0.0081317934974133	0.000814592067752695	2.46621307702903e-08
XM_027353442.1	0.00575111502131468	0.0384682849789343	0.0117030779675079	0.00289156674341022
XM_027353444.1	4.25529625537205e-08	0.0560458369137517	0	8.1943355222695e-06
XM_027353449.1	0.000587294943447613	0.0565137963309946	0.00835550741148261	0.000821110333386174
XM_027353453.1	0.000231409358184053	0.0384682849789343	0.00652267687191432	0.000132781293496123
XM_027353466.1	0.00120681235002195	0.0241042582181193	0.0099013572446216	0.000754270177632505
XM_027353468.1	0.00359515765074164	0.0400535862265109	0.0139282799010435	0.00154617478544729
XM_027353470.1	0.0223575922622695	0.04227370189948	0.0172489604829009	0.0215214789196343
XM_027353472.1	0.0283553778889021	0.218255181727978	0.00285927602906233	0.0118004858870284
XM_027353475.1	0.000187112791131342	0.0184898716380241	0.000635161568626974	3.44253755759054e-05
XM_027353532.1	4.70425075038166e-06	0.0254505818211179	0.00448268437446864	2.78094879799979e-06
XM_027353560.1	2.06353820892782e-17	0.00317739412087776	3.29097901152764e-08	2.7051219800712e-24
XM_027353562.1	0.00160728892106686	0.0552439445017934	0.00352733917351888	0.000536779927051019
XM_027353578.1	1.32862875337344e-05	0.0131419976670992	0.000881525823791307	1.11279634666807e-06
XM_027353579.1	0.00114584537046864	0.0258427341032223	0.00832050344552671	0.000319087662936688
XM_027353580.1	0.000371984447733069	0.0224851026267513	0.00356816567298146	9.07118150082344e-05
XM_027353581.1	0.00114368666587428	0.0209770984458181	0.000703341462866325	4.07761954030636e-05
XM_027353679.1	0.00805163809933963	0.0716255987317952	0.0110086882334234	0.00578327864023759
XM_027353688.1	0.0047111373389878	0.0516373580802555	0.0120831291264091	0.00482120958960892
XM_027353707.1	0.00152927851237443	0.0254623197396223	0.0127069026886623	0.000510356215507332
XM_027353712.1	0.00609199086467325	0.0196990551013539	0.00561012632328151	0.00197635758939261
XM_027353719.1	1.5576257098485e-06	0.00475887749282849	0.00565472237256515	1.09586136003702e-07
XM_027353720.1	1.79705425398321e-09	0.00819852194148068	0.00910016960788662	1.80762573160617e-10
XM_027353739.1	0.00498879471503929	0.0253318312941073	0.0103284237554812	0.00307644462250095
XM_027353779.1	0.0012547081309848	0.0450411669727591	0.0119425600312555	0.00116273308394704
XM_027353793.1	0.000464030400051005	0.0242294777464554	1.27388713355714e-07	1.37666904389195e-05
XM_027353806.1	0.00101036048570739	0.0187981638419933	0.00373655244424087	0.000709245726335321
XM_027353824.1	0.0296306857679861	0.198672641561416	0.00508882594594728	0.0101717059244963
XM_027353828.1	8.85309833911351e-05	0.0226686663949941	0.00690791008183855	1.90029799346532e-05
XM_027353830.1	1.54824641642316e-11	0.00661033848117431	0.00279739646098232	4.37173113845371e-13
XM_027353837.1	0.0326374141304771	0.206693862243791	0.00538933740297964	0.0119175088252235
XM_027353846.1	0.0345941210925793	0.215412329294249	0.00529091863174014	0.0127769848638651
XM_027353854.1	0.0344628660097369	0.224058257732524	0.00527697445949893	0.0125702621257447
XM_027353927.1	0.0096494461674392	0.126469556469243	0.012213530758621	0.0036377560967498
XM_027353940.1	0.00237647493963301	0.0295733817331497	0.00491394701162451	0.00112413730492164
XM_027353951.1	0.00139980154737634	0.0302227907133313	0.000969927350834232	0.000124511698041413
XM_027354033.1	5.24708036282173e-05	0.0101110325366412	0.00595444265434586	2.29392521276859e-05
XM_027354066.1	0.000150654989948759	0.0892097660968482	0.00322518668767735	2.98630639058854e-06
XM_027354081.1	7.03766692603865e-06	0.00886685538869126	0.00746275405689278	1.15665693508225e-07
XM_027354133.1	0.050777398119286	0.16784710490861	0.0134208771737306	0.0238695932574139
XM_027354134.1	0.0144547328323687	0.107027124093149	0.00468755256806541	0.0043945435300871
XM_027354152.1	0.0067009297595644	0.0452763890736981	0.0118932816405829	0.00327359888446982
XM_027354153.1	1.435877386071e-10	0.00642521665968884	0.000118687916410676	1.51822697764722e-12
XM_027354176.1	5.73797532451869e-06	0.00628561473412672	0.00129796042072905	1.0091786587484e-09
XM_027354196.1	0.122332754883228	0.268893147038092	0.0170900166997793	0.0786857343920489
XM_027354222.1	0.000142176204542169	0.0149585559209983	0.0014353410991278	1.61352870049789e-06
XM_027354241.1	0.0530347622144395	0.206244692690272	0.0142269776321492	0.0325937345726552
XM_027354242.1	0.0589638185139549	0.214974168812838	0.0155956638556524	0.038978867056189
XM_027354243.1	0.0611796182141758	0.247657776281856	0.0151030816913902	0.0391234030854515
XM_027354245.1	0.0552181788707076	0.158276673905813	0.015923446981026	0.0377257848352122
XM_027354246.1	0.0858432526470475	0.28185971401922	0.0205765002660188	0.061137869913775
XM_027354247.1	0.0473568457988745	0.190422011291014	0.0150027104270591	0.029088394769443
XM_027354258.1	5.49965350325779e-08	0.00705119068246679	0.00431379817785282	1.55536698098555e-09
XM_027354259.1	9.75086089910933e-06	0.00956070447024608	0	1.49593036669813e-08
XM_027354267.1	5.66885996241429e-08	0.0112662779501638	0.00327415012952603	5.5154408903549e-09
XM_027354269.1	5.93455500566279e-05	0.0203351626303974	0.00426330946144637	2.6182556046649e-05
XM_027354274.1	8.81981741054923e-06	0.0122121864498872	0.0054147153905777	1.31577968847209e-06
XM_027354278.1	0.000352150281091201	0.0143206694782657	0.0111826255911037	0.000181174257626951
XM_027354281.1	4.72514876164822e-05	0.00874717180727252	0.00385661835769469	7.99836858520427e-08
XM_027354285.1	8.48702808517649e-05	0.0111206821996723	0.00977414573860902	8.20531333178019e-06
XM_027354307.1	0.00963718304595836	0.0656969198464011	0.017726340891596	0.00876395105489257
XM_027354308.1	0.0444990372203443	0.166850034982563	0.0218847301828781	0.0433043831748722
XM_027354310.1	0.0111007537640045	0.0692356846597872	0.0130926373836372	0.00697182511043013
XM_027354311.1	0.0115613043157867	0.064146505195339	0.0131795267458048	0.00790861513922244
XM_027354312.1	0.00193731130093134	0.0406131535637781	0.00648086510371559	0.000981356740356321
XM_027354323.1	2.57609805786951e-05	0.010159816156545	0.00686790584712704	1.17717497683407e-06
XM_027354329.1	0.00586018070109641	0.0452591450175749	0.0108137461864974	0.0049704892183599
XM_027354353.1	0.000471475357410819	0.040949646117045	0.0096503152171068	0.000859838364246727
XM_027354408.1	2.05095748328624e-11	0.00956070447024608	0.00322783842784446	1.34878560391115e-08
XM_027354409.1	7.75352328011206e-14	0.0109972314332356	6.34381436270814e-13	1.32015211782691e-12
XM_027354428.1	0.0209642092135272	0.0734082423072953	0.0114385620989184	0.0198992819957194
