ID	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized
XM_027350769.1	139.947051188327	387.966834328229	336.379624227589	290.863370007848	610.135811400959	416.573570882464	449.457830868207	445.769467806584	539.454615794123	712.091742008538
XM_027350771.1	129.256651444774	392.111779139428	332.683144840473	253.784470148491	585.078899228435	398.312811610904	291.296723346655	410.410983108045	493.068390869151	728.846841820504
XM_027350772.1	45.6771625406344	70.4640617903834	127.898186794226	225.769301365865	75.170736517572	289.889553436016	314.320175707388	196.997271891862	116.824566477708	289.623868178263
XM_027350773.1	182.222722901467	220.511063955788	365.212163447097	558.655424547651	603.871583357828	1073.96090465863	1050.06963158296	992.563177608995	668.305240585713	1353.57270623808
XM_027350774.1	943.184813737993	438.535161024857	772.56419190732	1686.67795582455	724.144761785943	1499.66485517687	1497.52542311545	1471.16552406422	489.632374208042	1706.62659513307
XM_027350775.1	928.121068644805	454.285951307413	892.33012404989	1750.9480489141	813.096799998403	1691.40282752825	1508.53663946189	1452.22347869001	568.66075741355	1802.37002263001
XM_027350776.1	192.91312264502	450.969995458454	170.038051807353	183.746548191927	874.486234821087	2999.32971035374	2957.0120988523	2665.77718566487	1843.42293868501	3164.32027877408
XM_027350777.1	216.723558437478	458.430896118612	167.820164175083	191.986303716228	883.256154081471	3049.54679835053	3007.0630822452	2906.97256342991	1802.1907387517	3007.54041624783
XM_027350778.1	251.71032123456	521.434057248837	235.835384898024	313.934685475892	1160.13503358786	3624.76071540467	3704.77379074217	3577.52096967721	2401.77564611524	3906.33184187541
XM_027350779.1	8103.80893287404	2532.5612796426	4100.13493618947	5509.10054354808	4668.10273774122	8801.68596889195	8882.04751290334	9068.18852215038	8942.23336053634	9600.67219225629
XM_027350780.1	4960.34548100847	2607.17028624419	3782.97700477489	3174.77780351342	3124.59694791374	1147.00394174487	938.956448450731	1002.66560180858	1855.44899699889	969.402203406581
XM_027350782.1	60.2549803727518	264.447478954498	79.8439547617134	79.1016530332957	254.327658551118	6.84778472683502	2.00203933571584	6.31401512473916	3.43601666110906	5.98396421855914
XM_027350784.1	236.160648880301	205.589262635472	473.149361550894	805.02411472427	172.892693990415	120.977530174085	136.138674828677	154.061969043635	24.0521166277635	107.711355934065
XM_027350785.1	219.639122003902	179.890604806038	501.242604892979	751.46570381631	159.111392295527	120.977530174085	109.111143796514	121.229090394992	48.1042332555269	75.3979491538452
XM_027350786.1	211.864285826772	199.786339899793	436.184567679731	752.28967936874	152.847164252396	128.966612355393	126.128478150098	94.7102268710874	39.5141916027542	120.876077214895
XM_027350787.1	255.111812062054	241.235788011783	550.775428680338	903.90118101589	221.753672726837	133.531802173283	171.174363203705	149.010756943844	65.2843165610722	111.3017344652
XM_027350788.1	219.639122003902	186.522516503956	448.013301718503	717.682706166673	184.168304468051	92.4450938122728	112.114202800087	83.3449996465569	32.6421582805361	86.1690847472517
XM_027350790.1	192.427195383949	361.439187536555	218.831579717289	226.593276918295	180.409767642173	248.802845075006	246.250838293049	272.765453388732	192.416933022108	214.225919024417
XM_027350791.1	90.3824705591276	78.7539514127815	933.730693185593	2345.03442221625	438.49596301917	0	0	0	0	0
XM_027350793.1	5803.91520622699	12863.4217270751	19645.3093507686	4887.82297701573	12191.4406175415	0	1.00101966785792	0	0	7.18075706227097
XM_027350794.1	80023.473207625	9747.25221801563	35614.8395989887	21454.6754341766	50924.4154538291	0	0	0	0	0
XM_027350797.1	11757.0100816027	5711.73394983226	7555.60386726584	6236.67095634391	6470.94756855432	6410.66780177205	6510.63191974793	6535.00565410503	12051.82843884	5354.45118276672
XM_027350808.1	126182.18966398	97662.3606525092	95112.6325181363	32504.1875922651	67260.2693447061	0	0	0	0	7.18075706227097
XM_027350813.1	263.372575500254	688.889827621278	815.443352797869	744.873899396868	582.573208011183	554.670562873637	571.582230346874	599.83143685022	226.777099633198	1110.62375896458
XM_027350814.1	3184.2813417955	3072.23309406072	1861.5470193518	1158.50962671681	1632.45782803994	3076.93793725787	3096.15383268455	2888.03051805569	1592.59372242405	1754.49830888154
XM_027350815.1	800.808126244314	548.790693002751	628.401495809782	381.500680775166	541.229302926518	773.799674132357	761.775967239879	863.757269064317	761.077690435658	805.441583818061
XM_027350816.1	322.655701350864	1080.17261779847	997.310138643994	626.221419846925	489.862632972844	474.779741060561	411.419083489606	483.653558555019	455.272207596951	776.718555568977
XM_027350817.1	3812.09936309869	3015.86184462841	1369.91526086532	1533.41850307254	4189.51571524601	3104.32907616521	3103.16097035956	3116.59786557125	7073.04029689301	4918.81858765562
XM_027350818.1	3565.24831447484	2782.08695727679	1405.40146298164	1312.59305502125	3739.74414174921	2983.35154599112	2924.97946948085	2752.91059438627	6485.48144784336	4206.72684564708
XM_027350820.1	69335.9890276387	64054.3191343453	49424.8865892555	32400.3666726589	46883.9883660096	43273.4342837794	43387.1954639659	43815.4765566149	124474.857573668	45522.4093962668
XM_027350821.1	46343.8547428232	39267.5491633751	34329.2040681497	20147.0262324699	33742.8907771294	31179.1051587343	31705.295940064	31693.8303201407	94962.9104714018	35389.1643885588
XM_027350823.1	907.22619641877	625.886666491053	579.607967899846	738.282094977427	811.843954389777	1871.72782533491	1894.93023125505	1885.36491624711	1967.11953848494	2005.82480606103
XM_027350824.1	4108.51499235174	2157.02927974797	1686.33389640248	1739.41239118008	2243.84648504952	5149.53411457994	4919.01064785383	5229.26732630897	2135.48435487928	2428.2926798913
XM_027350825.1	4202.78488099943	2159.51624663469	1708.51277272518	1754.24395112382	2598.40179229074	5019.42620477007	4972.0646902503	5139.60831153767	1919.01530522941	2194.91807536749
XM_027350826.1	206.033158693925	292.633103670651	250.621302446489	251.3125434912	258.086195376997	261.357117074203	268.273270985923	265.188635239045	192.416933022108	302.788589459093
XM_027350827.1	326.057192178358	252.012644520901	237.31397665287	254.608445700921	248.063430507987	165.488130898513	153.156009182262	193.208862817018	262.855274574843	233.374604523807
XM_027350831.1	1049.11695665138	350.662331027438	148.598471362078	65.094068641983	3452.84249737381	56458.8437753003	55888.9300958435	55540.6026432555	18600.8761949139	38896.9642134781
XM_027350833.1	785.744381151126	153.362958014364	79.8439547617134	65.094068641983	1655.00904899521	37709.609193226	37261.9561163433	38357.6418827904	9421.55768476106	23891.5755390192
XM_027350834.1	500.019151641625	95.3337306575776	36.2254979937403	60.150215327402	498.632552233227	20413.2462706952	20210.5870940514	21276.968167346	2491.11207930407	6875.57488712446
XM_027350835.1	540.351114310483	73.7800176393426	37.7040897485869	48.6145575933797	449.771573496806	20245.4755448877	20146.5218353085	21235.2956675227	2422.39174608189	6788.20900953349
XM_027350836.1	15141.4934549592	2784.57392416351	4260.56214159032	1305.17727504938	15313.531874238	231992.67486808	231377.688068016	228881.785468769	415149.841045181	439540.123745825
XM_027350837.1	4981.72628049557	424.44234866678	406.6127325828	344.421780915809	6067.53128257668	171019.999660341	170607.786071697	172260.223436159	88441.3508486168	134818.713844138
XM_027350838.1	3996.26579504444	324.134684235764	339.336807737282	247.192665729049	2674.82537441694	136604.174920723	135561.086480323	138499.184564178	38280.6616214161	65794.8833759015
XM_027350840.1	1444.17581990176	773.446701769738	1479.33105072397	3026.46220407599	888.267536515975	1509.93653226712	1492.52032477616	1419.39060004136	745.615615460667	846.132540504263
XM_027350845.1	970.396740357946	388.795823290469	353.383429408324	534.760133527176	487.356941755591	614.018030506207	691.704590489824	574.575376351263	424.348057646969	643.874549916964
XM_027350846.1	194.856831689302	132.638233958369	81.32254651656	67.5659952992735	71.4121996916934	124.401422537503	108.110124128656	147.747953918896	60.1302915694086	41.887749529914
XM_027350855.1	318.7682832623	190.667461315155	104.980014594105	83.2215307954466	71.4121996916934	115.271042901723	93.0948291107868	101.024241995827	151.184733088799	19.1486854993893
XM_027350866.1	35.4726900581522	114.400476789093	102.022831084412	217.529545841563	37.585368258786	99.2928785391078	96.0978881143605	71.9797724220264	37.7961832721997	50.2652994358968
XM_027350868.1	346.952064404393	1925.74135928307	4080.91324337646	4214.63495068029	581.320362402556	336.682749069388	344.350765743125	337.168407661071	2755.68536220947	1298.52023542733
XM_027350869.1	261.914793717042	1668.75478098873	3973.71534115009	3245.63970102242	567.539060707668	351.519615977531	272.277349657355	290.444695738001	2425.827762743	1097.45903768375
XM_027350870.1	15.5496723542585	29.843602640633	82.8011382714065	84.0455063478767	28.8154489984026	104.99936581147	88.0897307714971	118.703484345096	53.2582582471905	75.3979491538452
XM_027350871.1	2300.86558116919	2341.89381832745	2294.77440352184	2849.30746030351	1787.81068350959	2800.74395327552	2891.94582044154	2888.03051805569	2405.21166277635	2843.57979665931
XM_027350877.1	2017.08406070397	1661.29388032857	2313.25680045742	1989.90095911885	635.192723573483	1334.17672427836	1338.36329592604	1365.09006996861	663.15121559405	905.972182689854
XM_027350880.1	1650.20897859569	546.303726116031	345.251174756668	550.41566902335	531.206538057509	472.497146151616	469.478224225365	458.397498056063	776.539765410649	258.507254241755
XM_027350881.1	13301.2869172849	13142.7910073499	10580.8025976819	10773.4803480244	7337.91672972365	1871.72782533491	2006.04341438728	1794.44309845087	4463.38564278067	2050.10614127836
XM_027350882.1	17878.2357893087	12337.0137360528	15315.9926925779	22546.4430411466	13693.6025022844	7292.8907340793	7438.57715185222	7829.37875467655	8189.74571175346	5987.55459709028
XM_027350884.1	2836.84335013004	4576.84806052596	3352.70680411454	3122.86734371032	4678.12550261023	3966.00865429195	3673.74218103857	3665.91718142355	3070.08088670095	2757.41071191205
XM_027350885.1	546.668168704401	2035.16790229872	1035.01422839258	1206.30020875776	1177.67487210863	1202.92751701402	1199.22156209379	1170.61840412664	1003.31686504385	1276.97796424052
XM_027350886.1	733.750164216574	891.16313440779	1139.25494710926	779.480872598935	785.534196608627	199.727054532688	209.213110582306	284.130680613262	767.949723757876	606.773971761897
XM_027350889.1	414.010026432133	292.633103670651	352.644133530901	1615.81605831555	1192.70901941214	1032.87419629762	1209.23175877237	960.9931019853	264.573282905398	1178.84095105615
XM_027350890.1	1755.655194248	1593.31678542491	1513.33866108544	1459.26070335382	1697.6057996885	2234.66041585716	2061.09949611946	2247.78938440714	2977.308436851	2160.21108289985
XM_027350891.1	629.76173034747	961.627196198174	422.137946008689	363.373218621702	576.308979968052	592.333378871229	540.550620643278	478.602346455228	778.257773741203	532.572815451764
XM_027350892.1	3845.14241685149	3849.82474064165	2206.79819410847	1394.16663471184	2117.30907857828	3663.56482885674	3644.71261067069	3679.80801469798	4178.19625990862	1760.4822731001
XM_027350893.1	117.108469918009	203.102295748752	286.107504562806	553.71157123307	339.5211599377	544.398885783384	612.624036729048	597.305830800324	340.165649449797	455.978073454207
XM_027350894.1	726.947182561586	847.226719409081	1272.32820504545	837.159161269047	890.773227733228	222.553003622138	171.174363203705	212.150908191236	783.411798732867	680.975128072031
XM_027350895.1	13477.6785130536	13697.3846230883	9791.23460059382	4812.84120174459	8711.03551677796	1580.69697444442	1786.82010712639	1610.07385680849	4008.11343518372	1267.40362149083
XM_027350896.1	441.707880313156	421.955381780061	480.542320325127	77.4537019284354	340.774005546326	572.931322145197	457.46598821107	476.076740405332	1745.4964638434	836.558197754568
XM_027350898.1	161.327850675432	132.638233958369	125.680299161956	250.48856793877	58.8837436054314	29.6737338162851	45.0458850536065	51.7749240228611	80.746391536063	75.3979491538452
XM_027350900.1	583.598640545765	290.975125746172	269.103699382071	182.922572639496	298.177254853035	373.204267612509	271.276329989497	284.130680613262	448.400174274733	342.282753301583
XM_027350901.1	680.784092759881	398.743690837346	286.84680044023	284.271565588407	477.334176886582	383.475944702761	358.365041093136	382.629316559193	654.561173941277	441.616559329665
XM_027350902.1	1835.34726506358	6747.14116366977	18341.9307188714	520.752549135864	10085.4071494409	3.42389236341751	0	5.05121209979133	0	2.39358568742366
XM_027350903.1	1585.5806528733	5204.3927049415	10903.8748961158	289.215418902988	5032.68080985144	77.6082269041302	68.0693374143387	84.6078026715047	1857.16700532945	742.011563101334
XM_027350904.1	79.6920708155749	79.5829403750213	317.157931414584	351.83756088768	263.097577811502	125.542719991975	138.140714164393	93.4474238461395	82.4643998666176	202.257990587299
XM_027350905.1	87.9528342537747	95.3337306575776	315.679339659737	282.623614483546	250.56912172524	89.0212014488553	137.139694496535	87.1334087214004	72.1563498832904	221.406676086688
XM_027350906.1	4311.14666021817	2271.42975653707	2737.61263409838	4039.12815801266	1246.58138058307	2126.23715768227	2088.12702715163	2230.11014205787	1482.64118926856	691.746263665437
XM_027350907.1	1664.30086916673	4349.70508487226	4727.0578402444	2819.64434041602	3182.22784591055	4100.6817539197	4300.38049311763	4317.52354229664	5437.4963662051	7428.49318091932
XM_027350909.1	252.19624849563	195.641395088594	476.106545060587	796.784359199969	1009.79356055272	4.56518981789001	6.00611800714753	7.57681814968699	0	3.59037853113549
XM_027350910.1	397.974426816804	1084.31756260966	3111.69634807455	727.570412795835	1091.22852511342	131.249207264338	106.10808479294	83.3449996465569	60.1302915694086	263.294425616602
XM_027350911.1	342.092791793687	392.940768101668	544.861061660952	957.459591923851	1171.4106440655	0	4.00407867143169	2.52560604989566	0	7.18075706227097
XM_027350912.1	50.5364351513402	4.14494481119903	13.3073257936189	93.9332129770387	98.9748030814697	3431.88144559882	3342.4046709776	3362.84445543607	747.333623791222	3479.07679667029
XM_027350913.1	586.514204112189	380.50593366807	436.184567679731	209.289790317262	382.117910630991	107.281960720415	51.052003060754	104.81265107067	197.570958013771	131.647212808301
XM_027350917.1	489.328751898073	164.139814523481	447.27400584108	1770.72346217242	532.459383666135	1034.01549375209	1149.17057870089	1010.24241995827	254.265232922071	736.027598882775
