ID	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized
XM_027350646.1	19.7158908692643	46.6019676775184	7.21426666388512	145.713784786637	107.792178901135	236.19790028496	17.7446486911355	7.61035106479986	15.9805528587111	30.5265349664338	11.2518100714078	71.8773984080498
XM_027350647.1	768.919743901307	1066.36267215027	616.819799762178	620.985849184174	487.715432405134	585.706955436354	462.725838945765	345.670156259067	395.440347209674	331.775235293084	313.516344262408	299.615260732502
XM_027350648.1	670.340289554986	1027.98458112173	728.640933052397	604.644116310906	597.274696206287	676.675065681238	466.820757874489	380.117008447109	432.72830388	380.778357212885	345.225990827285	264.433165722246
XM_027350649.1	722.91599853969	915.59160025242	551.891399787212	482.081119761398	438.237055204613	571.343569608215	379.121244150992	350.476693773678	371.626190008457	309.281999002027	312.493452437735	244.383154587369
XM_027350671.1	3824.88282863727	6814.85244978298	9519.22486299642	435.779543287139	724.504809007627	1133.11154866434	652.798325887351	1310.98310711	587.520325687907	3141.82311194007	4356.49628128417	2090.49738738359
XM_027350674.1	19.7158908692643	21.9303377305969	10.8213999958277	4.08543321831693	8.83542450009301	12.7674540694573	53.5751893174669	212.689285021512	72.3825041247501	317.315297677404	249.074159307982	99.1151493837318
XM_027350677.1	6187.50375113744	7056.08616481955	7073.58846393936	6311.99432229966	4914.26310695173	6844.9513129878	1485.09059815042	1561.32360266262	1654.77058131085	1586.57648838702	2198.70597713555	2185.4512137016
XM_027350678.1	552.0449443394	915.59160025242	862.104866334272	261.467725972284	399.361187404204	183.532152248449	42.6554055075373	60.4822637255147	54.5218862238378	67.4797088731695	214.295837269085	68.094377439205
XM_027350688.1	59.1476726077928	82.2387664897383	50.4998666471959	227.422449152976	194.379339002046	236.19790028496	137.17978411224	105.343280528545	139.124813122896	49.0031219198017	93.0831560452828	72.6340026018187
XM_027350689.1	131.439272461762	120.616857518283	97.3925999624492	275.085836700007	229.721037002418	341.529396357983	88.7232434556776	52.4713678678306	82.4095176831571	30.5265349664338	46.0301321103047	77.5519298613168
XM_027350694.1	26.2878544923524	21.9303377305969	21.6427999916554	98.0503972396064	28.2733584002976	145.229790040077	50.8452433649845	52.8719126607148	48.2550027498334	60.24974006533	72.1138736394773	146.781213591175
XM_027350697.1	154.44114514257	142.54719524888	194.785199924898	167.502761950994	162.571810801711	189.915879283178	367.860217097002	405.351330398814	336.531642554033	244.212279731471	247.028375658635	166.074620532283
XM_027350699.1	1738.2843783068	5235.86813318001	1435.63906611314	1160.26303400201	1261.69861861328	1413.9955381924	1212.7784893903	1750.78128969685	1422.26920442529	3138.60979246992	2263.14816208998	1227.59030439011
XM_027350703.1	32550.9358251553	34688.3117053716	36836.0455857974	10419.216517781	15536.2104409635	10616.1380587538	8736.50953443177	8988.6256971144	8247.21865178971	10193.4526891863	7583.71998812886	6355.47522765914
XM_027350704.1	18454.0738536314	18553.065720085	18807.5931927485	9143.19954259329	12047.9848483268	8574.94133939927	5503.91228344856	5100.93793738033	5068.02866542731	4623.96671754719	4366.7251995309	2924.65351101386
XM_027350705.1	16577.7782392397	16151.6937385846	17931.0597930865	9095.53615504626	11752.8816700237	7883.90288788989	4043.04995562642	4050.70949043795	3568.67679427177	4035.92925450957	4214.31431765456	2460.85514023349
XM_027350736.1	4643.09229971174	5446.947633837	4112.13199841452	2310.99339049461	1411.90083511486	1564.01312350852	5.11864866090448	1.20163437865261	3.7601300844026	4.8199792052264	8.1831345973875	77.9302319582013
XM_027350741.1	312.168272096684	227.527253954943	169.5352666013	479.357497615853	349.882810203683	351.104986910076	267.534703343274	290.795519633932	266.969235992585	543.854320323045	488.430846281566	437.31722399845
XM_027350743.1	236.590690431171	315.24860487733	357.106199862314	187.929928042579	153.736386301618	234.601968526278	93.1594056284615	96.1307502922088	109.670460795076	138.976067084028	182.074744791872	154.725557625749
XM_027350744.1	368.029962892933	235.751130603917	191.178066592956	762.614200752494	362.252404503813	636.776771714184	612.190379844176	419.370398149761	455.602428560116	351.055152113989	348.806112213642	316.638855092303
XM_027350745.1	98.5794543463214	52.0845521101676	28.8570666555405	100.774019385151	54.7796319005767	38.3023622083719	70.6373515204818	75.7029658551144	57.6553279608399	61.0530699328677	64.4421849544265	81.3349508301616
XM_027350746.1	167.585072388746	120.616857518283	173.142399933243	182.48268375149	98.9567544010417	114.907086625116	185.295081524742	152.607566088881	142.258254859899	125.319459335886	126.838586259506	151.699140850673
XM_027350749.1	561.902889774032	638.721086403634	436.46313316505	516.126396580706	690.930195907273	504.314435743564	235.457838401606	264.359563303574	294.856867451904	117.286160660509	82.3427918862117	138.836869556601
XM_027350750.1	42.7177635500726	104.169104220335	61.3212666430235	132.095674058914	53.0125470005581	114.907086625116	54.2576758055875	76.5040554408828	65.1755881296451	115.679500925434	80.2970082368648	79.4434403457392
XM_027350751.1	55.8616907962488	54.8258443264922	64.9283999749661	129.37205191337	67.1492262007069	54.2616797951936	65.5187028595773	88.1198544345247	78.3360434250543	109.252861985132	81.3199000615382	97.9802430930783
XM_027350752.1	85.4355271001452	57.5671365428168	86.5711999666215	122.562996549508	54.7796319005767	71.8169291406974	77.1209731576275	88.9209440202931	87.4230244623605	122.106139865735	96.6632774316398	71.8773984080498
XM_027350753.1	92.0074907232333	115.134273085634	43.2855999833107	99.4122083123787	65.3821413006883	71.8169291406974	61.7650271749141	86.5176752629879	67.6823415192469	98.8095737071411	88.991588746589	63.1764501797069
XM_027350754.1	55.8616907962488	43.8606754611938	43.2855999833107	117.115752258419	95.4225846010045	129.270472453255	50.8452433649845	72.0980627191566	51.7017886605358	108.449532117594	90.0144805712625	76.0387214737789
XM_027350755.1	10446.1361788985	10414.1691298172	10154.0803294183	3975.12652142238	6089.3745654641	3062.59304491107	6156.02812284779	6686.69477240889	5340.6380965465	3472.79501736562	4568.23488899157	4852.10269464024
XM_027350756.1	295.738363038964	216.562085089644	212.820866584611	679.543725313383	609.644290506418	694.230315026742	651.77459615517	636.465675892999	789.627317724547	494.851198403243	496.613980878954	563.291822260979
XM_027350757.1	358.172017458301	641.462378619959	548.284266455269	501.14647478021	355.184064903739	322.378215253797	3649.93773846895	5350.47734334719	3078.91985077833	4485.7939803307	4334.50410705369	2243.33143452492
XM_027350760.1	318.740235719773	334.437650391603	407.606066509509	458.930331524269	349.882810203683	301.631102390929	357.622919775193	344.869066673299	329.324726558928	531.804372309979	383.072988340202	197.851996670579
XM_027350761.1	239.876672242715	455.054507909885	400.391799845624	433.055921141595	273.898159502883	303.227034149611	332.029676470671	283.585713362016	286.709918935699	500.474507476007	369.775394619447	166.452922629168
XM_027350762.1	308.88229028514	435.865462395613	349.891933198428	552.895295545558	342.814470603609	322.378215253797	328.617244030068	348.073425016373	348.125376980941	525.377733369677	392.279014762263	200.50011134877
XM_027350767.1	1291.39085193681	1620.10369984785	1724.20973266854	2029.09849843074	2364.35959622489	1565.6090552672	1679.94049050885	2029.96101033714	2045.82411008872	1478.12695626943	1767.5570730357	1277.90448327575
XM_027350769.1	184.014981446467	169.960117412126	140.67819994576	179.759061605945	98.9567544010417	177.14842521372	127.966216522612	151.005386917345	136.618059733295	68.2830387407073	79.2741164121914	78.6868361519703
XM_027350771.1	210.302835938819	142.54719524888	140.67819994576	140.266540495548	70.6833960007441	124.482677177209	105.444162414632	115.757445143535	117.817409311282	71.4963582108582	81.3199000615382	78.6868361519703
XM_027350773.1	78.8635634770571	71.2735976244399	28.8570666555405	449.397654014863	196.146423902065	541.020866193254	121.482594885466	134.182505616208	121.577539395684	255.458897876999	321.699478859796	225.468049743146
XM_027350774.1	85.4355271001452	49.343259893843	28.8570666555405	336.367334974761	74.2175658007813	338.337532840619	181.882649084139	166.626633839829	200.853615341839	201.635796751971	164.174137860087	202.391621833193
XM_027350775.1	55.8616907962488	27.4129221632461	72.1426666388512	364.965367502979	104.258009101097	430.901574844184	212.594541049566	161.01900673945	225.607805064156	224.932362910565	162.12835421074	215.253893127265
XM_027350776.1	0	10.9651688652984	32.4641999874831	24.5125993099016	42.4100376004464	35.1104986910076	179.493946375717	243.130689280711	182.052964919826	144.599376156792	98.19761516865	211.849174255305
XM_027350777.1	39.4317817385286	10.9651688652984	36.0713333194256	29.9598436009908	47.7112923005022	60.6454068299223	175.399027446994	246.335047623785	192.393322651933	192.799168209056	82.8542377985484	202.391621833193
XM_027350778.1	19.7158908692643	21.9303377305969	64.9283999749661	44.9397654014863	28.2733584002976	63.8372703472866	219.760649174832	293.198788391237	235.948162796263	231.359001850867	131.953045382873	316.260552995419
XM_027350779.1	571.760835208664	474.243553424158	277.749266559577	995.483894196559	934.78791210984	1160.24238856193	1457.10865213748	1214.4518120249	1213.26864056724	1180.09157541293	1338.45395258519	883.335396225243
XM_027350780.1	5592.74104324797	8846.14998207952	8300.01379679983	3690.50800721296	3603.08611113793	4944.19658839735	336.807081887515	352.879962530983	309.584043615814	382.385016947961	367.729610970101	730.501349083916
XM_027350784.1	115.009363404042	90.4626431387122	111.821133290219	155.246462296043	153.736386301618	325.570078771162	58.0113514902508	75.3024210622302	73.635880819551	208.865765559811	113.029546626415	144.511401009868
XM_027350785.1	141.297217896394	93.2039353550368	90.178333298564	138.904729422776	182.009744701916	277.692126010697	48.4565406565624	63.2860772757041	71.4424716036495	181.552550063528	104.846412029027	164.561412144745
XM_027350786.1	101.865436157865	117.875565301958	43.2855999833107	121.201185476736	148.435131601563	268.116535458604	65.177459615517	88.1198544345247	66.1156206507458	178.339230593377	93.0831560452828	139.59347375037
XM_027350787.1	115.009363404042	123.358149734608	93.7854666305066	163.417328732677	219.118527602307	336.741601081937	67.9074055679994	92.5258471562509	84.9162710727588	281.165453638206	130.418707645863	183.476516988969
XM_027350788.1	82.1495452886012	71.2735976244399	79.3569333027364	114.392130112874	196.146423902065	189.915879283178	49.8215136328036	76.1035106479986	57.9686721345401	169.502602050462	90.5259264835992	144.133098912984
XM_027350797.1	6887.41787699632	7812.68281652514	6842.73193069504	2921.08475109661	2696.57155742839	3195.05538088169	2192.14659984336	2373.62844263179	2201.86950859143	1777.768996861	1881.09806557445	1388.36869556601
XM_027350813.1	19817.7563054221	25551.5847483617	21650.0142583193	14608.1473776286	16308.4265422717	13377.1000012739	296.88162233246	447.408533651655	348.752065328342	562.330907276413	494.568197229607	894.306157034893
XM_027350814.1	867.499198247628	1195.20340631753	1439.24619944508	422.161432559416	952.458761110026	295.2473753562	740.156596366788	741.007866835776	668.676466676263	281.165453638206	526.78928970682	437.695526095335
XM_027350815.1	98.5794543463214	38.3780910285446	64.9283999749661	106.22126367624	178.475574901879	122.886745418527	224.879297835737	186.253328691154	216.20747985315	188.782518871367	232.19644420087	259.136936365864
XM_027350816.1	167.585072388746	175.442701844775	126.24966661799	72.1759868569325	51.2454621005394	62.2413385886044	53.9164325615272	49.267009524757	74.2625691669514	58.6430803302545	81.831345973875	70.7424921173963
XM_027350817.1	147392.714156808	182147.902605905	184173.013662323	9931.68815372846	13122.3724675381	9636.23595892291	613.555352820417	505.888073412749	471.896325592527	286.788762710971	457.232645629026	3059.70735960161
XM_027350818.1	148664.389117876	183359.553765521	186770.149661322	9948.02988660173	12991.6081849368	9802.21286182585	564.075082431674	478.250482703739	412.360932589486	262.688866684839	409.156729869375	2986.31675280602
XM_027350820.1	81144.0348542687	79256.2405583772	78556.1497030451	36082.5461841751	59192.0428959231	35878.1418669337	12829.381003691	16273.3338452994	13152.9350352403	19810.917863348	21607.5669044017	15009.1356938914
XM_027350821.1	52575.7089847047	49414.5334914674	46348.05618213	25313.3442206917	37979.9557560998	25710.4606323697	9488.2684010966	11360.6519605747	9653.19395918258	14883.2924558716	15902.3877522856	11593.4460611215
XM_027350823.1	72.291599853969	41.1193832448692	97.3925999624492	110.306696894557	86.5871601009115	76.6047244167439	188.025027477225	152.607566088881	167.639132929616	194.405827944131	72.1138736394773	147.15951568806
XM_027350824.1	831.353398320644	1074.58654879925	1002.78306628003	2087.65637455995	964.828355410157	571.343569608215	1127.80892161929	952.495517478635	851.98280829089	368.728409199819	401.485041184324	246.274665071792
XM_027350825.1	847.783307378364	1088.29300988087	1157.88979955356	2090.3799967055	1079.68887391137	525.061548606432	1176.26546227585	913.242127775983	832.242125347776	330.168575558008	416.828418554426	238.708623134102
XM_027350827.1	72.291599853969	35.6367988122199	32.4641999874831	148.437406932182	93.6554997009859	57.4535433125579	102.71421646215	106.544914907198	80.5294526409558	102.022893177292	97.1747233439765	59.7717313077466
XM_027350831.1	115.009363404042	49.343259893843	201.999466588783	35.4070878920801	70.6833960007441	269.712467217286	1082.08232691521	345.670156259067	1279.07091704429	27.3132154962829	46.0301321103047	33.2905845258336
XM_027350836.1	529.043071658592	342.661527040576	847.676333006502	392.201588958426	321.609451803386	1054.91089248891	2929.57325025766	1005.36743013935	2974.26289676246	105.236212647443	231.684998288533	439.965338676641
XM_027350837.1	177.443017823379	180.925286277424	483.355866480303	49.0251986198032	137.832622201451	161.189107626899	1672.43313913952	669.710893702388	2519.28715654974	43.3798128470376	95.1289396946297	59.0151271139777
XM_027350838.1	108.437399780954	79.4974742734137	371.534733190084	59.9196872019817	130.764282601377	81.3925196927904	675.661623239391	287.991706083742	1071.01038570734	19.2799168209056	78.2512245875179	39.3434180759851
XM_027350840.1	157.727126954114	65.7910131917907	57.714133311081	646.860259566848	259.761480302734	400.578871429223	397.207136086188	346.070701051952	386.666710346068	95.5962542369902	122.235573048476	122.191577293685
XM_027350845.1	82.1495452886012	41.1193832448692	72.1426666388512	111.668507967329	95.4225846010045	105.331496073023	208.840865364903	183.449515140965	204.927089599942	102.022893177292	117.632559837445	170.614245694897
XM_027350868.1	65.7196362308809	38.3780910285446	43.2855999833107	435.779543287139	63.6150564006697	87.7762467275191	65.8599461036376	32.4441282236205	78.9627317724547	39.3631635093489	63.4192931297531	1657.34148645087
XM_027350869.1	52.5757089847047	30.1542143795707	43.2855999833107	325.472846392582	68.9163111007255	39.8982939670541	59.376324466492	32.8446730165047	59.8487371767415	32.936524569047	38.8698893375906	1698.57641501128
XM_027350871.1	318.740235719773	581.153949860818	468.927333152533	254.658670608422	692.697280807292	467.608005293874	602.635569010487	453.016160752034	497.277203662244	415.321541517008	401.485041184324	345.011512358639
XM_027350877.1	88.7215089116893	71.2735976244399	79.3569333027364	431.694110068823	97.1896695010231	86.1803149688369	369.566433317303	364.896306317509	356.899013844547	49.8064517873394	128.372923996516	200.878413445655
XM_027350880.1	384.459871950653	430.382877962964	490.570133144188	144.351973713865	252.69314070266	130.866404211937	156.971892267737	170.231536975786	151.031891723505	105.236212647443	107.915087503048	134.297244393988
XM_027350881.1	1245.38710657519	1828.44190828852	1601.5671993825	1680.47486380103	1662.8268909175	2721.06364855309	816.936326280355	1102.29927001733	1054.08980032753	642.663894030186	647.490525018286	781.193830066435
XM_027350882.1	190.586945069555	326.213773742629	256.106466567922	596.473249874272	344.581555503627	539.424934434572	1380.32892222391	1341.82505616208	1211.07523135134	1544.00000540752	1616.68052889637	1216.99784567735
XM_027350884.1	2730.6508853931	2527.47142345129	2445.63639905706	1986.8823551748	2120.50188002232	1022.99225731527	1798.01065295371	1942.2417006955	1822.09637006676	874.826225748591	1121.08943984209	1310.43846360781
XM_027350885.1	121.58132702713	52.0845521101676	93.7854666305066	178.397250533173	144.900961801525	253.753149630464	183.588865304441	128.975423308713	172.65263970882	92.3829347668393	101.777736555007	163.048203757208
XM_027350886.1	128.153290650218	90.4626431387122	119.035399954105	137.542918350003	67.1492262007069	90.9681102448834	69.9548650323612	104.542190942777	135.678027212194	85.1529659589997	51.6560371460086	101.006659868154
XM_027350889.1	164.299090577202	139.805903032555	36.0713333194256	427.608676850506	298.637348103144	631.988976438137	191.096216673767	175.038074490397	214.954103158349	99.6129035746789	103.823520204354	146.024609397406
XM_027350890.1	315.454253908229	383.780910285446	440.070266496992	264.191348117828	270.363989702846	255.349081389146	146.393351701868	173.836440111744	177.352802314323	257.065557612074	165.19702968476	292.049218794813
XM_027350891.1	78.8635634770571	153.512364114178	75.7497999707938	65.3669314930709	61.8479715006511	162.785039385581	121.823838129527	103.741101357009	88.9897453308616	111.662851587745	151.387990051669	77.5519298613168
XM_027350892.1	1665.99277845283	1803.77027834159	1908.17353259761	390.839777885653	841.132412408854	421.325984292091	454.536001088318	456.621063887992	427.088108753396	381.581687080423	364.66093549608	326.853011708184
XM_027350893.1	32.8598181154405	5.48258443264922	7.21426666388512	49.0251986198032	42.4100376004464	62.2413385886044	75.0735136932657	85.3160408843353	92.7498754152642	76.3163374160846	75.1825491134976	71.4990963111653
XM_027350894.1	134.725254273306	117.875565301958	183.963799929071	155.246462296043	111.326348701172	90.9681102448834	88.040756967557	103.741101357009	162.312281976712	69.086368608245	61.3735094804062	107.059493418306
XM_027350895.1	4988.12038992386	3670.59027765865	5609.09233117068	2541.13946179313	2067.48933302176	1897.56286107309	1500.10530088907	1441.56070959025	1442.9499198895	2042.86785314845	1633.55824400348	1943.71617379242
XM_027350896.1	23.0018726808083	43.8606754611938	32.4641999874831	32.6834657465355	77.7517356008185	3.19186351736433	923.745461671228	2088.84109489112	1234.57604437885	4790.2560001275	5898.50570697937	2101.08984609636
XM_027350900.1	226.732744996539	263.164052767163	256.106466567922	106.22126367624	137.832622201451	73.4128608993796	152.876973339014	104.942735735661	98.3900705418681	101.219563309754	87.4572510095789	77.1736277644324
XM_027350901.1	338.456126589037	249.45759168554	187.570933261013	141.62835156832	159.037641001674	84.5843832101547	113.292757028019	89.3214888131773	68.9357182140477	73.1030179459337	77.7397786751812	71.1207942142808
XM_027350906.1	1127.09176135961	1611.87982319887	1489.74606609228	1187.49925545746	683.861856307199	529.849343882479	479.44675790472	561.163254830769	531.745062769268	294.01873151881	282.829589522205	275.78222862878
XM_027350907.1	417.319690066094	342.661527040576	230.856533244324	389.477966812881	328.67779140346	437.285301878913	450.099838915534	364.495761524625	451.215610128313	679.617067936922	934.411681839185	606.418261305809
XM_027350913.1	62.4336544193369	30.1542143795707	64.9283999749661	51.7488207653478	45.9442074004836	31.9186351736433	75.7560001813863	58.0789949682095	60.7887696978421	174.322581255688	127.86147808418	139.971775847255
XM_027350917.1	3.28598181154405	21.9303377305969	18.0356666597128	10.8944885821785	5.30125470005581	49.4738845191471	54.2576758055875	110.55036283604	113.743935053179	1038.70551872629	567.704962693758	526.97482096007
XM_027350919.1	364.743981081389	224.785961738618	375.141866522026	290.065758500502	454.140819304781	330.357874047208	250.131297896199	267.964466439532	232.188032711861	282.772113373282	321.699478859796	291.292614601044
XM_027350920.1	1071.23007056336	1044.43233441968	952.283199632836	273.724025627234	508.920451205357	221.834514456821	445.32243349869	237.523062180332	351.885507065344	212.882414897499	135.53316676923	164.561412144745
XM_027350921.1	85.4355271001452	101.427812004011	111.821133290219	25.8744103826739	49.4783772005208	134.058267729302	763.702380206948	1153.16845871362	344.365246896539	22501.2695897319	26467.3259634252	5350.70485833398
XM_027350922.1	49.2897271731607	21.9303377305969	36.0713333194256	19.0653550188124	14.1366792001488	23.9389763802325	276.407027688842	316.029841585636	79.9027642935553	3973.26952484163	5762.46109429781	1047.5185062731
XM_027350928.1	2622.21348561215	2165.62085089644	1349.06786614652	452.121276160407	922.41831780971	973.51837279612	91.45318940816	90.5231231918299	130.03783208559	175.125911123226	377.958529216835	589.772969042892
XM_027350938.1	3788.73702871029	3722.67482976882	3841.59699851883	2281.03354689362	1774.15323961868	3025.88661446138	354.21048733459	227.108897565343	257.882254955279	179.945890328452	346.248882651958	1160.63083324156
XM_027350939.1	696.628144047338	1126.67110090942	1460.88899943674	1252.86618695053	675.026431807106	751.683858339299	1608.96189574431	1808.45973987218	1307.58523685101	4934.05204641675	3417.99303214629	2631.84768802527
XM_027350942.1	128.153290650218	112.392980869309	21.6427999916554	265.553159190601	91.8884148009673	410.154461981316	13.6497297624119	35.6484865666941	14.1004878165098	61.8563998004054	27.6180792661828	60.1500334046311
XM_027350950.1	529.043071658592	457.79580012621	461.713066488648	973.694917032202	650.287243206845	791.582152306354	2517.01016818876	3316.11034028832	2545.92141131426	2312.78668864113	1871.38059324005	1565.03577481106
XM_027350951.1	532621.505851363	403573.040087309	603682.620167243	77078.5067189128	27543.5523365899	51826.2879314446	1665.26703101426	2420.09163860636	1810.50263563985	2001.09470003649	2298.94937595355	4314.91371706429
XM_027350952.1	131.439272461762	180.925286277424	165.928133269358	123.92480762228	60.0808866006325	105.331496073023	124.553784082009	124.569430586987	97.1366938470673	114.876171057896	75.6939950258343	94.9538263180026
XM_027350955.1	82.1495452886012	117.875565301958	108.213999958277	50.3870096925755	72.4504809007627	46.2820210017828	39.5842163109946	47.264285560336	60.1620813504417	103.629552912368	92.0602642206093	67.3377732454361
XM_027350956.1	138.01123608485	117.875565301958	97.3925999624492	62.6433093475263	61.8479715006511	39.8982939670541	26.275729792643	36.8501209453467	55.7752629186386	73.9063478134714	83.3656837108851	56.7453145326709
XM_027350957.1	101.865436157865	137.064610816231	82.9640666346789	61.281498274754	70.6833960007441	49.4738845191471	21.4983243757988	28.0381355018942	44.4948726654308	51.4131115224149	81.3199000615382	47.287762110559
XM_027350962.1	305.596308473596	386.52220250177	512.212933135844	1655.96226449113	553.097573705822	392.599212635812	1402.16848984377	1736.7622219459	1683.28490111757	590.447452640234	588.674245099563	766.818350384826
XM_027350980.1	13.1439272461762	35.6367988122199	18.0356666597128	35.4070878920801	8.83542450009301	150.017585316123	11.9435135421105	14.4196125438313	16.2938970324113	15.2632674832169	28.1295251785195	24.5896362974907
XM_027350986.1	19.7158908692643	95.9452275713614	28.8570666555405	14.9799218004954	47.7112923005022	39.8982939670541	295.516649356219	367.299575074814	407.347425810282	189.585848738905	320.676587035123	131.270827618912
XM_027350994.1	62.4336544193369	2.74129221632461	36.0713333194256	98.0503972396064	148.435131601563	370.256168014262	30.7118919654269	41.2561136670729	17.2339295535119	151.829344964631	79.2741164121914	97.6019409961939
XM_027351003.1	837.925361943732	498.915183371079	302.999199883175	1602.85163265301	705.066875107422	1394.84435708821	100.666756997788	71.2969731333882	145.391696596901	93.186264634377	113.029546626415	69.2292837298585
XM_027351009.1	568.47485339712	320.73118930998	201.999466588783	912.413418757448	538.960894505674	991.073622141624	58.6938379783714	48.4659199389886	77.3960109039536	48.199792052264	61.8849553927429	36.3170013009093
XM_027351010.1	627.622526004913	701.7708073791	725.033799720455	844.322865118833	646.753073406808	617.625590609998	508.452433649845	507.490252584285	559.632694228588	444.241416748366	712.955601797386	502.763486759464
XM_027351011.1	36.1457999269845	52.0845521101676	50.4998666471959	53.1106318381201	86.5871601009115	106.927427831705	44.3616217278388	33.6457626022731	38.2279891914265	82.7429763563865	58.8162799187226	122.569879390569
XM_027351014.1	440.321562746902	507.139060020053	483.355866480303	328.196468538127	381.690338404018	601.666273023176	410.515622604539	426.179659628792	301.750439273309	641.860564162648	796.321285508271	537.188977575951
