ID	log2FC_SigInv
XM_027355959.1	9.91385691891467
XM_027378959.1	10.4585509490989
XM_027355828.1	8.06533451228518
XM_027378439.1	10.7890285306358
XR_003476840.1	9.2730475100449
XM_027365739.1	11.3410787021415
XM_027380334.1	6.68493968144581
XM_027362283.1	12.2840430808881
XM_027377384.1	10.3272062140558
XM_027377418.1	9.63194471825994
XM_027355690.1	10.3828392723316
XM_027364456.1	7.10370781504779
XM_027380301.1	9.91189805300898
XM_027377087.1	11.1385015420925
XM_027354539.1	10.5320281813927
XM_027382616.1	14.4891925062439
XM_027362294.1	12.8967434398795
XM_027377405.1	3.66306150827639
XM_027359257.1	12.9849926838848
XM_027381161.1	7.63720380344433
XM_027370510.1	10.1827405632978
XM_027364392.1	6.18886174400363
XM_027362521.1	10.4154546860501
XM_027353896.1	8.04449333577009
XM_027351673.1	8.13788525115196
XM_027367684.1	7.23100512400506
XM_027350643.1	11.90311895879
XM_027362823.1	11.3496850308086
XM_027383361.1	2.18805516618223
XM_027373392.1	9.38289771749763
XM_027358107.1	10.7361690451989
XM_027363706.1	10.5874114414339
XM_027363712.1	12.4093475526192
XM_027354149.1	10.9129609704344
XM_027367065.1	8.74569814455522
XM_027354259.1	5.7803253766246
XM_027373391.1	9.55025248238867
XM_027367600.1	10.5458293464572
XM_027381162.1	7.46024239708439
XM_027383355.1	3.30615275596633
XM_027368913.1	13.0445577519428
XM_027379845.1	8.99752069956622
XM_027354371.1	11.4056128495534
XM_027358948.1	10.9951717468921
XM_027364826.1	9.87611041250291
XM_027380186.1	11.4646792279985
XM_027358787.1	10.2633164702182
XM_027383307.1	11.6100790023435
XM_027368530.1	4.07202183684233
XM_027365558.1	6.20838776656639
XM_027376124.1	10.2607512288141
XM_027370515.1	9.55939964792556
XM_027376692.1	6.76538584234666
XM_027367066.1	8.1180794833049
XM_027380001.1	7.52752638167768
XM_027359019.1	13.2719219104441
XM_027357817.1	10.3203024789355
XM_027364508.1	8.9321288644129
XM_027351359.1	7.52035706229986
XM_027357554.1	8.55232431822058
XM_027357845.1	7.0799985718816
XM_027364719.1	5.28103459788038
XM_027379486.1	8.97559797411491
XM_027363252.1	8.38058553415443
XM_027363071.1	8.90289328143672
XM_027363184.1	11.9037200663741
XM_027378976.1	7.29350915142058
XM_027358950.1	11.6535731227365
XM_027376935.1	13.0299510096464
XM_027383345.1	10.2145155306558
XR_003474929.1	13.3142591410426
XM_027370275.1	10.4842923490146
XM_027367857.1	9.29894707072783
XM_027374599.1	5.53455145890629
XM_027356536.1	7.95502246820228
XM_027364340.1	10.6955827801553
XM_027378975.1	7.25489331447938
XM_027379505.1	8.11189884315475
XM_027364749.1	5.17694495673829
XM_027381160.1	7.34482783487727
XM_027364982.1	6.59459242773768
XM_027379522.1	8.23252636715583
XM_027382966.1	11.7276638495253
XR_003475884.1	11.0289473365268
XM_027382188.1	8.31606050372641
XM_027378974.1	7.43398631164734
XM_027371569.1	12.4407198566761
XM_027356825.1	8.03217356368244
XM_027371938.1	5.25672367769384
XM_027357114.1	8.05348991963272
XM_027362335.1	9.49150199071461
XM_027364751.1	9.35399729748091
XM_027358478.1	13.6456819219896
XM_027362285.1	12.8648912439371
XM_027383259.1	6.82818593139992
XM_027357477.1	9.23739565155055
XR_003476844.1	12.9097992730433
XM_027356823.1	12.0178931973926
XM_027365171.1	9.93656672225188
XM_027367424.1	4.53931056343267
XM_027351566.1	10.4736457792758
XM_027370512.1	10.0868550787501
XM_027366303.1	12.8987773036765
XR_003477224.1	12.1018034169992
XM_027359240.1	11.4182247007848
XM_027356125.1	15.0001677853051
XM_027383354.1	2.57588638580422
XM_027365794.1	10.5692506180834
XM_027370628.1	8.54266697115133
XM_027371300.1	13.8414994343353
XM_027361427.1	9.30076778712124
XM_027372337.1	6.73972504388998
XM_027364713.1	9.77371841720502
XM_027381120.1	9.36721455931701
XM_027368860.1	5.64932423054069
XM_027362754.1	8.62471913187929
XR_003477648.1	11.7872446359123
XM_027366647.1	7.75302513865768
XM_027380238.1	10.3234998624681
XM_027359278.1	4.75715687749245
XM_027360384.1	8.22769711429805
XM_027370323.1	10.2003551846962
XM_027353256.1	10.3604467881491
XM_027364538.1	9.43338246239057
XM_027382337.1	11.1011759168355
XM_027354213.1	8.20333875639662
XM_027362475.1	12.0408334008136
XM_027354236.1	8.48063838590417
XM_027371894.1	14.4769081836928
XM_027367576.1	8.95463484635703
XM_027358740.1	9.83682378950263
XR_003477911.1	7.3732222830451
XM_027369484.1	6.31891356121834
XM_027383014.1	6.19801974369833
XM_027369689.1	11.429370551062
XM_027354163.1	9.94281173795125
XR_003477432.1	13.2198255190685
XM_027375259.1	10.3171232104523
XM_027380592.1	7.21330058280909
XM_027381226.1	12.5524165601665
XM_027364341.1	10.9470638749178
XM_027365498.1	8.34719372851441
XM_027371937.1	5.12693371515151
XM_027377989.1	9.19647552847118
XM_027374114.1	11.652991905997
XM_027377066.1	9.82939481247083
XM_027361907.1	11.4727706134885
XR_003475566.1	5.4612523269199
XM_027378320.1	7.94186882184849
XM_027369995.1	13.2792287139578
XM_027375144.1	11.4950972093182
XM_027378442.1	8.95668630779508
XM_027371078.1	11.5799530541923
XR_003477708.1	10.8537139631627
XM_027356112.1	10.3349390762531
XM_027364022.1	10.1561236239862
XM_027383410.1	12.7783362341697
XM_027381448.1	10.3850825322389
XM_027382900.1	11.297726002019
XM_027370324.1	10.1729809855484
XM_027354961.1	11.5052571745904
XM_027356950.1	11.9996734786095
XM_027383346.1	10.2007529781852
XM_027351560.1	8.94029728122568
XM_027375145.1	11.2581776084931
XM_027380048.1	7.15427326656619
XM_027365758.1	10.4640036465053
XM_027365740.1	10.7295534951118
XM_027363190.1	7.96326850606824
XM_027356973.1	6.76398366151217
XM_027370216.1	10.9648399033405
XM_027380133.1	7.87312724706077
XM_027362384.1	8.96954878254772
XM_027366644.1	8.27209063352716
XM_027355829.1	7.77318321044735
XM_027367764.1	9.81179069977371
XM_027357961.1	8.94075437719298
XM_027367765.1	10.0092812610707
XM_027350794.1	13.5710767827753
XM_027381445.1	12.0126662088256
XM_027371639.1	10.6823641124876
XM_027378731.1	14.1962331259887
XM_027379712.1	8.79120504621883
XM_027357013.1	11.0029236783139
XR_003477707.1	10.4708051640452
XM_027370955.1	9.03175483712546
XM_027359829.1	11.460172068291
XM_027354220.1	8.54828553083618
XM_027375865.1	7.66074924561954
XM_027354740.1	10.7034868453793
XM_027358641.1	8.98753224531294
XM_027368614.1	9.46400596066641
XM_027354077.1	10.9068578547094
XM_027371565.1	10.0248056506747
XM_027359475.1	9.3160462842739
XM_027362998.1	9.04965832832014
XM_027354076.1	7.61556212444279
XM_027353225.1	6.70516663079128
XM_027374466.1	13.4097620476589
XM_027383333.1	12.0911539998844
XM_027383353.1	2.6598692389002
XM_027376153.1	10.580236964097
XM_027365602.1	11.995109875837
XM_027372473.1	9.8572365417224
XM_027358301.1	6.59039951392069
XM_027370516.1	10.0603698462355
XM_027354010.1	6.43564674600082
XM_027355406.1	9.27109260479289
XM_027363387.1	8.37777313179933
XM_027374252.1	9.62155015838549
XM_027355522.1	9.22276628635163
XM_027370273.1	11.019537044218
XM_027382676.1	8.68159780658892
XM_027381154.1	7.62547230234106
XM_027365821.1	11.9248720320236
XM_027356224.1	10.7132614776455
XM_027370232.1	8.70779813412942
XM_027370321.1	10.326961041777
XM_027363972.1	10.1193729909344
XM_027367957.1	10.3637426207213
XM_027382028.1	11.538954164595
XM_027359618.1	7.3897123763796
XM_027354451.1	12.2314800118019
XM_027381768.1	5.71159679779418
XM_027368487.1	9.99860049896174
XM_027365143.1	8.83557291378643
XM_027354185.1	13.0291632049726
XM_027354253.1	8.29168326973737
XM_027362855.1	9.3734968285997
XM_027371898.1	8.60294259147877
XM_027382505.1	13.9549013984862
XM_027353731.1	9.31904889400903
XM_027372078.1	7.4978654837128
XR_003477569.1	14.5873652335668
XM_027376719.1	7.88800748597585
XM_027371935.1	9.3866991839958
XM_027353145.1	9.09739065520282
XM_027356603.1	5.90134416879952
XM_027369178.1	11.1940667617273
XM_027357851.1	8.36514444608041
XM_027370949.1	9.18322281540192
XR_003477154.1	15.1148025711337
XM_027357335.1	6.0512373619347
XM_027382184.1	8.53511676408471
XM_027355533.1	9.77794724808436
XM_027377991.1	9.47104753406857
XM_027381159.1	7.39835930039798
XM_027376695.1	9.05799184624434
XM_027383347.1	11.3361169065697
XM_027379432.1	9.64249316365883
XM_027379580.1	11.188223872855
XM_027366975.1	10.9036705701741
XM_027374391.1	8.75659301054174
XM_027359256.1	12.5244179821626
XM_027355858.1	10.1012518542669
XM_027376144.1	10.8103257629163
XM_027358949.1	9.90055023269231
XR_003476733.1	10.2754779934518
XM_027373805.1	7.58447409170854
XM_027379274.1	11.2048160229859
XM_027351482.1	9.71849066077896
XM_027380120.1	13.3400092484738
XM_027377599.1	10.9842416693251
XM_027377993.1	8.54090061207874
XM_027373054.1	10.7104762184436
XM_027381468.1	8.27302846227203
XM_027381368.1	8.74583199634633
XR_003477455.1	9.05181120876387
XM_027376933.1	10.0710904345811
XM_027377436.1	6.79099228227917
XM_027370945.1	10.4068824160732
XM_027358935.1	9.13768968615948
XM_027350665.1	9.55299329027713
XM_027382226.1	9.08368528621802
XM_027354260.1	9.3279689914534
XM_027352907.1	10.1909750163177
XM_027371589.1	6.19391741993252
XM_027378660.1	8.73417796783401
XM_027367052.1	8.2597168763061
XM_027383516.1	8.3615133992168
XM_027376753.1	7.34520749688091
XM_027354227.1	9.65325094702414
XM_027383559.1	9.37673363752314
XM_027359621.1	7.61045580020905
XM_027380121.1	12.7703357394817
XM_027359619.1	8.44346755140168
XM_027372166.1	7.43215393425058
XR_003475469.1	13.2454101203108
XM_027376916.1	11.3063472064787
XR_003477531.1	9.13772041379723
XM_027376028.1	5.6014780178449
XM_027353575.1	8.52494676006536
XM_027382677.1	7.6048702057376
XM_027370438.1	11.2515856977195
XM_027354863.1	10.1678026106046
XM_027378527.1	8.83195566990341
XM_027370274.1	10.8001953036748
XM_027362739.1	9.50195319125376
XM_027354610.1	7.33097543030237
XM_027350911.1	9.09946008055216
XM_027376198.1	7.70637095265131
XM_027372471.1	10.1324252860129
XM_027371660.1	8.02352113678657
XM_027368287.1	9.01450076520891
XM_027354044.1	8.16455387986223
XM_027372144.1	11.7176064743631
XM_027381155.1	7.42041042985004
XM_027365497.1	9.32922154423204
XM_027370345.1	11.1082945611972
XM_027373713.1	7.18536083268338
XM_027381704.1	8.96549592492022
XM_027379472.1	10.127177248335
XM_027374174.1	10.3741835923372
XM_027375881.1	10.0609402699018
XM_027374962.1	8.55768460950666
XM_027372407.1	10.3729657193479
XM_027371123.1	10.3931620122217
XM_027356113.1	8.42601860218444
XM_027352018.1	9.7162764746765
XM_027379166.1	8.60221683554219
XM_027367064.1	9.2785063024637
XM_027367434.1	8.8837997690561
XM_027374267.1	9.82111738521862
XM_027380122.1	12.7625496920668
XM_027381061.1	5.8595855417903
XM_027377871.1	7.87184227662995
XM_027369504.1	9.16118335013361
XM_027363524.1	9.62836438933055
XR_003477494.1	6.04196271881831
XM_027374193.1	9.33524447408985
XM_027380005.1	11.0375406584381
XM_027360939.1	9.14173774789617
XM_027377645.1	9.44701038926154
XR_003475788.1	10.6441776872488
XM_027382603.1	10.2770013616415
XM_027359525.1	10.6336865049666
XM_027378153.1	7.8808844556645
XM_027353106.1	12.969878530651
XR_003475998.1	12.0091626613101
XM_027356905.1	5.16189447939947
XM_027378726.1	9.88754272929576
XM_027357971.1	9.04747971215101
XM_027362325.1	11.0588573924644
XM_027374892.1	11.0346338959035
XR_003475914.1	9.17253939562158
XM_027367425.1	4.5650265598332
XM_027354612.1	9.19431483085761
XM_027370845.1	8.02869728393032
XM_027353433.1	11.6190723196798
XM_027352077.1	9.10853827358659
XM_027356815.1	8.29224827469016
XM_027366120.1	9.17003506484168
XM_027372472.1	9.74229021506908
XM_027351952.1	7.26992090440675
XM_027354739.1	10.837667682568
XM_027369485.1	6.27445400647616
XM_027383258.1	7.28469056669782
XM_027368777.1	10.6660038005247
XM_027364754.1	6.67049959008773
XM_027374392.1	8.47657311243291
XM_027355721.1	8.69972158056215
XM_027354760.1	6.26416382237777
XM_027364391.1	5.84729584116809
XM_027363761.1	7.44839251413911
XM_027369068.1	9.19489930594036
XR_003476190.1	8.89972044245425
XM_027371910.1	8.76757114580913
XM_027379716.1	10.2753793182994
XM_027366023.1	8.7718500338583
XM_027352359.1	6.67516123741981
XM_027371746.1	10.7856737001637
XM_027367712.1	10.0117462311062
XM_027368346.1	4.59917226675422
XM_027363538.1	5.63879098927617
XM_027365144.1	9.33141960330454
XM_027380532.1	8.23480238088651
XM_027370052.1	7.58803017815963
XM_027370947.1	12.4162755192257
XM_027379074.1	10.0873581911231
XM_027369858.1	11.7061262179535
XR_003477528.1	7.89687939395979
XM_027363313.1	8.87043443766909
XM_027362300.1	12.1448847161251
XM_027351783.1	8.55597284942671
XM_027374869.1	9.49317122536577
XM_027373801.1	9.82746212191829
XR_003475683.1	10.8097849060143
XM_027360198.1	13.5470984552216
XM_027366171.1	9.05465559616738
XM_027355340.1	11.3969906774004
XM_027366711.1	11.4981138570069
XM_027354370.1	10.9915407918359
XM_027383441.1	9.5032044418515
XM_027363774.1	7.50215082985605
XM_027351038.1	6.88154036124027
XM_027366100.1	10.4826395181258
XM_027375535.1	6.80897498953044
XM_027363473.1	10.8311340692301
XM_027365173.1	7.84015836501913
XM_027353949.1	8.45205870772056
XM_027374882.1	11.1907840827722
XM_027350928.1	7.58758107453635
XM_027361437.1	6.6290350464432
XM_027367650.1	10.613782079353
XM_027374870.1	8.22778486590079
XM_027380817.1	5.99715473127061
XM_027363359.1	6.4986308642268
XM_027354081.1	8.98407632538153
XM_027372999.1	4.91255077309443
XM_027382630.1	8.8548014729214
XM_027362745.1	7.77291369780674
XM_027361537.1	10.8825490058403
XM_027371195.1	6.67911612220056
XM_027367748.1	12.8364157130191
XM_027372587.1	7.74610918614206
XM_027378641.1	8.08504860401216
XM_027367983.1	5.0828920741214
XM_027369648.1	8.82323101774874
XM_027350793.1	11.3567560300816
XR_003477454.1	7.99837080363992
XM_027375732.1	7.06423855228867
XM_027370337.1	4.70978117368503
XM_027367804.1	11.9459302769124
XM_027367060.1	3.29381835914842
XM_027360785.1	11.3471478445652
XM_027364119.1	10.2924213328136
XM_027371784.1	7.37699660055812
XM_027381156.1	7.25874168848061
XM_027355298.1	7.66336038253172
XM_027364742.1	5.10550771073781
XR_003477329.1	12.6710624692877
XM_027372030.1	5.73198018721121
XM_027379144.1	9.38632547809518
XM_027376663.1	8.16062242783451
XM_027362181.1	12.3701632824478
XM_027358296.1	6.40882010003533
XM_027373309.1	8.36460140994031
XM_027353423.1	7.74976717920997
XM_027362330.1	12.8355088549076
XM_027380119.1	12.0946898148228
XM_027359259.1	11.3648025606012
XM_027353824.1	12.244509723881
XM_027363075.1	12.119425289961
XM_027375662.1	9.03793596112385
XM_027375661.1	7.13099239718139
XM_027375507.1	8.8039873269758
XM_027369070.1	11.9208113795479
XM_027377924.1	10.0690914848345
XM_027379131.1	10.8333118129822
XM_027361069.1	10.4382425713368
XM_027362522.1	10.1504405409331
XM_027366648.1	7.5188285681085
XM_027382389.1	10.3867922899969
XM_027356268.1	12.5412089089105
XR_003477886.1	9.06922030626762
XM_027382490.1	8.97142642815003
XM_027373769.1	11.4149397257818
XM_027357475.1	10.5595623366363
XM_027367860.1	12.7652594938956
XM_027353837.1	12.6678314567321
XM_027366645.1	8.00414302702688
XM_027375392.1	8.48744557543011
XM_027359020.1	13.8560254100588
XM_027376578.1	8.05717191961901
XR_003476843.1	8.91704984209073
XM_027350902.1	8.18420637869848
XM_027375947.1	8.32358960656342
XR_003475449.1	8.92482306288627
XM_027356548.1	8.05054549996161
XM_027366574.1	9.45881120561367
XM_027368358.1	7.00883417731375
XM_027365377.1	8.22642374330778
XM_027377415.1	14.722805458672
XM_027353265.1	8.37133610802509
XM_027362219.1	6.93915930641088
XM_027372032.1	5.8415305608252
XM_027381409.1	10.5850378400017
XM_027365262.1	7.03861530482255
XR_003477463.1	7.89980715443522
XR_003476806.1	9.60848378410758
XM_027364371.1	2.85783581427402
XM_027370381.1	6.49210755832143
XR_003477195.1	10.7924705273824
XM_027373083.1	9.23787609779844
XM_027354953.1	9.62723762721122
XM_027352932.1	8.19281281577731
XM_027351148.1	9.1033728152043
XM_027363360.1	7.4746692368491
XM_027367053.1	8.88574357080867
XR_003476557.1	13.6693556730165
XM_027367845.1	10.9972948906732
XM_027370322.1	10.2828965531529
XM_027382071.1	9.95387509228762
XM_027379752.1	12.3382432057425
XM_027367858.1	9.97387827282573
XM_027356542.1	6.94800312361105
XM_027364874.1	10.8199041131624
XM_027380050.1	7.00335873928168
XR_003474933.1	6.86758542540684
XM_027354706.1	11.4100423670646
XM_027360383.1	8.53496692904567
XM_027363253.1	8.61340359635186
XM_027352461.1	8.80159247503126
XM_027353344.1	11.1566236321024
XM_027367623.1	8.53418815740597
XM_027351138.1	8.44289324593816
XM_027356111.1	4.04002344159103
XM_027371603.1	8.49571000088911
XM_027355403.1	11.2692329135104
XM_027382639.1	7.47511817840862
XM_027354919.1	5.5875171697916
XM_027366281.1	9.15673885984623
XM_027366573.1	11.3845210168681
XM_027375296.1	9.13423333735559
XM_027379774.1	8.41920232079675
XM_027378792.1	8.10746837617604
XM_027352991.1	11.6846577929145
XM_027380910.1	13.4083776461352
XM_027368408.1	7.06051848213592
XM_027373705.1	6.81783858165425
XM_027362847.1	8.5179685247751
XM_027380297.1	6.27427985079592
XM_027350642.1	9.25197781710039
XR_003476764.1	9.00376628451511
XR_003476845.1	11.0702030203235
XM_027372027.1	5.80595384979302
XM_027354538.1	10.7213876220134
XM_027369419.1	5.51142569659821
XM_027352758.1	8.67482115463028
XM_027380801.1	7.56422016192141
XM_027379949.1	8.84500059885298
XM_027363282.1	10.8522658700282
XM_027366101.1	8.68047512997158
XM_027372256.1	8.39769415310463
XM_027361829.1	5.89346397615129
XM_027354852.1	8.46160227031486
XM_027362630.1	11.6878058886827
XM_027377093.1	6.71438006434866
XM_027353933.1	11.6882023574743
XM_027373907.1	7.79733389276433
XM_027366316.1	8.75739007379385
XM_027351119.1	7.43886326059742
XM_027382652.1	9.00222871239146
XM_027379278.1	9.63077876207064
XM_027368901.1	8.43889519727963
XM_027372438.1	7.24691429833856
XM_027368984.1	9.68371900201321
XM_027358547.1	6.28309307271183
XM_027356709.1	12.4262212556716
XM_027375529.1	6.40262418635253
XM_027380677.1	6.47994852047521
XM_027383349.1	9.13815042317489
XM_027376184.1	9.6088024200248
XM_027351947.1	8.02270705172935
XM_027351486.1	7.71389968778889
XM_027382501.1	8.26652633593329
XM_027369065.1	6.2455120214565
XM_027383588.1	7.25995667613446
XM_027367802.1	9.01607603808128
XR_003477519.1	6.40129181624945
XM_027362740.1	8.98709445024703
XM_027382654.1	6.04456030535862
XM_027381617.1	9.37318800633536
XM_027364413.1	6.06334613812569
XM_027367683.1	7.92367254089446
XM_027382145.1	6.79087076753843
XM_027351212.1	3.90278177844653
XM_027379072.1	11.0475572920925
XM_027351165.1	9.1626933725422
XM_027359474.1	13.8719110419404
XM_027363817.1	8.46463081730638
XM_027378721.1	12.7364711482994
XM_027362629.1	11.7600145833052
XM_027357263.1	10.6607180895904
XM_027381750.1	7.0473732713668
XM_027356153.1	8.96444718045208
XM_027371156.1	11.611208290694
XM_027359303.1	10.4788582503255
XM_027377449.1	12.2115858965824
XR_003475534.1	13.1309120783486
XM_027371197.1	6.48841884778968
XM_027379167.1	8.50042231716755
XM_027364232.1	5.89639880003906
XM_027355549.1	13.1364422039206
XM_027370537.1	7.60378700721943
XM_027364734.1	5.13447809526116
XM_027358300.1	6.33393924940284
XM_027380344.1	13.6576956490359
XR_003477294.1	9.77797839605231
XM_027373310.1	7.90969961330091
XM_027352829.1	5.52646888276023
XM_027372745.1	8.07747324242073
XM_027367087.1	7.62461710919947
XM_027363799.1	12.2470221693673
XR_003477367.1	10.0496562483494
XM_027377579.1	8.56159738059432
XM_027371864.1	7.2848848541465
XM_027369745.1	11.7814236169713
XR_003475525.1	12.1642102922684
XM_027370966.1	6.51315782884741
XM_027355583.1	6.10026363614843
XM_027363227.1	5.8306404271259
XM_027361116.1	6.96201570510853
XM_027380007.1	8.22289579045067
XM_027370539.1	8.19214290630894
XM_027352886.1	5.07395518938379
XM_027377110.1	7.23676435709782
XM_027358197.1	5.3215368893299
XM_027372122.1	5.60287472515688
XM_027370861.1	6.65593259110344
XM_027357542.1	6.19049631089786
XM_027381153.1	7.2729387446105
XM_027357983.1	7.19086934270008
XR_003476799.1	8.95380412921104
XM_027362690.1	8.13452031709115
XM_027382025.1	6.74814406360126
XM_027358473.1	6.03166260689196
XM_027371372.1	8.09422967382782
XM_027352901.1	6.05734950743519
XM_027372514.1	1.08610856911152
XM_027355579.1	5.37276927201177
XM_027378703.1	6.5081905434181
XM_027368244.1	5.82536870740466
XM_027352815.1	7.61590813556514
XR_003477270.1	6.09744378106336
XM_027377578.1	8.29556824305084
XR_003476944.1	10.1430018837935
XM_027358062.1	6.78897930831175
XM_027362353.1	6.25377775276553
XM_027354952.1	9.67734284402664
XM_027354471.1	6.18793190184923
XM_027380268.1	7.58409391350624
XM_027363417.1	7.99670616358863
XM_027367780.1	8.04503486792885
XM_027377018.1	6.21256037706503
XM_027371719.1	7.22274740266132
XM_027374489.1	9.42130225306524
XM_027371560.1	10.773527200839
XR_003476132.1	9.66718808745126
XR_003476928.1	10.3132492851588
XM_027363736.1	5.55744532993979
XM_027382602.1	9.33249059300876
XM_027381253.1	10.7283620392936
XR_003476550.1	6.21764064909486
XM_027354857.1	6.35611963165163
XM_027358513.1	6.07887174874618
XM_027356543.1	8.23207409890473
XM_027378021.1	6.5319819141975
XM_027369372.1	5.24318958142964
XM_027367050.1	8.30623988055913
XM_027355618.1	6.38523959813186
XM_027363157.1	5.33715466210324
XM_027359007.1	7.58327137343861
XM_027371265.1	8.10960679665634
XM_027356551.1	7.28138396241967
XM_027370228.1	10.0347435686947
XM_027375370.1	7.02507575479713
XM_027357980.1	7.4316825336564
XM_027364757.1	5.10673846747542
XM_027369486.1	6.89004126853314
XM_027366351.1	12.3017731089273
XM_027359620.1	7.50782666879443
XM_027366506.1	11.4786803127248
XM_027366847.1	6.70606797856792
XM_027355316.1	9.07663972464482
XM_027374997.1	7.51477649565068
XM_027365089.1	6.01118386042837
XR_003475979.1	8.11228154012812
XM_027367707.1	3.86050018551492
XM_027379128.1	7.27845641473342
XM_027376604.1	8.46271640335879
XM_027358298.1	6.52031546338679
XM_027354472.1	6.87298750106129
XM_027353325.1	6.7666089114833
XM_027355688.1	6.33612469908576
XM_027370865.1	6.6366117012771
XM_027352848.1	6.30370834190744
XM_027371154.1	9.35563931001733
XM_027377641.1	8.16828913132606
XM_027371957.1	6.8116332240529
XM_027359027.1	6.42548247570786
XM_027382619.1	8.98251765160706
XM_027359437.1	5.98430495974455
XM_027371602.1	8.21771427599148
XM_027360937.1	6.80454322332726
XR_003475883.1	7.08617977318698
XM_027380800.1	7.46072262782549
XR_003476963.1	10.3699984819717
XM_027356549.1	8.70311432452005
XM_027358299.1	6.79891106306375
XM_027356167.1	9.94869103529437
XM_027373957.1	7.81731732577335
XM_027358088.1	7.40676919644251
XR_003477145.1	8.79755436926196
XM_027369855.1	6.27697539895224
XM_027357014.1	8.87431238292701
XM_027354645.1	4.84534815082305
XM_027355833.1	7.98567500899869
XM_027371198.1	6.92584185681993
XM_027370470.1	5.93559961757192
XM_027377089.1	7.60882119640755
XM_027364323.1	6.02124282443631
XM_027370435.1	5.98250091668994
XM_027366895.1	6.65021194759294
XM_027377836.1	8.120907220133
XM_027382631.1	8.21940522798942
XM_027358770.1	6.42505325039782
XM_027369483.1	6.25059001218553
XM_027365316.1	16.2352777164937
XM_027358508.1	9.07591179540207
XM_027381163.1	6.92650206429001
XR_003476926.1	10.6393329264397
XM_027362230.1	9.11044680436143
XR_003477403.1	9.6573562212746
XM_027372121.1	5.48147538497142
XR_003475869.1	7.03622811014158
XM_027374996.1	7.30722008455552
XM_027379736.1	6.31008599892613
XM_027378411.1	7.14394428961422
