ID	lminusProb
XM_027381957.1	9.2339914557038e-05
XR_003476993.1	9.25572524297369e-05
XM_027381865.1	9.73610365616606e-05
XM_027371537.1	0.000126167327095694
XM_027367206.1	0.000133044806302385
XM_027371495.1	0.000141493943723869
XM_027356800.1	0.000160666492191819
XM_027367205.1	0.00017762125343046
XM_027363212.1	0.000183269818590515
XM_027365741.1	0.000194116384631848
XM_027370936.1	0.000200508497604446
XM_027365880.1	0.000228565319581042
XR_003476994.1	0.000231075038535589
XM_027373334.1	0.000253985755459651
XM_027354135.1	0.000275157918040225
XM_027358624.1	0.000314739219907989
XM_027373338.1	0.000332223397840559
XM_027361441.1	0.000369264363332955
XM_027365867.1	0.000381469257123679
XM_027381866.1	0.000416770571292635
XM_027356797.1	0.000450589513327437
XM_027354939.1	0.000454991662122373
XM_027362845.1	0.000468983359703024
XM_027373323.1	0.000497324531235743
XM_027356692.1	0.000502704448526958
XM_027375603.1	0.000524411255116153
XM_027365655.1	0.000549677840209983
XM_027373318.1	0.000609421865121917
XM_027383660.1	0.000659141868499913
XM_027354940.1	0.00068698594120864
XM_027354132.1	0.000701379659736934
XM_027378125.1	0.000739028198424752
XR_003476575.1	0.000797838663200601
XM_027381854.1	0.000803332454559214
XM_027373322.1	0.000845629129473835
XM_027373312.1	0.000863386188725168
XM_027373333.1	0.000886245020404575
XM_027357870.1	0.000888179326243743
XM_027365681.1	0.000941553701295894
XR_003476212.1	0.000968745126547876
XM_027375602.1	0.0011131466403268
XM_027362705.1	0.00111822401402173
XM_027373328.1	0.00112418620838328
XM_027372149.1	0.00117668876980426
XM_027373331.1	0.001199160888954
XM_027373345.1	0.00120998827672447
XM_027373316.1	0.00122798757737297
XM_027373335.1	0.00123160996126137
XM_027373315.1	0.00132885013036721
XM_027357709.1	0.00139408280731879
XR_003475626.1	0.00141847462419797
XM_027381851.1	0.00146214112294174
XM_027375215.1	0.00149796141369396
XR_003476716.1	0.00152108578938714
XM_027362706.1	0.00158750881446901
XM_027375219.1	0.00163527023041599
XM_027356176.1	0.00175421684154298
XM_027373313.1	0.00179147728721607
XM_027370793.1	0.00185304858101287
XM_027375601.1	0.00189103108367139
XM_027356799.1	0.001928084651864
XM_027365697.1	0.00196235206678042
XR_003476289.1	0.00198229126793925
XM_027373330.1	0.00198605425128373
XM_027365875.1	0.00199682080400509
XM_027373327.1	0.00200741359478984
XM_027354937.1	0.00204482247688043
XM_027362345.1	0.00206213312551606
XM_027356290.1	0.00208570615933412
XM_027373320.1	0.00209325659719661
XM_027377764.1	0.00210127116752334
XM_027373332.1	0.00211929539077871
XM_027366419.1	0.00213477673571671
XM_027381855.1	0.00215777199963307
XM_027367239.1	0.00243746413425616
XM_027357707.1	0.00245129417305134
XM_027383714.1	0.00256171072484657
XM_027356801.1	0.00274016042417979
XM_027350645.1	0.00285264274934993
XM_027356628.1	0.00291098769808629
XM_027380855.1	0.00298059393497552
XM_027358874.1	0.00298448838230958
XM_027373325.1	0.00299307254666514
XM_027379467.1	0.00299412087749595
XM_027355574.1	0.00301753294355112
XM_027373452.1	0.00303312044467907
XM_027373774.1	0.00303522465401518
XM_027381853.1	0.00304855119406622
XM_027354938.1	0.00306277260902432
XM_027374304.1	0.00306868472304411
XM_027377792.1	0.00308302691663664
XM_027378808.1	0.0030906061255449
XM_027377734.1	0.00317898867645439
XM_027381774.1	0.00322004003879295
XM_027378319.1	0.00323612656390126
XM_027357706.1	0.00325428410164497
XM_027360199.1	0.00326509820831844
XM_027365800.1	0.00328250259517593
XM_027357705.1	0.00336292907570646
XM_027353372.1	0.00344667165484525
XM_027374011.1	0.00353686751566007
XM_027359304.1	0.00357320037407183
XM_027365037.1	0.0035852460525585
XM_027351876.1	0.00359321740913021
XM_027361966.1	0.00363022044794803
XM_027360590.1	0.00363044502604237
XM_027380421.1	0.00371348338194866
XM_027378553.1	0.00374565996880616
XM_027361621.1	0.00375033930076163
XM_027359213.1	0.00375103887345396
XM_027359148.1	0.00388490211246484
XM_027365732.1	0.00392704628965723
XM_027370397.1	0.00392750544308396
XM_027381656.1	0.0039281390331618
XM_027373694.1	0.00392848480454999
XM_027372143.1	0.00393173421976356
XM_027355671.1	0.00393310682726922
XM_027374915.1	0.00393326359495116
XM_027361709.1	0.0039360905422553
XM_027376560.1	0.0039361695028679
XM_027369535.1	0.00393726877806799
XM_027355117.1	0.00393729175886948
XM_027371914.1	0.0039379563220896
XM_027364963.1	0.00393812574128027
XM_027365077.1	0.00393978767349956
XM_027362539.1	0.00394463856694016
XM_027352568.1	0.00395344204259496
XM_027378341.1	0.00396151593226612
XM_027364397.1	0.00396640863013886
XM_027372221.1	0.00396781875966323
XR_003477734.1	0.00396802626163306
XM_027361522.1	0.00397211814528076
XM_027373405.1	0.00397452752118188
XM_027370852.1	0.00397955265642802
XR_003476072.1	0.00398356333488337
XM_027360831.1	0.00399120944339237
XM_027351790.1	0.00399237773631833
XR_003475025.1	0.00399512160931703
XM_027358952.1	0.00401269968058349
XM_027375910.1	0.00401819044519791
XM_027365837.1	0.00402362297374637
XR_003476285.1	0.00402875069505948
XM_027382395.1	0.00402969034339873
XM_027368380.1	0.00403426874742341
XM_027378054.1	0.00403742160468568
XM_027362059.1	0.00404543860908124
XM_027373287.1	0.00404576384135968
XM_027351358.1	0.00404978665555944
XM_027383047.1	0.004050054267559
XM_027351567.1	0.00405302842888156
XM_027365653.1	0.00405391085027951
XM_027370156.1	0.00405417992140278
XM_027379497.1	0.00405521953662347
XM_027377832.1	0.0040696281743472
XM_027379757.1	0.0040758312802317
XM_027360285.1	0.0040758575537051
XM_027375904.1	0.00407605528165123
XM_027370937.1	0.00408057495035452
XM_027379373.1	0.00408079908502101
XM_027378758.1	0.00408120621988317
XM_027369687.1	0.00408301554899104
XM_027377631.1	0.00408828110169357
XM_027369202.1	0.00408937581754276
XM_027363323.1	0.00409119646238987
XM_027353014.1	0.00409205330642382
XM_027362430.1	0.00409285089700884
XM_027359429.1	0.0040934069058236
XM_027370398.1	0.00409658908444976
XM_027371380.1	0.00409694641112868
XM_027372253.1	0.00410305246199028
XM_027383772.1	0.00410399172975207
XM_027373601.1	0.00410443386010673
XM_027367184.1	0.00410824996558867
XM_027381050.1	0.0041099394353753
XM_027369203.1	0.00411068003336545
XM_027359178.1	0.00411163469831144
XM_027364772.1	0.00411313239556899
XM_027374289.1	0.00411638997233943
XM_027375361.1	0.00411643676936058
XM_027352166.1	0.00411670822608268
XM_027360143.1	0.00411700857478692
XM_027381490.1	0.00412528110964339
XM_027371220.1	0.00412809741056064
XM_027370268.1	0.00412821712497846
XM_027352133.1	0.00413647569196085
XM_027367363.1	0.00415635017414318
XM_027377312.1	0.00416148125580729
XM_027364398.1	0.00416379148214252
XM_027356845.1	0.0041653209757847
XM_027368290.1	0.00417049720070006
XM_027382371.1	0.00417235378903902
XM_027375280.1	0.00417377917003692
XM_027371209.1	0.00417602442195086
XM_027361198.1	0.00417681580138329
XM_027367933.1	0.00417751183355575
XM_027379312.1	0.00419026347292861
XM_027367611.1	0.00419698788337453
XM_027378289.1	0.00419952259538858
XM_027381556.1	0.00420007969924929
XM_027379514.1	0.00420905846419017
XM_027368072.1	0.00421197122841166
XM_027369550.1	0.00421426758118282
XM_027357493.1	0.00421849778779038
XM_027367361.1	0.00422038735193353
XM_027367937.1	0.00422633364560165
XM_027357843.1	0.00422715794783135
XM_027362493.1	0.0042297379909364
XM_027362757.1	0.0042302170191173
XM_027380023.1	0.00423050382127965
XM_027380856.1	0.00423305965024123
XM_027383792.1	0.00423343906356299
XM_027365450.1	0.00424047440282815
XM_027354094.1	0.00424095256437729
XM_027363523.1	0.00424172839296377
XM_027365593.1	0.00424341539288864
XM_027378572.1	0.00424348088041859
XM_027378755.1	0.00424420486285637
XM_027365375.1	0.00424556945255872
XM_027350921.1	0.00424670495392143
XM_027383790.1	0.00424729849009486
XM_027382688.1	0.00424806887013229
XM_027377219.1	0.00424872243021479
XM_027373607.1	0.00425125350210764
XM_027356816.1	0.0042540135573822
XM_027379121.1	0.0042550750787308
XM_027363943.1	0.00425609236216995
XM_027369504.1	0.00426393243470491
XM_027376559.1	0.00427082248112154
XM_027379230.1	0.00427342992343227
XM_027381129.1	0.00427387025094317
XM_027364268.1	0.00427412089496915
XR_003476992.1	0.00427452739043832
XM_027359233.1	0.00427834491821466
XM_027357752.1	0.00427877659646836
XM_027363415.1	0.00427950511324882
XM_027371208.1	0.00428497812746076
XM_027363950.1	0.00428863897120257
XM_027356123.1	0.0042950645373554
XM_027371682.1	0.00429781590066947
XM_027354784.1	0.00430072929730141
XM_027372150.1	0.00430231398906578
XM_027361739.1	0.00430468429613606
XM_027379069.1	0.00430561555916231
XM_027360795.1	0.00430787654475961
XM_027360743.1	0.00431111550312202
XM_027382177.1	0.00431453790522374
XM_027383682.1	0.0043217309716842
XM_027362687.1	0.00432198107934789
XM_027362347.1	0.00432290822490644
XR_003475608.1	0.00432736866891836
XM_027375911.1	0.00432828974481747
XM_027355587.1	0.00432963161263
XM_027374914.1	0.00433806536269732
XM_027373695.1	0.00434111461650455
XM_027379525.1	0.00434430896596449
XM_027379172.1	0.00434755340642679
XM_027358803.1	0.00434773177069248
XM_027361679.1	0.0043482778438424
XM_027353695.1	0.00435204872817141
XM_027381890.1	0.00435316568028721
XM_027379261.1	0.00435343144312883
XM_027360830.1	0.00435515402588371
XM_027369089.1	0.00435637944328771
XM_027364827.1	0.00435804650988403
XM_027369731.1	0.00435906479070325
XM_027352709.1	0.00436317892498539
XM_027361690.1	0.00436329273144187
XM_027376387.1	0.00436648215264468
XM_027350630.1	0.00436860226131419
XM_027381025.1	0.0043713058571383
XM_027377205.1	0.00437296276395827
XM_027367711.1	0.00437671194877731
XM_027362115.1	0.00438149753018124
XM_027351488.1	0.00438555093210768
XM_027381073.1	0.00438716678325812
XM_027358234.1	0.00439353714543766
XM_027380507.1	0.00439696296055181
XM_027377147.1	0.0044003437673299
XM_027364075.1	0.0044046400344544
XM_027359031.1	0.00440564924417486
XM_027378227.1	0.00440923979957941
XM_027363303.1	0.00440973855614268
XM_027361468.1	0.00442615771885546
XM_027351948.1	0.0044269135908801
XM_027358966.1	0.00442794997673834
XM_027381845.1	0.00443174984013284
XM_027355483.1	0.00444448604876901
XM_027370881.1	0.00444764094999872
XM_027381554.1	0.0044479726804314
XM_027371186.1	0.00445612486518365
XM_027374905.1	0.00445795835241569
XM_027372204.1	0.00446136550331289
XM_027372105.1	0.00446656657158073
XM_027367360.1	0.00447759034348372
XM_027365834.1	0.00448163791006662
XM_027376438.1	0.00448195463073442
XM_027359427.1	0.00448309860432028
XM_027376858.1	0.00449507850259057
XM_027380544.1	0.00449744658200879
XM_027371250.1	0.00449889775530277
XM_027364076.1	0.00450131920363916
XM_027351203.1	0.00450276382330739
XM_027383784.1	0.00450970639094872
XM_027352701.1	0.00451207229583461
XM_027380521.1	0.00451255944438744
XM_027352708.1	0.004518026911842
XM_027380997.1	0.0045190507085987
XM_027360791.1	0.00452114210870691
XM_027351143.1	0.00452378090519179
XM_027373401.1	0.00452966082487327
XM_027377199.1	0.00453085955431931
XM_027368855.1	0.00453284098357354
XR_003477669.1	0.00453432448011104
XM_027378869.1	0.00453603397946178
XM_027381512.1	0.00454171794499814
XM_027375764.1	0.00454190373132635
XM_027374474.1	0.00454450237930937
XM_027350765.1	0.00454513303233928
XM_027381891.1	0.00454632440460878
XM_027369412.1	0.00454756291094305
XR_003475695.1	0.00455209070016627
XM_027374536.1	0.00455389268526929
XM_027354923.1	0.00455604290696532
XM_027362890.1	0.00455656423156192
XM_027376550.1	0.0045567932923416
XM_027351204.1	0.00455712170564571
XM_027368999.1	0.00455716411741147
XM_027374645.1	0.0045591885565669
XM_027373693.1	0.00455985590746588
XM_027376216.1	0.00456002952289924
XR_003475561.1	0.00456017364478667
XM_027364535.1	0.00456064268390799
XM_027369556.1	0.00456189439113541
XM_027373440.1	0.00456305078635966
XM_027366577.1	0.00456687592662974
XM_027364964.1	0.0045672049463672
XM_027363321.1	0.0045699702487465
XM_027360936.1	0.0045702785574997
XM_027375106.1	0.00457315172027495
XM_027356828.1	0.00457345627629346
XM_027359753.1	0.00457349229742154
XM_027381002.1	0.00457452950084669
XM_027367369.1	0.00458102257445092
XM_027381966.1	0.00458417444265569
XM_027375284.1	0.00458552274952928
XR_003476507.1	0.00458857776951449
XM_027375907.1	0.0045886764300791
XM_027368407.1	0.00459405730736984
XM_027380068.1	0.00460122517063677
XM_027352480.1	0.00460271782740118
XM_027364689.1	0.00460448988028617
XM_027354676.1	0.00460689480050325
XR_003475415.1	0.0046075608125421
XM_027351369.1	0.00461415676915333
XM_027356775.1	0.00461511800922032
XM_027374285.1	0.00461707424302127
XM_027362412.1	0.0046184939513858
XM_027350933.1	0.00462074932523426
XM_027382096.1	0.00462083988725204
XM_027359231.1	0.0046276788093812
XM_027380552.1	0.00462967557687899
XM_027378798.1	0.00463064994030282
XM_027367209.1	0.00463156047262314
XM_027350644.1	0.00463357037908996
XM_027383261.1	0.00463888145646474
XM_027377227.1	0.00464182312008232
XM_027366532.1	0.00464727609810112
XM_027374921.1	0.00464906411850807
XM_027357078.1	0.00465427672090812
XM_027366268.1	0.00465918349122885
XM_027379742.1	0.00466216036714806
XM_027373750.1	0.00467211861749695
XM_027361190.1	0.00467236917066816
XM_027368383.1	0.00467265944031559
XM_027376430.1	0.00467518861282568
XM_027383550.1	0.00467523729129082
XM_027382392.1	0.00467952663087878
XM_027371450.1	0.00468022269123669
XM_027381841.1	0.00468345111775237
XM_027364349.1	0.00468651775853546
XM_027368825.1	0.00469275999251106
XM_027375348.1	0.00469417525514049
XM_027359230.1	0.00469421613777987
XM_027356769.1	0.00469458761525865
XM_027366267.1	0.00469514661776582
XM_027363970.1	0.00469588613762628
XM_027363590.1	0.00469766310444408
XM_027367362.1	0.00470133192373334
XM_027367017.1	0.00470220574011326
XM_027352012.1	0.00471949401479121
XM_027382805.1	0.00472428662576752
XM_027363297.1	0.00473095400635737
XM_027375421.1	0.00473429927576985
XM_027376864.1	0.00473961630032183
XM_027379199.1	0.00474353948609718
XR_003477373.1	0.00474804999095013
XM_027373398.1	0.00474836931990319
XM_027377235.1	0.00476272702838931
XM_027369773.1	0.0047628931843644
XM_027371818.1	0.00476580223369127
XM_027366439.1	0.00477108898761236
XR_003477585.1	0.00477230418334107
XM_027363473.1	0.00477519879739485
XM_027365747.1	0.00477740379987102
XR_003477374.1	0.00477924430666188
XM_027354910.1	0.00478068562643708
XM_027378388.1	0.00478223233874009
XM_027351187.1	0.00478248720077357
XM_027361876.1	0.00478324309840428
XM_027356413.1	0.00478484564545922
XM_027375218.1	0.00479053839596555
XM_027366081.1	0.00479725847203605
XM_027377453.1	0.00479901131334615
XM_027377389.1	0.00480316732151309
XM_027352542.1	0.00481213180803008
XM_027366409.1	0.00481341190281648
XM_027375830.1	0.00481512185135136
XM_027373329.1	0.00481767620063744
XM_027365464.1	0.00481972053824475
XM_027359269.1	0.0048204779388068
XM_027377990.1	0.00482589246444742
XM_027353422.1	0.0048261440318027
XM_027361625.1	0.00482804140881554
XM_027382094.1	0.00482948350157197
XM_027373829.1	0.0048305163279142
XM_027375281.1	0.00483517413724155
XM_027368870.1	0.00483628008933878
XM_027374869.1	0.00484016394138975
XM_027374373.1	0.00485040704831674
XM_027372496.1	0.00485472042558843
XM_027360881.1	0.00485674470943098
XM_027363789.1	0.0048687706167494
XM_027357694.1	0.00487569154247791
XM_027380064.1	0.0048765846456803
XM_027373642.1	0.00487990835054053
XM_027379068.1	0.00488027659557488
XM_027376863.1	0.00488257953875726
XM_027380409.1	0.00488506149035317
XM_027362057.1	0.00489639851614365
XM_027381655.1	0.00490381953057184
XM_027379201.1	0.00490570331886808
XM_027381509.1	0.00490586419903416
XM_027369290.1	0.00490661197839282
XM_027365374.1	0.00491229336347621
XR_003477442.1	0.00491406722675114
XR_003475003.1	0.00491771935449903
XM_027365203.1	0.00491817657007954
XM_027362113.1	0.00491842072043835
XM_027358146.1	0.00491885265304748
XM_027361791.1	0.00491999790006092
XM_027353848.1	0.0049207901599394
XM_027367821.1	0.0049230405945786
XM_027353693.1	0.00492524143042938
XM_027375136.1	0.00492905084740813
XM_027362108.1	0.00493033215217764
XM_027369645.1	0.0049303953673131
XM_027353719.1	0.00493074017888684
XM_027382130.1	0.00493186329448836
XM_027364953.1	0.00493204132677905
XM_027354925.1	0.00493367006317846
XM_027381918.1	0.00493443628174228
XM_027365162.1	0.00493946210121532
XM_027362510.1	0.00493985700784405
XM_027374916.1	0.00494276334882549
XM_027379810.1	0.00494359092133634
XR_003475583.1	0.00494529695298407
XM_027358343.1	0.00494685622332214
XM_027383335.1	0.0049501257014728
XM_027372718.1	0.00495358085747455
XM_027379260.1	0.00495376779745615
XM_027355187.1	0.00495629739715364
XM_027363559.1	0.00495738494376263
XM_027371503.1	0.00496149075834418
XM_027381427.1	0.00496181607497603
XM_027362346.1	0.0049623109353033
XM_027373880.1	0.00496353521864101
XM_027380016.1	0.00496412314136629
XM_027364935.1	0.00496518039479665
XM_027373795.1	0.00496680653961534
XM_027363561.1	0.004969836648827
XM_027381365.1	0.00497740819844661
XM_027363247.1	0.00497903864413851
XM_027351613.1	0.00498240733397004
XM_027350757.1	0.00498295940651616
XM_027378438.1	0.00499489553069421
XM_027351627.1	0.00499743717219459
XM_027358885.1	0.00499805298704559
XM_027366019.1	0.0049988660894712
XR_003476759.1	0.00500580428595454
XM_027373383.1	0.00501718923632499
XM_027380041.1	0.00501924621174843
XM_027365705.1	0.00502012329151491
XM_027357574.1	0.00502160376133787
XM_027369236.1	0.00502229981967595
XR_003476287.1	0.00502864630409239
XM_027377989.1	0.00503625730596458
XM_027355361.1	0.00503872827345064
XM_027381963.1	0.00504169506482532
XM_027368547.1	0.00504198118978538
XM_027379064.1	0.00504380190326925
XM_027380298.1	0.00504494270350875
XM_027370834.1	0.00505451036958027
XM_027353499.1	0.00505792821300433
XM_027377164.1	0.00505876922923998
XM_027382253.1	0.00505932291294053
XM_027365675.1	0.00506341303359925
XM_027365362.1	0.00506596386906821
XM_027367458.1	0.0050697096216189
XM_027359935.1	0.0050749790690755
XM_027365360.1	0.00508242477254095
XM_027374995.1	0.00508602043841011
XM_027353309.1	0.00508679234889564
XM_027358518.1	0.00509005883361158
XM_027379364.1	0.00509018909791781
XM_027351851.1	0.00509030753814976
XM_027376844.1	0.00509031005879867
XM_027379428.1	0.00509033192564401
XM_027357643.1	0.00509033734150632
XM_027369005.1	0.00509048400861323
XM_027362142.1	0.00509063412095978
XM_027369596.1	0.00509106061614639
XM_027373399.1	0.00509156108831654
XM_027363519.1	0.00509187501276775
XM_027361232.1	0.00509203620447585
XR_003477683.1	0.0050923435388488
XM_027370853.1	0.00509236218623133
XM_027381560.1	0.00509240551549284
XM_027352191.1	0.0050930422443507
XM_027357750.1	0.00509337949671385
XM_027382626.1	0.00509344061936468
XM_027382396.1	0.00509429232049119
XM_027379174.1	0.00509441141867362
XR_003477682.1	0.0050952297443978
XM_027372106.1	0.00509552081228426
XM_027363320.1	0.00509579001616822
XM_027371950.1	0.00509586490852576
XM_027360774.1	0.00509596307714344
XM_027362075.1	0.00509649553863589
XM_027381578.1	0.00509765450967914
XM_027368129.1	0.00509771301482564
XR_003477828.1	0.00509805562120058
XM_027377028.1	0.00509849263161954
XM_027352190.1	0.00509849551437169
XM_027351771.1	0.00509859601301199
XM_027367176.1	0.00509953444912126
XM_027364348.1	0.00509962912705886
XM_027372984.1	0.00509968243830217
XM_027359029.1	0.00510000731370952
XM_027359992.1	0.00510119696890887
XM_027382717.1	0.0051015670017811
XM_027352730.1	0.00510263660324406
XM_027383786.1	0.00510512614621417
XM_027358230.1	0.00510575638799227
XR_003477935.1	0.00510634014329947
XM_027366882.1	0.00510698051118286
XM_027355951.1	0.00510740290956546
XM_027353854.1	0.00510783442212503
XM_027375905.1	0.00510790964567431
XM_027375752.1	0.00510821248794269
XM_027377455.1	0.00510861680710262
XM_027351265.1	0.00510863143870077
XM_027357576.1	0.00510898549788408
XM_027380369.1	0.00511024325047937
XM_027373608.1	0.00511086529730043
XM_027379298.1	0.00511121740288301
XM_027375170.1	0.00511191020889579
XM_027360962.1	0.00511356368828353
XM_027369410.1	0.00511423531185862
XM_027367820.1	0.00511757490150722
XM_027382069.1	0.00511979426836928
XM_027379262.1	0.00511994536227944
XM_027370901.1	0.00512087132924188
XM_027365519.1	0.00512118704327125
XM_027364351.1	0.00512294686533665
XM_027362349.1	0.00512334735570652
XM_027380874.1	0.00512405432347607
XM_027360690.1	0.00512421099793048
XM_027362906.1	0.0051244449946396
XM_027370607.1	0.00512478416526996
XM_027381576.1	0.00512620595370428
XM_027381967.1	0.00512644101889737
XM_027363589.1	0.00512697200172907
XM_027372206.1	0.00512768574605271
XM_027352581.1	0.00512920640413395
XM_027369098.1	0.00513482729889414
XM_027351048.1	0.0051356969555526
XM_027369517.1	0.00513639509547348
XM_027365595.1	0.00513651415200711
XM_027362612.1	0.00513801410030812
XM_027368784.1	0.00513917509114603
XM_027377991.1	0.00514086252879242
XM_027367034.1	0.0051409314402181
XM_027355865.1	0.0051409811324632
XM_027373438.1	0.00514271990324799
XM_027381486.1	0.00514468078249042
XM_027357173.1	0.00514516185742386
XM_027361623.1	0.00514593001247998
XM_027378590.1	0.00515046127803176
XM_027360970.1	0.00515180964621409
XM_027365689.1	0.00515257002225056
XR_003475657.1	0.00515442979990932
XM_027359527.1	0.00515515937230049
XM_027382225.1	0.00515972874833615
XM_027351880.1	0.00516006532788993
XM_027375669.1	0.00516112826811743
XM_027368862.1	0.0051657556630984
XM_027378432.1	0.00516681883366987
XM_027365592.1	0.0051684639476326
XM_027366397.1	0.00516925123240708
XM_027373433.1	0.00517506181531735
XM_027359184.1	0.00517527576381727
XM_027360507.1	0.00517795470572657
XM_027360500.1	0.00518084027397636
XR_003475559.1	0.00518101916289215
XM_027353911.1	0.00518113329972114
XM_027367358.1	0.00518267663492644
XM_027365607.1	0.00518488344246704
XM_027361279.1	0.00518724471595788
XM_027356792.1	0.00518866265074347
XM_027357927.1	0.00518978922880098
XM_027370838.1	0.00519151266682394
XM_027361575.1	0.00519214491929731
XM_027373825.1	0.00519468615180085
XM_027352315.1	0.00519616862659633
XM_027368573.1	0.00519728477876269
XM_027380510.1	0.00519777568999436
XM_027376575.1	0.00519879230534048
XM_027354222.1	0.0052021670273511
XM_027358455.1	0.00520259488214214
XM_027367615.1	0.00520786250757155
XM_027376188.1	0.00520823780216884
XM_027358893.1	0.00521133228048887
XM_027371888.1	0.00521225950968218
XM_027356442.1	0.00522546789843792
XM_027361234.1	0.00522557402509327
XM_027383665.1	0.00522617241261747
XM_027355864.1	0.00522618010522657
XM_027360499.1	0.00522882782800338
XM_027371261.1	0.00523033507591975
XM_027378386.1	0.00523701117738928
XM_027377315.1	0.00524028083861283
XM_027377048.1	0.00524095763025378
XM_027359101.1	0.00524780432289773
XM_027378383.1	0.00525069771045183
XM_027353277.1	0.0052514556543799
XM_027362105.1	0.00525573278796521
XM_027365343.1	0.00525614374128736
XM_027364428.1	0.00525720641603256
XM_027356141.1	0.00526402732239228
XM_027368092.1	0.00526990386667048
XM_027367621.1	0.00527114055691702
XM_027370505.1	0.00527158633384939
XM_027365078.1	0.0052726384165741
XM_027379214.1	0.00527387655320599
XM_027362026.1	0.00527980338162282
XM_027373347.1	0.00528044866490696
XM_027372205.1	0.00528109828568102
XM_027367963.1	0.0052814378554551
XM_027359249.1	0.00528368407147561
XM_027363191.1	0.00528550904491909
XM_027377185.1	0.0052901872617267
XM_027358431.1	0.00529104780531264
XM_027360144.1	0.00529148965470516
XM_027353363.1	0.00529237509473912
XM_027379807.1	0.00529354910612412
XM_027379368.1	0.00529437422858325
XM_027357602.1	0.00529717696430954
XM_027381869.1	0.00529838605806221
XM_027372111.1	0.0052989688937719
XM_027382270.1	0.00529972100439358
XM_027371690.1	0.00530058392520005
XM_027373884.1	0.0053042442764788
XM_027379160.1	0.00530511404346701
XM_027358521.1	0.00530889974328475
XM_027379017.1	0.00531380997759123
XR_003477627.1	0.00531698658843638
XR_003476974.1	0.00531710942761698
XM_027378389.1	0.00532591828835283
