ID	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_wssv_1_normalized	gills_wssv_2_normalized	gills_wssv_3_normalized
XM_027350635.1	234.859501962611	1653.57170982063	733.404578865059	2356496.08158275	2648168.20750808	1088606.29618793
XM_027350640.1	1433.5689313345	800.036264592731	986.361817585461	1858.16336991562	957.912809386798	761.927559912789
XM_027350641.1	101.014839553811	80.3208722743603	101.378796544285	7577.30092761999	10819.8532565023	3814.22772462366
XM_027350642.1	179.511787790418	627.858308586293	2449.74270683341	656.476879191746	780.014716214964	224.906327926064
XM_027350643.1	217.392352623097	653.237973793272	2638.05259703281	578.589791830014	793.69918492049	284.575353702367
XM_027350644.1	59.9775609850753	14.8528722518117	26.0793280965371	22.2534535319236	50.1763852535942	50.4891756568716
XM_027350645.1	61.0297988970941	13.2666431763755	18.8554766519564	0	59.2993643906113	55.0791007165872
XM_027350646.1	33.6716131846037	21.4861938399994	32.9358650608849	5440.96938855532	11837.0654302797	348.834304538385
XM_027350647.1	322.195248660176	237.645956028987	225.408652702934	200.281081787312	255.443415836479	252.445878284358
XM_027350648.1	283.262445915478	250.62419391892	228.347168544797	422.815617106549	150.529155760783	174.417152269193
XM_027350649.1	269.793800641637	223.802502279726	223.694518461847	211.407808553274	246.320436699462	188.186927448339
XM_027350661.1	17.8880445043207	11.2478061712749	8.69310936551238	122.39399442558	159.6521348978	78.0287260151651
XM_027350662.1	13.2581976914377	7.06592951785217	11.3867488872204	77.8870873617326	118.598728781223	87.2085761345963
XM_027350663.1	15.5731210978792	6.48911894496628	7.95848040504655	189.154355021351	287.373842816039	96.3884262540275
XM_027350664.1	14.5208831858603	20.3325726942277	22.1613069740527	144.647447957503	301.058311521565	215.726477806633
XM_027350665.1	2653.32311894677	32417.4752094032	1998.5580869473	3994.49490898029	4894.47830700969	125148.896678205
XM_027350666.1	13.889540438649	11.3920088144964	7.59116592481363	0	0	0
XM_027350668.1	17.6775969219169	15.862290754362	18.3657240116459	22.2534535319236	9.12297913701712	59.6690257763028
XM_027350671.1	703.736715558217	1414.91633528909	903.593621372977	611.969972127899	342.111717638142	445.222730792413
XM_027350674.1	276.738570860961	191.645312841337	90.9715529376859	22.2534535319236	27.3689374110514	36.7194004777248
XM_027350677.1	1497.75544396765	812.149286623335	1173.44732618409	912.391594808868	1272.65558961389	1170.43089022748
XM_027350678.1	39.1432503271018	103.393295189796	82.0335672520183	89.0138141276944	22.8074478425428	41.3093255374404
XM_027350680.1	38.5119075798904	36.1948634485897	31.3441689798756	0	9.12297913701712	18.3597002388624
XM_027350683.1	13.0477501090339	9.37317180939573	8.4482330453571	0	0	9.17985011943119
XM_027350687.1	13.889540438649	18.7463436187915	15.4272081697825	66.7603605957708	0	36.7194004777248
XM_027350688.1	56.3999520842111	20.7651806238921	34.6499993019719	22.2534535319236	95.7912809386798	41.3093255374404
XM_027350689.1	69.4477021932451	20.6209779806706	37.2212006636023	89.0138141276944	123.160218349731	36.7194004777248
XM_027350691.1	3.99850406567169	25.0912599205363	16.5291516104813	178.027628255389	214.390009719902	78.0287260151651
XM_027350694.1	60.6089037322866	33.3108105841602	33.9153703415061	33.3801802978854	82.1068122331541	0
XM_027350697.1	264.532611081543	221.783665274625	188.432328359487	100.140540893656	136.844687055257	100.978351313743
XM_027350698.1	7.36566538413205	23.0724229154356	26.813957057003	0	36.4919165480685	0
XM_027350699.1	568.418920072591	886.12524259595	1599.28724693412	411.688890340587	278.250863679022	431.452955613266
XM_027350703.1	4449.28278718057	5342.41952606912	4140.98101198583	4217.02944429952	2841.80800118083	3263.43671745779
XM_027350704.1	2387.3173747884	3880.34892644661	3050.4243201743	2447.8798885116	2257.93733641174	2166.44462818576
XM_027350705.1	1951.90132679499	3582.57046819427	2584.05736843857	2158.58499259659	1861.08774395149	2189.39425348434
XM_027350716.1	31.1462421957584	17.4485198297982	18.2432858515682	44.5069070638472	0	0
XM_027350719.1	20.8343106579735	8.07534802040248	19.1003529721117	0	18.2459582740342	27.5395503582936
XM_027350741.1	437.520523817444	408.526088246432	325.807943966598	4450.69070638472	4228.50083000744	3575.55162151845
XM_027350742.1	28.8313187893169	33.3108105841602	40.2821546655433	0	132.283197486748	55.0791007165872
XM_027350743.1	209.395344491754	249.614775416369	215.001409096334	100.140540893656	72.983833096137	142.287676851184
XM_027350744.1	277.580361190576	338.010995711132	376.49734223874	267.041442383083	328.427248932616	275.395503582936
XM_027350745.1	103.119315377849	148.384519874895	130.519078642763	1424.22102604311	1669.50518207413	1018.96336325686
XM_027350746.1	146.892412517833	78.1578326260383	64.0351577206053	11.1267267659618	27.3689374110514	87.2085761345963
XM_027350748.1	41.8790688983508	42.5397797503345	37.2212006636023	1468.72793310696	428.780019439805	238.676103105211
XM_027350749.1	69.2372546108413	182.416343675163	240.958299032794	178.027628255389	9.12297913701712	100.978351313743
XM_027350750.1	96.5954403233318	89.2614361540917	81.1765001314748	89.0138141276944	27.3689374110514	59.6690257763028
XM_027350751.1	81.8641095550677	104.258511049125	85.9515883745027	89.0138141276944	54.7378748221027	78.0287260151651
XM_027350752.1	71.341730434879	98.7788106067089	76.8911645287574	22.2534535319236	45.6148956850856	68.848875895734
XM_027350753.1	96.1745451585242	93.5875154507358	80.3194330109313	144.647447957503	82.1068122331541	100.978351313743
XM_027350754.1	90.9133555984299	99.9324317524806	77.5033553291456	100.140540893656	36.4919165480685	82.6186510748807
XM_027350755.1	1271.9451880484	1575.55807983781	1109.28973030341	700.983786255594	1208.79473565477	651.769358479615
XM_027350756.1	576.415928203934	653.958987009379	586.111472291659	356.055256510778	702.469393550319	431.452955613266
XM_027350757.1	596.618896114696	953.035269050714	710.50864293054	656.476879191746	606.678112611639	959.29433748056
XM_027350760.1	220.759513941558	272.254590402141	234.713952868834	522.956158000205	191.58256187736	224.906327926064
XM_027350761.1	226.862493831267	229.282202722142	224.918900062623	222.534535319236	191.58256187736	220.316402866349
XM_027350762.1	274.213199872116	263.602431808852	260.915719125449	378.308710042701	205.267030582885	238.676103105211
XM_027350767.1	1573.93746879782	3720.86080304366	2112.18069949935	1324.08048514945	1660.38220293712	1597.29392078103
XM_027350768.1	76.3924724125696	49.4615066249652	51.0567127523755	122.39399442558	36.4919165480685	55.0791007165872
XM_027350769.1	102.487972630637	67.4868370276493	55.7093628353258	144.647447957503	86.6683018016627	82.6186510748807
XM_027350771.1	98.279020982562	68.2078502437566	55.0971720349376	122.39399442558	123.160218349731	100.978351313743
XM_027350772.1	12.6268549442264	12.2572246738252	21.1818016934316	0	41.0534061165771	9.17985011943119
XM_027350773.1	101.435734718619	38.3579030969118	60.4844510783538	66.7603605957708	232.635967993937	91.7985011943119
XM_027350774.1	121.638702629381	76.2831982641591	127.947877281133	155.774174723465	191.58256187736	64.2589508360184
XM_027350775.1	136.580480980049	79.0230484853671	147.782859213711	100.140540893656	136.844687055257	68.848875895734
XM_027350776.1	146.892412517833	78.4462379124812	28.160776817857	66.7603605957708	45.6148956850856	32.1294754180092
XM_027350777.1	148.36554559466	79.7440617014745	27.7934623376241	89.0138141276944	54.7378748221027	59.6690257763028
XM_027350778.1	194.874461305894	90.7034625863064	39.0577730647669	22.2534535319236	27.3689374110514	68.848875895734
XM_027350779.1	784.127692036458	440.539075041599	679.042035790587	556.33633829809	807.383653626015	817.006660629376
XM_027350780.1	524.85627051501	453.517312931532	626.51606511728	467.322524170396	2850.93098031785	1376.97751791468
XM_027350782.1	42.7208592279659	46.0006431876498	13.223321288385	0	18.2459582740342	0
XM_027350784.1	29.0417663717207	35.7622555189253	78.3604224496891	0	18.2459582740342	36.7194004777248
XM_027350785.1	26.7268429652792	31.2919735790596	83.0130725326394	0	9.12297913701712	0
XM_027350786.1	25.6746050532603	34.7528370163749	72.2385144458071	44.5069070638472	54.7378748221027	36.7194004777248
XM_027350787.1	37.2492220854678	41.9629691774486	91.2164292578412	33.3801802978854	36.4919165480685	82.6186510748807
XM_027350788.1	30.9357946133546	32.4455947248314	74.1975250070494	89.0138141276944	27.3689374110514	55.0791007165872
XM_027350790.1	30.3044518661433	62.8723524445621	36.2416953829812	22.2534535319236	63.8608539591199	59.6690257763028
XM_027350791.1	73.6566538413205	13.6992511060399	154.639396178058	77.8870873617326	86.6683018016627	0
XM_027350793.1	2047.86542437111	2237.59241486759	3253.54922774311	2013.93754463909	1404.93878710064	2533.63863296301
XM_027350794.1	8554.06288196616	1695.53467899808	5898.33592358019	4128.01563017183	2919.35332384548	3534.24229598101
XM_027350797.1	1086.96176311549	993.556211795948	1251.31799599347	244.78798885116	916.859403270221	624.229808121321
XM_027350808.1	11298.088908929	16988.3691952785	15752.0366084685	9880.53336817408	5236.59002464783	9322.13779628238
XM_027350813.1	97.8581258177544	119.832396517044	135.049290565636	166.900901489427	301.058311521565	114.74812649289
XM_027350814.1	274.213199872116	534.414995778778	308.299287075495	289.294895915007	246.320436699462	312.114904060661
XM_027350815.1	90.9133555984299	95.462149812615	104.072436065993	100.140540893656	72.983833096137	73.4388009554496
XM_027350816.1	82.2850047198752	187.896044117579	165.169077944735	3749.70692012913	4917.28575485223	3125.73896566632
XM_027350817.1	703.736715558217	524.609216039718	226.877910623865	222.534535319236	63.8608539591199	156.05745203033
XM_027350818.1	628.186033475262	483.944070651263	232.754942307592	244.78798885116	72.983833096137	146.877601910899
XM_027350820.1	7875.36942871399	11142.2498364368	8185.48075383049	9735.88592021658	9241.57786579835	16285.0541118709
XM_027350821.1	5667.98473688082	6830.59080411472	5685.41596320518	4072.38199634202	3690.24506092343	5627.24812321132
XM_027350823.1	136.370033397645	108.872995632212	95.9915175008691	55.633633829809	18.2459582740342	73.4388009554496
XM_027350824.1	376.911620085157	375.215277662272	279.281443137095	445.069070638472	282.812353247531	137.697751791468
XM_027350825.1	436.468285905425	375.647885591937	282.954587939424	500.702704468281	337.550228069634	160.647377090046
XM_027350826.1	43.3522019751772	50.9035330571799	41.5065362663197	111.267267659618	59.2993643906113	146.877601910899
XM_027350827.1	41.668621315947	43.8376035393277	39.3026493849222	0	13.6844687055257	9.17985011943119
XM_027350831.1	579.993537104798	60.997718082683	24.6100701756055	155.774174723465	515.448321241468	18.3597002388624
XM_027350833.1	278.001256355384	26.6774889959725	13.223321288385	89.0138141276944	77.5453226646456	0
XM_027350834.1	83.7581377967016	16.5833039704694	5.99946984380432	33.3801802978854	109.475749644205	0
XM_027350836.1	2572.30079972132	484.376678580927	705.611116527435	845.631234213097	1199.67175651775	151.467526970615
XM_027350837.1	1019.19764158147	73.8317533293941	67.3409880427016	1045.91231600041	314.742780227091	64.2589508360184
XM_027350838.1	449.305588432055	56.3832334995959	56.1991154756364	789.997600383288	168.775114034817	123.927976612321
XM_027350840.1	149.207335924275	134.541066125634	244.998758315356	111.267267659618	150.529155760783	100.978351313743
XM_027350845.1	81.8641095550677	67.6310396708707	58.5254405171115	22.2534535319236	9.12297913701712	22.949625298578
XM_027350846.1	11.9955121970151	23.0724229154356	13.4681976085403	22.2534535319236	0	9.17985011943119
XM_027350855.1	11.9955121970151	33.1666079409387	17.3862187310248	189.154355021351	0	0
XM_027350868.1	97.6476782353506	334.982740203481	675.858643628568	211.407808553274	551.940237789536	293.755203821798
XM_027350869.1	95.3327548289091	290.279920804825	658.105110417311	122.39399442558	301.058311521565	179.007077328908
XM_027350871.1	300.308700090184	407.372467100661	380.048048880992	200.281081787312	428.780019439805	270.80557852322
XM_027350877.1	106.696924278713	288.982097015831	383.109002882933	0	100.352770507188	128.517901672037
XM_027350880.1	89.2297749391997	95.0295418829506	57.1786207562575	22.2534535319236	0	45.899250597156
XM_027350881.1	1232.5914901389	2286.18870563323	1752.33494703117	968.025228638677	1582.83688027247	1785.48084822937
XM_027350882.1	2300.19207567324	2146.02373642196	2536.55136232845	3148.86367476719	4990.26958794837	2400.53080623126
XM_027350884.1	785.811272695688	796.142793225751	555.257055952094	645.350152425785	802.822164057507	573.74063246445
XM_027350885.1	197.820727459547	354.017489108716	171.413424108695	55.633633829809	104.914260075697	183.597002388624
XM_027350886.1	131.950634167166	155.017841463083	188.677204679642	22.2534535319236	18.2459582740342	91.7985011943119
XM_027350889.1	200.346098448392	50.9035330571799	58.4030023570339	155.774174723465	127.72170791824	100.978351313743
XM_027350890.1	285.156474157112	277.157480271671	250.630913678927	300.421622680969	301.058311521565	472.762281150706
XM_027350891.1	96.8058879057355	167.275066136908	69.912189404332	133.520721191542	100.352770507188	96.3884262540275
XM_027350892.1	355.656414262376	669.67707512052	365.477907831753	255.914715617122	310.181290658582	385.55370501611
XM_027350893.1	57.0312948314225	35.3296475892608	47.3835679500464	44.5069070638472	45.6148956850856	4.5899250597156
XM_027350894.1	149.628231089083	147.375101372345	210.716073493617	22.2534535319236	9.12297913701712	59.6690257763028
XM_027350895.1	1463.24204045343	2382.6602739484	1621.57099206825	968.025228638677	1081.07302773653	1748.76144775164
XM_027350896.1	57.2417424138262	73.3991453997296	79.5848040504655	22.2534535319236	36.4919165480685	165.237302149761
XM_027350898.1	9.89103637297733	23.0724229154356	20.8144872131987	0	41.0534061165771	146.877601910899
XM_027350900.1	50.086524612098	50.6151277707369	44.5674902682607	89.0138141276944	18.2459582740342	27.5395503582936
XM_027350901.1	80.1805288958375	69.3614713895284	47.506006110124	22.2534535319236	54.7378748221027	36.7194004777248
XM_027350902.1	1694.10303835037	1173.66531317957	3037.69075152623	255.914715617122	127.72170791824	59.6690257763028
XM_027350903.1	845.367938515956	905.304194144406	1805.8404229851	77.8870873617326	50.1763852535942	13.7697751791468
XM_027350904.1	44.1939923047923	13.8434537492614	52.5259706733072	66.7603605957708	104.914260075697	55.0791007165872
XM_027350905.1	42.0895164807546	16.5833039704694	52.2810943531519	22.2534535319236	50.1763852535942	9.17985011943119
XM_027350906.1	209.395344491754	395.115242426835	453.388506767498	89.0138141276944	410.534061165771	344.24437947867
XM_027350907.1	534.536859305583	756.631268983068	782.869595536425	778.870873617326	1368.44687055257	775.697335091936
XM_027350909.1	169.620751417441	34.0318238002676	78.8501750899996	311.548349446931	109.475749644205	119.338051552606
XM_027350910.1	183.299844273686	188.617057333686	515.342215766783	33.3801802978854	13.6844687055257	55.0791007165872
XM_027350911.1	196.768489547528	68.3520528869781	90.2369239772201	200.281081787312	205.267030582885	192.776852508055
XM_027350913.1	64.1865126331507	66.189013238656	72.2385144458071	44.5069070638472	36.4919165480685	9.17985011943119
XM_027350916.1	24.8328147236452	14.1318590357043	152.190632976505	111.267267659618	45.6148956850856	13.7697751791468
XM_027350917.1	89.4402225216035	28.5521233578516	74.0750868469717	178.027628255389	173.336603603325	206.546627687202
XM_027350919.1	260.955002180678	255.671286431671	217.082857817654	189.154355021351	145.967666192274	174.417152269193
XM_027350920.1	186.87745317455	196.980810640532	154.516958017981	278.168169149045	191.58256187736	169.827227209477
XM_027350921.1	510.335387329149	311.766114644824	581.458822208709	233.661262085198	50.1763852535942	192.776852508055
XM_027350922.1	117.429750981305	100.797647611809	141.905827529984	122.39399442558	86.6683018016627	119.338051552606
XM_027350924.1	125.637206695052	9.94998238228162	32.4461124205744	0	72.983833096137	27.5395503582936
XM_027350928.1	380.489228986021	498.220132330189	362.294515669734	111.267267659618	104.914260075697	64.2589508360184
XM_027350931.1	745.405336874164	517.254881235423	407.841511218616	55.633633829809	118.598728781223	133.107826731752
XM_027350937.1	17.0462541747056	10.5267929551675	22.0388688139751	66.7603605957708	36.4919165480685	32.1294754180092
XM_027350938.1	835.056006978171	236.492334883215	514.362710486162	433.94234387251	843.875570174084	68.848875895734
XM_027350939.1	286.208712069131	257.978528723215	254.793811121567	356.055256510778	173.336603603325	312.114904060661
XM_027350940.1	17.2567017571094	10.8151982416105	6.36678432403724	278.168169149045	100.352770507188	41.3093255374404
XM_027350942.1	71.5521780172828	18.313735689127	52.2810943531519	0	13.6844687055257	18.3597002388624
XM_027350945.1	14.7313307682641	12.4014273170467	7.95848040504655	0	18.2459582740342	59.6690257763028
XM_027350946.1	144.577489111392	93.1549075210714	134.926852405558	33.3801802978854	100.352770507188	68.848875895734
XM_027350950.1	1416.10178199499	2244.65834438545	998.728071753303	333.801802978854	351.234696775159	683.898833897624
XM_027350951.1	4887.43465374522	3430.58088223884	4444.13789633807	1891.54355021351	2673.03288714602	4020.77435231086
XM_027350952.1	172.777465153498	107.286766556776	112.398230951273	111.267267659618	269.127884542005	82.6186510748807
XM_027350953.1	26.7268429652792	13.8434537492614	55.0971720349376	22.2534535319236	0	13.7697751791468
XM_027350955.1	61.8715892267092	93.0107048778499	70.6468183647978	111.267267659618	164.213624466308	380.963779956394
XM_027350956.1	60.8193513146904	86.8099912193266	58.1581260368786	111.267267659618	164.213624466308	376.373854896679
XM_027350957.1	50.928314941713	91.5686784456352	62.8107761198289	222.534535319236	68.4223435276284	348.834304538385
XM_027350959.1	33.6716131846037	25.0912599205363	35.2621901023601	55.633633829809	54.7378748221027	50.4891756568716
XM_027350960.1	25.2537098884528	24.2260440612074	27.5485860174688	55.633633829809	18.2459582740342	27.5395503582936
XM_027350961.1	30.5148994485471	27.8311101417442	31.9563597802638	33.3801802978854	18.2459582740342	50.4891756568716
XM_027350962.1	284.735578992305	1233.36520747326	1151.65333369027	1212.81321748984	3402.87121810739	5186.61531747862
XM_027350968.1	14.7313307682641	5.62390308563744	4.77508824302793	166.900901489427	323.865759364108	41.3093255374404
XM_027350970.1	8.83879846095846	4.32607929664418	4.65265008295029	133.520721191542	474.39491512489	50.4891756568716
XM_027350971.1	7.99700813134337	3.74926872375829	4.04045928256209	211.407808553274	520.009810809976	82.6186510748807
XM_027350972.1	6.94477021932451	4.03767401020124	5.99946984380432	166.900901489427	410.534061165771	59.6690257763028
XM_027350973.1	12.6268549442264	4.7586872263086	6.73409880427015	289.294895915007	456.148956850856	27.5395503582936
XM_027350974.1	9.04924604336223	4.32607929664418	4.40777376279501	233.661262085198	346.673207206651	32.1294754180092
XM_027350975.1	12.2059597794188	3.1724581508724	3.79558296240681	189.154355021351	396.849592460245	4.5899250597156
XM_027350977.1	11.1537218674	4.03767401020124	4.89752640310557	255.914715617122	447.025977713839	55.0791007165872
XM_027350978.1	17.6775969219169	7.78694273395953	6.2443461639596	122.39399442558	296.496821953056	9.17985011943119
XM_027350979.1	8.20745571374714	3.60506608053682	5.26484088333848	267.041442383083	415.095550734279	41.3093255374404
XM_027350980.1	19.9925203283584	9.66157709583868	21.7939924938198	55.633633829809	41.0534061165771	36.7194004777248
XM_027350981.1	10.7328267025924	11.2478061712749	9.42773832597822	0	9.12297913701712	36.7194004777248
XM_027350982.1	134.896900320818	97.3367841744941	614.02737278936	44.5069070638472	9.12297913701712	27.5395503582936
XM_027350986.1	31.7775849429697	52.3455594893946	37.5885151438352	77.8870873617326	182.459582740342	59.6690257763028
XM_027350994.1	36.4074317558527	21.053585910335	21.9164306538974	66.7603605957708	9.12297913701712	59.6690257763028
XM_027350998.1	92.3864886752563	48.4520881224149	85.3393975741145	189.154355021351	72.983833096137	96.3884262540275
XM_027351003.1	31.5671373605659	11.9688193873822	32.3236742604967	33.3801802978854	36.4919165480685	78.0287260151651
XM_027351006.1	0.420895164807546	3.60506608053682	3.67314480232918	77.8870873617326	150.529155760783	68.848875895734
XM_027351010.1	735.935195665994	618.340934133675	500.649636557467	500.702704468281	738.961310098387	858.315986166817
XM_027351011.1	119.955121970151	52.2013568461731	100.276853103586	44.5069070638472	22.8074478425428	13.7697751791468
XM_027351014.1	203.713259766852	195.250378921874	173.005120189704	22.2534535319236	0	45.899250597156
XM_027351017.1	343.02955931815	542.922951728845	244.631443835123	255.914715617122	82.1068122331541	188.186927448339
XM_027351018.1	428.260830191678	817.340581779308	579.254935327311	500.702704468281	711.592372687336	537.021231986725
XM_027351019.1	28.8313187893169	15.1412775382546	45.5469955488818	155.774174723465	9.12297913701712	174.417152269193
XM_027351020.1	280.105732179422	273.696616834355	208.634624772297	16890.37123073	18843.5134075089	12195.4308836643
XM_027351021.1	36.6178793382565	65.7564053089916	60.3620129182761	66.7603605957708	36.4919165480685	55.0791007165872
XM_027351022.1	454.356330409746	204.046740158384	191.860596841661	200.281081787312	241.758947130954	206.546627687202
XM_027351023.1	464.036919200319	186.886625615029	191.003529721117	144.647447957503	337.550228069634	261.625728403789
XM_027351024.1	486.344362935119	230.291621224692	205.573670770356	311.548349446931	305.619801090074	238.676103105211
XM_027351025.1	468.666766013202	215.43874897288	200.308829887018	89.0138141276944	346.673207206651	307.524979000945
XM_027351026.1	9.89103637297733	8.07534802040248	7.83604224496891	0	0	0
XM_027351031.1	10.7328267025924	19.4673568348988	50.9342745922979	0	27.3689374110514	55.0791007165872
XM_027351035.1	11.9955121970151	18.7463436187915	136.39611032649	0	0	0
XM_027351038.1	300.09825250778	529.65630855247	572.398398362963	356.055256510778	410.534061165771	509.481681628431
XM_027351039.1	11.5746170322075	22.6398149857712	31.3441689798756	0	18.2459582740342	36.7194004777248
XM_027351040.1	63.3447223035356	14.1318590357043	27.4261478573912	0	9.12297913701712	0
XM_027351041.1	161.834190868501	205.488766590599	250.630913678927	122.39399442558	145.967666192274	78.0287260151651
XM_027351042.1	22.5178913172037	17.5927224730197	13.1008831283074	22.2534535319236	4.56148956850856	18.3597002388624
XM_027351043.1	17.0462541747056	17.7369251162412	11.876501527531	44.5069070638472	9.12297913701712	18.3597002388624
XM_027351044.1	12.6268549442264	17.1601145433553	12.4886923279192	22.2534535319236	18.2459582740342	27.5395503582936
XM_027351045.1	13.4686452738415	2.73985022120798	0.244876320155278	189.154355021351	6933.46414413301	4158.47210410233
XM_027351050.1	2882.92143134929	4720.76193114135	4145.87853838894	2436.75316174564	3183.91971881898	3020.17068929286
XM_027351051.1	85.4417184559318	20.7651806238921	80.074556690776	89.0138141276944	123.160218349731	87.2085761345963
XM_027351053.1	34.0925083494112	30.2825550765093	43.8328613077948	200.281081787312	364.919165480685	215.726477806633
XM_027351058.1	35.7760890086414	14.2760616789258	26.2017662566148	0	27.3689374110514	18.3597002388624
XM_027351063.1	307.674365474316	115.650519863621	21.9164306538974	0	0	22.949625298578
XM_027351067.1	2.52537098884528	69.9382819624143	51.7913417128414	44.5069070638472	0	82.6186510748807
XM_027351069.1	141.210327792932	46.5774537605357	70.5243802047202	89.0138141276944	118.598728781223	55.0791007165872
XM_027351070.1	115.746170322075	91.4244758024138	48.4855113907451	0	0	45.899250597156
XM_027351076.1	40.6163834039282	26.244881066308	18.4881621717235	22.2534535319236	9.12297913701712	0
XM_027351077.1	206.659525920505	338.876211570461	264.221549447545	300.421622680969	77.5453226646456	45.899250597156
XM_027351078.1	28.1999760421056	66.0448105954345	61.096641878742	11.1267267659618	36.4919165480685	41.3093255374404
XM_027351079.1	22.5178913172037	63.3049603742266	79.0950514101549	22.2534535319236	118.598728781223	211.136552746917
XM_027351080.1	64.6074077979583	74.9853744751659	68.3204933233227	66.7603605957708	41.0534061165771	55.0791007165872
XM_027351081.1	132.581976914377	336.424766635696	230.183740945962	111.267267659618	100.352770507188	201.956702627486
XM_027351084.1	93.4387265872752	125.600502245903	141.04876040944	111.267267659618	18.2459582740342	128.517901672037
XM_027351085.1	26.3059478004716	55.9506255699314	27.7934623376241	44.5069070638472	27.3689374110514	55.0791007165872
XM_027351086.1	686.480013801107	1846.8032517374	2155.1564936866	611.969972127899	693.346414413301	665.539133658762
XM_027351087.1	10.5223791201886	13.8434537492614	13.1008831283074	0	0	18.3597002388624
XM_027351088.1	193.401328229067	195.538784208317	232.632504147514	333.801802978854	547.378748221027	353.424229598101
XM_027351089.1	78.7073958190111	42.6839823935559	48.6079495508228	44.5069070638472	196.144051445868	119.338051552606
XM_027351090.1	68.1850166988224	37.0600793079185	50.4445219519873	22.2534535319236	82.1068122331541	110.158201433174
XM_027351091.1	78.9178434014148	38.9347136697977	47.506006110124	44.5069070638472	127.72170791824	169.827227209477
XM_027351092.1	91.3342507632374	46.7216564037572	46.8938153097358	77.8870873617326	114.037239212714	123.927976612321
XM_027351093.1	73.0253110941092	39.3673215994621	44.445052108183	133.520721191542	91.2297913701712	114.74812649289
XM_027351094.1	80.1805288958375	39.944132172348	42.4860415469408	22.2534535319236	141.406176623765	114.74812649289
XM_027351095.1	82.0745571374714	40.8093480316768	47.3835679500464	100.140540893656	155.090645329291	169.827227209477
XM_027351096.1	80.1805288958375	43.1165903232204	42.2411652267855	44.5069070638472	86.6683018016627	78.0287260151651
XM_027351097.1	90.9133555984299	129.349770969661	126.601057520279	111.267267659618	168.775114034817	119.338051552606
XM_027351100.1	71.5521780172828	77.2926167667094	56.321553635714	44.5069070638472	18.2459582740342	45.899250597156
XM_027351101.1	50.2969721945017	62.1513392284548	44.3226139481054	0	18.2459582740342	27.5395503582936
XM_027351102.1	48.192496370464	55.3738149970455	49.8323311515991	22.2534535319236	27.3689374110514	45.899250597156
XM_027351103.1	35.3551938438339	60.5651101530186	44.6899284283383	66.7603605957708	41.0534061165771	18.3597002388624
XM_027351104.1	40.1954882391206	53.2107753487235	46.6489389895805	89.0138141276944	27.3689374110514	27.5395503582936
XM_027351105.1	913.132060049971	1652.27388603164	1394.93795776454	2670.41442383083	3498.66249904607	1574.34429548245
XM_027351106.1	110.484980761981	124.591083743352	95.9915175008691	0	141.406176623765	64.2589508360184
