ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gills_1	gills_2	gills_3	gills_wssv_1	gills_wssv_2	gills_wssv_3	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_wssv_1_normalized	gills_wssv_2_normalized	gills_wssv_3_normalized	Expression
XR_003476932.1	225684.934033024	10.8124658703772	0.491219612552957	22.0114702142751	2.23621787446505e-107	3.51248840318246e-104	896	1683	2623	62402	71789	72237	188.561033833781	242.693048541739	321.155293883648	694330.003649549	327464.774633661	331562.416538676	Down_gills_Up_gills_wssv
XR_003476656.1	9498.109435549	9.64268654271402	0.439864123244087	21.9219664281716	1.60377971105599e-106	2.30917548730212e-103	164	127	152	1921	4576	3196	34.5134035142188	18.313735689127	18.6106003318012	21374.4421174126	20873.3762654952	14669.400490851	Down_gills_Up_gills_wssv
XR_003476653.1	10310.9068442935	9.59862730025105	0.442811577310273	21.6765500092727	3.41541874857776e-104	4.53935424137896e-101	172	121	214	2181	4837	3367	36.1969841734489	17.4485198297982	26.2017662566148	24267.3910765627	22063.9250428759	15454.2776760624	Down_gills_Up_gills_wssv
XR_003476677.1	73043.6699422711	8.41775070389332	0.388821188273836	21.6494135550168	6.15585709877733e-104	7.5972070680482e-101	1637	4040	2864	12839	36759	27550	344.502692394976	582.57867861475	350.662890462359	142856.044948184	167675.795048806	126452.435395165	Down_gills_Up_gills_wssv
XR_003476670.1	155520.798677616	8.0708746526126	0.375401657644133	21.4993047800111	1.58037574037209e-102	1.82038213614327e-99	4662	10788	7519	26563	76804	61824	981.106629166389	1555.65811507325	920.612525623769	295559.243084243	350340.644819732	283767.526891857	Down_gills_Up_gills_wssv
XM_027363063.1	10618.8975356905	6.22333097125417	0.293773301215161	21.1841271671457	1.33782171679507e-99	1.44468022642408e-96	1249	2228	2103	1652	4833	4890	262.849030422312	321.283489097441	257.487450643275	18381.3526173689	22045.6790846019	22444.7335420093	Down_gills_Up_gills_wssv
XR_003477966.1	30723.5649607805	10.6932109510667	0.50768719534246	21.0625973023676	1.7529583042037e-98	1.78162432823715e-95	152	276	322	6221	18687	6486	31.9880325253735	39.7999295291265	39.4250875449998	69219.3672110484	85240.5555667195	29770.2539373154	Down_gills_Up_gills_wssv
XM_027380944.1	85647.5833615672	11.1994024906045	0.542773189694899	20.6336692807172	1.36860784626021e-94	1.31371146487133e-91	261	663	554	19458	47696	17342	54.9268190073847	95.6063524558365	67.8307406830121	216503.849412085	217564.806459584	79598.4803855879	Down_gills_Up_gills_wssv
XR_003476942.1	93498.0594071154	9.98949232871429	0.48429456972529	20.6268931208143	1.57446426966882e-94	1.43176808691252e-91	666	1355	1761	25996	28400	30859	140.158089880913	195.394581565096	215.613599896723	289250.389007943	129546.303745643	141640.497417764	Down_gills_Up_gills_wssv
XR_003476946.1	91820.8740620987	10.0467572350994	0.487656416945596	20.6021224903111	2.626745023171e-94	2.26924502551743e-91	672	1221	1656	26030	27451	29534	141.420775375335	176.071427373418	202.757593088571	289628.697717986	125217.450145129	135558.84671364	Down_gills_Up_gills_wssv
XR_003476963.1	97941.8361651345	10.0276779956111	0.489167066489189	20.4994953310756	2.17537693691359e-93	1.78981727219015e-90	676	1489	1677	27434	29275	32310	142.262565704951	214.717735756773	205.328794450201	305250.622097396	133537.607118088	148300.478679411	Down_gills_Up_gills_wssv
XR_003476939.1	73406.2326269746	9.95271353969883	0.487106897602092	20.4322985133112	8.63404374990621e-93	6.78086399594907e-90	600	1059	1347	20995	21402	23696	126.268549442264	152.71059917154	164.92420162458	233605.628451368	97624.9997452202	108762.864215021	Down_gills_Up_gills_wssv
XR_003476926.1	93655.0335246521	9.96120442304977	0.488502301334683	20.3913152421879	1.99704539283073e-92	1.50021523031867e-89	649	1405	1828	25839	28527	31316	136.580480980049	202.604713726169	223.816956621924	287503.492905687	130125.612920844	143738.093170054	Down_gills_Up_gills_wssv
XR_003476944.1	71875.0969066871	9.88219955029638	0.486814419127892	20.2997264707153	1.29302590535756e-91	9.30870899698665e-89	543	870	1769	18367	22132	27337	114.273037245249	125.456299602681	216.593105177344	204364.59051042	100954.887130231	125474.781357445	Down_gills_Up_gills_wssv
XM_027355517.1	282198.148019454	10.589531842379	0.527546857483274	20.0731587955953	1.26690861405185e-89	8.75585881343514e-87	1263	3879	2229	55562	160946	74013	265.795296575965	559.362053056093	272.914658813058	618223.19257037	734153.500093179	339714.12344473	Down_gills_Up_gills_wssv
XR_003477366.1	174862.892315223	10.6511509176425	0.532064956507298	20.0185161367537	3.79866661581947e-89	2.52436006877419e-86	678	2240	1521	32348	105434	45243	142.683460869758	323.013920816099	186.228441478089	359927.357425332	480936.091166132	207661.979476713	Down_gills_Up_gills_wssv
XM_027357325.1	12657.302550741	10.2767143816682	0.515040231830821	19.9532264598775	1.40520997381122e-88	8.99230293611492e-86	102	190	101	2451	7296	3340	21.4656534051848	27.3985022120798	12.3662541678416	27271.6073033724	33280.6278918385	15330.3496994501	Down_gills_Up_gills_wssv
XM_027380316.1	81680.2948279875	8.94569101844994	0.448868936518281	19.9294054247517	2.26233654761751e-88	1.39602324534769e-85	1612	2095	2863	16986	45933	19732	339.241502834882	302.104537548985	350.540452302281	188998.580846627	209522.900350304	90568.4012783082	Down_gills_Up_gills_wssv
XR_003476970.1	64435.8837002205	10.132453886308	0.508587814696142	19.9227224749018	2.58544271087339e-88	1.54038893649898e-85	442	799	1109	18794	18786	19927	93.0178314224676	115.217911933957	135.783919526102	209115.702839486	85692.1430340018	91463.4366649527	Down_gills_Up_gills_wssv
XR_003476680.1	202057.143853296	8.19048493902195	0.414347358915096	19.767194752894	5.70618539250319e-87	3.28638237372234e-84	4561	13660	9850	33192	95809	87552	959.851423343608	1969.80810640532	1206.01587676475	369318.314815804	437031.754069237	401857.11882822	Down_gills_Up_gills_wssv
XR_003476659.1	8379.9533112526	9.55947504728174	0.48424428716907	19.7410177065117	9.58283365182885e-87	5.34103870439674e-84	168	112	125	1525	4203	3066	35.3551938438339	16.150696040805	15.3047700097049	16968.2583180918	19171.9406564415	14072.710233088	Down_gills_Up_gills_wssv
XR_003476679.1	126309.720564058	7.86121786029849	0.400655708800026	19.6208806904138	1.02560921170481e-85	5.53764873744868e-83	4130	10441	7110	20060	64779	51400	869.148515327582	1505.6197978754	870.535318152015	223202.138925194	295488.732758416	235922.148069382	Down_gills_Up_gills_wssv
XM_027383657.1	4244.04792485538	8.95246277562659	0.459345390954758	19.4896105456043	1.34500774451664e-84	7.04213448780562e-82	88	125	121	685	2724	1169	18.519387251532	18.0253304026841	14.8150173693943	7621.80783468384	12425.4975846173	5365.62239480753	Down_gills_Up_gills_wssv
XR_003476673.1	132356.42122849	7.92926284989416	0.407429512800025	19.4616801208164	2.32051576844293e-84	1.17923151315167e-81	4207	10437	6977	20823	69812	52453	885.352979172673	1505.04298730251	854.251042861689	231691.831447623	318446.70975672	240755.339157262	Down_gills_Up_gills_wssv
XM_027365653.1	3747.45629542294	10.4413241740189	0.537348259713795	19.4312049685994	4.20376992460833e-84	2.07522105021094e-81	25	52	28	712	2230	953	5.26118956009432	7.49853744751659	3.4282684821739	7922.22945736481	10172.1217377741	4374.19858190896	Down_gills_Up_gills_wssv
XM_027359025.1	145368.735045447	9.59388780220514	0.495979426478876	19.3433180692904	2.32052246710416e-83	1.11372186629516e-80	1342	3906	2299	29357	77824	41274	282.420655585863	563.255524423073	281.485330018493	326647.317668341	354993.36417961	189444.566914702	Down_gills_Up_gills_wssv
XM_027358241.1	234341.241677944	11.3248808957664	0.586322567930143	19.3151031790331	4.00929698009905e-83	1.82296403216188e-80	460	1886	1462	40380	151670	57596	96.8058879057355	271.966185115698	179.004590033508	449297.226809538	691841.122855694	264361.32373938	Down_gills_Up_gills_wssv
XM_027371512.1	18981.1307031844	11.0225530441414	0.570648574375448	19.3158338408277	3.95296213984038e-83	1.82296403216188e-80	80	177	101	4011	11283	3864	16.8358065923018	25.5238678502007	12.3662541678416	44629.3010582728	51467.2868014821	17735.4704307411	Down_gills_Up_gills_wssv
XM_027372170.1	179631.622595106	10.2937252089533	0.534075381949248	19.2739181712209	8.89406065501645e-83	3.9402969230096e-80	948	2842	2030	32455	112943	43710	199.504308118777	409.823912035426	248.549464957608	361117.91718929	515188.316336062	200625.624360169	Down_gills_Up_gills_wssv
XM_027366243.1	3785.62808493523	7.33093682662466	0.380849677299359	19.2488986169268	1.44195886133776e-82	6.22854130154846e-80	265	316	319	616	2140	1298	55.7686093369998	45.5680352579854	39.0577730647669	6854.06368783247	9761.58767660832	5957.72272751084	Down_gills_Up_gills_wssv
XR_003476921.1	71097.7924344317	9.89391635422363	0.514721118045179	19.2218970766131	2.42731118183005e-82	1.02290445365024e-79	559	964	1561	20385	20873	22682	117.640198563709	139.0113480655	191.125967881195	226818.325124131	95211.9717634792	104108.680204469	Down_gills_Up_gills_wssv
XM_027374657.1	90206.611061633	9.49578119912119	0.495513197663487	19.1635283255764	7.46379283467323e-82	3.070462204702e-79	915	2200	1950	16396	56431	21928	192.559537899452	317.24581508724	238.754412151396	182433.81205471	257409.417840507	100647.876709444	Down_gills_Up_gills_wssv
XM_027367658.1	592.93588343261	6.61196769976504	0.345295670591705	19.148713010026	9.92083330192221e-82	3.98632925094446e-79	45	100	98	101	253	271	9.47014120816978	14.4202643221473	11.9989396876086	1123.79940336214	1154.05686083267	1243.86969118293	Down_gills_Up_gills_wssv
XM_027380075.1	44363.475060196	10.8262519159748	0.56756825113616	19.0748018309741	4.08969657151163e-81	1.60594948551314e-78	121	493	407	7616	27909	11762	25.4641574708565	71.0919031081861	49.8323311515991	84741.1510495651	127306.612367505	53986.6985523748	Down_gills_Up_gills_wssv
XM_027372172.1	181036.120840158	10.3934876870257	0.54632320025665	19.0244303777381	1.07044278679144e-80	4.11002454892944e-78	865	2763	1849	32870	113417	44080	182.037158779264	398.431903220929	226.388157983555	365735.508797165	517350.462391536	202323.896632263	Down_gills_Up_gills_wssv
XR_003476923.1	77277.7307122859	9.88319816678786	0.520114592634606	19.0019628496197	1.6428411372247e-80	6.17065416716702e-78	524	1316	1554	21950	22584	25257	110.274533179577	189.770678479458	190.268900760651	244231.652512862	103016.680415197	115927.737233237	Down_gills_Up_gills_wssv
XR_003476650.1	10729.4566600603	9.72094243010154	0.512804523332235	18.9564287907101	3.90795016505013e-80	1.43662899897311e-77	190	127	148	2022	5915	3229	39.9850406567169	18.313735689127	18.1208476914906	22498.2415207748	26981.2107977281	14820.8680178217	Down_gills_Up_gills_wssv
XM_027375641.1	17717.0003038404	9.2354079135434	0.48848346755092	18.9062855286514	1.01241848004433e-79	3.64428468712622e-77	315	457	359	3399	10694	4254	66.2909884571885	65.9006079522131	43.9552994678725	37819.7442775042	48780.5694456306	19525.5412040301	Down_gills_Up_gills_wssv
XM_027366245.1	3610.27659460744	6.8331583178936	0.361729702450502	18.8902328772093	1.37239021822401e-79	4.83921595723969e-77	350	393	475	619	1974	1216	73.6566538413205	56.6716387860388	58.1581260368786	6887.44386813036	9004.3804082359	5581.34887261417	Down_gills_Up_gills_wssv
XR_003476928.1	98007.6408986246	9.94752701060933	0.527363362170088	18.8627571124309	2.30861444647685e-79	7.97764808124539e-77	631	1475	2036	28020	29051	31191	132.792424496781	212.698898751672	249.284093918073	311770.88398225	132515.833454742	143164.352537589	Down_gills_Up_gills_wssv
XM_027354659.1	25420.0534924647	9.00396177746366	0.480019203850187	18.7575032524611	1.68112913196305e-78	5.69540179256032e-76	441	814	705	3488	17386	7431	92.8073838400639	117.380951582279	86.3189028547356	38810.0229596748	79306.0576380899	34107.7331187466	Down_gills_Up_gills_wssv
XM_027376794.1	6184.44500269235	10.7734734738982	0.577085719807757	18.6687576977075	8.88965764517263e-78	2.95375970756332e-75	23	73	47	1169	3886	1384	4.84029439528678	10.5267929551675	5.75459352364904	13007.1435894094	17725.9484632243	6352.45628264639	Down_gills_Up_gills_wssv
XM_027365185.1	21217.84873927	11.1193808385347	0.597779939714551	18.6011274380409	3.14620846054229e-77	1.02566395813679e-74	51	218	122	4247	12374	5131	10.7328267025924	31.4361762222811	14.937455529472	47255.2085750398	56443.8719207249	23550.9054814007	Down_gills_Up_gills_wssv
XM_027373751.1	23870.2252080849	10.1115478871726	0.544375641756553	18.574578125034	5.16091015648934e-77	1.65130010525598e-74	128	413	349	4772	14179	5516	26.9372905476829	59.5556916504683	42.7309178670961	53096.7401271697	64677.3605918829	25318.0266293912	Down_gills_Up_gills_wssv
XM_027379219.1	2221.85277290794	8.23822090641888	0.44522240776346	18.5036080007808	1.93103431771095e-76	6.06625653480177e-74	48	144	106	497	796	899	10.1014839553811	20.7651806238921	12.9784449682298	5529.98320268302	3630.94569653281	4126.34262868432	Down_gills_Up_gills_wssv
XM_027375643.1	17819.7403413511	9.26309082844699	0.502469644371946	18.4351252502532	6.86595601369656e-76	2.11839264294016e-73	349	417	329	3360	10800	4378	73.4462062589167	60.1325022233542	40.2821546655433	37385.8019336317	49264.0873398925	20094.6919114349	Down_gills_Up_gills_wssv
XR_003476666.1	10126.2372470875	9.75703290252965	0.532954922950728	18.3074261675066	7.22029423473482e-75	2.18863585592541e-72	165	98	175	2533	4292	2816	34.7238510966225	14.1318590357043	21.4266780135869	28183.9988981812	19577.9132280387	12925.2289681591	Down_gills_Up_gills_wssv
XM_027363923.1	34021.7593855675	10.4829475219799	0.573365641835951	18.2831804996421	1.12660636511978e-74	3.35612151319649e-72	141	535	291	7180	18710	8443	29.673109118932	77.1484141234879	35.629504582593	79889.8981796058	85345.4698267952	38752.7372791788	Down_gills_Up_gills_wssv
XM_027356386.1	1174953.59995314	11.8674122075311	0.651941012817023	18.203199329725	4.86798348972606e-74	1.42557658873707e-71	1419	7489	4146	209422	760570	271970	298.625119430954	1079.93359508561	507.628611681892	2330181.37278125	3469332.12112056	1248321.91849085	Down_gills_Up_gills_wssv
XM_027378722.1	22929.0903546697	8.60743859139552	0.47409127451635	18.1556570518547	1.1583373939061e-73	3.33562558198494e-71	571	811	937	4153	14535	5384	120.165569552554	116.948343652614	114.724555992748	46209.2962590394	66301.2508782719	24712.1565215088	Down_gills_Up_gills_wssv
XM_027366246.1	3563.33941601274	7.06494359716941	0.38980993024291	18.1240729110387	2.0578226671667e-73	5.82869836775511e-71	293	390	333	589	1996	1212	61.6611416443055	56.2390308563744	40.7719073058539	6553.6420651515	9104.73317874309	5562.9891723753	Down_gills_Up_gills_wssv
XM_027372558.1	4509.65966610141	8.90441275123901	0.493963383765257	18.0264631830901	1.20774260481796e-72	3.36570592355559e-70	87	85	210	990	2277	1220	18.3089396691282	12.2572246738252	25.7120136163042	11015.4594983022	10386.511747494	5599.70857285303	Down_gills_Up_gills_wssv
XM_027383358.1	157173.317147248	10.4911998702674	0.584531846353449	17.9480381363578	4.97157888171598e-72	1.36347523679823e-69	561	2398	1558	28016	97705	40301	118.061093728517	345.797938445092	190.758653400962	311726.377075186	445680.338291129	184978.569831598	Down_gills_Up_gills_wssv
XM_027382190.1	76287.3686480001	11.9152856323822	0.66583815712129	17.8951679247359	1.2860857693233e-71	3.47202967536999e-69	81	470	274	14916	46960	16870	17.0462541747056	67.7752423140922	33.5480558612731	165966.256441086	214207.550137162	77432.0357574021	Down_gills_Up_gills_wssv
XM_027351335.1	29642.0486942077	10.2134199358678	0.572658730645767	17.8350898873933	3.77442222744318e-71	1.00329949608867e-68	309	407	213	6253	16871	6791	65.0283029627658	58.6904757911394	26.0793280965371	69575.4224675592	76956.8905103079	31170.1810805286	Down_gills_Up_gills_wssv
XM_027357059.1	1156.52925881551	6.19683581597655	0.348273811138656	17.7929996967513	8.00760690168603e-71	2.09629442495956e-68	189	173	236	190	510	524	39.7745930743131	24.9470572773148	28.8954057783228	2114.07808553274	2326.35967993937	2405.12073129097	Down_gills_Up_gills_wssv
XR_003476655.1	11733.400774401	9.84536950709431	0.555575703399304	17.7210224400656	2.88618612847496e-70	7.4429140190732e-68	189	106	176	3044	4651	3320	39.7745930743131	15.2854801814761	21.5491161736645	33869.7562755877	21215.4879831333	15238.5511982558	Down_gills_Up_gills_wssv
XM_027383359.1	157996.600328237	10.5873410581074	0.600086702229691	17.6430189483768	1.15141762373989e-69	2.92561672102615e-67	510	2327	1411	28533	97640	40197	107.328267025924	335.559550776367	172.760243869549	317478.894813188	445383.841469176	184501.217625388	Down_gills_Up_gills_wssv
XM_027380540.1	100315.921561492	11.5820304556266	0.660709532829129	17.5296857092902	8.50382076685671e-69	2.12940601753261e-66	130	774	467	20589	58717	22827	27.3581857124905	111.61284585342	57.1786207562575	229088.177384388	267836.982994117	104774.219338128	Down_gills_Up_gills_wssv
XM_027380183.1	13036.428247336	7.75402529634813	0.445729559798921	17.3962554779767	8.80755747452079e-68	2.173956829211e-65	539	1081	746	2620	7025	3630	113.431246915634	155.883057322412	91.3388674179188	29152.0241268199	32044.4642187726	16661.4279667676	Down_gills_Up_gills_wssv
XM_027367288.1	122576.705864893	11.1606617444222	0.643100462956397	17.3544607527034	1.82506044834509e-67	4.44132315866287e-65	230	1280	719	26033	68371	29108	48.4029439528678	184.579383323485	88.0330370958226	289662.077898284	311873.603288499	133603.538638202	Down_gills_Up_gills_wssv
XM_027378492.1	7386.51485893709	10.5256490149622	0.608900141618122	17.2863303775736	5.96295341817906e-67	1.43094318276803e-64	76	63	42	1568	4187	1687	15.9940162626867	9.08476652295279	5.14240272326085	17446.7075690281	19098.9568233453	7743.20357574021	Down_gills_Up_gills_wssv
XR_003476669.1	169554.574311974	7.69841656133091	0.445934249829461	17.2635687083354	8.84702736242758e-67	2.09395806531539e-64	6959	15819	9219	28841	94215	57035	1464.50472594786	2281.14161312048	1128.75739775576	320905.926657104	429760.739697034	261786.375780879	Down_gills_Up_gills_wssv
XR_003476365.1	375.369742900543	7.47704280489373	0.435857608501886	17.1547832572972	5.7885613363578e-66	1.3515508482377e-63	15	37	33	54	153	205	3.15671373605659	5.33549779919449	4.04045928256209	600.843245361937	697.90790398181	940.934637241697	Down_gills_Up_gills_wssv
XM_027354652.1	25516.0746931105	8.23732750099434	0.480329013030894	17.1493440486064	6.35659233459184e-66	1.46438936476104e-63	919	1182	1159	3487	17490	7410	193.401328229067	170.447524287781	141.905827529984	38798.8962329088	79780.4525532147	34011.3446924926	Down_gills_Up_gills_wssv
XM_027367657.1	524.92681959359	6.23713509208137	0.363837304430725	17.1426486952465	7.13262136728442e-66	1.62154515768342e-63	53	85	144	91	218	240	11.1537218674	12.2572246738252	17.63109505118	1012.53213570252	994.404725934866	1101.58201433174	Down_gills_Up_gills_wssv
XR_003476366.1	426.855884182209	7.27000276927254	0.425043106183628	17.1041540575692	1.38193660531764e-65	3.10092216450367e-63	20	50	41	67	163	230	4.20895164807546	7.21013216107364	5.01996456318321	745.490693319441	743.522799666896	1055.68276373459	Down_gills_Up_gills_wssv
XM_027358829.1	1305.05620232893	6.34944526278966	0.371449377255989	17.0937028073515	1.65334108949682e-65	3.6623624800418e-63	143	282	198	198	597	612	30.0940042837395	40.6651453884553	24.2427556953726	2203.09189966044	2723.20927239961	2809.03413654595	Down_gills_Up_gills_wssv
XM_027367656.1	541.02542811169	6.57734739951725	0.385358398837404	17.0681303933185	2.5627616772893e-65	5.60498686838032e-63	50	59	119	88	228	260	10.5223791201886	8.5079559500669	14.5701410492391	979.151955404639	1040.01962161995	1193.38051552606	Down_gills_Up_gills_wssv
XM_027382723.1	265503.533981795	11.0353425993541	0.647704387115461	17.0376221295949	4.31939801944335e-65	9.32881987249277e-63	559	3041	1653	58407	145475	60742	117.640198563709	438.520238036499	202.390278608338	649878.730219531	663582.694978783	278801.227977245	Down_gills_Up_gills_wssv
XM_027364360.1	2548.30096495706	7.89534786621888	0.465312568927009	16.9678370915817	1.42069120525158e-64	3.03045711658479e-62	79	199	152	318	1557	999	16.6253590098981	28.6963260010731	18.6106003318012	3538.29911157585	7102.23925816783	4585.33513465588	Down_gills_Up_gills_wssv
XM_027356240.1	1010190.58740381	10.9010250550384	0.643325071334091	16.9448161447097	2.1019018740351e-64	4.42886104629005e-62	2421	12644	6821	217600	565429	230418	509.493596999534	1823.2982208923	835.150689889577	2421175.74427329	2579198.48523223	1057601.35240955	Down_gills_Up_gills_wssv
XM_027351020.1	8115.29208261488	5.9742462939165	0.354400350422978	16.8573374343062	9.26707045969405e-64	1.92911377593486e-61	1331	1898	1704	1518	4131	2657	280.105732179422	273.696616834355	208.634624772297	16890.37123073	18843.5134075089	12195.4308836643	Down_gills_Up_gills_wssv
XM_027358748.1	4373.02213304013	4.93890453388817	0.293885769149572	16.8055246369365	2.22336701070084e-63	4.57325419177251e-61	1336	2117	1978	726	2100	1689	281.157970091441	305.276995699858	242.18268063357	8078.00363208827	9579.12809386798	7752.38342585964	Down_gills_Up_gills_wssv
XM_027355470.1	14777.6855193115	5.61621547516491	0.3381578226524	16.6082672023174	6.07220019041762e-62	1.23429970458866e-59	2231	5209	4497	2769	6111	6146	469.508556342817	751.151568540652	550.604405869143	30809.9064149482	27875.2627531558	28209.6794170121	Down_gills_Up_gills_wssv
XM_027368042.1	51800.5546526014	7.34288444157679	0.442493936840634	16.5943165097454	7.66109462797443e-62	1.53916736025747e-59	2315	5791	4740	11568	24695	14715	487.186153264734	835.077506895549	580.35687876801	128713.975228646	112645.984894319	67540.747253715	Down_gills_Up_gills_wssv
XM_027363841.1	7925.84668907415	9.27209699059349	0.55951618637019	16.5716331653341	1.11749012354237e-61	2.21930969592702e-59	65	232	241	1483	4839	1940	13.6790928562452	33.4550132273817	29.507596578711	16500.9357939214	22073.0480220129	8904.45461584826	Down_gills_Up_gills_wssv
XM_027367659.1	619.584612149116	6.21551576987165	0.376075475357043	16.5273094821477	2.33328647675542e-61	4.58119588015684e-59	60	146	127	110	235	299	12.6268549442264	21.053585910335	15.5496463298602	1223.9399442558	1071.95004859951	1372.38759285496	Down_gills_Up_gills_wssv
XM_027360660.1	5145.23470294363	6.5464638764961	0.397107021562825	16.4853893812613	4.67274614877815e-61	9.07142786051561e-59	444	1016	708	1065	1774	2310	93.4387265872752	146.509885513016	86.6862173349685	11849.9640057493	8092.08249453419	10602.726887943	Down_gills_Up_gills_wssv
XM_027382463.1	88467.993554129	10.7333908091343	0.652052986429308	16.4609181040811	7.0030153697161e-61	1.34442332842172e-58	216	1282	663	18074	50017	22057	45.456677799215	184.867788609928	81.1765001314748	201104.459567994	228152.023748093	101239.977042147	Down_gills_Up_gills_wssv
XM_027375659.1	1850.11481595443	10.4011994479225	0.634897454623283	16.3824872381856	2.55094879603341e-60	4.84343882394123e-58	8	26	22	368	1190	342	1.68358065923018	3.74926872375829	2.69363952170806	4094.63544987394	5428.17258652519	1569.75437042273	Down_gills_Up_gills_wssv
XR_003476378.1	1186.24424434335	9.04419687116004	0.554808502240037	16.3014748956516	9.63390271941607e-60	1.8092888172399e-57	23	33	32	113	840	439	4.84029439528678	4.7586872263086	3.91802112248445	1257.32012455368	3831.65123754719	2014.97710121515	Down_gills_Up_gills_wssv
XM_027375657.1	1861.62724576199	9.64892755835272	0.594054812173333	16.2424869904721	2.52477419834492e-59	4.69065038698962e-57	25	33	32	361	1230	333	5.26118956009432	4.7586872263086	3.91802112248445	4016.74836251221	5610.63216926553	1528.44504488529	Down_gills_Up_gills_wssv
XM_027373268.1	18372.2524851634	8.35433774509063	0.514409000851518	16.2406523432938	2.60143002022935e-59	4.78164977548114e-57	597	1014	523	3233	10991	5183	125.637206695052	146.221480226573	64.0351577206053	35972.7076343545	50135.3318474776	23789.5815845059	Down_gills_Up_gills_wssv
XM_027362418.1	10342.5140851613	7.94616117507114	0.489424323708969	16.2357299997951	2.81874607904512e-59	5.12655734249911e-57	485	465	666	2159	5897	2371	102.06707746583	67.0542290979848	81.5438146117077	24022.6030877115	26899.103985495	10882.7123165857	Down_gills_Up_gills_wssv
XM_027363840.1	7842.48456410449	8.82220793152928	0.545495525446642	16.1728328097757	7.84085907598128e-59	1.41119128244588e-56	105	331	276	1410	4982	1860	22.0969961523962	47.7310749063075	33.7929321814284	15688.6847400061	22725.3410303097	8537.26061107101	Down_gills_Up_gills_wssv
XM_027358747.1	4426.41707934004	4.94552171947696	0.306689229188284	16.1255148495638	1.68846069338786e-58	3.00754885158304e-56	1312	2165	2014	754	2172	1618	276.10722811375	312.198722574489	246.590454396365	8389.5519815352	9907.5553428006	7426.49874661984	Down_gills_Up_gills_wssv
XM_027360908.1	871009.001481404	12.2666041152416	0.76076837435916	16.1239669374722	1.73129941664087e-58	3.05238686946132e-56	574	4733	2099	220804	436057	169741	120.796912299766	682.511110367231	256.997698002965	2456825.77683143	1989069.45677514	779098.469561185	Down_gills_Up_gills_wssv
