ID	DESeq2_hep_1_normalized	DESeq2_hep_2_normalized	DESeq2_hep_3_normalized	DESeq2_hep_wssv_1_normalized	DESeq2_hep_wssv_2_normalized	DESeq2_hep_wssv_3_normalized
XM_027351045.1	418.894368285591	311.302075078036	439.185657104766	782.750550770422	554.01899271587	3152.55348171735
XM_027351058.1	69.1033226593577	105.441025429657	100.270697969125	426.517212781423	406.12409211799	463.8577359917
XM_027351061.1	460.926286191799	825.117865663827	533.440113195743	2377.13543647254	2720.79666338006	1202.67186752599
XM_027351067.1	1036.54983989037	2019.27932033145	1767.43816953577	22590.9703853348	66160.6664055567	21990.214932059
XM_027351069.1	259.315561319652	432.642937675658	342.257315734612	1214.08172757872	1089.25768059391	1647.63946947278
XM_027351101.1	180.950968613164	282.012901347576	182.492670303807	543.01514223188	294.616032143397	1162.7926956534
XM_027351102.1	136.069429153993	271.134065390548	184.498084263189	538.201178205001	334.524179923778	1114.51790864974
XM_027351103.1	142.48107764816	273.644565996016	174.471014466277	488.135952325466	327.481565609593	1011.67162329412
XM_027351104.1	123.958537553899	228.455555097591	175.807957105865	517.019736486736	288.747186881576	990.682585466436
XM_027351136.1	2055.28954507471	1699.60890990186	1499.38117029831	300.39135527721	475.376466207473	554.110598650719
XM_027351140.1	1615.73542053014	3772.4455764833	2075.60344796088	11334.9596976878	21494.058886892	11273.2122172462
XM_027351141.1	3517.85780713308	7928.16091206805	4868.4766220609	22832.6313794841	42532.6953814667	19097.9255194049
XM_027351143.1	2388.69526677141	1954.00630458929	3087.66902612924	31964.7211384723	14506.6117181683	17844.8799610925
XM_027351144.1	546.414932780695	261.092062968675	431.83247258703	34.6605409935242	30.5179953614674	111.241900486697
XM_027351153.1	4401.95289393991	4642.75245304555	4456.69828906769	10117.9895916929	11723.6052950129	17259.2858057002
XM_027351163.1	48.4435664003745	30.1260072656164	61.4993614210631	14.4418920806351	22.3016119949185	8.39561513107149
XM_027351203.1	72.6653496005618	314.64940921866	315.518462942845	6746.28918726734	1912.06978630117	2292.00293078252
XM_027351212.1	365.463964167531	185.777044804634	405.093619795263	36.5861266042756	11.7376905236413	20.9890378276787
XM_027351214.1	10963.9189250259	10987.6243165984	10049.1293504657	48124.2355838976	52224.5064468373	91245.6441482678
XM_027351260.1	12.8232969883344	21.7576719140563	22.0595535532074	81.8373884569322	70.4261431418479	94.4506702245543
XM_027351310.1	192.349454825016	133.056532089806	156.422288831834	60.6559467386674	4.69507620945653	23.0879416104466
XM_027351314.1	775.097062405992	583.27297400374	610.314314972072	283.061084780448	253.534115310652	167.91230262143
XM_027351315.1	836.363925794701	739.760845077914	705.905713702637	293.65180563958	218.321043739728	256.066261497681
XM_027351316.1	745.176036099878	637.66715378888	651.75953679931	239.735408538543	260.576729624837	170.011206404198
XM_027351318.1	725.941090617377	634.319819648256	650.422594159722	225.293516457907	233.580041420462	214.088185842323
XM_027351335.1	29.9210263061137	88.7043547265372	28.7442667511491	160.786398497737	134.983441021875	111.241900486697
XM_027351342.1	43.4567286826889	90.3780217968492	44.1191071064148	298.465769666459	328.655334661957	149.022168576519
XM_027351343.1	43.4567286826889	81.1728529101331	56.8200621825039	265.730814283686	208.930891320815	211.989282059555
XM_027351344.1	45.5939448474113	81.1728529101331	42.1136931470323	297.502976861083	242.970193839375	161.615591273126
XM_027351345.1	44.8815394591705	73.641351093729	40.1082791876498	309.056490525591	231.232503315734	151.121072359287
XM_027351352.1	398.947017414849	70.2940169531049	170.460186547512	11.5535136645081	4.69507620945653	25.1868453932145
XM_027351355.1	3193.71335548351	3880.39710251842	2872.42126115552	9604.82102642771	9789.23389671686	9094.5500907332
XM_027351356.1	3195.13816625999	3877.88660191296	2921.88813882029	9528.76039480304	9946.51894973365	8884.65971245641
XM_027351359.1	2107.29513841629	2659.4569747258	3520.83844135586	502.577844406101	1030.56922797571	249.769550149377
XM_027351369.1	779.371494735437	1079.51526035125	738.660808372551	2092.14876608134	4186.83420978286	10803.0577699062
XM_027351384.1	68.3909172711169	71.1308504882609	72.1949025377697	432.293969613677	353.304484761604	331.626797677324
XM_027351405.1	369.025991108735	715.492672558389	456.565911419414	579.601268836155	746.517117303588	4315.34617737075
XM_027351416.1	174.539320118996	36.8206755468645	140.378977156774	58.730361127916	0	8.39561513107149
XM_027351417.1	121.108916000936	35.9838420117085	90.2436281722121	47.176847463408	5.86884526182066	31.4835567415181
XM_027351419.1	5893.72977691615	9985.93457501668	8333.16347255405	18186.1933007411	22131.4154823257	144205.184395067
XM_027351421.1	914.728518501189	368.206755468645	475.951579693445	5.77675683225404	29.3442263091033	86.0550550934828
XM_027351422.1	480.1612316743	492.058118671735	475.283108373651	80.8745956515565	201.888277006631	161.615591273126
XM_027351448.1	0	0	0	68.3582891816728	59.8622216705707	295.94543337027
XM_027351455.1	240.793021225391	331.38607992178	247.334388323841	1653.11524683003	2102.22037278416	854.253839586525
XM_027351456.1	282.824939131598	323.01774457022	219.92706421228	1536.61731737957	2155.03998014055	959.199028724918
XM_027351457.1	330.556100143732	334.733414062404	226.611777410222	1758.05966261598	2267.7218091675	923.517664417864
XM_027351535.1	74753.4097934955	80994.6073671448	73796.5598199965	19115.2883579286	31924.1706861997	33800.7465176938
XM_027351542.1	27.7838101413913	13.3893365624962	12.7009550760891	55.841982711789	76.2949884036686	37.7802680898217
XM_027351561.1	3013.47479225859	2913.85436941323	3229.38494592561	10908.4424849064	5877.06164518721	16402.9330623309
XM_027351565.1	76.2273765417658	34.3101749413965	45.4560497460032	123.237479088086	70.4261431418479	270.758587977056
XM_027351569.1	134.644618377511	69.4571834179489	183.829612943395	25.9954057451432	14.0852286283696	8.39561513107149
XM_027351570.1	146.755509977605	56.0678468554527	163.77547334957	23.1070273290162	11.7376905236413	6.29671134830362
XM_027351586.1	1379.21683163419	417.57993404285	376.349353044114	3.85117122150269	0	0
XM_027351598.1	1333.62288678678	297.075904980384	289.448081470873	1.92558561075135	9.39015241891305	0
XM_027351627.1	1490.35207219976	2400.03857882744	1441.22416547622	6908.03837857045	4607.04353052922	27653.0573379667
XM_027351643.1	23.5093778119465	41.8416767578006	39.4398078678557	102.056037369821	127.94082670769	88.1539588762507
XM_027351660.1	5213.38263114619	1159.85127972623	3461.34449389418	1023.44875211434	903.802170320381	1498.61730089626
XM_027351671.1	408.92069285022	1415.92234148397	593.602531977218	6284.14864068702	2217.24973991584	2071.61803359189
XM_027351728.1	438.841719156334	368.206755468645	471.94075177468	113.609551034329	219.494812792093	142.725457228215
XM_027351730.1	323.432046261324	250.213227011647	332.2302459377	73.1722532085511	117.376905236413	102.846285355626
XM_027351740.1	17.0977293177792	246.029059335867	102.276111928507	1077.36514921538	721.867967203941	407.187333856967
XM_027351748.1	222.27048113113	308.791574472568	279.421011673961	38.5117122150269	18.7803048378261	20.9890378276787
XM_027351757.1	440.266529932815	412.558932831913	659.112721317046	190.632975464383	112.681829026957	203.593666928484
XM_027351780.1	40.6071071297257	57.7415139257648	30.0812093907374	214.702795598775	176.06535785462	96.5495740073222
XM_027351782.1	97.5995381889898	87.8675211913812	80.8850296950938	555.531448701763	255.881653415381	207.791474494019
XM_027351794.1	39.8947017414849	52.7205127148287	24.0649675125899	181.967840216002	149.068669650245	94.4506702245543
XM_027351800.1	49.1559717886153	66.9466828124809	31.4181520303257	182.930633021378	137.330979126603	92.3517664417864
XM_027351808.1	374.012828826421	244.355392265555	406.430562434852	64.5071179601701	99.7703694509512	71.3627286141077
XM_027351815.1	2706.4280699268	3164.90442996003	3464.68685049315	948.350913295038	1198.41820246378	1204.77077130876
XM_027351846.1	44.1691340709297	35.1470084765525	42.7821644668265	137.679371168721	82.1638336654892	132.230938314376
XM_027351948.1	42.0319179062073	111.298860175749	90.9120994920063	1420.11938792912	836.897334335626	321.132278763485
XM_027351966.1	210.159589531036	146.445868652302	179.81878502463	30.8093697720215	16.4327667330978	52.4725945691968
XM_027351973.1	144.618293812883	112.972527246062	147.063690354716	44.288469047281	18.7803048378261	33.582460524286
XM_027351977.1	20.6597562589832	155.651037539018	143.721333755745	19.2558561075135	1671.44713056652	20.9890378276787
XM_027351978.1	22.0845670354648	171.550874706982	137.036620557804	21.1814417182648	1657.36190193815	25.1868453932145
XM_027351979.1	28.4962155296321	167.366707031202	135.031206598421	16.3674776913864	1752.43719517965	12.5934226966072
XM_027351981.1	14.248107764816	153.14053693355	141.047448476569	16.3674776913864	1547.02761101593	0
XM_027351987.1	20179.5950273089	21053.8949109901	19266.0119077876	51116.5956230052	58817.5672139666	107417.697794494
XM_027351997.1	408.92069285022	505.447455234231	481.299350251798	2039.19516178568	5465.0687078074	2132.48624329216
XM_027351999.1	191.637049436776	241.844891660087	186.503498222572	1032.11388736272	723.041736256305	472.253351122772
XM_027352069.1	53.4304041180601	224.271387421811	212.573879694544	3014.50427363123	1365.09340789949	1586.77125977251
XM_027352072.1	27.0714047531505	48.5363450390486	36.765922588679	3.85117122150269	9.39015241891305	12.5934226966072
XM_027352081.1	9.26127004713042	21.7576719140563	69.5210172585931	407.26135667391	28.1704572567392	83.9561513107149
XM_027352082.1	59.1296472239865	55.2310133202967	95.5913987305655	23.1070273290162	18.7803048378261	10.4945189138394
XM_027352105.1	169.552482401311	221.760886816343	422.473874109912	35.6233337988999	0	8.39561513107149
XM_027352127.1	23.5093778119465	14.2261700976522	21.3910822334133	51.0280186849107	76.2949884036686	98.6484777900901
XM_027352133.1	1075.73213624361	750.639681034942	1443.89805075539	29783.9954342964	36022.9722170552	162763.6916423
XM_027352143.1	95.4623220242674	42.6785102929566	65.5101893398281	18.2930633021378	29.3442263091033	12.5934226966072
XM_027352147.1	3290.60048828426	1036.8367500583	3230.72188856519	936.79739963053	313.396336981223	363.110354418842
XM_027352154.1	237.943399672428	262.765730038987	265.383113958283	51.9908114902863	117.376905236413	73.4616323968756
XM_027352159.1	298.497857672896	230.966055703059	403.756677155675	1.92558561075135	4.69507620945653	23.0879416104466
XM_027352166.1	50.5807825650969	62.7625151367008	72.1949025377697	450.587032915815	359.173330023424	4197.80756553575
XM_027352193.1	32.0582424708361	92.8885224023172	116.982480963979	226.256309263283	281.704572567392	180.505725318037
XM_027352194.1	39.8947017414849	71.967684023417	110.297767766037	197.372525102013	300.484877405218	146.923264793751
XM_027352195.1	115.40967289501	102.093691289033	98.2652840097421	296.540184055707	207.757122268451	677.945921834023
XM_027352196.1	84.0638358124146	49.3731785742047	74.8687878169464	31.7721625773972	21.1278429425544	18.8901340449109
XM_027352207.1	95.4623220242674	37.6575090820205	76.2057304565347	24.0698201343918	4.69507620945653	0
XM_027352210.1	92.6127004713042	92.0516888671612	126.341079441097	25.9954057451432	52.8196073563859	25.1868453932145
XM_027352211.1	125.383348330381	91.2148553320052	135.031206598421	21.1814417182648	62.209759775299	14.6923264793751
XM_027352241.1	27.0714047531505	41.0048432226445	44.1191071064148	8.66513524838106	18.7803048378261	8.39561513107149
XM_027352254.1	2932.97298338738	5179.99958261571	5284.26578297287	327.349553827729	2442.61339796976	1632.94714299341
XM_027352349.1	68.3909172711169	41.8416767578006	43.4506357866207	421.703248754545	158.458822069158	67.164921048572
XM_027352350.1	80.5018088712106	51.0468456445167	40.776750507444	456.363789748069	179.586665011712	41.9780756553575
XM_027352351.1	73.3777549888026	61.9256816015448	66.1786606596222	581.526854446906	199.540738901902	71.3627286141077
XM_027352358.1	7.12405388240802	16.7366707031202	35.4289799490907	103.018830175197	53.9933764087501	482.747870036611
XM_027352366.1	140.343861483438	126.361863808558	125.672608121303	48.1396402687836	51.6458383040218	25.1868453932145
XM_027352456.1	39.8947017414849	7.5315018164041	20.0541395938249	108.795587007451	91.5539860844023	241.373935018305
XM_027352461.1	70.5281334358394	46.0258444335806	63.5047753804456	0	39.9081477803805	0
XM_027352490.1	430.292854497444	517.163124726415	424.479288069294	1225.63524124323	586.884526182066	2451.51961827288
XM_027352495.1	6395.97557562592	9456.21894726293	6290.98359058288	7989.25469900733	21979.9992745707	82018.8631192202
XM_027352501.1	28.4962155296321	70.2940169531049	37.4343939084732	15.4046848860108	2.34753810472826	8.39561513107149
XM_027352540.1	381.84928809707	289.54440316398	376.349353044114	1270.88650309589	1085.73637343682	1402.06772688894
XM_027352547.1	1315.81275208076	1168.21961507779	1197.23213375135	231.070273290162	401.429015908533	656.956884006344
XM_027352559.1	70904.2834808305	85228.9850550343	84538.225457769	166468.801635065	168576.711300537	1180614.48767288
XM_027352567.1	10.686080823612	107.114692499969	63.5047753804456	1328.65407141843	2780.65888505063	7994.72450856283
XM_027352592.1	1.4248107764816	0	0	77.9862172354295	65.7310669323914	617.077712133755
XM_027352595.1	8814.59186870344	8771.68911550531	8475.54786367021	28012.4566724052	29324.2722352131	45126.4313295093
XM_027352597.1	9.97367543537122	69.4571834179489	37.4343939084732	204.112074739643	26.996688204375	111.241900486697
XM_027352598.1	25.6465939766689	59.4151809960768	30.7496807105315	154.046848860108	76.2949884036686	142.725457228215
XM_027352606.1	50.5807825650969	127.198697343714	162.438530709982	428.442798392174	25.8229191520109	1805.05725318037
XM_027352607.1	0	1.67366707031202	0	102.056037369821	179.586665011712	86.0550550934828
XM_027352608.1	7.12405388240802	5.85783474609208	2.00541395938249	3349.55616990197	866.241560644729	2306.69525726189
XM_027352667.1	21.372161647224	26.7786731249924	16.0433116750599	289.800634418078	61.0359907229348	199.395859362948
XM_027352678.1	782.933521676641	956.500730683321	578.896162941746	3885.83176249622	3047.10445993729	2380.15688965877
XM_027352697.1	240.08061583715	294.565404374916	213.910822334132	932.946228409027	732.431888675218	558.308406216254
XM_027352699.1	228.682129625297	314.64940921866	162.438530709982	990.713796731567	843.939948649811	575.099636478397
XM_027352700.1	1382.06645318715	1742.28742019482	1451.25123527313	7119.8527957531	6217.45467037281	7635.81196170952
XM_027352701.1	395.384990473645	483.689783320174	435.843300505795	1810.05047410627	1592.80460405813	1452.44141767537
XM_027352702.1	366.176369555772	333.896580527248	405.093619795263	1846.63660071054	1683.18482109016	1179.58392591555
XM_027352703.1	319.157613931879	469.463613222522	492.663362688299	2121.03255024261	1915.59109345826	1146.00146539126
XM_027352704.1	295.648236119933	361.512087187397	342.257315734612	2149.91633440388	1736.00442844655	1127.11133134635
XM_027352705.1	291.373803790488	337.243914667872	351.61591421173	1884.18552012019	1703.13889498036	984.385874118133
XM_027352709.1	765.835792358862	3836.04492515515	3270.16169643305	14946.3955106519	26455.5806712352	24248.6354023172
XM_027352719.1	7.12405388240802	20.0840048437443	5.34777055835331	95.3164877321916	115.029367131685	165.813398838662
XM_027352721.1	291.373803790488	1200.85612294888	679.166860910871	3702.90112947484	2669.15082507604	5383.6882027996
XM_027352737.1	293.51101995521	459.42161080065	486.647120810151	101.093244564446	95.0752932414947	235.077223670002
XM_027352738.1	287.099371461043	498.752786952983	507.36973172377	125.163064698837	80.9900646131251	274.956395542591
XM_027352739.1	163.140833907144	223.434553886655	272.736298476019	72.2094604031755	43.4294549374729	165.813398838662
XM_027352761.1	805.018088712106	327.201912246	278.752540354166	2592.80102487669	1102.16914016992	862.649454717596
XM_027352775.1	683.909172711169	285.3602354882	618.335970809602	82.8001812623079	52.8196073563859	193.099148014644
XM_027352782.1	116.834483671491	151.466869863238	192.519740100719	18652.1850185429	2261.85296390568	9323.3306030549
XM_027352783.1	94.7499166360266	76.151851699197	88.2382142128296	13491.6155817293	1755.95850233674	6596.85458923943
XM_027352819.1	673.223091887557	515.489457656103	653.096479438898	200.26090351814	153.763745859701	298.044337153038
XM_027352840.1	64452.0278795335	11479.6824352702	37646.2993168479	12341.0781793054	132.635902917147	913.023145504025
XM_027352873.1	9.97367543537122	10.0420024218721	24.0649675125899	1321.9145217808	68.0786050371196	1945.68380662582
XM_027352874.1	51.2931879533377	39.3311761523325	37.4343939084732	2487.85660909074	99.7703694509512	1532.19976142055
XM_027352880.1	3849.83871805329	9911.4563903878	4225.40721241891	16923.0091400882	22893.19159731	105152.980612888
XM_027352887.1	1012.32805669018	753.987015175566	1909.82256065193	644.108386796325	150.242438702609	291.747625804734
XM_027352901.1	20.6597562589832	3.34733414062404	68.1840746190047	155.009641665483	130.288364812419	54.5714983519647
XM_027352913.1	172.402103954274	102.930524824189	93.585984771183	1.92558561075135	0	0
XM_027352914.1	117.546889059732	72.804517558573	54.1461769033273	0	2.34753810472826	0
XM_027352919.1	116.122078283251	88.7043547265372	92.2490421315946	13.4790992752594	16.4327667330978	25.1868453932145
XM_027352922.1	130.370186048067	91.2148553320052	123.66719416192	25.9954057451432	42.2556858851087	16.791230262143
XM_027352923.1	121.108916000936	101.256857753877	147.73216167451	15.4046848860108	21.1278429425544	25.1868453932145
XM_027352929.1	34.1954586355585	44.3521773632686	34.7605086292965	8.66513524838106	9.39015241891305	4.19780756553575
XM_027352930.1	237.943399672428	272.80773246086	268.05699923746	39.4745050204026	44.603223989837	37.7802680898217
XM_027352954.1	22.0845670354648	35.9838420117085	34.7605086292965	245.512165370797	90.3802170320381	113.340804269465
XM_027352955.1	32.0582424708361	40.1680096874885	71.5264312179756	234.921444511664	100.944138503315	113.340804269465
XM_027352956.1	18.5225400942608	50.2100121093607	50.1353489845623	197.372525102013	105.639214712772	98.6484777900901
XM_027352971.1	157.441590801217	119.66719552731	195.193625379896	55.841982711789	51.6458383040218	16.791230262143
XM_027352997.1	32.7706478590769	30.1260072656164	36.0974512688849	13.4790992752594	8.21638336654892	12.5934226966072
XM_027353011.1	34.1954586355585	46.0258444335806	60.1624187814748	7.70234244300538	7.04261431418479	4.19780756553575
XM_027353021.1	180.238563224923	353.980585370993	278.084069034372	1457.66830733877	1508.29323228791	2514.48673175591
XM_027353026.1	41.3195125179665	65.2730157421689	53.4777055835331	15.4046848860108	21.1278429425544	16.791230262143
XM_027353056.1	299.210263061137	349.796417695213	243.99203172487	516.056943681361	1093.95275680337	3433.80658860824
XM_027353057.1	1492.48928836448	1426.801177441	1539.48944948596	359.121716405126	415.514244536903	698.934959661702
XM_027353059.1	29.9210263061137	40.1680096874885	38.7713365480615	14.4418920806351	12.9114595760054	8.39561513107149
XM_027353093.1	59.8420526122273	394.148595058481	91.5805708118005	11.5535136645081	21.1278429425544	128.03313074884
XM_027353100.1	160.29121235418	283.686568417888	163.107002029776	1.92558561075135	19.9540738901902	41.9780756553575
XM_027353153.1	19563.3643664806	10496.4030314618	13306.5900918226	488.135952325466	4.69507620945653	16.791230262143
XM_027353154.1	17369.8681760872	7578.36449437284	9732.94241620303	390.893878982523	4.69507620945653	20.9890378276787
XM_027353156.1	821.403412641644	217.576719140563	524.749986038419	7.70234244300538	0	8.39561513107149
XM_027353163.1	478.736420897819	445.195440702998	673.150619032723	7992.14307742346	338.04548708087	12656.3898100903
XM_027353225.1	38.4698909650033	31.7996743359284	51.4722916241506	15.4046848860108	21.1278429425544	4.19780756553575
XM_027353243.1	67.6785118828761	52.7205127148287	142.384391116157	3.85117122150269	4.69507620945653	33.582460524286
XM_027353277.1	55.5676202827825	232.639722773371	94.9229274107713	350.456581156745	575.146835658424	1817.65067587698
XM_027353278.1	9.97367543537122	33.4733414062404	33.4235659897082	304.242526498713	1036.43807323753	295.94543337027
XM_027353305.1	1250.27145636261	948.132395331761	1213.27544542641	5059.47619224916	1339.27048874747	7117.38272736586
XM_027353307.1	346.94142407327	380.759258495985	347.605086292965	103.018830175197	111.508059974593	167.91230262143
XM_027353324.1	131.082591436307	492.894952206891	264.046171318695	803.931992488687	548.150147454049	1546.89208789992
XM_027353341.1	3.56202694120401	13.3893365624962	12.7009550760891	51.9908114902863	42.2556858851087	86.0550550934828
XM_027353349.1	1463.99307283485	911.311719784896	1452.58817791272	285.949463196575	235.92757952519	528.923753257504
XM_027353354.1	1446.89534351707	957.337564218477	1522.77766649111	333.126310659983	253.534115310652	505.835811647058
XM_027353363.1	491.559717886153	316.323076288972	341.588844414818	648.922350823204	557.540299872963	4886.24800628361
XM_027353383.1	721.666658287932	1118.84643650359	1205.92226090867	2149.91633440388	564.582914187147	6229.54642725505
XM_027353391.1	497.97136638032	769.050018808374	848.290104818794	1806.19930288476	487.114156731115	5450.85312384817
XM_027353440.1	5766.20921242105	3465.32766908104	4870.48203602028	1257.40740382063	1237.15258119179	879.440684979739
XM_027353442.1	79.076998094729	89.5411882616932	147.73216167451	485.247573909339	329.829103714321	193.099148014644
XM_027353444.1	1035.83743450213	59.4151809960768	159.096174111011	0	0	0
XM_027353449.1	84.0638358124146	33.4733414062404	58.8254761418864	16.3674776913864	5.86884526182066	10.4945189138394
XM_027353453.1	141.056266871679	57.7415139257648	112.30318172542	21.1814417182648	2.34753810472826	8.39561513107149
XM_027353466.1	343.379397132066	254.397394687427	425.147759389088	106.8700013967	130.288364812419	46.1758832208932
XM_027353468.1	29.2086209178729	25.1050060546803	30.0812093907374	81.8373884569322	149.068669650245	56.6704021347326
XM_027353470.1	297.073046896414	185.777044804634	183.161141623601	79.9118028461808	24.6491500996468	113.340804269465
XM_027353472.1	787.920359394326	854.407039394287	916.474179437799	2940.36922761731	9845.57481123034	709.429478575541
XM_027353475.1	3716.61891045226	1205.87712415981	4759.51579693445	255.140093424553	144.373593440788	629.671134830362
XM_027353532.1	161.003617742421	87.0306876562252	197.867510659073	24.0698201343918	31.6917644138316	16.791230262143
XM_027353560.1	23.5093778119465	12.5525030273402	20.0541395938249	313.870454552469	288.747186881576	256.066261497681
XM_027353562.1	118.971699836214	31.7996743359284	55.4831195429156	3.85117122150269	0	12.5934226966072
XM_027353578.1	159.57880696594	125.525030273402	135.699677918215	997.453346369197	718.346660046849	390.396103594825
XM_027353579.1	346.22901868503	241.844891660087	254.687572841576	1248.74226857225	1035.26430418516	533.12156082304
XM_027353580.1	329.843694755491	229.292388632747	259.366872080136	1471.14740661403	1162.03136184049	566.704021347326
XM_027353581.1	1872.91376568507	1697.09840929639	1440.55569415642	8587.14903114563	6170.50390827824	3620.60902527458
XM_027353679.1	47.0187556238929	99.5831906835653	147.063690354716	3.85117122150269	25.8229191520109	25.1868453932145
XM_027353688.1	47.0187556238929	35.1470084765525	59.4939474616806	11.5535136645081	14.0852286283696	20.9890378276787
XM_027353707.1	49.1559717886153	36.8206755468645	67.5156032992106	255.140093424553	157.285053016794	121.736419400537
XM_027353712.1	9.97367543537122	100.420024218721	26.7388527917666	216.628381209526	349.783177604511	371.505969549914
XM_027353719.1	1109.21518949093	959.848064823945	1264.07926573076	25.9954057451432	35.213071570924	155.318879924823
XM_027353720.1	220.845670354648	144.77220158199	220.595535532074	11.5535136645081	14.0852286283696	31.4835567415181
XM_027353739.1	574.198742922086	439.337605956906	423.8108167495	207.00045315577	42.2556858851087	52.4725945691968
XM_027353779.1	85.4886465888962	51.8836791796727	93.585984771183	27.9209913558945	17.606535785462	8.39561513107149
