ID	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized
XM_027350619.1	2110.52522345212	2540.48624861025	2061.849657662	2497.62670932426	2607.6847617323	2045.66372829916	14656.2170536853	14121.7358775809	13894.8962223359	6005.81310001546	6187.36919289171	6133.45455668785
XM_027350620.1	165.472398132383	350.222211103975	171.999227240063	375.637278047321	217.106039367166	429.642425217542	31.6744425365227	45.0265114405162	27.4525186441861	90.1704749643709	84.1784647831296	83.8719570581992
XM_027350627.1	2539.24916406784	2810.94580954133	3283.68649183207	2961.75546152696	3548.47759899002	3136.56651167045	4128.98983065385	2907.76471250071	4347.30241672575	5018.53254929091	5191.34137006857	4790.86785014259
XM_027350629.1	170.73742898205	126.520065791488	181.277193854672	108.356907129035	77.1932584416592	62.7666917498878	19.2309115400316	56.8755933985468	76.4748733659469	16.0813585923719	27.7234464854618	24.1449573349361
XM_027350635.1	343.731299756814	340.137278323494	475.317366563824	406.338401733881	569.300281007236	195.372378545425	2020.37694179391	1732.33578226407	2368.76018015548	228.010691470416	277.234464854618	288.468700791079
XM_027350640.1	1614.10802905497	735.283280904157	729.390913856199	278.11606163119	262.939536566902	812.430841100661	37126.9715731669	49574.1890960084	58387.585367806	37518.3839302391	36215.3901752905	36335.6192146226
XM_027350641.1	293.337433052861	260.374628150599	248.364029375692	395.502711020978	294.299297808826	255.486956559403	343.893947539389	511.880340586921	298.055916708306	414.669317989018	397.705441400534	322.144562337174
XM_027350642.1	42.872394061572	44.0069794057351	57.0951791668258	391.890814116677	56.6887991680934	7669.02888634193	3.39369027177029	0	9.80447094435216	1.14866847088371	1.00812532674407	3.8123616844636
XM_027350646.1	39.1116577403815	17.4194293481035	36.3981767188514	68.6260411817222	26.5351825893203	167.967203274348	75.7924160695364	54.5057770069407	13.726259322093	141.860556154138	115.430349912196	115.641637762062
XM_027350647.1	1019.91169030687	791.208817232279	900.676451356676	745.856710738191	739.366678511517	700.158026280439	598.420717922161	528.469055328164	392.178837774087	477.846083887622	505.070788698777	501.325561506963
XM_027350648.1	1028.93745747773	870.054655334221	985.605530367329	856.019566319377	814.147647626874	617.942500467205	583.71472674449	497.661442237285	454.92745181794	499.09645059897	541.867363124936	476.54521055795
XM_027350649.1	835.635610568535	802.210562083712	846.436031148192	695.290154077975	736.954389185215	571.088491132782	540.727983302066	393.389521006616	417.670462229402	404.905635986506	436.518266480181	509.585678489968
XM_027350661.1	45.1288358542863	59.5927846119329	47.8172125522166	45.1487113037646	50.6580758523388	48.6220851583638	202.490186215627	85.3133900978202	145.106169976412	205.611656288183	178.942245497072	140.421988711076
XM_027350662.1	45.8809831185244	50.4246639024048	58.5225586459964	25.2832783301082	50.6580758523388	45.0859335104828	194.571575581497	101.902104839063	127.458122276578	188.381629224928	175.413806853468	169.65009495863
XM_027350663.1	48.1374249112387	46.7574156185935	53.5267304688991	45.1487113037646	57.8949438312444	60.9986159259473	237.55831902392	75.8341245313958	107.849180387874	137.840216506045	166.844741576143	151.859073764467
XM_027350664.1	24.0687124556194	22.9203017738204	29.2612793229982	3.61189690430117	16.8860252841129	22.1009477992563	328.056726271128	73.4643081397897	188.245842131562	228.585025705858	203.137253338929	161.389977975626
XM_027350665.1	78.9754627450011	37.5892949090654	60.6636278647524	0	0	1.7680758239405	20.3621416306217	92.4228392726386	43.1396721551495	25.8450405948834	25.2031331686017	22.8741701067816
XM_027350666.1	81.9840518019535	33.9220466252541	99.9165635419451	41.5368143994634	42.2150632102824	46.8540093344233	71.2674957071761	92.4228392726386	49.0223547217608	67.1971055466968	44.861577040111	66.716329478113
XM_027350668.1	28.581596041048	13.7521810642922	32.8297280209248	7.22379380860233	30.1536165787731	60.1145780139771	21.4933717212118	4.73963278321224	29.4134128330565	24.6963721239997	45.869702366855	34.9466487742496
XM_027350671.1	1438.8577164875	3000.72590822856	1338.16826172248	7063.06439636093	10273.9402407196	4885.19350154761	2462.68790721464	1727.59614948086	1611.8550232515	600.753610272178	559.005493679585	520.387369929281
XM_027350674.1	118.087120485383	486.827209675944	164.862329844209	713.34963859948	587.3924509545	231.617932936206	139.141301142582	184.845678545277	98.0447094435216	89.0218064934872	82.6662767930135	73.7056592329629
XM_027350677.1	3273.34489396423	3573.73345257407	3768.99551475009	3566.7481929974	5185.21590688582	5107.08701745214	25639.3300032245	32321.9257651158	24260.182904705	19766.2870469668	19471.4366233983	18291.0759684423
XM_027350678.1	94.0184080297632	138.438622713875	124.182014687846	151.699669980649	505.374613860237	159.126824154645	2796.40078393872	2170.7518147112	3415.87767701229	959.138173187895	951.670308446399	1096.68937789736
XM_027350687.1	30.8380378337623	33.0052345543013	32.8297280209248	41.5368143994634	37.3904845576787	34.4774785668398	113.12300905901	106.641737622275	233.346408475581	59.1564262505109	40.8290757331347	60.3623933373403
XM_027350688.1	302.363200223718	241.12157466059	316.878244375883	110.162855581186	219.518328693468	169.735279098288	906.115302562667	1741.8150478305	907.89400944701	592.712930975992	689.557723492942	697.662188256838
XM_027350689.1	195.558288701907	120.102381294819	187.70040151094	68.6260411817222	108.553019683583	181.227771953901	935.527284918009	1630.43367742501	1007.8996130794	687.478079823898	698.126788770266	724.984113662161
XM_027350694.1	112.069942371478	121.019193365771	109.90821989614	135.446133911294	170.06639750428	343.006709844457	259.051690745132	402.86878657304	205.893889831395	314.735161022136	368.469806924956	311.342870897861
XM_027350697.1	810.814750848678	927.813815804248	766.502780314636	549.008329453777	582.567872301897	388.09264335494	1197.97266593491	2021.45338204002	1753.03940485017	676.565729350503	553.460804382493	635.393614077266
XM_027350699.1	2673.13137710223	4007.38556213475	3239.43772797778	7055.84060255233	5337.19013444284	2868.70302434346	2238.7043492778	1976.4268705995	2062.86068669169	3373.06496475	3584.38959923853	3406.9805586823
XM_027350703.1	19256.474259024	20574.1796842521	18784.3139458857	22915.6799093388	17884.7130652019	14851.8369211002	46242.4236431419	119860.573454654	171519.414700497	10830.7950119625	10938.6638578365	10977.0600767989
XM_027350704.1	12131.3832248964	11675.6017235841	11543.217848053	10395.0392905788	10298.0631339826	6834.49709744201	25943.6308975933	66440.1723550691	96789.7371626445	10070.3764842375	10094.3588966883	9826.997635319
XM_027350705.1	8911.44078669307	9271.72047354581	8128.21244413723	9073.08502360453	9938.63202436362	5750.66661736648	22611.0270507148	55951.3650058204	83341.9248153711	8791.33414190844	8954.67321480417	8832.60662928808
XM_027350741.1	589.683455162675	665.605563511743	608.063658126694	1222.62710210595	1151.86815330913	1021.94782623761	1496.6174098507	682.507120782562	1203.98903196645	1067.11300945096	1019.71876800162	1004.55730385616
XM_027350743.1	205.336203137003	220.034897028675	249.791408854863	312.429082222051	429.387500081729	361.571505995833	1433.26852477765	564.016301202256	1247.1287041216	417.540989166227	376.534809538909	468.920487189023
XM_027350744.1	1349.35219204316	959.902238287596	1037.70488135706	789.199473589805	822.59066026893	739.9397323191	548.646593936197	568.755933985468	500.02801816196	1072.85635180538	1065.58847036848	989.307857118304
XM_027350745.1	155.694483697288	173.277481410082	131.318912083699	137.252082363444	151.974227557016	190.068151073604	227.377248208609	130.339901538337	241.189985231063	168.279930984463	136.600981773821	141.057382325153
XM_027350746.1	408.415964481291	349.305399033022	324.015141771736	281.727958535491	299.123876461429	354.499202700071	720.593567705891	1194.38746136948	786.318569737043	510.008801072366	547.9161150854	447.952497924473
XM_027350749.1	518.981612324293	605.095966828857	671.582044949788	263.668474013985	194.189290767299	324.441913693082	323.531805908767	857.873533761415	649.055976516113	388.824277394135	375.526684212165	373.611445077433
XM_027350750.1	119.591415013859	175.111105551987	148.447465833747	260.056577109684	189.364712114695	185.647961513753	343.893947539389	165.887147412428	301.977705086047	191.827634637579	176.421932180212	205.232137346957
XM_027350751.1	144.412274733716	201.698655609619	178.42243489633	245.608989492479	191.777001440997	228.965819200295	289.594903191065	222.762740810975	303.938599274917	183.786955341393	199.104752031953	202.690562890648
XM_027350752.1	169.985281717812	203.532279751525	199.119437344305	274.504164726889	227.961341335525	167.967203274348	342.762717448799	175.366412978853	307.860387652658	185.509958047719	172.389430873235	182.993360854253
XM_027350753.1	136.138654827097	198.031407325808	154.15698375043	222.131659614522	209.869171388261	147.634331299032	314.481965184047	220.392924419369	313.743070219269	234.328368060276	206.665691982534	237.637211664898
XM_027350754.1	112.069942371478	165.026172771507	117.758807031578	243.803041040329	212.281460714563	177.69162030602	325.794266089948	182.475862153671	309.821281841528	223.990351822323	201.625065348813	204.59674373288
XM_027350755.1	13568.7366468554	15305.2607124863	12164.1279214922	7807.11515864697	10773.2841312641	11338.6702589304	10926.5514450097	20617.4026069732	13404.6726751183	3659.08341400005	3770.89278468618	3854.93305660677
XM_027350756.1	1436.60127469478	1456.81438074402	1798.49814375501	1112.46424652476	1171.16646791955	1316.3324509237	2057.70753478338	4668.53829146405	3200.17931623655	1796.51748846212	1800.00777090153	1737.80153450132
XM_027350757.1	8044.96713829078	12246.7756437877	7012.71538116537	10084.4161568089	10222.0760202041	5242.34481798359	1276.02754218563	1272.59140229249	1843.24053753821	1517.39105003738	1539.40737393819	1452.50980178063
XM_027350760.1	788.250332921534	789.375193090373	750.087916304173	1195.53787532369	903.402352700042	462.351827960441	428.736204333646	203.804209678126	290.212339952824	288.31578619181	264.632898270318	305.624328371165
XM_027350761.1	731.839288103677	649.102946234592	653.026111720569	1125.10588568981	872.042591458118	388.97668126691	369.912239622961	196.694760503308	345.117377241196	280.849441131066	241.950078418576	252.251264788675
XM_027350762.1	724.317815461295	796.709689657995	792.909300679293	1181.09028770648	925.112956636759	468.540093344233	400.455452068894	263.049619468279	386.296155207475	303.82281054874	276.226339527874	261.782168999834
XM_027350767.1	3702.82098184419	4646.40357558886	4659.68030975257	3322.94515195707	4168.4359558496	2986.28006663551	6894.84740214664	12301.7168888274	11998.7115416982	5675.57091463639	5542.16898377551	5790.97739870021
XM_027350769.1	282.05522408929	345.638150749211	311.1687264592	153.5056184328	186.952422788393	183.879885689812	1031.68184261817	2196.81979501887	1878.53663293787	209.631995936276	226.324135854043	224.293945769275
XM_027350771.1	232.413504649575	264.958688505363	268.347342084081	160.729412241402	191.777001440997	183.879885689812	952.495736276861	2132.83475244551	1966.77687143704	200.442648169207	146.682235041262	206.502924575112
XM_027350773.1	267.764426068766	307.132043769193	276.911618959105	574.291607783886	758.664993121932	526.88659553427	343.893947539389	836.54518623696	313.743070219269	540.448515550784	528.761733877263	499.419380664731
XM_027350774.1	400.89449183891	381.393821516371	457.475123074191	453.293061489796	387.172436871447	472.960282904084	365.387319260601	111.381370405488	239.229091042193	754.675185370595	754.077744404562	740.233560400015
XM_027350775.1	468.58774562034	368.558452523031	513.856612501432	505.665566602163	382.347858218843	503.017571911073	341.631487358209	172.996596587247	211.776572398007	851.163336924826	759.622433701654	730.702656188856
XM_027350776.1	395.629460989243	556.504927068358	414.653738699072	325.070721387105	231.579775324978	495.061230703341	3535.09403309405	5464.79659904371	5145.38635159601	1509.35037074119	1489.00110760099	1341.31591931711
XM_027350777.1	386.603693818386	563.839423635981	438.205500105388	433.42762851614	195.39543543045	472.960282904084	3676.49779441781	5569.06852027438	5463.05121019302	1534.62107710063	1514.20424076959	1462.67609960587
XM_027350778.1	484.38283816934	671.10643593746	537.408373907747	520.113154219368	311.185323092939	739.05569440713	4087.13431730202	6753.97671607744	5735.61550244601	1824.08553176333	1865.5359171399	1800.0701086809
XM_027350779.1	3211.66881829671	2779.77419912893	2763.40667167437	2652.93827620921	3156.48058346597	2064.22852445054	2272.6412519955	4251.45060654138	2013.83833196993	4429.26562372757	4472.54801210005	4562.76154268885
XM_027350780.1	742.36934980301	807.711434509429	705.125462710298	859.631463223678	867.218012805515	1707.07720801455	544.121673573836	682.507120782562	643.173293949502	577.205906619062	472.810778242967	504.502529577349
XM_027350784.1	127.865034920478	172.360669339129	167.717088802551	469.546597559152	266.557970556354	337.702482372636	28.2807522647524	37.9170622656979	17.6480476998339	60.8794289568364	68.5525222185965	77.5180209174265
XM_027350785.1	106.804911521811	144.856307210545	162.721260625453	408.144350186032	247.259655945939	384.556491707059	37.3305929894732	23.6981639160612	19.6089418887043	60.8794289568364	54.9428303075516	60.9977869514176
XM_027350786.1	143.660127469478	201.698655609619	150.588535052503	400.92055637743	219.518328693468	326.209989517023	44.1179735330137	16.5887147412428	27.4525186441861	64.8997686049294	63.5118955848762	47.654521055795
XM_027350787.1	149.677305583383	211.7835883901	193.409919427622	632.081958252704	307.566889103486	428.758387305572	38.4618230800633	26.0679803076673	19.6089418887043	67.1971055466968	86.1947154366177	74.9764464611174
XM_027350788.1	109.813500578763	174.194293481035	132.032601823285	381.055123403773	213.487605377714	336.818444460666	49.7741239859642	42.6566950489101	27.4525186441861	46.5210730707901	56.4550182976677	41.9359785290996
XM_027350797.1	4831.79402546559	5433.02833246638	5015.09780006606	3996.56392460924	4436.2000710691	3244.41913693082	5063.38588548127	13799.4408483224	6694.49276080366	3226.03540047689	3278.42356257171	3288.16195284985
XM_027350813.1	654.368119887152	1024.07908325429	794.336680158463	1264.16391650541	1166.34188926694	2089.86562389767	315.613195274637	206.174026069732	388.257049396346	279.126438424741	287.819780785431	301.811966686702
XM_027350814.1	1631.40741613245	1696.10233126271	1523.01390427508	632.081958252704	1242.32900304545	1022.83186414958	1696.84513588514	2926.72324363356	1749.11761647243	1548.40509875124	1559.0658178097	1453.14519539471
XM_027350815.1	495.665047132911	426.317612993059	492.445920313872	424.397886255387	547.58967707052	605.565969699622	341.631487358209	592.45409790153	190.206736320432	389.398611629576	383.591686826117	434.60923202885
XM_027350816.1	118.839267749621	112.767884727196	169.144468281721	131.834237006993	192.983146104148	165.315089538437	254.526770382772	170.62678019564	270.60339806412	238.923041943811	207.169754645906	243.355754191593
XM_027350817.1	1352.36078110011	1157.9336456134	1074.81674781549	644.723597417758	1078.29332885693	7150.09863201539	1902.72901237254	2791.64370931201	1476.55332421944	1562.18912040184	1562.5942564533	1568.15143954269
XM_027350818.1	1243.29942778559	1094.67361271766	939.215697294284	590.545143853241	964.91573052074	6978.59527709316	1751.14418023347	2891.17599775946	1568.71535109635	1501.309691445	1472.87110237308	1385.15807868844
XM_027350820.1	28277.7285462958	37248.2408186709	29957.8405088335	44536.4947784855	50957.1997288003	35074.2041574197	68517.4753569515	119384.240359941	133752.592622852	21776.4568710133	21847.588018534	22046.2522276389
XM_027350821.1	20913.4546821405	26003.5407684347	21986.639807405	33458.8069729939	37502.6560113517	27092.2258502403	46078.3952800064	86356.1093101269	88508.8810030447	15690.236978036	15965.1767369824	15947.1089261112
XM_027350823.1	414.433142595196	349.305399033022	381.824010678147	437.039525420441	170.06639750428	343.890747756428	1013.58216116873	630.371160167227	1168.69293656678	941.908146124639	954.190621763259	948.642665817359
XM_027350824.1	2485.84670830694	2180.17910472579	1940.52240193249	828.930339537118	946.823560573476	575.508680692633	4386.91029130839	9595.38656961317	5594.43112084734	2591.39607031364	2476.96392781017	2631.16495589396
XM_027350825.1	2592.65161982875	2090.33152177242	1895.55994833861	742.24481383389	983.007900468003	557.827922453228	4031.7040428631	8590.58441957218	5457.16852762641	2525.92196747327	2503.67924896889	2586.05200929447
XM_027350826.1	42.872394061572	25.6707379866788	49.9582817709725	43.342762851614	42.2150632102824	50.3901609823043	66.7425753448157	85.3133900978202	47.0614605328904	131.522539916184	135.088793783705	133.432658956226
XM_027350827.1	226.39632653567	243.872010873449	183.418263073428	229.355453423124	229.167485998676	139.6779900913	125.566540055501	118.490819580306	82.3575559325582	83.2784641390687	77.1215874959211	97.2152229538218
XM_027350831.1	2385.05897489903	791.208817232279	2913.28151698728	61.4022473731198	108.553019683583	77.7953362533821	19877.9751518492	38530.8447111239	26279.9039192415	28411.740293073	28142.8266213874	27945.8819343463
XM_027350833.1	1233.52151335049	352.055835245881	1422.38365099355	48.7606082080658	21.7106039367166	38.0136302147208	9951.43110692107	18093.5481499127	12663.4546717253	18976.5774732343	18763.2285813606	19300.081027597
XM_027350836.1	6457.18426348414	2301.19829809156	6774.34300814388	236.579247231726	546.383532407369	1028.1360916214	157259.082273473	141224.468224983	83773.3215369226	116745.494372501	116510.052137139	115164.45715789
XM_027350837.1	3686.27374203095	1532.90978263311	5738.06550626599	97.5212164161315	224.342907346072	137.909914267359	37099.8220509928	58321.1813974266	55036.4171990264	86062.2621782554	85909.4159691491	86674.678289894
XM_027350838.1	1489.25158319145	659.187879015073	2439.39152990263	43.342762851614	184.540133462091	91.9399428449061	22649.4888737949	32338.5144798571	32305.7317616404	68743.2133085063	68261.6780618309	69687.4300175383
XM_027350840.1	875.499415573155	792.125629303231	880.693138648287	214.907865805919	288.268574493071	285.544245566391	251.133080111001	819.956471495717	452.96655762907	759.844193489572	751.557431087702	714.182422222847
XM_027350845.1	460.314125713721	419.899928496389	466.753089688801	229.355453423124	277.413272524713	398.701098298583	188.915425128546	485.812360279254	160.793323487375	308.991818667717	348.307300390075	289.104094405156
XM_027350866.1	68.4454010456676	45.8406035476407	85.6427687502386	52.3725051123669	7.23686797890555	53.0422747182151	79.1861063413067	40.286878657304	115.692757143356	49.9670784834412	48.3900156837152	36.2174360024042
XM_027350868.1	145.164421997954	74.2617777471779	179.849814375501	88.4914741553786	149.561938230715	3872.97009234167	1154.98592249249	2372.18620799772	1404.00023923123	169.428599455347	173.397556199979	169.65009495863
XM_027350869.1	130.87362397743	75.1785898181308	136.314740260796	74.0438865381739	91.6669943994703	3969.33022474643	906.115302562667	2173.12163110281	1309.87731816545	176.894944516091	137.105044437193	146.140531237771
XM_027350871.1	1328.29206864449	1036.91445224763	1132.62561672191	933.675349761852	946.823560573476	806.242575716869	1170.82314376075	1346.05571043227	703.961013804485	1409.41621377431	1456.2370344818	1453.14519539471
XM_027350877.1	814.575487169868	835.215796638014	812.892613387682	111.968804033336	302.742310450882	469.424131256203	472.85417786666	469.223645538011	592.190045038871	671.396721231526	673.931780928409	686.860496817525
XM_027350880.1	345.987741549528	389.645130154946	343.998454480125	236.579247231726	254.496523924845	313.833458749439	348.41886790175	445.52548162195	594.150939227741	237.774373472927	236.405389121484	230.647881910048
XM_027350881.1	1800.64055058602	2523.06681926214	2400.85228396502	1444.75876172047	1526.97914354907	1825.53828821857	610.864248918652	646.95987490847	809.849300003489	941.908146124639	1010.14157739755	902.894325603795
XM_027350882.1	3042.43568384314	3071.32043769193	2758.41084349727	3471.03292503342	3812.62328022007	2843.9499628083	1716.07604742518	1064.04755983115	1431.45275787542	3669.99576447344	3745.68965151758	3939.44040727905
XM_027350884.1	3963.06393527058	4445.6217320502	4150.10583568865	1966.67786439199	2643.86910162683	3062.30732706495	2823.55030611288	7109.44917481835	4394.36387725864	1995.81146816044	1849.90997457536	1844.5476616663
XM_027350885.1	404.655228160101	295.213486846806	393.243046511512	207.684071997317	240.022787967034	381.020340059178	1004.53232044401	1770.25284452977	1002.01693051279	605.348284155713	603.867070719696	589.009880249626
XM_027350886.1	154.190189168812	239.287950518684	309.027657240444	191.430535927962	121.820610978243	236.038122496057	332.581646633488	146.928616279579	368.648107507641	100.508491202324	105.349096644755	142.963563167385
XM_027350889.1	421.202467973339	400.64687500638	489.591161355531	223.937608066672	244.847366619638	341.238634020517	311.088274912276	734.643081397897	315.70396440814	519.772483074877	608.907697353416	483.5345403128
XM_027350890.1	322.671176358147	397.896438793521	403.948392605292	577.903504688187	389.584726197749	682.477268041034	993.220019538104	957.405822208872	1292.22927046561	1124.54643299515	1037.86502388302	1131.00063305753
XM_027350891.1	268.516573333004	237.454326376779	202.687886042231	251.026834848931	357.018820292674	181.227771953901	372.174699804142	263.049619468279	394.139731962957	298.079468194322	272.193838220898	240.814179735284
XM_027350892.1	1001.86015596516	1045.16576088621	972.759115054794	857.825514771527	859.981144826609	763.808755942297	1452.49943631768	3625.81907915736	2156.98360775748	1843.61289576835	1835.29215733757	1851.53699142115
XM_027350893.1	165.472398132383	195.280971112949	211.252162917255	171.565102954305	177.303265483186	167.083165362377	218.327407483889	208.543842461338	278.446974819601	273.957430305764	308.486349983684	300.541179458547
XM_027350894.1	194.053994173431	237.454326376779	369.691285105197	155.31156688495	144.737359578111	250.182729087581	309.957044821686	146.928616279579	317.66485859701	111.995175911161	86.1947154366177	106.746127164981
XM_027350895.1	3306.43937359071	3299.60664335918	3286.54125079041	4592.52691381893	3852.42605410405	4542.18679170315	1847.29873793363	4637.73067837317	2990.36363802741	795.452916086967	899.75185411908	810.126857948514
XM_027350896.1	2036.06264429255	4781.17495001893	2811.93757396617	10768.8706201739	13910.4664001196	4909.94656308277	1091.63703741944	2540.44317180176	1123.59237022276	288.31578619181	230.356637161019	239.543392507129
XM_027350900.1	336.961974378671	240.204762589637	224.098578229791	227.549504970974	206.250737398808	180.343734041931	171.946973769695	241.721271943824	262.759821308638	187.807294989486	136.600981773821	142.963563167385
XM_027350901.1	249.712891727051	204.449091822478	157.011742708771	164.341309145703	183.333988798941	166.199127450407	261.314150926312	265.419435859885	300.016810897176	192.976303108463	180.454433487188	192.524265065412
XM_027350903.1	26.3251542483337	13.7521810642922	19.2696229688037	1.80594845215058	10.8553019683583	15.9126824154645	1046.38783379584	2227.62740810975	1117.70968765615	39.054728010046	34.2762611092983	42.5713721431768
XM_027350904.1	24.8208597198575	36.6724828381126	37.1118664584367	61.4022473731198	36.1843398945277	68.0709192217093	40.7242832612435	16.5887147412428	62.7486140438538	63.1767658986038	69.5606475453406	47.0191274417177
XM_027350906.1	1056.76690625454	1284.45371140489	1211.13148807629	660.977133487114	666.997998722461	644.463637826313	694.575275622319	1180.16856301985	1337.32983680963	1069.98468062817	1051.47471579406	1122.10512246045
XM_027350907.1	992.082241530061	834.298984567061	1027.71322500286	1527.83239051939	2203.62629957674	1417.11277288831	2478.5251284829	2623.38674550797	2351.11213245565	2063.58290794258	2165.45320184626	2172.41076653017
XM_027350910.1	42.872394061572	90.7643950243286	19.983312708389	5.41784535645175	4.8245786526037	0	361.993628988831	613.782445425985	249.033561986545	66.0484370758131	53.4306423174355	41.9359785290996
XM_027350913.1	166.976692660859	132.937750288158	138.455809479552	391.890814116677	301.536165787731	327.094027428993	35.068132808293	11.8490819580306	19.6089418887043	53.9874181315342	25.7071958319737	52.7376699684131
XM_027350917.1	119.591415013859	253.040131582977	259.069375469472	2335.0913486307	1338.82057609753	1231.46481137456	303.169664278146	199.064576894914	219.620149153488	520.346817310319	578.663937551094	508.314891261813
XM_027350919.1	551.323944686531	613.347275467433	528.844097032724	635.693855157005	758.664993121932	680.709192217093	701.36265616586	478.702911104436	754.944262715116	712.74878618334	862.451217029549	689.402071273834
XM_027350920.1	981.552179830728	543.669558075019	801.473577554316	478.576339819905	319.628335734995	384.556491707059	355.20624844529	656.439140474895	452.96655762907	429.602008110506	411.315133311579	458.754189363786
XM_027350921.1	1683.30557736488	2639.50195227315	784.345023804269	50584.6161447378	62417.9863180603	12503.8322269072	124.435309964911	521.359606153346	190.206736320432	82.7041299036268	58.4712689511559	113.100063305753
XM_027350922.1	609.239284032865	723.36472398177	181.990883594257	8932.22104433679	13589.6319197215	2447.90097824563	118.77915951196	336.513927608069	103.927392010133	58.582092015069	77.6256501592931	79.4242017596583
XM_027350928.1	201.575466815812	207.199528035336	296.181241927909	393.696762568827	891.340906068533	1378.21510476162	6.78738054354058	11.8490819580306	0	9.18934776706965	1.00812532674407	13.9786595096999
XM_027350938.1	780.728860279153	519.832444230246	587.36665567872	404.532453281731	816.559936953176	2712.22831392473	7423.13185445221	9268.35190757153	7259.23028719834	7691.4840810373	7803.89815432582	7201.55122195174
XM_027350939.1	3546.37435088267	4139.40650035196	2978.22728328955	11092.1353931089	8060.66478383763	6150.25175357704	912.902683106208	502.401075020497	925.542057146844	468.656736120552	424.924825222624	498.148593436577
XM_027350942.1	30.0858905695242	81.5962743148005	32.1160382813395	139.058030815595	65.1318118101499	140.56202800327	3.39369027177029	4.73963278321224	205.893889831395	383.655269275158	342.258548429611	275.125434895456
XM_027350950.1	5547.83822102027	7590.28713541835	5798.72913413074	5199.32559374153	4413.28332246923	3657.26484182093	3256.81143080889	3135.26708609489	4288.47559105964	2690.75589304508	2644.31273204969	2744.90041281379
