ID	logFC	logCPM	PValue	FDR	gills_1	gills_2	gills_3	gills_wssv_1	gills_wssv_2	gills_wssv_3	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_wssv_1_normalized	gills_wssv_2_normalized	gills_wssv_3_normalized	Expression
XM_027350894.1	-2.44199356222985	2.22512439810384	0.00133785712246824	0.0113865485548376	711	1022	1721	2	2	13	6.52640332014909	6.45907808139915	9.46082078825334	0.922972486995528	0.398690276481604	2.68735751678405	Up_gills_Down_gills_wssv
XM_027350902.1	-3.83294502118918	5.55820737018661	1.47344591918495e-07	3.44147785754181e-06	8050	8139	24810	23	28	13	73.8924707836852	51.4387832725124	136.387544309451	10.6141836004486	5.58166387074246	2.68735751678405	Up_gills_Down_gills_wssv
XM_027350903.1	-4.78785791278526	4.78943085948319	4.77486219997083e-10	1.63437788201763e-08	4017	6278	14749	7	11	3	36.8728018805048	39.6771939285948	81.0793990737644	3.23040370448435	2.19279652064882	0.620159426950164	Up_gills_Down_gills_wssv
XM_027350928.1	-2.19311887766733	3.50938414619311	6.1707883466523e-05	0.000822487411427066	1808	3455	2959	10	23	14	16.5959735623482	21.8357287389766	16.2664548009539	4.61486243497764	4.58493817953845	2.89407732576743	Up_gills_Down_gills_wssv
XM_027350931.1	-2.40114505360219	3.88702108755034	3.98475168095854e-05	0.000558573349526289	3542	3587	3331	5	26	29	32.5126871448215	22.6699736575135	18.3114433734293	2.30743121748882	5.18297359426086	5.99487446051825	Up_gills_Down_gills_wssv
XM_027350940.1	3.51259105203891	1.46554797350096	8.0190170057814e-05	0.00103852254565918	82	75	52	25	22	9	0.752693491212694	0.474002794623226	0.285858617657858	11.5371560874441	4.38559304129765	1.86047828085049	Down_gills_Up_gills_wssv
XM_027350968.1	4.38197844519037	1.89375356808761	5.11956128052738e-06	8.78782061941367e-05	70	39	39	15	71	9	0.642543224205958	0.246481453204077	0.214393963243393	6.92229365246646	14.153504815097	1.86047828085049	Down_gills_Up_gills_wssv
XM_027350970.1	5.19428902141339	2.215802846776	2.79685826834444e-07	6.185587441655e-06	42	30	38	12	104	11	0.385525934523575	0.18960111784929	0.208896682134589	5.53783492197317	20.7318943770434	2.27391789881727	Down_gills_Up_gills_wssv
XM_027350971.1	5.66903958240775	2.51148242209151	1.08895737554404e-09	3.53890754591597e-08	38	26	33	19	114	18	0.348809178854663	0.164320968802718	0.181410276590564	8.76823862645752	22.7253457594514	3.72095656170099	Down_gills_Up_gills_wssv
XM_027350972.1	5.20227133235382	2.15033657869183	1.87557983802393e-08	5.02296489337457e-07	33	28	49	15	90	13	0.302913234268523	0.176961043326004	0.269366774331443	6.92229365246646	17.9410624416722	2.68735751678405	Down_gills_Up_gills_wssv
XM_027350973.1	4.96220632948923	2.42303851558687	2.33984413847961e-06	4.35216025500269e-05	60	33	55	26	100	6	0.550751335033678	0.208561229634219	0.302350460984273	11.9986423309419	19.9345138240802	1.24031885390033	Down_gills_Up_gills_wssv
XM_027350974.1	5.06585638264175	2.0587541791693	4.77928829302665e-07	9.95675498645673e-06	43	30	36	21	76	7	0.394705123440803	0.18960111784929	0.197902119916979	9.69121111345305	15.150230506301	1.44703866288372	Down_gills_Up_gills_wssv
XM_027350977.1	5.20780610949692	2.3954552879138	7.7201957719763e-08	1.88499519705863e-06	53	28	40	23	98	12	0.486497012613082	0.176961043326004	0.219891244352198	10.6141836004486	19.5358235475986	2.48063770780066	Down_gills_Up_gills_wssv
XM_027350979.1	5.36302162760578	2.31029335432555	6.4710439870987e-08	1.60197571115707e-06	39	25	43	24	91	9	0.357988367771891	0.158000931541075	0.236383087678613	11.0756698439463	18.140407579913	1.86047828085049	Down_gills_Up_gills_wssv
XM_027351006.1	5.21271693788279	0.953099472917915	2.66716438649739e-08	6.99048426555369e-07	2	25	30	7	33	15	0.0183583778344559	0.158000931541075	0.164918433264149	3.23040370448435	6.57838956194647	3.10079713475082	Down_gills_Up_gills_wssv
XM_027351014.1	-3.06877116852088	2.31928115341483	0.00127174623412902	0.0109223460842033	968	1354	1413	2	0	10	8.88545487187668	8.55733045226463	7.76765820674141	0.922972486995528	0	2.06719808983388	Up_gills_Down_gills_wssv
XM_027351020.1	5.94804382485666	8.45445050090741	1.63844630381789e-22	2.10619238195968e-20	1331	1898	1704	1518	4131	2657	12.2175004488304	11.9954307225984	9.36736700940365	700.536117629606	823.494766072754	549.254532468862	Down_gills_Up_gills_wssv
XM_027351045.1	9.43722211865501	6.37513359678823	1.73761546646867e-07	3.99926826327577e-06	64	19	2	17	1520	906	0.58746809070259	0.120080707971217	0.0109945622176099	7.84526613946199	303.004610126019	187.28814693895	Down_gills_Up_gills_wssv
XM_027351053.1	2.83930516936228	2.64403779098419	1.54669844939736e-06	2.95610186022487e-05	162	210	358	18	80	47	1.48702860459093	1.32720782494503	1.96802663695218	8.30675238295976	15.9476110592642	9.71583102221924	Down_gills_Up_gills_wssv
XM_027351119.1	-9.41309650642719	-0.404282998441479	0.000120507247997761	0.00148739884904207	172	125	174	0	0	0	1.57882049376321	0.790004657705376	0.956526912932063	0	0	0	Up_gills_Down_gills_wssv
XM_027351148.1	3.96336487251461	5.41583213475085	1.07820663166724e-11	4.79774304768035e-10	466	913	999	232	242	424	4.27750203542823	5.77019401988007	5.49178382769616	107.064808491481	48.2415234542741	87.6491990089566	Down_gills_Up_gills_wssv
XM_027351161.1	4.94758382948351	9.84675915634611	2.88219232833985e-14	1.80568829119169e-12	4062	11677	11349	2815	12896	7175	37.28586538178	73.7990751042054	62.3886433038275	1299.08377544621	2570.75490275338	1483.21462945581	Down_gills_Up_gills_wssv
XM_027351167.1	9.30335561362416	7.7231400040468	1.58740769065804e-25	2.72751218452273e-23	46	166	96	1081	2865	959	0.422242690192487	1.04912618543274	0.527738986445276	498.866629221083	571.123821059898	198.244296815069	Down_gills_Up_gills_wssv
XM_027351168.1	6.60376447795972	2.87867010553651	1.52874707227047e-16	1.29414032644789e-14	16	37	16	52	61	50	0.146867022675648	0.233841378680791	0.0879564977408794	23.9972846618837	12.1600534326889	10.3359904491694	Down_gills_Up_gills_wssv
XM_027351178.1	3.81716286183788	4.68304393085595	7.29521643101263e-12	3.28834249204658e-10	306	554	731	83	335	195	2.80883180867176	3.50130064295023	4.01851249053643	38.3033582103144	66.7806213106687	40.3103627517607	Down_gills_Up_gills_wssv
XM_027351181.1	-2.89534000637902	0.636310188939594	0.00532993092733688	0.0345907334753195	287	397	354	0	0	4	2.63442721924443	2.50905479287227	1.94603751251696	0	0	0.826879235933552	Up_gills_Down_gills_wssv
XM_027351188.1	-3.32388672310147	2.81614918614884	1.2948495084201e-05	0.000203859352995478	2363	927	1680	2	4	9	21.6904234114097	5.85867454154307	9.23543226279233	0.922972486995528	0.797380552963209	1.86047828085049	Up_gills_Down_gills_wssv
XM_027351212.1	-2.28999028064451	5.82772375778621	9.81319050084878e-06	0.000158564346323771	10212	11238	21209	49	82	91	93.737877222732	71.0245787463441	116.591835036644	22.6128259313904	16.3463013357458	18.8115026174883	Up_gills_Down_gills_wssv
XM_027351275.1	3.0243642030721	0.276080366218785	0.000273597383731619	0.00304359551107597	33	60	52	10	6	12	0.302913234268523	0.37920223569858	0.285858617657858	4.61486243497764	1.19607082944481	2.48063770780066	Down_gills_Up_gills_wssv
XM_027351325.1	-3.08240662844618	2.73364471622753	0.00408322453650005	0.0279748435082597	1672	1230	1952	8	4	0	15.3476038696052	7.7736458318209	10.7306927243873	3.69188994798211	0.797380552963209	0	Up_gills_Down_gills_wssv
XM_027351326.1	-3.6173331653276	2.82863200951932	2.09282774770069e-06	3.93062042571405e-05	1934	1283	2165	1	10	2	17.7525513659189	8.10860780668798	11.9016136005627	0.461486243497764	1.99345138240802	0.413439617966776	Up_gills_Down_gills_wssv
XM_027351329.1	-3.32266976923121	2.68682259375408	5.1120938301645e-06	8.78369072561137e-05	1624	1283	1885	3	2	8	14.9070028015782	8.10860780668798	10.3623748900974	1.38445873049329	0.398690276481604	1.6537584718671	Up_gills_Down_gills_wssv
XM_027351330.1	-3.23146361450274	2.68086296278566	3.0614383304173e-06	5.5169471221248e-05	1579	1279	1947	1	10	4	14.493939300303	8.08332765764141	10.7032063188433	0.461486243497764	1.99345138240802	0.826879235933552	Up_gills_Down_gills_wssv
XM_027351334.1	1.87648929200589	4.3057588536076	0.000355685409367374	0.00377989258674918	629	1844	1493	79	164	122	5.77370982893639	11.6541487104697	8.20744069544581	36.4574132363234	32.6926026714916	25.2198166959733	Down_gills_Up_gills_wssv
XM_027351335.1	10.183730929337	10.3175744928551	3.52349915656563e-31	1.23654588288628e-28	309	407	213	6253	16871	6791	2.83636937542344	2.5722551654887	1.17092087617546	2885.67348059152	3363.15182726057	1403.83422280619	Down_gills_Up_gills_wssv
XM_027351341.1	2.90668358817584	2.46552610506553	3.1252089882965e-06	5.61580887375743e-05	165	172	268	12	55	66	1.51456617134262	1.0870464090026	1.47327133715973	5.53783492197317	10.9639826032441	13.6435073929036	Down_gills_Up_gills_wssv
XM_027351342.1	3.38774779397437	2.41272548099825	3.50874153113257e-08	9.00750007859092e-07	106	153	180	17	73	39	0.972994025226165	0.96696570103138	0.989510599584893	7.84526613946199	14.5521950915786	8.06207255035214	Down_gills_Up_gills_wssv
XM_027351343.1	3.64983570749712	2.64155370750322	1.00077219324192e-08	2.78770475786841e-07	76	178	193	19	90	45	0.697618357709326	1.12496663257246	1.06097525399936	8.76823862645752	17.9410624416722	9.30239140425246	Down_gills_Up_gills_wssv
XM_027351344.1	3.63711361172313	2.67147092272812	1.52100306117823e-09	4.84320864654806e-08	101	166	181	24	85	43	0.927098080640025	1.04912618543274	0.995007880693698	11.0756698439463	16.9443367504682	8.88895178628569	Down_gills_Up_gills_wssv
XM_027351345.1	3.43253163913347	2.34513185294437	5.57582399562045e-08	1.39427737204607e-06	85	139	193	14	70	42	0.780231057964377	0.878485179368378	1.06097525399936	6.4608074089687	13.9541596768562	8.6822319773023	Down_gills_Up_gills_wssv
XM_027351384.1	8.02079281262052	11.1242674316821	4.55451852951815e-25	7.45652024162811e-23	2822	2217	2086	10631	28572	13267	25.9036711244173	14.0115226090625	11.4673283929671	4906.06025462473	5695.6892898162	2742.55170578261	Down_gills_Up_gills_wssv
XM_027351389.1	4.61968868153967	2.60249866902785	2.70366241648336e-08	7.06616830958618e-07	55	88	77	10	36	118	0.504855390447538	0.556163279024585	0.423290645377982	4.61486243497764	7.17642497666888	24.3929374600398	Down_gills_Up_gills_wssv
XM_027351390.1	7.85998513280308	6.4974017206292	1.31622842974185e-15	9.67874074988985e-14	31	156	191	149	705	1605	0.284554856434067	0.985925812816309	1.04998069178175	68.7614502811669	140.538322459766	331.785293418338	Down_gills_Up_gills_wssv
XM_027351410.1	3.72597247537458	4.72389806437041	7.82611579306241e-10	2.60180868721849e-08	254	909	580	136	180	246	2.3315139849759	5.74491387083349	3.18842304310688	62.7621291156959	35.8821248833444	50.8530730099135	Down_gills_Up_gills_wssv
XM_027351433.1	-8.98481155719835	-0.761894245502609	0.00033811699327069	0.00362650327640269	92	115	163	0	0	0	0.844485380384973	0.726804285088946	0.896056820735209	0	0	0	Up_gills_Down_gills_wssv
XM_027351450.1	1.57656606353191	4.14824998268615	0.000837754426780949	0.0077126739110645	1011	1370	1641	59	128	134	9.28015999531748	8.65845104845092	9.02103829954894	27.2276883663681	25.5161776948227	27.700454403774	Down_gills_Up_gills_wssv
XM_027351451.1	1.65026920892044	4.36284302170041	0.000726617603855022	0.00683824397901304	1137	1436	1917	84	125	150	10.4367377988882	9.07557350771936	10.5382878855791	38.7648444538122	24.9181422801003	31.0079713475082	Down_gills_Up_gills_wssv
XM_027351467.1	3.70611938369266	3.23640107914272	1.59602472000132e-07	3.70286269931858e-06	195	159	251	72	45	63	1.78994183885945	1.00488592460124	1.37981755831005	33.227009531839	8.9705312208361	13.0233479659534	Down_gills_Up_gills_wssv
XM_027351469.1	3.48504940366127	7.29348119619481	4.53090343982686e-06	7.9024420396739e-05	4663	2573	3328	1147	1077	594	42.802557921034	16.2614558742075	18.2949515301029	529.324721291935	214.694713885344	122.791566536133	Down_gills_Up_gills_wssv
XM_027351487.1	-13.3012854063864	3.10202880347334	2.17651747228702e-08	5.77542572080565e-07	4374	583	987	0	0	0	40.1497723239551	3.68458172353787	5.4258164543905	0	0	0	Up_gills_Down_gills_wssv
XM_027351566.1	-3.44337001265016	3.93194240044642	3.03593148388615e-06	5.47666891594182e-05	3427	4993	3454	6	21	3	31.4570804193403	31.5559460473835	18.9876089498123	2.76891746098658	4.18624790305685	0.620159426950164	Up_gills_Down_gills_wssv
XM_027351589.1	5.8242088101753	5.67378781806416	9.97947439317622e-19	1.01277075215895e-16	154	391	265	164	723	401	1.41359509325311	2.47113456930242	1.45677949383331	75.6837439336333	144.1265349481	82.8946434023386	Down_gills_Up_gills_wssv
XM_027351642.1	4.92468708920049	7.37554313192138	1.05481555566921e-17	9.53399435056433e-16	1337	1834	1448	688	1744	1458	12.2725755823338	11.5909483378533	7.96006304554958	317.502535526462	347.657921091959	301.39748149778	Down_gills_Up_gills_wssv
XM_027351643.1	11.5845058014782	7.96578082309635	7.64593619905175e-26	1.36791316286953e-23	1	48	30	1235	3409	1221	0.00917918891722797	0.303361788558864	0.164918433264149	569.935510719739	679.567576262895	252.404886768717	Down_gills_Up_gills_wssv
XM_027351645.1	-10.2185871797424	0.282608532700718	1.97901606547504e-05	0.000297569429104436	288	142	413	0	0	0	2.64360640816166	0.897445291153307	2.27037709793645	0	0	0	Up_gills_Down_gills_wssv
XM_027351646.1	-9.36962421062724	-0.438997472407418	0.000213625446431585	0.00246667801616359	63	136	324	0	0	0	0.578288901785362	0.859525067583449	1.78111907925281	0	0	0	Up_gills_Down_gills_wssv
XM_027351649.1	-2.38437962728649	1.09346922692767	0.0043214290657505	0.029340406888511	336	616	498	0	4	4	3.0842074761886	3.89314295317209	2.73764599218487	0	0.797380552963209	0.826879235933552	Up_gills_Down_gills_wssv
XM_027351653.1	-3.2300621827077	1.60434053455584	0.0039847671858352	0.0274451466245824	558	708	949	4	1	0	5.12198741581321	4.47458638124325	5.21691977225591	1.84594497399106	0.199345138240802	0	Up_gills_Down_gills_wssv
XM_027351673.1	-1.81551807596876	8.46903119196271	0.000595988098782201	0.00582363596073554	41370	95081	122588	342	941	603	379.743045505721	600.915462874279	673.900696566183	157.828295276235	187.583775084595	124.652044816983	Up_gills_Down_gills_wssv
XM_027351676.1	5.36749646149101	1.55826942683158	0.00155906748983146	0.0129269265258171	48	2	0	7	73	4	0.440601068026943	0.012640074523286	0	3.23040370448435	14.5521950915786	0.826879235933552	Down_gills_Up_gills_wssv
XM_027351683.1	5.56507414597801	2.2495663494281	0.00021137699078803	0.00244549086542364	60	9	4	19	98	7	0.550751335033678	0.0568803353547871	0.0219891244352198	8.76823862645752	19.5358235475986	1.44703866288372	Down_gills_Up_gills_wssv
XM_027351712.1	1.9321792294862	4.17414870306826	0.00164259245697258	0.0135225566879991	748	1472	1193	31	110	242	6.86603331008652	9.30309484913851	6.55825636280432	14.3060735484307	21.9279652064882	50.0261937739799	Down_gills_Up_gills_wssv
XM_027351721.1	-4.35547071296646	1.28056537825597	0.000626336262563544	0.00607231257012723	561	530	658	2	0	0	5.14952498256489	3.34961974867079	3.61721096959366	0.922972486995528	0	0	Up_gills_Down_gills_wssv
XM_027351729.1	-3.76987218105895	1.39025719380491	1.19014272171654e-05	0.000188618600846291	562	673	683	0	2	2	5.15870417148212	4.25338507708574	3.75464299731379	0	0.398690276481604	0.413439617966776	Up_gills_Down_gills_wssv
XM_027351734.1	2.91434030943352	7.43715667424043	2.82843580621777e-05	0.000410955252874246	3415	8703	6477	568	2716	560	31.3469301523335	55.0032842880791	35.6058897417297	262.12418630673	541.421395462019	115.763093030697	Down_gills_Up_gills_wssv
XM_027351735.1	2.94035769961476	7.49573105591593	2.29188401340166e-05	0.000339073786603345	3521	8949	6570	596	2820	591	32.3199241775597	56.5580134544433	36.1171368848486	275.045801124667	562.153289839062	122.171407109182	Down_gills_Up_gills_wssv
XM_027351736.1	2.99651049214218	7.46011047349644	6.95448292198962e-06	0.000116832620162834	3280	8506	6176	588	2653	677	30.1077396485077	53.7582369475354	33.9512081279794	271.353911176685	528.862651752848	139.949310681754	Down_gills_Up_gills_wssv
XM_027351746.1	4.55319911219844	5.66695345066524	4.0805539041748e-07	8.60436603317734e-06	113	1363	521	129	383	764	1.03724834764676	8.61421078761942	2.86408345768738	59.5317254112116	76.3491879462272	157.933934063308	Down_gills_Up_gills_wssv
XM_027351757.1	4.37039357374787	5.49313807090432	2.32730622956996e-12	1.10956242604277e-10	500	829	496	278	346	305	4.58959445861398	5.23931088990205	2.72665142996726	128.293175692378	68.9734178313175	63.0495417399334	Down_gills_Up_gills_wssv
XM_027351759.1	-2.43430050595238	0.544430933989415	0.00519807967693984	0.0339125844788023	231	374	352	0	3	2	2.12039263987966	2.36369393585448	1.93504295029935	0	0.598035414722407	0.413439617966776	Up_gills_Down_gills_wssv
XM_027351762.1	3.31108289605105	3.92107532753114	5.92705655421659e-09	1.72809973917582e-07	449	376	361	65	158	110	4.12145582383536	2.37633401037777	1.98451848027859	29.9966058273547	31.4965318420467	22.7391789881727	Down_gills_Up_gills_wssv
XM_027351767.1	3.53542659993152	3.68614995201477	3.87759885939752e-09	1.15535864304352e-07	313	303	271	66	138	73	2.87308613109235	1.91497129027783	1.48976318048614	30.4580920708524	27.5096290772307	15.0905460557873	Down_gills_Up_gills_wssv
XM_027351772.1	3.50557289983988	3.62886582640706	4.20281276220497e-09	1.24564186485071e-07	306	304	259	60	138	72	2.80883180867176	1.92129132753947	1.42379580718049	27.6891746098659	27.5096290772307	14.8838262468039	Down_gills_Up_gills_wssv
XM_027351776.1	-1.7243919652196	5.08362326318694	0.000344424165514884	0.00368277077532057	6427	7726	8613	32	75	83	58.9946471710242	48.8286078834539	47.3480821901371	14.7675597919285	14.9508853680602	17.1577441456212	Up_gills_Down_gills_wssv
XM_027351871.1	-3.70467378998383	0.458940348127306	0.00102561972913907	0.00914155355905465	261	187	512	0	0	2	2.3957683073965	1.18184696792724	2.81460792770814	0	0	0.413439617966776	Up_gills_Down_gills_wssv
XM_027351872.1	-3.36787018932519	0.178216808461902	0.00248304405900402	0.0188911646646014	164	176	444	0	0	2	1.50538698242539	1.11232655804917	2.4407928123094	0	0	0.413439617966776	Up_gills_Down_gills_wssv
XM_027351873.1	-3.31183222608813	0.133089420961146	0.00241030205507229	0.0184602299962277	176	183	382	0	0	2	1.61553724943212	1.15656681888067	2.0999613835635	0	0	0.413439617966776	Up_gills_Down_gills_wssv
XM_027351988.1	-8.81197006430411	-0.905430400634394	0.000565787269951527	0.00559149902206082	91	75	160	0	0	0	0.835306191467745	0.474002794623226	0.879564977408794	0	0	0	Up_gills_Down_gills_wssv
XM_027351989.1	-9.4977622921782	-0.33256989485479	7.87504069277799e-05	0.0010214010178062	154	181	176	0	0	0	1.41359509325311	1.14392674435738	0.967521475149673	0	0	0	Up_gills_Down_gills_wssv
XM_027351990.1	3.78907853330971	2.70488082508251	6.38483823981068e-09	1.84670804689457e-07	68	140	226	24	42	90	0.624184846371502	0.884805216630021	1.24238553058992	11.0756698439463	8.37249580611369	18.6047828085049	Down_gills_Up_gills_wssv
XM_027351991.1	3.83560042469463	2.8468489038324	6.52043008314081e-08	1.61190233137928e-06	43	186	247	21	58	99	0.394705123440803	1.1755269306656	1.35782843387483	9.69121111345305	11.5620180179665	20.4652610893554	Down_gills_Up_gills_wssv
XM_027352003.1	3.25411713914629	7.11894266659746	5.78729883138997e-09	1.69078760807982e-07	3065	4144	4541	335	1398	1561	28.1342140313037	26.1902344122486	24.9631535150833	154.597891571751	278.684503260641	322.689621823069	Down_gills_Up_gills_wssv
XM_027352008.1	4.96851199940603	5.29871397475573	1.99567463072559e-13	1.12080704018162e-11	378	322	341	268	297	236	3.46973341071217	2.03505199824905	1.87457285810249	123.678313257401	59.2055060575182	48.7858749200796	Down_gills_Up_gills_wssv
XM_027352016.1	5.26257873849517	5.87610948750974	2.02626771422495e-10	7.25027833250716e-09	115	630	721	436	423	295	1.05560672548122	3.98162347483509	3.96353967944838	201.208002165025	84.3229934758593	60.9823436500995	Down_gills_Up_gills_wssv
XM_027352033.1	-3.598858845256	4.29436921967669	9.21956310047577e-06	0.000149949670145882	1776	10072	4839	11	5	15	16.3022395169969	63.6554152992684	26.6013432855072	5.07634867847541	0.996725691204011	3.10079713475082	Up_gills_Down_gills_wssv
XM_027352034.1	-3.6382009904875	3.8296412998187	2.76593040215269e-07	6.14596110101893e-06	1644	6878	3325	7	8	8	15.0905865799228	43.4692162855806	18.2784596867765	3.23040370448435	1.59476110592642	1.6537584718671	Up_gills_Down_gills_wssv
XM_027352156.1	3.52531025532332	8.44042268510758	4.45455374307265e-09	1.31246732864657e-07	6354	9482	8814	1074	2118	4844	58.3245663800665	59.926593314899	48.4530356930069	495.636225516599	422.213002794019	1001.35075471553	Down_gills_Up_gills_wssv
XM_027352188.1	-2.18996113644164	3.44334328332236	0.000311146201214512	0.00339385994712548	1586	3202	3118	14	14	13	14.5581936227236	20.2367593117809	17.1405224972539	6.4608074089687	2.79083193537123	2.68735751678405	Up_gills_Down_gills_wssv
XM_027352208.1	3.88762187996098	2.09618412308462	8.0869897914273e-05	0.00104521421163751	145	22	54	30	39	23	1.33098239299806	0.139040819756146	0.296853179875468	13.8445873049329	7.77446039139128	4.75455560661793	Down_gills_Up_gills_wssv
XM_027352234.1	3.03898312632168	4.15248368509615	3.24624553090717e-06	5.82578541296412e-05	225	628	1042	113	120	103	2.06531750637629	3.96898340031181	5.72816691537477	52.1479455152474	23.9214165888963	21.292140325289	Down_gills_Up_gills_wssv
XM_027352275.1	2.59189531990852	1.97552037356312	0.000124152738010953	0.00152804724499438	178	122	210	15	21	50	1.63389562726658	0.771044545920447	1.15442903284904	6.92229365246646	4.18624790305685	10.3359904491694	Down_gills_Up_gills_wssv
XM_027352304.1	-2.47684709744996	0.808111878739757	0.00490993847956793	0.0324917554498687	274	533	363	0	2	4	2.51509776332046	3.36857986045572	1.9955130424962	0	0.398690276481604	0.826879235933552	Up_gills_Down_gills_wssv
XM_027352341.1	2.79407325162886	1.66867011682552	0.000187645955359831	0.00219730628158873	61	170	169	6	22	50	0.559930523950906	1.07440633447931	0.929040507388038	2.76891746098658	4.38559304129765	10.3359904491694	Down_gills_Up_gills_wssv
XM_027352437.1	2.66116244826358	5.71725060669221	7.86682080227874e-06	0.000130034240272946	898	3306	2575	164	648	333	8.24291164767072	20.8940431869918	14.1554988551728	75.6837439336333	129.17564958004	68.8376963914682	Down_gills_Up_gills_wssv
XM_027352446.1	3.02173895088728	0.472198649789241	0.000505048806603541	0.0050779936209721	47	43	62	2	26	10	0.431421879109715	0.271761602250649	0.340831428745908	0.922972486995528	5.18297359426086	2.06719808983388	Down_gills_Up_gills_wssv
XM_027352485.1	-2.5670775005022	5.97179453517494	1.31559604056822e-05	0.00020642724853545	11918	21041	14288	24	72	137	109.397573515523	132.979904022231	78.5451524826053	11.0756698439463	14.3528499533378	28.3206138307242	Up_gills_Down_gills_wssv
XM_027352504.1	-2.21878272206202	1.09798631861993	0.00457338686447433	0.0307384026514669	387	429	589	2	4	2	3.55234611096722	2.71129598524485	3.23789857308612	0.922972486995528	0.797380552963209	0.413439617966776	Up_gills_Down_gills_wssv
XM_027352509.1	-8.82980616697602	-0.890559934404082	0.000628646377728054	0.00608111997719768	83	110	138	0	0	0	0.761872680129921	0.695204098780731	0.758624793015085	0	0	0	Up_gills_Down_gills_wssv
XM_027352529.1	4.7741779026365	5.52318594673598	2.2902701939692e-11	9.69398754783938e-10	134	727	722	269	356	356	1.23001131490855	4.59466708921447	3.96903696055718	124.139799500899	70.9668692137256	73.5922519980862	Down_gills_Up_gills_wssv
