ID	edgeR_muscle_1_normalized	edgeR_muscle_2_normalized	edgeR_muscle_3_normalized	edgeR_muscle_wssv_1_normalized	edgeR_muscle_wssv_2_normalized	edgeR_muscle_wssv_3_normalized	limma_muscle_1_normalized	limma_muscle_2_normalized	limma_muscle_3_normalized	limma_muscle_wssv_1_normalized	limma_muscle_wssv_2_normalized	limma_muscle_wssv_3_normalized	NOISeq_muscle_1_normalized	NOISeq_muscle_2_normalized	NOISeq_muscle_3_normalized	NOISeq_muscle_wssv_1_normalized	NOISeq_muscle_wssv_2_normalized	NOISeq_muscle_wssv_3_normalized	DESeq2_muscle_1_normalized	DESeq2_muscle_2_normalized	DESeq2_muscle_3_normalized	DESeq2_muscle_wssv_1_normalized	DESeq2_muscle_wssv_2_normalized	DESeq2_muscle_wssv_3_normalized
XM_027350641.1	0.356392527994558	0.597148512596211	0.392694691688556	1.82205935025618	1.61715389904949	1.91360269758352	0.356392527994558	0.597148512596211	0.392694691688556	1.82205935025618	1.61715389904949	1.91360269758352	16.1656016210251	27.3771766080594	17.3969695748017	82.6467539929877	76.3881963391801	84.8600548614019	15.8596718361962	26.6608335359042	17.3343304342609	79.3895869400173	73.5131325993909	81.093712707975
XM_027350642.1	0.784063561588027	0.11374257382785	0.314155753350845	2.59074063864551	3.56828523377224	7.9653712286914	0.784063561588027	0.11374257382785	0.314155753350845	2.59074063864551	3.56828523377224	7.9653712286914	35.5643235662551	5.21470030629702	13.9175756598413	117.513353333779	168.552215835365	353.229978360585	34.8912780396317	5.0782540068389	13.8674643474087	112.882068930337	162.208325192134	337.552579146946
XM_027350643.1	0.997899078384761	0.227485147655699	0.392694691688556	2.76155870273203	3.23430779809897	8.44377190308728	0.997899078384761	0.227485147655699	0.392694691688556	2.76155870273203	3.23430779809897	8.44377190308728	45.2636845388702	10.429400612594	17.3969695748017	125.261486520622	152.77639267836	374.444992075936	44.4070811413494	10.1565080136778	17.3343304342609	120.324842705964	147.026265198782	357.82600732394
XM_027350646.1	0.213835516796735	0.483405938768361	0.0785389383377113	1.19572644860562	1.12497662542573	0.621920876714644	0.213835516796735	0.483405938768361	0.0785389383377113	1.19572644860562	1.12497662542573	0.621920876714644	9.69936097261504	22.1624763017624	3.47939391496033	54.2369323078982	53.139614844647	27.5795178299556	9.51580310171773	21.5825795290653	3.46686608685217	52.0994164293864	51.1395705039241	26.3554566300919
XM_027350658.1	1.24737384798095	0.142178217284812	0.314155753350845	3.11742966957894	1.61715389904949	5.53748780613231	1.24737384798095	0.142178217284812	0.314155753350845	3.11742966957894	1.61715389904949	5.53748780613231	56.5796056735877	6.51837538287128	13.9175756598413	141.403430659877	76.3881963391801	245.563783755182	55.5088514266868	6.34781750854862	13.8674643474087	135.830621405186	73.5131325993909	234.664931148703
XM_027350660.1	88.5279039538481	107.401425336947	89.9663538658482	14.4483612539846	26.5775727756829	8.7547323414446	88.5279039538481	107.401425336947	89.9663538658482	14.4483612539846	26.5775727756829	8.7547323414446	4015.53544266263	4923.98076422097	3985.64572958706	655.36293205377	1255.42340070479	388.234750990914	3939.54248411114	4795.14134595763	3971.29510248916	629.534615188419	1208.17235315521	371.003735638986
XM_027350678.1	5.98739447030857	9.49750491462545	9.3854031313565	1.93593805964719	3.39250763604947	3.25312458589198	5.98739447030857	9.49750491462545	9.3854031313565	1.93593805964719	3.39250763604947	3.25312458589198	271.582107233221	435.427475575802	415.78757283776	87.8121761175495	160.249151015889	144.262093264383	266.442486848096	424.034209571048	414.290497378834	84.3514361237684	154.217767300896	137.859311603558
XM_027350690.1	33.7147331482851	12.8244751990901	28.3525567399138	6.09251095241911	2.91790812219799	5.74080809275056	33.7147331482851	12.8244751990901	28.3525567399138	6.09251095241911	2.91790812219799	5.74080809275056	1529.26591334897	587.95745953499	1256.06120330068	276.350083664053	137.830876003303	254.580164584206	1500.32495570416	572.573139271086	1251.53865735363	265.458931330683	132.643260994553	243.281138123925
XM_027350736.1	50.358264205631	56.5016235489844	44.7671948524954	10.1779096518216	16.9273826607028	4.86772686197808	50.358264205631	56.5016235489844	44.7671948524954	10.1779096518216	16.9273826607028	4.86772686197808	2284.19950905084	2590.40237715305	1983.25453152739	461.659602382705	799.585142115548	215.862764553691	2240.97163045452	2522.62267789722	1976.11366950574	443.465270797753	769.490724926233	206.282131700911
XM_027350773.1	0.855342067186938	0.739326729881023	0.314155753350845	2.70461934803652	2.21479773130691	2.35612332139971	0.855342067186938	0.739326729881023	0.314155753350845	2.70461934803652	2.21479773130691	2.35612332139971	38.7974438904601	33.8955519909307	13.9175756598413	122.678775458341	104.618616725399	104.483942548101	38.0632124068709	33.0086510444528	13.8674643474087	117.843918114088	100.681029429601	99.8466337716943
XM_027350774.1	0.92662057278585	0.511841582225324	0.314155753350845	1.89323354362556	1.37106526223761	1.68636237724548	0.92662057278585	0.511841582225324	0.314155753350845	1.89323354362556	1.37106526223761	1.68636237724548	42.0305642146652	23.4661513783366	13.9175756598413	85.8751428208388	64.7639055919136	74.7829233466104	41.2351467741102	22.852143030775	13.8674643474087	82.4907426798618	62.3263515516575	71.463834323903
XM_027350775.1	0.605867297590748	0.284356434569624	0.785389383377113	2.50533160660225	2.1444866922178	2.09300295048197	0.605867297590748	0.284356434569624	0.785389383377113	2.50533160660225	2.1444866922178	2.09300295048197	27.4815227557426	13.0367507657426	34.7939391496033	113.639286740358	101.297390797608	92.8156850046583	26.9614421215336	12.6956350170972	34.6686608685217	109.160682042524	97.4848062731054	88.6962482743477
XM_027350784.1	1.24737384798095	0.93837623407976	1.21735354423452	3.5017703137736	3.86710714990095	4.35344613700251	1.24737384798095	0.93837623407976	1.21735354423452	3.5017703137736	3.86710714990095	4.35344613700251	56.5796056735877	43.0212775269505	53.9306056818852	158.836730330273	182.667426028474	193.056624809689	55.5088514266868	41.8955955564209	53.7364243462086	152.576862400346	175.792273607239	184.488196410643
XM_027350785.1	1.5324878703766	0.966811877536723	0.981736729221391	2.83273289610141	3.0585302003762	4.70028662593952	1.5324878703766	0.966811877536723	0.981736729221391	2.83273289610141	3.0585302003762	4.70028662593952	69.5120869704078	44.3249526035247	43.4924239370042	128.489875348473	144.473327858884	208.437509753318	68.1965888956437	43.1651590581306	43.3358260856521	123.425998445808	139.035707307544	199.186431838964
XM_027350786.1	1.10481683678313	1.22273266864938	0.471233630026268	3.7437625712295	3.55070747399996	4.52088637304106	1.10481683678313	1.22273266864938	0.471233630026268	3.7437625712295	3.55070747399996	4.52088637304106	50.1133650251777	56.058028292693	20.876363489762	169.813252344967	167.721909353417	200.481879610062	49.1649826922083	54.5912305735182	20.801196521113	163.120791915817	161.409269403011	191.583896272591
XM_027350787.1	1.24737384798095	1.27960395556331	1.02100619839025	3.54447482979523	4.16592906602966	4.64048654164003	1.24737384798095	1.27960395556331	1.02100619839025	3.54447482979523	4.16592906602966	4.64048654164003	56.5796056735877	58.6653784458415	45.2321208944843	160.773763626984	196.782636221584	205.7856330389	55.5088514266868	57.1303575769376	45.0692591290782	154.437555844252	189.376222022344	196.652253316839
XM_027350788.1	0.890981319986394	0.739326729881023	0.863928321714824	2.76155870273203	3.39250763604947	4.7840067439588	0.890981319986394	0.739326729881023	0.863928321714824	2.76155870273203	3.39250763604947	4.7840067439588	40.4140040525627	33.8955519909307	38.2733330645637	125.261486520622	160.249151015889	212.150137153505	39.6491795904905	33.0086510444528	38.1355269553739	120.324842705964	154.217767300896	202.734281769938
XM_027350793.1	0	0.654019799510136	0.196347345844278	13.3807483534438	2.02144237381186	8.79061239202429	0	0.654019799510136	0.196347345844278	13.3807483534438	2.02144237381186	8.79061239202429	0.808280081051253	29.9845267612079	8.69848478740083	606.937099636004	95.4852454239752	389.825877019565	0	29.1999605393237	8.66716521713043	583.017279090752	91.8914157492387	372.52424275226
XM_027350797.1	74.6998738676593	81.0415838523429	74.4941830133191	25.7650579997163	35.3840304215937	20.9061094710999	74.6998738676593	81.0415838523429	74.4941830133191	25.7650579997163	35.3840304215937	20.9061094710999	3388.31009976685	3715.47396823663	3300.20512833988	1168.67675568209	1671.40694816054	927.096099360816	3324.18721686673	3618.25597987271	3288.32248337928	1122.61837782368	1608.49930350624	885.948811334627
XM_027350817.1	1598.59868431959	1889.43476514133	2005.02055682343	351.016886859119	486.02505770346	411.902980654852	1598.59868431959	1889.43476514133	2005.02055682343	351.016886859119	486.02505770346	411.902980654852	72510.8060711079	86623.994138053	88825.4472550224	15921.768021196	22957.9742258514	18266.1268089168	71138.5580212581	84357.4164346044	88505.6243312491	15294.2798777647	22093.8925692735	17455.4216603916
XM_027350818.1	1612.39107515298	1902.0033195493	2033.29457462501	351.287348793922	489.558187417688	412.907622071084	1612.39107515298	1902.0033195493	2033.29457462501	351.287348793922	489.558187417688	412.907622071084	73136.4148538416	87200.2185218989	90078.0290644081	15934.0358987418	23124.8658287229	18310.678337719	71752.3273213189	84918.56350236	89753.6961225158	15306.0642695762	22254.5027828874	17497.9958595633
XM_027350819.1	2028.05168055303	2654.6948018551	2606.39320767529	571.628416626855	746.158324573388	741.174204824677	2028.05168055303	2654.6948018551	2606.39320767529	571.628416626855	746.158324573388	741.174204824677	91990.3560244431	121708.497798819	115467.166461874	25928.4820320032	35245.6798521941	32867.8903738496	90249.4625838746	118523.909392616	115051.417958276	24906.6222089865	33919.1191925168	31409.115438912
XM_027350824.1	9.01673095826231	11.1467722351293	10.9169124289419	2.24910451047247	2.07417565312869	2.48768350685857	9.01673095826231	11.1467722351293	10.9169124289419	2.24910451047247	2.07417565312869	2.48768350685857	408.989721011934	511.040630017108	483.635754179486	102.017086960094	97.976164869818	110.318071319822	401.249697455764	497.668892670212	481.894386072452	97.9965213790839	94.2885831166101	105.421826520368
XM_027350825.1	9.19492722225959	11.2889504524141	12.6054996032027	2.02134709169045	2.07417565312869	2.57140362487785	9.19492722225959	11.2889504524141	12.6054996032027	2.02134709169045	2.07417565312869	2.57140362487785	417.072521822447	517.55900539998	558.442723351134	91.6862427109708	97.976164869818	114.030698720009	409.179533373862	504.016710178761	556.432006939773	88.0728230115817	94.2885831166101	108.969676451341
XM_027350836.1	5.73791970071238	3.5544554321203	9.22832525468107	3.5587096684691	0.720688150663358	0.466440657535983	5.73791970071238	3.5544554321203	9.22832525468107	3.5587096684691	0.720688150663358	0.466440657535983	260.266186098504	162.959384571782	408.828785007839	161.419441392554	34.042565759852	20.6846383724667	255.340716562759	158.695437713716	407.35676520513	155.057786992221	32.7612873540764	19.7665924725689
XM_027350857.1	0	0.11374257382785	0	1.19572644860562	3.32219659696036	2.67904377661693	0	0.11374257382785	0	1.19572644860562	3.32219659696036	2.67904377661693	0.808280081051253	5.21470030629702	0.869848478740084	54.2369323078982	156.927925088098	118.804076805963	0	5.0782540068389	0	52.0994164293864	151.021544144401	113.531197791165
XM_027350868.1	0.712785055989115	0.398099008397474	0.471233630026268	6.5195561126354	3.23430779809897	6.30292888516572	0.712785055989115	0.398099008397474	0.471233630026268	6.5195561126354	3.23430779809897	6.30292888516572	32.3312032420501	18.2514510720396	20.876363489762	295.720416631159	152.77639267836	279.507805699742	31.7193436723924	17.7738890239361	20.801196521113	284.06586576975	147.026265198782	267.102416231893
XM_027350869.1	0.570228044791292	0.312792078026587	0.471233630026268	4.78290579442248	3.35735211650491	5.80060817705004	0.570228044791292	0.312792078026587	0.471233630026268	4.78290579442248	3.35735211650491	5.80060817705004	25.8649625936401	14.3404258423168	20.876363489762	216.947729231593	158.588538051994	257.232041298624	25.3754749379139	13.965198518807	20.801196521113	208.397665717545	152.619655722649	245.815316646049
XM_027350882.1	2.06707666236843	3.38384157137853	2.78813231098875	6.14945030711461	9.24590164021772	8.15673149844975	2.06707666236843	3.38384157137853	2.78813231098875	6.14945030711461	9.24590164021772	8.15673149844975	93.7604894019454	155.137334112337	123.518483981092	278.932794726334	436.741209504443	361.715983846725	91.986096649938	151.078056703457	123.073746083252	267.939855922558	420.303345079126	345.661950417744
XM_027350917.1	0.0356392527994558	0.227485147655699	0.196347345844278	1.63700644749579	0.931621267930683	1.32756187144857	0.0356392527994558	0.227485147655699	0.196347345844278	1.63700644749579	0.931621267930683	1.32756187144857	1.61656016210251	10.429400612594	8.69848478740083	74.2529430405749	44.0062435432233	58.8716630600976	1.58596718361962	10.1565080136778	8.66716521713043	71.3265820164218	42.3499568235622	56.2587631911577
XM_027350920.1	11.6183964126226	10.8339801571027	10.3671398605779	2.22063483312472	3.28704107741581	5.11888721603591	11.6183964126226	10.8339801571027	10.3671398605779	2.22063483312472	3.28704107741581	5.11888721603591	526.998612845417	496.700204174792	459.279996774764	100.725731428954	155.267312124203	227.00064675425	517.025301859997	483.703694151405	457.626323464487	96.7560590831461	149.423432566153	216.925681493833
XM_027350924.1	0	0	0.157077876675423	0.782916127063203	1.12497662542573	1.06444150053083	0	0	0.157077876675423	0.782916127063203	1.12497662542573	1.06444150053083	0.808280081051253	0.651837538287128	6.95878782992067	35.5122771063619	53.139614844647	47.2034055166548	0	0	6.93373217370434	34.1127131382887	51.1395705039241	45.1083776938111
XM_027350951.1	5776.73084701098	4186.29542973401	6572.05982116134	1373.14947783681	1428.36875909523	406.855853539976	5776.73084701098	4186.29542973401	6572.05982116134	1373.14947783681	1428.36875909523	406.855853539976	262026.620115033	191927.044773262	291152.203409966	62284.6599779654	67470.7047230628	18042.3084142198	257067.834825721	186905.138721706	290103.887281703	59829.9774576706	64931.2734242012	17241.5369931243
XM_027350967.1	0.0712785055989115	12.3695049037787	4.55525842358725	0.59786322430281	1.65230941859404	0.370760522656807	0.0712785055989115	12.3695049037787	4.55525842358725	0.59786322430281	1.65230941859404	0.370760522656807	3.23312032420501	567.098658309802	201.804847067699	27.1184661539491	78.0488093030753	16.4416356293966	3.17193436723924	552.26012324373	201.078233037426	26.0497082146932	75.1112441776386	15.7119068371702
XM_027350998.1	1.14045608958258	0.540277225682286	0.510503099195123	2.51956644527613	2.23237549107918	1.62656229294599	1.14045608958258	0.540277225682286	0.510503099195123	2.51956644527613	2.23237549107918	1.62656229294599	51.7299251872802	24.7698264549109	22.6160604472422	114.284964505928	105.448923207346	72.1310466321916	50.7509498758279	24.1217065324848	22.5346295645391	109.780913190493	101.480085218724	68.9296558017788
XM_027351003.1	9.08800946386122	5.17528710916716	3.29863541018387	1.7508851568868	2.24995325085146	1.48304209062723	9.08800946386122	5.17528710916716	3.29863541018387	1.7508851568868	2.24995325085146	1.48304209062723	412.222841336139	237.268863936515	146.134544428334	79.4183651651367	106.279229689294	65.7665425175865	404.421631823003	231.06055731117	145.608375647791	76.2884312001729	102.279141007848	62.8476273486806
XM_027351009.1	6.16559073430585	3.3269702844646	2.19909027345592	1.08184773921461	1.03708782656434	0.657800927294335	6.16559073430585	3.3269702844646	2.19909027345592	1.08184773921461	1.03708782656434	0.657800927294335	279.664908043734	152.529983959188	97.4230296188893	49.0715101833365	48.988082434909	29.1706438586069	274.372322766195	148.538929700038	97.0722504318608	47.1375672456353	47.1442915583051	27.8759637433664
XM_027351020.1	0.498949539192381	1.42178217284812	0.431964160857412	4.41279998890169	1.31833198292078	4.70028662593952	0.498949539192381	1.42178217284812	0.431964160857412	4.41279998890169	1.31833198292078	4.70028662593952	22.6318422694351	65.1837538287128	19.1366665322818	200.160107326767	62.2729861460708	208.437509753318	22.2035405706747	63.4781750854862	19.0677634776869	192.271655870354	59.9291841842861	199.186431838964
XM_027351022.1	0.748424308788571	2.16110890272914	0.942467260052535	8.0284490120663	6.92563735027715	5.82452821076984	0.748424308788571	2.16110890272914	0.942467260052535	8.0284490120663	6.92563735027715	5.82452821076984	33.9477634041526	99.0793058196435	41.752726979524	364.162259781602	327.140753887358	258.292791984392	33.305310856012	96.4868261299391	41.602393042226	349.810367454451	314.827980914783	246.828988054899
XM_027351023.1	0.784063561588027	1.79144553778863	0.90319779088368	8.86830449382501	6.9607928698217	6.24312880086623	0.784063561588027	1.79144553778863	0.90319779088368	8.86830449382501	6.9607928698217	6.24312880086623	35.5643235662551	82.1315298241781	40.0130300220438	402.257247950245	328.801366851254	276.855928985324	34.8912780396317	79.9825006077127	39.8689599988	386.404005184616	316.426092493031	264.568237709769
XM_027351024.1	0.997899078384761	1.53552474667597	1.21735354423452	9.55157675017108	6.8904818307326	5.65708797473128	0.997899078384761	1.53552474667597	1.21735354423452	9.55157675017108	6.8904818307326	5.65708797473128	45.2636845388702	70.3984541350098	53.9306056818852	433.249780697615	325.480140923463	250.867537184019	44.4070811413494	68.5564290923251	53.7364243462086	416.175100287122	313.229869336535	239.733288192951
XM_027351025.1	0.677145803189659	1.42178217284812	0.824658852545968	8.95371352586827	6.24010471915835	5.59728789043179	0.677145803189659	1.42178217284812	0.824658852545968	8.95371352586827	6.24010471915835	5.59728789043179	30.7146430799476	65.1837538287128	36.5336361070835	406.131314543666	294.758801091402	248.2156604696	30.1333764887728	63.4781750854862	36.4020939119478	390.125392072429	283.664805138954	237.199109670827
XM_027351037.1	1725.79517756085	1996.63714097407	2257.79812986335	598.261799785678	667.954871346527	523.430137873392	1725.79517756085	1996.63714097407	2257.79812986335	598.261799785678	667.954871346527	523.430137873392	78280.3092896518	91538.849176738	100023.876570322	27136.5451313851	31551.6463140092	23211.8768813078	76798.8748995965	89143.67083605	99663.7328317828	26067.0746868363	30364.119986705	22181.6646041533
XM_027351045.1	26812.9780081537	37404.842551801	41114.466638816	15824.1868814921	9808.54815276854	10016.7652805178	26812.9780081537	37404.842551801	41114.466638816	15824.1868814921	9808.54815276854	10016.7652805178	1216209.33859685	1714881.57290238	1821433.13963346	717768.979451663	463318.489685104	444200.487547351	1193192.89479312	1670010.49098251	1814874.92810537	689481.196101907	445880.321833191	424485.5460056
XM_027351058.1	0.0712785055989115	0.0568712869139249	0	1.19572644860562	1.81050925654453	0.765441079033408	0.0712785055989115	0.0568712869139249	0	1.19572644860562	1.81050925654453	0.765441079033408	3.23312032420501	2.60735015314851	0.869848478740084	54.2369323078982	85.5215676406038	33.9440219445608	3.17193436723924	2.53912700341945	0	52.0994164293864	82.3027462797529	32.43748508319
XM_027351135.1	1.46120936477769	1.5923960335899	0.157077876675423	1.35230967401826	7.48812566299002	0.932881315071965	1.46120936477769	1.5923960335899	0.157077876675423	1.35230967401826	7.48812566299002	0.932881315071965	66.2789666462027	73.0058042881584	6.95878782992067	61.3393877291706	353.710561309682	41.3692767449334	65.0246545284045	71.0955560957446	6.93373217370434	58.9219590570441	340.397766166745	39.5331849451378
XM_027351137.1	0.213835516796735	0.454970295311399	0.392694691688556	1.38077935136601	1.17770990474256	1.66244234352568	0.213835516796735	0.454970295311399	0.392694691688556	1.38077935136601	1.17770990474256	1.66244234352568	9.69936097261504	20.8588012251881	17.3969695748017	62.630743260311	55.6305342904899	73.7221726608429	9.51580310171773	20.3130160273556	17.3343304342609	60.1624213529819	53.5367378712956	70.4501629150533
XM_027351138.1	0.106917758398367	0.227485147655699	0.117808407506567	2.10675612373371	2.35541980948512	1.94948274816321	0.106917758398367	0.227485147655699	0.117808407506567	2.10675612373371	2.35541980948512	1.94948274816321	4.84968048630752	10.429400612594	5.2190908724405	95.5603093043921	111.26106858098	86.4511808900532	4.75790155085886	10.1565080136778	5.20029913027826	91.794209899395	107.073475742591	82.6142198212496
XM_027351149.1	0.285114022395646	0.426534651854437	0.196347345844278	1.40924902871377	2.35541980948512	1.44716204004754	0.285114022395646	0.426534651854437	0.196347345844278	1.40924902871377	2.35541980948512	1.44716204004754	12.93248129682	19.5551261486138	8.69848478740083	63.9220987914515	111.26106858098	64.1754164889352	12.687737468957	19.0434525256459	8.66716521713043	61.4028836489197	107.073475742591	61.3271202354061
XM_027351150.1	0.0712785055989115	0.255920791112662	0.0785389383377113	1.13878709391011	1.82808701631681	0.920921298212068	0.0712785055989115	0.255920791112662	0.0785389383377113	1.13878709391011	1.82808701631681	0.920921298212068	3.23312032420501	11.7330756891683	3.47939391496033	51.6542212456173	86.3518741225515	40.8389014020497	3.17193436723924	11.4260715153875	3.46686608685217	49.6184918375108	83.1018020688767	39.026349240713
XM_027351151.1	0.605867297590748	0.0853069303708873	0.0392694691688556	0.95373419114972	1.03708782656434	1.00464141623135	0.605867297590748	0.0853069303708873	0.0392694691688556	0.95373419114972	1.03708782656434	1.00464141623135	27.4815227557426	3.91102522972277	1.73969695748017	43.2604102932045	48.988082434909	44.551528802236	26.9614421215336	3.80869050512917	1.73343304342609	41.5554869139153	47.1442915583051	42.5741991716869
XM_027351152.1	0.320753275195102	0.11374257382785	0.0785389383377113	1.266900641975	1.00193230701979	1.10032155111052	0.320753275195102	0.11374257382785	0.0785389383377113	1.266900641975	1.00193230701979	1.10032155111052	14.5490414589226	5.21470030629702	3.47939391496033	57.4653211357493	47.3274694710138	48.7945315453061	14.2737046525766	5.0782540068389	3.46686608685217	55.2005721692308	45.5461799800574	46.6288848070856
XM_027351167.1	0.178196263997279	0.0853069303708873	0	0.882559997780338	0.966776787475237	1.13620160169021	0.178196263997279	0.0853069303708873	0	0.882559997780338	0.966776787475237	1.13620160169021	8.08280081051253	3.91102522972277	0.869848478740084	40.0320214653534	45.6668565071186	50.3856575739574	7.92983591809811	3.80869050512917	0	38.4543311740709	43.9480684018098	48.1493919203602
XM_027351169.1	0.178196263997279	0.142178217284812	0.235616815013134	1.46618838340927	0.931621267930683	1.79400252898455	0.178196263997279	0.142178217284812	0.235616815013134	1.46618838340927	0.931621267930683	1.79400252898455	8.08280081051253	6.51837538287128	10.438181744881	66.5048098537323	44.0062435432233	79.5563014325643	7.92983591809811	6.34781750854862	10.4005982605565	63.8838082407952	42.3499568235622	76.0253556637266
XM_027351232.1	0.748424308788571	0.341227721483549	0	1.36654451269214	1.9862868542673	1.66244234352568	0.748424308788571	0.341227721483549	0	1.36654451269214	1.9862868542673	1.66244234352568	33.9477634041526	15.6441009188911	0.869848478740084	61.9850654947408	93.8246324600799	73.7221726608429	33.305310856012	15.2347620205167	0	59.542190205013	90.293304170991	70.4501629150533
XM_027351234.1	0.570228044791292	0.682455442967098	0.314155753350845	1.06761290054073	1.72262045768315	1.69832239410537	0.570228044791292	0.682455442967098	0.314155753350845	1.06761290054073	1.72262045768315	1.69832239410537	25.8649625936401	31.2882018377822	13.9175756598413	48.4258324177663	81.3700352308658	75.3132986894942	25.3754749379139	30.4695240410334	13.8674643474087	46.5173360976664	78.3074673341338	71.9706700283278
XM_027351256.1	1.17609534238204	1.33647524247723	0.942467260052535	7.11741933693821	4.72841737874252	6.05176853110788	1.17609534238204	1.33647524247723	0.942467260052535	7.11741933693821	4.72841737874252	6.05176853110788	53.3464853493827	61.27272859899	41.752726979524	322.838882785108	223.352443643907	268.369923499183	52.3369170594475	59.6694845803571	41.602393042226	310.115573984443	214.946007274306	256.458866438971
XM_027351279.1	0.356392527994558	0.483405938768361	0.0785389383377113	0.996438707171349	1.01951006679207	0.849161197052686	0.356392527994558	0.483405938768361	0.0785389383377113	0.996438707171349	1.01951006679207	0.849161197052686	16.1656016210251	22.1624763017624	3.47939391496033	45.1974435899152	48.1577759529614	37.6566493447471	15.8596718361962	21.5825795290653	3.46686608685217	43.416180357822	46.3452357691813	35.9853350141639
