ID	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized
XM_027350643.1	75.8141852455868	26.6777755614404	390.265686108943	226.133206906964	139.128773710408	316.685664677895	3427.6284405113	14188.0692674381	8388.78486988203	1119.74126922794
XM_027350644.1	19.777613542327	7.02046725301063	23.5266548363547	12.5629559392758	11.7161072598238	40.2207729203209	77.9350395966146	140.260779446965	52.53163924516	308.93152151981
XM_027350645.1	6.59253784744233	21.0614017590319	19.3748922181745	8.37530395951719	17.5741608897358	38.1038901350409	69.6118800280441	101.409202041468	36.2542299015893	314.351372774543
XM_027350646.1	131.850756948847	117.943849850579	110.71366981814	189.491252084076	175.741608897358	51.6519399608332	112.740979610637	177.13685291659	90.2656336325285	173.435240151472
XM_027350647.1	443.348170240497	522.322763623991	478.836621963455	574.755234221867	484.753937875211	1131.68553701071	1246.96063354583	1212.30091531391	969.985620428236	1659.5584541994
XM_027350648.1	486.199666248872	547.596445734829	517.586406399804	565.33301726741	623.882711585619	1066.90892378114	1315.05921183414	1228.10494680089	921.893274640414	1459.02395777426
XM_027350649.1	403.792943155843	433.864876236057	422.095866181658	407.249155031523	379.308972536797	1060.5582754253	1174.32215003831	1203.0818969465	782.795412977173	1389.64986171367
XM_027350651.1	69.2216473981444	101.094728443353	59.5085975272502	103.644386499025	71.761156966421	12.7012967116803	11.3497630480507	16.4625327989395	44.3929345733747	39.0229290340812
XM_027350661.1	303.256740982347	425.440315532444	321.069642472606	327.68376741611	369.057378684451	14.3948029399043	59.0187678498635	46.7535931489883	85.0864579323014	92.1374713304696
XM_027350662.1	296.664203134905	475.987679754121	370.890793890768	296.276377567921	376.379945721841	10.5844139264002	37.0758926236322	61.2406220120551	83.6066934465223	68.2901258096422
XM_027350663.1	281.83099297816	501.261361864959	358.435506036228	306.745507517317	360.270298239583	15.2415560540164	34.049289144152	42.8025852772428	85.0864579323014	80.2137985700559
XM_027350665.1	3.29626892372116	0	0	0	0	11810.5124356344	170098.898801135	10748.7169150836	7983.32940077854	13666.696923936
XM_027350666.1	65.9253784744233	65.9923921782999	73.3478062545176	46.0641717773445	27.8257547420816	46.5714212761611	59.7754187197335	40.8270813413701	88.0459869038597	71.5420365624823
XM_027350667.1	52.7403027795386	63.1842052770957	30.4462591999885	12.5629559392758	33.6838083719935	44.031161933825	89.2848026446653	30.9495616620063	68.8090485887307	62.8702745549087
XM_027350668.1	136.795160334428	265.373662163802	174.37402996357	332.918332390808	347.089677572281	71.1272615854096	83.2315956857049	98.7751967936373	128.739510262786	91.0535010795229
XM_027350671.1	547.180641337713	498.453174963755	680.88906938156	1353.65850245697	1115.95921649822	3037.30342031981	7424.25833516488	4859.73968224695	6266.80259727472	3624.79651916577
XM_027350674.1	776.271331536334	991.289976125101	1007.49439534507	1460.44362794081	722.005109886644	1201.54266892496	1005.58900605729	489.266474784483	697.708955044872	1425.42087999491
XM_027350677.1	1015.25082850612	1266.49229244312	1274.59112378133	2202.70494135302	1575.81642644631	2790.47488755616	4261.45769910809	6311.07657380147	4804.05540308203	7714.61627598767
XM_027350678.1	56.0365717032598	54.7596445734829	65.0442810181572	64.9086056862582	49.7934558542513	373.841499880457	542.518673696822	441.19587901158	361.802416773003	201.618466676086
XM_027350680.1	189.535463113967	122.156130202385	207.588130909012	276.385030664067	415.921807723746	198.986981816325	189.919368337381	168.576335861141	210.86643922353	198.366555923246
XM_027350683.1	19.777613542327	15.4450279566234	22.142733963628	28.2666508633705	46.8644290392953	92.2960894382101	49.1823065415529	45.4365905250732	83.6066934465223	67.2061555586955
XM_027350687.1	100.536202173495	81.4374201349233	44.2854679272559	53.3925627419221	35.1483217794715	117.698682861571	98.3646130831058	82.9711653066553	85.826340175191	71.5420365624823
XM_027350688.1	141.73956372001	75.8210463325148	160.534821236303	110.972777463603	35.1483217794715	138.020757600259	108.957725261286	186.355871283996	224.924201838432	290.504027253716
XM_027350689.1	146.683967105592	64.5882987276978	120.401115927227	121.441907412999	82.0127508187668	141.831146613763	108.201074391416	200.184398835105	282.635016783819	357.710182812411
XM_027350694.1	886.696340480993	992.694069575703	715.487091199729	975.722911283752	1009.04973775233	118.545435975683	174.78635093998	182.40486341225	521.616981237152	312.18343227265
XM_027350697.1	2220.0371201262	2730.96176142113	2571.3249815263	2032.05812317786	2634.65962005288	397.973963632649	1163.72903786013	1013.43351910272	675.512487758184	1362.55060544
XM_027350699.1	336.219430219559	473.179492852916	416.560182690751	1036.44386499025	651.708466327701	1339.14004996816	4649.61959535143	8601.34413678993	5833.97148518432	2927.80364780704
XM_027350700.1	878.45566817169	1343.71743222623	412.408420072571	52.3456497469824	144.98682734032	0.84675311411202	0	0	0	0
XM_027350703.1	31187.6484217878	24622.1827497589	27011.3675938807	17360.9581950842	23682.6463123264	24231.9572431007	28032.4014269454	22271.1728717174	8545.63990537462	22917.2990455152
XM_027350704.1	34141.105377442	29129.3227261917	30233.1353855885	14801.2559224568	19743.1052462106	20253.4877364454	20360.718257333	16405.9016861112	6394.06234305173	12296.5585267394
XM_027350705.1	31454.6462046092	24443.8628815324	27436.2313018078	7718.88951169003	10248.6648255309	19525.2800583091	18798.2342110514	13897.6701888648	5656.39974689082	10053.8240775307
XM_027350716.1	351.052640376304	419.823941730036	492.675830690722	611.397189044755	544.798987581808	226.083081467909	91.5547552542754	98.1166954816797	150.935977549474	160.427597140112
XM_027350717.1	53068.2815374489	34349.7421755304	33879.7668852235	21317.2424029611	35464.6566754867	31.3298652221447	0.756650869870045	7.2435144315334	11.8381158862332	13.0076430113604
XM_027350718.1	94299.6613698151	63295.1286596932	60341.7178926317	34727.1509551431	55948.8057058812	45.7246681620491	2.26995260961013	34.9005695337518	16.2774093435707	21.679405018934
XM_027350719.1	209.313076656294	235.887699701157	225.57910225446	231.367771881662	225.535064751609	106.690892378114	42.3724487127225	102.726204665383	103.583514004541	107.313054843723
XM_027350741.1	651.01311243493	616.397024814333	757.004717381531	1241.63881199842	1272.66215109836	3087.68523060948	2143.59191434184	1752.27199111913	2369.84282397532	2253.57415171819
XM_027350742.1	253.81270712653	248.524540756576	381.962160872582	125.629559392758	153.773907785188	128.283096787971	174.78635093998	216.646931634044	389.178059759918	148.503924379698
XM_027350743.1	95.5917987879138	58.9719249252893	58.1246766545234	159.130775230827	105.444965338415	756.573907459089	1309.76265574505	1156.32830379751	990.702323229144	1078.55039969197
XM_027350744.1	3377.02751235233	2913.49390999941	3086.14354618065	3183.66241761147	3214.60692941416	1467.42314675613	1773.58963897538	2024.89153426956	2414.23575854869	1429.7567609987
XM_027350745.1	418.626153312588	623.417492067344	667.049860654293	1565.13492743477	751.295378036203	461.903823748107	778.593745096276	701.962398546782	648.87672701416	531.145422963883
XM_027350746.1	2529.88639895599	2423.46529573927	2277.93375650823	2036.24577515762	2441.34385026579	1107.97644981558	410.104771469564	344.396186153815	507.55921862225	756.611235160797
XM_027350748.1	9.88880677116349	5.6163738024085	2.7678417454535	14.6567819291551	27.8257547420816	30.9064886650887	223.212006611663	200.184398835105	143.537155120578	215.710079938394
XM_027350749.1	1244.34151870474	812.970107898631	965.97676916327	1114.96233961073	1238.97834272637	1179.52708795804	957.163350385607	1295.93058193252	1389.49885214663	356.626212561465
XM_027350750.1	397.2004053084	351.023362650531	381.962160872582	381.076330158032	317.799409422722	424.223310170122	468.366888449558	436.586369827877	309.270777527843	497.542345184536
XM_027350751.1	655.957515820512	509.685922568572	600.621658763409	801.935354123771	582.876336176236	405.594741659657	547.058578916042	462.267920994222	284.854663512487	421.664427618267
XM_027350752.1	415.329884388867	318.729213286683	322.453563345332	373.747939193454	344.160650757325	416.602532143114	518.305845860981	413.538823909361	277.455841083592	367.465915070932
XM_027350753.1	382.367195151655	231.675419349351	303.078671127158	347.575114319963	272.399493790904	433.537594425354	491.066414545659	431.976860644174	266.357607440248	495.374404682642
XM_027350754.1	329.626892372116	313.112839484274	332.14100945442	315.120811476834	272.399493790904	426.763569512458	524.359052819941	416.831330469149	272.276665383365	468.275148408975
XM_027350755.1	17376.2816313961	13313.6140986094	14182.4211037037	9720.58715801464	13075.1757019634	10887.1281646953	8267.16740420011	5966.02188633569	4866.94539372764	6551.51619672186
XM_027350756.1	921.307164180065	991.289976125101	828.968602763322	1732.64100662512	1665.15174430246	2228.23081978578	3431.41169486065	3152.24578034094	2577.0098519844	2968.99451734301
XM_027350757.1	2945.21628334486	3032.84185330059	3122.12548887154	3424.45240644759	2722.53042450156	5688.06404404749	5000.70559897113	3821.28311328985	3490.02453971014	3073.0556614339
XM_027350760.1	2361.77668384621	1850.5951678936	1806.01673890841	1268.85854986685	1340.02976784235	1459.80236872912	1428.55684231464	1262.34701502268	1080.96795686167	1137.08479324309
XM_027350761.1	1885.46582436851	1859.01972859721	1673.16033512664	1022.83399605604	1388.35871028912	1417.04133646646	1203.07488309337	1209.66691006608	963.32668024223	1168.51993052054
XM_027350762.1	2323.86959122342	2045.7641575273	1983.15861061743	1267.81163687191	1351.74587510217	1431.01276284931	1383.15779012244	1403.26629578161	1074.30901667567	1412.41323698355
XM_027350767.1	2793.58791285369	2580.72376220671	2289.00512349004	2648.68987719731	2521.89208767708	11186.4553905339	19523.8623952568	11359.8061325802	9459.39447534325	8107.01350683038
XM_027350768.1	290.071665287462	301.880091879457	300.310829381704	167.506079190344	212.354444084307	283.238916670471	259.531248365425	274.595047086312	193.10926539418	393.481201093652
XM_027350769.1	1236.10084639544	1016.56365823594	1224.76997236317	811.357571078228	978.29495619529	121.932448432131	354.112607099181	299.6180969407	261.178431740021	527.893512211043
XM_027350771.1	1168.52733345915	974.440854717875	1141.73471999957	680.493446710772	918.249906488693	112.618164176899	357.895861448531	296.325590380912	227.88373080999	506.214107192109
XM_027350772.1	207.664942194433	338.386521595112	207.588130909012	326.63685442117	213.818957491785	39.7973963632649	64.3153239389538	113.920726968662	202.727734551744	65.0382150568021
XM_027350773.1	1377.84041011545	1722.82266388881	1270.43936116315	2149.3123786111	1900.93840290642	158.766208896004	201.269131385432	325.299648107045	501.640160679134	522.47366095631
XM_027350774.1	332.923161295838	266.777755614404	232.498706618094	553.816974323074	500.863585357469	821.773897245715	400.268310161254	688.133870995673	1514.53895119497	626.534805047193
XM_027350775.1	316.441816677232	308.900559132468	257.409282327175	596.7404071156	496.470045135035	808.649223976979	414.644676688785	794.811083532801	1572.24976614035	703.496692864409
XM_027350776.1	3498.98946253002	5968.80125850964	6357.73248930668	7200.6675791949	6386.74297001147	168.080493151236	411.618073209304	151.455301750244	164.993740164376	756.611235160797
XM_027350777.1	2378.25802846482	4080.29556744978	4519.88557032556	3969.89407681115	3700.82538069685	188.82594444698	418.427931038135	149.479797814371	172.392562593272	764.199026917424
XM_027350778.1	2406.27631431645	4216.49263215818	4571.09064261645	3681.99300320274	3604.16749580331	219.309056555013	475.933397148258	210.061918514469	281.895134540929	1003.75645237665
XM_027350779.1	6895.79458842467	5937.91120259639	5674.07557817967	5281.67605947053	6319.37535326748	7060.65084202307	2311.56840745299	3652.04827611675	4946.85267595972	4038.87315502741
XM_027350780.1	1364.65533442056	1083.96014386484	1325.79619607222	1057.38212488904	804.017860705411	4321.82789442775	2379.66698574129	3369.55121328695	2850.76628185354	2703.42180586107
XM_027350782.1	586.735868422367	504.069548766163	896.780725526933	717.135401533659	825.98556181758	52.4986930749452	241.371627488544	71.1181416914188	71.0286953173994	220.04596094218
XM_027350783.1	128.554488025125	192.360802732491	127.320720290861	162.271514215646	172.812582082402	0.84675311411202	1.51330173974009	1.97550393587275	1.47976448577916	17.3435240151472
XM_027350784.1	702.105280752608	867.729752472114	680.88906938156	898.251349658218	970.9723891579	205.761006729221	187.649415727771	421.440839652852	722.864951303117	149.587894630645
XM_027350785.1	736.71610445168	878.962500076931	636.603601454304	871.031611789787	991.475576862592	191.366203789316	164.1932387618	446.463889507241	674.772605515295	137.664221870231
XM_027350786.1	657.605650282372	770.847304380567	619.996550981583	844.858786916296	950.469201453209	184.59217887642	182.352859638681	388.515774054973	675.512487758184	132.244370615498
XM_027350787.1	725.179163218656	791.908706139599	542.496982108885	816.592136052926	861.133883597052	222.272692454405	220.185403132183	490.583477408398	811.650820449867	191.862734417566
XM_027350788.1	693.864608443305	640.266613474569	578.478924799781	728.651444477995	850.882289744706	191.366203789316	170.24644572076	399.051795046295	644.437433556822	159.343626889165
XM_027350790.1	201.072404346991	95.4783546409446	60.8925183999769	208.33568599299	99.5869117085026	167.65711659418	329.899779263339	194.916388339444	203.467616794634	156.091716136325
XM_027350791.1	0	0	0	0	0	78.7480396124178	71.8818326376543	831.687157002426	2105.70486326374	379.389587831345
XM_027350793.1	477.958993939569	397.358446520402	429.015470545292	589.412016151022	1862.86105431199	5056.80959747698	11740.9515477735	17498.3553626488	4388.98146482097	10548.1145119623
XM_027350794.1	0	0	0	0	0	69722.4981690978	8896.70092793199	31722.6422022446	19265.0538403588	44060.1387902306
XM_027350797.1	20290.1833599656	13347.3123414238	13639.9241215948	12180.8326961228	19533.6798289413	10243.5957979702	5213.32449340461	6729.88340820649	5600.16869643121	5598.70634613971
XM_027350807.1	800.993348464243	228.867232448146	197.900684799925	218.804815942387	105.444965338415	30.9064886650887	24.2128278358414	0	5.91905794311662	72.626006813429
XM_027350808.1	9.88880677116349	0	0	0	0	109939.460700405	89140.2823285201	84718.1692872788	29186.8747175081	58194.0268923246
XM_027350813.1	51.092168317678	30.8900559132468	98.2583819635991	36.6419548228877	62.9740765215531	229.470093924357	628.776872862007	726.326947089213	668.853547572178	504.046166690216
XM_027350814.1	7899.50847569777	7926.107528649	7662.769872288	4969.69598697851	6451.1815599405	2774.38657838803	2804.14812373839	1658.10630350919	1040.27443350275	1412.41323698355
XM_027350815.1	3325.93534403465	3607.11607459686	2776.14527068986	2835.04039029657	3306.87127408528	697.724566028304	500.90287585397	559.726115163945	342.565478457874	468.275148408975
XM_027350816.1	308.201144367929	322.941493638489	394.417448727123	348.622027314903	440.818535650872	281.12203388519	985.916083440668	888.318269830778	562.310504596079	423.83236812016
XM_027350817.1	2060.16807732573	1707.37763593218	2340.21019578093	2564.93683760214	2930.49132836344	3321.3890901044	2752.69586458722	1220.2029310574	1376.9208540175	3624.79651916577
XM_027350818.1	1893.70649667781	1593.64606643341	2215.65731723552	2125.23337972749	2451.59544411814	3106.31379911994	2539.32031928387	1251.81099403136	1178.6324129231	3235.6511990759
XM_027350820.1	264215.731849794	171180.053030158	171020.789688953	70329.5211740557	108220.218245585	60410.7541732079	58464.8994131186	44023.4467096122	29093.649554904	40564.3347309274
XM_027350821.1	200436.224444713	128248.491684548	128234.10806686	62905.8611269387	95600.5062133475	40378.2689995458	35841.0384040043	30577.5084207503	18090.8607208931	29194.5707687475
XM_027350823.1	2910.60545964579	2608.80563121875	2770.60958719895	2966.95142765896	3697.8963538819	790.44403202357	571.271406751884	516.265028574744	662.934489629062	702.412722613462
XM_027350824.1	6112.9307190409	4474.84582706898	4590.46553483462	3616.03748452155	5720.38936960899	3579.64878990856	1968.80556340186	1502.04149257524	1561.8914147399	1941.39071944554
XM_027350825.1	5921.74712146507	4515.56453713644	4601.53690181644	3849.49908239309	6142.16923096265	3661.78384197743	1971.07551601147	1521.79653193397	1575.20929511191	2248.15430046346
XM_027350826.1	370.830253918631	547.596445734829	422.095866181658	649.086056862582	524.295799877117	179.511660191748	267.097757064126	223.23194475362	225.664084081321	223.29787169502
XM_027350827.1	318.089951139092	241.504073503566	422.095866181658	204.148034013231	298.760735125508	284.085669784583	230.021864440494	211.378921138384	228.623613052879	214.626109687447
XM_027350831.1	3.29626892372116	0	0	2.0938259898793	2.92902681495596	914.069986683925	320.063317955029	132.358763703474	58.4506971882766	2987.42201160911
XM_027350833.1	0	0	2.7678417454535	0	2.92902681495596	684.599892759568	139.980410925958	71.1181416914188	58.4506971882766	1431.92470150059
XM_027350836.1	29.6664203134905	15.4450279566234	40.1337053090757	20.938259898793	48.3289424467733	13192.4135178653	2541.59027189348	3794.94306081154	1171.97347273709	13249.3683773215
XM_027350837.1	6.59253784744233	2.80818690120425	0	0	5.85805362991192	4340.45646293821	387.405245373463	362.17572157667	309.270777527843	5249.66792533487
XM_027350838.1	11.5369412330241	4.21228035180638	5.53568349090699	2.0938259898793	2.92902681495596	3481.84880522862	295.850490119187	302.25210218853	221.964672866873	2314.27648577121
XM_027350840.1	1364.65533442056	1684.91214072255	1242.76094370862	2074.98155597038	2021.02850231961	1258.27512757046	705.955261588752	1317.66112522712	2717.58747813342	768.534907921211
XM_027350845.1	2060.16807732573	1840.76651373939	1750.65990399934	1748.34470154921	2372.51172011433	845.482984440852	354.869257969051	314.763627115724	480.183575635336	421.664427618267
XM_027350846.1	75.8141852455868	207.805830689115	166.07050472721	90.0345175648098	65.9031033365091	169.77399937946	121.064139179207	72.435144315334	60.6703439169454	61.786304303962
XM_027350855.1	913.066491870762	492.836801161346	550.800507345246	231.367771881662	370.521892091929	277.735021428742	174.02970007011	93.5071862979766	74.7281065318473	61.786304303962
XM_027350868.1	39.555227084654	9.82865415421488	518.970327272531	6.28147796963789	2.92902681495596	302.290861737991	1757.69997070811	3634.92724200585	3784.49767238019	502.962196439269
XM_027350869.1	23.0738824660481	35.1023362650531	408.256657454391	10.4691299493965	5.85805362991192	228.199964253189	1523.1382010484	3539.444551772	2914.39615474205	491.038523678856
XM_027350871.1	4044.52196940587	3821.94237253899	3725.51498938041	3835.88921345887	4941.2682368307	2004.68799766021	2137.53870738288	2043.98807231633	2558.51279591216	1546.82554810094
XM_027350877.1	1633.30125170384	1399.88117025032	1329.9479586904	1933.64830165353	1821.85467890261	1757.4360883395	1516.32834321957	2060.45060511527	1786.81561657833	549.572917229977
XM_027350880.1	1298.72995594614	988.481789223896	1028.25320843597	620.819405999212	698.572895366996	1437.78678776221	498.632923244359	307.520112684191	494.241338250238	459.603386401401
XM_027350881.1	26172.375254346	23762.8775579904	22674.159578755	17632.1086607736	23922.8265111528	11589.0864962942	11995.9428909197	9424.47077673691	9673.96032578123	6348.81375979483
XM_027350882.1	8408.78202441269	6882.86609485162	7363.84296377903	4711.10847722842	5401.12544677879	15576.8702872047	11260.478245406	13642.1716798252	20245.3978121875	11847.7948428474
XM_027350884.1	7770.95398767264	7137.0070094106	6681.56997352474	5128.82676220934	5846.33752265209	2471.67234009298	4177.46945255252	2986.30344972763	2804.1537005515	4047.54491703498
XM_027350885.1	1069.63926574752	1280.53322694914	639.371443199758	1000.8488231623	1162.82364553752	476.298626688011	1857.57788553096	921.901836740615	1083.18760359034	1018.9320358899
XM_027350886.1	337.867564681419	470.371305951712	373.658635636222	572.661408231988	473.037830615387	639.298601154575	813.399685110298	1014.75052172663	699.92860177354	679.649347343582
XM_027350887.1	225.7944212749	255.545008009587	197.900684799925	378.982504168153	294.367194903074	22.4389575239685	37.8325434935022	17.7795354228547	27.3756429869144	27.0992562736675
XM_027350888.1	238.979496969784	252.736821108383	206.204210036285	262.775161729852	265.076926753514	13.1246732687363	46.1557030620727	10.5360209913213	22.9363495295769	29.2671967755609
XM_027350889.1	805.937751849825	967.420387464865	754.236875636078	1556.75962347526	1310.73949969279	360.71682661172	267.097757064126	314.105125803767	1450.90907830646	1031.93967890126
XM_027350890.1	410.385481003285	499.857268414357	668.433781527019	1360.98689342154	907.998312636347	1529.65950064336	1454.28297189023	1347.95218557717	1310.33145215744	1468.77969003278
XM_027350891.1	606.513481964694	363.660203705951	379.194319127129	265.915900714671	243.109225641345	548.696017944589	877.715009049252	376.004249127779	326.288069114304	498.626315435482
XM_027350892.1	5264.1414711827	4188.41076314614	4017.52229352575	2147.21855262122	2461.84703797048	3350.17869598421	3513.88663967649	1965.62641619338	1251.88075496917	1831.90972409992
XM_027350893.1	889.992609404714	1259.47182519011	896.780725526933	1540.00901555622	1197.97196731699	102.033750250498	185.379463118161	254.840007727584	497.200867221796	293.755938006556
XM_027350894.1	362.589581609328	571.466034395065	394.417448727123	695.150228639927	667.818113809959	633.371329355791	773.297189007186	1133.280757879	751.720358775811	770.702848423104
XM_027350895.1	49633.5693189314	40527.7533581798	46765.4541311823	37395.7321792442	45768.9730105018	11742.7721865055	12502.1423228628	8721.19137556622	4321.65218071802	7536.84515483241
XM_027350896.1	115.369412330241	14.0409345060213	55.3568349090699	34.5481288330084	64.4385899290311	384.849290363913	385.135292763853	428.025852772428	69.5489308316203	294.839908257503
XM_027350898.1	252.164572664669	276.606409768619	287.855541527164	349.668940309843	288.509141273162	140.561016942595	121.064139179207	111.945223032789	224.924201838432	50.9466017944949
XM_027350900.1	1016.89896296798	935.126238101016	909.236013381474	499.377498586212	565.3021752865	508.475245024268	265.584455324386	239.69447755256	164.253857921486	257.984919725315
XM_027350901.1	1484.96915013638	1249.64317103589	1202.62723839954	659.555186811979	831.843615447492	593.15055643547	363.949068407491	255.498509039542	255.259373796904	412.992665610693
XM_027350902.1	0	0	0	0	2.92902681495596	1599.09325600055	6158.38142987229	16337.4175496676	467.605577506213	8725.96052012094
XM_027350903.1	0	0	2.7678417454535	0	2.92902681495596	1381.47770567376	4750.25416104414	9712.23585006238	259.698667254242	4354.3084980529
XM_027350904.1	112.07314340652	81.4374201349233	160.534821236303	434.468892899954	259.218873123602	69.4337553571856	72.6384835075243	282.497062829803	315.92971771385	227.633752698807
XM_027350905.1	85.7029920167503	57.5678314746872	161.91874210903	399.920764066946	243.109225641345	76.6311568271378	87.0148500350551	281.180060205887	253.779609311125	216.79405018934
XM_027350906.1	5934.93219715996	4897.47795570021	5020.86492625264	4184.51124077378	5042.31966194668	3756.19681420092	2073.22338344392	2438.43035817893	3626.90275464471	1078.55039969197
XM_027350907.1	1320.15570395033	1776.17821501169	2084.18483432648	2884.24530105873	2543.85978878925	1450.06470791683	3970.14711420812	4210.45738865678	2531.87703516813	2753.28443740462
XM_027350909.1	3.29626892372116	14.0409345060213	2.7678417454535	4.18765197975859	8.78708044486788	219.732433112069	178.569605289331	424.074844900683	715.466128874221	873.680022263041
XM_027350910.1	0	0	0	0	0	346.745400228872	989.699337790018	2771.63202202946	653.316020471497	944.138088574576
XM_027350911.1	9.88880677116349	8.42456070361276	5.53568349090699	4.18765197975859	14.6451340747798	298.057096167431	358.652512318401	485.315466912738	859.743166237689	1013.51218463517
XM_027350913.1	364.237716071189	329.9619608915	276.78417454535	328.73068041105	300.225248532986	511.015504366604	347.302749270351	388.515774054973	187.930089693953	330.610926538744
XM_027350917.1	252.164572664669	404.378913773412	278.168095418076	1200.80920519578	812.804941150279	426.340192955402	149.816872234269	398.393293734337	1590.0069399697	460.687356652348
XM_027350919.1	1443.76578858987	1353.54608638045	1453.11691636309	765.293399300883	862.59839700453	1178.68033484393	1341.54199227959	1167.52282610079	989.962440986255	1344.12311117391
XM_027350920.1	2912.25359410765	2044.3600640767	2165.83616581736	1576.65097037911	1914.11902357372	1764.21011325239	1033.58508824248	831.028655690468	787.23470643451	962.56558284067
XM_027350921.1	100.536202173495	14.0409345060213	58.1246766545234	3.14073898481895	19.0386742972137	1314.16083310185	1635.87918065904	3127.22273048656	597.824852254779	2628.62785854575
XM_027350922.1	308.201144367929	92.6701677397403	60.8925183999769	43.9703457874652	32.2192949645155	627.020680999951	528.898958039161	763.203020558837	291.513603698494	604.855400028259
XM_027350924.1	0	12.6368410554191	19.3748922181745	10.4691299493965	19.0386742972137	195.17659280282	52.2089100210331	174.502847668759	549.732506466956	647.130239815181
