ID	edgeR_hemocytes_1_normalized	edgeR_hemocytes_2_normalized	edgeR_hemocytes_3_normalized	edgeR_hemocytes_wssv_1_normalized	edgeR_hemocytes_wssv_2_normalized	edgeR_hemocytes_wssv_3_normalized	limma_hemocytes_1_normalized	limma_hemocytes_2_normalized	limma_hemocytes_3_normalized	limma_hemocytes_wssv_1_normalized	limma_hemocytes_wssv_2_normalized	limma_hemocytes_wssv_3_normalized	NOISeq_hemocytes_1_normalized	NOISeq_hemocytes_2_normalized	NOISeq_hemocytes_3_normalized	NOISeq_hemocytes_wssv_1_normalized	NOISeq_hemocytes_wssv_2_normalized	NOISeq_hemocytes_wssv_3_normalized	DESeq2_hemocytes_1_normalized	DESeq2_hemocytes_2_normalized	DESeq2_hemocytes_3_normalized	DESeq2_hemocytes_wssv_1_normalized	DESeq2_hemocytes_wssv_2_normalized	DESeq2_hemocytes_wssv_3_normalized
XM_027350773.1	8.40656506319344	18.4581084259258	7.48063416628722	2.25101195388065	2.71876544867884	3.13314246348886	8.40656506319344	18.4581084259258	7.48063416628722	2.25101195388065	2.71876544867884	3.13314246348886	297.133130170139	652.408622592844	264.405762493706	79.5628443816358	96.0957634767284	110.742071279679	289.708992875261	663.990018528971	266.094285543333	78.0302729727204	95.2247621031717	107.115931244458
XM_027350844.1	4.39685475344657	7.4250747775679	12.0625225931381	1.35871892711715	2.22657515193526	1.53393433108309	4.39685475344657	7.4250747775679	12.0625225931381	1.35871892711715	2.22657515193526	1.53393433108309	155.408446371882	262.441995490606	426.3542920211	48.0244195817081	78.6991166404241	54.2174723973427	151.525427194627	267.100800654714	429.077035438625	47.0993539565069	77.9857965500113	52.4421746717661
XM_027350886.1	8.13003331769366	3.24193405781134	8.78974514538748	15.7368042901926	31.1720521270936	20.9692086749124	8.13003331769366	3.24193405781134	8.78974514538748	15.7368042901926	31.1720521270936	20.9692086749124	287.359014046121	114.587350143786	310.676770930104	556.223128289634	1101.78763296594	741.164383304099	280.179091793838	116.621476342199	312.660785513416	545.508935376856	1091.80115170016	716.895685672547
XM_027350894.1	7.57696982669409	3.24193405781134	7.57414209336581	14.4389235239912	29.8126694027542	20.6591581186297	7.57696982669409	3.24193405781134	7.57414209336581	14.4389235239912	29.8126694027542	20.6591581186297	267.810781798086	114.587350143786	267.710834524877	510.349055853376	1053.73975122757	730.205532500381	261.119289630992	116.621476342199	269.420464112625	500.518507716909	1044.18877064857	706.295671643148
XM_027350896.1	26.6853134407292	56.054085644738	26.7900211080161	12.2081909570824	10.4531843975066	8.97514768186913	26.6853134407292	56.054085644738	26.7900211080161	12.2081909570824	10.4531843975066	8.97514768186913	943.20220596771	1981.25224764739	946.903136930583	431.502993853557	369.471642332938	317.229891686579	919.635454357327	2016.4229457877	952.950160102061	423.191210176376	366.122792224263	306.842511377355
XM_027350903.1	25.57918645873	49.1519034571396	26.6497592173982	7.52365256657405	2.10938698604393	1.77871108604315	25.57918645873	49.1519034571396	26.6497592173982	7.52365256657405	2.10938698604393	1.77871108604315	904.105741471639	1737.29208282514	941.945528883826	265.926263653936	74.5570578698755	62.8691967160676	881.515850031634	1768.13206067205	947.960892248124	260.803885341255	73.8812809421159	60.8106068002394
XM_027350912.1	19.218956312235	12.7062899362606	10.4261338692628	6.32716873523209	3.00001704681803	5.64618381441221	19.218956312235	12.7062899362606	10.4261338692628	6.32716873523209	3.00001704681803	5.64618381441221	679.301070619232	449.108485240966	368.515531475602	223.63610312676	106.036704526045	199.566440951921	662.328125158904	457.080947599264	370.86891047602	219.328334842241	105.07559956212	193.031834430118
XM_027350916.1	2.46113253494808	3.66024812978699	1.8701585415718	1.17620444437007	0.351564497673988	1.12597307281631	2.46113253494808	3.66024812978699	1.8701585415718	1.17620444437007	0.351564497673988	1.12597307281631	86.9896335037577	129.372814678468	66.1014406234264	41.5733781453593	12.4261763116459	39.7979318661345	84.8161196246654	131.66940877345	66.5235713858333	40.7725750668269	12.313546823686	38.4947877909772
XM_027351003.1	14.4349571150887	17.046298433008	8.88325307246607	3.81252475071677	4.14846107255306	3.9001096290304	14.4349571150887	17.046298433008	8.88325307246607	3.81252475071677	4.14846107255306	3.9001096290304	510.208861673725	602.507679788292	313.981842961275	134.755087781509	146.628880477422	137.85080747835	497.460836450284	613.203246573498	315.986964082708	132.159381251094	145.299852519495	133.337018580341
XM_027351009.1	7.79819522309392	8.62772773449791	5.98450733302978	2.55520275845911	2.34376331782659	2.62727050323805	7.79819522309392	8.62772773449791	5.98450733302978	2.55520275845911	2.34376331782659	2.62727050323805	275.6300746973	304.950206027817	211.524609994964	90.3145801088839	82.8411754109727	92.8618410209805	268.743210496131	310.363606394562	212.875428434666	88.5749044555205	82.0903121579066	89.8211715122802
XM_027351017.1	79.0880792129383	101.598030231088	69.7569136006283	18.3528452095674	17.3907238182733	10.0358469533628	79.0880792129383	101.598030231088	69.7569136006283	18.3528452095674	17.3907238182733	10.0358469533628	2795.39721146907	3591.01969886089	2465.5837352538	648.688055543968	614.681521549418	354.720697067721	2725.551709287	3654.7665892402	2481.32921269158	636.192766128937	609.110116211667	343.105717267406
XM_027351020.1	56.1912506855562	117.127940153184	81.4454044854521	19.9549167803474	23.6016966105137	19.7779618007734	56.1912506855562	117.127940153184	81.4454044854521	19.9549167803474	23.6016966105137	19.7779618007734	1986.1003964004	4139.93006971096	2878.71773915022	705.313863707474	834.210636388495	699.059324952972	1936.47589974517	4213.42108075041	2897.10153385304	691.727825271684	826.64944343012	676.169315980644
XM_027351037.1	1.7974563457486	4.86290108671701	0.607801526010837	0.44614651338175	0.539065563100115	1.56657123174443	1.7974563457486	4.86290108671701	0.607801526010837	0.44614651338175	0.539065563100115	1.56657123174443	63.5317548061152	171.881025215678	21.4829682026136	15.7692123999639	19.0534703445237	55.3710356398393	61.94435702925	174.932214513298	21.6201607003958	15.4654595081068	18.8807717963185	53.5579656222292
XM_027351040.1	3.48429999329728	4.75832256872309	2.47796006758264	0.811175478875909	0.28125159813919	0.71801181454953	3.48429999329728	4.75832256872309	2.47796006758264	0.811175478875909	0.28125159813919	0.71801181454953	123.153863162623	168.184659082008	87.58440882604	28.6712952726616	9.94094104931673	25.3783913349264	120.076753625931	171.170231405486	88.1437320862291	28.1190172874668	9.85083745894879	24.5474009101884
XM_027351045.1	34.8429999329728	99.872484684188	13.8391732076314	23.3821331785981	4.19533633890959	11.7329657877526	34.8429999329728	99.872484684188	13.8391732076314	23.3821331785981	4.19533633890959	11.7329657877526	1231.53863162623	3530.02965765533	489.150660613355	826.450086234469	148.285703985641	414.705985677547	1200.76753625931	3592.69386796129	492.274428255166	810.530673311231	146.941658762653	401.126846691487
XM_027351085.1	0.580716665549547	0.575181848966527	0.654555489550132	2.00765931021787	2.9531417804615	2.2029907946406	0.580716665549547	0.575181848966527	0.654555489550132	2.00765931021787	2.9531417804615	2.2029907946406	20.5256438604372	20.3300137351878	23.1355042181992	70.9614557998374	104.379881017826	77.8655188685241	20.0127922709885	20.6909070929708	23.2832499850416	69.5945677864804	103.433793318962	75.3158891562598
XM_027351097.1	1.65919047299871	1.62096702890567	2.29094421342546	3.79224536374487	4.28908687162265	8.19186206599691	1.65919047299871	1.62096702890567	2.29094421342546	3.79224536374487	4.28908687162265	8.19186206599691	58.6446967441063	57.2936750718928	80.9742647636973	134.038305399693	151.59935100208	289.54437386666	57.1794064885384	58.3107381710995	81.4913749476458	131.456405818907	150.225271248969	280.06352856624
XM_027351106.1	2.1846007894483	1.8301240648935	2.43120610404335	3.95448045952005	7.03128995347975	8.56718642360235	2.1846007894483	1.8301240648935	2.43120610404335	3.95448045952005	7.03128995347975	8.56718642360235	77.21551737974	64.6864073392338	85.9318728104543	139.772564454225	248.523526232918	302.810351155371	75.2862185432423	65.8347043867252	86.4806428015832	137.080209276401	246.27093647372	292.895124496566
XM_027351115.1	1.4103119020489	1.8301240648935	2.33769817696476	4.48174452078939	5.15627929921849	7.04957054284993	1.4103119020489	1.8301240648935	2.33769817696476	4.48174452078939	5.15627929921849	7.04957054284993	49.8479922324904	64.6864073392338	82.626800779283	158.408906381455	182.25058590414	249.169660379277	48.6024955152577	65.8347043867252	83.1544642322916	155.357570513254	180.598686747395	241.010845300031
XM_027351123.1	1.65919047299871	1.88241332389045	2.19743628634687	3.65028965494159	4.99221586697063	7.76758235739946	1.65919047299871	1.88241332389045	2.19743628634687	3.65028965494159	4.99221586697063	7.76758235739946	58.6446967441063	66.5345904060691	77.669192732526	129.020828726977	176.451703625372	274.548051714203	57.1794064885384	67.7156959406316	78.1651963783541	126.535577793601	174.852364896341	265.55824621022
XM_027351132.1	1.29969920384899	1.8301240648935	2.66497592173982	4.4209063598737	5.08596639968369	7.1801181454953	1.29969920384899	1.8301240648935	2.66497592173982	4.4209063598737	5.08596639968369	7.1801181454953	45.9383457828833	64.6864073392338	94.1945528883826	156.258559236006	179.765350641811	253.783913349264	44.7905350826885	65.8347043867252	94.7960892248124	153.248644216694	178.135977382657	245.474009101884
XM_027351188.1	1336.25670060406	1471.41974817437	603.5936692923	283.647785575933	97.4068034888729	49.3306753496189	1336.25670060406	1471.41974817437	603.5936692923	283.647785575933	97.4068034888729	49.3306753496189	47230.4839344784	52007.871500744	21334.2399612109	10025.6351744679	3442.87925008003	1743.61084103369	46050.3880056526	52931.1023269271	21470.4826647777	9832.51736999496	3411.6733732826	1686.51802162499
XM_027351256.1	28.7593015319776	34.6154894559856	23.0964579884118	10.1599728729208	6.14065989270565	9.54629344344262	28.7593015319776	34.6154894559856	23.0964579884118	10.1599728729208	6.14065989270565	9.54629344344262	1016.50807689784	1223.49719024494	816.352791699316	359.107973290086	217.043879576749	337.417248430271	991.109712468	1245.21640868606	821.566106615041	352.190691525522	215.076617853715	326.368853010459
XM_027351271.1	4.56277380074644	1.98699184188437	3.45979330190784	1.68318911866751	0.492190296743583	0.979107019840268	4.56277380074644	1.98699184188437	3.45979330190784	1.68318911866751	0.492190296743583	0.979107019840268	161.272916046292	70.2309565397396	122.287665153339	59.4929376907727	17.3966468363043	34.6068972748996	157.243367843481	71.4776790484445	123.068607063792	58.3469608714937	17.2389655531604	33.4737285138932
XM_027351305.1	6.85798728839465	5.85639700765919	12.0625225931381	3.38665762430692	3.39845681084855	1.51761588075242	6.85798728839465	5.85639700765919	12.0625225931381	3.38665762430692	3.39845681084855	1.51761588075242	242.39807987564	206.996503485548	426.3542920211	119.702657763362	120.11970434591	53.6406907760944	236.341546819292	210.671054037521	429.077035438625	117.396897175174	119.030952628965	51.8842791965345
XM_027351349.1	9.04258807784295	14.5364140011541	11.6417369212845	14.661996780682	57.0940744222556	229.470048549898	9.04258807784295	14.5364140011541	11.6417369212845	14.661996780682	57.0940744222556	229.470048549898	319.61359725538	513.7948925802	411.481467880829	518.233662053358	2018.0110330113	8110.70315799397	311.627765362535	522.915651985989	414.109231876812	508.251237470963	1999.72000416661	7845.12617270611
XM_027351352.1	56.0253316382563	178.463240956614	89.9078718860645	16.8927293475908	34.0783186411985	27.4639519065195	56.0253316382563	178.463240956614	89.9078718860645	16.8927293475908	34.0783186411985	27.4639519065195	1980.23592672599	6307.84880710871	3177.82675797122	597.079724053177	1204.51069047554	970.723468560933	1930.75795909632	6419.82417348266	3198.12069437393	585.578535011497	1193.59313877596	938.938084814706
XM_027351361.1	1163.17548109574	2507.68828297607	3660.13403567372	584.10718295157	999.380678721256	564.863158196182	1163.17548109574	2507.68828297607	3660.13403567372	584.10718295157	999.380678721256	564.863158196182	41112.8646524558	88635.163519285	129368.781980123	20645.4829434618	35323.4771952388	19965.2958195108	40085.6229187899	90208.5929422448	130194.944648499	20247.8013732727	35003.3091041314	19311.5518751402
XM_027351416.1	7.60462300124407	70.590499645892	61.1074303458587	33.0959595381371	1.75782248836994	4.83026129787866	7.60462300124407	70.590499645892	61.1074303458587	33.0959595381371	1.75782248836994	4.83026129787866	268.788193410487	2495.04714022759	2159.86457237046	1169.78884712459	62.1308815582296	170.727359889505	262.072279739135	2539.33859777369	2173.6576950321	1147.25590532865	61.56773411843	165.13706066854
XM_027351417.1	6.36023014649504	69.5970037249498	55.4034467940647	32.6498130247553	1.52344615658728	5.80936831771893	6.36023014649504	69.5970037249498	55.4034467940647	32.6498130247553	1.52344615658728	5.80936831771893	224.804670852408	2459.93166195772	1958.25517846901	1154.01963472463	53.8467640171323	205.334257164404	219.187724872731	2503.59975824946	1970.76080230531	1131.79044582054	53.3587029026393	198.610789182433
XM_027351440.1	6.99625316114454	9.56893439644314	5.18968995286176	3.24470191550363	1.9921988201526	2.41513064893933	6.99625316114454	9.56893439644314	5.18968995286176	3.24470191550363	1.9921988201526	2.41513064893933	247.285137937648	338.217501230851	183.431497730008	114.685181090646	70.4149990993268	85.3636799447523	241.106497360004	344.221454364877	184.602910595687	112.476069149867	69.7767653342206	82.56853033427
XM_027351441.1	3.843791262447	6.11784330264397	2.851991775897	1.33843954014525	1.28906982480462	1.64816348339779	3.843791262447	6.11784330264397	2.851991775897	1.33843954014525	1.28906982480462	1.64816348339779	135.860214123846	216.237418819724	100.804696950725	47.3076371998916	45.562646476035	58.254943746081	132.465625031781	220.076011807053	101.448446363396	46.3963785243203	45.1496716868486	56.347442998387
XM_027351465.1	4.42450792799655	7.26820700057703	3.64680915606502	1.88598298838649	1.42969562387422	1.56657123174443	4.42450792799655	7.26820700057703	3.64680915606502	1.88598298838649	1.42969562387422	1.56657123174443	156.385857984284	256.8974462901	128.897809215681	66.6607615089381	50.5331170006934	55.3710356398393	152.478417302769	261.457825992994	129.720964202375	65.3767151933604	50.075090416323	53.5579656222292
XM_027351480.1	3.29072777144743	3.45109109379916	3.41303933836854	1.21676321831386	1.17188165891329	1.02806237083228	3.29072777144743	3.45109109379916	3.41303933836854	1.21676321831386	1.17188165891329	1.02806237083228	116.311981875811	121.980082411127	120.635129137753	43.0069429089923	41.4205877054864	36.3372421386446	113.405822868935	124.145442557825	121.405517779146	42.1785259312002	41.0451560789533	35.1474149395879
XM_027351489.1	138.348832273542	46.0668371763192	116.277107322227	217.902013013041	308.158001027839	251.385727343989	138.348832273542	46.0668371763192	116.277107322227	217.902013013041	308.158001027839	251.385727343989	4889.99029684607	1628.24928188186	4109.85707076154	7701.82669261871	10891.9577430347	8885.32087533047	4767.80951103596	1657.15355899157	4136.10305091418	7553.47101884578	10793.2342425216	8594.37979594209
XM_027351505.1	0.691329363749461	1.15036369793305	1.12209512494308	3.48805455916641	10.5938101965762	5.12399340383074	0.691329363749461	1.15036369793305	1.12209512494308	3.48805455916641	10.5938101965762	5.12399340383074	24.4352903100443	40.6600274703755	39.6608643740558	123.286569672445	374.442112857597	181.109429071974	23.8247527035577	41.3818141859416	39.9141428315	120.911774336107	371.048210953738	175.179179222708
XM_027351506.1	0.912554760149288	1.15036369793305	1.35586494263956	3.26498130247553	9.4688038040194	4.34070778795852	0.912554760149288	1.15036369793305	1.35586494263956	3.26498130247553	9.4688038040194	4.34070778795852	32.2545832092585	40.6600274703755	47.9235444519841	115.401963472463	334.67834866033	153.423911252055	31.4486735686961	41.3818141859416	48.2295892547291	113.179044582054	331.644861117943	148.400196411593
XM_027351507.1	1.32735237839896	0.941206661945227	1.21560305202167	2.94051111092517	9.98443173394125	4.76498749655597	1.32735237839896	0.941206661945227	1.21560305202167	2.94051111092517	9.98443173394125	4.76498749655597	46.9157573952851	33.2672952030345	42.9659364052272	103.933445363398	352.903407250744	168.420233404511	45.7435251908308	33.8578479703158	43.2403214007916	101.931437667067	349.704729792682	162.905478767614
XM_027351509.1	1.43796507659888	0.209157035987828	1.63638872387533	3.16358436761604	10.8047488951806	5.79304986738826	1.43796507659888	0.209157035987828	1.63638872387533	3.16358436761604	10.8047488951806	5.79304986738826	50.8254038448922	7.39273226734101	57.8387605454981	111.81805156338	381.897818644584	204.757475543156	49.5554856234	7.52396621562574	58.2081249626041	109.664167421121	378.43633904795	198.052893707202
XM_027351561.1	144.709062420037	162.671884739533	204.501836520877	37.5371452849827	54.9846874362117	87.9564472823175	144.709062420037	162.671884739533	204.501836520877	37.5371452849827	54.9846874362117	87.9564472823175	5114.79496769848	5749.69752092447	7228.19253217168	1326.76418874241	1943.45397514142	3108.85293852848	4986.9972359087	5851.76472420292	7274.35253104087	1301.20752497753	1925.83872322449	3007.05661149808
XM_027351591.1	4.53512062619646	11.1899014253488	11.3144591765094	2.87967295000948	2.92970414728323	3.23105316547289	4.53512062619646	11.1899014253488	11.3144591765094	2.87967295000948	2.92970414728323	3.23105316547289	160.295504433891	395.511176302744	399.91371577173	101.783098217949	103.551469263716	114.202761007169	156.290377735338	402.532192535977	402.467606884291	99.8225113705072	102.612890197383	110.463304095848
XM_027351597.1	1.76980317119862	13.6997858572027	6.07801526010837	0.750337317960215	0.0937505327130634	1.06069927149362	1.76980317119862	13.6997858572027	6.07801526010837	0.750337317960215	0.0937505327130634	1.06069927149362	62.5543431937134	484.223963510836	214.829682026136	26.5209481272119	3.31364701643891	37.4908053811412	60.9913669211077	492.819787123486	216.201607003958	26.0100909909068	3.28361248631626	36.263205890051
XM_027351599.1	2.59939840769797	18.3535299079319	7.24686434859074	0.669219770072625	0.328126864495722	0.979107019840268	2.59939840769797	18.3535299079319	7.24686434859074	0.669219770072625	0.328126864495722	0.979107019840268	91.8766915657666	648.712256459173	256.143082415777	23.6538185999458	11.5977645575362	34.6068972748996	89.5810701653769	660.228035421158	257.778839120104	23.1981892621601	11.4926437021069	33.4737285138932
XM_027351602.1	3.76083173879707	6.37928959762876	2.94549970297559	1.11536628345437	0.750004261704507	1.45234207942973	3.76083173879707	6.37928959762876	2.94549970297559	1.11536628345437	0.750004261704507	1.45234207942973	132.927979286641	225.478334153901	104.109768981897	39.4230309999096	26.5091761315113	51.333564291101	129.606654707354	229.480969576585	104.774624932687	38.6636487702669	26.2688998905301	49.6526972956083
XM_027351603.1	3.56725951694722	4.65374405072918	2.80523781235771	1.05452812253868	0.375002130852254	0.669056463557517	3.56725951694722	4.65374405072918	2.80523781235771	1.05452812253868	0.375002130852254	0.669056463557517	126.086097999829	164.488292948337	99.1521609351396	37.27268385446	13.2545880657556	23.6480464711814	122.935723950358	167.408248297673	99.7853570787499	36.5547224737069	13.1344499452651	22.8737144844937
XM_027351617.1	198.052036126946	379.986045130887	234.284111295408	408.589088709795	1014.35732632217	1116.6552376775	198.052036126946	379.986045130887	234.284111295408	408.589088709795	1014.35732632217	1116.6552376775	7000.22196802149	13430.7463466918	8280.85797409974	14441.7314288396	35852.8323061149	39468.5895604017	6825.31515451521	13669.1656222381	8333.74040536026	14163.549007697	35527.8661988204	38176.22947462
XM_027351619.1	27.9850126445782	68.9695326169863	49.5592013516528	11.4781330260941	11.7656918554895	13.7564536287558	27.9850126445782	68.9695326169863	49.5592013516528	11.4781330260941	11.7656918554895	13.7564536287558	989.140551750594	2437.7534651557	1751.6881765208	405.698828108161	415.862700563083	486.226906712339	964.425989440015	2481.02785960259	1762.87464172458	397.884094617656	412.093367032691	470.3058856202
XM_027351660.1	2076.28330473603	3499.61552614834	2682.13462635874	1068.21670874471	761.441826695501	905.429216597288	2076.28330473603	3499.61552614834	2682.13462635874	1068.21670874471	761.441826695501	905.429216597288	73386.9960939623	123695.19629715	94801.0336061026	37756.5119621862	26913.4410675168	32002.7282549634	71553.3562896489	125891.00271985	95406.4429922774	37029.2308904329	26669.5006138607	30954.8304432228
XM_027351669.1	1155.81973666545	2284.41314705906	2103.64783548704	568.28926111349	463.151069235711	503.603695654842	1155.81973666545	2284.41314705906	2103.64783548704	568.28926111349	463.151069235711	503.603695654842	40852.8731635569	80743.4218238985	74354.2054852612	20086.3926856449	16370.2446729623	17800.0576133446	39832.127550024	82176.7590070643	74829.0392733545	19699.4805361671	16221.8665855239	17217.212261121
XM_027351673.1	0.746635712849418	0.52289258996957	0.467539635392951	3.69084842888538	10.7813112620023	32.9306327672944	0.746635712849418	0.52289258996957	0.467539635392951	3.69084842888538	10.7813112620023	32.9306327672944	26.3901135348479	18.4818306683525	16.5253601558566	130.45439349061	381.069406890475	1163.94531167912	25.7307329198423	18.8099155390643	16.6308928464583	127.941528657974	377.61543592637	1125.83306901728
XM_027351730.1	11.3378015654912	17.8829265769593	9.44430063493762	2.06849747113357	2.06251171968739	2.43144909927	11.3378015654912	17.8829265769593	9.44430063493762	2.06849747113357	2.06251171968739	2.43144909927	400.738761084727	632.078608857656	333.812275148303	73.111802945287	72.900234361656	85.9404615660006	390.725944338346	643.299111436001	335.944035498458	71.7034940830404	72.2394746989578	83.1264258095016
XM_027351750.1	1.10612698199914	4.91519034571396	6.07801526010837	0.872013639791602	1.47657089023075	0.881196317856242	1.10612698199914	4.91519034571396	6.07801526010837	0.872013639791602	1.47657089023075	0.881196317856242	39.0964644960709	173.729208282514	214.829682026136	30.8216424181112	52.1899405089128	31.1462075474096	38.1196043256923	176.813206067205	216.201607003958	30.2279435840268	51.7168966594812	30.1263556625039
XM_027351759.1	3.53960634239724	0.836628143951313	3.31953141128995	9.34879739404485	9.09380167316715	8.79564472823174	3.53960634239724	0.836628143951313	3.31953141128995	9.34879739404485	9.09380167316715	8.79564472823174	125.108686387427	29.570929069364	117.330057106582	330.436678017425	321.423760594574	310.885293852848	121.982733842215	30.0958648625029	118.079339209854	324.071674238055	318.510411172678	300.705661149808
XM_027351760.1	3.2077682477975	0.679760366960442	4.67539635392951	9.63270881165142	10.312558598437	9.12201373484517	3.2077682477975	0.679760366960442	4.67539635392951	9.63270881165142	10.312558598437	9.12201373484517	113.379747038606	24.0263798688583	165.253601558566	340.471631362856	364.50117180828	322.420926277814	110.546852544508	24.4528902007836	166.308928464583	333.913330288669	361.197373494789	311.863570654439
XM_027351761.1	4.28624205524666	0.732049625957399	3.74031708314361	8.82153333277551	10.8750617947154	9.2199244368292	4.28624205524666	0.732049625957399	3.74031708314361	8.82153333277551	10.8750617947154	9.2199244368292	151.498799922275	25.8745629356935	132.202881246853	311.800336090194	384.383053906913	325.881616005304	147.713466762058	26.3338817546901	133.047142771667	305.794313001202	380.899048412687	315.210943505828
XM_027351763.1	4.17562935704674	0.679760366960442	2.47796006758264	9.30823862010105	11.6016284232416	9.43206429112792	4.17562935704674	0.679760366960442	2.47796006758264	9.30823862010105	11.6016284232416	9.43206429112792	147.589153472668	24.0263798688583	87.58440882604	329.003113253791	410.063818284315	333.379777081533	143.901506329488	24.4528902007836	88.1437320862291	322.665723373682	406.347045181638	322.463584683838
XM_027351794.1	1.4103119020489	0.261446294984785	0.794817380168017	2.47408521057152	2.43751385053965	5.0913565031694	1.4103119020489	0.261446294984785	0.794817380168017	2.47408521057152	2.43751385053965	5.0913565031694	49.8479922324904	9.24091533417626	28.0931122649562	87.4474505816178	86.1548224274116	179.955865829478	48.6024955152577	9.40495776953217	28.2725178389791	85.7630027267738	85.3739246442229	174.063388272245
