ID	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized
XM_027350753.1	185.803877553741	196.592890325153	175.032819821488	117.817209698035	208.534148281317	66.5686494224587	76.0820738854651	203.969698942294	161.674964367053	128.109762058762
XM_027350754.1	182.900691966964	209.921221872621	168.89599839482	120.435369913546	197.126372117131	85.6975716702917	76.0820738854651	77.7027424542071	98.1597997942822	230.597571705772
XM_027350755.1	4665.96358524848	3309.66705653717	2417.3740054614	2152.78223720464	2757.94396545357	6910.13187280718	17847.5864989654	18449.5449114708	18355.8825615308	5463.16963090588
XM_027350756.1	954.966608950525	1373.72689926744	1277.25931171564	1139.88150382848	1249.8359565482	345.085757350907	374.070196603537	383.657290867648	519.66952832267	1238.39436656803
XM_027350757.1	2437.76864739698	2001.97598175491	1548.34672778063	1543.73271707119	1293.64181701867	885.28652162971	963.706269215892	1136.40260839278	629.377539857456	575.070487463777
XM_027350760.1	625.636493950487	571.906590036809	511.490724996634	478.141509357857	478.670287849238	646.557571976754	716.43952908813	592.483411213329	560.088269414434	538.061000646801
XM_027350761.1	607.310134933956	481.637435465321	490.145259164745	426.105575074559	491.903308199693	692.466985371554	703.759183440553	806.165952962399	421.509728528388	540.907884248107
XM_027350762.1	613.297955206684	553.73159247208	568.589846096936	475.196079115406	594.573293677366	683.285102692594	614.99676390751	772.171003138683	542.765951803678	575.070487463777
XM_027350767.1	4794.2480983642	7816.15770271175	4602.8828883239	4184.14729441492	3412.75031727784	1516.5409558082	3030.60260977103	2870.14504940227	2269.22360700899	2792.79281288101
XM_027350768.1	121.389447347122	103.900402745035	111.26324064872	85.4174770310751	165.640909903978	106.356807697951	519.894171550678	665.329732264148	467.702575490403	344.472915758005
XM_027350769.1	52.2573405619896	141.764981004887	121.402336918867	115.526319509462	222.22347967834	231.842537643736	247.266740127762	301.098127010053	323.349928734106	316.004079744946
XM_027350771.1	48.265460380171	143.279564135281	120.068245304374	100.799168297207	213.097258746992	210.418144726163	247.266740127762	252.533912976173	369.542775696121	222.056920901854
XM_027350772.1	17.0562153223161	25.7479132166996	46.1595698614594	89.6719873812819	27.378662794046	20.6592360276596	12.6803456475775	24.2821070169397	11.5482117405038	213.516270097937
XM_027350773.1	68.0434121900906	80.5758225369657	131.808251511913	221.889078264632	219.941924445503	473.632114856344	50.7213825903101	126.266956488087	138.578540886045	965.093540842674
XM_027350774.1	352.192701495909	160.242895195695	278.825147429046	669.921745144102	263.747784915977	247.910832331915	50.7213825903101	87.415585260983	150.126752626549	603.539323476835
XM_027350775.1	346.567779421528	165.998311091193	322.049715738621	695.448807245343	296.145869222264	298.411187066194	126.803456475775	48.5642140338794	98.1597997942822	768.658572352572
XM_027350776.1	72.0352923719093	164.786644586877	61.3682142666801	72.9812160073937	318.505110504069	674.868376903547	57.0615554140989	19.4256856135518	0	62.6314392287281
XM_027350777.1	80.9262982314145	167.512894221587	60.5677592979843	76.2539162767835	321.699287830041	579.223765664382	63.4017282378876	19.4256856135518	69.2892704430227	108.181576849621
XM_027350778.1	93.9906333719119	190.534557803577	85.1150450046563	124.689880263753	422.544029121444	568.511569205596	114.123110828198	38.8513712271035	34.6446352215114	113.875344052233
XM_027350779.1	3026.02662691771	925.41029267079	1479.77441879569	2188.12740011405	1700.21495951026	1361.21410715579	488.193307431735	840.160902786114	1004.69442142383	2069.68437814933
XM_027350780.1	1852.23240436385	952.672789017884	1365.30935827218	1260.97141379591	1138.03975013918	6530.61405541018	14588.7376675379	15671.6718687329	9827.52819116872	8819.64539684544
XM_027350782.1	22.4996882975233	96.6304037191431	28.8163788730498	31.4179225861426	92.631142453189	85.6975716702917	0	9.71284280677589	0	0
XM_027350784.1	88.1842621983575	75.123323267547	170.76372665511	319.742816319388	62.9709244263058	1332.13814533909	196.545357537452	160.261906311802	202.093705458816	580.764254666388
XM_027350785.1	82.0149928264559	65.7329078591036	180.902822925257	298.470264568354	57.9515029140641	1332.903302229	158.504320594719	165.11832771519	248.286552420831	495.357746627213
XM_027350786.1	79.1118072396787	73.0029068849953	157.422810510179	298.797534595293	55.6699476812269	1319.13047821056	76.0820738854651	208.826120345682	178.997281977809	478.276445019378
XM_027350787.1	95.2607770661269	88.1487381889362	198.779650559464	359.015219552067	80.7670552424358	1307.65312486186	164.844493418508	218.538963152457	202.093705458816	600.692439875529
XM_027350788.1	82.0149928264559	68.1562408677342	161.691903676557	285.052193463856	67.0777238454127	1254.09214256793	139.483802123353	126.266956488087	144.352646756297	338.779148555393
XM_027350790.1	71.8538432727357	132.071648970365	78.9782235779883	89.9992574082209	65.7087907057104	39.7881582754926	50.7213825903101	9.71284280677589	69.2892704430227	102.48780964701
XM_027350791.1	33.749532446285	28.7770794774878	336.991541820943	931.410496668351	159.708866298602	0	0	0	0	0
XM_027350793.1	2167.22804052918	4700.35728686503	7090.16329438474	1941.36579980206	4440.3627941477	131.606985065091	31.7008641189438	111.697692277923	0	31.3157196143641
XM_027350794.1	29881.4005501027	3561.69368943475	12853.7058873176	8521.45696143729	18547.6751098265	24.4850204772262	0	9.71284280677589	11.5482117405038	5.69376720261165
XM_027350797.1	4390.16095450465	2087.09555368306	2726.88326002378	2477.10683390118	2356.84655552079	6935.38205017432	12027.3078467273	13840.8009996556	12102.525904048	5699.46096981426
XM_027350808.1	47117.4319296997	35686.3048017195	34326.9776958747	12910.1480226891	24497.5148460192	29.0759618167061	12.6803456475775	29.1385284203277	69.2892704430227	0
XM_027350813.1	98.3454117520777	251.723716271498	294.300610157166	295.852104352843	212.184636653857	14880.0060381443	38053.7172883801	45266.703900979	34823.6325034892	23862.5783461454
XM_027350814.1	1189.03594688444	1122.6090162481	671.848537058698	460.141657876213	594.573293677366	1886.87689052624	2529.72895669172	2117.39973187714	1524.3639497465	526.673466241577
XM_027350815.1	299.028115438052	200.530806464178	226.795574463818	151.52602247275	197.126372117131	395.586112085186	114.123110828198	67.9898996474312	173.223176107557	219.210037300548
XM_027350816.1	120.482201851254	394.7003637807	359.937917590224	248.725220473629	178.417619207867	114.008376597084	221.906048832607	310.810969816828	294.479399382846	111.028460450927
XM_027350817.1	1423.4681830167	1102.01068567474	494.414352331123	609.049520133451	1525.9041397215	32810.692596373	323716.544037007	322689.776569515	258997.518810149	17189.4831846846
XM_027350818.1	1331.29204063652	1016.58819712051	507.221631830256	521.341152913803	1362.08847400379	32630.1155703535	328281.468470134	324836.314829813	261232.097781936	17485.5590792204
XM_027350819.1	8.7095567603316	1.21166650431527	0.533636645797218	5.23632043102376	5.4757325588092	61364.0522572683	420809.950660508	453385.789377492	328575.494546684	48664.6282807218
XM_027350820.1	25890.6090628791	23405.7618638581	17837.8721590636	12868.9119992948	17076.0719846465	73103.8544192084	138076.283756472	140408.855614752	142585.77036	64000.7902409562
XM_027350821.1	17305.1634863822	14348.5547441015	12389.7088237969	8002.07942868512	12289.8254172007	50943.3805735389	81464.8806128618	87541.8522174711	92385.6939240303	45863.2948170368
XM_027350823.1	338.765468157065	228.702052689508	209.185565152509	293.233944137331	295.689558175697	1043.67399784177	171.184666242297	72.8463210508191	127.030329145542	136.65041286268
XM_027350824.1	1534.15213351258	788.189061057086	608.612594531727	690.867026868197	817.253084402274	1152.32627620946	1762.56804501328	1903.71719012807	1460.84878517373	1019.18432926749
XM_027350825.1	1569.35325875225	789.097810935322	616.617144218685	696.757887353099	946.389110580857	1312.24406620134	2035.19547643619	1927.99929714501	1489.71931452499	936.624704829616
XM_027350826.1	76.9344180495958	106.929569005823	90.4514114626285	99.8173582163904	94.0000755928913	165.273888221277	12.6803456475775	0	0	74.0189736339514
XM_027350827.1	121.752345545469	92.0866543279608	85.6486816504535	101.126438324146	90.3495872203519	109.417435257605	57.0615554140989	63.1334782440433	127.030329145542	102.48780964701
XM_027350831.1	391.748605115748	128.13373283134	53.6304829026204	25.8543321281798	1257.59324433985	35.1972169360127	355.049678132171	87.415585260983	202.093705458816	481.123328620684
XM_027350833.1	293.403193363671	56.0395758245814	28.8163788730498	25.8543321281798	602.78689251558	9.18188267895983	215.565876008818	126.266956488087	115.482117405038	264.760174921442
XM_027350834.1	186.711123049609	34.8354119990641	13.0740978220318	23.8907119665459	181.611796533839	6.12125511930655	63.4017282378876	38.8513712271035	23.0964234810076	108.181576849621
XM_027350836.1	5653.9539302486	1017.49694699875	1537.67399486468	518.395722671352	5577.48992219374	231.842537643736	1489.94061359036	607.052675423493	929.631045110555	1881.79006046315
XM_027350837.1	1860.21616472749	155.093312552355	146.750077594235	136.798871260496	2209.91439852608	91.8188267895982	849.583158387694	320.523812623604	311.801716993602	287.535243731888
XM_027350838.1	1492.23739160348	118.440400796818	122.469610210462	98.1810080816955	974.224084421471	79.5763165509852	653.037800850242	140.83622069825	190.545493718312	145.191063666597
XM_027350840.1	539.266722743865	282.621212131538	533.903464120117	1202.06280894689	323.52453201631	573.867667434989	101.44276518062	116.554113681311	277.157081772091	714.567783927762
XM_027350845.1	362.353851049629	142.067897630966	127.539158345535	212.398247483401	177.504997114732	538.670450498976	126.803456475775	72.8463210508191	144.352646756297	187.894317686184
XM_027350846.1	72.7610887686036	48.466660172611	29.350015518847	26.8361422089968	26.0097296543437	74.9853752115052	12.6803456475775	9.71284280677589	0	28.4688360130582
XM_027350855.1	119.030609057865	69.6708239981282	37.8882018516025	33.0542727208375	26.0097296543437	180.577026019543	50.7213825903101	14.5692642101638	75.0633763132746	76.8658572352573
XM_027350868.1	129.554656809933	703.675322381095	1472.83714240032	1673.98618779291	211.728325607289	22.9547066973996	76.0820738854651	67.9898996474312	115.482117405038	156.57859807182
XM_027350869.1	97.801064454557	609.771168296662	1434.14848558002	1289.11663611266	206.708904095047	5.35609822939323	76.0820738854651	53.4206354372674	92.3856939240303	71.1720900326456
XM_027350871.1	859.161484586878	855.739468672662	828.204074277282	1131.69975315501	651.155863451728	1109.47749037431	824.222467092539	1029.56133751824	560.088269414434	834.136895182607
XM_027350877.1	753.19521066951	607.044918661952	834.874532349748	790.357115057649	231.349700609689	147.675279753271	139.483802123353	126.266956488087	155.900858496801	153.731714470515
XM_027350880.1	616.201140793461	199.622056585941	124.60415679365	218.616377995242	193.475883744592	453.738035718598	862.263504035272	762.458160331907	675.570386819471	233.444455307078
XM_027350881.1	4966.80619167827	4802.44018985359	3818.70383732489	4279.05560222723	2672.61379974546	5375.99230853098	2815.03673376221	3239.23307605976	2188.38612482547	4853.93654022643
XM_027350882.1	6675.87525679417	4508.00522930498	5527.67519549048	8955.08974713145	4987.47973898205	1420.89634456903	450.152270489002	577.914147003165	334.89814047461	962.246657241369
XM_027350884.1	1059.29984097533	1672.40269258116	1210.02109434519	1240.35340209875	1703.8654478828	2655.09440799922	4298.63717452878	4477.62053392368	4798.28197817932	1824.85238843703
XM_027350885.1	204.130236570272	743.660317023499	373.545652058053	479.123319438674	428.932383773388	226.486439414342	164.844493418508	92.2720066643709	213.64191719932	452.654492607626
XM_027350886.1	273.988139752098	325.63537303473	411.167035586757	309.59744548428	286.107026197781	79.5763165509852	209.225703185029	160.261906311802	225.190128939824	162.272365274432
XM_027350889.1	154.594632495886	106.929569005823	127.272340022637	641.77652282735	434.408116332197	651.148513316234	63.4017282378876	247.677491572785	288.705293512595	1127.36590611711
XM_027350890.1	655.575595314127	582.205755323489	546.177106973453	579.595217708943	618.301468098873	285.403519937668	773.501084502229	679.898996474312	554.314163544182	455.501376208932
XM_027350891.1	235.158032528953	351.383286251429	152.353262375106	144.326081880092	209.903081421019	179.046712239717	133.143629299564	271.959598589725	138.578540886045	290.382127333194
XM_027350892.1	1435.8067217605	1406.74481151003	796.452693852348	553.740885580763	771.165668698963	1659.62529422199	3353.95142378425	3195.52528342927	2927.47167621771	751.577270744738
XM_027350893.1	43.7292329008316	74.2145733893105	103.258690961762	219.925458102998	123.660293619775	234.138008313476	12.6803456475775	9.71284280677589	57.7410587025189	111.028460450927
XM_027350894.1	271.447852363668	309.580791852552	459.194333708506	332.506347370009	324.437154109445	73.4550614316786	323.348814013227	208.826120345682	236.738340680328	162.272365274432
XM_027350895.1	5032.67221467828	5005.09141270032	3533.74186846918	1911.58422735061	3172.73070678337	6571.16737057558	9858.96874099152	6502.74825913646	8765.09271104237	3384.94460195262
XM_027350896.1	164.93723114878	154.184562674119	173.431909884096	30.7633825322646	124.116604666342	95.6446112391648	57.0615554140989	77.7027424542071	40.4187410917632	5.69376720261165
XM_027350898.1	60.2411009256269	48.466660172611	45.3591148927635	99.4900881894515	21.4466191886694	64.2731787527188	0	38.8513712271035	0	88.2533916404805
XM_027350900.1	217.920368107464	106.323735753665	97.1218695350937	72.6539459804547	108.602029083049	247.910832331915	450.152270489002	466.216454725243	398.413305047381	130.956645660068
XM_027350901.1	254.210187942179	145.702897143912	103.52550928466	112.90815929395	173.854508742192	263.213970130182	329.688986837016	441.934347708303	594.732904635945	150.884830869209
XM_027350902.1	685.333247578593	2465.4384196555	6619.76259111449	206.834657025439	3673.30392486784	19.8940791377463	50.7213825903101	19.4256856135518	23.0964234810076	39.8563704182815
XM_027350903.1	592.068410603375	1901.71057852282	3935.30344443158	114.871779455584	1833.00147406138	13.0076671285264	19.0205184713663	19.4256856135518	86.6115880537784	25.6219524117524
XM_027350904.1	29.7576522644663	29.0799961035666	114.465060523503	139.744301502947	95.8253197791611	84.1672578904651	12.6803456475775	33.9949498237156	0	91.1002752417864
XM_027350905.1	32.8422869504171	34.8354119990641	113.931423877706	112.253619240072	91.2622093134867	78.8111596610718	82.4222467092539	19.4256856135518	11.5482117405038	125.262878457456
XM_027350906.1	1609.81640786796	829.991555455963	988.028249693549	1604.2776720549	454.029491334596	1557.85942786352	2618.49137622476	2855.57578519211	1980.5183134964	945.165355633534
XM_027350907.1	621.463164669495	1589.40353703556	1706.03635661371	1119.91803218521	1159.03005828128	534.84466604941	405.771060722481	607.052675423493	733.31144552199	780.046106757796
XM_027350909.1	94.1720824710854	71.4883237546012	171.830999946704	316.470116049999	367.786703533351	3.82578444956659	0	9.71284280677589	0	128.109762058762
XM_027350910.1	148.606812223158	396.214946911095	1123.03832108025	288.979433787124	397.446921560235	29.8411187066194	6.34017282378876	0	0	8.54065080391747
XM_027350911.1	127.740165818197	143.58248076136	196.645103976275	380.287771303101	426.65082854055	3.82578444956659	19.0205184713663	53.4206354372674	86.6115880537784	68.3252064313398
XM_027350913.1	219.009062702505	139.038731370178	157.422810510179	83.1265868425022	139.174869203067	73.4550614316786	114.123110828198	53.4206354372674	109.708011534786	56.9376720261165
XM_027350917.1	182.71924286779	59.9774919636061	161.425085353658	703.303287891879	193.932194791159	101.000709468558	31.7008641189438	38.8513712271035	5.77410587025189	88.2533916404805
XM_027350919.1	505.154292099233	537.071178037745	473.068886499234	437.887296044362	565.825697743618	319.835579983767	659.377973674031	398.226555077811	640.92575159796	589.304905470306
XM_027350920.1	756.098396256287	413.784111223666	336.724723498045	348.21530866308	405.204209351881	1200.531160274	1673.80562548023	1850.29655469081	1882.35851370212	395.71682058151
XM_027350921.1	563.218003834777	654.905745582406	1267.12021544549	264.4341817667	1106.55428792603	44.3790996149725	196.545357537452	179.687591925354	150.126752626549	239.138222509689
XM_027350922.1	268.726115876065	211.738721629094	309.242436239488	128.94439061396	254.621563984628	16.833451578093	63.4017282378876	38.8513712271035	86.6115880537784	42.7032540195874
XM_027350924.1	83.6480347190181	20.9012471994385	70.7068555681314	243.161630015666	272.417694800758	39.0230013855793	25.360691295155	0	0	219.210037300548
XM_027350928.1	237.698319917383	1046.57694310232	789.515417456984	213.707327591157	825.01037219392	787.346439720805	2371.224636097	3836.57290867647	4607.73648446101	1736.59899679655
XM_027350931.1	579.911320958746	1086.56193774472	888.771833575267	449.014476960287	1616.25372694185	6.12125511930655	0	0	0	0
XM_027350937.1	38.1043108264508	22.1129137037537	48.0272981217496	87.708367219648	36.9611947719621	74.2202183215919	12.6803456475775	19.4256856135518	23.0964234810076	113.875344052233
XM_027350938.1	449.267969553772	496.783266769262	1120.90377449706	1049.88224642026	1810.64223277958	1531.84409360646	6752.28405733503	6595.02026580083	6657.54406840043	5397.69130807584
XM_027350939.1	944.442561198458	541.917844055006	555.248929952005	484.359639869698	620.58302333171	1040.61337028211	2567.76999363445	1995.98919679244	1224.1104444934	1340.88217621504
XM_027350942.1	47.3582148843031	38.4704115120099	113.931423877706	70.0357857649428	155.145755832927	120.894788606304	38.0410369427326	199.113277538906	225.190128939824	731.649085535597
XM_027350946.1	94.1720824710854	195.684140446917	294.033791834267	119.780829859669	313.485688991827	321.365893763594	317.008641189438	655.616889457372	715.989127911235	2118.08139937153
XM_027350950.1	3045.62312962846	4715.20020154289	2176.43705988395	1961.32927144534	3070.51703235226	1155.38690376911	811.542121444961	811.022374365787	929.631045110555	1412.05426624769
