Contig	lncRNA_ID	lncRNA_strand	mRNA_ID	mRNA_strand	DE_status	mRNA_Position	distance_Kb	product
NW_020869124.1	XR_003475820.1	-	XM_027357895.1	-	not DE	2_U	64.680	uncharacterized LOC113806733
NW_020869124.1	XR_003475820.1	-	XM_027357911.1	-	DE	1_D	3.348	uncharacterized LOC113806745
NW_020869124.1	XR_003475820.1	-	XM_027357909.1	-	DE	2_D	4.344	uncharacterized LOC113806740
NW_020869124.1	XR_003475820.1	-	XM_027357896.1	+	not DE	3_D	761.595	39S ribosomal protein L20%2C mitochondrial-like
NW_020869124.1	XR_003475820.1	-	XM_027357897.1	+	not DE	4_D	808.331	uncharacterized LOC113806736
NW_020869124.1	XR_003475820.1	-	XM_027357898.1	-	DE	5_D	833.995	glutamine-dependent NAD(+) synthetase-like%2C transcript variant X1
NW_020870556.1	XR_003477039.1	+	XM_027371925.1	-	not DE	1_U	4.251	very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase hpo-8-like
NW_020870556.1	XR_003477039.1	+	XM_027371920.1	-	not DE	2_U	94.155	serine/threonine-protein kinase Pkn1-like
NW_020870556.1	XR_003477039.1	+	XM_027371919.1	+	not DE	3_U	118.103	uncharacterized LOC113819725
NW_020870556.1	XR_003477039.1	+	XM_027371921.1	-	not DE	4_U	128.043	cytoplasmic tRNA 2-thiolation protein 1-like%2C transcript variant X1
NW_020870556.1	XR_003477039.1	+	XM_027371918.1	-	not DE	5_U	151.660	paired mesoderm homeobox protein 2B-like
NW_020872600.1	XR_003477939.1	-	XM_027383223.1	-	not DE	1_U	0.074	lateral signaling target protein 2 homolog
NW_020872600.1	XR_003477939.1	-	XM_027383222.1	+	not DE	1_D	225.255	uncharacterized LOC113830035
NW_020872600.1	XR_003477939.1	-	XM_027383221.1	-	not DE	2_D	234.440	uncharacterized LOC113830034
NW_020872600.1	XR_003477939.1	-	XM_027383220.1	-	not DE	3_D	241.441	extracellular sulfatase Sulf-1-like
NW_020872600.1	XR_003477939.1	-	XM_027383224.1	-	not DE	4_D	316.008	uncharacterized LOC113830038
NW_020869500.1	XR_003476112.1	+	XM_027361885.1	-	DE	1_D	21.522	uncharacterized LOC113810182
NW_020869500.1	XR_003476112.1	+	XM_027361878.1	-	not DE	2_D	39.775	carbohydrate sulfotransferase 5-like
NW_020869500.1	XR_003476112.1	+	XM_027361886.1	+	not DE	3_D	54.130	carnitine O-palmitoyltransferase 1%2C liver isoform-like
NW_020869500.1	XR_003476112.1	+	XM_027361887.1	+	not DE	4_D	99.875	carnitine O-palmitoyltransferase 1%2C liver isoform-like%2C transcript variant X1
NW_020869500.1	XR_003476112.1	+	XM_027361879.1	+	not DE	5_D	159.728	transmembrane protease serine 9-like
NW_020870748.1	XR_003477183.1	-	XM_027373857.1	+	not DE	1_U	5.117	zinc finger CCCH domain-containing protein 13-like
NW_020870748.1	XR_003477183.1	-	XM_027373850.1	-	not DE	2_U	60.010	uncharacterized LOC113821373
NW_020870748.1	XR_003477183.1	-	XM_027373849.1	-	not DE	3_U	232.396	vegetative cell wall protein gp1-like
NW_020870748.1	XR_003477183.1	-	XM_027373848.1	+	not DE	4_U	232.794	chorion class high-cysteine HCB protein 13-like
NW_020870748.1	XR_003477183.1	-	XM_027373871.1	-	not DE	1_D	5.324	putative defense protein 1
NW_020870748.1	XR_003477183.1	-	XM_027373869.1	+	not DE	2_D	32.069	D-aminoacyl-tRNA deacylase 2-like
NW_020870748.1	XR_003477183.1	-	XM_027373851.1	-	not DE	3_D	190.289	uncharacterized LOC113821374
NW_020870748.1	XR_003477183.1	-	XM_027373847.1	+	not DE	4_D	234.249	propionyl-CoA carboxylase beta chain%2C mitochondrial-like
NW_020870748.1	XR_003477183.1	-	XM_027373852.1	-	not DE	5_D	247.440	peptide chain release factor 1-like%2C mitochondrial
NW_020868290.1	XR_003475496.1	-	XM_027353951.1	+	DE	1_U	Overlap: 1561 bases	uncharacterized LOC113803197
NW_020868290.1	XR_003475496.1	-	XM_027353853.1	-	not DE	2_U	36.205	mucin-2-like
NW_020868290.1	XR_003475496.1	-	XM_027355720.1	+	not DE	3_U	88.347	protein trapped in endoderm-1-like
NW_020868290.1	XR_003475496.1	-	XM_027353672.1	-	not DE	4_U	92.800	protein trapped in endoderm-1-like
NW_020868290.1	XR_003475496.1	-	XM_027355613.1	-	not DE	5_U	126.524	uncharacterized LOC113804693
NW_020868290.1	XR_003475496.1	-	XM_027375703.1	-	not DE	1_D	18.016	synaptotagmin-7-like
NW_020868290.1	XR_003475496.1	-	XM_027354483.1	-	not DE	2_D	70.952	DNA-binding protein Ewg-like%2C transcript variant X6
NW_020868290.1	XR_003475496.1	-	XM_027376733.1	+	not DE	3_D	92.809	5-demethoxyubiquinone hydroxylase%2C mitochondrial-like
NW_020868290.1	XR_003475496.1	-	XM_027354651.1	-	not DE	4_D	101.502	nardilysin-like
NW_020869708.1	XR_003476270.1	-	XM_027363821.1	-	not DE	1_U	135.975	uncharacterized proline-rich protein-like
NW_020869708.1	XR_003476270.1	-	XM_027363822.1	-	DE	1_D	7.536	UPF0505 protein C16orf62 homolog
NW_020869708.1	XR_003476270.1	-	XM_027363827.1	+	not DE	2_D	292.143	protein catecholamines up-like
NW_020869708.1	XR_003476270.1	-	XM_027363826.1	+	not DE	3_D	298.988	histidine-rich glycoprotein-like
NW_020869708.1	XR_003476270.1	-	XM_027363823.1	+	not DE	4_D	305.880	high-affinity zinc uptake system protein ZnuA-like
NW_020869708.1	XR_003476270.1	-	XM_027363831.1	+	not DE	5_D	310.183	histidine-rich glycoprotein-like%2C transcript variant X3
NW_020869550.1	XR_003476154.1	-	XM_027362369.1	+	not DE	1_D	0.325	transcription initiation factor TFIID subunit 5-like
NW_020869550.1	XR_003476154.1	-	XM_027362370.1	+	not DE	2_D	175.294	probable Na(+)/H(+) antiporter nhx-9
NW_020869550.1	XR_003476154.1	-	XM_027362371.1	-	not DE	3_D	199.499	formimidoyltransferase-cyclodeaminase-like
NW_020869550.1	XR_003476154.1	-	XM_027362373.1	-	not DE	4_D	212.107	peregrin-like%2C transcript variant X2
NW_020869550.1	XR_003476154.1	-	XM_027362384.1	+	not DE	5_D	237.881	estrogen sulfotransferase-like
NW_020869470.1	XR_003476089.1	+	XM_027361603.1	-	not DE	1_U	1.660	uncharacterized LOC113809923
NW_020869470.1	XR_003476089.1	+	XM_027361602.1	-	not DE	2_U	14.716	solute carrier family 46 member 3-like
NW_020869470.1	XR_003476089.1	+	XM_027361606.1	-	not DE	1_D	59.684	transcription factor Dp-1-like%2C transcript variant X3
NW_020869562.1	XR_003476167.1	-	XM_027362490.1	+	not DE	1_D	8.372	uncharacterized LOC113810844%2C transcript variant X1
NW_020869562.1	XR_003476167.1	-	XM_027362493.1	+	not DE	2_D	16.832	disintegrin and metalloproteinase domain-containing protein 29-like
NW_020869562.1	XR_003476167.1	-	XM_027362495.1	+	not DE	3_D	25.459	uncharacterized LOC113810846%2C transcript variant X2
NW_020869562.1	XR_003476167.1	-	XM_027362486.1	+	not DE	4_D	74.212	gibberellin-regulated protein 14-like
NW_020869562.1	XR_003476167.1	-	XM_027362487.1	+	not DE	5_D	379.329	small nuclear ribonucleoprotein Sm D1-like
NW_020870794.1	XR_003477216.1	+	XM_027374273.1	+	not DE	1_U	8.538	apolipoprotein D-like
NW_020870794.1	XR_003477216.1	+	XM_027374279.1	+	not DE	2_U	52.057	uncharacterized LOC113821757
NW_020870794.1	XR_003477216.1	+	XM_027374278.1	+	not DE	3_U	99.242	uncharacterized LOC113821756
NW_020870794.1	XR_003477216.1	+	XM_027374277.1	-	not DE	4_U	330.355	uncharacterized LOC113821755
NW_020870794.1	XR_003477216.1	+	XM_027374276.1	-	not DE	5_U	356.901	uncharacterized LOC113821754
NW_020872467.1	XR_003477866.1	+	XM_027382125.1	+	DE	1_U	9.206	ubiquitin-60S ribosomal protein L40
NW_020872467.1	XR_003477866.1	+	XM_027382124.1	-	not DE	2_U	27.847	GTP-binding protein 1-like
NW_020872467.1	XR_003477866.1	+	XM_027382126.1	-	not DE	3_U	105.064	extensin-like
NW_020872467.1	XR_003477866.1	+	XM_027382123.1	+	not DE	4_U	277.691	glutamate receptor ionotropic%2C kainate 3-like
NW_020870762.1	XR_003477192.1	+	XM_027373995.1	+	not DE	1_U	48.893	zinc finger CCCH domain-containing protein 13-like
NW_020870762.1	XR_003477192.1	+	XM_027373996.1	+	not DE	2_U	4.649	uncharacterized LOC113821483%2C transcript variant X2
NW_020870762.1	XR_003477192.1	+	XM_027373997.1	+	not DE	3_U	153.396	general vesicular transport factor p115-like
NW_020870762.1	XR_003477192.1	+	XM_027373999.1	+	not DE	1_D	138.793	E3 ubiquitin-protein ligase HERC2-like
NW_020870762.1	XR_003477192.1	+	XM_027374000.1	-	not DE	2_D	194.039	vegetative cell wall protein gp1-like
NW_020870762.1	XR_003477192.1	+	XM_027374002.1	+	not DE	3_D	242.561	slo-interacting protein 1-like
NW_020870762.1	XR_003477192.1	+	XM_027373988.1	+	not DE	4_D	311.741	golgin subfamily A member 6-like protein 22
NW_020870762.1	XR_003477192.1	+	XM_027373991.1	+	not DE	5_D	372.532	ABC transporter F family member 4-like
NW_020868932.1	XR_003475643.1	+	XM_027355866.1	+	not DE	1_U	7.814	phosphatidylinositol transfer protein beta isoform-like%2C transcript variant X1
NW_020868932.1	XR_003475643.1	+	XM_027355865.1	-	not DE	2_U	37.822	phosphatidylinositol transfer protein beta isoform-like%2C transcript variant X2
NW_020868932.1	XR_003475643.1	+	XM_027355863.1	-	not DE	3_U	81.743	la-related protein 6-like
NW_020868932.1	XR_003475643.1	+	XM_027355861.1	+	not DE	4_U	152.503	uncharacterized LOC113804945%2C transcript variant X1
NW_020869014.1	XR_003475695.1	+	XM_027356599.1	-	not DE	1_U	13.607	protein Asterix-like
NW_020869014.1	XR_003475695.1	+	XM_027356598.1	-	not DE	2_U	19.912	protein cornichon-like
NW_020869014.1	XR_003475695.1	+	XM_027356597.1	-	not DE	3_U	72.194	cuticle collagen bli-1-like
NW_020869014.1	XR_003475695.1	+	XM_027356602.1	+	not DE	4_U	117.550	dentin sialophosphoprotein-like
NW_020869014.1	XR_003475695.1	+	XM_027356600.1	-	not DE	1_D	11.790	NEDD8-activating enzyme E1 regulatory subunit-like
NW_020869014.1	XR_003475695.1	+	XM_027356604.1	-	not DE	2_D	114.001	probable serine/threonine-protein kinase samkC
NW_020869014.1	XR_003475695.1	+	XM_027356605.1	-	not DE	3_D	364.847	uncharacterized PE-PGRS family protein PE_PGRS3-like
NW_020869014.1	XR_003475695.1	+	XM_027356606.1	-	not DE	4_D	386.685	sex-determining region Y protein-like
NW_020869014.1	XR_003475695.1	+	XM_027356607.1	+	not DE	5_D	387.592	cell wall adhesin EAP1-like
NW_020870287.1	XR_003476770.1	-	XM_027369359.1	+	not DE	1_U	135.745	uncharacterized LOC113817331%2C transcript variant X1
NW_020870287.1	XR_003476770.1	-	XM_027369371.1	-	not DE	2_U	174.248	uncharacterized LOC113817340
NW_020870287.1	XR_003476770.1	-	XM_027369358.1	-	not DE	3_U	184.363	uncharacterized LOC113817330
NW_020870287.1	XR_003476770.1	-	XM_027369356.1	-	not DE	4_U	354.321	pinin-like
NW_020870287.1	XR_003476770.1	-	XM_027369355.1	+	not DE	5_U	367.754	trithorax group protein osa-like
NW_020870287.1	XR_003476770.1	-	XM_027369360.1	+	not DE	1_D	0.171	nuclear pore complex protein Nup85-like
NW_020870287.1	XR_003476770.1	-	XM_027369361.1	-	not DE	2_D	43.391	fumarate hydratase%2C mitochondrial-like%2C transcript variant X1
NW_020870287.1	XR_003476770.1	-	XM_027369366.1	+	not DE	3_D	61.825	RNA-binding protein with serine-rich domain 1-like%2C transcript variant X1
NW_020870287.1	XR_003476770.1	-	XM_027369369.1	+	not DE	4_D	75.957	serine-threonine kinase receptor-associated protein-like
NW_020870287.1	XR_003476770.1	-	XM_027369370.1	-	not DE	5_D	88.118	AP-4 complex subunit beta-1-like
NW_020872341.1	XR_003477801.1	+	XM_027381231.1	-	DE	1_U	25.966	uncharacterized LOC113828296
NW_020872341.1	XR_003477801.1	+	XM_027381230.1	+	not DE	2_U	47.471	uncharacterized LOC113828294
NW_020872341.1	XR_003477801.1	+	XM_027381229.1	+	not DE	3_U	116.833	glycine-rich cell wall structural protein-like
NW_020872341.1	XR_003477801.1	+	XM_027381228.1	+	not DE	4_U	169.441	cell wall protein DAN4-like
NW_020872341.1	XR_003477801.1	+	XM_027381227.1	-	not DE	5_U	249.865	uncharacterized LOC113828291
NW_020872341.1	XR_003477801.1	+	XM_027381226.1	+	not DE	1_D	0.032	follistatin-like
NW_020871072.1	XR_003477479.1	+	XM_027376910.1	-	not DE	1_U	20.682	WD repeat and SOCS box-containing protein 1-like%2C transcript variant X3
NW_020871072.1	XR_003477479.1	+	XM_027376877.1	+	not DE	2_U	51.580	uncharacterized LOC113824131%2C transcript variant X1
NW_020871072.1	XR_003477479.1	+	XM_027376881.1	-	not DE	3_U	73.702	uncharacterized LOC113824133%2C transcript variant X2
NW_020871072.1	XR_003477479.1	+	XM_027376871.1	+	not DE	4_U	84.133	engulfment and cell motility protein 1-like
NW_020871072.1	XR_003477479.1	+	XM_027376901.1	+	DE	5_U	103.631	alpha-(1%2C3)-fucosyltransferase 10-like
NW_020871072.1	XR_003477479.1	+	XM_027376907.1	-	not DE	1_D	8.525	protein lifeguard 4-like
NW_020871072.1	XR_003477479.1	+	XM_027376906.1	+	not DE	2_D	16.110	conserved oligomeric Golgi complex subunit 4-like
NW_020871838.1	XR_003477695.1	+	XM_027379716.1	-	not DE	1_U	8.447	cubilin-like
NW_020871838.1	XR_003477695.1	+	XM_027379712.1	-	not DE	2_U	77.978	cubilin-like
NW_020871838.1	XR_003477695.1	+	XM_027379714.1	-	not DE	3_U	175.065	WSC domain-containing protein 1-like
NW_020871838.1	XR_003477695.1	+	XM_027379713.1	+	not DE	4_U	291.152	carbohydrate sulfotransferase 11-like
NW_020871838.1	XR_003477695.1	+	XM_027379717.1	+	not DE	1_D	21.013	high mobility group nucleosome-binding domain-containing protein 5-like
NW_020870730.1	XR_003477176.1	+	XM_027373706.1	+	DE	1_U	0.558	60S ribosomal protein L14-like
NW_020870730.1	XR_003477176.1	+	XM_027373708.1	-	DE	2_U	5.588	40S ribosomal protein S24-like%2C transcript variant X2
NW_020870730.1	XR_003477176.1	+	XM_027373716.1	-	not DE	3_U	26.661	proton myo-inositol cotransporter-like%2C transcript variant X5
NW_020870730.1	XR_003477176.1	+	XM_027373723.1	-	not DE	4_U	31.530	nucleoporin SEH1-like
NW_020870730.1	XR_003477176.1	+	XM_027373710.1	+	not DE	5_U	59.403	histone chaperone asf1-like
NW_020870730.1	XR_003477176.1	+	XM_027373689.1	-	not DE	1_D	27.675	vesicle-fusing ATPase 1-like
NW_020870217.1	XR_003476740.1	+	XM_027368856.1	-	DE	1_U	Overlap: 1866 bases	E3 ubiquitin-protein ligase TM129-like
NW_020870217.1	XR_003476740.1	+	XM_027368845.1	+	not DE	2_U	7.729	cytosolic Fe-S cluster assembly factor NUBP2 homolog
NW_020870217.1	XR_003476740.1	+	XM_027368854.1	-	not DE	3_U	38.128	delta(24)-sterol reductase-like
NW_020870217.1	XR_003476740.1	+	XM_027368853.1	+	not DE	4_U	43.278	CWF19-like protein 2%2C transcript variant X2
NW_020870217.1	XR_003476740.1	+	XM_027368844.1	-	not DE	5_U	70.374	malate dehydrogenase%2C cytoplasmic-like
NW_020870217.1	XR_003476740.1	+	XM_027368847.1	-	not DE	1_D	8.246	uncharacterized LOC113816832
NW_020870217.1	XR_003476740.1	+	XM_027368857.1	+	not DE	2_D	11.474	cactin-like%2C transcript variant X1
NW_020870217.1	XR_003476740.1	+	XM_027368860.1	+	not DE	3_D	176.607	carbonic anhydrase 1-like
NW_020870217.1	XR_003476740.1	+	XM_027368859.1	-	not DE	4_D	201.946	ubiquitin carboxyl-terminal hydrolase 30-like
NW_020870217.1	XR_003476740.1	+	XM_027368861.1	+	not DE	5_D	212.162	proton myo-inositol cotransporter-like
NW_020872660.1	XR_003477979.1	-	XM_027383813.1	-	not DE	1_U	24.756	transcription initiation factor TFIID subunit 13-like%2C transcript variant X9
NW_020872660.1	XR_003477979.1	-	XM_027383803.1	-	not DE	2_U	163.012	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like
NW_020872660.1	XR_003477979.1	-	XM_027383826.1	+	not DE	3_U	196.079	AP-3 complex subunit delta-1-like
NW_020872660.1	XR_003477979.1	-	XM_027383802.1	-	DE	4_U	209.390	60S ribosomal protein L31-like
NW_020872660.1	XR_003477979.1	-	XM_027383827.1	+	not DE	5_U	249.823	uncharacterized LOC113830604
NW_020872660.1	XR_003477979.1	-	XM_027383819.1	-	not DE	1_D	Overlap: 17626 bases	bromodomain-containing protein DDB_G0280777-like%2C transcript variant X1
NW_020872660.1	XR_003477979.1	-	XM_027383795.1	+	not DE	2_D	6.842	signal recognition particle subunit SRP68-like
NW_020872660.1	XR_003477979.1	-	XM_027383800.1	+	not DE	3_D	30.863	3-phosphoinositide-dependent protein kinase 1-like%2C transcript variant X1
NW_020872660.1	XR_003477979.1	-	XM_027383798.1	-	not DE	4_D	108.069	uncharacterized LOC113830592
NW_020872660.1	XR_003477979.1	-	XM_027383799.1	+	not DE	5_D	282.911	trichohyalin-like
NW_020872556.1	XR_003477914.1	+	XM_027382822.1	+	not DE	1_U	35.350	N-fatty-acyl-amino acid synthase/hydrolase PM20D1-like
NW_020872556.1	XR_003477914.1	+	XM_027382820.1	-	not DE	2_U	63.152	host cell factor 2-like%2C transcript variant X2
NW_020872556.1	XR_003477914.1	+	XM_027382827.1	-	not DE	3_U	107.958	uncharacterized protein C1orf131 homolog
NW_020872556.1	XR_003477914.1	+	XM_027382828.1	-	not DE	4_U	122.384	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like
NW_020872556.1	XR_003477914.1	+	XM_027382826.1	-	not DE	5_U	165.283	rhomboid-related protein 4-like
NW_020872556.1	XR_003477914.1	+	XM_027382824.1	-	DE	1_D	24.468	mucin-5AC-like
NW_020870969.1	XR_003477372.1	+	XM_027375835.1	+	not DE	1_U	149.731	calcium-dependent secretion activator-like
NW_020870969.1	XR_003477372.1	+	XM_027375834.1	-	not DE	2_U	420.909	protein FAM9A-like
NW_020870969.1	XR_003477372.1	+	XM_027375832.1	+	DE	3_U	541.262	serine protease inhibitor dipetalogastin-like%2C transcript variant X2
NW_020870969.1	XR_003477372.1	+	XM_027375831.1	-	not DE	1_D	2.940	uncharacterized LOC113823212
NW_020870969.1	XR_003477372.1	+	XM_027375833.1	+	not DE	2_D	17.841	zinc finger protein 330 homolog
NW_020870761.1	XR_003477190.1	+	XM_027373976.1	+	not DE	1_U	1.118	inter-alpha-trypsin inhibitor heavy chain H3-like
NW_020870761.1	XR_003477190.1	+	XM_027373975.1	+	DE	2_U	20.998	inter-alpha-trypsin inhibitor heavy chain H3-like
NW_020870761.1	XR_003477190.1	+	XM_027373974.1	+	DE	3_U	39.914	inter-alpha-trypsin inhibitor heavy chain H4-like
NW_020870761.1	XR_003477190.1	+	XM_027373980.1	+	not DE	4_U	208.350	glycine%2C alanine and asparagine-rich protein-like
NW_020870761.1	XR_003477190.1	+	XM_027373973.1	-	not DE	5_U	245.927	translation initiation factor IF-2-like
NW_020870761.1	XR_003477190.1	+	XM_027373964.1	+	not DE	1_D	125.202	carbohydrate sulfotransferase 11-like%2C transcript variant X2
NW_020870761.1	XR_003477190.1	+	XM_027373977.1	-	not DE	2_D	151.668	carbohydrate sulfotransferase 11-like
NW_020869497.1	XR_003476111.1	-	XM_027361852.1	+	not DE	1_U	25.951	replication factor C subunit 1-like
NW_020869497.1	XR_003476111.1	-	XM_027361845.1	-	not DE	2_U	36.956	uncharacterized mitochondrial protein AtMg00860-like
NW_020869497.1	XR_003476111.1	-	XM_027361846.1	-	not DE	3_U	67.896	magnesium-dependent phosphatase 1-like
NW_020869497.1	XR_003476111.1	-	XM_027361844.1	-	not DE	4_U	84.255	craniofacial development protein 2-like
NW_020869497.1	XR_003476111.1	-	XM_027361851.1	-	not DE	5_U	88.519	mitochondrial glutamate carrier 1-like
NW_020869497.1	XR_003476111.1	-	XM_027361853.1	-	not DE	1_D	121.786	integrator complex subunit 14-like
NW_020869497.1	XR_003476111.1	-	XM_027361854.1	+	not DE	2_D	145.989	WD repeat-containing protein 81-like
NW_020869497.1	XR_003476111.1	-	XM_027361855.1	-	not DE	3_D	183.018	uncharacterized LOC113810154
NW_020869497.1	XR_003476111.1	-	XM_027361856.1	-	not DE	4_D	193.902	uncharacterized LOC113810156%2C transcript variant X1
NW_020869497.1	XR_003476111.1	-	XM_027361859.1	-	not DE	5_D	235.204	adrenodoxin-like protein%2C mitochondrial
NW_020868751.1	XR_003475503.1	+	XM_027354168.1	-	not DE	1_U	6.170	uncharacterized LOC113803390
