ID	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized
XM_027350643.1	0.439903123894904	0.163480324798595	2.41522194862866	1.53532740854586	0.895465863005637	0.144397249854663	1.01499657079583	0.623232571030459	2.63950974819982	6.2879952517094
XM_027350644.1	0.114757336668236	0.0430211381048933	0.145598486264848	0.0852959671414365	0.0754076516215273	79.5760116926336	258.824125552936	323.925128793081	292.797045639594	362.00886949127
XM_027350645.1	0.0382524455560786	0.12906341431468	0.119904635747522	0.056863978094291	0.113111477432291	73.9839000164439	244.715673218874	321.432198508959	288.36643999083	340.922810226139
XM_027350646.1	0.765048911121573	0.722755120162207	0.685169347128697	1.28654750438333	1.13111477432291	0.787621362843619	0.202999314159166	1.32436921343973	0.565609231757103	6.99716764851874
XM_027350647.1	2.57247696364629	3.20077267500406	2.96335742633162	3.90229049672072	3.11999158584069	10.0946804671124	17.3564413606087	30.3046837663561	22.058760038527	17.351084641935
XM_027350648.1	2.8211178597608	3.35564877218168	3.20316669782666	3.83831852136464	4.01545744884633	10.5147451939623	20.5029307300757	29.2140267670528	19.2307138797415	20.0459397498104
XM_027350649.1	2.34296229030982	2.65870633488241	2.61220813592816	2.7650109348349	2.44132272124695	9.25455101341252	15.5294475331762	26.0199598405217	20.7390051644271	16.9255812038494
XM_027350660.1	0.0191262227780393	0.0172084552419573	0.222680037816827	0.0213239917853591	0.113111477432291	16.7894620512831	232.535714369324	294.243677597755	234.162221947441	74.9358832628527
XM_027350661.1	1.75961249557962	2.60708096915653	1.98699110667322	2.22480314293914	2.37534102607811	1.03703479441076	0	0.311616285515229	0.188536410585701	0.567337917447465
XM_027350662.1	1.72136005002354	2.91683316351177	2.29531731288114	2.01156322508554	2.42247080834157	1.40459143040445	0.202999314159166	0.311616285515229	0	0.472781597872888
XM_027350663.1	1.63529204752236	3.07170926068938	2.21823576132916	2.08264319770341	2.31878528736197	1.26019418054979	0	0.233712214136422	0	0.520059757660176
XM_027350668.1	0.793738245288632	1.62619902036497	1.0791417217277	2.26034312924807	2.23395167928775	1.11579693069513	0.202999314159166	0	0.377072821171402	0.709172396809331
XM_027350671.1	3.17495298115453	3.05450080544742	4.21379148484149	9.19064045948979	7.18257881695048	32.9356999895773	267.857595033019	193.669521447715	109.728190960878	33.567493448975
XM_027350674.1	4.50422546422826	6.07458470041093	6.23504105887114	9.91565618019199	4.64699653117662	3.01921522423387	0.304498971238748	0.623232571030459	0.565609231757103	0.37822527829831
XM_027350677.1	5.89087661563611	7.76101331412275	7.88801210881913	14.9552262387985	10.1423291430954	44.8812906593722	199.040827533062	200.52507972905	177.507030566438	202.776027327681
XM_027350678.1	0.325145787226668	0.335564877218168	0.40253699143811	0.440695830230755	0.320482519391491	2.94045308794951	24.2584180420203	26.0199598405217	15.8370584891989	5.43698837553821
XM_027350680.1	1.09975780973726	0.748567803025143	1.28469252586631	1.8765112771116	2.67697163256422	2.07406958882153	1.52249485619374	1.16856107068211	1.50829128468561	1.08739767510764
XM_027350688.1	0.822427579455691	0.464628291532848	0.993495553336611	0.753447709749356	0.226222954864582	2.62540454281206	1.42099519911416	2.33712214136422	1.69682769527131	6.99716764851874
XM_027350689.1	0.85111691362275	0.395794470565018	0.745121665002458	0.82452768236722	0.527853561350691	3.60993124636659	2.74049074114874	3.42777914066752	3.77072821171402	10.1175261944798
XM_027350690.1	0	0.0172084552419573	1.42172639529205	0.0142159945235728	0	49.0556838824434	73.2827524114588	35.1347361918421	89.1777222070366	35.2222290415301
XM_027350694.1	5.14495392729258	6.08318892803191	4.4279069058192	6.6246534479849	6.49448399590404	3.4392799510838	0.608997942477497	0.623232571030459	0.754145642342804	4.30231254064328
XM_027350697.1	12.8815110410095	16.7352227228035	15.913058087064	13.7966226851274	16.957295658391	8.05999194643303	5.48098148229747	4.05101171169798	4.43060564876398	5.62610101468736
XM_027350699.1	1.95087472336001	2.89962470826981	2.57794966857172	7.03691728916851	4.19455062144746	16.2381270972926	40.3968635176739	148.796776333522	49.8678805999179	41.8884495715378
XM_027350700.1	5.09713837034748	8.23424583327658	2.5522558180544	0.355399863089319	0.933169688816401	0.538207931276473	0	0	0	0
XM_027350702.1	0	0	0	0	0	5.48709549447721	22.126925243349	22.5921806998541	20.6447369591343	19.1476547138519
XM_027350703.1	180.962756814419	150.883735561482	167.164191465724	117.871918592203	152.427141796465	297.353318518894	1036.5144980967	985.798119227428	933.820841630978	314.494318905045
XM_027350704.1	198.099852423542	178.503306224823	187.102619467169	100.492865287136	127.071318938726	261.280260100656	529.219212012945	527.254755091768	529.410240924649	254.025552537102
XM_027350705.1	182.51198085944	149.790998653617	169.79352883533	52.407263811151	65.962843255931	247.575648387177	504.554795342606	459.010788563933	475.583095702431	233.554109349206
XM_027350716.1	2.03694272586119	2.57266405867262	3.0490035947227	4.15107040088324	3.50645580040102	1.87716424811062	2.02999314159166	0.779040713788074	1.03695025822136	1.22923215446951
XM_027350717.1	307.922623615044	210.493824519622	209.67038483822	144.733040244494	228.258961458363	28.6169095166515	0	0.0779040713788074	0	0
XM_027350718.1	547.162981234149	387.869976926097	373.434423418818	235.779377170716	360.099814362151	44.7762744776597	0	0.0779040713788074	0	0
XM_027350719.1	1.2145151464055	1.44551024032441	1.39603254477472	1.57086739485479	1.4515972937144	1.54898868025912	0	0	0.377072821171402	3.82953094277039
XM_027350736.1	0	0.00860422762097866	0.0770815515519784	0.0355399863089319	0.150815303243055	11.6830502155137	115.709609070724	154.79538982969	133.200974078798	46.332596591543
XM_027350741.1	3.77742899866276	3.77725592560963	4.68484541099247	8.43008475247864	8.19115615738841	10.882301829956	4.77048388274039	6.46603792444101	8.9554795028208	10.4011951532035
XM_027350742.1	1.47271915390903	1.52294828891322	2.36383424759401	0.852959671414365	0.989725427532546	2.27097492953243	0	0.311616285515229	0.188536410585701	0.567337917447465
XM_027350743.1	0.55466046056314	0.361377560081104	0.359713907242566	1.08041558379153	0.678668864593746	1.73276699825596	10.0484660508787	8.95896820856285	6.78731078108524	6.94988948873145
XM_027350744.1	19.5948152361013	17.8537723135307	19.0990955512124	21.6154196730924	20.6899744136566	17.4589402097002	5.37948182521789	6.69975013857743	10.5580389927993	18.8639857551282
XM_027350745.1	2.42903029281099	3.82027706371453	4.1281453164504	10.6264559063706	4.83551566023044	3.70182040536501	0.811997256636662	1.48017735619734	2.82804615878552	1.13467583489493
XM_027350746.1	14.6793759821452	14.8508968738092	14.0973593171729	13.8250546741745	15.7130694066358	6.78667074316918	4.87198353981997	3.42777914066752	4.80767846993538	3.40402750468479
XM_027350749.1	7.22014909870984	4.98184779254664	5.97810255369788	7.57001708380249	7.97435915897652	3.70182040536501	12.2814585066295	18.1516486312621	16.1198631050774	14.9398984927832
XM_027350750.1	2.30470984475374	2.15105690524467	2.36383424759401	2.58731100329024	2.04543255023393	1.31270227140603	1.72549417035291	2.96035471239468	1.22548666880706	3.40402750468479
XM_027350751.1	3.80611833282982	3.12333462641525	3.71704370817318	5.44472590252836	3.75153066817099	1.35208333954821	1.82699382743249	1.55808142757615	1.60255948997846	1.60745743276782
XM_027350752.1	2.40990407003295	1.95315966996216	1.99555572351233	2.53755502245774	2.21509976638237	1.37833738497633	2.43599176990999	1.63598549895495	2.45097333761411	2.12751719042799
XM_027350753.1	2.21864184225256	1.41969755746148	1.87565108776481	2.35985509091308	1.75322790020051	1.14205097612325	1.21799588495499	3.27197099790991	2.63950974819982	2.12751719042799
XM_027350754.1	1.91262227780393	1.91874275947824	2.05550804138609	2.1395071757977	1.75322790020051	1.47022654397476	1.21799588495499	1.24646514206092	1.60255948997846	3.82953094277039
XM_027350755.1	100.823883374434	81.5852863021197	87.7701933671861	65.9977545756865	84.1549392096245	118.550142130679	285.721534679026	295.957567168089	299.678624625972	90.7267886318071
XM_027350756.1	5.34577926646199	6.07458470041093	5.13020548662612	11.7637354682565	10.7173124867096	5.9202872440412	5.98847976769538	6.15442163892578	8.48413847635655	20.5659995074706
XM_027350757.1	17.0892800521781	18.5851316613139	19.3217755890293	23.2502590433032	17.5228530455524	15.1879652801678	15.4279478760966	18.2295527026409	10.2752343769207	9.55018827703233
XM_027350760.1	13.7039386204652	11.3403720044499	11.1768249750369	8.61489268128509	8.62475015421219	11.092334193381	11.4694612499929	9.5042967082145	9.1440159134065	8.93557219979757
XM_027350761.1	10.9401994290385	11.3919973701757	10.3546217584824	6.94451332476529	8.93580671715099	11.8799555562246	11.2664619358337	12.932075848882	6.88157898637809	8.98285035958486
XM_027350762.1	13.4839870585177	12.5363596437659	12.2730959304428	8.6077846840233	8.70015780583372	11.7224312836559	9.84546673671953	12.3867473492304	8.86121129752795	9.55018827703233
XM_027350767.1	16.2094738043883	15.8145703673588	14.1658762518858	17.9832330723195	16.2314970115338	26.0177590192675	48.5168360840406	46.0413061848752	37.0474046800903	46.3798747513303
XM_027350768.1	1.68310760446746	1.84990893851041	1.85852185408659	1.13727956188582	1.36676368564018	1.82465615725438	8.32297188052579	10.6728577788966	7.6357246287209	5.72065733426194
XM_027350769.1	7.17233354176474	6.22946079758855	7.57968590261121	5.50869787788444	6.29653891039753	3.97748788236027	3.95848662610373	4.83005242548606	5.27901949639963	5.24787573638905
XM_027350771.1	6.78024597481494	5.97133396895919	7.06580889226469	4.62019822016114	5.9100746958372	3.60993124636659	3.95848662610373	4.05101171169798	6.03316513874244	3.68769646340852
XM_027350772.1	1.20495203501648	2.07361885665586	1.28469252586631	2.21769514567735	1.37618964209287	0.354429613279628	0.202999314159166	0.389520356894037	0.188536410585701	3.54586198404666
XM_027350773.1	7.99476112122043	10.5573872909408	7.8623182583018	14.5927183784474	12.2348914755928	8.12562706000333	0.811997256636662	2.02550585584899	2.26243692702841	16.0272961678909
XM_027350774.1	1.93174850058197	1.63480324798595	1.43885562897026	3.76013055148499	3.22367710682029	4.25315535935554	0.811997256636662	1.40227328481853	2.45097333761411	10.0229698749052
XM_027350775.1	1.83611738669177	1.89293007661531	1.59301873207422	4.05155843921824	3.19539923746222	5.11953885848352	2.02999314159166	0.779040713788074	1.60255948997846	12.765103142568
XM_027350776.1	20.3024854788887	36.5765716167803	39.3458497588654	48.8888051665667	41.1065960901851	11.5780340338012	0.913496913716245	0.311616285515229	0	1.04011951532035
XM_027350777.1	13.7995697343554	25.003885466564	27.9720385965291	26.9535256166939	23.8193919559499	9.93715619454366	1.01499657079583	0.311616285515229	1.13121846351421	1.79657007191697
XM_027350778.1	13.9621426279687	25.8384955457989	28.2889294195761	24.9988263697027	23.1972788300723	9.75337787654681	1.82699382743249	0.623232571030459	0.565609231757103	1.89112639149155
XM_027350779.1	40.0120580516583	36.3872786091188	35.1149290403457	35.8598461857123	40.6730020933613	23.3529734083133	7.81547359512787	13.4774043485337	16.402667720956	34.3712221653589
XM_027350780.1	7.91825623010828	6.64246372339553	8.20490293186615	7.17907723440424	5.17485009252731	112.039138864505	233.55071094012	251.396438339411	160.444485408432	146.467739021021
XM_027350782.1	3.404467654491	3.08891771593134	5.54987171174245	4.86897812432367	5.31623943931768	1.47022654397476	0	0.155808142757615	0	0
XM_027350783.1	0.745922688343533	1.17877918407408	0.787944749198002	1.10173957557689	1.11226286141753	0.249413431567146	0	0	0	0
XM_027350784.1	4.07388545172237	5.31741266976481	4.21379148484149	6.09866165061271	6.24940912813408	22.854146545179	3.14648936946707	2.57083435550064	3.29938718524977	9.64474459660691
XM_027350785.1	4.27471079089179	5.38624649073264	3.93972374599001	5.91385372180627	6.38137251847175	22.8672735678931	2.53749142698957	2.64873842687945	4.05353282759257	8.22639980298824
XM_027350786.1	3.81568144421884	4.72372096391728	3.8369483439207	5.73615379026161	6.11744573779641	22.63098715904	1.21799588495499	3.34987506928872	2.92231436407837	7.94273084426451
XM_027350787.1	4.20776901116865	4.85278437823196	3.35732980093062	5.54423786419337	5.54246239418226	22.4340818183291	2.63899108406915	3.50568321204633	3.29938718524977	9.97569171511793
XM_027350788.1	4.02606989477728	3.92352779516627	3.58000983874744	4.94716609420332	5.47648069901342	21.5151902283449	2.23299245575082	2.02550585584899	2.35670513232126	5.62610101468736
XM_027350793.1	2.7733023028157	2.43499641673696	2.6550312201237	4.00180245838573	11.9898166078228	2.25784790681837	0.507498285397914	1.79179364171257	0	0.520059757660176
XM_027350797.1	117.731464310221	81.7917877650231	84.4128635662555	82.7015481408845	125.723407165991	118.983333880243	192.544849479969	222.026603429601	197.586158293815	94.6508758941521
XM_027350807.1	4.64767213506355	1.40248910221952	1.22474020799255	1.48557142771335	0.678668864593746	5.64461976704593	0.811997256636662	1.71388957033376	0.942682052928506	0
XM_027350813.1	0.296456453059609	0.189293007661531	0.608087795576719	0.248779904162523	0.405316127465709	255.281210720331	609.200941791656	726.143849321864	568.531546121182	396.285535337054
XM_027350814.1	45.8359928875712	48.5708649204245	47.4222834381449	33.7416630016999	41.5213381741035	32.3712380128727	40.4983631747535	33.96617512116	24.8868061973125	8.74645956064842
XM_027350815.1	19.2983587830417	22.1042607582942	17.1806213792521	19.2484565849175	21.2838096701761	6.78667074316918	1.82699382743249	1.0906569993033	2.82804615878552	3.64041830362123
XM_027350816.1	1.78830182974668	1.97897235282509	2.44091579914598	2.36696308817486	2.83721289225997	1.95592638439499	3.5524879977854	4.98586056824367	4.80767846993538	1.84384823170426
XM_027350817.1	11.9538892362746	10.4627407871101	14.4827670749328	17.4145932913766	18.8613388618345	562.89986100162	5182.36949116934	5176.41392683623	4228.40034841081	285.46552879565
XM_027350818.1	10.9880149859836	9.76579834981078	13.7119515594131	14.4292344414263	15.7790511018046	559.801883641102	5255.44924426664	5210.84752638567	4264.88214385914	290.382457413528
XM_027350819.1	0.0573786683341179	0.0860422762097866	3.54575137139101	0	0.0377038258107637	1052.76096762221	6736.73523968607	7272.9682957827	5364.33222218966	808.172863403914
XM_027350820.1	1533.08151299652	1048.98441041161	1058.38965512654	477.501040052285	696.531052071595	1254.16887712404	2210.45953187915	2252.36251170408	2327.85906150165	1062.86031017804
XM_027350821.1	1163.00822846424	785.90154667257	793.597396311813	427.098231468958	615.307585318758	873.984045279422	1304.16909381556	1404.29879067438	1508.29128468561	761.651154173222
XM_027350823.1	16.8884547130087	15.9866549197783	17.1463629118956	20.1440642399026	23.8005400430446	17.9052589819783	2.74049074114874	1.16856107068211	2.07390051644271	2.26935166978986
XM_027350824.1	35.4695801418739	27.421673428059	28.4088340553236	24.5510225422101	36.8177859042107	19.7692962073748	28.216904668124	30.5383959804925	23.8498559390912	16.9255812038494
XM_027350825.1	34.3602592207476	27.6711960290674	28.4773509900365	26.1361059315885	39.5324613625857	22.5128439546134	32.5813899225461	30.9279163373865	24.3211969655554	15.554514570018
XM_027350826.1	2.15170006252942	3.35564877218168	2.61220813592816	4.40695830230755	3.37449241006335	2.83543690623703	0.202999314159166	0	0	1.22923215446951
XM_027350827.1	1.84568049808079	1.47992715080833	2.61220813592816	1.38605946604834	1.92289511634895	1.87716424811062	0.913496913716245	1.0127529279245	2.07390051644271	1.7020137523424
XM_027350836.1	0.172136005002354	0.0946465038307653	0.248373888334153	0.142159945235728	0.3110565629388	3.97748788236027	23.852419413702	9.73800892235092	15.1771810521489	31.2508636193979
XM_027350837.1	0.0382524455560786	0.0172084552419573	0	0	0.0377038258107637	1.57524272568724	13.6009540486641	5.14166871100129	5.09048308581393	4.77509413851616
XM_027350840.1	7.91825623010828	10.3250731451744	7.69102592151962	14.0880505728606	13.0078199047135	9.84526703554523	1.62399451327332	1.86969771309138	4.52487385405683	11.8668181066095
XM_027350845.1	11.9538892362746	11.280142411103	10.8342403014725	11.8703554271832	15.2700494533593	9.24142399069846	2.02999314159166	1.16856107068211	2.35670513232126	3.12035854596106
XM_027350846.1	0.439903123894904	1.27342568790484	1.02775402069305	0.611287764513628	0.424168040371091	1.28644822597791	0.202999314159166	0.155808142757615	0	0.472781597872888
XM_027350855.1	5.29796370951689	3.02008389496351	3.40871750196527	1.57086739485479	2.3847669825308	3.09797736051823	0.811997256636662	0.233712214136422	1.22548666880706	1.2765103142568
XM_027350871.1	23.4678753486542	23.4207075843039	23.0559485308807	26.0437019671853	31.8031770713792	19.0341829353875	13.1949554203458	16.5156631323072	9.1440159134065	13.8525008176756
XM_027350877.1	9.47704338651848	8.57841493811572	8.23059678238347	13.1284709425194	11.7258898271475	2.53351538381364	2.23299245575082	2.02550585584899	2.54524154290697	2.55302062851359
XM_027350880.1	7.53573177454749	6.05737624516898	6.36351031145777	4.21504237623932	4.49618122793357	7.78432446943777	13.8039533628233	12.2309392064728	11.0293800192635	3.87680910255768
XM_027350881.1	151.862208857632	145.617948257443	140.322682291957	119.712889883006	153.972998654706	92.2304615889878	45.0658477433348	51.9620156096645	35.7276498059904	80.6092624373273
XM_027350882.1	48.7909943067783	42.1779237980374	45.5723262008975	31.9859876780387	34.7629273975241	24.37688118001	7.20647565265038	9.27058449407808	5.46755590698533	15.9800180081036
XM_027350884.1	45.0900701992277	43.7352889974345	41.3499700992169	34.8220785854915	37.6284181591421	45.5507688177893	68.8167674999571	71.8275538112604	78.3368785983588	30.3053004236521
XM_027350885.1	6.20645929147376	7.84705559033254	3.95685297966823	6.79524538226778	7.48420942343659	3.88559872336185	2.63899108406915	1.48017735619734	3.48792359583547	7.51722740617891
XM_027350886.1	1.96043783474903	2.88241625302785	2.31244654655935	3.88807450219715	3.04458393421917	1.36521036226227	3.34948868362623	2.57083435550064	3.67646000642117	2.69485510787546
XM_027350887.1	1.31014626029569	1.56596942701812	1.22474020799255	2.57309500876667	1.89461724699087	3.18986651951666	0.304498971238748	0.623232571030459	0.188536410585701	0
XM_027350888.1	1.38665115140785	1.54876097177616	1.2761279090272	1.78410731270838	1.70609811793706	2.29722897496055	0.202999314159166	0.155808142757615	0	0.189112639149155
XM_027350889.1	4.67636146923061	5.9283128308543	4.66771617731425	10.5695919282763	8.43623102515837	11.1710963296653	1.01499657079583	3.97310764031918	4.71341026464253	18.7221512757663
XM_027350890.1	2.38121473586589	3.0631050330684	4.13670993328951	9.24039644032229	5.84409300066837	4.8963794723445	12.3829581637091	10.906569993033	9.04974770811365	7.5645055659662
XM_027350891.1	3.51922499115923	2.22849495383347	2.34670501391579	1.80543130449374	1.56470877114669	3.07172331509011	2.13149279867124	4.36262799721321	2.26243692702841	4.82237229830345
XM_027350892.1	30.5445777765288	25.6664109933793	24.8630826839326	14.5785023839239	15.8450327969734	28.4725122667968	53.6933185950993	51.2608789672552	47.7939800834752	12.4814341838442
XM_027350893.1	5.16408015007061	7.71799217601786	5.54987171174245	10.4558639720878	7.71043237830117	4.01686895050246	0.202999314159166	0.155808142757615	0.942682052928506	1.84384823170426
XM_027350894.1	2.10388450558432	3.50192064173831	2.44091579914598	4.71971018182615	4.29823614242706	1.26019418054979	5.17648251105872	3.34987506928872	3.86499641700687	2.69485510787546
XM_027350895.1	287.993099480327	248.352426051928	289.415532227162	253.897662191009	294.579991059497	112.73487106835	157.831966758751	104.313551576223	143.099135634547	56.2137319870863
XM_027350898.1	1.46315604252001	1.6950328413328	1.78144030253461	2.37407108543665	1.85691342118011	1.10266990798107	0	0.623232571030459	0	1.46562295340595
XM_027350900.1	5.90043972702513	5.73041559557179	5.62695326329442	3.3905146938721	3.63841919073869	4.25315535935554	7.20647565265038	7.47879085236551	6.50450616520669	2.17479535021528
XM_027350901.1	8.61636336150671	7.65776258267101	7.44265203318547	4.47803827492542	5.35394326512844	4.51569581363675	5.2779821681383	7.08927049547147	9.70962514516361	2.5057424687263
XM_027350904.1	0.650291574453337	0.499045202016762	0.993495553336611	2.94981886364135	1.66839429212629	1.44397249854663	0.202999314159166	0.545328499651652	0	1.51290111319324
XM_027350905.1	0.497281792229022	0.352773332460125	1.00206017017572	2.7152549540024	1.56470877114669	1.35208333954821	1.31949554203458	0.311616285515229	0.188536410585701	2.08023903064071
XM_027350906.1	34.4367641118598	30.0115459419736	31.0724298922864	28.4106650553601	32.4535680666148	26.7266182458268	41.9193583738677	45.8075939707387	32.3339944154477	15.6963490493799
XM_027350907.1	7.66005222260475	10.884347940538	12.8983129596977	19.5825324562215	16.3728863583241	9.17578887712816	6.4959780530933	9.73800892235092	11.972062072192	12.9542157817171
XM_027350913.1	2.11344761697334	2.02199349092999	1.71292336782174	2.23191114020092	1.93232107280164	1.26019418054979	1.82699382743249	0.856944785166881	1.79109590056416	0.945563195745775
XM_027350917.1	1.46315604252001	2.47801755484185	1.72148798466085	8.15287285926897	5.23140583124346	1.73276699825596	0.507498285397914	0.623232571030459	0.0942682052928506	1.46562295340595
XM_027350919.1	8.37728557678122	8.29447542662343	8.99284768106415	5.19594599836584	5.55188835063495	5.48709549447721	10.5559643362766	6.3881338530622	10.4637707875064	9.78657907596877
XM_027350920.1	16.8980178243977	12.5277554161449	13.4036253532051	10.7046438762503	12.319725083667	20.5962986383606	26.7959094690099	29.6814511953256	30.7314349254693	6.57166421043314
XM_027350928.1	1.32927248307373	1.5315525165342	1.14765865644057	1.72724333461409	1.41389346790364	13.5077063727681	37.960871747764	61.5442163892578	75.2260278236947	28.8396774702461
XM_027350937.1	0.669417797231376	0.636712843952421	0.40253699143811	1.89072727163518	1.22537433884982	1.27332120326385	0.202999314159166	0.311616285515229	0.377072821171402	1.89112639149155
XM_027350938.1	1.48228226529805	1.23900877742093	1.42172639529205	2.65128297864632	2.59213802449	26.2802994735487	108.097134789756	105.79372893242	108.691240702657	89.6393909566995
XM_027350939.1	4.14082723144551	3.01147966734253	3.30594209989596	4.08709842552717	3.16712136810415	17.852750891122	41.107361117231	32.0185733366898	19.9848595220843	22.268013259813
XM_027350940.1	2.62029252059139	2.4608090995999	2.57794966857172	2.38117908269844	2.76180524063844	1.05016181712483	0.304498971238748	1.40227328481853	0.282804615878552	0.189112639149155
XM_027350942.1	0.210388450558432	0.51625365725872	0.0770815515519784	0.497559808325046	0.546705474256073	2.07406958882153	0.608997942477497	3.1940669265311	3.67646000642117	12.1504870653332
XM_027350946.1	1.45359293113099	1.35086373649365	0.385407757759892	1.83386329354089	1.62126450986284	5.51334953990533	5.07498285397914	10.517049636139	11.6892574563135	35.1749508817428
XM_027350950.1	15.7026289007703	14.5583531346959	14.6198009443586	21.9210635553492	17.5322790020051	19.8218042982311	12.9919561061866	13.0099799202608	15.1771810521489	23.4499672544952
XM_027350951.1	139.391911606351	127.007003913266	129.454183523128	98.4599780702649	132.981393634563	14508.9043951694	16986.7796095248	11469.037388388	15279.8391277129	1535.31096093242
XM_027350952.1	1.01368980723608	1.23900877742093	1.49024333000492	2.91427887733241	2.7995090664492	2.65165858824018	4.66898422566081	5.14166871100129	3.77072821171402	3.12035854596106
XM_027350953.1	0.688544020009415	1.82409625564748	0.745121665002458	0.874283663199724	1.53643090178862	1.28644822597791	0.202999314159166	0	0	0.567337917447465
XM_027350955.1	0.669417797231376	0.860422762097866	0.93354323546285	0.525991797372192	0.71637269040451	1.68025890739972	3.04498971238748	3.34987506928872	2.35670513232126	1.37106663383137
XM_027350956.1	0.640728463064317	0.421607153427954	0.633781646094045	0.383831852136464	0.424168040371091	1.64087783925754	2.74049074114874	3.34987506928872	3.95926462229972	1.18195399468222
XM_027350959.1	3.47140943421414	3.17495999214113	4.39364843846277	6.02047368073306	4.31708805533244	1.33895631683415	0.405998628318331	1.63598549895495	1.03695025822136	0.567337917447465
XM_027350960.1	3.12713742420943	2.86520779778589	3.70847909133407	4.45671428314006	3.66669706009677	1.47022654397476	1.42099519911416	1.48017735619734	1.13121846351421	0.614616077234754
XM_027350961.1	3.61485610504943	2.96845852923764	4.0339345312202	4.12974640909789	3.86464214560328	1.23394013512167	1.72549417035291	1.71388957033376	1.41402307939276	0.189112639149155
XM_027350962.1	9.94563584458044	9.15489818872129	9.70371087871017	10.7046438762503	9.24686328008979	24.166848816585	14.4129513053008	10.9844740644118	8.7669430922351	11.630427307673
XM_027350980.1	0.487718680840003	0.731359347783186	0.548135477702958	2.45936705257809	1.08398499205946	0.866383499127981	0.507498285397914	1.0127529279245	0.377072821171402	4.44414702000514
XM_027350981.1	12.3842292487805	22.990496203255	22.2251806974871	27.117009553715	24.2341340398683	5.32957122190849	0.202999314159166	0.155808142757615	0.377072821171402	0
XM_027350987.1	0.659854685842356	0.696942437299271	0.762250898680676	0.72501572070221	0.838910124289492	0.183778317996844	0	0	0	0.75645055659662
