ID	log2FoldChange	lfcSE	stat	pvalue	padj	Expression
XR_003477346.1	6.09718560038912	0.446989242616006	13.6405645127058	2.29774981831275e-42	2.77626023502151e-40	Down_gills_Up_gills_wssv
XR_003477366.1	10.6511509176425	0.532064956507298	20.0185161367537	3.79866661581947e-89	2.52436006877419e-86	Down_gills_Up_gills_wssv
XR_003477368.1	8.1454938612796	0.643705009810101	12.6540787117419	1.06214230949559e-36	1.07951146020381e-34	Down_gills_Up_gills_wssv
XR_003477391.1	4.68906588973898	0.928858135164322	5.04820457745083	4.459814404323e-07	7.1414896457732e-06	Down_gills_Up_gills_wssv
XR_003477440.1	4.20389957558356	0.61098472477501	6.88053138665883	5.96297054947788e-12	1.58261451849276e-10	Down_gills_Up_gills_wssv
XR_003477441.1	4.47560784077125	0.576110249215948	7.76866554077502	7.93172967211994e-15	2.70304586341003e-13	Down_gills_Up_gills_wssv
XR_003477491.1	6.25657525703626	0.776167706810213	8.06085489275078	7.57627205906393e-16	2.80305842904725e-14	Down_gills_Up_gills_wssv
XR_003477523.1	-4.43440968921729	0.820199892761192	-5.40649874299412	6.42686781985424e-08	1.13425354638858e-06	Up_gills_Down_gills_wssv
XR_003477528.1	-2.10434232533091	0.692523986455524	-3.03865622922514	0.00237635853584428	0.0159204043359122	Up_gills_Down_gills_wssv
XR_003477531.1	-3.18698561417142	0.794555186235303	-4.01103116483543	6.04541287815157e-05	0.00065918084759132	Up_gills_Down_gills_wssv
XR_003477537.1	-4.83896937914608	1.0021453811588	-4.82861016986447	1.37489261819515e-06	2.02001655248093e-05	Up_gills_Down_gills_wssv
XR_003477569.1	4.70939562587018	0.736858075095539	6.39118411677794	1.64606035789272e-10	3.77697621031479e-09	Down_gills_Up_gills_wssv
XR_003477627.1	-3.74448823413937	1.11106672673471	-3.37017403549106	0.000751207233197065	0.00611656860281757	Up_gills_Down_gills_wssv
XR_003477655.1	5.50667398804063	0.79574004681945	6.92019210299978	4.51031596848281e-12	1.21385107949293e-10	Down_gills_Up_gills_wssv
XR_003477730.1	5.36203499198556	0.805655423765692	6.65549418996401	2.8234970998171e-11	6.95925576186017e-10	Down_gills_Up_gills_wssv
XR_003477742.1	5.11525604627889	0.844704172483859	6.05567749385852	1.39827897975905e-09	2.88643538975829e-08	Down_gills_Up_gills_wssv
XR_003477775.1	3.5755731650482	0.652445383126242	5.48026433709374	4.24690848500029e-08	7.61183452321941e-07	Down_gills_Up_gills_wssv
XR_003477784.1	3.85627539187845	0.791237236156864	4.87372840364396	1.09511521151767e-06	1.63679936198982e-05	Down_gills_Up_gills_wssv
XR_003477801.1	4.04895352113907	0.885661299723515	4.57167262745145	4.83846446322898e-06	6.4805417826101e-05	Down_gills_Up_gills_wssv
XR_003477872.1	5.92577463708132	0.644899719915377	9.18867609038332	3.97705812804291e-20	1.96892866293196e-18	Down_gills_Up_gills_wssv
XR_003477873.1	6.30541325997428	0.725824470422768	8.68724260054444	3.71342564526126e-18	1.61207458037246e-16	Down_gills_Up_gills_wssv
XR_003477874.1	6.12385942107449	0.707443836927005	8.65631885023596	4.87244431366134e-18	2.10465232128602e-16	Down_gills_Up_gills_wssv
XR_003477939.1	1.98239524110763	0.434522457001265	4.56223886514077	5.06110208438218e-06	6.73177227205198e-05	Down_gills_Up_gills_wssv
XR_003477966.1	10.6932109510667	0.50768719534246	21.0625973023676	1.7529583042037e-98	1.78162432823715e-95	Down_gills_Up_gills_wssv
XR_003477979.1	5.03698925705524	0.632018295771105	7.96968899596454	1.59074180992866e-15	5.65531625348713e-14	Down_gills_Up_gills_wssv
