ID	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_wssv_1_normalized	hemocytes_wssv_2_normalized	hemocytes_wssv_3_normalized
XM_027350640.1	32078.6491190262	38662.1415751266	49205.9124000786	39724.7963826544	31403.4327747915	20674.7372136463
XM_027350641.1	297.133130170139	399.207542436414	251.18547436902	202.132631672264	173.138056608933	289.54437386666
XM_027350647.1	517.050742960538	412.144823904261	330.507203117132	230.803926944926	297.399819725392	312.615638716593
XM_027350648.1	504.344391999315	388.118444035403	383.388355615873	260.192004599404	265.920173069222	286.660465760418
XM_027350649.1	467.202750728047	306.798389094652	351.990171319746	240.122097908541	294.086172708953	297.619316564136
XM_027350654.1	19.5482322480354	7.39273226734101	23.1355042181992	28.6712952726616	33.9648819184988	121.700922083397
XM_027350655.1	22.4804670852408	20.3300137351878	33.0507203117132	30.8216424181112	35.6217054267183	115.356324249665
XM_027350660.1	91.8766915657666	168.184659082008	72.711584685769	46.590854818075	38.1069406890475	80.1726453535174
XM_027350661.1	174.956678619917	66.5345904060691	122.287665153339	80.2796267634524	72.0718226075463	72.0977026560408
XM_027350662.1	168.114797333105	79.4718718739158	107.414841013068	60.9265024544058	72.900234361656	74.4048291410341
XM_027350663.1	205.256438604372	59.1418581387281	90.8894808572113	43.7237252908089	69.5865873452171	64.0227599585642
XM_027350664.1	283.449367596514	57.2936750718928	158.643457496223	173.461336399602	174.794880117152	137.274025857102
XM_027350666.1	61.5769315813117	72.0791396065748	41.3134003896415	55.1922433998735	29.8228231479502	50.1800010486044
XM_027350667.1	88.9444567285613	66.5345904060691	49.5760804675698	53.0418962544239	37.2785289349377	51.333564291101
XM_027350671.1	2127.82508019866	1347.3254557229	1358.38460481141	1243.6174324517	2310.44038221203	2809.5032771006
XM_027350673.1	55.712461906901	24.0263798688583	74.3641207013547	75.2621500907366	127.575410132898	79.595863732269
XM_027350674.1	120.221628325418	144.15827921315	82.626800779283	92.4649272543335	66.2729403287782	99.7832204759605
XM_027350677.1	22153.0341950862	25207.368848566	20445.1755848258	21710.6215628412	21662.9673699694	27500.9477011202
XM_027350678.1	2416.16150585718	1692.93568922109	2878.71773915022	3563.84200239183	4576.97494145624	3899.62054125993
XM_027350679.1	57.6672851317046	53.5973089382223	69.4065126545977	105.367010127031	103.551469263716	89.4011512934906
XM_027350680.1	248.26254955005	170.032842148843	191.694177807937	278.111564144817	219.529114839078	216.293107968122
XM_027350682.1	65.4865780309187	16.6336476015173	52.8811524987411	73.111802945287	68.7581755911074	75.5583923835308
XM_027350683.1	117.289393488213	53.5973089382223	107.414841013068	167.72707734507	188.877879937018	147.656095039572
XM_027350684.1	63.5317548061152	12.9372814678468	46.2710084363985	83.1467562907185	84.4979989191922	72.0977026560408
XM_027350685.1	43.006110945678	35.1154782698698	29.7456482805419	48.7412019635247	48.0478817383642	49.0264378061077
XM_027350686.1	41.0512877208744	22.178196802023	29.7456482805419	40.1398133817262	48.0478817383642	36.3372421386446
XM_027350687.1	97.7411612401772	83.1682380075863	196.651785854694	220.052191217677	318.938525332245	173.611267995746
XM_027350688.1	782.90670153382	1358.41455412391	765.124175216161	298.898253217497	208.759762035651	354.720697067721
XM_027350689.1	808.319403456266	1271.54994998265	849.403512011029	328.286330871975	178.936938887701	262.435637667988
XM_027350694.1	223.827259240006	314.191121361993	173.516281636494	70.9614557998374	70.4149990993268	81.326208596014
XM_027350697.1	1035.07889753348	1576.50015601047	1477.36719793358	954.037350197813	869.003930061104	762.505303290287
XM_027350699.1	1934.29758094311	1541.3846777406	1738.46788839611	2761.04573475731	3059.32460792722	3352.25478269527
XM_027350703.1	39954.6318917597	93477.4031543934	144547.325283278	15156.3634635107	23775.4173429492	17464.3707097781
XM_027350704.1	22415.9579188222	51815.6604617931	81569.1777293082	9318.17096361501	16305.6285561418	10694.1080395652
XM_027350705.1	19536.5033086866	43635.6022079803	70236.0857344217	8126.87864503592	14061.4611142585	9143.71904164972
XM_027350716.1	25.4127019224461	25.8745629356935	29.7456482805419	30.8216424181112	28.1659996397307	31.7229891686579
XM_027350717.1	673.436600944821	798.415084872829	636.226366000479	941.852049706932	839.181106913154	713.47886548418
XM_027350718.1	475.022043627261	1247.52357011379	983.258929273468	623.600672180389	661.900991533672	1037.63013662574
XM_027350736.1	56.6898735193028	99.8018856091036	38.0083283584702	19.3531243090466	14.0829998198654	46.1425296998661
XM_027350741.1	1293.11556320754	532.276723248553	1014.6571135696	1485.17309512387	1271.61204255843	1277.57129106504
XM_027350743.1	1238.38051291305	439.86756990679	1051.01290591248	1966.85085570458	1318.83151254269	1456.37359365202
XM_027350744.1	474.04463201486	443.56393604046	421.396683974343	425.768734799024	519.414169826799	1176.63450734659
XM_027350745.1	196.459734092756	101.650068675939	203.261929917036	356.24084376282	403.436524251437	276.278396577948
XM_027350746.1	622.611197099929	931.484265684967	662.66694224985	384.195356653665	401.779700743218	463.732423483654
XM_027350749.1	279.539721146907	669.042270194361	546.989421158853	441.537947198988	1156.46280873718	521.410585608487
XM_027350750.1	297.133130170139	129.372814678468	254.490546400192	382.045009508215	307.340760774709	367.986674356432
XM_027350751.1	250.217372774854	173.729208282514	256.143082415777	399.247786671812	323.908995856903	328.765524111546
XM_027350752.1	296.155718557737	136.765546945809	259.448154446949	393.51352761728	306.512349020599	329.919087354043
XM_027350753.1	271.720428247693	171.881025215678	264.405762493706	415.733781453593	288.287290430185	322.420926277814
XM_027350754.1	281.49454437171	142.310096146314	261.100690462534	394.230309999097	308.997584282928	318.960236550325
XM_027350755.1	9440.81876418872	16079.1926814667	11296.7362025436	4896.34045018878	6199.00515600309	6146.76173764341
XM_027350756.1	1777.91172295882	3640.92064166545	2696.9387774358	1429.980851724	1970.79156302704	2196.96119533488
XM_027350757.1	1102.5202987892	992.47430689053	1553.38385465052	1456.50179985121	1206.99592573787	1161.63818519413
XM_027350760.1	370.439001100272	158.943743747832	244.575330306678	557.656693053267	470.537876334325	435.470124042486
XM_027350761.1	319.61359725538	153.399194547326	290.846338743076	524.684703489707	477.165170367203	491.417941303574
XM_027350762.1	346.003710790227	205.148320418713	325.549595070375	551.922433998735	466.395817563777	501.223228864796
XM_027350767.1	5957.3237775888	9593.91829994179	10111.8678793687	8088.88917879964	12279.5474311685	12224.8864623583
XM_027350768.1	392.919468185513	683.827734729043	469.320228426327	191.380895945016	110.178763296594	131.506209644618
XM_027350769.1	891.399390510416	1713.26570295628	1583.12950293106	379.894662362766	503.674346498714	389.32759434262
XM_027350771.1	822.980577642292	1663.36476015173	1657.49362363242	421.468040508125	382.726230398694	345.492191127748
XM_027350772.1	92.8541031781684	72.0791396065748	79.3217287481117	44.4405076726254	36.450117180828	47.8728745636111
XM_027350773.1	297.133130170139	652.408622592844	264.405762493706	79.5628443816358	96.0957634767284	110.742071279679
XM_027350774.1	315.703950805772	86.8646041412568	201.609393901451	260.192004599404	245.209879216479	352.990352203976
XM_027350775.1	295.178306945335	134.917363878973	178.473889683251	349.073019944655	259.292879036345	358.758168416459
XM_027350776.1	3054.41128875554	4261.91015212209	4336.25450489677	1178.39023570639	1737.1794483681	1806.48003774976
XM_027350777.1	3176.58774030576	4343.23020706284	4603.96533942165	1125.34833945197	1786.88415361468	1818.01567017472
XM_027350778.1	3531.3881556076	5267.32174048047	4833.66784558806	1250.06847388804	1824.16268254962	1962.78785710805
XM_027350779.1	1963.61992931516	3315.64042190244	1697.15448800647	1657.20086675984	1557.41409772629	1929.9113046969
XM_027350780.1	470.134985565253	532.276723248553	542.031813112096	590.628682616828	511.130052285702	616.579553114461
XM_027350786.1	38.1190528836691	12.9372814678468	23.1355042181992	30.1048600362946	20.7102938527432	34.0301156536513
XM_027350788.1	43.006110945678	33.2672952030345	23.1355042181992	35.1223367090104	29.8228231479502	40.9514951086312
XM_027350790.1	115.334570263409	79.4718718739158	79.3217287481117	147.657170654207	173.966468363043	135.543680993357
XM_027350797.1	4374.89437711033	10761.9699981817	5641.75795720944	3183.94734002907	3729.50971700199	3409.93294482011
XM_027350813.1	272.697839860095	160.791926814667	327.202131085961	498.163755362495	325.565819365123	476.998400772366
XM_027350814.1	1466.11741860266	2282.50608754154	1474.06212590241	1345.40053066964	1719.78280153179	1508.86072118562
XM_027350815.1	295.178306945335	462.045766708813	160.295993511809	131.171175872427	91.12529295207	135.543680993357
XM_027350816.1	219.917612790399	133.069180812138	228.049970150821	229.370362181293	329.707878135671	254.360694970512
XM_027350817.1	1644.00633205978	2177.15965273193	1244.359619736	1424.96337505128	1219.42210204952	1319.67634941617
XM_027350818.1	1513.03317599794	2254.78334153901	1322.02881246853	1447.90041126941	1241.78921941048	1243.54117541139
XM_027350819.1	350.890768852236	258.745629356935	24.7880402337849	54.475461018057	88.6400576897408	194.375406360686
XM_027350820.1	59200.843951563	93105.9183579595	112719.481623098	44073.5150931354	76454.1207867867	41899.7240939634
XM_027350821.1	39812.9072079614	67347.7909554766	74590.5181354899	25666.5435280866	40319.6284842745	26275.2867559675
XM_027350823.1	875.760804711988	491.616695778177	984.911465289053	1447.18362888759	1594.69262666123	1251.03933648762
XM_027350824.1	3790.40223289407	7483.29323761594	4714.68525246589	2994.7167912295	3534.83295478621	3085.78167367855
XM_027350825.1	3483.49498659992	6699.66361727779	4599.00773137489	2793.30094193905	3378.26313325947	2820.46212790432
XM_027350826.1	57.6672851317046	66.5345904060691	39.6608643740558	36.5559014726435	29.8228231479502	47.2960929423628
XM_027350827.1	108.492688976597	92.4091533417626	69.4065126545977	54.475461018057	40.5921759513766	51.9103459123494
XM_027350831.1	17175.0768531239	30049.6084836744	22147.287680879	26592.6263653936	16435.689201537	11118.619312804
XM_027350833.1	8598.28995429839	14110.8777152871	10672.0775886522	14009.5116526043	10093.3688120729	6273.0769126968
XM_027350834.1	2885.31907981003	4380.19386839955	3298.46188710898	5489.11947995106	4591.88635303022	2431.1345335617
XM_027350835.1	2951.78306945335	4435.6393604046	3470.32563272989	5408.12307080579	4525.61341270144	2471.50924704908
XM_027350836.1	135875.852709645	110138.773501913	70599.6436578506	167051.868341399	47472.1355692579	40334.3387738955
XM_027350837.1	32055.1912403285	45483.7852748155	46381.7283494427	54687.6286030747	56364.3073378717	27162.9536710687
XM_027350838.1	19569.7353035083	25220.3061300338	27225.5308567737	37077.7190466059	36883.3765282274	17498.4008254317
XM_027350840.1	216.985377953193	639.471341124997	381.735819600287	123.286569672445	177.280115379482	193.221843118189
XM_027350844.1	155.408446371882	262.441995490606	426.3542920211	48.0244195817081	78.6991166404241	54.2174723973427
XM_027350845.1	163.227739271096	378.877528701227	135.507953278024	102.499880599765	67.9297638369976	117.08666911341
XM_027350846.1	52.7802270696957	22.178196802023	1.65253601558566	43.0069429089923	67.9297638369976	64.5995415798126
XM_027350855.1	66.4639896433205	35.1154782698698	77.669192732526	35.1223367090104	84.4979989191922	64.0227599585642
XM_027350866.1	68.4188128681241	31.4191121361993	97.4996249195539	93.8984920179666	81.1843519027533	88.2475880509939
XM_027350868.1	997.93725626221	1850.03124990209	1183.21578715933	683.810392252978	444.028700202814	804.610361641415
XM_027350869.1	782.90670153382	1694.78387228793	1103.89405841122	574.859470216864	451.484405989801	701.943233059213
XM_027350871.1	1011.62101883583	1049.76798196242	593.260429595252	1082.34139654297	750.541049223413	861.711742145
XM_027350877.1	408.558053983941	365.94024723338	499.065876706869	582.744076416846	837.524283404934	538.714034245937
XM_027350880.1	301.042776619746	347.458416565027	500.718412722455	417.884128599042	593.142815942565	430.279089451251
XM_027350881.1	527.802270696957	504.553977246024	682.497374436878	811.397656216322	1013.97598703031	958.03427289347
XM_027350882.1	1482.73341601349	829.834197009028	1206.35129137753	1513.12760801471	1377.64874708448	2470.93246542783
XM_027350884.1	2439.61938455482	5544.54920050576	3703.33321092746	1800.55734312315	2034.57926809349	2006.04647870168
XM_027350885.1	867.941511812774	1380.59275092593	844.445903964272	574.859470216864	568.290463319273	506.414263456031
XM_027350886.1	287.359014046121	114.587350143786	310.676770930104	556.223128289634	1101.78763296594	741.164383304099
XM_027350889.1	268.788193410487	572.936750718928	266.058298509291	162.709600672354	135.859527673995	132.659772887115
XM_027350890.1	858.167395688756	746.665959001442	1089.02123427095	940.418484943299	1120.84110331046	1001.29289448709
XM_027350891.1	321.568420480183	205.148320418713	332.159739132718	425.051952417208	298.228231479502	372.600927326419
XM_027350892.1	1254.99651032388	2827.72009225794	1817.78961714423	1248.63490912441	1077.76369209676	1184.13266842281
XM_027350893.1	188.640441193542	162.640109881502	234.660114213164	103.933445363398	100.237822247277	102.667128582202
XM_027350894.1	267.810781798086	114.587350143786	267.710834524877	510.349055853376	1053.73975122757	730.205532500381
XM_027350895.1	1596.11316305209	3616.89426179659	2520.11742376813	1279.45655154252	1005.69186948921	797.688982186435
XM_027350896.1	943.20220596771	1981.25224764739	946.903136930583	431.502993853557	369.471642332938	317.229891686579
XM_027350900.1	148.566565085069	188.514672817196	221.439826088478	171.310989254153	171.481233100714	179.955865829478
XM_027350901.1	225.782082464809	206.996503485548	252.838010384606	254.457745544871	220.357526593187	246.285752273035
XM_027350903.1	904.105741471639	1737.29208282514	941.945528883826	265.926263653936	74.5570578698755	62.8691967160676
XM_027350905.1	27.3675251472496	18.4818306683525	62.7963685922551	31.5384247999277	39.7637641972669	20.1873567436914
XM_027350906.1	600.130730014688	920.395167283955	1127.02956262942	1092.37634988841	2117.42044350446	1549.81221629425
XM_027350907.1	2141.50884277228	2045.93865498662	1981.39068268721	1184.12449476092	1155.63439698307	1811.09429071974
XM_027350910.1	312.771715968567	478.67941431033	209.872073979379	144.073258745124	148.285703985641	142.465060448337
XM_027350912.1	679.301070619232	449.108485240966	368.515531475602	223.63610312676	106.036704526045	199.566440951921
XM_027350916.1	86.9896335037577	129.372814678468	66.1014406234264	41.5733781453593	12.4261763116459	39.7979318661345
XM_027350917.1	261.946312123675	155.247377614161	185.084033745594	246.573139344889	209.588173789761	143.041842069585
XM_027350919.1	605.995199689099	373.332979500721	636.226366000479	684.527174634795	707.463638009707	799.996108671429
XM_027350920.1	306.907246294157	511.946709513365	381.735819600287	508.915491089743	748.884225715194	673.680933618045
XM_027350921.1	107.515277364195	406.600274703755	160.295993511809	136.188652545142	294.086172708953	96.8993123697188
XM_027350922.1	102.628219302186	262.441995490606	87.58440882604	156.258559236006	216.215467822639	80.7494269747657
XM_027350924.1	5005.32486710948	3321.18497110295	3040.66626867761	1935.31243090466	902.968811979603	1519.24279036809
XM_027350937.1	55.712461906901	40.6600274703755	21.4829682026136	27.954512890845	48.8762934924739	44.9889664573695
XM_027350938.1	6413.77500058043	7228.24397439267	6117.68832969811	4751.55040906184	5551.18716428928	9079.69628169115
XM_027350939.1	788.77117120823	391.814810169073	779.996999356432	964.789085925062	751.369460977523	415.859548920043
XM_027350940.1	152.476211534677	205.148320418713	178.473889683251	146.223605890574	212.9018208062	130.92942802337
XM_027350950.1	2813.9680321047	2445.14619742304	3614.09626608584	4051.9708044089	3139.68054807587	3359.17616215025
XM_027350951.1	6247.61502647213	13855.8284520639	7557.04719927322	7385.0088798558	11485.1005589773	13169.0779763418
XM_027350952.1	497.502510712502	166.336476015173	380.083283584702	532.569309689689	435.744582661717	348.952880855237
XM_027350955.1	270.743016635291	210.692869619219	275.973514602805	402.831698580895	546.75175771242	411.822077571305
XM_027350956.1	224.804670852408	129.372814678468	219.787290072893	378.461097599133	544.266522450091	375.48483543266
XM_027350957.1	231.64655213922	118.283716277456	203.261929917036	315.384247999277	516.10052281036	387.020467857627
XM_027350959.1	90.8992799533648	46.2045766708813	71.0590486701834	126.153699199711	93.6105282143992	55.9478172610877
XM_027350960.1	66.4639896433205	46.2045766708813	54.5336885143268	126.153699199711	74.5570578698755	74.4048291410341
XM_027350961.1	106.537865751793	57.2936750718928	79.3217287481117	116.118745854279	87.8116459356311	68.0602313073025
XM_027350962.1	588.401790665867	1034.98251742774	966.733569117611	1171.22241188822	2536.59679108398	1568.2692281742
XM_027350963.1	289.313837270925	247.656530955924	495.760804675698	291.730429399331	234.440526413053	198.989659330673
XM_027350964.1	233.601375364024	214.389235752889	432.964436083443	292.447211781148	188.877879937018	149.963221524565
XM_027350965.1	259.991488898871	218.08560188656	389.998499678216	262.342351744853	182.25058590414	145.925750175827
XM_027350966.1	217.962789565595	192.211038950866	343.727491241817	250.873833635789	183.907409412359	137.85080747835
XM_027350968.1	181.79855990673	138.613730012644	214.829682026136	339.038066599223	123.433351362349	126.315175053383
XM_027350970.1	185.708206356337	138.613730012644	191.694177807937	339.75484898104	140.829998198654	127.46873829588
XM_027350971.1	175.934090232319	94.2573364085979	231.355042181992	328.286330871975	109.350351542484	120.5473588409
XM_027350972.1	191.572676030747	99.8018856091036	257.795618431363	346.205890417388	97.7525869849478	132.082991265867
XM_027350973.1	193.527499255551	166.336476015173	216.482218041721	346.205890417388	130.889057149337	114.202761007169
XM_027350974.1	225.782082464809	86.8646041412568	267.710834524877	294.597558926598	125.918586624679	99.7832204759605
XM_027350975.1	175.934090232319	147.85464534682	259.448154446949	348.356237562838	126.746998378788	126.891956674632
XM_027350976.1	182.775971519131	109.04280094328	246.227866322263	351.940149471921	106.865116280155	137.274025857102
XM_027350977.1	195.482322480354	140.461913079479	237.965186244335	314.667465617461	139.173174690434	143.618623690833
XM_027350978.1	320.591008867781	190.362855884031	365.210459444431	493.146278689779	221.185938347297	194.952187981934
XM_027350979.1	172.024443782712	96.1055194754331	191.694177807937	324.702418962892	127.575410132898	121.124140462149
XM_027350985.1	43.9835225580798	22.178196802023	34.7032563272989	65.9439791271216	79.5275283945338	52.4871275335977
XM_027350986.1	276.607486309702	362.243881099709	181.778961714423	367.709361871885	326.394231119233	237.057246333062
XM_027350994.1	106.537865751793	20.3300137351878	49.5760804675698	37.27268385446	28.9944113938405	23.0712648499331
XM_027350998.1	154.43103475948	125.676448544797	33.0507203117132	86.7306681998012	102.723057509606	83.6333350810073
XM_027351003.1	510.208861673725	602.507679788292	313.981842961275	134.755087781509	146.628880477422	137.85080747835
XM_027351009.1	275.6300746973	304.950206027817	211.524609994964	90.3145801088839	82.8411754109727	92.8618410209805
XM_027351010.1	2397.59068522155	3245.4094653627	3200.96226218942	1675.83720868707	2040.37815037226	1742.45727779119
XM_027351011.1	339.161829503415	256.8974462901	168.558673589737	127.587263963344	65.4445285746685	116.509887492162
XM_027351014.1	210.143496666381	206.996503485548	252.838010384606	173.461336399602	168.995997838384	200.143222573169
XM_027351017.1	2795.39721146907	3591.01969886089	2465.5837352538	648.688055543968	614.681521549418	354.720697067721
XM_027351018.1	2016.40015638486	1781.64847642918	1384.82518106078	2478.63347632159	2694.82343611894	2461.70395948786
XM_027351019.1	80.1477522169453	22.178196802023	99.1521609351396	92.4649272543335	79.5275283945338	54.794254018591
XM_027351020.1	1986.1003964004	4139.93006971096	2878.71773915022	705.313863707474	834.210636388495	699.059324952972
XM_027351021.1	151.498799922275	127.524631611632	132.202881246853	136.188652545142	93.6105282143992	99.7832204759605
XM_027351022.1	1099.58806395199	750.362325135112	743.641207013547	864.439552470746	946.046223193309	1480.59842174445
XM_027351023.1	996.959844649808	881.583322880415	765.124175216161	950.453438288731	972.55539932482	1462.14140986451
XM_027351024.1	997.93725626221	833.530563142699	695.717662561563	899.561889179757	1038.8283396536	1454.64324878828
XM_027351025.1	1088.83653621557	859.405126078392	656.056798187507	1027.1491531431	980.011105111807	1500.78577848815
XM_027351031.1	65.4865780309187	134.917363878973	239.617722259921	43.0069429089923	111.835586804813	58.254943746081
XM_027351037.1	63.5317548061152	171.881025215678	21.4829682026136	15.7692123999639	19.0534703445237	55.3710356398393
XM_027351039.1	91.8766915657666	125.676448544797	209.872073979379	50.8915491089743	126.746998378788	52.4871275335977
XM_027351040.1	123.153863162623	168.184659082008	87.58440882604	28.6712952726616	9.94094104931673	25.3783913349264
XM_027351041.1	554.192384231805	528.580357114882	1006.39443349167	723.233423252888	1245.10286642692	1624.21704543529
XM_027351042.1	93.8315147905702	16.6336476015173	59.4912965610838	98.9159686906824	97.7525869849478	92.8618410209805
XM_027351043.1	83.0799870541506	16.6336476015173	36.3557923428845	79.5628443816358	100.237822247277	106.127818309692
XM_027351044.1	63.5317548061152	18.4818306683525	41.3134003896415	120.419440145179	82.8411754109727	94.0154042634772
XM_027351045.1	1231.53863162623	3530.02965765533	489.150660613355	826.450086234469	148.285703985641	414.705985677547
XM_027351050.1	18598.1881607809	37338.8424992726	29973.6982506927	12754.4257020435	17872.9835949174	14323.7947820809
XM_027351051.1	142.702095410659	166.336476015173	218.134754057307	75.2621500907366	72.900234361656	177.648739344485
XM_027351053.1	60.5995199689099	99.8018856091036	76.0166567169404	32.2552071817443	37.2785289349377	40.3747134873828
XM_027351058.1	66.4639896433205	24.0263798688583	3.30507203117132	28.6712952726616	7.45570578698755	25.9551729561747
XM_027351069.1	182.775971519131	133.069180812138	173.516281636494	182.779507363217	66.2729403287782	67.4834496860542
XM_027351076.1	74.2832825425347	20.3300137351878	105.762304997482	96.7656215452328	77.0422931322046	80.7494269747657
XM_027351077.1	1339.05390899043	2153.13327286307	1555.03639066611	1275.15585725162	1113.38539752347	973.030595045927
XM_027351078.1	166.159974108301	205.148320418713	132.202881246853	155.541776854189	158.226645034958	79.595863732269
XM_027351079.1	200.369380542363	340.065684297686	180.126425698837	194.248025472282	188.877879937018	114.779542628417
XM_027351080.1	263.901135348479	450.956668307801	343.727491241817	262.342351744853	246.866702724699	179.955865829478
XM_027351081.1	1284.31885869593	2114.32142845953	1703.76463206882	1961.83337903187	3173.64542999437	2004.31613383793
XM_027351084.1	201.346792154765	168.184659082008	244.575330306678	351.940149471921	329.707878135671	276.278396577948
XM_027351085.1	20.5256438604372	20.3300137351878	23.1355042181992	70.9614557998374	104.379881017826	77.8655188685241
XM_027351086.1	167.137385720703	236.567432554912	219.787290072893	159.842471145088	179.765350641811	189.184371769451
XM_027351088.1	1398.67601734694	1029.43796822724	1571.56175082196	1382.6732145241	1144.03663242553	1450.60577743954
XM_027351097.1	58.6446967441063	57.2936750718928	80.9742647636973	134.038305399693	151.59935100208	289.54437386666
XM_027351105.1	1815.05336423009	2038.54592271928	1890.50120182999	2887.19943395702	2855.53531641623	2660.69361881853
XM_027351106.1	77.21551737974	64.6864073392338	85.9318728104543	139.772564454225	248.523526232918	302.810351155371
XM_027351110.1	182.775971519131	258.745629356935	165.253601558566	144.073258745124	129.232233641117	133.236554508363
XM_027351111.1	660.730249983598	739.273226734101	646.141582093993	627.901366471288	825.098107093288	537.56047100344
XM_027351112.1	187.66302958114	186.66648975036	310.676770930104	264.492698890303	414.205877054864	245.708970651787
XM_027351113.1	131.950567674239	175.577391349349	203.261929917036	182.062724981401	275.032702364429	204.757475543156
XM_027351115.1	49.8479922324904	64.6864073392338	82.626800779283	158.408906381455	182.25058590414	249.169660379277
XM_027351120.1	353.823003689442	519.339441780706	389.998499678216	299.615035599313	251.008761495247	317.229891686579
XM_027351121.1	372.393824325075	552.60673698374	421.396683974343	293.880776544781	254.322408511686	317.806673307828
XM_027351122.1	341.116652728219	478.67941431033	320.591987023618	259.475222217587	231.126879396614	275.7016149567
XM_027351123.1	58.6446967441063	66.5345904060691	77.669192732526	129.020828726977	176.451703625372	274.548051714203
XM_027351124.1	49.8479922324904	48.0527597377165	28.0931122649562	53.0418962544239	32.3080584102794	65.1763232010609
XM_027351125.1	81.1251638293471	70.2309565397396	84.2793367948687	41.5733781453593	54.675175771242	94.0154042634772
XM_027351126.1	1199.28404841697	1406.46731386163	2232.57615705623	2551.02849688506	3257.31501715945	4651.74377536775
XM_027351128.1	1303.86709094396	1308.51361131936	1117.11434653591	1556.85133330552	1055.39657473579	1659.97750595268
XM_027351129.1	200286.300555309	417036.964482174	238973.233213842	85764.4455491125	125044.612224093	193284.135533284
XM_027351130.1	754.561764774168	850.164210744216	950.208208961754	921.065360634253	1047.94086894881	883.052662131188
XM_027351131.1	799.52269894465	722.639579132583	803.132503574631	962.638738779612	1095.16033893306	1020.90346960954
XM_027351132.1	45.9383457828833	64.6864073392338	94.1945528883826	156.258559236006	179.765350641811	253.783913349264
XM_027351133.1	795.613052495043	706.005931531066	890.716912400671	935.401008270583	1014.80439878442	958.611054514718
XM_027351135.1	103.605630914588	194.059222017701	112.372449059825	73.8285853271035	103.551469263716	145.925750175827
XM_027351136.1	282.471955984112	474.98304817666	408.176395849658	321.835289435626	443.200288448704	291.851500351653
XM_027351139.1	804.409757006659	669.042270194361	791.564751465531	1205.62796621542	956.815575996735	1095.30829875057
XM_027351140.1	115.334570263409	286.468375359464	190.041641792351	53.7586786362404	133.374292411666	109.588508037182
XM_027351141.1	346.981122402629	883.43150594725	831.225615839587	302.48216512658	538.467640171323	400.863226767587
XM_027351145.1	86.012221891356	48.0527597377165	26.4405762493706	39.4230309999096	21.5387056068529	61.7156334735709
XM_027351146.1	296.155718557737	212.541052686054	356.947779366503	499.597320126128	478.821993875422	92.8618410209805
XM_027351149.1	286.381602433719	195.907405084537	87.58440882604	133.321523017876	100.237822247277	163.229198813276
XM_027351151.1	303.975011456951	216.237418819724	173.516281636494	225.069667890393	170.652821346604	200.720004194418
XM_027351152.1	296.155718557737	236.567432554912	203.261929917036	203.566196435897	125.918586624679	172.45770475325
