ID	logFC	logCPM	PValue	FDR	hep_1	hep_2	hep_3	hep_wssv_1	hep_wssv_2	hep_wssv_3	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_wssv_1_normalized	hep_wssv_2_normalized	hep_wssv_3_normalized	Expression
XM_027350820.1	1.64630234865166	10.731833958009	0.00018882404856391	0.00180385270662218	37596	40628	41976	77665	83292	54092	741.539189660403	948.570309817569	780.286827528856	2065.78475500166	2654.87499048936	3012.47390971104	Down_hep_Up_hep_wssv
XM_027350821.1	1.65156387707922	10.2656405513008	0.000142088530180732	0.00142724491126228	27805	28363	30807	56558	61670	38294	548.422629229373	662.210783138616	572.667626636208	1504.36688564197	1965.68866954184	2132.65687899273	Down_hep_Up_hep_wssv
XM_027350831.1	-5.38062432542837	4.7633808562356	9.12610464938908e-06	0.00014414209258004	3171	863	4082	120	4	8	62.5444401109995	20.1490641275121	75.8798082230987	3.19183893131011	0.127497238173623	0.44553337420854	Up_hep_Down_hep_wssv
XM_027350833.1	-4.80355740153478	3.76815869329913	0.0024206700518077	0.0140054187544714	1640	384	1993	98	0	3	32.3471718013369	8.96551636728233	37.0476378708074	2.60666846056992	0	0.167075015328203	Up_hep_Down_hep_wssv
XM_027350834.1	-3.8245173919075	1.98018719695507	0.000108110330139633	0.00114368666587428	415	141	545	45	2	4	8.1854123765578	3.29202554111148	10.1309396084245	1.19693959924129	0.0637486190868117	0.22276668710427	Up_hep_Down_hep_wssv
XM_027350836.1	-4.76046250918947	6.12879344029609	8.13389538262888e-10	3.9624653334989e-08	8585	2510	9492	346	73	60	169.329554825901	58.602724171559	176.445649106725	9.20313558527747	2.32682459666863	3.34150030656405	Up_hep_Down_hep_wssv
XM_027350837.1	-4.73590232649056	5.62658092249283	6.3112873872986e-05	0.000730312028051251	4901	1672	8040	346	28	10	96.6667615843609	39.0373525158751	149.454595324281	9.20313558527747	0.892480667215364	0.556916717760675	Up_hep_Down_hep_wssv
XM_027350838.1	-4.10635721480954	4.40232450596087	0.00196939272362426	0.0119224993755969	1980	719	3418	238	14	2	39.0532927845408	16.7869954897812	63.5367918928347	6.33048054709838	0.446240333607682	0.111383343552135	Up_hep_Down_hep_wssv
XM_027350840.1	-2.17717631697816	3.75681259414307	4.54149497111535e-10	2.40508299746604e-08	1164	864	1234	200	172	67	22.9586024248513	20.1724118263852	22.9386779390749	5.31973155218351	5.48238124146581	3.73134200899652	Up_hep_Down_hep_wssv
XM_027350843.1	-4.30797887031802	3.09878882727991	2.62053484854825e-10	1.49557061663911e-08	1149	687	519	11	24	26	22.6627441461805	16.039869125841	9.64762872802259	0.292585235370093	0.764983429041741	1.44798346617776	Up_hep_Down_hep_wssv
XM_027350844.1	-6.37781853553699	5.13665686960414	1.24179116438243e-12	1.15257827283601e-10	4828	2947	2361	10	13	34	95.2269179614966	68.8056685791173	43.8883457164958	0.265986577609175	0.414366024064276	1.8935168403863	Up_hep_Down_hep_wssv
XM_027350855.1	1.7430036370307	1.33023132528807	2.01994782401401e-06	4.02505987304939e-05	53	46	70	128	112	82	1.04536591797003	1.07399414816403	1.30122160108204	3.40462819339745	3.56992266886146	4.56671708563754	Down_hep_Up_hep_wssv
XM_027350865.1	-3.4104128767039	-0.118074768417698	3.10818516479427e-05	0.000403629200155721	108	62	57	12	2	0	2.1301796064295	1.44755733013413	1.05956616088109	0.31918389313101	0.0637486190868117	0	Up_hep_Down_hep_wssv
XM_027350885.1	-1.61396778203656	2.66879460703794	3.86103607703985e-05	0.000487397073862546	538	322	551	93	83	76	10.6114502616581	7.5179590371482	10.2424728885172	2.47367517176533	2.64556769210269	4.23256705498113	Up_hep_Down_hep_wssv
XM_027350889.1	-2.15523405797557	2.81204696405054	2.41125608092954e-10	1.39079513919181e-08	560	437	686	88	81	49	11.0453757370419	10.2029444075583	12.751971690604	2.34068188296074	2.58181907301587	2.72889191702731	Up_hep_Down_hep_wssv
XM_027350921.1	3.42713931812725	8.01260698172904	4.76146844566921e-08	1.50211978603536e-06	2238	2879	1099	20653	18236	5152	44.142055177678	67.2180250557443	20.4291791369881	549.34207873623	581.259908833549	286.9234929903	Down_hep_Up_hep_wssv
XM_027350922.1	3.26389552373793	6.1125514635817	4.67802268905828e-08	1.48109389805283e-06	810	789	255	5119	4134	1939	15.9763470482213	18.4213344109004	4.74016440394174	136.158529078137	131.76839565244	107.986151573795	Down_hep_Up_hep_wssv
XM_027351031.1	-1.70775497774731	1.62790668874958	0.0018416641009317	0.0113123463670953	199	194	289	21	46	41	3.9250531636988	4.52945358138743	5.3721863244673	0.558571812979268	1.46621823899667	2.28335854281877	Up_hep_Down_hep_wssv
XM_027351038.1	-2.54839396191541	2.57464632224212	7.59889440645886e-10	3.75368355344263e-08	483	370	642	84	35	32	9.5266365731986	8.63864858305849	11.9340609699239	2.23428725191707	1.1156008340192	1.78213349683416	Up_hep_Down_hep_wssv
XM_027351041.1	-2.72400363727346	0.072270028956859	6.73202102282319e-07	1.52595360845099e-05	106	47	102	11	10	2	2.09073183594007	1.09734184703716	1.89606576157669	0.292585235370093	0.318743095434059	0.111383343552135	Up_hep_Down_hep_wssv
XM_027351058.1	2.19896397178458	2.83717569315651	6.39901328689231e-10	3.25206338081688e-08	97	126	150	443	346	221	1.91321686873761	2.94181005801451	2.78833200231867	11.7832053880865	11.0285111020184	12.3078594625109	Down_hep_Up_hep_wssv
XM_027351061.1	1.76097629885796	5.21157123625192	0.000213461357843826	0.00200020778192129	647	986	798	2469	2318	573	12.7613537533323	23.0208310889072	14.8339262523353	65.6720860117054	73.8846495216148	31.9113279276867	Down_hep_Up_hep_wssv
XM_027351067.1	4.48464359311509	9.03091047869353	1.0049622686614e-10	6.26237088616391e-09	1455	2413	2644	23464	56366	10477	28.6982530310641	56.3379973808653	49.1489987608704	624.110905702169	1796.62733172361	583.481645197859	Down_hep_Up_hep_wssv
XM_027351069.1	1.89223900288828	4.49926175957073	6.96855969902566e-07	1.5694834009236e-05	364	517	512	1261	928	785	7.17949422907721	12.0707603174088	9.51750656791439	33.540907436517	29.5793592562806	43.717962344213	Down_hep_Up_hep_wssv
XM_027351136.1	-2.02609337307599	4.92595599310046	2.40609093604656e-07	6.09646747948005e-06	2885	2031	2243	312	405	264	56.9034089310103	47.4191764113292	41.6948578746718	8.29878122140627	12.9090953650794	14.7026013488818	Up_hep_Down_hep_wssv
XM_027351140.1	2.52560454787978	7.87015493582277	5.43976591988937e-06	9.35905092656088e-05	2268	4508	3105	11773	18312	5371	44.7337717350195	105.251426520075	57.7184724479964	313.145997819282	583.682356358848	299.119969109259	Down_hep_Up_hep_wssv
XM_027351141.1	2.33627493404449	8.83850686276788	3.69449669600223e-05	0.000469736476092281	4938	9474	7283	23715	36236	9099	97.3965453384155	221.196099124044	135.382813152579	630.78716880016	1154.99748061485	506.738521490438	Down_hep_Up_hep_wssv
XM_027351143.1	3.08339568148949	8.34958594567651	6.44776593208589e-09	2.47187722200728e-07	3353	2335	4619	33200	12359	8502	66.1341872255381	54.516876868761	85.8620367913995	883.075437662462	393.934591646953	473.490593440126	Down_hep_Up_hep_wssv
XM_027351144.1	-2.88653934506465	2.72474242273698	3.50733284813035e-06	6.43619300486771e-05	767	312	646	36	26	53	15.1282199826984	7.28448204841689	12.0084164899857	0.957551679393032	0.828732048128552	2.95165860413158	Up_hep_Down_hep_wssv
XM_027351203.1	3.93408658256638	5.73188742037749	1.18294471142743e-06	2.51947222053415e-05	102	376	472	7007	1629	1092	2.01183629496119	8.77873477629728	8.77395136729607	186.376794930749	51.9232502462081	60.8153055794657	Down_hep_Up_hep_wssv
XM_027351212.1	-3.79057657128019	2.27403956022713	6.89406785869074e-11	4.43711265284712e-09	513	222	606	38	10	10	10.1183531305401	5.1831891498351	11.2648612893674	1.01074899491487	0.318743095434059	0.556916717760675	Up_hep_Down_hep_wssv
XM_027351214.1	2.5386391759771	9.97974064636279	1.18152005388568e-07	3.25564158598032e-06	15390	13130	15033	49984	44493	43473	303.550593916204	306.555286204211	279.446633272377	1329.5073095217	1418.18365451476	2421.08404712098	Down_hep_Up_hep_wssv
XM_027351260.1	2.07425239323886	0.483042945508354	9.30917476065155e-07	2.04188180228968e-05	18	26	33	85	60	45	0.355029934404917	0.607040170701408	0.613433040510107	2.26088590967799	1.91245857260435	2.50612522992304	Down_hep_Up_hep_wssv
XM_027351310.1	-2.4497784121868	1.44320588090708	0.00182969987879046	0.011254536924475	270	159	234	63	4	11	5.32544901607375	3.71228412082784	4.34979792361712	1.67571543893781	0.127497238173623	0.612608389536743	Up_hep_Down_hep_wssv
XM_027351315.1	-1.60430476359753	3.81960972725369	1.44855257885945e-06	3.00532055625722e-05	1174	884	1056	305	186	122	23.1558412772985	20.6393658038479	19.6298572963234	8.11259061707985	5.92862157507349	6.79438395668024	Up_hep_Down_hep_wssv
XM_027351316.1	-1.62838111592746	3.64825327573233	3.40974757708037e-06	6.30302919515852e-05	1046	762	975	249	222	81	20.6311839659746	17.7909465413259	18.1241580150713	6.62306578246847	7.0760967186361	4.51102541386147	Up_hep_Down_hep_wssv
XM_027351318.1	-1.61245518842847	3.63592570265152	4.57227809661756e-07	1.07161533383956e-05	1019	758	973	234	199	102	20.0986390643672	17.6975557458333	18.0869802550404	6.2240859160547	6.34298759913777	5.68055052115889	Up_hep_Down_hep_wssv
XM_027351342.1	2.09886185523665	2.13214702301456	4.66027838733479e-05	0.000567961363929848	61	108	66	310	280	71	1.20315699992777	2.52155147829815	1.22686608102021	8.24558390588444	8.92480667215364	3.95410869610079	Down_hep_Up_hep_wssv
XM_027351343.1	1.88833372160759	1.99156157713413	2.46604304063968e-06	4.75286000236948e-05	61	97	85	276	178	101	1.20315699992777	2.26472679069371	1.58005480131391	7.34122954201324	5.67362709872624	5.62485884938282	Down_hep_Up_hep_wssv
XM_027351344.1	2.03060153198907	2.00101677466341	1.07203725632206e-05	0.000165256792091254	64	97	63	309	207	77	1.26232865566193	2.26472679069371	1.17109944097384	8.21898524812352	6.59798207548501	4.2882587267572	Down_hep_Up_hep_wssv
XM_027351345.1	2.10006533334466	1.96719742993749	7.63897071703876e-06	0.000124045348614161	63	88	60	321	197	72	1.24260477041721	2.05459750083553	1.11533280092747	8.53816914125453	6.27923898005095	4.00980036787686	Down_hep_Up_hep_wssv
XM_027351359.1	-2.246531507274	5.54160546563687	0.000145989356001979	0.00145947975799031	2958	3178	5267	522	878	119	58.3432525538746	74.1989870188105	97.9076310414162	13.884499351199	27.9856437791103	6.62730894135203	Up_hep_Down_hep_wssv
XM_027351369.1	2.66461016420537	6.46553546905756	5.23869603331971e-05	0.000628465337058456	1094	1290	1105	2173	3567	5147	21.5779304577211	30.1185315463391	20.5407124170809	57.7988833144738	113.695662141329	286.645034631419	Down_hep_Up_hep_wssv
XM_027351384.1	2.36641708466661	2.5999253621119	9.79212845924399e-12	7.47550586055271e-10	96	85	108	449	301	158	1.89349298349289	1.98455440421614	2.00759904166944	11.942797334652	9.59416717256516	8.79928414061867	Down_hep_Up_hep_wssv
XM_027351421.1	-3.93900530575931	3.13255139668958	1.64648486930265e-05	0.000237220266913008	1284	440	712	6	25	41	25.3254686542174	10.2729875041777	13.2352825710059	0.159591946565505	0.796857738585146	2.28335854281877	Up_hep_Down_hep_wssv
XM_027351422.1	-1.74800731771692	3.13458715515459	4.13038215983812e-05	0.000515129345040631	674	588	711	84	172	77	13.2938986549397	13.7284469374011	13.2166936909905	2.23428725191707	5.48238124146581	4.2882587267572	Up_hep_Down_hep_wssv
XM_027351448.1	10.20134601927	0.89162790601713	2.60846199464262e-12	2.27723897403577e-10	0	0	0	71	51	141	0	0	0	1.88850470102515	1.6255897867137	7.85252572042552	Down_hep_Up_hep_wssv
XM_027351455.1	2.46118424117361	4.62862604424482	1.05870414746217e-07	2.97771094744744e-06	338	396	370	1717	1791	407	6.66667321271455	9.2456887537599	6.87788560571938	45.6698953754954	57.0868883922399	22.6665104128595	Down_hep_Up_hep_wssv
XM_027351456.1	2.46196703146757	4.63976781743376	3.06876179493662e-08	1.03277889797151e-06	397	386	329	1596	1836	457	7.83038244215289	9.01221176502859	6.11574152508561	42.4514577864244	58.5212323216932	25.4510940016629	Down_hep_Up_hep_wssv
XM_027351457.1	2.44198914696299	4.73388008685143	1.7698941457405e-07	4.63775382765731e-06	464	400	339	1826	1932	440	9.15188275354896	9.33907954925242	6.30163032524019	48.5691490714354	61.5811660378601	24.5043355814697	Down_hep_Up_hep_wssv
XM_027351542.1	1.63042459764166	0.0825044705141167	0.00208195052490621	0.0124542732383721	39	16	19	58	65	18	0.769231524543986	0.373563181970097	0.353188720293698	1.54272215013322	2.07183012032138	1.00245009196922	Down_hep_Up_hep_wssv
XM_027351561.1	1.81580519880161	7.58342220249207	0.000272922917659042	0.00244687120127972	4230	3482	4831	11330	5007	7815	83.4320345851554	81.2966874762424	89.8028793546766	301.362792431196	159.594667883833	435.230414929968	Down_hep_Up_hep_wssv
XM_027351569.1	-2.96523405144556	1.07521817734764	7.15204424978669e-07	1.60670446299348e-05	189	83	275	27	12	4	3.72781431125163	1.93785900646988	5.11194200425089	0.718163759544774	0.38249171452087	0.22276668710427	Up_hep_Down_hep_wssv
XM_027351570.1	-3.11082161079025	0.982118909557193	1.98012759510899e-06	3.95913266890556e-05	206	67	245	24	10	3	4.06312036041183	1.56429582449978	4.55427560378716	0.638367786262021	0.318743095434059	0.167075015328203	Up_hep_Down_hep_wssv
XM_027351586.1	-8.77307296439262	3.34598734978278	3.18728421797405e-16	6.24530635377472e-14	1936	499	563	4	0	0	38.1854418337733	11.6505017376924	10.4655394487027	0.10639463104367	0	0	Up_hep_Down_hep_wssv
XM_027351598.1	-7.30370099050254	3.17447771004771	3.6875856443869e-10	2.03853428969255e-08	1872	355	433	2	8	0	36.9231131781113	8.28843309996153	8.04898504669322	0.0531973155218351	0.254994476347247	0	Up_hep_Down_hep_wssv
XM_027351627.1	2.82321095952283	7.64120721923085	0.000203039317012922	0.00191271279675367	2092	2868	2156	7175	3925	13175	41.2623679319492	66.9612003681399	40.077625313327	190.845369434583	125.106664957868	733.737775649689	Down_hep_Up_hep_wssv
XM_027351643.1	1.57141648469233	0.970327551342265	0.000181590657343163	0.0017457591187321	33	50	59	106	109	42	0.650888213075681	1.16738494365655	1.09674392091201	2.81945772265726	3.47429974023124	2.33905021459484	Down_hep_Up_hep_wssv
XM_027351730.1	-1.66820158596075	2.48392173823049	5.59976971012537e-06	9.56898632151753e-05	454	299	497	76	100	49	8.95464390110179	6.98096196306619	9.23867336768252	2.02149798982973	3.18743095434059	2.72889191702731	Up_hep_Down_hep_wssv
XM_027351740.1	2.56373475039181	3.55613689785939	0.00400652426226451	0.020701744906251	24	294	153	1119	615	194	0.473373245873222	6.86422346870053	2.84409864236504	29.7638980344667	19.6027003691946	10.8041843245571	Down_hep_Up_hep_wssv
XM_027351748.1	-3.36583658272774	2.07066615396402	1.20146100223452e-13	1.44134454247658e-11	312	369	418	40	16	10	6.15385219635189	8.61530088418536	7.77015184646135	1.0639463104367	0.509988952694494	0.556916717760675	Up_hep_Down_hep_wssv
XM_027351757.1	-1.61683292335577	3.22772218218713	8.0012641670128e-05	0.000886320939605972	618	493	986	198	96	97	12.1893610812355	11.5104155444536	18.3286356952414	5.26653423666167	3.05993371616696	5.40209216227855	Up_hep_Down_hep_wssv
XM_027351780.1	1.90329835930783	1.50994198426523	9.0989111281266e-05	0.000988658642911353	57	69	45	223	150	46	1.1242614589489	1.61099122224604	0.8364996006956	5.93150068068461	4.78114643151088	2.56181690169911	Down_hep_Up_hep_wssv
XM_027351782.1	1.91243565756728	2.56342346179098	8.83315621605284e-05	0.00096334390766909	137	105	121	577	218	99	2.70217227852631	2.45150838167876	2.24925448187039	15.3474255280494	6.94859948046248	5.51347550583068	Down_hep_Up_hep_wssv
XM_027351794.1	1.84548605603009	1.327315134428	0.000120643476592014	0.00125297273833932	56	63	36	189	127	45	1.10453757370419	1.47090502900726	0.66919968055648	5.02714631681342	4.04803731201254	2.50612522992304	Down_hep_Up_hep_wssv
XM_027351808.1	-2.1527962662477	2.55897855143563	7.88285483128232e-08	2.33637218402796e-06	525	292	608	67	85	34	10.3550397534767	6.81752807095427	11.3020390493983	1.78211006998148	2.7093163111895	1.8935168403863	Up_hep_Down_hep_wssv
XM_027351948.1	3.37472187442373	3.69176595125637	7.69063080296005e-07	1.71676296468608e-05	59	133	136	1475	713	153	1.16370922943834	3.10524395012643	2.52808768210226	39.2330201973534	22.7263827044484	8.52082578173833	Down_hep_Up_hep_wssv
XM_027351966.1	-2.50431333129591	1.5907331840761	6.30075272174822e-07	1.4392975938864e-05	295	175	269	32	14	25	5.81854614719169	4.08584730279794	5.00040872415814	0.851157048349361	0.446240333607682	1.39229179440169	Up_hep_Down_hep_wssv
XM_027351973.1	-2.08907550775754	1.25778670269947	3.11806919421109e-06	5.82490998304158e-05	203	135	220	46	16	16	4.00394870467767	3.15193934787269	4.08955360340071	1.22353825700221	0.509988952694494	0.89106674841708	Up_hep_Down_hep_wssv
XM_027351987.1	1.8007223677818	10.2956688064146	0.000191990297775136	0.00182815815403052	28326	25159	28821	53092	50110	51178	558.698773441871	587.404755949104	535.750110925509	1412.17593784263	1597.22165122007	2850.18837815558	Down_hep_Up_hep_wssv
XM_027351997.1	2.75140371155507	5.64523390970643	1.74676080770433e-07	4.59763087221878e-06	574	604	720	2118	4656	1016	11.3215101304679	14.1020101193712	13.3839936111296	56.3359571376234	148.406785234098	56.5827385244846	Down_hep_Up_hep_wssv
XM_027351999.1	1.81764569950962	3.70337878369949	1.65847079876533e-05	0.000238387522319433	269	289	279	1072	616	225	5.30572513082903	6.74748497433488	5.18629752431272	28.5137611197036	19.634574678738	12.5306261496152	Down_hep_Up_hep_wssv
XM_027352069.1	3.57303537791194	4.87647693432149	1.33720624938414e-07	3.63353346808771e-06	75	268	318	3131	1163	756	1.47929139335382	6.25718329799913	5.91126384491558	83.2803974494328	37.069821998981	42.102903862707	Down_hep_Up_hep_wssv
XM_027352072.1	-2.2374731999575	-0.503214124393406	0.000153640319603481	0.00152130658967287	38	58	55	4	8	6	0.749507639299269	1.3541665346416	1.02238840085018	0.10639463104367	0.254994476347247	0.334150030656405	Up_hep_Down_hep_wssv
XM_027352082.1	-1.97696794356357	0.367801596043499	6.10527476083401e-05	0.000710670101698401	83	66	143	24	16	5	1.63708247531156	1.54094812562665	2.65820984221046	0.638367786262021	0.509988952694494	0.278458358880338	Up_hep_Down_hep_wssv
XM_027352105.1	-4.19188921955919	2.02444650574825	0.000346015564855256	0.00298531530637106	238	265	632	37	0	4	4.69428468824279	6.18714020137973	11.7481721697693	0.984150337153949	0	0.22276668710427	Up_hep_Down_hep_wssv
XM_027352127.1	1.86561268304557	0.387496025760404	4.3328806963906e-05	0.00053583696410132	33	17	32	53	65	47	0.650888213075681	0.396910880843228	0.594844160494649	1.40972886132863	2.07183012032138	2.61750857347517	Down_hep_Up_hep_wssv
XM_027352133.1	6.07317148905032	10.0154961561256	1.70009888351312e-11	1.24455625594058e-09	1510	897	2160	30935	30690	77547	29.7830667195236	20.9428858891986	40.1519808333888	822.829477833984	978.222559887126	4318.72207121871	Down_hep_Up_hep_wssv
XM_027352147.1	-2.25148599322967	5.40622334606058	0.000618461444639819	0.00473580876084377	4619	1239	4833	973	267	173	91.1046259453506	28.9277989038094	89.8400571147075	25.8804940013728	8.51044064808936	9.63465921725968	Up_hep_Down_hep_wssv
XM_027352154.1	-1.69362940402475	2.23907586030073	4.46466606031553e-05	0.000548671679258985	334	314	397	54	100	35	6.58777767173568	7.33117744616315	7.37978536613674	1.43632751908955	3.18743095434059	1.94920851216236	Up_hep_Down_hep_wssv
XM_027352159.1	-5.16958997603032	2.1856641768726	1.85508949274008e-10	1.09780212095542e-08	419	276	604	2	4	11	8.26430791753667	6.44396488898417	11.2276835293365	0.0531973155218351	0.127497238173623	0.612608389536743	Up_hep_Down_hep_wssv
XM_027352194.1	1.5038427831358	1.99549612647573	0.00327089668965947	0.0176403361934175	56	86	165	205	256	70	1.10453757370419	2.00790210308927	3.06716520255053	5.4527248409881	8.1598232431119	3.89841702432473	Down_hep_Up_hep_wssv
XM_027352195.1	1.85248830225383	2.75834440201902	0.000262261699146151	0.00236330355873396	162	122	147	308	177	323	3.19526940964425	2.84841926252199	2.73256536227229	8.1923865903626	5.64175278918284	17.9884099836698	Down_hep_Up_hep_wssv
XM_027352210.1	-1.59799335154059	0.990409164224178	0.000471182145002953	0.00379766779119153	130	110	189	27	45	12	2.56410508181329	2.56824687604442	3.51329832292152	0.718163759544774	1.43434392945326	0.66830006131281	Up_hep_Down_hep_wssv
XM_027352211.1	-1.8495856048935	1.10657501174144	0.00166980251086014	0.0104868117090522	176	109	202	22	53	7	3.4714038030703	2.54489917717129	3.75495376312247	0.585170470740186	1.68933840580051	0.389841702432473	Up_hep_Down_hep_wssv
XM_027352366.1	-1.64749216476257	1.30016515913701	5.64127116817701e-05	0.000665443592313054	197	151	188	50	44	12	3.88560539320937	3.52550252984279	3.49470944290606	1.32993288804588	1.40246961990986	0.66830006131281	Up_hep_Down_hep_wssv
XM_027352456.1	2.64959934983469	1.19633278086018	0.000146599110812699	0.0014639158092763	56	9	30	113	78	115	1.10453757370419	0.21012928985818	0.557666400463734	3.00564832698368	2.48619614438566	6.40454225424776	Down_hep_Up_hep_wssv
XM_027352540.1	1.80464212952283	4.44892755386604	1.03482828042779e-07	2.91549404460884e-06	536	346	563	1320	925	668	10.5720024911686	8.07830381010335	10.4655394487027	35.1102282444112	29.4837363276504	37.2020367464131	Down_hep_Up_hep_wssv
XM_027352547.1	-1.56347383368042	4.51772806879536	0.000469409829319438	0.00378857772999922	1847	1396	1791	240	342	313	36.4300160469934	32.593387626891	33.2926841076849	6.38367786262021	10.9010138638448	17.4314932659091	Up_hep_Down_hep_wssv
XM_027352567.1	6.00351847544802	5.77756330835537	4.50782136476502e-08	1.43753037554487e-06	15	128	95	1380	2369	3809	0.295858278670764	2.98850545576078	1.76594360146849	36.7061477100662	75.5102393083285	212.129577795041	Down_hep_Up_hep_wssv
XM_027352592.1	8.66437369759097	1.73655886325956	4.70329167685719e-09	1.89375257870032e-07	2	0	0	81	56	294	0.0394477704894352	0	0	2.15449127863432	1.78496133443073	16.3733515021638	Down_hep_Up_hep_wssv
XM_027352595.1	1.93359397310818	9.18491800007644	1.08751323414646e-05	0.000167496033922906	12373	10482	12679	29095	24983	21500	244.043632132891	244.73057958816	235.688409715989	773.887947553896	796.315875322909	1197.37094318545	Down_hep_Up_hep_wssv
XM_027352598.1	1.65130086715472	1.1690796827028	0.0012488420497031	0.00832954975284194	36	71	46	160	65	68	0.710059868809834	1.65768661999231	0.855088480711058	4.25578524174681	2.07183012032138	3.78703368077259	Down_hep_Up_hep_wssv
XM_027352607.1	7.61754138058195	0.75689783279615	7.95852982374831e-20	2.80697346883603e-17	0	2	0	106	153	41	0	0.0466953977462621	0	2.81945772265726	4.8767693601411	2.28335854281877	Down_hep_Up_hep_wssv
