ID	logFC	logCPM	PValue	FDR	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027369777.1	13.0480518479687	7.30888653196624	3.49752661466596e-59	2.83183071567453e-56	0	0	0	2	2	4	521	23984	45715	10528	7918	17045	0	0	0	0.0380022580718026	0.0333678078655531	0.0848045776818014	154.42869034447	323.004242384074	553.448372437532	223.212338623338	265.811214186397	381.776310323814	Down_hemocytes_Up_gills
XR_003476840.1	10.2592488344664	2.89830168113902	5.98346514029531e-59	4.62440262638369e-56	0	0	0	0	0	2	45	828	1179	778	391	925	0	0	0	0	0	0.0424022888409007	13.3383705671807	11.1510804158611	14.2735564060779	16.4949847500909	13.1260652622987	20.718280261046	Down_hemocytes_Up_gills
XM_027366562.1	16.0485877052671	6.66915646245986	6.62231298249695e-59	4.89561685397372e-56	0	0	0	0	0	0	358	16341	31490	9868	5666	5069	0	0	0	0	0	0	106.114148067794	220.072228352158	381.233495527898	209.21916389961	190.210449555459	113.536175830532	Down_hemocytes_Up_gills
XM_027373392.1	12.0238952235816	2.64696023057503	9.74431955787662e-59	6.62730661770305e-56	0	0	0	0	0	0	37	903	1458	437	358	568	0	0	0	0	0	0	10.9671046885708	12.1611420477326	17.6512682273635	9.26517780949835	12.0182387823604	12.7221439873234	Down_hemocytes_Up_gills
XM_027377795.1	17.3417581237944	7.96207483745009	9.40756398114583e-59	6.62730661770305e-56	0	0	0	0	0	0	970	74734	48600	22336	11067	11789	0	0	0	0	0	0	287.515987781452	1006.47927995044	588.375607578782	473.562955498753	371.52471677202	264.051682159428	Down_hemocytes_Up_gills
XM_027363473.1	11.358403121073	4.76879572652491	2.74518793071331e-58	1.79524732253532e-55	0	0	0	4	0	0	117	3865	5407	2189	1313	3738	0	0	0	0.0760045161436052	0	0	34.6797634746699	52.0518427624435	65.4598129666353	46.4106961670295	44.0780657017857	83.7242503954484	Down_hemocytes_Up_gills
XM_027357851.1	8.48297897512393	2.99205139316879	5.4189136022166e-58	3.29063528494603e-55	3	0	0	2	2	2	50	1191	1128	959	530	551	0.10876940894964	0	0	0.0380022580718026	0.0333678078655531	0.0424022888409007	14.8204117413119	16.0397787141191	13.6561252129396	20.3325069091737	17.7923646777962	12.3413755933366	Down_hemocytes_Up_gills
XM_027378347.1	15.6879725705594	6.30875143739752	5.30182087082938e-58	3.29063528494603e-55	0	0	0	0	0	0	194	17846	16353	7504	5415	5069	0	0	0	0	0	0	57.5031975562903	240.340798431712	197.977496105675	159.098156252805	181.78425420805	113.536175830532	Down_hemocytes_Up_gills
XM_027367438.1	8.73225567307512	7.2367255255591	1.02302464345402e-57	5.99809931470647e-55	7	12	15	36	44	39	1270	12868	18587	15875	11048	14449	0.253795287549161	0.850199580631883	0.91365583222349	0.684040645292447	0.734091773042169	0.826844632397564	376.438458229323	173.299641052296	225.023403663927	336.578255665415	370.88687728357	323.630736747949	Down_hemocytes_Up_gills
XM_027366023.1	8.66233856339596	4.06398552924413	3.25989629295497e-57	1.84760055563711e-54	2	0	0	4	2	10	126	2467	3023	1396	936	1433	0.0725129392997601	0	0	0.0760045161436052	0.0333678078655531	0.212011444204503	37.3474375881061	33.2242939443592	36.5979313109189	29.5976847186721	31.4219874309759	32.0965357990042	Down_hemocytes_Up_gills
XM_027353243.1	11.0557776501677	6.69043318179656	4.18750457119757e-57	2.29677871690556e-54	0	0	3	4	4	10	611	11817	13832	9002	8775	10957	0	0	0.182731166444698	0.0760045161436052	0.0667356157311063	0.212011444204503	181.105431478832	159.14531071767	167.457024774274	190.858422519689	294.581132165399	245.416428994898	Down_hemocytes_Up_gills
XM_027382966.1	11.9673899918097	5.8457064848069	1.46904229512374e-56	7.80566441999656e-54	0	0	0	0	4	2	288	3649	13401	6050	3535	6510	0	0	0	0	0.0667356157311063	0.0424022888409007	85.3655716299568	49.1428652626537	162.239125867557	128.270768300835	118.671715350961	145.811896756118	Down_hemocytes_Up_gills
XM_027352991.1	14.3310833278118	4.95260829272932	1.19193734063375e-55	6.141366849332e-53	0	0	0	0	0	0	71	5175	5093	3125	2017	3759	0	0	0	0	0	0	21.044984672663	69.694252599132	61.6583738559411	66.2555621388612	67.7116972738017	84.1946113527262	Down_hemocytes_Up_gills
XM_027356113.1	9.39356280554748	2.0404153760402	1.77964120265901e-55	8.89977628494447e-53	0	0	0	0	0	2	34	513	766	383	241	307	0	0	0	0	0	0.0424022888409007	10.0778799840921	6.90882156200091	9.27357439105653	8.12028169573883	8.09049035348846	6.87622923258498	Down_hemocytes_Up_gills
XM_027365496.1	16.2461783084979	6.86684607645697	4.06596158483692e-55	1.97524413791378e-52	0	0	0	0	0	0	247	15034	34733	12198	6596	9967	0	0	0	0	0	0	73.212834002081	202.470220980744	420.4948555151	258.619311030345	221.431013990082	223.242269580373	Down_hemocytes_Up_gills
XM_027358787.1	10.1294405030967	5.61349905902721	6.6116930577838e-55	3.12273936281939e-52	2	0	0	10	4	4	374	10973	4887	3369	3019	4310	0.0725129392997601	0	0	0.190011290359013	0.0667356157311063	0.0848045776818014	110.856679825013	147.77875048701	59.164436095422	71.4287964306635	101.349337664654	96.5359869460628	Down_hemocytes_Up_gills
XM_027363524.1	9.58164422471127	5.16337285944874	8.89015393942687e-55	4.08538614681284e-52	0	2	0	9	6	4	259	6948	7430	3448	1417	2164	0	0.141699930105314	0	0.171010161323112	0.100103423596659	0.0848045776818014	76.7697328199959	93.5721095765738	89.9512502944517	73.1037370415339	47.5693976385608	48.4695767404362	Down_hemocytes_Up_gills
XM_027365171.1	10.2617341343375	4.42510488110962	1.72173894377551e-54	7.5231188573606e-52	3	0	0	0	4	0	76	3696	4351	2289	1058	2133	0.10876940894964	0	0	0	0.0667356157311063	0	22.5270258467942	49.7758372186265	52.675355320479	48.530874155473	35.5175883568083	47.7752343749308	Down_hemocytes_Up_gills
XM_027370319.1	15.7689045570475	6.3897712741632	1.72558745772548e-54	7.5231188573606e-52	0	0	0	0	0	0	167	15171	19832	7180	4029	9987	0	0	0	0	0	0	49.5001752159819	204.315266894963	240.095988672889	152.228779570247	135.255542050643	223.690232396828	Down_hemocytes_Up_gills
XM_027370320.1	15.7092617520661	6.33016431602878	4.39511230866326e-54	1.86825236460504e-51	0	0	0	0	0	0	158	14666	18829	6810	3918	9650	0	0	0	0	0	0	46.8325011025457	197.514185240361	227.953175207837	144.384121013006	131.529216618124	216.142058939561	Down_hemocytes_Up_gills
XM_027357014.1	9.74042700102624	3.25099349926773	7.13500368831543e-54	2.95893823688847e-51	0	2	0	2	0	0	78	1610	1035	705	587	990	0	0.141699930105314	0	0.0380022580718026	0	0	23.1198423164466	21.6826563641744	12.5302212725111	14.9472548185271	19.7058831431441	22.1741594145249	Down_hemocytes_Up_gills
XM_027377198.1	11.5955882251679	6.50983737057021	1.16662278344162e-53	4.72287790163282e-51	0	0	5	2	2	2	415	14085	14839	8290	6413	9338	0	0	0.304551944074497	0.0380022580718026	0.0333678078655531	0.0424022888409007	123.009417452889	189.689574465464	179.648264215258	175.762755241971	215.287612601334	209.153839002862	Down_hemocytes_Up_gills
XM_027372020.1	12.82952067597	3.452132073125	1.36974740060719e-53	5.41623605872652e-51	0	0	0	0	0	0	34	1527	2688	1089	767	823	0	0	0	0	0	0	10.0778799840921	20.5648548249033	32.5422558265796	23.0887382941503	25.7485730337164	18.4336698971252	Down_hemocytes_Up_gills
XM_027371660.1	7.93287073234289	2.65526526160694	2.19536884420055e-53	8.48360374044135e-51	1	0	0	1	5	4	43	881	739	600	363	747	0.0362564696498801	0	0	0.0190011290359013	0.0834195196638829	0.0848045776818014	12.7455540975283	11.8648573023836	8.94669905351276	12.7210679306613	12.1860912793208	16.731411194596	Down_hemocytes_Up_gills
XM_027383516.1	9.34225793805591	1.98633414109863	3.29794301274717e-53	1.24610944546089e-50	0	0	0	0	0	2	26	744	509	397	193	377	0	0	0	0	0	0.0424022888409007	7.70661410548221	10.0198113881651	6.16220543739918	8.41710661412092	6.47910638266918	8.44409909017765	Down_hemocytes_Up_gills
XM_027353896.1	8.12539188325052	4.84805696291986	9.52927067413126e-53	3.5223084624403e-50	4	6	4	6	11	10	322	5032	3643	2062	1363	2152	0.14502587859952	0.425099790315941	0.243641555259597	0.114006774215408	0.183522943260542	0.212011444204503	95.4434516140489	67.7684017543637	44.1039575804425	43.7180701217062	45.7565906713891	48.2007990505631	Down_hemocytes_Up_gills
XM_027352034.1	14.2215772468865	4.84309841518838	2.10154526262348e-52	7.60267534050787e-50	0	0	0	0	0	0	97	6878	3325	1644	2092	3433	0	0	0	0	0	0	28.7515987781452	92.6293853868271	40.2540924938159	34.8557261300121	70.2294847282069	76.8928174445089	Down_hemocytes_Up_gills
XM_027365794.1	13.1951103694562	3.81554638607468	3.01336959791468e-52	1.06742340152799e-49	0	0	0	0	0	0	143	1052	2028	1013	1259	1100	0	0	0	0	0	0	42.3863775801522	14.1677978230506	24.5519697977319	21.4774030229332	42.265258734614	24.6379549050276	Down_hemocytes_Up_gills
XM_027356273.1	12.5418068817868	7.28973226328549	4.12672493284186e-52	1.43197355169613e-49	0	2	0	6	3	0	395	29991	23111	14668	11725	16562	0	0.141699930105314	0	0.114006774215408	0.0500517117983297	0	117.081252756364	403.903445352767	279.793182443482	310.987707344901	393.614105372001	370.958008306425	Down_hemocytes_Up_gills
XM_027376719.1	7.92833901140807	4.78360023563826	1.32593893991249e-51	4.50898795906641e-49	4	6	3	19	9	6	130	3554	3231	2662	2297	3105	0.14502587859952	0.425099790315941	0.182731166444698	0.361021451682125	0.150155135394989	0.127206866522702	38.533070527411	47.8634538622831	39.1160820594042	56.4391380523675	77.1114371035809	69.5462272546462	Down_hemocytes_Up_gills
XM_027370325.1	13.9494718529111	6.53295904011071	1.41744851807905e-51	4.72566218684276e-49	0	0	0	0	2	0	161	15453	21416	8174	4881	11507	0	0	0	0	0.0333678078655531	0	47.7217258070245	208.113098630799	259.272675142123	173.303348775376	163.857607532685	257.735406447412	Down_hemocytes_Up_gills
XM_027358623.1	13.9982718468407	4.62015939191066	1.56150467579598e-51	5.10582000049212e-49	0	0	0	0	0	0	63	3225	2954	2732	2295	2739	0	0	0	0	0	0	18.673718794053	43.4326501704736	35.7625832260848	57.923262644278	77.0442961047967	61.3485077135188	Down_hemocytes_Up_gills
XM_027373805.1	7.57347902557899	5.40123703789798	3.10078143272796e-51	9.94765786805161e-49	23	8	2	21	25	14	228	5795	8773	3490	2557	4125	0.833898801947242	0.566799720421255	0.121820777629799	0.399023709753927	0.417097598319414	0.296816021886305	67.5810775403825	78.0440954226029	106.210271713758	73.9942117966802	85.8397669455186	92.3923308938536	Down_hemocytes_Up_gills
XM_027370845.1	8.02986653383233	5.74143219811283	3.27356290305108e-51	1.0307479637144e-48	14	8	4	21	26	14	223	10005	12314	6870	1620	3967	0.507590575098321	0.566799720421255	0.243641555259597	0.399023709753927	0.433781502252191	0.296816021886305	66.0990363662513	134.742221691655	149.079366907924	145.656227806072	54.3842090151506	88.8534246438587	Down_hemocytes_Up_gills
XM_027379274.1	13.851506518012	4.47372915535226	3.81757367254436e-51	1.18018554825949e-48	0	0	0	0	0	0	47	3695	3867	1973	1844	2292	0	0	0	0	0	0	13.9311870368332	49.7623697302015	46.8158122326574	41.8311117119914	61.9040008789739	51.3365387657485	Down_hemocytes_Up_gills
XM_027370944.1	13.7811295268814	7.4539142809156	4.45129268263126e-51	1.35152374076392e-48	0	0	0	3	0	2	310	25474	31599	15832	18048	15344	0	0	0	0.0570033871077039	0	0.0424022888409007	91.886552796134	343.070800137254	382.553103372056	335.666579130384	605.880373028049	343.677072784313	Down_hemocytes_Up_gills
XM_027373391.1	12.2011594390034	2.82470152826383	4.6205146709039e-51	1.37829142016454e-48	0	0	0	0	0	0	25	1159	1808	534	439	591	0	0	0	0	0	0	7.41020587065597	15.6088190845206	21.8885411214494	11.3217504582886	14.737449233118	13.2373012262467	Down_hemocytes_Up_gills
XR_003475884.1	13.6764075800189	4.2986322848328	7.72688709315746e-51	2.26517691801649e-48	0	0	0	0	0	0	51	2625	2427	2051	1818	2271	0	0	0	0	0	0	15.1168199761382	35.3521571155018	29.3824608969898	43.4848505429774	61.0311678947802	50.8661778084707	Down_hemocytes_Up_gills
XM_027382226.1	11.7407703694244	2.36435405428883	9.60545982888311e-51	2.76816327916101e-48	0	0	0	0	0	0	18	958	888	585	264	479	0	0	0	0	0	0	5.3353482268723	12.901853911105	10.750566656995	12.4030412323948	8.86261183950603	10.7287094540984	Down_hemocytes_Up_gills
XM_027357013.1	13.6222493550925	4.24132633407442	1.12858996589915e-50	3.19823586503056e-48	0	0	0	0	0	0	248	1981	2632	1141	747	2085	0	0	0	0	0	0	73.5092422369072	26.679094569832	31.8642921635258	24.191230848141	25.077163045875	46.7001236154387	Down_hemocytes_Up_gills
XM_027376753.1	7.33163394929861	4.15828507264374	1.41976452257392e-50	3.957419045463e-48	8	5	0	9	17	9	132	2507	2798	1413	1328	1413	0.290051757199041	0.354249825263284	0	0.171010161323112	0.283626366857202	0.190810299784053	39.1258869970635	33.7629934813573	33.8739701647208	29.9581149767075	44.5816231926667	31.6485729825491	Down_hemocytes_Up_gills
XM_027377871.1	8.22163932329107	1.65638858810675	1.8596897319584e-50	5.10004911491753e-48	0	0	0	2	1	1	19	376	442	325	235	294	0	0	0	0.0380022580718026	0.0166839039327766	0.0212011444204503	5.63175646169854	5.06377564778235	5.35107034053131	6.89057846244156	7.88906735713605	6.5850534018892	Down_hemocytes_Up_gills
XR_003477195.1	13.4224386723874	4.0437670056963	3.26996062421812e-50	8.82526039580647e-48	0	0	0	0	0	0	112	4352	3344	742	735	1116	0	0	0	0	0	0	33.1977223005388	58.6105096253957	40.4841158794948	15.7317206742512	24.6743170531702	24.9963251581917	Down_hemocytes_Up_gills
XM_027380532.1	10.8798441275531	1.50951769612598	1.04674593490552e-49	2.78090955174977e-47	0	0	0	0	0	0	17	336	411	340	199	240	0	0	0	0	0	0	5.03893999204606	4.52507611078422	4.97576902705513	7.2086051607081	6.68052937902159	5.37555379746057	Down_hemocytes_Up_gills
XM_027382184.1	9.53521572430418	2.1761389884939	3.31680765676672e-49	8.6762585520007e-47	0	0	0	0	0	2	20	482	911	563	270	407	0	0	0	0	0	0.0424022888409007	5.92816469652478	6.49132942082737	11.0290160186064	11.9366020749372	9.06403483585844	9.11604331486022	Down_hemocytes_Up_gills
XM_027354325.1	8.58049308511714	3.47132386286403	3.86798885442831e-49	9.96475977149161e-47	0	0	3	4	5	0	47	1789	2442	1038	667	897	0	0	0.182731166444698	0.0760045161436052	0.0834195196638829	0	13.9311870368332	24.093336792241	29.5640583067363	22.0074475200441	22.3915230945096	20.0911323180089	Down_hemocytes_Up_gills
XM_027378153.1	7.81729479023191	5.61709984942131	7.45579851412712e-49	1.89210361396572e-46	9	2	8	20	35	27	316	12613	6230	3583	3297	2708	0.326308226848921	0.141699930105314	0.487283110519194	0.380022580718026	0.58393663764718	0.572430899352159	93.6650022050915	169.865431503933	75.4234575147287	75.9659773259327	110.681936495649	60.6541653480135	Down_hemocytes_Up_gills
XM_027366711.1	11.9488545008723	6.9510430621532	8.87586502094109e-49	2.21935783751561e-46	3	4	0	4	0	0	500	19537	17198	17394	6928	11729	0.10876940894964	0.283399860210628	0	0.0760045161436052	0	0	148.204117413119	263.114321358308	208.207483521397	368.783759309872	232.576419788249	262.707793710063	Down_hemocytes_Up_gills
XM_027373083.1	9.55108101027734	5.03413830105904	1.97596744084759e-48	4.86918469517848e-46	4	2	4	0	6	0	219	5384	3103	2654	2254	3817	0.14502587859952	0.141699930105314	0.243641555259597	0	0.100103423596659	0	64.9134034269463	72.5089576799472	37.5664508295671	56.269523813292	75.6679056297219	85.4937035204459	Down_hemocytes_Up_gills
XM_027355522.1	9.3930105404189	3.8867881007441	3.47083076174326e-48	8.43064792027438e-46	3	0	0	4	2	0	58	1372	3665	1399	1125	1300	0.10876940894964	0	0	0.0760045161436052	0.0333678078655531	0	17.1916776199219	18.4773941190356	44.3703004480707	29.6612900583254	37.7668118160768	29.1175830695781	Down_hemocytes_Up_gills
XM_027358641.1	11.635988752502	2.26114236793069	4.78815842119948e-48	1.14666278360077e-45	0	0	0	0	0	0	22	917	898	501	339	231	0	0	0	0	0	0	6.52098116617725	12.3496868856819	10.8716315968261	10.6220917221022	11.3803992939112	5.1739705300558	Down_hemocytes_Up_gills
XM_027364508.1	10.5407727002392	2.54207101698319	5.43771407185499e-48	1.28413128282987e-45	0	0	1	0	0	0	41	681	1165	306	502	488	0	0	0.0609103888148993	0	0	0	12.1527376278758	9.17135961739303	14.1040654903144	6.48774464463729	16.8523906948183	10.9302927215032	Down_hemocytes_Up_gills
XM_027381154.1	7.55733600282126	4.63181758024776	8.01919927752466e-48	1.86781431939386e-45	6	3	3	18	22	8	110	2737	2251	2825	1882	3378	0.21753881789928	0.212549895157971	0.182731166444698	0.342020322646223	0.367045886521085	0.169609155363603	32.6049058308863	36.8605158190965	27.2517179559638	59.8950281735305	63.1796798558725	75.6609196992576	Down_hemocytes_Up_gills
XM_027356268.1	12.4756157476264	7.55408180046161	9.17451062863984e-48	2.10802978674004e-45	0	0	0	7	7	2	381	34752	27631	18104	14626	20695	0	0	0	0.133007903251309	0.116787327529436	0.0424022888409007	112.931537468797	468.022157743968	334.514535247106	383.837023027822	491.002124108391	463.529524326861	Down_hemocytes_Up_gills
XM_027357868.1	15.6616765556708	6.28207355975479	1.98002267200801e-47	4.48884339895362e-45	0	0	0	0	0	0	445	7445	4784	4852	9524	9863	0	0	0	0	0	0	131.901664497676	100.265451323775	57.9174672151624	102.871035999281	319.725436210058	220.912862934807	Down_hemocytes_Up_gills
XM_027352932.1	8.10366153807795	5.8484660194411	2.53443050766913e-47	5.67012130551293e-45	18	1	3	25	35	18	320	5927	7895	5666	4790	6141	0.652616453697841	0.0708499650526569	0.182731166444698	0.475028225897532	0.58393663764718	0.381620599568106	94.8506351443964	79.8218038946967	95.5807699965944	120.129284825212	160.802692088007	137.546982792522	Down_hemocytes_Up_gills
XM_027356274.1	12.5288924537259	7.71411817208429	3.70354042458005e-47	8.17809062845904e-45	0	0	0	4	6	7	389	38381	37048	18472	16640	21759	0	0	0	0.0760045161436052	0.100103423596659	0.148408010943152	115.302803347407	516.895673238123	448.521389085982	391.639278025294	558.613109884016	487.361146162269	Down_hemocytes_Up_gills
XR_003476964.1	16.2968457146215	6.91743348626655	4.1250402043102e-47	8.992058794088e-45	0	0	0	0	0	0	453	9808	50674	6877	6515	9170	0	0	0	0	0	0	134.272930376286	132.089126471939	613.484476099737	145.804640265263	218.711803539325	205.390951344639	Down_hemocytes_Up_gills
XM_027352033.1	12.5975814394396	5.20946087500609	4.33174459546978e-47	9.32312067807249e-45	0	0	0	2	0	0	108	10072	4839	1776	2633	4052	0	0	0	0.0380022580718026	0	0	32.0120893612338	135.644543416127	58.5833243842331	37.6543610747576	88.3911248993158	90.7572666137927	Down_hemocytes_Up_gills
XM_027380001.1	7.59244103084647	1.88975659616443	8.43815975805315e-47	1.79342537957722e-44	0	0	0	4	2	2	15	553	661	426	200	356	0	0	0	0.0760045161436052	0.0333678078655531	0.0424022888409007	4.44612352239358	7.44752109899904	8.00239252283076	9.03195823076956	6.71409987841366	7.97373813289985	Down_hemocytes_Up_gills
XM_027377660.1	12.2726991842908	4.8860905779691	1.44144380308019e-46	3.02578629429291e-44	0	0	0	2	0	0	61	5407	8064	3222	1308	2363	0	0	0	0.0380022580718026	0	0	18.0809023244006	72.8187099137211	97.6267674797387	68.3121347876514	43.9102132048253	52.9268067641639	Down_hemocytes_Up_gills
XM_027367600.1	10.9022593224478	4.83880357885314	1.71118935775666e-46	3.54821373779713e-44	0	0	0	0	0	6	147	2192	7216	3133	1574	2816	0	0	0	0	0	0.127206866522702	43.5720105194571	29.5207346274971	87.3604605820678	66.4251763779367	52.8399660431155	63.0731645568707	Down_hemocytes_Up_gills
XR_003477328.1	12.604590801525	7.84172844226629	1.82290608980185e-46	3.73432195721698e-44	0	0	0	11	5	2	967	45874	21332	17571	20532	23545	0	0	0	0.209012419394914	0.0834195196638829	0.0424022888409007	286.626763076973	617.807564006296	258.255729647543	372.536474349418	689.269493517946	527.364225671705	Down_hemocytes_Up_gills
XM_027376144.1	11.3190985458345	4.67854099896016	2.01445015824996e-46	4.07758286199096e-44	0	0	0	0	4	0	118	5102	8079	1658	1097	1478	0	0	0	0	0.0667356157311063	0	34.9761717094962	68.7111259441104	97.8083648894852	35.1525510483942	36.8268378330989	33.104452136028	Down_hemocytes_Up_gills
