ID	logFC	logCPM	PValue	FDR	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027351144.1	5.08484201459689	3.2747813973247	5.86984760696451e-14	6.40597040187532e-13	42	9	5	8	16	21	15	777	2928	981	640	849	1.52277172529496	0.637649685473912	0.304551944074497	0.15200903228721	0.266942462924425	0.445224032829457	4.44612352239358	10.4642385061885	35.4478143825242	20.7989460666313	21.4851196109237	19.0160215585168	Down_hemocytes_Up_gills
XM_027351148.1	9.13479079302487	3.5625074128233	4.03489555623057e-21	8.0428287388732e-20	0	0	0	4	4	2	289	913	999	466	395	517	0	0	0	0.0760045161436052	0.0667356157311063	0.0424022888409007	85.661979864783	12.2958169319821	12.0943874891194	9.88002942614698	13.260347259867	11.579838805363	Down_hemocytes_Up_gills
XM_027351165.1	9.47878999350627	3.2425857874005	5.40571766141911e-23	1.2403969959124e-21	0	0	0	0	6	0	172	427	1018	502	593	708	0	0	0	0	0.100103423596659	0	50.9822163901131	5.75061755745495	12.3244108747984	10.6432935019867	19.9073061394965	15.8578837025087	Down_hemocytes_Up_gills
XM_027351188.1	-4.59972600539259	8.66719606346355	1.41781139622648e-05	6.33895534316034e-05	48322	28140	12910	2577	3038	2501	27	927	1680	2363	2333	1062	1751.9851264215	1993.71801658176	786.35311960035	48.9659095255176	50.6857001477752	53.0240621955463	8.00302234030845	12.4843617699315	20.3389098916122	50.0998058669213	78.3199750816953	23.786825553763	Up_hemocytes_Down_gills
XM_027351212.1	3.90985283438441	6.58227103560123	1.42217632721123e-14	1.64834792716922e-13	323	169	101	739	829	656	111	11238	21209	10212	6184	9459	11.7108396969113	11.973644093899	6.15194927030483	14.0418343575311	13.8309563602718	13.9079507398154	32.9013140657125	151.347634919622	256.766630887621	216.512576179856	207.59996824055	211.864014042415	Down_hemocytes_Up_gills
XM_027351214.1	-1.85859219761323	9.88631775494505	0.0021582209217085	0.0061496380864527	45080	35208	55374	24530	27777	22191	1835	43151	39863	13540	9989	10031	1634.44165181659	2494.48556957394	3372.85187023623	466.097695250659	463.428799540735	470.474595834214	543.909110906148	581.135593025149	482.601169648416	287.072099635258	335.33571842737	224.675750593029	Up_hemocytes_Down_gills
XM_027351271.1	-7.20457402445104	0.56302001098831	1.18102257170127e-16	1.6379222501335e-15	165	38	74	56	85	63	0	0	0	1	2	1	5.98231749223021	2.69229867200096	4.50736877230255	1.06406322601047	1.41813183428601	1.33567209848837	0	0	0	0.0212017798844356	0.0671409987841366	0.0223981408227524	Up_hemocytes_Down_gills
XM_027351282.1	-3.76407297154107	4.52293684608284	9.84735875764652e-07	5.12502727138855e-06	1100	381	327	3035	3471	2527	9	4	74	279	132	216	39.8821166148681	26.9938366850623	19.9176971424721	57.6684266239604	57.9098305506675	53.575291950478	2.66767411343615	0.0538699536998122	0.895880554749586	5.91529658775753	4.43130591975301	4.83799841771452	Up_hemocytes_Down_gills
XM_027351285.1	7.80872135951128	6.57607967622409	6.22426728028091e-45	1.17590240629574e-42	30	4	15	50	38	53	354	8841	12632	11151	7660	11998	1.0876940894964	0.283399860210628	0.91365583222349	0.950056451795065	0.63398834944551	1.12366065428387	104.928515128489	119.06606516501	152.929231994551	236.421047491341	257.150025343243	268.732893591383	Down_hemocytes_Up_gills
XM_027351310.1	-3.45120718887862	5.90012235413678	1.21771794681684e-11	1.09087767385283e-10	3154	872	1660	6686	7525	5947	18	206	436	833	429	633	114.352905275722	61.7811695259168	101.111245432733	127.041548734036	125.546377094144	126.083205868418	5.3353482268723	2.77430261554033	5.2784313766327	17.6610826437348	14.4017442391973	14.1780231408023	Up_hemocytes_Down_gills
XM_027351325.1	5.10926477508298	4.14800781268095	2.13752609337538e-17	3.12236736818398e-16	21	9	9	69	76	63	23	1230	1952	1672	2091	2371	0.761385862647482	0.637649685473912	0.548193499334094	1.31107790347719	1.26797669889102	1.33567209848837	6.81738940100349	16.5650107626922	23.6318762550161	35.4493759667763	70.1959142288148	53.1059918907459	Down_hemocytes_Up_gills
XM_027351326.1	4.93290917900924	4.32643041547613	1.03679208023759e-14	1.21912695299306e-13	15	14	18	89	91	80	19	1283	2165	1934	2375	2776	0.543847044748201	0.991899510737197	1.09638699866819	1.69110048419522	1.51823525788267	1.69609155363603	5.63175646169854	17.2787876492148	26.210559473417	41.0042422964984	79.7299360561622	62.1772389239606	Down_hemocytes_Up_gills
XM_027351329.1	5.09108509425062	4.14403599034618	6.10755132796979e-15	7.33380616027333e-14	16	4	19	100	56	51	22	1283	1885	1624	2041	2479	0.580103514398081	0.283399860210628	1.15729738748309	1.90011290359013	0.934298620235488	1.08125836544297	6.52098116617725	17.2787876492148	22.8207411581482	34.4316905323234	68.5173892592114	55.5249910996032	Down_hemocytes_Up_gills
XM_027351330.1	5.29192783960462	4.09127711201317	1.17102540072103e-18	1.89808816858528e-17	17	6	10	71	43	59	25	1279	1947	1579	1954	2286	0.616359984047961	0.425099790315941	0.609103888148993	1.34908016154899	0.717407869109393	1.25086752080657	7.41020587065597	17.224917695515	23.5713437851006	33.4776104375238	65.5967558121014	51.202149920812	Down_hemocytes_Up_gills
XM_027351346.1	3.34359589871016	0.925671781553083	4.02441200701763e-10	3.14462671669673e-09	9	14	3	12	8	14	17	100	244	204	116	143	0.326308226848921	0.991899510737197	0.182731166444698	0.228013548430816	0.133471231462213	0.296816021886305	5.03893999204606	1.3467488424953	2.95398453187701	4.32516309642486	3.89417792947992	3.20293413765359	Down_hemocytes_Up_gills
XM_027351347.1	-6.27698475349211	8.1609677218163	1.57059267260122e-11	1.39159912518179e-10	12768	22014	11932	11385	12980	9827	5	129	101	800	405	378	462.922604489669	1559.69113066919	726.782759339379	216.327854073736	216.55707304744	208.343646219766	1.48204117413119	1.73730600681894	1.22275589229335	16.9614239075485	13.5960522537877	8.4664972310004	Up_hemocytes_Down_gills
XM_027351352.1	-3.25148334568618	5.4733908881874	0.000240676640530099	0.00085112831092622	2026	3413	1923	854	993	807	0	543	610	501	441	456	73.455607510657	241.810930724718	117.130677691051	16.2269641966597	16.5671166052471	17.1093235473034	0	7.3128462147495	7.38496132969254	10.6220917221022	14.8045902319021	10.2135522151751	Up_hemocytes_Down_gills
XM_027351359.1	7.56074050956361	5.74059064224979	3.4568479674353e-20	6.38184429862133e-19	13	24	6	17	20	14	33	13230	13929	3641	2701	5011	0.471334105448441	1.70039916126377	0.365462332889396	0.323019193610322	0.333678078655531	0.296816021886305	9.78147174926588	178.174871862129	168.631354690635	77.1956805592299	90.6739188579765	112.237083662812	Down_hemocytes_Up_gills
XM_027351361.1	-2.50279478327596	10.0624611607173	0.000328858087051003	0.00113281484078772	42063	47958	78285	21056	24157	19466	506	29851	25752	18269	11317	13085	1525.05588288291	3397.82262399532	4768.36978837439	400.087772979938	403.033067304084	412.701477288487	149.982566822077	402.017996973273	311.766433052856	387.335316708754	379.917341620037	293.079672665715	Up_hemocytes_Down_gills
XM_027351371.1	10.5836667246518	1.21382240799439	2.86650739310467e-28	1.02393330262518e-26	0	0	0	0	0	0	18	205	123	227	235	246	0	0	0	0	0	0	5.3353482268723	2.76083512711537	1.48909875992161	4.81280403376688	7.88906735713605	5.50994264239709	Down_hemocytes_Up_gills
XM_027351374.1	2.16505503955368	7.32435642656464	4.74019965090653e-07	2.56762072839642e-06	1147	595	702	3977	4456	3493	1401	21485	32704	7364	4776	6966	41.5861706884124	42.1557292063309	42.7590929480593	75.5674901757795	74.3434759244524	74.0555974606331	415.267936991561	289.348988810116	395.930779223385	156.129907068984	160.332705096518	156.025448971293	Down_hemocytes_Up_gills
XM_027351465.1	-4.63214507710883	2.05341576987471	4.91442495306206e-21	9.69373172586012e-20	160	139	78	439	588	406	0	10	16	26	10	21	5.80103514398081	9.84814514231931	4.75101032756215	8.34149564676067	9.81013551247262	8.60766463470284	0	0.13467488424953	0.19370390372964	0.551246276995325	0.335704993920683	0.4703609572778	Up_hemocytes_Down_gills
