ID	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized
XM_027350608.1	345.47751913172	328.387958885672	301.548147301127	353.834184084594	213.751551215625	232.112654888	208.67372476466	275.054979446841	267.673466760887	107.403233574821
XM_027350614.1	3763.34942999621	3615.00982714854	3349.86294294117	6770.66492788899	5648.66151080972	46.2338215020812	138.559353243734	193.810981958984	191.936400584357	239.216292962102
XM_027350615.1	3640.07676976058	3686.30909170827	3333.44628162678	6542.34624829386	5712.53149623272	64.1612216763576	171.94714920608	220.239752226118	196.086376813208	207.483519405905
XM_027350616.1	3075.53509645215	3148.82232810416	2948.9507929477	5617.11767234293	4305.68861731554	38.6854424813333	181.963487994783	189.895608586075	197.123870870421	200.160571662167
XM_027350617.1	293.655891261962	304.393014081918	326.605156675719	414.798857693764	286.13753469502	283.064213278048	492.469990444597	214.366692166755	232.398668815654	385.675247836858
XM_027350619.1	8210.58731263726	8415.36992760256	8340.52798251512	21726.1361342483	7574.12867136162	2118.2638626974	3609.22074352955	2827.87841858336	2911.20832453895	2824.21684650155
XM_027350620.1	123.272660235636	114.490165206487	114.052594394696	143.446290845106	32.3607926143177	173.612717477203	300.49016366111	235.901245717754	228.248692586803	593.158767242763
XM_027350621.1	203.360630579808	214.583363530721	184.03941368235	133.883204788765	156.694364237749	105.677306290471	260.424808506295	125.291947933081	177.411483783379	181.853202302822
XM_027350627.1	6860.86945948402	7060.68390096772	6514.82243739397	4143.20703390947	10798.2855355144	4510.15646489691	4911.34478606103	4503.65822218832	3502.57993715021	4330.30309913029
XM_027350629.1	21.9849330356549	37.7063418344718	32.833322628776	114.757032676085	40.0251908650772	328.354487402536	106.840947079506	248.626209179707	235.511150987292	86.6548816342308
XM_027350630.1	0	0	0	0	1.70319961127988	991.668293850763	2136.81894159011	2016.41728704802	3048.15754009103	973.952049917129
XM_027350635.1	311.714943398393	377.063418344718	392.271801933271	449.465044647998	128.591570651631	1028.46664157691	787.951984711355	651.909666589311	474.134784146223	269.728575227676
XM_027350640.1	51291.6339483627	49256.1371232962	49410.6944170838	85056.4781566054	29255.8597229545	268.911002614146	363.926975989566	1000.37789677819	2226.46224677854	1121.63149608251
XM_027350641.1	566.897201847958	540.914612861786	438.065646652353	274.938724119786	877.147799809138	744.458880921267	407.331110740615	340.637483443063	404.622682312969	352.721982990038
XM_027350642.1	1.57035235968964	1.3711397030717	5.18420883612252	4.78154302817019	5.10959883383964	267.967455236552	78.461320511512	78.3074674581755	59.1371612611262	10587.7619461543
XM_027350646.1	193.93851642167	156.99549600171	157.254334695717	533.142047640976	311.685528864218	31.1370634605853	36.7265755585801	49.9210105045869	53.9496909750625	231.893345218364
XM_027350647.1	653.266581630888	686.940991238922	681.723461950112	1222.87962945453	615.706659477676	1637.05470012471	1023.33594624589	1235.30029915272	1406.84194158048	966.629102173391
XM_027350648.1	682.318100285147	736.987590401039	648.026104515315	1418.9228936095	690.647442373991	1498.35323561847	1126.83811372916	1351.78265699675	1419.29187026703	853.123412145455
XM_027350649.1	553.549206790596	593.703491430046	692.955914428377	1222.87962945453	685.537843540152	1434.19201394211	1019.99716664966	1160.90820506745	1152.65589756336	788.437373742438
XM_027350651.1	32.1922233736375	20.5670955460755	38.0175314648985	25.1031008978935	32.3607926143177	44.3467267468943	41.7347449529319	37.1960470426333	29.0498336019567	52.4811254967876
XM_027350652.1	36.9032804527064	31.5362131706491	41.4736706889802	17.9307863556382	52.7991879496763	44.3467267468943	28.3796265679937	24.4710835806798	47.7247266317861	73.2294774373781
XM_027350660.1	18.0590521364308	25.3660845068265	19.8728005384697	123.124732975382	32.3607926143177	58.4999374107967	61.7674225303392	37.1960470426333	38.3872801168714	329.532648468202
XM_027350661.1	281.093072384445	243.377297295227	190.951692130513	66.9416023943826	489.669888242965	84.9192639834145	70.1143715209256	65.5825039962219	62.2496434327645	67.1270209842633
XM_027350662.1	257.5377869891	238.578308334476	230.697293207452	82.4816172359357	527.140279691123	94.3547377593495	70.1143715209256	80.2651541446298	63.2871374899772	62.2450558217714
XM_027350663.1	188.442283162756	226.923620858366	206.504318638881	71.7231454225528	440.277099515849	61.3305795435772	80.1307103096293	73.4132507420395	66.3996196616154	84.2138990529848
XM_027350664.1	312.500119578237	276.284650168948	219.464840729187	113.561646919042	714.492236931909	16.9838527966829	23.3714571736419	40.1325770723149	33.1998098308077	30.5122822655742
XM_027350665.1	35.3329280930168	34.2784925767925	31.1052530167351	10.7584718133829	7.66439825075946	2.83064213278048	0	83.2016841743114	108.936876007338	2.44098258124594
XM_027350666.1	91.8656130418437	61.0157167866907	90.7236546321442	25.1031008978935	72.3859834793949	116.999874821593	58.4286429341047	137.038068051807	113.086852236189	64.6860384030173
XM_027350667.1	78.5176179844818	87.067371145053	93.3157590502054	33.4708011971913	91.1211792034736	125.491801219935	71.7837613190429	164.445681662168	96.4869473207849	54.9221080780336
XM_027350668.1	33.7625757333272	62.3868564897624	47.5219143311231	15.5400148415531	21.2899951409985	33.9677055933658	41.7347449529319	45.0267937884509	39.4247741740842	82.9934077623619
XM_027350671.1	821.294284117679	760.296965353258	707.644506130724	4725.35989758919	2935.46453004087	10062.9327820346	14219.862300363	1835.33126855099	1984.72613144797	6744.43487198252
XM_027350674.1	121.702307875947	112.433455651879	100.228037498369	124.320118732425	182.242358406947	375.531856282211	812.992831683114	226.112812285482	162.8865669824	319.768718143218
XM_027350677.1	27022.6234055392	26482.8777949784	24872.9699609098	24198.1938798123	41899.5620372907	3605.29452978474	7176.70674210617	5169.27169558281	4515.17413698985	7050.77818592889
XM_027350678.1	1311.24422034085	1294.35587969969	1491.32407519125	1177.45497068691	342.343121867256	268.911002614146	699.474325411139	170.318741721532	129.686757151593	219.688432312134
XM_027350679.1	39.2588089922409	36.3352021314001	46.6578795251027	51.4015875528295	63.0183856173555	24.5322318174309	48.412304145401	21.5345535509983	16.5999049154039	30.5122822655742
XM_027350680.1	170.383231026325	166.593473923212	167.622752367962	289.283353204296	423.24510340305	76.4273375850731	217.020673755246	138.016911395034	62.2496434327645	230.672853927741
XM_027350683.1	78.5176179844818	52.7888785682605	90.7236546321442	96.8262463204463	97.9339776485931	46.2338215020812	65.1062021265738	36.2172036994061	32.162315773595	50.0401429155417
XM_027350684.1	32.9773995534823	46.6187499044378	50.9780535552048	57.3785163380423	34.0639922255976	15.0967580414959	26.7102367698764	21.5345535509983	7.26245840048919	18.3073693593445
XM_027350685.1	60.458565848051	50.7321690136529	50.1140187491844	39.4477299824041	46.8379893101967	27.3628739502113	35.0571857604628	28.3864569535886	17.6373989726166	79.3319338904929
XM_027350687.1	80.8731465240162	55.5311579744039	82.08330657194	64.5508308802975	127.739970845991	40.5725372365203	51.7510837416356	45.0267937884509	42.5372563457224	47.5991603342958
XM_027350688.1	810.301817599852	937.859556901043	948.710217010422	455.44197343321	1064.49975704992	222.677181112065	303.828943257344	434.606444392874	417.072610999522	234.33432779961
XM_027350689.1	939.855887274247	949.514244377153	985.8637136693	543.900519454359	1159.02733547596	147.193390904585	150.245081830555	257.435799268752	269.748454875313	250.200714577709
XM_027350694.1	430.27654655496	501.151561472707	423.377054950006	78.8954599648081	477.747490964006	81.1450744730406	235.383961534536	150.741874856988	154.586614524698	473.550620761712
XM_027350697.1	924.937539857195	752.755696986364	864.034806020421	600.083650035359	915.469791062935	1134.14394786738	806.315272490645	1051.27775062601	1118.41859367533	535.795676583483
XM_027350698.1	193.93851642167	161.108915110925	144.29381260541	21.5169436267658	75.7923827019547	32.0806108381788	48.412304145401	167.38221169185	58.0996672039135	72.0089861467551
XM_027350699.1	4611.33970422861	4875.08721427143	4632.95462988149	2745.80108392673	5279.06719516199	4584.69670772679	7387.04985666895	4442.96993490823	3687.25387933408	3960.49423807153
XM_027350702.1	7.06658561860336	4.1134191092151	0	0	2.55479941691982	450.072099112097	1193.61370565385	985.695246629783	895.357371374595	569.969432720926
XM_027350703.1	14806.8523995136	14877.5513481795	14927.0653088088	50183.4894664032	19381.5599765594	15992.1845028321	24753.711926483	25763.1567937397	26561.9228527606	20504.2536824659
XM_027350704.1	13767.279137399	13729.2218468569	13363.1623099118	26158.6265213621	13410.9937392178	13140.7843277446	14253.2500963253	15831.8122333566	16733.7416487843	9435.61816780617
XM_027350705.1	12018.6917848846	12179.1484125344	12010.9478384899	19299.5030474519	11522.996970114	12776.5750399935	13755.7719364864	11148.0468360145	12292.2295898566	7939.29584550241
XM_027350706.1	0	0	0	0	0	58706.5742864896	74377.9930653171	59562.6174353747	50807.1214757651	29433.3679646635
XM_027350707.1	0	0	0	0	0	40198.8924749932	44459.1891034593	30541.8699953749	27840.1155312467	16612.1069566692
XM_027350712.1	0	0	0	0	0	26301.3831504187	33307.6652520359	19040.4607124554	7653.59366005839	10571.8955593762
XM_027350715.1	0	0	0	0	0	35865.1793697063	53699.2616360384	26730.2540168482	36024.906148598	11738.6852332117
XM_027350716.1	43.9698660713098	38.3919116860076	43.201740301021	45.4246587676168	45.9863895045568	50.9515583900487	105.171557281388	92.9901176065834	117.23682846504	91.5368467967226
XM_027350717.1	75.3769132651025	100.093198324234	56.1622623913273	40.6431157394466	372.149115064654	620.85417445652	300.49016366111	363.150880337289	532.234451350136	70.7884948561322
XM_027350718.1	154.679707429429	121.345863721846	108.868385558573	57.3785163380423	286.13753469502	582.168731975186	285.465655478054	365.108567023743	559.209296837667	123.26962035292
XM_027350719.1	84.7990274232403	89.8096505511964	75.1710281237766	135.078590545808	192.461556074626	192.483665029073	135.220573647499	98.8631776659465	160.811578867975	184.294184884068
XM_027350720.1	8.63693797829299	12.3402573276453	0	2.39077151408509	13.625596890239	289.669044921203	3390.53067997619	691.063400318398	192.97389464157	836.036534076733
XM_027350721.1	0	0	0	0	0	1688.00625851476	2053.34945168425	439.50066110901	104.786899778487	757.925091476863
XM_027350741.1	1458.85734215167	1386.90780965703	1366.03902831828	4088.21928908551	1632.51682741176	869.007134763609	1594.267257202	833.974528429569	813.395340854789	1410.88793196015
XM_027350742.1	84.0138512433955	69.9281248566568	82.9473413779604	53.7923590669146	149.881565792629	73.5966954522926	56.7592531359874	23.4922402374526	30.0873276591695	52.4811254967876
XM_027350743.1	570.823082747183	512.12067909728	637.65768684307	1061.50255225378	1136.03414072368	256.644886705431	594.30276812975	342.595170129518	283.235877619078	499.180937864794
XM_027350744.1	1466.70910395012	1449.29466614679	1345.30219297379	861.873130827676	1294.43170457271	2449.44899223271	1138.52384231598	1423.23822105234	1861.26433863966	1021.55121025142
XM_027350745.1	230.056620694532	185.789429766215	191.815726936533	185.284792341595	256.331541497622	211.354612580943	210.343114562777	180.107175153804	214.761269843037	262.405627483938
XM_027350746.1	697.236447702198	745.214428619469	609.144538244396	1201.36268582776	717.898636154469	431.201151560227	414.008669933085	444.394877825146	563.359273066518	489.41700753981
XM_027350749.1	531.564273754942	510.749539394209	508.052465940007	426.752715264189	306.575930030378	283.064213278048	268.771757496882	921.091585976789	715.870899476791	447.920303658629
XM_027350750.1	262.248844068169	239.949448037548	279.083242344596	300.041825017679	266.550739165301	115.112780066406	262.094198304412	203.599415391256	164.961555096826	256.303171030823
XM_027350751.1	251.256377550342	270.800091356661	275.627103120514	286.892581690211	230.783547328424	141.532106639024	265.432977900647	244.710835806798	199.198858984846	316.107244271349
XM_027350752.1	253.611906089876	234.464889225261	248.842024133881	311.995682588105	219.712749855104	136.814369751057	315.514671844165	273.097292760387	234.473656930079	231.893345218364
XM_027350753.1	320.351881376686	281.083639129699	323.149017451637	320.363382887403	258.034741108902	108.507948423252	290.473824872406	211.430162137074	187.786424355506	203.822045534036
XM_027350754.1	306.218710139479	274.22794061434	278.219207538575	309.60491107402	270.808738193501	129.265990730309	293.812604468641	161.509151632487	154.586614524698	245.318749415217
XM_027350755.1	5002.35744179133	5128.7480593397	5242.09916812589	5839.45942315284	5064.46404414072	19956.0270361024	14910.9896767835	16683.4059419643	18716.3927921178	15654.0212935302
XM_027350756.1	2456.03109055459	2448.16993983452	2363.13519446585	2077.58044573995	2133.25751312805	525.555889319577	1620.97749397188	2466.68522493253	1981.61364927634	1817.3115317376
XM_027350757.1	2074.43546715001	2093.73032659049	1975.18356656268	3452.27406633888	1839.45558018227	12625.6074595786	14148.0785390439	9618.1146905504	11097.0364359475	7237.5133533942
XM_027350759.1	0	0	0	0	0	1204.91000118689	1035.02167483271	579.475259190498	372.460366539374	430.833425589908
XM_027350760.1	394.158442282099	359.924172056321	415.600741695822	415.994243450806	659.138249565313	860.515208365267	1250.37295878984	1028.76435373178	1087.29377195895	638.316944995812
XM_027350761.1	383.951151944116	329.073528737208	343.021817990107	427.948101021232	569.72026997312	911.466766755316	1206.96882403879	895.641659052882	1009.481717668	537.016167874106
XM_027350762.1	415.358199137909	375.692278641646	355.982340080413	551.072833996614	700.866640041671	939.773188083121	1280.42197515595	1087.49495432541	999.10677709587	646.860384030173
XM_027350767.1	7759.11100922649	7537.84051763668	7874.81322207011	5335.00663368089	3404.69602294848	2172.04606322022	5769.41114229331	6390.86818793034	5107.58324365832	4122.81957972439
XM_027350768.1	240.263911032514	252.289705365193	312.780599779392	346.661869542339	223.970748883304	304.765802962699	525.857786406942	545.215742177547	700.3084886186	319.768718143218
XM_027350769.1	286.589305643359	307.820863339597	305.004286525208	375.35112771136	506.701884355764	167.951433211642	258.755418708178	426.775697647056	389.060271454778	253.862188449577
XM_027350771.1	274.026486765841	199.500826796932	280.811311956637	343.075712271211	518.624281634723	182.104643875544	265.432977900647	368.045097053425	320.585663678737	253.862188449577
XM_027350772.1	199.434749680584	215.268933382257	134.789429739186	81.2862314788932	206.087152964865	124.548253842341	181.963487994783	71.4555640555851	88.186994863083	123.26962035292
XM_027350773.1	738.850785233974	719.162774261107	679.131357532051	465.005059489551	963.159380178772	598.209037394276	1050.04618301577	379.791217172151	369.347884367736	727.412809211289
XM_027350774.1	1031.72150031609	1025.61249789763	1006.60054901379	340.684940757126	1214.38132284255	821.829765883934	535.874125195646	627.438583008631	552.984332494391	652.962840483288
XM_027350775.1	1163.63109853002	1033.15376626453	993.640026923484	395.672685581083	1282.50930729375	765.216923228324	529.196566003177	704.767207123579	646.358797643538	694.459544364469
XM_027350776.1	2063.44300063218	2025.1733414369	1823.97747550911	1282.64891730665	2251.629886112	317.031918871414	320.522841238517	568.707982414999	545.721874093902	683.475122748862
XM_027350777.1	2097.99075254535	2059.45183401369	1989.00812345901	1253.95965913763	2140.07031157317	314.201276738634	270.441147294999	601.009812741497	533.271945407349	652.962840483288
XM_027350778.1	2493.71954718714	2537.29402053418	2447.81060545585	1671.14928834548	2779.62176560876	344.394792821626	430.702567914257	737.069037450076	668.146172845005	1020.3307189608
XM_027350779.1	6055.27869896323	6083.0612926776	6204.63394203264	6221.98286540646	6831.5336408436	3690.21379376816	4368.79310167291	3790.08142497569	4430.0996242984	2849.84716360463
XM_027350780.1	789.102060744042	643.064520740628	686.043635980214	1291.01661760595	689.795842568351	1044.506946996	1200.29126484632	967.097223108467	1024.00663446898	2356.76868219295
XM_027350784.1	83.2286750635507	93.2374998088757	105.412246334491	16.7354005985957	76.6439825075946	371.757666771837	368.935145383918	230.02818565839	176.373989726166	466.227673017974
XM_027350785.1	83.2286750635507	74.7271138174077	82.9473413779604	33.4708011971913	53.6507877553162	355.717361352748	342.224908614042	223.1762822558	147.324156124209	530.913711420991
XM_027350786.1	88.7249083224644	86.3818012935172	64.8026104515315	27.4938724119786	86.0115803696339	341.564150688845	303.828943257344	206.535945420938	198.161364927634	450.361286239875
XM_027350787.1	91.8656130418437	117.23244461263	101.95610711041	45.4246587676168	79.1987819245144	387.797972190926	425.694398519906	265.266546014569	206.461317385335	591.93827595214
XM_027350788.1	63.5992705674302	76.7838233720152	57.0262971973478	22.7123293838084	61.3151860060757	294.38678180917	295.481994266758	181.086018497031	151.47413235306	465.007181727351
XM_027350790.1	171.16840720617	168.650183477819	186.631518100411	133.883204788765	152.436365209549	52.8386531452357	93.4858286945675	108.651611098218	89.2244889202957	126.931094224789
XM_027350797.1	4410.33460218834	4458.94631438917	4471.38012115568	8385.63108565347	3810.05753043309	5298.01852518747	6140.01567747534	6878.33217285749	6664.86182353465	4479.20303658629
XM_027350813.1	381.595623404581	391.460385226971	410.4165328597	157.790919929616	790.284619633864	986.007009585202	1614.29993477941	1089.45264101187	902.619829775085	2885.2414110327
XM_027350814.1	2116.83498086163	2120.46755080039	1976.0476013687	1108.12259677844	1248.44531506815	1812.5545123571	1719.47149206079	2088.85169444683	2250.32461009444	1412.10842325077
XM_027350815.1	532.349449934786	521.718657018782	590.999807317968	529.555890369848	573.126669195679	388.74151956852	757.902968345244	675.401906826763	683.708583703196	836.036534076733
XM_027350816.1	326.633290815444	281.769208981235	330.925330705821	316.777225616275	552.688273860321	238.717486531154	267.102367698764	231.985872344845	163.924061039613	228.231871346495
XM_027350817.1	2135.6792091779	2125.26653976114	2132.4379012584	4921.40316174417	3500.07520118015	2490.02152946923	1492.43447951685	1474.13807490015	1865.41431486851	9871.33355855857
XM_027350818.1	2052.45053411435	2003.23510618776	1883.59587712452	4512.58123283562	2993.37331682439	2452.27963436549	1335.51183849382	1288.15783968699	1714.97767657266	9634.55824817771
XM_027350819.1	4.71105707906891	4.1134191092151	7.77631325418379	173.330934771169	2.55479941691982	144.362748771805	741.209070364071	177.170645124122	202.311341156485	27371.9581748013
XM_027350820.1	29770.7400349961	29714.6540751184	29979.4156644905	86609.2842550037	32392.3018071264	33016.6098367516	70528.3801908587	41087.9281753047	39005.6265749702	48422.9919554663
XM_027350821.1	21450.2280571806	21714.053907695	21685.5455615005	66074.9477205268	25181.806252773	22437.5566391733	51906.3369928605	30155.2268748001	28847.5222608003	37403.1760924315
XM_027350823.1	1287.6889349455	1297.78372895736	1290.00396538849	1368.71669181372	1427.28127425254	521.781699809203	235.383961534536	523.681188626548	571.65922552422	474.771112052335
XM_027350824.1	3542.71492345982	3368.89025044717	3577.96813173056	1485.86449600389	1727.89600564344	1537.9822254774	1310.47099152206	2661.47505023474	3428.91785908811	794.539830195552
XM_027350825.1	3453.20483895751	3405.22545257857	3516.62166050311	1335.24589061653	1561.83404354365	1575.72412058114	1360.55268546558	2599.80791961142	3576.24201521232	770.130004383093
XM_027350826.1	179.805345184463	183.732720211608	181.447309264288	133.883204788765	215.454750826905	78.3144323402601	58.4286429341047	68.5190340259035	59.1371612611262	69.5680035655092
XM_027350827.1	113.850546077499	104.892187284985	132.197325321124	182.89402082751	166.061962099788	355.717361352748	317.184061642283	251.562739209389	312.285711221035	192.837623918429
XM_027350831.1	38841.8804407433	38276.7359509496	38001.9788383901	12942.4415914997	27677.8452831037	9.43547377593495	150.245081830555	3995.6385270534	3289.8936554216	107.403233574821
XM_027350833.1	25943.0061582526	25519.6521535705	26245.0572328703	6555.49549162133	17000.4869199901	13.2096632863089	30.049016366111	1950.8347830518	1701.4902538289	52.4811254967876
XM_027350834.1	14043.6611527044	13841.6553025088	14558.1224466381	1733.30934771169	4892.44088340145	3.77418951037398	43.4041347510492	533.46962205882	430.560033743288	20.7483519405905
XM_027350835.1	13928.2402542672	13797.7788320105	14529.6092980394	1685.49391742999	4830.27409758974	5.66128426556097	33.3877959623455	537.384995431729	460.647361402457	17.0868780687216
XM_027350836.1	159603.547253236	158463.9866237	156605.444556395	288860.186646303	312762.802618353	106.620853668065	756.233578547126	9291.18101391252	8906.88648117138	1419.43137099451
XM_027350837.1	117656.295021206	116844.412076661	117863.851924052	61537.2633867933	95932.7181053392	89.637000871382	310.506502449813	7869.90047954663	5084.75837439964	190.396641337183
XM_027350838.1	93979.3073179859	92841.9260045395	94763.8813850957	26635.585438422	46817.5509148613	53.7822005228292	255.416639111943	3345.68654715055	2054.23823328123	126.931094224789
XM_027350839.1	0	0	0	0	0	13297.4131924251	1821.30426974595	9364.59426465456	17593.8242222137	991.03892798585
XM_027350840.1	1038.78808593469	1022.18464863995	971.175121966953	518.797418556465	602.081062587437	593.491300506308	398.984161750029	1207.89268554236	1207.64308259563	394.218686871219
XM_027350845.1	422.424784756512	473.728767411273	393.135836739291	295.260281989509	458.160695434288	565.184879178503	383.959653566974	640.163546470584	634.946363014197	550.441572070959
XM_027350846.1	85.5842036030851	74.0415439658719	101.092072304389	41.8385014964892	29.8059931973979	50.0080110124552	40.0653551548146	11.7461201187263	20.7498811442548	3.66147387186891
XM_027350855.1	79.3027941643266	63.7579961928341	69.1227844816336	105.193946619744	13.625596890239	141.532106639024	201.99616557219	68.5190340259035	54.9871850322753	72.0089861467551
XM_027350857.1	10.2072903379826	15.7681065853246	10.368417672245	0	0	127.378895975122	3081.69356732449	96.9054909794921	369.347884367736	1414.54940583202
XM_027350865.1	30.6218710139479	31.5362131706491	38.8815662709189	32.2754154401488	3.40639922255976	6.60483164315446	61.7674225303392	55.79407056395	112.049358178976	26.8508083937053
XM_027350866.1	68.3103276464991	65.8147057474416	49.249983943164	26.298486654936	35.7671918368775	89.637000871382	10.0163387887037	117.461201187263	94.4119592063594	73.2294774373781
XM_027350868.1	231.626973054221	235.836028928333	230.697293207452	1917.39875429625	923.985789119335	11.3225685311219	207.004334966542	246.668522493253	200.236353042059	5346.97234421922
XM_027350869.1	241.834263392204	186.474999617751	198.728005384697	1687.88468894408	780.917021771825	13.2096632863089	126.873624656913	186.959078556394	180.523965955017	5480.00589489713
XM_027350871.1	1926.82234533918	1980.61130108707	1976.0476013687	1673.54005985957	2023.4011382005	1249.25672793379	1310.47099152206	1553.42438570156	1832.2145050377	1113.08805704815
XM_027350877.1	917.870954238592	916.606891503432	934.021625308075	461.418902218423	644.661052869434	874.66841902917	419.016839327436	1114.90256793577	1123.6060639614	648.080875320796
XM_027350880.1	325.062938455755	321.532260370314	313.644634585413	540.314362183231	183.945558018227	534.047815717918	352.241247402745	471.802491435507	477.247266317861	433.274408171154
XM_027350881.1	1287.6889349455	1373.88198247784	1227.79345935502	3105.61219679654	1458.79046706122	2533.42470883853	2113.44748441647	3292.82900661628	2483.7607729673	2520.31451513643
XM_027350882.1	5017.27578920839	5094.4695667629	5357.01579732661	5698.40390382182	4260.55382761662	4454.48716961889	5276.94115184871	3783.2295215731	4196.66346142554	3926.32048193409
XM_027350884.1	2728.48722496074	2516.04135513657	2508.29304187728	2136.15434783503	1962.08595219442	3760.97984708767	3659.30243747307	5691.97404086613	5466.55618745393	4227.78183071796
XM_027350885.1	827.575693556438	821.312682139949	800.96026518093	698.105282112847	908.656992617816	284.951308033235	332.208569825338	539.342682118183	558.171802780455	526.031746258499
XM_027350886.1	137.405831472843	143.284098970993	194.407831354595	534.337433398019	431.761101459449	256.644886705431	168.608369609845	423.839167617375	212.686281728612	325.871174596333
XM_027350887.1	3.14070471937927	5.4845588122868	8.64034806020421	9.56308605634038	7.66439825075946	806.733007842438	1111.81360554611	800.693854759844	733.508298449408	919.029941839095
XM_027350888.1	1.57035235968964	4.79898896075095	7.77631325418379	13.149243327468	5.96119863947958	797.297534066503	1191.94431585574	747.836314225576	750.108203364812	820.170147298635
XM_027350889.1	710.58444275956	828.168380655307	657.53048738154	184.089406584552	838.825808555341	438.749530580975	338.886129017807	671.486533453854	580.996672039135	471.109638180466
XM_027350890.1	1537.37496013615	1411.58832431232	1537.98195471635	2071.60351695473	1537.13764918009	347.225434954406	539.21290479188	554.025332266591	445.084950544266	942.219276360932
XM_027350891.1	407.50643733946	370.207719829359	327.469191481739	541.509747940274	378.961913509773	572.733258199251	494.139380242714	277.991509476523	370.385378424949	250.200714577709
XM_027350892.1	2520.41553730186	2496.15982944203	2517.79742474351	2907.17816112747	1252.70331409635	952.98285136943	1190.27492605762	1334.16347681866	1381.94208420737	1054.50447509824
XM_027350893.1	374.529037785978	419.56874913994	408.688463247659	236.686379894424	324.459525948817	203.806233560195	245.40030032324	289.737629595249	228.248692586803	230.672853927741
XM_027350894.1	153.109355069739	117.23244461263	145.157847411431	545.095905211401	484.560289409126	264.193265726179	200.326775774073	507.040851791686	267.673466760887	345.3990352463
XM_027350895.1	1087.46900908507	1223.74218499149	1101.64437767604	2788.83497118026	901.844194172696	2970.28714466432	5332.03101518658	4507.57359556122	4560.82387550721	6270.88425122081
XM_027350896.1	394.158442282099	313.305422151884	325.741121869699	1214.51192915523	595.268264142318	2667.40843645681	19253.0725416865	3856.64277231514	2808.49641287489	6778.60862811997
XM_027350898.1	20.4145806759653	30.8506433191133	35.4254270468372	56.1831305809997	53.6507877553162	32.0806108381788	36.7265755585801	40.1325770723149	32.162315773595	91.5368467967226
XM_027350900.1	256.752610809255	185.789429766215	194.407831354595	311.995682588105	243.557544413023	393.459256456487	285.465655478054	307.356809773339	464.797337631308	248.980223287086
XM_027350901.1	263.819196427859	245.434006849834	261.802546224187	455.44197343321	314.240328281138	313.25772936104	253.747249313826	215.345535509982	344.44802699463	229.452362637118
XM_027350903.1	53.3919802294476	46.6187499044378	57.8903320033682	1292.21200336299	527.991879496763	19.8144949294634	15.0245081830555	26.4287702671342	36.3122920024459	21.9688432312134
XM_027350904.1	86.36937978293	94.6086395119474	63.9385756455111	57.3785163380423	143.92036715315	61.3305795435772	50.0816939435183	50.899853847814	34.2373038880205	93.9778293779686
XM_027350905.1	61.2437420278958	93.9230696604115	59.618401615409	50.206201795787	157.545964043389	81.1450744730406	46.7429143472837	27.4076136103614	31.1248217163822	80.5524251811159
XM_027350906.1	1462.7832230509	1430.09871030378	1525.88546743206	1031.61790832772	492.224687659885	1270.01477024084	923.172558358854	1661.09715345655	1457.6791503839	889.738150864144
