ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027363970.1	-6.49735748764011	1.43188415450259	-19.0896599164336	4.66771159461492e-11	4.96022152121078e-08	14.5563124435928	818	1034	1052	487	814	891	0	24	17	16	6	24	20.9431663323209	31.244641374317	25.1307314126941	25.883369945356	27.8933929526477	25.9973936895398	0	0.339450225342783	0.210684135245908	0.343487109482737	0.199305987582616	0.56405353928277	Up_hep_Down_gills
XM_027359032.1	-7.54937563526517	3.32674430911485	-18.7586395347239	5.84555208069354e-11	5.73150007341475e-08	14.8514559279484	4122	4965	4102	2996	3728	6416	5	99	36	19	10	50	105.535124232062	150.028669655207	97.99074168714	159.233216337344	127.747627675025	187.204576781243	1.45072339717585	1.40023217953898	0.446154639344276	0.40789094251075	0.332176645971027	1.17511154017244	Up_hep_Down_gills
XM_027379583.1	8.06211601144004	4.3327653757089	18.7223754328547	5.99278552218188e-11	5.73150007341475e-08	14.9615905563675	55	20	74	22	53	37	575	20087	22730	18783	10252	27654	1.4081591054739	0.604345094280793	1.76775106895377	1.16926927884565	1.81615457799794	1.07957751572724	166.833190675223	284.10569485252	281.697082008206	403.232398588391	340.547497449496	649.930690638571	Down_hep_Up_gills
XM_027353827.1	10.1294984953426	0.105726604961455	17.9620892771478	1.02028238768282e-10	6.09873797237408e-08	13.5711634803529	4	0	4	0	0	0	74	3887	2473	1343	1344	1757	0.102411571307193	0	0.0955541118353389	0	0	0	21.4707062782026	54.9767927461415	30.6483450860665	28.8314492522072	44.644541218506	41.2934195216594	Down_hep_Up_gills
XM_027355618.1	-6.29924297388642	5.46170811744882	-17.9997207572312	9.93277237584749e-11	6.09873797237408e-08	14.9001309935514	13774	14745	13828	11065	19227	7869	10	324	558	278	80	319	352.654245796318	445.553420758514	330.330564614767	588.089298655779	658.852907003141	229.599877601559	2.9014467943517	4.58257804212757	6.91539690983628	5.96808852726256	2.65741316776821	7.49721162630015	Up_hep_Down_gills
XM_027360739.1	-9.22608688879867	3.17702932797024	-18.0629163238716	9.49635951556852e-11	6.09873797237408e-08	14.2192796439357	9989	9789	10989	3601	7516	4127	0	16	17	17	16	71	255.747296446887	295.796706395734	262.511033739635	191.3881215056	257.551279400614	120.416659659631	0	0.226300150228522	0.210684135245908	0.364955053825408	0.531482633553642	1.66865838704486	Up_hep_Down_gills
XM_027360881.1	-6.91464783165697	4.184727673781	-18.1931665111803	8.66039587877482e-11	6.09873797237408e-08	14.7944952611201	7158	7281	6232	5731	8477	4381	3	66	125	66	86	134	183.265506854222	220.011831572923	148.873306239458	304.594647139292	290.481931277143	127.827813416245	0.870434038305511	0.933488119692653	1.54914805327874	1.41688432661629	2.85671915535083	3.14929892766213	Up_hep_Down_gills
XM_027366120.1	9.28417101867169	-1.34296995963345	18.0491483483707	9.58965505033683e-11	6.09873797237408e-08	13.5469041805029	0	0	0	0	0	0	27	462	557	576	681	386	0	0	0	0	0	0	7.8339063447496	6.53441683784857	6.90300372541005	12.3655359413785	22.6212295906269	9.07186109013121	Down_hep_Up_gills
XM_027366620.1	5.03609360085539	4.53490699613256	18.0659707304082	9.47579422733008e-11	6.09873797237408e-08	14.8614963068732	198	203	234	37	105	113	325	8772	11079	6586	5118	6341	5.06937277970604	6.13410270695004	5.58991554236732	1.96649833260405	3.59804208848649	3.29708808857239	94.2970208164304	124.069057362787	137.304090258201	141.387881440832	170.008007407971	149.027645524668	Down_hep_Up_gills
XM_027371372.1	8.06480326989341	-1.89382953193649	18.4104455903444	7.43646802252631e-11	6.09873797237408e-08	13.6350714174509	0	0	0	0	0	0	37	380	346	200	91	121	0	0	0	0	0	0	10.7353531391013	5.37462856792739	4.28804181147555	4.29358886853421	3.02280747833634	2.8437699272173	Down_hep_Up_gills
XM_027375725.1	-6.87534043935697	1.38181112003293	-18.2288660417989	8.44530739326337e-11	6.09873797237408e-08	14.0689535700837	1213	1063	1105	556	964	677	0	31	10	9	12	11	31.0563089989062	32.1209417610241	26.3968233945124	29.5506235926447	33.0334530790569	19.753350760739	0	0.438456541067761	0.123931844262299	0.19321149908404	0.398611975165232	0.258524538837936	Up_hep_Down_gills
XM_027376604.1	8.35067369910196	-1.73810676190189	18.0308312020683	9.71530355290711e-11	6.09873797237408e-08	13.4861840790657	0	0	0	0	0	0	53	454	449	163	107	209	0	0	0	0	0	0	15.377668010064	6.42126676273431	5.56453980737723	3.49927492785538	3.55429011188998	4.91196623792078	Down_hep_Up_gills
XM_027378341.1	-9.73751302930801	0.0891285998003545	-18.552842328392	6.73586226960711e-11	6.09873797237408e-08	13.8566003476518	1149	1000	1599	597	948	879	0	0	3	2	0	2	29.4177238579911	30.2172547140396	38.1977562061767	31.7297163395843	32.4851799989066	25.6472604411959	0	0	0.0371795532786897	0.0429358886853421	0	0.0470044616068975	Up_hep_Down_gills
XM_027379274.1	10.4307208285335	0.206205550162011	18.2674961844059	8.21899847030099e-11	6.09873797237408e-08	13.7259670348113	2	1	2	0	0	0	47	3695	3867	1973	1844	2292	0.0512057856535964	0.0302172547140396	0.0477770559176694	0	0	0	13.636799933453	52.2611909433993	47.924444176231	42.35625418809	61.2533735170573	53.8671130015045	Down_hep_Up_gills
XR_003475884.1	10.4957127125584	-0.0113994175601321	18.1281148042695	9.06758354685132e-11	6.09873797237408e-08	13.6535863255437	0	2	2	0	0	0	51	2625	2427	2051	1818	2271	0	0.0604345094280792	0.0477770559176694	0	0	0	14.7973786511937	37.1273683968669	30.07825860246	44.0307538468183	60.3897142375326	53.3735661546321	Down_hep_Up_gills
XM_027365171.1	7.5013766772762	1.6876393875041	17.8102701973086	1.1374988959714e-10	6.59335723701243e-08	13.7177334162361	8	5	8	5	16	6	76	3696	4351	2289	1058	2133	0.204823142614386	0.151086273570198	0.191108223670678	0.265743017919466	0.548273080150322	0.175066624171985	22.050995637073	52.2753347027886	53.9227454385263	49.1401246003741	35.1442891437346	50.1302583037562	Down_hep_Up_gills
XM_027368547.1	-7.67844432023028	2.13877487363358	-17.7181695368513	1.21558442434551e-10	6.66173069829112e-08	13.9194763148874	2808	2247	2855	1453	1364	1729	0	23	9	16	14	38	71.8929230576493	67.898171342447	68.2017473224731	77.2249210073969	46.740280082815	50.4483655322271	0	0.3253064659535	0.111538659836069	0.343487109482737	0.465047304359437	0.893084770531052	Up_hep_Down_gills
XM_027373392.1	8.74185631779558	-0.715908393734753	17.7143447530736	1.21894905081655e-10	6.66173069829112e-08	13.3992384727409	4	0	2	0	0	0	37	903	1458	437	358	568	0.102411571307193	0	0.0477770559176694	0	0	0	10.7353531391013	12.7718147285222	18.0692628934432	9.38149167774725	11.8919239257628	13.3492670963589	Down_hep_Up_gills
XM_027362998.1	9.66327330682466	-1.2609933054561	17.6303857359872	1.29537943661877e-10	6.791594386057e-08	13.3494404919765	0	0	0	0	0	0	10	1520	779	634	409	658	0	0	0	0	0	0	2.9014467943517	21.4985142717096	9.65429066803309	13.6106767132535	13.586024820215	15.4644678686693	Down_hep_Up_gills
XM_027377089.1	8.83801803961943	-0.770380744757203	17.611024964627	1.31372329717748e-10	6.791594386057e-08	13.3489627804653	2	0	2	0	0	0	57	1254	591	490	367	655	0.0512057856535964	0	0.0477770559176694	0	0	0	16.5382467278047	17.7362742741604	7.32437199590187	10.5192927279088	12.1908829071367	15.3939611762589	Down_hep_Up_gills
XM_027373083.1	10.3891308664078	0.809307566721982	17.3778192990098	1.55795145515249e-10	7.26841352052605e-08	13.3018012931654	8	2	4	0	0	0	219	5384	3103	2654	2254	3817	0.204823142614386	0.0604345094280792	0.0955541118353389	0	0	0	63.5416847963023	76.1500005518976	38.4560512745914	56.975924285449	74.8726160018694	89.7080149767638	Down_hep_Up_gills
XM_027377056.1	10.284657761445	0.295407075352071	17.407950313678	1.52382476964743e-10	7.26841352052605e-08	13.3005261200141	0	4	6	0	0	0	124	2010	3433	2628	1705	1979	0	0.120869018856158	0.143331167753008	0	0	0	35.9779402499611	28.4289563724581	42.5458021352472	56.4177577325396	56.63611813806	46.510914760025	Down_hep_Up_gills
XM_027381869.1	-7.97950810752091	0.796552056485002	-17.3848663610567	1.54989712337225e-10	7.26841352052605e-08	13.3596383588961	806	812	938	618	1346	847	0	2	11	5	3	7	20.6359316183993	24.5364108278002	22.407439225387	32.845837014846	46.1234728676459	24.7135717789453	0	0.0282875187785652	0.136325028688529	0.107339721713355	0.099652993791308	0.164515615624141	Up_hep_Down_gills
XM_027383349.1	9.34000546428775	-1.36320060455949	17.4685088845759	1.45763537206625e-10	7.26841352052605e-08	13.2579744006357	0	0	0	0	0	0	20	524	1877	439	355	288	0	0	0	0	0	0	5.80289358870341	7.41132991998409	23.2620071680335	9.4244275664326	11.7922709319714	6.76864247139324	Down_hep_Up_gills
XM_027367228.1	-9.55060656692571	2.50138467341478	-17.1994009018706	1.77757577495012e-10	7.72760668710135e-08	13.5307777286115	7181	5994	6110	2612	4050	4040	0	8	5	4	20	53	183.854373389238	181.122224755954	145.95890582848	138.824152561129	138.78162341305	117.878193609137	0	0.113150075114261	0.0619659221311495	0.0858717773706843	0.664353291942053	1.24561823258278	Up_hep_Down_gills
XM_027372438.1	7.40298673274624	-2.25688469840885	17.2375658619392	1.7279490902504e-10	7.72760668710135e-08	12.9896423195573	0	0	0	0	0	0	9	160	133	125	123	170	0	0	0	0	0	0	2.61130211491653	2.26300150228522	1.64829352868858	2.68349304283388	4.08577274544363	3.99537923658628	Down_hep_Up_gills
XM_027374193.1	9.24716106158051	-1.06017986670165	17.2060042737224	1.76888112461048e-10	7.72760668710135e-08	13.1334681160021	2	0	0	0	0	0	13	1302	821	501	448	696	0.0512057856535964	0	0	0	0	0	3.77188083265722	18.415174724846	10.1748044139347	10.7554401156782	14.881513739502	16.3575526392003	Down_hep_Up_gills
XM_027355338.1	-10.0018113646016	0.017767925345909	-16.8733605517917	2.26942658115432e-10	7.75171279362854e-08	13.0130958634684	1395	1101	1538	635	1024	767	0	1	0	0	2	2	35.7160354933835	33.2691974401576	36.7405560006878	33.7493632757722	35.0894771296206	22.3793501233188	0	0.0141437593892826	0	0	0.0664353291942053	0.0470044616068975	Up_hep_Down_gills
XM_027360613.1	-4.70837778998886	3.77609789551663	-17.0661180019502	1.96322950180826e-10	7.75171279362854e-08	14.1575075547487	3058	2563	2890	1341	1881	1663	16	165	145	122	59	189	78.2936462643489	77.4468238320836	69.0378458010323	71.2722774060009	64.4563539851723	48.5226326663353	4.64231487096273	2.33372029923163	1.79701174180334	2.61908920980587	1.95984221122906	4.44192162185181	Up_hep_Down_gills
XM_027364508.1	9.00377783444952	-1.00871439472126	16.9210568577678	2.18917102249345e-10	7.75171279362854e-08	12.9841522407257	0	3	0	0	0	0	41	681	1165	306	502	488	0	0.0906517641421189	0	0	0	0	11.895931856842	9.63190014410146	14.4380598565578	6.56919096885735	16.6752676277455	11.469088632083	Down_hep_Up_gills
XM_027366648.1	7.68506419007707	-1.77097679829994	17.0959025951762	1.92000854939825e-10	7.75171279362854e-08	12.9810114460334	0	0	2	0	0	0	11	437	241	167	155	193	0	0	0.0477770559176694	0	0	0	3.19159147378688	6.1808228531165	2.98675744672141	3.58514670522607	5.14873801255091	4.53593054506561	Down_hep_Up_gills
XM_027367145.1	-8.10059577852899	3.04410219101974	-16.9187054871227	2.19305539205286e-10	7.75171279362854e-08	13.6371822955395	5829	5423	6542	2609	5912	2464	0	19	45	26	20	62	149.239262287407	163.868172314237	156.278749906697	138.664706750378	202.586903115544	71.8940269932953	0	0.26873142839637	0.557693299180345	0.558166552909448	0.664353291942053	1.45713830981382	Up_hep_Down_gills
XM_027367600.1	10.3020944535089	0.642834801649638	16.8762951238545	2.26439880523115e-10	7.75171279362854e-08	13.02856765748	2	0	4	0	0	5	147	2192	7216	3133	1574	2816	0.0512057856535964	0	0.0955541118353389	0	0	0.145888853476655	42.6512678769701	31.0031205813075	89.429218819675	67.2590696255884	52.2846040758396	66.1822819425116	Down_hep_Up_gills
XM_027369693.1	7.55472285021206	-2.1621481272993	17.0337407919182	2.01139851402671e-10	7.75171279362854e-08	12.9081098754275	0	0	0	0	0	0	17	135	325	89	118	144	0	0	0	0	0	0	4.9324595503979	1.90940751755315	4.02778493852472	1.91064704649772	3.91968442245811	3.38432123569662	Down_hep_Up_gills
XM_027373014.1	-5.98933947537806	0.0646084300437897	-16.9005524274425	2.22329336003187e-10	7.75171279362854e-08	13.0732344225789	265	265	357	206	257	249	0	6	8	5	3	11	6.78476659910152	8.0075724992205	8.528204481304	10.948612338282	8.80663634991455	7.26526490313739	0	0.0848625563356957	0.0991454754098392	0.107339721713355	0.099652993791308	0.258524538837936	Up_hep_Down_gills
XM_027374995.1	-6.76365323322852	1.50522096907686	-16.9326633921718	2.17010523767397e-10	7.75171279362854e-08	13.4073969687809	1551	900	1254	448	943	943	0	14	21	8	8	41	39.710086774364	27.1955292426357	29.9562140603787	23.8105744055842	32.3138446613596	27.514637765697	0	0.198012631449957	0.260256872950828	0.171743554741369	0.265741316776821	0.963591462941398	Up_hep_Down_gills
XM_027378439.1	10.207843784016	-0.417150252396509	17.1272226883756	1.87565741003431e-10	7.75171279362854e-08	13.1350226158739	0	0	2	0	0	0	291	1041	1393	1222	766	1200	0	0	0.0477770559176694	0	0	0	84.4321017156346	14.7236535242432	17.2637059057383	26.233827986744	25.4447310813806	28.2026769641385	Down_hep_Up_gills
XM_027378792.1	8.44143574076205	-1.35247602600886	16.9143046585928	2.20034525048081e-10	7.75171279362854e-08	12.9504142135302	0	2	0	0	0	0	34	601	375	335	163	465	0	0.0604345094280792	0	0	0	0	9.8649191007958	8.50039939295885	4.64744415983621	7.19176135479481	5.41447932932773	10.9285373236037	Down_hep_Up_gills
XM_027383256.1	-7.51580830881083	5.17757811759535	-17.0243905384418	2.02554392120112e-10	7.75171279362854e-08	14.18799418721	16324	18029	18225	10325	15995	10797	13	90	85	92	200	325	417.941622504654	544.78688523942	435.368422049763	548.759332003698	548.101744812775	315.032390197488	3.77188083265722	1.27293834503544	1.05342067622954	1.97505087952574	6.64353291942053	7.63822501112084	Up_hep_Down_gills
XM_027351706.1	8.27066705011702	-1.87959691586331	16.8341870066975	2.33770051671409e-10	7.77780838267779e-08	12.8595139334636	0	0	0	0	0	0	13	715	261	224	94	231	0	0	0	0	0	0	3.77188083265722	10.1127879633371	3.234621135246	4.80881953275832	3.12246047212765	5.42901531559666	Down_hep_Up_gills
XM_027353471.1	-9.77439815618483	1.89789070830744	-16.685245216878	2.61808730522105e-10	7.77780838267779e-08	13.0647102359093	4972	3659	5550	2295	3257	1999	0	2	4	6	4	34	127.297583134841	110.564934998671	132.581330171533	121.976045225035	111.6078388781	58.3263636199665	0	0.0282875187785652	0.0495727377049196	0.128807666056026	0.132870658388411	0.799075847317257	Up_hep_Down_gills
XM_027358234.1	-10.2438405671054	-0.429320185280284	-16.6490372379154	2.6915613642128e-10	7.77780838267779e-08	12.882936935341	941	915	1058	573	856	685	0	0	0	0	0	3	24.0923221500171	27.6487880633463	25.2740625804471	30.4541498535708	29.3326097880422	19.9867729263017	0	0	0	0	0	0.0705066924103462	Up_hep_Down_gills
XM_027359900.1	-11.3899917802682	0.558436090859013	-16.7490729855857	2.49374977101794e-10	7.77780838267779e-08	12.9699417125873	2585	2329	2850	1875	3363	1883	0	0	0	1	0	6	66.1834779572733	70.3759862289983	68.082304682679	99.6536317197999	115.240148034096	54.9417422193081	0	0	0	0.0214679443426711	0	0.141013384820692	Up_hep_Down_gills
XM_027360936.1	-6.28960917297172	5.26822149789757	-16.6272626589211	2.73680862112713e-10	7.77780838267779e-08	13.9587180521386	9267	14873	13653	9545	13466	8036	13	710	344	232	52	163	237.262007825939	449.421229361911	326.15007222197	507.303421208261	461.440331081515	234.472565307679	3.77188083265722	10.0420691663907	4.26325544262309	4.98056308749969	1.72731855904934	3.83086362096214	Up_hep_Down_gills
XM_027364872.1	-10.2323297707986	2.75007057901791	-16.6076496925351	2.77826234081078e-10	7.77780838267779e-08	13.1859326312605	5014	8984	6975	5938	6823	9231	2	6	3	6	7	31	128.372904633566	271.471816350932	166.622482512872	315.596408081158	233.804201616603	269.3400012886	0.580289358870341	0.0848625563356957	0.0371795532786897	0.128807666056026	0.232523652179719	0.728569154906911	Up_hep_Down_gills
XM_027365162.1	-10.7831013872072	1.50246599189277	-16.7157779539503	2.55779973270165e-10	7.77780838267779e-08	12.9714047088476	3968	5658	3672	2988	3497	3402	0	0	4	2	2	15	101.592278736735	170.969227172036	87.7186746648411	158.808027508673	119.831935080355	99.2627759055157	0	0	0.0495727377049196	0.0429358886853421	0.0664353291942053	0.352533462051731	Up_hep_Down_gills
XM_027366040.1	-7.95724535556847	2.97219266322099	-16.6777760931835	2.63306594393593e-10	7.77780838267779e-08	13.4819691194354	5623	4012	6735	3008	5108	2003	0	24	63	26	18	36	143.965066365086	121.231625912727	160.889235802752	159.870999580351	175.03618083799	58.4430747027478	0	0.339450225342783	0.780770618852484	0.558166552909448	0.597917962747848	0.846080308924154	Up_hep_Down_gills
XM_027368104.1	6.46507885622908	4.84520042367105	16.5948532612935	2.80567115435366e-10	7.77780838267779e-08	13.86226068078	110	90	92	43	77	230	2354	21300	20596	8417	5913	10282	2.8163182109478	2.71955292426357	2.19774457221279	2.28538995410741	2.63856419822343	6.71088725992611	683.000575390391	301.26207499172	255.250026442631	180.695687532262	196.416050762668	241.64993712106	Down_hep_Up_gills
XM_027370516.1	9.57595628886265	-0.504210067521594	16.8155897297202	2.37088067529499e-10	7.77780838267779e-08	12.9526311011776	2	0	2	0	0	0	21	1186	2392	1065	591	1199	0.0512057856535964	0	0.0477770559176694	0	0	0	6.09303826813858	16.7744986356892	29.6444971475419	22.8633607249447	19.6316397768877	28.179174733335	Down_hep_Up_gills
XM_027372020.1	8.78914251655717	0.043472199770393	16.7553069347778	2.48194968347393e-10	7.77780838267779e-08	12.9249463480098	4	2	2	0	2	0	34	1527	2688	1089	767	823	0.102411571307193	0.0604345094280792	0.0477770559176694	0	0.0685341350187903	0	9.8649191007958	21.5975205874346	33.312879737706	23.3785913891688	25.4779487459777	19.3423359512383	Down_hep_Up_gills
XM_027382688.1	-7.18833737662608	2.71100039696595	-16.7330208851152	2.52441204439642e-10	7.77780838267779e-08	13.5256402867445	3241	2990	2252	1803	3431	2515	0	82	30	30	12	45	82.978975651653	90.3495915949785	53.7969649632958	95.8269322617596	117.570308624735	73.3820932987572	0	1.15978826992117	0.371795532786897	0.644038330280132	0.398611975165232	1.05760038615519	Up_hep_Down_gills
XR_003475024.1	-10.6010946550671	2.65689206103038	-16.6437932422172	2.70238452580736e-10	7.77780838267779e-08	13.1431499787094	9246	7406	8859	4783	7837	7605	0	5	1	12	10	50	236.724347076576	223.788988412177	211.628469187317	254.209770941762	268.55100807113	221.896946137991	0	0.0707187969464131	0.0123931844262299	0.257615332112053	0.332176645971027	1.17511154017244	Up_hep_Down_gills
XM_027352295.1	-9.97663300379976	0.132293986972491	-16.5274938053536	2.9548078501512e-10	8.04735670966438e-08	12.824685048052	1271	1071	1131	1029	914	1266	0	2	0	0	2	2	32.5412767828605	32.3626797987364	27.0179251214421	54.6899130878262	31.3200997035872	36.9390577002889	0	0.0282875187785652	0	0	0.0664353291942053	0.0470044616068975	Up_hep_Down_gills
XM_027365314.1	-11.0980848678611	-0.0787671552835715	-16.5134118321102	2.98704687571189e-10	8.04735670966438e-08	12.8235714697219	1308	1458	1184	1373	1899	1346	0	0	0	0	0	2	33.488583817452	44.0567573730698	28.2840171032603	72.9730327206855	65.0731612003414	39.2732793559154	0	0	0	0	0	0.0470044616068975	Up_hep_Down_gills
XM_027369773.1	-10.1564794407699	-0.552720552363475	-16.4918719979042	3.03709130606338e-10	8.0685392364417e-08	12.7914127859122	929	780	836	534	872	544	0	0	0	0	0	2	23.7850874360955	23.5694586769509	19.9708093735858	28.381354313799	29.8808828681926	15.87270725826	0	0	0	0	0	0.0470044616068975	Up_hep_Down_gills
XM_027363524.1	10.7730551956377	0.755478514453766	16.4424890534164	3.15524862029486e-10	8.26761583684933e-08	12.7973973659161	8	0	8	0	0	0	259	6948	7430	3448	1417	2164	0.204823142614386	0	0.191108223670678	0	0	0	75.1474719737092	98.2708402367356	92.0813602868882	74.0214720935298	47.0694307340945	50.8588274586631	Down_hep_Up_gills
XM_027351560.1	6.1230693665114	5.34768860361596	16.2763113864667	3.59044084562225e-10	8.93432171175218e-08	13.709668365321	289	74	263	80	341	87	1333	24951	43095	14835	8040	10619	7.39923602694468	2.23607684883893	6.28268285317353	4.25188828671146	11.6850700207037	2.53846605049379	386.762857687082	352.900940521991	534.084282848378	318.476954323525	267.070023360705	249.570188901822	Down_hep_Up_gills
